actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
162,PT12M00.00S,2025-01-07T01:37:25.7Z,2,REGULAR,substitution,in,['startperiod'],1629645,,,1610612746,16,27,2025-01-07T01:38:04Z,1580000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2025-01-07T01:38:08.2Z,2,REGULAR,period,start,[],0,,,1610612750,16,27,2025-01-07T01:38:08Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M45.00S,2025-01-07T01:38:22.7Z,2,REGULAR,3pt,Jump Shot,[],1628978,67.23061760840999,32.59803921568628,1610612750,16,27,2025-01-07T01:38:33Z,1600000,False,-87.0,256.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.99,Missed,,,,,,,,,,,,,,,,,,
165,PT11M43.00S,2025-01-07T01:38:24.7Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,16,27,2025-01-07T02:08:09Z,1610000,False,,,0,,J. Randle REBOUND (Off:1 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,164.0,2.0,1.0,1.0,,,,,,,,,,,,,,
166,PT11M43.00S,2025-01-07T01:38:33.0Z,2,REGULAR,foul,personal,[],1629645,,,1610612750,16,27,2025-01-07T02:08:02Z,1620000,False,,,0,,K. Porter Jr. personal FOUL (1 PF),"[1629645, 203944]",1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,101284.0,,,,1.0,0.0,Randle,203944.0,,,,,,
168,PT11M29.00S,2025-01-07T01:38:54.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,69.33311432325887,15.441176470588236,1610612750,16,27,2025-01-07T01:41:07Z,1640000,False,-173.0,236.0,1,right,MISS D. DiVincenzo 29' pullup 3PT,[1628978],1610612750.0,MIN,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,29.23,Missed,,,,,,,,,,,,,,,,,,
169,PT11M25.00S,2025-01-07T01:38:58.3Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,16,27,2025-01-07T01:39:01Z,1650000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,168.0,1.0,1.0,0.0,,,,,,,,,,,,,,
170,PT11M09.00S,2025-01-07T01:39:16.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626181,6.783837056504599,56.86274509803921,1610612746,16,29,2025-01-07T01:41:59Z,1660000,False,-34.0,11.0,1,left,N. Powell driving floating bank Jump Shot (6 PTS) (K. Porter Jr. 1 AST),"[1626181, 1629645]",1610612746.0,LAC,driving floating bank,,,Powell,N. Powell,,,,,Restricted Area,0-8 Center,3.61,Made,,,,,,,,,,,,,6.0,,,K. Porter Jr.,1629645.0,1.0
172,PT11M09.00S,2025-01-07T01:39:19.1Z,2,REGULAR,foul,personal,['1freethrow'],1631169,,,1610612746,16,29,2025-01-07T01:39:27Z,1680000,False,,,0,,J. Minott shooting personal FOUL (1 PF) (Powell 1 FT),"[1631169, 1626181]",1610612750.0,MIN,shooting,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,1204.0,,,,1.0,0.0,Powell,1626181.0,,,,,,
174,PT11M09.00S,2025-01-07T01:39:46.9Z,2,REGULAR,freethrow,1 of 1,[],1626181,,,1610612746,16,30,2025-01-07T01:39:46Z,1700000,False,,,0,,N. Powell Free Throw 1 of 1 (7 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
175,PT10M52.00S,2025-01-07T01:40:06.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,91.27792378449409,40.931372549019606,1610612750,16,30,2025-01-07T01:40:11Z,1710000,False,-45.0,29.0,1,right,MISS J. Randle turnaround bank Shot,[203944],1610612750.0,MIN,turnaround bank,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.41,Missed,,,,,,,,,,,,,,,,,,
176,PT10M49.00S,2025-01-07T01:40:09.2Z,2,REGULAR,rebound,offensive,[],203944,,,1610612750,16,30,2025-01-07T01:40:09Z,1720000,False,,,0,,J. Randle REBOUND (Off:2 Def:1),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,175.0,3.0,1.0,2.0,,,,,,,,,,,,,,
177,PT10M44.00S,2025-01-07T01:40:14.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629638,76.95466491458606,12.990196078431374,1610612750,19,30,2025-01-07T01:40:20Z,1730000,False,-185.0,164.0,1,right,N. Alexander-Walker 24' 3PT  (3 PTS) (J. Minott 1 AST),"[1629638, 1631169]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.73,Made,,,,,,,,,,,,,3.0,,,J. Minott,1631169.0,1.0
179,PT10M21.00S,2025-01-07T01:40:38.2Z,2,REGULAR,3pt,Jump Shot,[],1627884,9.543363994743759,95.34313725490196,1610612746,19,30,2025-01-07T01:40:42Z,1750000,False,-227.0,37.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,22.97,Missed,,,,,,,,,,,,,,,,,,
180,PT10M18.00S,2025-01-07T01:40:41.2Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,19,30,2025-01-07T01:40:42Z,1760000,False,,,0,,N. Reid REBOUND (Off:0 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,
181,PT10M15.00S,2025-01-07T01:40:46.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629675,92.72339027595268,46.81372549019608,1610612750,21,30,2025-01-07T01:41:02Z,1770000,False,-16.0,16.0,1,right,N. Reid running reverse Layup (4 PTS),[1629675],1610612750.0,MIN,running reverse,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,2.25,Made,,,,,,,,,,,,,4.0,,,,,
182,PT10M15.00S,2025-01-07T01:40:51.7Z,2,REGULAR,foul,personal,['1freethrow'],201587,,,1610612750,21,30,2025-01-07T01:40:56Z,1780000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Reid 1 FT),"[201587, 1629675]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,1.0,0.0,Reid,1629675.0,,,,,,
184,PT10M15.00S,2025-01-07T01:41:02.0Z,2,REGULAR,substitution,out,[],201587,,,1610612750,21,30,2025-01-07T01:41:20Z,1800000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT10M15.00S,2025-01-07T01:41:02.0Z,2,REGULAR,substitution,in,[],1627826,,,1610612750,21,30,2025-01-07T01:41:20Z,1810000,False,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M15.00S,2025-01-07T01:41:18.9Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629675,,,1610612750,21,30,2025-01-07T01:41:21Z,1820000,False,,,0,,MISS N. Reid Free Throw 1 of 1,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT10M13.00S,2025-01-07T01:41:20.9Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,21,30,2025-01-07T01:41:21Z,1830000,False,,,0,,I. Zubac REBOUND (Off:0 Def:7),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,186.0,7.0,7.0,0.0,,,,,,,,,,,,,,
188,PT10M03.00S,2025-01-07T01:41:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627884,11.12023653088042,51.71568627450981,1610612746,21,32,2025-01-07T01:45:17Z,1840000,False,-9.0,52.0,1,left,D. Jones Jr. driving floating Jump Shot (2 PTS) (K. Porter Jr. 2 AST),"[1627884, 1629645]",1610612746.0,LAC,driving floating,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.27,Made,,,,,,,,,,,,,2.0,,,K. Porter Jr.,1629645.0,2.0
190,PT09M41.00S,2025-01-07T01:41:50.8Z,2,REGULAR,3pt,Jump Shot,[],1629638,67.7562417871222,49.01960784313725,1610612750,21,32,2025-01-07T01:45:57Z,1860000,False,-5.0,251.0,1,right,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,25.06,Missed,,,,,,,,,,,,,,,,,,
191,PT09M36.00S,2025-01-07T01:41:55.8Z,2,REGULAR,rebound,defensive,[],1626181,,,1610612746,21,32,2025-01-07T01:41:56Z,1870000,False,,,0,,N. Powell REBOUND (Off:1 Def:1),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,Above the Break 3,24+ Center,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,,
192,PT09M29.00S,2025-01-07T01:42:03.4Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612746,21,32,2025-01-07T01:42:08Z,1880000,False,,,0,,K. Porter Jr. lost ball TURNOVER (1 TO),"[1629645, 1631169]",1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,,,,,,Minott,1631169.0,,,
193,PT09M29.00S,2025-01-07T01:42:03.4Z,2,REGULAR,steal,,[],1631169,,,1610612750,21,32,2025-01-07T02:04:08Z,1890000,False,,,0,,J. Minott STEAL (1 STL),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M29.00S,2025-01-07T01:42:09.3Z,2,REGULAR,turnover,traveling,[],1631169,,,1610612750,21,32,2025-01-07T01:42:17Z,1900000,False,,,0,,J. Minott traveling TURNOVER (1 TO),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Right Center,,,,,,,1151.0,1.0,,,,,,,,,,,,
195,PT09M14.00S,2025-01-07T01:42:41.5Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629599,6.389618922470433,51.9607843137255,1610612746,21,34,2025-01-07T01:42:47Z,1910000,False,-10.0,8.0,1,left,A. Coffey driving DUNK (4 PTS) (I. Zubac 2 AST),"[1629599, 1627826]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,,,,,4.0,,,I. Zubac,1627826.0,2.0
197,PT08M52.00S,2025-01-07T01:43:03.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,89.43823915900131,43.13725490196079,1610612750,23,34,2025-01-07T01:47:07Z,1930000,False,-34.0,47.0,1,right,N. Reid driving floating Jump Shot (6 PTS),[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,5.8,Made,,,,,,,,,,,,,6.0,,,,,
198,PT08M30.00S,2025-01-07T01:43:25.4Z,2,REGULAR,turnover,lost ball,[],1627826,,,1610612746,23,34,2025-01-07T01:43:29Z,1940000,False,,,0,,I. Zubac lost ball TURNOVER (2 TO),"[1627826, 1629675]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,Reid,1629675.0,,,
199,PT08M30.00S,2025-01-07T01:43:25.4Z,2,REGULAR,steal,,[],1629675,,,1610612750,23,34,2025-01-07T01:43:27Z,1950000,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
200,PT08M21.00S,2025-01-07T01:43:35.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631169,92.46057818659659,4.6568627450980395,1610612750,23,34,2025-01-07T01:43:40Z,1960000,False,-227.0,18.0,1,right,MISS J. Minott 3PT,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Left Corner 3,24+ Left,22.74,Missed,,,,,,,,,,,,,,,,,,
201,PT08M15.00S,2025-01-07T01:43:41.1Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,23,34,2025-01-07T01:43:40Z,1970000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:2),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Left Corner 3,24+ Left,,,200.0,2.0,2.0,0.0,,,,,,,,,,,,,,
202,PT08M05.00S,2025-01-07T01:43:50.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,8.886333771353483,46.81372549019608,1610612746,23,36,2025-01-07T01:43:55Z,1980000,False,16.0,31.0,1,left,I. Zubac cutting Layup (4 PTS) (N. Powell 1 AST),"[1627826, 1626181]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.48,Made,,,,,,,,,,,,,4.0,,,N. Powell,1626181.0,1.0
204,PT07M53.00S,2025-01-07T01:44:02.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,83.26215505913272,38.23529411764706,1610612750,23,36,2025-01-07T01:44:07Z,2000000,False,-59.0,105.0,1,right,MISS N. Alexander-Walker 12' driving floating Shot,[1629638],1610612750.0,MIN,driving floating,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,12.02,Missed,,,,,,,,,,,,,,,,,,
205,PT07M51.00S,2025-01-07T01:44:04.3Z,2,REGULAR,rebound,defensive,[],1629645,,,1610612746,23,36,2025-01-07T01:44:07Z,2010000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:3),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,204.0,3.0,3.0,0.0,,,,,,,,,,,,,,
206,PT07M46.00S,2025-01-07T01:44:11.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,7.30946123521682,56.127450980392155,1610612746,23,38,2025-01-07T01:49:02Z,2020000,False,-31.0,16.0,1,left,I. Zubac cutting Layup (6 PTS) (K. Porter Jr. 3 AST),"[1627826, 1629645]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,,,,,,,,,6.0,,,K. Porter Jr.,1629645.0,3.0
208,PT07M46.00S,2025-01-07T01:44:19.0Z,2,REGULAR,foul,personal,['1freethrow'],203944,,,1610612746,23,38,2025-01-07T01:44:27Z,2040000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Zubac 1 FT),"[203944, 1627826]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,1.0,0.0,Zubac,1627826.0,,,,,,
210,PT07M46.00S,2025-01-07T01:44:27.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612746,23,38,2025-01-07T01:44:58Z,2060000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT07M46.00S,2025-01-07T01:44:27.9Z,2,REGULAR,substitution,out,[],203944,,,1610612746,23,38,2025-01-07T01:44:58Z,2070000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M46.00S,2025-01-07T01:44:27.9Z,2,REGULAR,substitution,in,[],203497,,,1610612746,23,38,2025-01-07T01:44:58Z,2080000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M46.00S,2025-01-07T01:44:27.9Z,2,REGULAR,substitution,in,[],1630162,,,1610612746,23,38,2025-01-07T01:44:58Z,2090000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M46.00S,2025-01-07T01:44:41.4Z,2,REGULAR,freethrow,1 of 1,[],1627826,,,1610612746,23,39,2025-01-07T01:44:41Z,2100000,False,,,0,,I. Zubac Free Throw 1 of 1 (7 PTS),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,Made,,,,,,,,,,,,,7.0,,,,,
215,PT07M36.00S,2025-01-07T01:44:55.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,89.30683311432325,42.15686274509804,1610612750,23,39,2025-01-07T01:49:59Z,2110000,False,-39.0,48.0,1,right,MISS A. Edwards 6' driving floating Shot - blocked,"[1630162, 1627826]",1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.2,Missed,,,,,,,Zubac,1627826.0,,,,,,,,,,
216,PT07M36.00S,2025-01-07T01:44:55.7Z,2,REGULAR,block,,[],1627826,,,1610612750,23,39,2025-01-07T01:44:57Z,2120000,False,,,0,,I. Zubac BLOCK (2 BLK),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
217,PT07M33.00S,2025-01-07T01:44:58.7Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,23,39,2025-01-07T01:44:59Z,2130000,False,,,0,,I. Zubac REBOUND (Off:0 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,215.0,8.0,8.0,0.0,,,,,,,,,,,,,,
218,PT07M29.00S,2025-01-07T01:45:02.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1627884,27.020367936925098,78.92156862745098,1610612746,23,42,2025-01-07T01:46:51Z,2140000,False,-145.0,201.0,1,left,D. Jones Jr. 24' 3PT running (5 PTS) (K. Porter Jr. 4 AST),"[1627884, 1629645]",1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,24.8,Made,,,,,,,,,,,,,5.0,,,K. Porter Jr.,1629645.0,4.0
220,PT07M29.00S,2025-01-07T01:45:10.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,23,42,2025-01-07T01:45:10Z,2160000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M29.00S,2025-01-07T01:47:02.0Z,2,REGULAR,substitution,out,[],1631169,,,1610612750,23,42,2025-01-07T01:47:55Z,2170000,False,,,0,,SUB out: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M29.00S,2025-01-07T01:47:02.0Z,2,REGULAR,substitution,out,[],1629638,,,1610612750,23,42,2025-01-07T01:47:55Z,2180000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT07M29.00S,2025-01-07T01:47:02.0Z,2,REGULAR,substitution,out,[],1627884,,,1610612750,23,42,2025-01-07T01:47:55Z,2190000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT07M29.00S,2025-01-07T01:47:02.0Z,2,REGULAR,substitution,in,[],201144,,,1610612750,23,42,2025-01-07T01:47:55Z,2200000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M29.00S,2025-01-07T01:47:02.0Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,23,42,2025-01-07T01:47:55Z,2210000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT07M29.00S,2025-01-07T01:47:02.0Z,2,REGULAR,substitution,in,[],202695,,,1610612750,23,42,2025-01-07T01:47:55Z,2220000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT07M07.00S,2025-01-07T01:48:19.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,92.72339027595268,47.05882352941176,1610612750,25,42,2025-01-07T01:50:39Z,2230000,False,-15.0,16.0,1,right,R. Gobert driving DUNK (5 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,driving,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,,,,,,5.0,,,M. Conley,201144.0,2.0
229,PT06M44.00S,2025-01-07T01:48:42.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627826,13.748357424441524,36.27450980392157,1610612746,25,44,2025-01-07T01:50:59Z,2250000,False,69.0,77.0,1,left,I. Zubac 10' driving floating Jump Shot (9 PTS) (K. Porter Jr. 5 AST),"[1627826, 1629645]",1610612746.0,LAC,driving floating,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),8-16 Right,10.29,Made,,,,,,,,,,,,,9.0,,,K. Porter Jr.,1629645.0,5.0
231,PT06M29.00S,2025-01-07T01:48:57.2Z,2,REGULAR,3pt,Jump Shot,[],1629675,90.75229960578186,5.392156862745098,1610612750,25,44,2025-01-07T01:49:01Z,2270000,False,-223.0,34.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,22.56,Missed,,,,,,,,,,,,,,,,,,
232,PT06M27.00S,2025-01-07T01:48:59.2Z,2,REGULAR,rebound,defensive,[],1627826,,,1610612746,25,44,2025-01-07T01:49:01Z,2280000,False,,,0,,I. Zubac REBOUND (Off:0 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Left Corner 3,24+ Left,,,231.0,9.0,9.0,0.0,,,,,,,,,,,,,,
233,PT06M16.00S,2025-01-07T01:49:11.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629599,11.777266754270697,56.61764705882353,1610612746,25,44,2025-01-07T01:49:17Z,2290000,False,-33.0,58.0,1,left,MISS A. Coffey 6' driving Hook - blocked,"[1629599, 1629675]",1610612746.0,LAC,driving,,,Coffey,A. Coffey,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,Reid,1629675.0,,,,,,,,,,
234,PT06M16.00S,2025-01-07T01:49:11.2Z,2,REGULAR,block,,[],1629675,,,1610612746,25,44,2025-01-07T01:49:13Z,2300000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT06M13.00S,2025-01-07T01:49:14.2Z,2,REGULAR,rebound,offensive,[],1627826,,,1610612746,25,44,2025-01-07T01:49:17Z,2310000,False,,,0,,I. Zubac REBOUND (Off:1 Def:9),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,233.0,10.0,9.0,1.0,,,,,,,,,,,,,,
236,PT06M12.00S,2025-01-07T01:49:15.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627826,7.835085413929041,56.127450980392155,1610612746,25,44,2025-01-07T01:49:51Z,2320000,False,-31.0,21.0,1,left,MISS I. Zubac putback Layup,[1627826],1610612746.0,LAC,putback,,,Zubac,I. Zubac,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
237,PT06M11.00S,2025-01-07T01:49:16.6Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,25,44,2025-01-07T01:49:51Z,2330000,False,,,0,,N. Reid REBOUND (Off:0 Def:3),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,236.0,3.0,3.0,0.0,,,,,,,,,,,,,,
238,PT06M04.00S,2025-01-07T01:49:22.4Z,2,REGULAR,3pt,Jump Shot,[],1629675,92.85479632063075,4.6568627450980395,1610612750,28,44,2025-01-07T01:49:37Z,2340000,False,-227.0,15.0,1,right,N. Reid 3PT  (9 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,22.72,Made,,,,,,,,,,,,,9.0,,,A. Edwards,1630162.0,2.0
240,PT05M37.00S,2025-01-07T01:49:52.2Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612746,28,44,2025-01-07T01:49:58Z,2360000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Powell 2 FT),"[203497, 1626181]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,,,,,,,1204.0,,,,1.0,0.0,Powell,1626181.0,,,,,,
242,PT05M37.00S,2025-01-07T01:50:19.4Z,2,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,28,44,2025-01-07T01:50:19Z,2380000,False,,,0,,MISS N. Powell Free Throw 1 of 2,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
243,PT05M37.00S,2025-01-07T01:50:19.4Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,28,44,2025-01-07T01:50:19Z,2390000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,242.0,,,,,,,,,,,,,,,,,
244,PT05M37.00S,2025-01-07T01:50:25.9Z,2,REGULAR,substitution,out,[],1629599,,,1610612746,28,44,2025-01-07T01:50:35Z,2400000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT05M37.00S,2025-01-07T01:50:25.9Z,2,REGULAR,substitution,out,[],1629645,,,1610612746,28,44,2025-01-07T01:50:35Z,2410000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
