actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
95,PT03M47.00S,2024-11-30T01:03:15.5Z,1,REGULAR,foul,personal,[],1629638,,,1610612746,16,15,2024-11-30T01:03:21Z,920000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 201935]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,202037.0,1.0,0.0,Harden,201935.0,,,,,,,,,
97,PT03M47.00S,2024-11-30T01:03:21.1Z,1,REGULAR,substitution,out,[],1627739,,,1610612746,16,15,2024-11-30T01:03:25Z,940000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M47.00S,2024-11-30T01:03:21.1Z,1,REGULAR,substitution,in,[],1629645,,,1610612746,16,15,2024-11-30T01:03:25Z,950000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M47.00S,2024-11-30T01:03:29.1Z,1,REGULAR,substitution,out,[],1627826,,,1610612746,16,15,2024-11-30T01:03:33Z,960000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M47.00S,2024-11-30T01:03:29.1Z,1,REGULAR,substitution,in,[],1628964,,,1610612746,16,15,2024-11-30T01:03:33Z,970000,False,,,0,,SUB in: M. Bamba,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M35.00S,2024-11-30T01:03:58.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,10.200394218134035,57.107843137254896,1610612746,16,15,2024-11-30T01:11:52Z,980000,False,-36.0,43.0,1,left,MISS J. Harden driving floating bank Shot,[201935],1610612746.0,LAC,driving floating bank,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,5.61,Missed,,,,,,,,,,,,,,,,,,
102,PT03M33.00S,2024-11-30T01:04:00.1Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,16,15,2024-11-30T01:04:03Z,990000,False,,,0,,R. Gobert REBOUND (Off:0 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,101.0,2.0,2.0,0.0,,,,
103,PT03M24.00S,2024-11-30T01:04:08.8Z,1,REGULAR,3pt,Jump Shot,[],1629638,74.85216819973719,15.931372549019606,1610612750,19,15,2024-11-30T01:04:14Z,1000000,False,-170.0,184.0,1,right,N. Alexander-Walker 25' 3PT  (3 PTS) (D. DiVincenzo 1 AST),"[1629638, 1628978]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.06,Made,3.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
105,PT03M01.00S,2024-11-30T01:04:38.2Z,1,REGULAR,turnover,traveling,[],1629645,,,1610612746,19,15,2024-11-30T01:04:44Z,1020000,False,,,0,,K. Porter Jr. traveling TURNOVER (1 TO),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,202037.0,,,,,1.0,,,,,,,,
106,PT03M01.00S,2024-11-30T01:04:45.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,19,15,2024-11-30T01:04:45Z,1030000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M01.00S,2024-11-30T01:08:07.6Z,1,REGULAR,substitution,out,[],203497,,,1610612750,19,15,2024-11-30T01:08:26Z,1040000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M01.00S,2024-11-30T01:08:07.6Z,1,REGULAR,substitution,in,[],203944,,,1610612750,19,15,2024-11-30T01:08:26Z,1050000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M01.00S,2024-11-30T01:08:29.8Z,1,REGULAR,substitution,out,[],1629599,,,1610612750,19,15,2024-11-30T01:08:43Z,1060000,False,,,0,,SUB out: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M01.00S,2024-11-30T01:08:29.8Z,1,REGULAR,substitution,out,[],1627884,,,1610612750,19,15,2024-11-30T01:08:43Z,1070000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M01.00S,2024-11-30T01:08:29.8Z,1,REGULAR,substitution,in,[],201587,,,1610612750,19,15,2024-11-30T01:08:43Z,1080000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M01.00S,2024-11-30T01:08:29.8Z,1,REGULAR,substitution,in,[],1629611,,,1610612750,19,15,2024-11-30T01:08:43Z,1090000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M49.00S,2024-11-30T01:08:44.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629675,96.13994743758212,93.87254901960785,1610612750,19,15,2024-11-30T01:09:24Z,1110000,False,219.0,-16.0,1,right,MISS N. Reid 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Right Corner 3,24+ Right,22.0,Missed,,,,,,,,,,,,,,,,,,
115,PT02M47.00S,2024-11-30T01:08:46.3Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612746,19,15,2024-11-30T01:09:24Z,1120000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,114.0,1.0,1.0,0.0,,,,
116,PT02M35.00S,2024-11-30T01:08:51.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,8.886333771353483,52.69607843137255,1610612746,19,15,2024-11-30T01:09:37Z,1130000,False,-13.0,31.0,1,left,MISS J. Harden driving Layup,[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,3.38,Missed,,,,,,,,,,,,,,,,,,
117,PT02M33.00S,2024-11-30T01:08:53.6Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,19,15,2024-11-30T01:09:37Z,1140000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,116.0,1.0,1.0,0.0,,,,
118,PT02M24.00S,2024-11-30T01:08:59.5Z,1,REGULAR,3pt,Jump Shot,[],1629675,66.96780551905388,50.245098039215684,1610612750,22,15,2024-11-30T01:09:04Z,1150000,False,1.0,258.0,1,right,N. Reid 25' 3PT  (3 PTS) (A. Edwards 2 AST),"[1629675, 1630162]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.8,Made,3.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
120,PT01M59.00S,2024-11-30T01:09:23.7Z,1,REGULAR,3pt,Jump Shot,[],201935,34.37910643889619,33.57843137254902,1610612746,22,18,2024-11-30T01:09:31Z,1170000,False,82.0,271.0,1,left,J. Harden 28' 3PT  (6 PTS) (M. Bamba 1 AST),"[201935, 1628964]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Center,28.29,Made,6.0,M. Bamba,1628964.0,1.0,,,,,,,,,,,,,,
122,PT01M46.00S,2024-11-30T01:09:47.0Z,1,REGULAR,foul,personal,['2freethrow'],1629645,,,1610612750,22,18,2024-11-30T01:09:53Z,1190000,False,,,0,,K. Porter Jr. shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1629645, 1629638]",1610612746.0,LAC,shooting,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2530.0,1.0,0.0,Alexander-Walker,1629638.0,,,,,,,,,
124,PT01M46.00S,2024-11-30T01:10:04.9Z,1,REGULAR,freethrow,1 of 2,[],1629638,,,1610612750,23,18,2024-11-30T01:10:04Z,1210000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (4 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
125,PT01M46.00S,2024-11-30T01:10:06.3Z,1,REGULAR,substitution,out,[],201935,,,1610612750,23,18,2024-11-30T01:10:10Z,1220000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT01M46.00S,2024-11-30T01:10:06.3Z,1,REGULAR,substitution,in,[],1641757,,,1610612750,23,18,2024-11-30T01:10:10Z,1230000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT01M46.00S,2024-11-30T01:10:22.7Z,1,REGULAR,freethrow,2 of 2,[],1629638,,,1610612750,24,18,2024-11-30T01:10:22Z,1240000,False,,,0,,N. Alexander-Walker Free Throw 2 of 2 (5 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
128,PT01M30.00S,2024-11-30T01:10:39.5Z,1,REGULAR,3pt,Jump Shot,[],1629611,8.886333771353483,2.2058823529411766,1610612746,24,18,2024-11-30T01:10:43Z,1250000,False,239.0,31.0,1,left,MISS T. Mann 24' 3PT,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,24.1,Missed,,,,,,,,,,,,,,,,,,
129,PT01M28.00S,2024-11-30T01:10:41.5Z,1,REGULAR,rebound,offensive,[],1629645,,,1610612746,24,18,2024-11-30T01:10:43Z,1260000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:1),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,128.0,2.0,1.0,1.0,,,,
130,PT01M18.00S,2024-11-30T01:10:52.1Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1629645,26.231931668856767,33.33333333333333,1610612746,24,20,2024-11-30T01:10:58Z,1270000,False,83.0,194.0,1,left,K. Porter Jr. 21' step back Jump Shot (2 PTS),[1629645],1610612746.0,LAC,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right Center,21.12,Made,2.0,,,,,,,,,,,,,,,,,
131,PT01M07.00S,2024-11-30T01:11:08.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612750,24,20,2024-11-30T01:11:30Z,1280000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (Randle 2 FT),"[1628964, 203944]",1610612746.0,LAC,shooting,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202037.0,1.0,0.0,Randle,203944.0,,,,,,,,,
133,PT01M07.00S,2024-11-30T01:11:32.0Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,25,20,2024-11-30T01:11:32Z,1300000,False,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
134,PT01M07.00S,2024-11-30T01:11:49.5Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,26,20,2024-11-30T01:11:49Z,1310000,False,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
135,PT00M56.70S,2024-11-30T01:12:02.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,8.886333771353483,61.274509803921575,1610612746,26,22,2024-11-30T01:12:29Z,1320000,False,-56.0,31.0,1,left,J. Miller 6' driving floating Jump Shot (2 PTS) (K. Porter Jr. 1 AST),"[1641757, 1629645]",1610612746.0,LAC,driving floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,6.44,Made,2.0,K. Porter Jr.,1629645.0,1.0,,,,,,,,,,,,,,
137,PT00M43.90S,2024-11-30T01:12:16.7Z,1,REGULAR,3pt,Jump Shot,[],1628978,75.77201051248358,11.519607843137255,1610612750,26,22,2024-11-30T01:12:21Z,1340000,False,-192.0,175.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
138,PT00M39.80S,2024-11-30T01:12:20.8Z,1,REGULAR,rebound,defensive,[],1629645,,,1610612746,26,22,2024-11-30T01:12:21Z,1350000,False,,,0,,K. Porter Jr. REBOUND (Off:1 Def:2),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,137.0,3.0,2.0,1.0,,,,
139,PT00M35.00S,2024-11-30T01:12:26.1Z,1,REGULAR,foul,personal,['3freethrow'],1628978,,,1610612746,26,22,2024-11-30T01:12:37Z,1360000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Porter Jr. 3 FT),"[1628978, 1629645]",1610612750.0,MIN,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,1199.0,1.0,0.0,Porter Jr.,1629645.0,,,,,,,,,
141,PT00M35.00S,2024-11-30T01:12:59.4Z,1,REGULAR,freethrow,1 of 3,['fastbreak'],1629645,,,1610612746,26,23,2024-11-30T01:16:09Z,1380000,False,,,0,,K. Porter Jr. Free Throw 1 of 3 (3 PTS),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
142,PT00M35.00S,2024-11-30T01:12:59.4Z,1,REGULAR,freethrow,2 of 3,['fastbreak'],1629645,,,1610612746,26,24,2024-11-30T01:16:09Z,1390000,False,,,0,,K. Porter Jr. Free Throw 2 of 3 (4 PTS),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
143,PT00M35.00S,2024-11-30T01:12:59.4Z,1,REGULAR,freethrow,3 of 3,['fastbreak'],1629645,,,1610612746,26,25,2024-11-30T01:16:09Z,1400000,False,,,0,,K. Porter Jr. Free Throw 3 of 3 (5 PTS),[1629645],1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
146,PT00M20.70S,2024-11-30T01:13:46.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,67.36202365308804,58.57843137254902,1610612750,26,25,2024-11-30T01:13:53Z,1430000,False,43.0,254.0,1,right,MISS A. Edwards 25' step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.79,Missed,,,,,,,,,,,,,,,,,,
147,PT00M16.50S,2024-11-30T01:13:50.5Z,1,REGULAR,rebound,defensive,[],1641757,,,1610612746,26,25,2024-11-30T01:13:50Z,1440000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,146.0,1.0,1.0,0.0,,,,
148,PT00M03.60S,2024-11-30T01:14:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,14.14257555847569,63.23529411764706,1610612746,26,25,2024-11-30T01:17:07Z,1450000,False,-66.0,80.0,1,left,MISS J. Miller 10' driving floating Shot,[1641757],1610612746.0,LAC,driving floating,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Left,10.41,Missed,,,,,,,,,,,,,,,,,,
149,PT00M03.60S,2024-11-30T01:14:03.3Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,26,25,2024-11-30T01:14:12Z,1460000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,148.0,3.0,3.0,0.0,,,,
150,PT00M00.00S,2024-11-30T01:14:19.0Z,1,REGULAR,period,end,[],0,,,1610612750,26,25,2024-11-30T01:14:19Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-11-30T01:16:35.4Z,2,REGULAR,substitution,out,['startperiod'],1630162,,,1610612750,26,25,2024-11-30T01:17:27Z,1480000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-11-30T01:16:35.4Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612750,26,25,2024-11-30T01:17:27Z,1490000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-11-30T01:16:35.4Z,2,REGULAR,substitution,in,['startperiod'],203497,,,1610612750,26,25,2024-11-30T01:17:27Z,1500000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2024-11-30T01:16:35.4Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612750,26,25,2024-11-30T01:17:27Z,1510000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2024-11-30T01:17:45.9Z,2,REGULAR,period,start,[],0,,,1610612750,26,25,2024-11-30T01:17:45Z,1520000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT11M46.00S,2024-11-30T01:17:58.9Z,2,REGULAR,turnover,lost ball,[],1628978,,,1610612750,26,25,2024-11-30T01:18:04Z,1530000,False,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1629611]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,,,,,Mann,1629611.0,,
157,PT11M46.00S,2024-11-30T01:17:58.9Z,2,REGULAR,steal,,[],1629611,,,1610612746,26,25,2024-11-30T01:18:00Z,1540000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
158,PT11M38.00S,2024-11-30T01:18:06.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629645,15.062417871222076,48.77450980392157,1610612746,26,27,2024-11-30T01:18:57Z,1550000,False,6.0,89.0,1,left,K. Porter Jr. 8' driving floating Jump Shot (7 PTS),[1629645],1610612746.0,LAC,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.93,Made,7.0,,,,,,,,,,,,,,,,,
159,PT11M17.00S,2024-11-30T01:18:27.0Z,2,REGULAR,3pt,Jump Shot,[],1629675,70.90998685939553,75.49019607843137,1610612750,26,27,2024-11-30T01:19:15Z,1560000,False,127.0,221.0,1,right,MISS N. Reid 25' 3PT,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,25.51,Missed,,,,,,,,,,,,,,,,,,
160,PT11M12.00S,2024-11-30T01:18:32.0Z,2,REGULAR,rebound,offensive,[],1629638,,,1610612750,26,27,2024-11-30T01:18:34Z,1570000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:0),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,159.0,1.0,0.0,1.0,,,,
161,PT11M12.00S,2024-11-30T01:18:32.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629638,94.40999984741211,50.0,1610612750,28,27,2024-11-30T01:18:32Z,1580000,False,0.0,0.0,1,right,N. Alexander-Walker tip Layup (7 PTS),[1629638],1610612750.0,MIN,tip,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Left,0.0,Made,7.0,,,,,,,,,,,,,,,,,
162,PT11M01.00S,2024-11-30T01:18:43.9Z,2,REGULAR,3pt,Jump Shot,[],1628964,30.962549277266753,33.088235294117645,1610612746,28,27,2024-11-30T01:18:47Z,1590000,False,85.0,239.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
163,PT10M58.00S,2024-11-30T01:18:46.9Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,28,27,2024-11-30T01:18:47Z,1600000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,162.0,1.0,1.0,0.0,,,,
164,PT10M51.00S,2024-11-30T01:18:55.8Z,2,REGULAR,foul,personal,['2freethrow'],1629611,,,1610612750,28,27,2024-11-30T01:19:03Z,1610000,False,,,0,,T. Mann shooting personal FOUL (1 PF) (Gobert 2 FT),"[1629611, 203497]",1610612746.0,LAC,shooting,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,1.0,0.0,Gobert,203497.0,,,,,,,,,
166,PT10M51.00S,2024-11-30T01:19:21.9Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612750,29,27,2024-11-30T01:19:21Z,1630000,False,,,0,,R. Gobert Free Throw 1 of 2 (1 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
167,PT10M51.00S,2024-11-30T01:19:40.1Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612750,30,27,2024-11-30T01:19:40Z,1640000,False,,,0,,R. Gobert Free Throw 2 of 2 (2 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
168,PT10M34.00S,2024-11-30T01:19:57.8Z,2,REGULAR,turnover,lost ball,[],1629645,,,1610612746,30,27,2024-11-30T01:20:02Z,1650000,False,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1629638]",1610612746.0,LAC,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,2.0,,,,,Alexander-Walker,1629638.0,,
169,PT10M34.00S,2024-11-30T01:19:57.8Z,2,REGULAR,steal,,[],1629638,,,1610612750,30,27,2024-11-30T01:20:00Z,1660000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
170,PT10M29.00S,2024-11-30T01:20:01.4Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,92.85479632063075,50.245098039215684,1610612750,32,27,2024-11-30T01:20:06Z,1670000,False,1.0,15.0,1,right,N. Alexander-Walker running DUNK (9 PTS),[1629638],1610612750.0,MIN,running,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,1.47,Made,9.0,,,,,,,,,,,,,,,,,
171,PT10M15.00S,2024-11-30T01:20:15.9Z,2,REGULAR,3pt,Jump Shot,[],1628964,32.802233902759525,44.85294117647059,1610612746,32,27,2024-11-30T01:20:20Z,1680000,False,26.0,256.0,1,left,MISS M. Bamba 25' 3PT,[1628964],1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,Above the Break 3,24+ Center,25.71,Missed,,,,,,,,,,,,,,,,,,
172,PT10M12.00S,2024-11-30T01:20:18.9Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,32,27,2024-11-30T01:20:20Z,1690000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:1),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,171.0,2.0,1.0,1.0,,,,
173,PT10M02.00S,2024-11-30T01:20:28.8Z,2,REGULAR,3pt,Jump Shot,[],1629638,93.51182654402102,95.58823529411765,1610612750,35,27,2024-11-30T01:20:33Z,1700000,False,228.0,8.0,1,right,N. Alexander-Walker 3PT  (12 PTS) (D. DiVincenzo 2 AST),"[1629638, 1628978]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Right Corner 3,24+ Right,22.81,Made,12.0,D. DiVincenzo,1628978.0,2.0,,,,,,,,,,,,,,
175,PT10M00.00S,2024-11-30T01:20:33.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,35,27,2024-11-30T01:20:33Z,1720000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT09M45.00S,2024-11-30T01:24:16.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628964,13.748357424441524,49.50980392156863,1610612746,35,27,2024-11-30T01:24:22Z,1730000,False,2.0,77.0,1,left,MISS M. Bamba 7' Hook - blocked,"[1628964, 203497]",1610612746.0,LAC,,,,Bamba,M. Bamba,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
177,PT09M45.00S,2024-11-30T01:24:16.0Z,2,REGULAR,block,,[],203497,,,1610612746,35,27,2024-11-30T01:24:19Z,1740000,False,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
