actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
101,PT04M29.00S,2025-03-05T01:27:41.4Z,1,REGULAR,substitution,out,[],1629675,,,1610612755,12,15,2025-03-05T01:30:28Z,990000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M29.00S,2025-03-05T01:27:41.4Z,1,REGULAR,substitution,in,[],203944,,,1610612755,12,15,2025-03-05T01:30:28Z,1000000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M29.00S,2025-03-05T01:27:41.4Z,1,REGULAR,substitution,in,[],1630545,,,1610612755,12,15,2025-03-05T01:30:28Z,1010000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M29.00S,2025-03-05T01:28:14.2Z,1,REGULAR,freethrow,1 of 1,[],1629022,,,1610612755,12,16,2025-03-05T01:28:14Z,1020000,False,,,0,,L. Walker IV Free Throw 1 of 1 (3 PTS),[1629022],1610612755.0,PHI,,,,,,,Walker IV,L. Walker IV,,,,Made,,,,,3.0,,,,,,,,,,,,,,
105,PT04M17.00S,2025-03-05T01:28:30.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627824,,,1610612750,12,16,2025-03-05T01:28:41Z,1030000,False,,,0,,G. Yabusele shooting personal FOUL (1 PF) (Edwards 2 FT),"[1627824, 1630162]",1610612755.0,PHI,shooting,In The Paint (Non-RA),8-16 Center,1628159.0,1.0,0.0,Yabusele,G. Yabusele,Edwards,1630162.0,,,,,,,,,,,,,,,,,,,,,
107,PT04M17.00S,2025-03-05T01:29:01.4Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,13,16,2025-03-05T01:29:01Z,1050000,False,,,0,,A. Edwards Free Throw 1 of 2 (6 PTS),[1630162],1610612750.0,MIN,,,,,,,Edwards,A. Edwards,,,,Made,,,,,6.0,,,,,,,,,,,,,,
109,PT04M17.00S,2025-03-05T01:29:15.7Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,14,16,2025-03-05T01:29:15Z,1060000,False,,,0,,A. Edwards Free Throw 2 of 2 (7 PTS),[1630162],1610612750.0,MIN,,,,,,,Edwards,A. Edwards,,,,Made,,,,,7.0,,,,,,,,,,,,,,
110,PT04M00.00S,2025-03-05T01:29:37.5Z,1,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612755,14,16,2025-03-05T01:29:44Z,1070000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Bona 2 FT),"[1628978, 1641737]",1610612750.0,MIN,shooting,Restricted Area,0-8 Center,1628159.0,1.0,0.0,DiVincenzo,D. DiVincenzo,Bona,1641737.0,,,,,,,,,,,,,,,,,,,,,
112,PT04M00.00S,2025-03-05T01:30:07.4Z,1,REGULAR,freethrow,1 of 2,[],1641737,,,1610612755,14,17,2025-03-05T01:30:29Z,1090000,False,,,0,,A. Bona Free Throw 1 of 2 (1 PTS),[1641737],1610612755.0,PHI,,,,,,,Bona,A. Bona,,,,Made,,,,,1.0,,,,,,,,,,,,,,
113,PT04M00.00S,2025-03-05T01:30:08.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612755,14,17,2025-03-05T01:30:15Z,1100000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M00.00S,2025-03-05T01:30:08.0Z,1,REGULAR,substitution,in,[],1641740,,,1610612755,14,17,2025-03-05T01:30:15Z,1110000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M00.00S,2025-03-05T01:30:07.4Z,1,REGULAR,freethrow,2 of 2,[],1641737,,,1610612755,14,17,2025-03-05T01:30:29Z,1120000,False,,,0,,MISS A. Bona Free Throw 2 of 2,[1641737],1610612755.0,PHI,,,,,,,Bona,A. Bona,,,,Missed,,,,,,,,,,,,,,,,,,,
116,PT03M58.00S,2025-03-05T01:30:09.4Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,14,17,2025-03-05T01:30:29Z,1130000,False,,,0,,J. Randle REBOUND (Off:0 Def:3),[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,,115.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
117,PT03M47.00S,2025-03-05T01:30:41.1Z,1,REGULAR,turnover,out-of-bounds,[],203944,,,1610612750,14,17,2025-03-05T01:30:49Z,1140000,False,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612750.0,MIN,bad pass,Above the Break 3,24+ Left Center,201639.0,,,Randle,J. Randle,,,,,,,,,,,,,2.0,,,,,,,,,,
118,PT03M36.00S,2025-03-05T01:30:59.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629022,68.80749014454665,35.53921568627451,1610612755,14,20,2025-03-05T01:31:04Z,1150000,False,-72.0,241.0,1,right,L. Walker IV 25' 3PT pullup (6 PTS),[1629022],1610612755.0,PHI,pullup,Above the Break 3,24+ Center,,,,Walker IV,L. Walker IV,,,25.13,Made,,,,,6.0,,,,,,,,,,,,,,
120,PT03M23.00S,2025-03-05T01:31:23.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203944,6.652431011826544,49.754901960784316,1610612750,16,20,2025-03-05T01:31:30Z,1170000,False,1.0,10.0,1,left,J. Randle cutting Layup (4 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612750.0,MIN,cutting,Restricted Area,0-8 Center,,,,Randle,J. Randle,,,1.01,Made,,,,,4.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,
122,PT03M23.00S,2025-03-05T01:31:25.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629022,,,1610612750,16,20,2025-03-05T01:31:34Z,1190000,False,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Randle 1 FT),"[1629022, 203944]",1610612755.0,PHI,shooting,Restricted Area,0-8 Center,1628159.0,1.0,0.0,Walker IV,L. Walker IV,Randle,203944.0,,,,,,,,,,,,,,,,,,,,,
124,PT03M23.00S,2025-03-05T01:31:48.8Z,1,REGULAR,substitution,out,[],1626162,,,1610612750,16,20,2025-03-05T01:33:57Z,1210000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M23.00S,2025-03-05T01:31:48.8Z,1,REGULAR,substitution,in,[],1629656,,,1610612750,16,20,2025-03-05T01:33:57Z,1220000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M23.00S,2025-03-05T01:32:09.6Z,1,REGULAR,freethrow,1 of 1,[],203944,,,1610612750,17,20,2025-03-05T01:32:09Z,1230000,False,,,0,,J. Randle Free Throw 1 of 1 (5 PTS),[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,Made,,,,,5.0,,,,,,,,,,,,,,
127,PT03M08.00S,2025-03-05T01:32:28.6Z,1,REGULAR,turnover,backcourt,[],1629022,,,1610612755,17,20,2025-03-05T01:32:37Z,1240000,False,,,0,,L. Walker IV backcourt TURNOVER (1 TO),[1629022],1610612755.0,PHI,,Above the Break 3,24+ Left Center,1629178.0,,,Walker IV,L. Walker IV,,,,,,,,,,,,,1.0,,,,,,,,,,
128,PT02M55.00S,2025-03-05T01:32:50.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629638,19.136005256241788,55.392156862745104,1610612750,19,20,2025-03-05T01:32:59Z,1250000,False,-27.0,127.0,1,left,N. Alexander-Walker 13' floating Jump Shot (2 PTS) (J. Randle 2 AST),"[1629638, 203944]",1610612750.0,MIN,floating,In The Paint (Non-RA),8-16 Center,,,,Alexander-Walker,N. Alexander-Walker,,,13.02,Made,,,,,2.0,J. Randle,203944.0,2.0,,,,,,,,,,,
130,PT02M42.00S,2025-03-05T01:33:04.8Z,1,REGULAR,turnover,out-of-bounds,[],202331,,,1610612755,19,20,2025-03-05T01:33:57Z,1270000,False,,,0,,P. George bad pass out-of-bounds TURNOVER (2 TO),[202331],1610612755.0,PHI,bad pass,Mid-Range,8-16 Left,201639.0,,,George,P. George,,,,,,,,,,,,,2.0,,,,,,,,,,
131,PT02M42.00S,2025-03-05T01:33:09.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,19,20,2025-03-05T01:33:09Z,1280000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT02M42.00S,2025-03-05T01:35:44.5Z,1,REGULAR,substitution,out,[],1641737,,,1610612750,19,20,2025-03-05T01:36:04Z,1290000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M42.00S,2025-03-05T01:35:44.5Z,1,REGULAR,substitution,in,[],1630288,,,1610612750,19,20,2025-03-05T01:36:04Z,1300000,False,,,0,,SUB in: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M27.00S,2025-03-05T01:36:19.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,29.6484888304862,77.94117647058823,1610612750,19,20,2025-03-05T01:36:23Z,1310000,False,-140.0,226.0,1,left,MISS D. DiVincenzo 26' 3PT,[1628978],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,DiVincenzo,D. DiVincenzo,,,26.59,Missed,,,,,,,,,,,,,,,,,,,
135,PT02M24.00S,2025-03-05T01:36:22.0Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,19,20,2025-03-05T01:36:48Z,1320000,False,,,0,,P. George REBOUND (Off:0 Def:2),[202331],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,George,P. George,,,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
136,PT02M18.00S,2025-03-05T01:36:27.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629022,71.04139290407359,23.284313725490197,1610612755,19,20,2025-03-05T01:36:34Z,1330000,False,-134.0,220.0,1,right,MISS L. Walker IV 25' pullup 3PT,[1629022],1610612755.0,PHI,pullup,Above the Break 3,24+ Left Center,,,,Walker IV,L. Walker IV,,,25.71,Missed,,,,,,,,,,,,,,,,,,,
137,PT02M15.00S,2025-03-05T01:36:30.9Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,19,20,2025-03-05T01:36:34Z,1340000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:1),[1629638],1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Alexander-Walker,N. Alexander-Walker,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
138,PT02M01.00S,2025-03-05T01:36:45.5Z,1,REGULAR,turnover,lost ball,[],203944,,,1610612750,19,20,2025-03-05T01:36:49Z,1350000,False,,,0,,J. Randle lost ball TURNOVER (3 TO),"[203944, 1629656]",1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,Randle,J. Randle,,,,,,,,,,,,,3.0,Grimes,1629656.0,,,,,,,,
139,PT02M01.00S,2025-03-05T01:36:45.5Z,1,REGULAR,steal,,[],1629656,,,1610612755,19,20,2025-03-05T01:36:47Z,1360000,False,,,0,,Q. Grimes STEAL (1 STL),[1629656],1610612755.0,PHI,,Above the Break 3,24+ Left Center,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M50.00S,2025-03-05T01:36:58.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628978,,,1610612755,19,20,2025-03-05T01:37:03Z,1370000,False,,,0,,D. DiVincenzo personal FOUL (2 PF) (Dowtin Jr. 2 FT),"[1628978, 1630288]",1610612750.0,MIN,,In The Paint (Non-RA),8-16 Center,201639.0,2.0,0.0,DiVincenzo,D. DiVincenzo,Dowtin Jr.,1630288.0,,,,,,,,,,,,,,,,,,,,,
142,PT01M50.00S,2025-03-05T01:37:28.7Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630288,,,1610612755,19,20,2025-03-05T01:37:48Z,1390000,False,,,0,,MISS J. Dowtin Jr. Free Throw 1 of 2,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,Missed,,,,,,,,,,,,,,,,,,,
143,PT01M50.00S,2025-03-05T01:37:28.7Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,19,20,2025-03-05T01:37:48Z,1400000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,142.0,,,,,,,,,,,,,,,,,,
144,PT01M50.00S,2025-03-05T01:37:28.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630288,,,1610612755,19,20,2025-03-05T01:37:48Z,1410000,False,,,0,,MISS J. Dowtin Jr. Free Throw 2 of 2,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,Missed,,,,,,,,,,,,,,,,,,,
145,PT01M48.00S,2025-03-05T01:37:30.7Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,19,20,2025-03-05T01:37:48Z,1420000,False,,,0,,J. Randle REBOUND (Off:0 Def:4),[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,,144.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
146,PT01M25.00S,2025-03-05T01:38:11.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612750,19,20,2025-03-05T01:38:17Z,1430000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,In The Paint (Non-RA),8-16 Right,1629178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M10.00S,2025-03-05T01:38:39.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202331,85.23324572930355,23.03921568627451,1610612755,19,20,2025-03-05T01:38:44Z,1440000,False,-135.0,86.0,1,right,MISS P. George 16' turnaround fadeaway Shot,[202331],1610612755.0,PHI,turnaround fadeaway,Mid-Range,8-16 Left,,,,George,P. George,,,16.01,Missed,,,,,,,,,,,,,,,,,,,
148,PT01M06.00S,2025-03-05T01:38:43.3Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,19,20,2025-03-05T01:38:44Z,1450000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,Mid-Range,8-16 Left,,,,DiVincenzo,D. DiVincenzo,,,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
152,PT01M00.00S,2025-03-05T01:39:04.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202331,,,1610612750,19,20,2025-03-05T01:39:11Z,1490000,False,,,0,,P. George personal FOUL (1 PF) (Randle 2 FT),"[202331, 203944]",1610612755.0,PHI,,Restricted Area,0-8 Center,201639.0,1.0,0.0,George,P. George,Randle,203944.0,,,,,,,,,,,,,,,,,,,,,
154,PT01M00.00S,2025-03-05T01:39:34.3Z,1,REGULAR,freethrow,1 of 2,[],203944,,,1610612750,20,20,2025-03-05T01:39:34Z,1510000,False,,,0,,J. Randle Free Throw 1 of 2 (6 PTS),[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,Made,,,,,6.0,,,,,,,,,,,,,,
155,PT01M00.00S,2025-03-05T01:39:50.7Z,1,REGULAR,freethrow,2 of 2,[],203944,,,1610612750,21,20,2025-03-05T01:39:50Z,1520000,False,,,0,,J. Randle Free Throw 2 of 2 (7 PTS),[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,Made,,,,,7.0,,,,,,,,,,,,,,
156,PT00M43.80S,2025-03-05T01:40:09.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,90.88370565045992,43.38235294117647,1610612755,21,22,2025-03-05T01:40:40Z,1530000,False,-33.0,33.0,1,right,Q. Grimes driving Layup (9 PTS),[1629656],1610612755.0,PHI,driving,In The Paint (Non-RA),0-8 Center,,,,Grimes,Q. Grimes,,,4.69,Made,,,,,9.0,,,,,,,,,,,,,,
157,PT00M36.20S,2025-03-05T01:40:18.8Z,1,REGULAR,3pt,Jump Shot,[],1641740,7.046649145860711,96.07843137254902,1610612750,21,22,2025-03-05T01:40:28Z,1540000,False,-230.0,14.0,1,left,MISS J. Clark 3PT,[1641740],1610612750.0,MIN,,Left Corner 3,24+ Left,,,,Clark,J. Clark,,,23.08,Missed,,,,,,,,,,,,,,,,,,,
158,PT00M33.50S,2025-03-05T01:40:21.5Z,1,REGULAR,rebound,defensive,[],202331,,,1610612755,21,22,2025-03-05T01:40:21Z,1550000,False,,,0,,P. George REBOUND (Off:0 Def:3),[202331],1610612755.0,PHI,,Left Corner 3,24+ Left,,,,George,P. George,,,,,157.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
159,PT00M22.80S,2025-03-05T01:40:32.0Z,1,REGULAR,3pt,Jump Shot,[],1629656,91.40932982917214,95.58823529411765,1610612755,21,22,2025-03-05T01:40:37Z,1560000,False,228.0,28.0,1,right,MISS Q. Grimes 3PT,[1629656],1610612755.0,PHI,,Right Corner 3,24+ Right,,,,Grimes,Q. Grimes,,,22.97,Missed,,,,,,,,,,,,,,,,,,,
160,PT00M19.60S,2025-03-05T01:40:35.3Z,1,REGULAR,rebound,defensive,[],1629638,,,1610612750,21,22,2025-03-05T01:40:35Z,1570000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:2),[1629638],1610612750.0,MIN,,Right Corner 3,24+ Right,,,,Alexander-Walker,N. Alexander-Walker,,,,,159.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
161,PT00M02.90S,2025-03-05T01:40:52.0Z,1,REGULAR,3pt,Jump Shot,[],1628978,17.821944809461236,93.38235294117648,1610612750,24,22,2025-03-05T01:40:56Z,1580000,False,-217.0,115.0,1,left,D. DiVincenzo 24' 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1628978, 1629638]",1610612750.0,MIN,,Above the Break 3,24+ Left Center,,,,DiVincenzo,D. DiVincenzo,,,24.55,Made,,,,,3.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,
163,PT00M00.40S,2025-03-05T01:40:58.9Z,1,REGULAR,3pt,Jump Shot,[],1629022,42.000657030223394,18.627450980392158,1610612755,24,22,2025-03-05T01:41:27Z,1600000,False,-157.0,493.0,1,right,MISS L. Walker IV 51' running 3PT,[1629022],1610612755.0,PHI,running,Above the Break 3,24+ Right Center,,,,Walker IV,L. Walker IV,,,51.71,Missed,,,,,,,,,,,,,,,,,,,
164,PT00M00.10S,2025-03-05T01:40:59.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,22,2025-03-05T01:41:27Z,1610000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,Above the Break 3,24+ Right Center,,,,,,,,,,163.0,,,,,,,,,,,,,,,,,,
165,PT00M00.00S,2025-03-05T01:41:02.4Z,1,REGULAR,period,end,[],0,,,1610612755,24,22,2025-03-05T01:41:02Z,1620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,out,['startperiod'],1628978,,,1610612755,24,22,2025-03-05T01:43:41Z,1630000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,out,['startperiod'],1641740,,,1610612755,24,22,2025-03-05T01:43:41Z,1640000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,out,['startperiod'],203944,,,1610612755,24,22,2025-03-05T01:43:41Z,1650000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,out,['startperiod'],202331,,,1610612755,24,22,2025-03-05T01:43:41Z,1660000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,out,['startperiod'],1627824,,,1610612755,24,22,2025-03-05T01:43:41Z,1670000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612755.0,PHI,,,,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,out,['startperiod'],1630288,,,1610612755,24,22,2025-03-05T01:43:41Z,1680000,False,,,0,,SUB out: J. Dowtin Jr.,[1630288],1610612755.0,PHI,,,,,,,Dowtin Jr.,J. Dowtin Jr.,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,in,['startperiod'],1630183,,,1610612755,24,22,2025-03-05T01:43:41Z,1690000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612755,24,22,2025-03-05T01:43:41Z,1700000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,in,['startperiod'],201144,,,1610612755,24,22,2025-03-05T01:43:41Z,1710000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,in,['startperiod'],203083,,,1610612755,24,22,2025-03-05T01:43:41Z,1720000,False,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,in,['startperiod'],1626162,,,1610612755,24,22,2025-03-05T01:43:41Z,1730000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-03-05T01:43:11.7Z,2,REGULAR,substitution,in,['startperiod'],1641741,,,1610612755,24,22,2025-03-05T01:43:41Z,1740000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2025-03-05T01:43:51.8Z,2,REGULAR,period,start,[],0,,,1610612755,24,22,2025-03-05T01:43:51Z,1750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT11M52.00S,2025-03-05T01:44:01.0Z,2,REGULAR,violation,kicked ball,[],201144,,,1610612755,24,22,2025-03-05T01:44:11Z,1760000,False,,,0,,M. Conley kicked ball VIOLATION,[201144],1610612750.0,MIN,,,,1628159.0,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,
180,PT11M45.00S,2025-03-05T01:44:24.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626162,88.38699080157687,36.76470588235294,1610612755,24,22,2025-03-05T01:44:30Z,1770000,False,-66.0,57.0,1,right,MISS K. Oubre Jr. 8' pullup Shot,[1626162],1610612755.0,PHI,pullup,In The Paint (Non-RA),8-16 Left,,,,Oubre Jr.,K. Oubre Jr.,,,8.72,Missed,,,,,,,,,,,,,,,,,,,
181,PT11M44.00S,2025-03-05T01:44:27.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,24,22,2025-03-05T01:44:27Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,180.0,,,,,,,,,,,,,,,,,,
183,PT11M41.00S,2025-03-05T01:44:41.7Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1629656,94.95729303547962,73.52941176470588,1610612755,24,24,2025-03-05T01:44:47Z,1800000,False,118.0,-5.0,1,right,Q. Grimes 11' pullup Jump Shot (11 PTS) (K. Oubre Jr. 1 AST),"[1629656, 1626162]",1610612755.0,PHI,pullup,Mid-Range,8-16 Right,,,,Grimes,Q. Grimes,,,11.77,Made,,,,,11.0,K. Oubre Jr.,1626162.0,1.0,,,,,,,,,,,
185,PT11M27.00S,2025-03-05T01:44:55.8Z,2,REGULAR,3pt,Jump Shot,[],1629638,15.111695137976348,3.209252450980392,1610612750,24,24,2025-03-05T01:45:07Z,1820000,False,234.0,90.0,1,left,MISS N. Alexander-Walker 25' 3PT,[1629638],1610612750.0,MIN,,Above the Break 3,24+ Right,,,,Alexander-Walker,N. Alexander-Walker,,,25.05,Missed,,,,,,,,,,,,,,,,,,,
186,PT11M25.00S,2025-03-05T01:44:57.8Z,2,REGULAR,rebound,defensive,[],1629656,,,1610612755,24,24,2025-03-05T01:45:00Z,1830000,False,,,0,,Q. Grimes REBOUND (Off:1 Def:1),[1629656],1610612755.0,PHI,,Right Corner 3,24+ Right,,,,Grimes,Q. Grimes,,,,,185.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
187,PT11M17.00S,2025-03-05T01:45:05.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629656,93.9060446780552,49.01960784313725,1610612755,24,24,2025-03-05T01:45:20Z,1840000,False,-5.0,5.0,1,right,MISS Q. Grimes driving Layup - blocked,"[1629656, 1630183]",1610612755.0,PHI,driving,Restricted Area,0-8 Center,,,,Grimes,Q. Grimes,,,0.69,Missed,,,,,,,,,,,,McDaniels,1630183.0,,,,,,
188,PT11M17.00S,2025-03-05T01:45:05.8Z,2,REGULAR,block,,[],1630183,,,1610612755,24,24,2025-03-05T01:45:07Z,1850000,False,,,0,,J. McDaniels BLOCK (2 BLK),[1630183],1610612750.0,MIN,,Restricted Area,0-8 Center,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,
