actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
79,PT04M33.00S,2025-02-07T01:22:41.5Z,1,REGULAR,foul,personal,[],1630578,,,1610612750,22,20,2025-02-07T01:22:55Z,770000,False,,,0,,A. Sengun personal FOUL (1 PF),"[1630578, 1630162]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,203593.0,,,,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0
81,PT04M33.00S,2025-02-07T01:22:53.3Z,1,REGULAR,substitution,out,[],201144,,,1610612750,22,20,2025-02-07T01:23:09Z,790000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M33.00S,2025-02-07T01:22:53.3Z,1,REGULAR,substitution,out,[],1629675,,,1610612750,22,20,2025-02-07T01:23:09Z,800000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M33.00S,2025-02-07T01:22:53.3Z,1,REGULAR,substitution,out,[],1631106,,,1610612750,22,20,2025-02-07T01:23:09Z,810000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M33.00S,2025-02-07T01:22:53.3Z,1,REGULAR,substitution,out,[],1641708,,,1610612750,22,20,2025-02-07T01:23:09Z,820000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M33.00S,2025-02-07T01:22:53.3Z,1,REGULAR,substitution,in,[],1642265,,,1610612750,22,20,2025-02-07T01:23:09Z,830000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M33.00S,2025-02-07T01:22:53.3Z,1,REGULAR,substitution,in,[],1629638,,,1610612750,22,20,2025-02-07T01:23:09Z,840000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M33.00S,2025-02-07T01:22:53.3Z,1,REGULAR,substitution,in,[],1641715,,,1610612750,22,20,2025-02-07T01:23:09Z,850000,False,,,0,,SUB in: C. Whitmore,[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M33.00S,2025-02-07T01:22:53.3Z,1,REGULAR,substitution,in,[],1642263,,,1610612750,22,20,2025-02-07T01:23:09Z,860000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M17.00S,2025-02-07T01:23:24.5Z,1,REGULAR,3pt,Jump Shot,[],1630162,88.51839684625493,95.58823529411765,1610612750,22,20,2025-02-07T01:23:30Z,870000,False,228.0,55.0,1,right,MISS A. Edwards step back 3PT,[1630162],1610612750.0,MIN,step back,,,Edwards,A. Edwards,,,,,Right Corner 3,24+ Right,,,23.45,Missed,,,,,,,,,,,,,,,,
90,PT04M14.00S,2025-02-07T01:23:27.5Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,22,20,2025-02-07T01:23:27Z,880000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Right Corner 3,24+ Right,,,,,,,,,,,89.0,2.0,1.0,1.0,,,,,,
91,PT04M08.00S,2025-02-07T01:23:33.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,92.46057818659659,52.69607843137255,1610612750,22,20,2025-02-07T01:27:13Z,890000,False,13.0,18.0,1,right,MISS J. McDaniels driving Layup,[1630183],1610612750.0,MIN,driving,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,2.28,Missed,,,,,,,,,,,,,,,,
92,PT04M07.00S,2025-02-07T01:23:34.2Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,22,20,2025-02-07T01:26:57Z,900000,False,,,0,,R. Gobert REBOUND (Off:2 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,91.0,3.0,1.0,2.0,,,,,,
93,PT04M05.00S,2025-02-07T01:23:37.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630183,92.72339027595268,53.67647058823529,1610612750,22,20,2025-02-07T01:23:46Z,910000,False,18.0,16.0,1,right,MISS J. McDaniels Layup,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,2.43,Missed,,,,,,,,,,,,,,,,
94,PT04M02.00S,2025-02-07T01:23:40.0Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,22,20,2025-02-07T01:28:51Z,920000,False,,,0,,A. Sengun REBOUND (Off:1 Def:2),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,93.0,3.0,2.0,1.0,,,,,,
95,PT03M58.00S,2025-02-07T01:23:43.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641715,13.485545335085414,5.147058823529411,1610612745,22,20,2025-02-07T01:28:45Z,930000,False,224.0,74.0,1,left,MISS C. Whitmore running 3PT,[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Right Corner 3,24+ Right,,,23.63,Missed,,,,,,,,,,,,,,,,
96,PT03M56.00S,2025-02-07T01:23:46.0Z,1,REGULAR,rebound,offensive,[],1642263,,,1610612745,22,20,2025-02-07T01:23:46Z,940000,False,,,0,,R. Sheppard REBOUND (Off:1 Def:0),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,,,,,,,,,,,95.0,1.0,0.0,1.0,,,,,,
98,PT03M44.00S,2025-02-07T01:24:00.0Z,1,REGULAR,foul,personal,[],1630183,,,1610612745,22,20,2025-02-07T01:24:06Z,950000,False,,,0,,J. McDaniels personal FOUL (2 PF),"[1630183, 1630224]",1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right Center,202901.0,,,,,,,,,,,,,,,,2.0,0.0,Green,1630224.0
100,PT03M44.00S,2025-02-07T01:24:07.2Z,1,REGULAR,substitution,out,[],1630183,,,1610612745,22,20,2025-02-07T01:24:18Z,970000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M44.00S,2025-02-07T01:24:07.2Z,1,REGULAR,substitution,out,[],1630578,,,1610612745,22,20,2025-02-07T01:24:18Z,980000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M44.00S,2025-02-07T01:24:07.2Z,1,REGULAR,substitution,in,[],1641740,,,1610612745,22,20,2025-02-07T01:24:18Z,990000,False,,,0,,SUB in: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M44.00S,2025-02-07T01:24:07.2Z,1,REGULAR,substitution,in,[],1629111,,,1610612745,22,20,2025-02-07T01:24:18Z,1000000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M36.00S,2025-02-07T01:24:33.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630224,25.04927726675427,41.42156862745098,1610612745,22,22,2025-02-07T01:24:37Z,1010000,False,43.0,183.0,1,left,J. Green 18' pullup Jump Shot (9 PTS),[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Mid-Range,16-24 Center,,,18.8,Made,9.0,,,,,,,,,,,,,,,
105,PT03M16.00S,2025-02-07T01:24:54.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.72339027595268,50.245098039215684,1610612750,24,22,2025-02-07T01:24:58Z,1020000,False,1.0,16.0,1,right,A. Edwards driving Layup (12 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,1.59,Made,12.0,,,,,,,,,,,,,,,
106,PT03M03.00S,2025-02-07T01:25:06.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,7.440867279894875,50.98039215686274,1610612745,24,22,2025-02-07T01:25:09Z,1030000,False,-5.0,17.0,1,left,MISS C. Whitmore driving Layup,[1641715],1610612745.0,HOU,driving,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,1.81,Missed,,,,,,,,,,,,,,,,
107,PT03M01.00S,2025-02-07T01:25:08.6Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612745,24,22,2025-02-07T01:25:09Z,1040000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,106.0,1.0,0.0,1.0,,,,,,
108,PT03M01.00S,2025-02-07T01:25:08.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,5.590000152587891,50.0,1610612745,24,24,2025-02-07T01:25:08Z,1050000,False,0.0,0.0,1,left,J. Landale tip Layup (2 PTS),[1629111],1610612745.0,HOU,tip,,,Landale,J. Landale,,,,,Mid-Range,8-16 Left,,,0.0,Made,2.0,,,,,,,,,,,,,,,
109,PT02M46.00S,2025-02-07T01:25:23.2Z,1,REGULAR,3pt,Jump Shot,[],1642265,65.65374507227332,37.745098039215684,1610612750,24,24,2025-02-07T01:25:27Z,1060000,False,-61.0,270.0,1,right,MISS R. Dillingham 27' pullup 3PT,[1642265],1610612750.0,MIN,pullup,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Center,,,27.73,Missed,,,,,,,,,,,,,,,,
110,PT02M43.00S,2025-02-07T01:25:26.2Z,1,REGULAR,rebound,defensive,[],1630224,,,1610612745,24,24,2025-02-07T01:25:27Z,1070000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,109.0,1.0,1.0,0.0,,,,,,
111,PT02M35.00S,2025-02-07T01:25:37.2Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612745,24,24,2025-02-07T01:25:42Z,1080000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Green 2 FT),"[203497, 1630224]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,,,1.0,0.0,Green,1630224.0
113,PT02M35.00S,2025-02-07T01:25:50.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,24,24,2025-02-07T01:25:50Z,1100000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M35.00S,2025-02-07T01:28:20.0Z,1,REGULAR,substitution,out,[],203497,,,1610612745,24,24,2025-02-07T01:28:46Z,1110000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M35.00S,2025-02-07T01:28:20.0Z,1,REGULAR,substitution,out,[],1628415,,,1610612745,24,24,2025-02-07T01:28:46Z,1120000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M35.00S,2025-02-07T01:28:20.0Z,1,REGULAR,substitution,in,[],1629675,,,1610612745,24,24,2025-02-07T01:28:46Z,1130000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M35.00S,2025-02-07T01:28:20.0Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,24,24,2025-02-07T01:28:46Z,1140000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M35.00S,2025-02-07T01:28:55.3Z,1,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,24,25,2025-02-07T01:29:22Z,1150000,False,,,0,,J. Green Free Throw 1 of 2 (10 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
119,PT02M35.00S,2025-02-07T01:28:55.3Z,1,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,24,25,2025-02-07T01:29:22Z,1160000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
120,PT02M32.00S,2025-02-07T01:28:58.3Z,1,REGULAR,rebound,offensive,[],1630224,,,1610612745,24,25,2025-02-07T01:29:22Z,1170000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,119.0,2.0,1.0,1.0,,,,,,
121,PT02M30.00S,2025-02-07T01:29:18.1Z,1,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612745,24,25,2025-02-07T01:29:25Z,1180000,False,,,0,,N. Reid shooting personal FOUL (1 PF) (Thompson 2 FT),"[1629675, 1641708]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,203593.0,,,,,,,,,,,,,,,,1.0,0.0,Thompson,1641708.0
123,PT02M30.00S,2025-02-07T01:29:42.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1641708,,,1610612745,24,25,2025-02-07T01:29:42Z,1200000,False,,,0,,MISS A. Thompson Free Throw 1 of 2,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
124,PT02M30.00S,2025-02-07T01:29:42.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,24,25,2025-02-07T01:29:42Z,1210000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,123.0,,,,,,,,,
125,PT02M30.00S,2025-02-07T01:29:43.2Z,1,REGULAR,substitution,out,[],1630224,,,1610612745,24,25,2025-02-07T01:29:55Z,1220000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M30.00S,2025-02-07T01:29:43.2Z,1,REGULAR,substitution,in,[],1630256,,,1610612745,24,25,2025-02-07T01:29:55Z,1230000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M30.00S,2025-02-07T01:30:04.3Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1641708,,,1610612745,24,26,2025-02-07T01:30:04Z,1240000,False,,,0,,A. Thompson Free Throw 2 of 2 (5 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
128,PT02M18.00S,2025-02-07T01:30:19.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641740,93.38042049934296,49.50980392156863,1610612750,26,26,2025-02-07T01:30:24Z,1250000,False,-2.0,10.0,1,right,J. Clark cutting Layup (2 PTS) (N. Reid 1 AST),"[1641740, 1629675]",1610612750.0,MIN,cutting,,,Clark,J. Clark,,,,,Restricted Area,0-8 Center,,,1.0,Made,2.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,
130,PT02M00.00S,2025-02-07T01:30:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629111,7.30946123521682,50.49019607843137,1610612745,26,28,2025-02-07T01:31:15Z,1270000,False,-2.0,16.0,1,left,J. Landale cutting Layup (4 PTS) (R. Sheppard 1 AST),"[1629111, 1642263]",1610612745.0,HOU,cutting,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,1.64,Made,4.0,R. Sheppard,1642263.0,1.0,,,,,,,,,,,,
132,PT02M00.00S,2025-02-07T01:30:40.6Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629675,,,1610612745,26,28,2025-02-07T01:30:51Z,1290000,False,,,0,,N. Reid shooting personal FOUL (2 PF) (Landale 1 FT),"[1629675, 1629111]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,200832.0,,,,,,,,,,,,,,,,2.0,0.0,Landale,1629111.0
134,PT02M00.00S,2025-02-07T01:30:52.4Z,1,REGULAR,substitution,out,[],1629675,,,1610612745,26,28,2025-02-07T01:31:35Z,1310000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M00.00S,2025-02-07T01:30:52.4Z,1,REGULAR,substitution,in,[],1630568,,,1610612745,26,28,2025-02-07T01:31:35Z,1320000,False,,,0,,SUB in: L. Garza,[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M00.00S,2025-02-07T01:31:18.7Z,1,REGULAR,freethrow,1 of 1,[],1629111,,,1610612745,26,29,2025-02-07T01:31:18Z,1330000,False,,,0,,J. Landale Free Throw 1 of 1 (5 PTS),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,,
137,PT01M47.00S,2025-02-07T01:31:33.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629638,79.84559789750328,45.83333333333333,1610612750,26,29,2025-02-07T01:31:37Z,1340000,False,-21.0,137.0,1,right,MISS N. Alexander-Walker 13' pullup Shot - blocked,"[1629638, 1642263]",1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),8-16 Center,,,13.86,Missed,,,,,,,,,,,Sheppard,1642263.0,,,,
138,PT01M47.00S,2025-02-07T01:31:33.4Z,1,REGULAR,block,,[],1642263,,,1610612750,26,29,2025-02-07T01:31:35Z,1350000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
139,PT01M44.00S,2025-02-07T01:31:36.4Z,1,REGULAR,rebound,offensive,[],1630568,,,1610612750,26,29,2025-02-07T01:31:37Z,1360000,False,,,0,,L. Garza REBOUND (Off:1 Def:0),[1630568],1610612750.0,MIN,,,,Garza,L. Garza,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,137.0,1.0,0.0,1.0,,,,,,
140,PT01M43.00S,2025-02-07T01:31:38.4Z,1,REGULAR,foul,personal,['2freethrow'],1642263,,,1610612750,26,29,2025-02-07T01:31:50Z,1370000,False,,,0,,R. Sheppard shooting personal FOUL (1 PF) (Edwards 2 FT),"[1642263, 1630162]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right Center,200832.0,,,,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0
142,PT01M43.00S,2025-02-07T01:32:06.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630162,,,1610612750,27,29,2025-02-07T01:32:06Z,1390000,False,,,0,,A. Edwards Free Throw 1 of 2 (13 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,,
143,PT01M43.00S,2025-02-07T01:32:21.2Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630162,,,1610612750,28,29,2025-02-07T01:32:21Z,1400000,False,,,0,,A. Edwards Free Throw 2 of 2 (14 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
144,PT01M30.00S,2025-02-07T01:32:37.9Z,1,REGULAR,2pt,Jump Shot,[],1641715,25.706307490144546,31.127450980392158,1610612745,28,29,2025-02-07T01:32:44Z,1410000,False,94.0,189.0,1,left,MISS C. Whitmore 21' step back Shot,[1641715],1610612745.0,HOU,step back,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Right Center,,,21.14,Missed,,,,,,,,,,,,,,,,
145,PT01M28.00S,2025-02-07T01:32:39.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612750,28,29,2025-02-07T01:32:44Z,1420000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,144.0,,,,,,,,,
147,PT01M16.00S,2025-02-07T01:33:02.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642263,,,1610612750,28,29,2025-02-07T01:33:19Z,1440000,False,,,0,,R. Sheppard shooting personal FOUL (2 PF) (Edwards 2 FT),"[1642263, 1630162]",1610612745.0,HOU,shooting,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,202901.0,,,,,,,,,,,,,,,,2.0,0.0,Edwards,1630162.0
149,PT01M16.00S,2025-02-07T01:33:28.8Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,29,29,2025-02-07T01:33:28Z,1460000,False,,,0,,A. Edwards Free Throw 1 of 2 (15 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
150,PT01M16.00S,2025-02-07T01:33:42.3Z,1,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,30,29,2025-02-07T01:33:42Z,1470000,False,,,0,,A. Edwards Free Throw 2 of 2 (16 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,
151,PT01M06.00S,2025-02-07T01:33:54.4Z,1,REGULAR,3pt,Jump Shot,[],1642263,17.821944809461236,93.13725490196079,1610612745,30,29,2025-02-07T01:33:59Z,1480000,False,-216.0,115.0,1,left,MISS R. Sheppard 24' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,24.44,Missed,,,,,,,,,,,,,,,,
152,PT01M03.00S,2025-02-07T01:33:57.3Z,1,REGULAR,rebound,offensive,[],1630256,,,1610612745,30,29,2025-02-07T01:33:57Z,1490000,False,,,0,,J. Tate REBOUND (Off:1 Def:0),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,151.0,1.0,0.0,1.0,,,,,,
153,PT00M59.10S,2025-02-07T01:34:01.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629111,15.062417871222076,43.872549019607845,1610612745,30,31,2025-02-07T01:35:00Z,1500000,False,31.0,89.0,1,left,J. Landale 9' floating Jump Shot (7 PTS) (J. Tate 1 AST),"[1629111, 1630256]",1610612745.0,HOU,floating,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,9.42,Made,7.0,J. Tate,1630256.0,1.0,,,,,,,,,,,,
156,PT00M47.60S,2025-02-07T01:34:26.9Z,1,REGULAR,turnover,lost ball,[],1642265,,,1610612750,30,31,2025-02-07T01:34:31Z,1530000,False,,,0,,R. Dillingham lost ball TURNOVER (1 TO),"[1642265, 1641708]",1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,,1.0,,,,,,,Thompson,1641708.0,,,,,,,,,,
157,PT00M47.60S,2025-02-07T01:34:26.9Z,1,REGULAR,steal,,[],1641708,,,1610612745,30,31,2025-02-07T01:34:28Z,1540000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
158,PT00M45.30S,2025-02-07T01:34:30.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,7.30946123521682,50.245098039215684,1610612745,30,33,2025-02-07T01:34:33Z,1550000,False,-1.0,16.0,1,left,A. Thompson running DUNK (7 PTS) (J. Tate 2 AST),"[1641708, 1630256]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,1.62,Made,7.0,J. Tate,1630256.0,2.0,,,,,,,,,,,,
160,PT00M34.10S,2025-02-07T01:34:44.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629111,,,1610612750,30,33,2025-02-07T01:34:53Z,1570000,False,,,0,,J. Landale personal FOUL (1 PF) (Edwards 2 FT),"[1629111, 1630162]",1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Left Center,200832.0,,,,,,,,,,,,,,,,1.0,0.0,Edwards,1630162.0
162,PT00M34.10S,2025-02-07T01:35:12.9Z,1,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,31,33,2025-02-07T01:35:12Z,1590000,False,,,0,,A. Edwards Free Throw 1 of 2 (17 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,,
163,PT00M34.10S,2025-02-07T01:35:21.6Z,1,REGULAR,substitution,out,[],1629111,,,1610612750,31,33,2025-02-07T01:35:35Z,1600000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT00M34.10S,2025-02-07T01:35:21.6Z,1,REGULAR,substitution,out,[],1642263,,,1610612750,31,33,2025-02-07T01:35:35Z,1610000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT00M34.10S,2025-02-07T01:35:21.6Z,1,REGULAR,substitution,in,[],1628415,,,1610612750,31,33,2025-02-07T01:35:35Z,1620000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT00M34.10S,2025-02-07T01:35:21.6Z,1,REGULAR,substitution,in,[],1631106,,,1610612750,31,33,2025-02-07T01:35:35Z,1630000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
