actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
88,PT03M50.00S,2025-01-03T00:49:58.2Z,1,REGULAR,3pt,Jump Shot,[],1630162,32.013797634691194,45.34313725490196,1610612750,29,24,2025-01-03T00:50:02Z,880000,False,23.0,248.0,1,left,A. Edwards 24' 3PT pullup (7 PTS),[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.95,Made,,,,,,,,,,7.0,,,,,,,,
89,PT03M21.00S,2025-01-03T00:50:26.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,69.07030223390277,66.66666666666666,1610612738,29,24,2025-01-03T00:50:31Z,890000,False,83.0,238.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,25.23,Missed,,,,,,,,,,,,,,,,,,
90,PT03M18.00S,2025-01-03T00:50:29.9Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,29,24,2025-01-03T00:50:31Z,900000,False,,,0,,A. Edwards REBOUND (Off:0 Def:2),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,89.0,2.0,2.0,0.0,,,,,,,,,,,,,,
91,PT02M59.00S,2025-01-03T00:50:48.8Z,1,REGULAR,2pt,Jump Shot,[],1630183,7.440867279894875,79.90196078431373,1610612750,29,24,2025-01-03T00:50:53Z,910000,False,-150.0,17.0,1,left,MISS J. McDaniels 15' pullup Shot,[1630183],1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,15.05,Missed,,,,,,,,,,,,,,,,,,
92,PT02M56.00S,2025-01-03T00:50:51.8Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,29,24,2025-01-03T00:50:53Z,920000,False,,,0,,J. Tatum REBOUND (Off:0 Def:2),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,8-16 Left,,,91.0,2.0,2.0,0.0,,,,,,,,,,,,,,
93,PT02M36.00S,2025-01-03T00:51:11.4Z,1,REGULAR,3pt,Jump Shot,[],1628369,66.70499342969777,40.19607843137255,1610612738,29,24,2025-01-03T01:02:52Z,930000,False,-49.0,260.0,1,right,MISS J. Tatum 26' step back 3PT,[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,26.51,Missed,,,,,,,,,,,,,,,,,,
94,PT02M34.00S,2025-01-03T00:51:13.4Z,1,REGULAR,rebound,defensive,[],1630183,,,1610612750,29,24,2025-01-03T00:52:18Z,940000,False,,,0,,J. McDaniels REBOUND (Off:2 Def:3),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,93.0,5.0,3.0,2.0,,,,,,,,,,,,,,
97,PT02M34.00S,2025-01-03T00:51:14.8Z,1,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,29,24,2025-01-03T00:52:56Z,945000,False,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,202056.0,,,,,,1.0,,,,,,,
96,PT02M34.00S,2025-01-03T00:51:35.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612738,29,24,2025-01-03T00:52:46Z,960000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M34.00S,2025-01-03T00:54:01.0Z,1,REGULAR,substitution,out,[],1630183,,,1610612738,29,24,2025-01-03T00:54:51Z,970000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M34.00S,2025-01-03T00:54:01.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612738,29,24,2025-01-03T00:54:51Z,980000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M34.00S,2025-01-03T00:54:01.0Z,1,REGULAR,substitution,out,[],203497,,,1610612738,29,24,2025-01-03T00:54:51Z,990000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M34.00S,2025-01-03T00:54:01.0Z,1,REGULAR,substitution,out,[],1630573,,,1610612738,29,24,2025-01-03T00:54:51Z,1000000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M34.00S,2025-01-03T00:54:01.0Z,1,REGULAR,substitution,in,[],1628978,,,1610612738,29,24,2025-01-03T00:54:51Z,1010000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M34.00S,2025-01-03T00:54:01.0Z,1,REGULAR,substitution,in,[],203944,,,1610612738,29,24,2025-01-03T00:54:51Z,1020000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M34.00S,2025-01-03T00:54:01.0Z,1,REGULAR,substitution,in,[],1631169,,,1610612738,29,24,2025-01-03T00:54:51Z,1030000,False,,,0,,SUB in: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M34.00S,2025-01-03T00:54:01.0Z,1,REGULAR,substitution,in,[],1641775,,,1610612738,29,24,2025-01-03T00:54:51Z,1040000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M27.00S,2025-01-03T00:55:03.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628369,91.67214191852825,52.20588235294118,1610612738,29,24,2025-01-03T00:55:07Z,1050000,False,11.0,26.0,1,right,MISS J. Tatum driving Layup - blocked,"[1628369, 1631169]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,Minott,1631169.0
107,PT02M27.00S,2025-01-03T00:55:03.0Z,1,REGULAR,block,,[],1631169,,,1610612738,29,24,2025-01-03T00:55:05Z,1060000,False,,,0,,J. Minott BLOCK (1 BLK),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
108,PT02M27.00S,2025-01-03T00:55:03.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,29,24,2025-01-03T00:55:07Z,1070000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,106.0,,,,,,,,,,,,,,,,,
110,PT02M16.00S,2025-01-03T00:55:30.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628369,92.59198423127464,51.71568627450981,1610612738,29,24,2025-01-03T00:55:34Z,1090000,False,9.0,17.0,1,right,MISS J. Tatum driving reverse Layup,[1628369],1610612738.0,BOS,driving reverse,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.91,Missed,,,,,,,,,,,,,,,,,,
111,PT02M14.00S,2025-01-03T00:55:32.8Z,1,REGULAR,rebound,defensive,[],1629675,,,1610612750,29,24,2025-01-03T00:55:34Z,1100000,False,,,0,,N. Reid REBOUND (Off:0 Def:1),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,110.0,1.0,1.0,0.0,,,,,,,,,,,,,,
112,PT02M07.00S,2025-01-03T00:55:39.7Z,1,REGULAR,turnover,bad pass,[],1631169,,,1610612750,29,24,2025-01-03T00:55:44Z,1110000,False,,,0,,J. Minott bad pass TURNOVER (1 TO),"[1631169, 1628369]",1610612750.0,MIN,,,,Minott,J. Minott,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,1.0,,,,Tatum,1628369.0,,
113,PT02M07.00S,2025-01-03T00:55:39.7Z,1,REGULAR,steal,,[],1628369,,,1610612738,29,24,2025-01-03T00:55:41Z,1120000,False,,,0,,J. Tatum STEAL (2 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
114,PT02M01.00S,2025-01-03T00:55:49.6Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,29,24,2025-01-03T00:55:54Z,1130000,False,,,0,,J. Tatum bad pass TURNOVER (1 TO),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,,,,,,,
116,PT02M01.00S,2025-01-03T00:55:51.9Z,1,REGULAR,foul,personal,[],201950,,,1610612750,29,24,2025-01-03T00:56:00Z,1150000,False,,,0,,J. Holiday loose ball personal FOUL (1 PF),"[201950, 1629675]",1610612738.0,BOS,loose ball,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202056.0,1.0,0.0,Reid,1629675.0,,,,,,,,,
118,PT01M53.00S,2025-01-03T00:56:13.4Z,1,REGULAR,foul,personal,['2freethrow'],1628436,,,1610612750,29,24,2025-01-03T00:56:21Z,1170000,False,,,0,,L. Kornet shooting personal FOUL (1 PF) (Reid 2 FT),"[1628436, 1629675]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627526.0,1.0,0.0,Reid,1629675.0,,,,,,,,,
120,PT01M53.00S,2025-01-03T00:56:41.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629675,,,1610612750,30,24,2025-01-03T00:56:41Z,1190000,False,,,0,,N. Reid Free Throw 1 of 2 (4 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
121,PT01M53.00S,2025-01-03T00:56:47.4Z,1,REGULAR,substitution,out,[],201950,,,1610612750,30,24,2025-01-03T00:56:51Z,1200000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M53.00S,2025-01-03T00:56:47.4Z,1,REGULAR,substitution,in,[],201143,,,1610612750,30,24,2025-01-03T00:56:51Z,1210000,False,,,0,,SUB in: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT01M53.00S,2025-01-03T00:57:05.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629675,,,1610612750,31,24,2025-01-03T00:57:05Z,1220000,False,,,0,,N. Reid Free Throw 2 of 2 (5 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
124,PT01M33.00S,2025-01-03T00:57:28.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628436,93.38042049934296,51.71568627450981,1610612738,31,26,2025-01-03T00:57:34Z,1230000,False,9.0,10.0,1,right,L. Kornet alley-oop Layup (2 PTS) (J. Tatum 4 AST),"[1628436, 1628369]",1610612738.0,BOS,alley-oop,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,2.0,,J. Tatum,1628369.0,4.0,,,,
126,PT01M33.00S,2025-01-03T00:57:31.5Z,1,REGULAR,foul,personal,['1freethrow'],203944,,,1610612738,31,26,2025-01-03T00:57:39Z,1250000,False,,,0,,J. Randle shooting personal FOUL (1 PF) (Kornet 1 FT),"[203944, 1628436]",1610612750.0,MIN,shooting,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,1627526.0,1.0,0.0,Kornet,1628436.0,,,,,,,,,
128,PT01M33.00S,2025-01-03T00:57:56.3Z,1,REGULAR,freethrow,1 of 1,[],1628436,,,1610612738,31,27,2025-01-03T00:57:56Z,1270000,False,,,0,,L. Kornet Free Throw 1 of 1 (3 PTS),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
129,PT01M15.00S,2025-01-03T00:58:15.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,19.004599211563733,62.254901960784316,1610612750,33,27,2025-01-03T00:58:22Z,1280000,False,-61.0,126.0,1,left,J. Randle 14' step back Jump Shot (10 PTS),[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,14.02,Made,,,,,,,,,,10.0,,,,,,,,
130,PT00M59.00S,2025-01-03T00:58:31.9Z,1,REGULAR,3pt,Jump Shot,[],1628369,68.15045992115637,41.66666666666667,1610612738,33,27,2025-01-03T00:58:37Z,1290000,False,-42.0,247.0,1,right,MISS J. Tatum 25' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
131,PT00M56.60S,2025-01-03T00:58:34.3Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,33,27,2025-01-03T00:58:37Z,1300000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,130.0,1.0,0.0,1.0,,,,,,,,,,,,,,
132,PT00M53.70S,2025-01-03T00:58:38.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641775,90.3580814717477,95.09803921568627,1610612738,33,27,2025-01-03T00:58:43Z,1310000,False,225.0,38.0,1,right,MISS J. Walsh 3PT,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,Right Corner 3,24+ Right,22.87,Missed,,,,,,,,,,,,,,,,,,
133,PT00M51.00S,2025-01-03T00:58:40.9Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612750,33,27,2025-01-03T00:58:43Z,1320000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,,,
134,PT00M41.90S,2025-01-03T00:58:50.0Z,1,REGULAR,3pt,Jump Shot,[],1631169,5.075558475689881,95.34313725490196,1610612750,33,27,2025-01-03T00:58:54Z,1330000,False,-227.0,-5.0,1,left,MISS J. Minott 3PT,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
135,PT00M39.00S,2025-01-03T00:58:52.9Z,1,REGULAR,rebound,defensive,[],1628436,,,1610612738,33,27,2025-01-03T00:58:54Z,1340000,False,,,0,,L. Kornet REBOUND (Off:0 Def:2),[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,Left Corner 3,24+ Left,,,134.0,2.0,2.0,0.0,,,,,,,,,,,,,,
136,PT00M33.20S,2025-01-03T00:59:00.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629638,,,1610612738,33,27,2025-01-03T00:59:07Z,1350000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF) (Pritchard 2 FT),"[1629638, 1630202]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Right Center,,,,,,,1627526.0,1.0,0.0,Pritchard,1630202.0,,,,,,,,,
138,PT00M33.20S,2025-01-03T00:59:26.0Z,1,REGULAR,freethrow,1 of 2,[],1630202,,,1610612738,33,27,2025-01-03T00:59:26Z,1370000,False,,,0,,MISS P. Pritchard Free Throw 1 of 2,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
139,PT00M33.20S,2025-01-03T00:59:26.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,33,27,2025-01-03T00:59:26Z,1380000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,
140,PT00M33.20S,2025-01-03T00:59:39.8Z,1,REGULAR,freethrow,2 of 2,[],1630202,,,1610612738,33,28,2025-01-03T00:59:39Z,1390000,False,,,0,,P. Pritchard Free Throw 2 of 2 (4 PTS),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
141,PT00M17.50S,2025-01-03T00:59:59.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628436,,,1610612750,33,28,2025-01-03T01:00:08Z,1400000,False,,,0,,L. Kornet shooting personal FOUL (2 PF) (Minott 2 FT),"[1628436, 1631169]",1610612738.0,BOS,shooting,,,Kornet,L. Kornet,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,2.0,0.0,Minott,1631169.0,,,,,,,,,
143,PT00M17.50S,2025-01-03T01:00:20.8Z,1,REGULAR,freethrow,1 of 2,[],1631169,,,1610612750,34,28,2025-01-03T01:00:20Z,1420000,False,,,0,,J. Minott Free Throw 1 of 2 (1 PTS),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
144,PT00M17.50S,2025-01-03T01:00:28.6Z,1,REGULAR,substitution,out,[],1629675,,,1610612750,34,28,2025-01-03T01:00:40Z,1430000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M17.50S,2025-01-03T01:00:28.6Z,1,REGULAR,substitution,out,[],1641775,,,1610612750,34,28,2025-01-03T01:00:40Z,1440000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M17.50S,2025-01-03T01:00:28.6Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,34,28,2025-01-03T01:00:40Z,1450000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT00M17.50S,2025-01-03T01:00:28.6Z,1,REGULAR,substitution,in,[],1630573,,,1610612750,34,28,2025-01-03T01:00:40Z,1460000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT00M17.50S,2025-01-03T01:00:49.7Z,1,REGULAR,freethrow,2 of 2,[],1631169,,,1610612750,35,28,2025-01-03T01:00:49Z,1470000,False,,,0,,J. Minott Free Throw 2 of 2 (2 PTS),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
149,PT00M01.40S,2025-01-03T01:01:08.5Z,1,REGULAR,3pt,Jump Shot,[],1630202,69.99014454664915,18.627450980392158,1610612738,35,28,2025-01-03T01:01:15Z,1480000,False,-157.0,230.0,1,right,MISS P. Pritchard 27' step back 3PT,[1630202],1610612738.0,BOS,step back,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,27.81,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.40S,2025-01-03T01:01:09.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612738,35,28,2025-01-03T01:01:26Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,149.0,,,,,,,,,,,,,,,,,
151,PT00M00.00S,2025-01-03T01:01:13.0Z,1,REGULAR,period,end,[],0,,,1610612738,35,28,2025-01-03T01:01:13Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-01-03T01:04:17.3Z,2,REGULAR,substitution,out,['startperiod'],1630183,,,1610612738,35,28,2025-01-03T01:04:52Z,1510000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-01-03T01:04:17.3Z,2,REGULAR,substitution,out,['startperiod'],1628369,,,1610612738,35,28,2025-01-03T01:04:52Z,1520000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-01-03T01:04:17.3Z,2,REGULAR,substitution,out,['startperiod'],1630202,,,1610612738,35,28,2025-01-03T01:04:52Z,1530000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-01-03T01:04:17.3Z,2,REGULAR,substitution,out,['startperiod'],1628436,,,1610612738,35,28,2025-01-03T01:04:52Z,1540000,False,,,0,,SUB out: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-01-03T01:04:17.3Z,2,REGULAR,substitution,in,['startperiod'],1629675,,,1610612738,35,28,2025-01-03T01:04:52Z,1550000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-01-03T01:04:17.3Z,2,REGULAR,substitution,in,['startperiod'],201950,,,1610612738,35,28,2025-01-03T01:04:52Z,1560000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-01-03T01:04:17.3Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612738,35,28,2025-01-03T01:04:52Z,1570000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-01-03T01:04:17.3Z,2,REGULAR,substitution,in,['startperiod'],1629674,,,1610612738,35,28,2025-01-03T01:04:52Z,1580000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-01-03T01:04:51.4Z,2,REGULAR,period,start,[],0,,,1610612738,35,28,2025-01-03T01:04:52Z,1590000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M38.00S,2025-01-03T01:05:13.1Z,2,REGULAR,2pt,Jump Shot,[],1628401,78.79434954007884,27.696078431372552,1610612738,35,28,2025-01-03T01:05:22Z,1600000,False,-112.0,147.0,1,right,MISS D. White 18' pullup Shot,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Mid-Range,16-24 Left Center,18.43,Missed,,,,,,,,,,,,,,,,,,
162,PT11M34.00S,2025-01-03T01:05:17.1Z,2,REGULAR,rebound,offensive,[],1629674,,,1610612738,35,28,2025-01-03T01:05:22Z,1610000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Mid-Range,16-24 Left Center,,,161.0,1.0,0.0,1.0,,,,,,,,,,,,,,
163,PT11M32.00S,2025-01-03T01:05:18.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,96.00854139290408,97.05882352941177,1610612738,35,31,2025-01-03T01:05:24Z,1620000,False,235.0,-15.0,1,right,S. Hauser 3PT  (6 PTS),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,23.58,Made,,,,,,,,,,6.0,,,,,,,,
165,PT11M13.00S,2025-01-03T01:05:36.4Z,2,REGULAR,3pt,Jump Shot,[],1628978,28.991458607095925,27.205882352941174,1610612750,35,31,2025-01-03T01:05:40Z,1640000,False,114.0,220.0,1,left,MISS D. DiVincenzo 24' 3PT - blocked,"[1628978, 1628401]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.78,Missed,,,,,,,,,,,,,,,,,White,1628401.0
166,PT11M13.00S,2025-01-03T01:05:36.4Z,2,REGULAR,block,,[],1628401,,,1610612750,35,31,2025-01-03T01:05:38Z,1650000,False,,,0,,D. White BLOCK (1 BLK),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
167,PT11M11.00S,2025-01-03T01:05:38.4Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612738,35,31,2025-01-03T01:05:40Z,1660000,False,,,0,,N. Queta REBOUND (Off:1 Def:1),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Above the Break 3,24+ Right Center,,,165.0,2.0,1.0,1.0,,,,,,,,,,,,,,
168,PT11M04.00S,2025-01-03T01:05:47.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,92.46057818659659,53.18627450980392,1610612738,35,31,2025-01-03T01:06:19Z,1670000,False,16.0,18.0,1,right,MISS N. Queta cutting Layup,[1629674],1610612738.0,BOS,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
169,PT11M02.00S,2025-01-03T01:05:48.8Z,2,REGULAR,rebound,offensive,[],201143,,,1610612738,35,31,2025-01-03T01:05:48Z,1680000,False,,,0,,A. Horford REBOUND (Off:2 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,168.0,2.0,0.0,2.0,,,,,,,,,,,,,,
170,PT11M01.00S,2025-01-03T01:05:50.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,65.52233902759527,46.81372549019608,1610612738,35,34,2025-01-03T01:05:53Z,1690000,False,-16.0,272.0,1,right,S. Hauser 27' 3PT  (9 PTS) (A. Horford 1 AST),"[1630573, 201143]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,27.21,Made,,,,,,,,,,9.0,,A. Horford,201143.0,1.0,,,,
172,PT10M37.00S,2025-01-03T01:06:13.1Z,2,REGULAR,2pt,Jump Shot,[],1629675,8.754927726675426,69.36274509803921,1610612750,35,34,2025-01-03T01:07:03Z,1710000,False,-97.0,30.0,1,left,MISS N. Reid 10' driving floating bank Shot,[1629675],1610612750.0,MIN,driving floating bank,,,Reid,N. Reid,,,,,Mid-Range,8-16 Left,10.13,Missed,,,,,,,,,,,,,,,,,,
