actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
166,PT11M39.00S,2025-03-16T23:37:43.2Z,2,REGULAR,turnover,bad pass,[],1629675,,,1610612750,34,20,2025-03-16T23:38:22Z,1640000,False,,,0,,N. Reid bad pass TURNOVER (2 TO),"[1629675, 1629012]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Sexton,1629012.0,,,,,,,,,,,
167,PT11M39.00S,2025-03-16T23:37:43.2Z,2,REGULAR,steal,,[],1629012,,,1610612762,34,20,2025-03-16T23:42:53Z,1650000,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
168,PT11M28.00S,2025-03-16T23:37:54.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642271,26.363337713534822,19.11764705882353,1610612762,34,23,2025-03-16T23:37:59Z,1660000,False,154.0,195.0,1,left,K. Filipowski 24' 3PT  (5 PTS) (J. Juzang 1 AST),"[1642271, 1630548]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Right Center,24.9,Made,,,,,,,,,5.0,J. Juzang,1630548.0,1.0,,,,,,
170,PT11M13.00S,2025-03-16T23:38:09.5Z,2,REGULAR,3pt,Jump Shot,[],203944,79.31997371879106,9.313725490196079,1610612750,34,23,2025-03-16T23:38:15Z,1680000,False,-203.0,142.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
171,PT11M09.00S,2025-03-16T23:38:13.5Z,2,REGULAR,rebound,defensive,[],1629004,,,1610612762,34,23,2025-03-16T23:38:15Z,1690000,False,,,0,,S. Mykhailiuk REBOUND (Off:0 Def:1),[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,170.0,1.0,1.0,0.0,,,,,,,,,,,,,,
172,PT11M03.00S,2025-03-16T23:38:19.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641729,6.652431011826544,53.431372549019606,1610612762,34,25,2025-03-16T23:38:27Z,1700000,False,-17.0,10.0,1,left,B. Sensabaugh driving Layup (2 PTS) (S. Mykhailiuk 1 AST),"[1641729, 1629004]",1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,1.99,Made,,,,,,,,,2.0,S. Mykhailiuk,1629004.0,1.0,,,,,,
174,PT10M48.00S,2025-03-16T23:38:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630545,92.59198423127464,49.26470588235294,1610612750,34,25,2025-03-16T23:40:59Z,1720000,False,-4.0,17.0,1,right,MISS T. Shannon Jr. driving reverse Layup,[1630545],1610612750.0,MIN,driving reverse,,,Shannon Jr.,T. Shannon Jr.,,,,,Restricted Area,0-8 Center,1.75,Missed,,,,,,,,,,,,,,,,,,
175,PT10M45.00S,2025-03-16T23:38:38.1Z,2,REGULAR,rebound,defensive,[],1630548,,,1610612762,34,25,2025-03-16T23:38:40Z,1730000,False,,,0,,J. Juzang REBOUND (Off:0 Def:1),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,174.0,1.0,1.0,0.0,,,,,,,,,,,,,,
176,PT10M35.00S,2025-03-16T23:38:47.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,6.258212877792378,48.529411764705884,1610612762,34,27,2025-03-16T23:38:52Z,1740000,False,7.0,6.0,1,left,J. Juzang cutting Layup (5 PTS) (B. Sensabaugh 2 AST),"[1630548, 1641729]",1610612762.0,UTA,cutting,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,,,5.0,B. Sensabaugh,1641729.0,2.0,,,,,,
178,PT10M19.00S,2025-03-16T23:39:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.51182654402102,50.0,1610612750,36,27,2025-03-16T23:39:06Z,1760000,False,0.0,8.0,1,right,J. Randle driving finger roll Layup (7 PTS) (D. DiVincenzo 6 AST),"[203944, 1628978]",1610612750.0,MIN,driving finger roll,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,,,,,7.0,D. DiVincenzo,1628978.0,6.0,,,,,,
180,PT09M58.00S,2025-03-16T23:39:23.9Z,2,REGULAR,3pt,Jump Shot,[],1629004,25.18068331143233,16.911764705882355,1610612762,36,30,2025-03-16T23:39:30Z,1780000,False,165.0,184.0,1,left,S. Mykhailiuk 24' 3PT pullup (3 PTS) (J. Juzang 2 AST),"[1629004, 1630548]",1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,24.76,Made,,,,,,,,,3.0,J. Juzang,1630548.0,2.0,,,,,,
181,PT09M39.00S,2025-03-16T23:39:43.1Z,2,REGULAR,3pt,Jump Shot,[],1628978,77.08607095926413,12.5,1610612750,36,30,2025-03-16T23:39:49Z,1790000,False,-188.0,163.0,1,right,MISS D. DiVincenzo 24' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,24.84,Missed,,,,,,,,,,,,,,,,,,
182,PT09M37.00S,2025-03-16T23:39:45.1Z,2,REGULAR,rebound,defensive,[],1641729,,,1610612762,36,30,2025-03-16T23:39:49Z,1800000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,181.0,1.0,1.0,0.0,,,,,,,,,,,,,,
183,PT09M31.00S,2025-03-16T23:39:53.4Z,2,REGULAR,turnover,out-of-bounds,[],1641729,,,1610612762,36,30,2025-03-16T23:39:58Z,1810000,False,,,0,,B. Sensabaugh bad pass out-of-bounds TURNOVER (2 TO),[1641729],1610612762.0,UTA,bad pass,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,,,204059.0,,,,,,,,,,
185,PT09M19.00S,2025-03-16T23:40:11.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,72.35545335085413,15.441176470588236,1610612750,36,30,2025-03-16T23:40:16Z,1820000,False,-173.0,207.0,1,right,MISS D. DiVincenzo 27' 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
186,PT09M15.00S,2025-03-16T23:40:15.5Z,2,REGULAR,rebound,defensive,[],1642271,,,1610612762,36,30,2025-03-16T23:40:16Z,1830000,False,,,0,,K. Filipowski REBOUND (Off:2 Def:1),[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,Above the Break 3,24+ Left Center,,,185.0,3.0,1.0,2.0,,,,,,,,,,,,,,
187,PT09M11.00S,2025-03-16T23:40:19.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629012,6.389618922470433,51.9607843137255,1610612762,36,32,2025-03-16T23:40:26Z,1840000,False,-10.0,8.0,1,left,C. Sexton running Layup (7 PTS) (K. Filipowski 1 AST),"[1629012, 1642271]",1610612762.0,UTA,running,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,,7.0,K. Filipowski,1642271.0,1.0,,,,,,
189,PT09M11.00S,2025-03-16T23:40:23.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,36,32,2025-03-16T23:40:23Z,1860000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M11.00S,2025-03-16T23:42:47.1Z,2,REGULAR,substitution,out,[],1630545,,,1610612750,36,32,2025-03-16T23:43:13Z,1870000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M11.00S,2025-03-16T23:42:47.1Z,2,REGULAR,substitution,in,[],1630183,,,1610612750,36,32,2025-03-16T23:43:13Z,1880000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT08M50.00S,2025-03-16T23:43:33.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,89.61892247043363,45.565257352941174,1610612750,38,32,2025-03-16T23:43:42Z,1890000,False,-22.0,45.0,1,right,J. Randle turnaround Jump Shot (9 PTS),[203944],1610612750.0,MIN,turnaround,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.03,Made,,,,,,,,,9.0,,,,,,,,,
193,PT08M31.00S,2025-03-16T23:43:52.7Z,2,REGULAR,2pt,Jump Shot,[],1642271,30.488255584756903,57.62101715686274,1610612762,38,32,2025-03-16T23:43:59Z,1900000,False,-38.0,234.0,1,left,MISS K. Filipowski 23' step back Shot,[1642271],1610612762.0,UTA,step back,,,Filipowski,K. Filipowski,,,,,Mid-Range,16-24 Center,23.72,Missed,,,,,,,,,,,,,,,,,,
194,PT08M31.00S,2025-03-16T23:43:52.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612750,38,32,2025-03-16T23:43:59Z,1910000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,16-24 Center,,,193.0,,,,,,,,,,,,,,,,,
196,PT08M24.00S,2025-03-16T23:44:08.6Z,2,REGULAR,3pt,Jump Shot,[],1629638,81.42247043363994,92.8921568627451,1610612750,41,32,2025-03-16T23:44:12Z,1930000,False,214.0,122.0,1,right,N. Alexander-Walker 24' 3PT  (3 PTS) (D. DiVincenzo 7 AST),"[1629638, 1628978]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,24.68,Made,,,,,,,,,3.0,D. DiVincenzo,1628978.0,7.0,,,,,,
198,PT08M10.00S,2025-03-16T23:44:21.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,10.512483574244415,51.91865808823529,1610612762,41,34,2025-03-16T23:44:27Z,1950000,False,-10.0,46.0,1,left,C. Sexton pullup Jump Shot (9 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,4.73,Made,,,,,,,,,9.0,,,,,,,,,
199,PT08M00.00S,2025-03-16T23:44:35.6Z,2,REGULAR,foul,personal,['2freethrow'],1641729,,,1610612750,41,34,2025-03-16T23:44:47Z,1960000,False,,,0,,B. Sensabaugh shooting personal FOUL (1 PF) (McDaniels 2 FT),"[1641729, 1630183]",1610612762.0,UTA,shooting,,,Sensabaugh,B. Sensabaugh,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,,,,,,,1.0,0.0,McDaniels,1630183.0
201,PT08M00.00S,2025-03-16T23:44:59.0Z,2,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,42,34,2025-03-16T23:44:59Z,1980000,False,,,0,,J. McDaniels Free Throw 1 of 2 (3 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,,,,,3.0,,,,,,,,,
202,PT08M00.00S,2025-03-16T23:44:59.6Z,2,REGULAR,substitution,out,[],203944,,,1610612750,42,34,2025-03-16T23:45:15Z,1990000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M00.00S,2025-03-16T23:44:59.6Z,2,REGULAR,substitution,out,[],1641729,,,1610612750,42,34,2025-03-16T23:45:15Z,2000000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M00.00S,2025-03-16T23:44:59.6Z,2,REGULAR,substitution,in,[],203497,,,1610612750,42,34,2025-03-16T23:45:15Z,2010000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M00.00S,2025-03-16T23:44:59.6Z,2,REGULAR,substitution,in,[],1631117,,,1610612750,42,34,2025-03-16T23:45:15Z,2020000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M00.00S,2025-03-16T23:45:29.2Z,2,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,43,34,2025-03-16T23:45:29Z,2030000,False,,,0,,J. McDaniels Free Throw 2 of 2 (4 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
208,PT07M40.00S,2025-03-16T23:46:04.3Z,2,REGULAR,3pt,Jump Shot,[],1629004,30.831143232588698,19.11764705882353,1610612762,43,34,2025-03-16T23:46:08Z,2050000,False,154.0,237.0,1,left,MISS S. Mykhailiuk 28' pullup 3PT,[1629004],1610612762.0,UTA,pullup,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,28.31,Missed,,,,,,,,,,,,,,,,,,
209,PT07M38.00S,2025-03-16T23:46:06.3Z,2,REGULAR,rebound,defensive,[],1629675,,,1610612750,43,34,2025-03-16T23:46:08Z,2060000,False,,,0,,N. Reid REBOUND (Off:3 Def:2),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Right Center,,,208.0,5.0,2.0,3.0,,,,,,,,,,,,,,
210,PT07M36.00S,2025-03-16T23:46:11.1Z,2,REGULAR,foul,personal,[],1629004,,,1610612750,43,34,2025-03-16T23:46:19Z,2070000,False,,,0,,S. Mykhailiuk personal FOUL (1 PF),"[1629004, 1628978]",1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,1627534.0,,,,,,,1.0,0.0,DiVincenzo,1628978.0
212,PT07M36.00S,2025-03-16T23:46:18.1Z,2,REGULAR,substitution,out,[],1628978,,,1610612750,43,34,2025-03-16T23:46:32Z,2090000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M36.00S,2025-03-16T23:46:18.1Z,2,REGULAR,substitution,out,[],1629012,,,1610612750,43,34,2025-03-16T23:46:32Z,2100000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M36.00S,2025-03-16T23:46:18.1Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,43,34,2025-03-16T23:46:32Z,2110000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M36.00S,2025-03-16T23:46:18.1Z,2,REGULAR,substitution,in,[],1642268,,,1610612750,43,34,2025-03-16T23:46:32Z,2120000,False,,,0,,SUB in: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M36.00S,2025-03-16T23:46:35.7Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,43,34,2025-03-16T23:46:41Z,2130000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,1627534.0,,,,,,,,,,
217,PT07M28.00S,2025-03-16T23:46:49.6Z,2,REGULAR,3pt,Jump Shot,[],1630162,67.7562417871222,52.450980392156865,1610612750,43,34,2025-03-16T23:46:53Z,2140000,False,12.0,251.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
218,PT07M25.00S,2025-03-16T23:46:52.6Z,2,REGULAR,rebound,defensive,[],1631117,,,1610612762,43,34,2025-03-16T23:46:53Z,2150000,False,,,0,,W. Kessler REBOUND (Off:2 Def:4),[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,Above the Break 3,24+ Center,,,217.0,6.0,4.0,2.0,,,,,,,,,,,,,,
219,PT07M20.00S,2025-03-16T23:46:56.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629004,26.757555847568987,17.401960784313726,1610612762,43,34,2025-03-16T23:47:34Z,2160000,False,163.0,199.0,1,left,MISS S. Mykhailiuk 25' running 3PT,[1629004],1610612762.0,UTA,running,,,Mykhailiuk,S. Mykhailiuk,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
220,PT07M15.00S,2025-03-16T23:47:01.9Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,43,34,2025-03-16T23:47:04Z,2170000,False,,,0,,N. Alexander-Walker REBOUND (Off:0 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Right Center,,,219.0,3.0,3.0,0.0,,,,,,,,,,,,,,
221,PT07M06.00S,2025-03-16T23:47:10.5Z,2,REGULAR,2pt,Jump Shot,[],1629675,87.25361366622865,68.40533088235294,1610612750,43,34,2025-03-16T23:47:16Z,2180000,False,92.0,67.0,1,right,MISS N. Reid 11' driving floating bank Shot,[1629675],1610612750.0,MIN,driving floating bank,,,Reid,N. Reid,,,,,Mid-Range,8-16 Right,11.4,Missed,,,,,,,,,,,,,,,,,,
222,PT07M04.00S,2025-03-16T23:47:12.5Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,43,34,2025-03-16T23:47:16Z,2190000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Right,,,221.0,2.0,1.0,1.0,,,,,,,,,,,,,,
223,PT07M04.00S,2025-03-16T23:47:13.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203497,92.50985545335085,50.18382352941176,1610612750,45,34,2025-03-16T23:47:25Z,2200000,False,1.0,18.0,1,right,R. Gobert putback DUNK (4 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.79,Made,,,,,,,,,4.0,,,,,,,,,
224,PT06M50.00S,2025-03-16T23:47:26.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,12.959921156373195,58.82352941176471,1610612762,45,34,2025-03-16T23:47:31Z,2210000,False,-44.0,69.0,1,left,MISS I. Collier 8' pullup Shot,[1642268],1610612762.0,UTA,pullup,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Left,8.21,Missed,,,,,,,,,,,,,,,,,,
225,PT06M46.00S,2025-03-16T23:47:30.7Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,45,34,2025-03-16T23:48:01Z,2220000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,,,224.0,4.0,4.0,0.0,,,,,,,,,,,,,,
226,PT06M40.00S,2025-03-16T23:47:37.1Z,2,REGULAR,3pt,Jump Shot,[],1630162,67.62483574244416,55.63725490196079,1610612750,45,34,2025-03-16T23:47:43Z,2230000,False,28.0,252.0,1,right,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
227,PT06M37.00S,2025-03-16T23:47:40.1Z,2,REGULAR,rebound,offensive,[],1630183,,,1610612750,45,34,2025-03-16T23:47:40Z,2240000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,226.0,5.0,4.0,1.0,,,,,,,,,,,,,,
228,PT06M35.00S,2025-03-16T23:47:41.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630183,74.58935611038108,16.176470588235293,1610612750,48,34,2025-03-16T23:47:46Z,2250000,False,-169.0,186.0,1,right,J. McDaniels 25' 3PT  (7 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,25.17,Made,,,,,,,,,7.0,,,,,,,,,
229,PT06M13.00S,2025-03-16T23:48:03.3Z,2,REGULAR,turnover,bad pass,[],1642271,,,1610612762,48,34,2025-03-16T23:48:06Z,2260000,False,,,0,,K. Filipowski bad pass TURNOVER (2 TO),"[1642271, 203497]",1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Gobert,203497.0,,,,,,,,,,,
230,PT06M13.00S,2025-03-16T23:48:03.3Z,2,REGULAR,steal,,[],203497,,,1610612750,48,34,2025-03-16T23:48:54Z,2270000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
231,PT06M11.00S,2025-03-16T23:48:09.1Z,2,REGULAR,foul,offensive,[],1629638,,,1610612750,48,34,2025-03-16T23:48:21Z,2280000,False,,,0,,N. Alexander-Walker charge offensive FOUL (2 PF),"[1629638, 1642268]",1610612750.0,MIN,charge,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,2005.0,,,,,,,2.0,0.0,Collier,1642268.0
233,PT06M11.00S,2025-03-16T23:48:09.1Z,2,REGULAR,turnover,offensive foul,[],1629638,,,1610612750,48,34,2025-03-16T23:48:09Z,2300000,False,,,0,,N. Alexander-Walker offensive foul TURNOVER (1 TO),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,2005.0,,,,,,,,,,
234,PT06M11.00S,2025-03-16T23:48:20.1Z,2,REGULAR,substitution,out,[],1642271,,,1610612762,48,34,2025-03-16T23:48:32Z,2310000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M11.00S,2025-03-16T23:48:20.1Z,2,REGULAR,substitution,out,[],1630548,,,1610612762,48,34,2025-03-16T23:48:32Z,2320000,False,,,0,,SUB out: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M11.00S,2025-03-16T23:48:20.1Z,2,REGULAR,substitution,in,[],1642262,,,1610612762,48,34,2025-03-16T23:48:32Z,2330000,False,,,0,,SUB in: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M11.00S,2025-03-16T23:48:20.1Z,2,REGULAR,substitution,in,[],1628374,,,1610612762,48,34,2025-03-16T23:48:32Z,2340000,False,,,0,,SUB in: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M03.00S,2025-03-16T23:48:45.3Z,2,REGULAR,foul,offensive,[],1628374,,,1610612762,48,34,2025-03-16T23:48:52Z,2350000,False,,,0,,L. Markkanen offensive FOUL (1 PF),"[1628374, 1629638]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,,,,,204059.0,,,,,,,1.0,0.0,Alexander-Walker,1629638.0
240,PT06M03.00S,2025-03-16T23:48:45.3Z,2,REGULAR,turnover,offensive foul,[],1628374,,,1610612762,48,34,2025-03-16T23:48:45Z,2370000,False,,,0,,L. Markkanen offensive foul TURNOVER (3 TO),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Center,,,,,,,3.0,,,204059.0,,,,,,,,,,
241,PT05M51.00S,2025-03-16T23:49:08.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629638,95.0886990801577,4.411764705882353,1610612750,48,34,2025-03-16T23:49:47Z,2380000,False,-228.0,-6.0,1,right,MISS N. Alexander-Walker pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Left Corner 3,24+ Left,22.8,Missed,,,,,,,,,,,,,,,,,,
242,PT05M48.00S,2025-03-16T23:49:11.1Z,2,REGULAR,rebound,defensive,[],1628374,,,1610612762,48,34,2025-03-16T23:49:12Z,2390000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:1),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Left Corner 3,24+ Left,,,241.0,1.0,1.0,0.0,,,,,,,,,,,,,,
243,PT05M37.00S,2025-03-16T23:49:22.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642268,7.30946123521682,51.9607843137255,1610612762,48,36,2025-03-16T23:49:26Z,2400000,False,-10.0,16.0,1,left,I. Collier driving Layup (2 PTS) (L. Markkanen 2 AST),"[1642268, 1628374]",1610612762.0,UTA,driving,,,Collier,I. Collier,,,,,Restricted Area,0-8 Center,1.89,Made,,,,,,,,,2.0,L. Markkanen,1628374.0,2.0,,,,,,
245,PT05M29.00S,2025-03-16T23:49:46.3Z,2,REGULAR,foul,personal,['2freethrow'],1631117,,,1610612750,48,36,2025-03-16T23:49:51Z,2420000,False,,,0,,W. Kessler shooting personal FOUL (1 PF) (Alexander-Walker 2 FT),"[1631117, 1629638]",1610612762.0,UTA,shooting,,,Kessler,W. Kessler,,,,,Mid-Range,8-16 Left,,,,,,,,,,1627534.0,,,,,,,1.0,0.0,Alexander-Walker,1629638.0
247,PT05M29.00S,2025-03-16T23:50:05.4Z,2,REGULAR,freethrow,1 of 2,[],1629638,,,1610612750,49,36,2025-03-16T23:50:05Z,2440000,False,,,0,,N. Alexander-Walker Free Throw 1 of 2 (4 PTS),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,Made,,,,,,,,,4.0,,,,,,,,,
248,PT05M29.00S,2025-03-16T23:50:05.8Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,49,36,2025-03-16T23:50:12Z,2450000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
