actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
345,PT11M45.00S,2025-03-15T01:23:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630183,83.65637319316689,41.42156862745098,1610612750,64,58,2025-03-15T01:24:12Z,3420000,False,-43.0,101.0,1,right,J. McDaniels 10' driving floating Jump Shot (2 PTS) (J. Randle 5 AST),"[1630183, 203944]",1610612750.0,MIN,driving floating,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.98,Made,,,,,2.0,,,,J. Randle,203944.0,5.0,,
346,PT11M29.00S,2025-03-15T01:23:33.4Z,3,REGULAR,2pt,Jump Shot,[],202709,22.683968462549277,36.76470588235294,1610612753,64,60,2025-03-15T01:23:38Z,3430000,False,66.0,161.0,1,left,C. Joseph 17' pullup Jump Shot (6 PTS),[202709],1610612753.0,ORL,pullup,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Right Center,,,,,,17.38,Made,,,,,6.0,,,,,,,,
347,PT11M15.00S,2025-03-15T01:23:50.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,91.93495400788436,55.88235294117647,1610612750,64,60,2025-03-15T01:23:57Z,3440000,False,29.0,23.0,1,right,MISS A. Edwards driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,3.75,Missed,,,,,,,,,,,,,
348,PT11M14.00S,2025-03-15T01:23:51.1Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,64,60,2025-03-15T01:23:57Z,3450000,False,,,0,,R. Gobert REBOUND (Off:1 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,347.0,5.0,4.0,1.0,,,,,,,,,
349,PT11M14.00S,2025-03-15T01:23:52.9Z,3,REGULAR,foul,personal,[],202709,,,1610612750,64,60,2025-03-15T01:24:11Z,3460000,False,,,0,,C. Joseph personal FOUL (2 PF),"[202709, 203497]",1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,202056.0,2.0,0.0,Gobert,203497.0,,,,,,,,,,,,,,,
352,PT11M07.00S,2025-03-15T01:24:24.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201144,73.66951379763469,80.88235294117648,1610612750,64,60,2025-03-15T01:25:28Z,3480000,False,154.0,195.0,1,right,MISS M. Conley 24' pullup 3PT,[201144],1610612750.0,MIN,pullup,,,Conley,M. Conley,,,,,Above the Break 3,24+ Right Center,,,,,,24.87,Missed,,,,,,,,,,,,,
353,PT11M03.00S,2025-03-15T01:24:28.8Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,64,60,2025-03-15T01:24:29Z,3490000,False,,,0,,P. Banchero REBOUND (Off:1 Def:5),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,,352.0,6.0,5.0,1.0,,,,,,,,,
354,PT10M55.00S,2025-03-15T01:24:36.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641783,11.777266754270697,53.18627450980392,1610612753,64,60,2025-03-15T01:24:42Z,3500000,False,-16.0,58.0,1,left,MISS T. da Silva 6' driving floating Shot,[1641783],1610612753.0,ORL,driving floating,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.03,Missed,,,,,,,,,,,,,
355,PT10M52.00S,2025-03-15T01:24:39.8Z,3,REGULAR,rebound,defensive,[],203497,,,1610612750,64,60,2025-03-15T01:24:42Z,3510000,False,,,0,,R. Gobert REBOUND (Off:1 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,354.0,6.0,5.0,1.0,,,,,,,,,
356,PT10M45.00S,2025-03-15T01:24:50.5Z,3,REGULAR,foul,offensive,[],203944,,,1610612750,64,60,2025-03-15T01:25:00Z,3520000,False,,,0,,J. Randle offensive FOUL (2 PF),"[203944, 202709]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,1204.0,2.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,
358,PT10M45.00S,2025-03-15T01:24:50.5Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612750,64,60,2025-03-15T01:24:50Z,3540000,False,,,0,,J. Randle offensive foul TURNOVER (2 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,1204.0,,,,,,,,,,,,2.0,,,,,,,
359,PT10M33.00S,2025-03-15T01:25:19.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202709,13.748357424441524,43.872549019607845,1610612753,64,62,2025-03-15T01:25:25Z,3550000,False,31.0,77.0,1,left,C. Joseph 8' driving floating bank Jump Shot (8 PTS),[202709],1610612753.0,ORL,driving floating bank,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,8.26,Made,,,,,8.0,,,,,,,,
361,PT10M16.00S,2025-03-15T01:26:00.4Z,3,REGULAR,foul,offensive,[],203944,,,1610612750,64,62,2025-03-15T01:26:12Z,3570000,False,,,0,,J. Randle offensive FOUL (3 PF),"[203944, 202709]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,2530.0,3.0,0.0,Joseph,202709.0,,,,,,,,,,,,,,,
363,PT10M16.00S,2025-03-15T01:26:00.4Z,3,REGULAR,turnover,offensive foul,[],203944,,,1610612750,64,62,2025-03-15T01:26:00Z,3590000,False,,,0,,J. Randle offensive foul TURNOVER (3 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,2530.0,,,,,,,,,,,,3.0,,,,,,,
365,PT09M52.00S,2025-03-15T01:26:50.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631094,27.677398160315374,80.63725490196079,1610612753,64,62,2025-03-15T01:27:12Z,3610000,False,-153.0,208.0,1,left,MISS P. Banchero 25' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,25.81,Missed,,,,,,,,,,,,,
366,PT09M48.00S,2025-03-15T01:26:54.5Z,3,REGULAR,rebound,defensive,[],203944,,,1610612750,64,62,2025-03-15T01:26:56Z,3620000,False,,,0,,J. Randle REBOUND (Off:1 Def:4),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,365.0,5.0,4.0,1.0,,,,,,,,,
367,PT09M31.00S,2025-03-15T01:27:14.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,87.99277266754271,47.05882352941176,1610612750,64,62,2025-03-15T01:27:56Z,3630000,False,-15.0,60.0,1,right,MISS A. Edwards 6' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.22,Missed,,,,,,,,,,,,,
368,PT09M29.00S,2025-03-15T01:27:16.8Z,3,REGULAR,rebound,defensive,[],1641783,,,1610612753,64,62,2025-03-15T01:27:56Z,3640000,False,,,0,,T. da Silva REBOUND (Off:0 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,367.0,3.0,3.0,0.0,,,,,,,,,
369,PT09M21.00S,2025-03-15T01:27:23.4Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612753,64,62,2025-03-15T01:27:39Z,3650000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Wagner 2 FT),"[1630183, 1630532]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,2530.0,3.0,0.0,Wagner,1630532.0,,,,,,,,,,,,,,,
371,PT09M21.00S,2025-03-15T01:27:53.1Z,3,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,64,63,2025-03-15T01:27:53Z,3670000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,Made,,,,,5.0,,,,,,,,
372,PT09M21.00S,2025-03-15T01:28:13.6Z,3,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,64,64,2025-03-15T01:28:13Z,3680000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,Made,,,,,6.0,,,,,,,,
373,PT09M02.00S,2025-03-15T01:28:34.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,83.39356110381078,60.5392156862745,1610612750,64,64,2025-03-15T01:28:39Z,3690000,False,53.0,104.0,1,right,MISS J. Randle 11' step back Shot,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,,,,,,11.62,Missed,,,,,,,,,,,,,
374,PT08M58.00S,2025-03-15T01:28:38.2Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,64,64,2025-03-15T01:28:39Z,3700000,False,,,0,,P. Banchero REBOUND (Off:1 Def:6),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,373.0,7.0,6.0,1.0,,,,,,,,,
375,PT08M51.00S,2025-03-15T01:28:44.1Z,3,REGULAR,turnover,lost ball,[],1631094,,,1610612753,64,64,2025-03-15T01:28:48Z,3710000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 203497]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Gobert,203497.0,,,,,
376,PT08M51.00S,2025-03-15T01:28:44.1Z,3,REGULAR,steal,,[],203497,,,1610612750,64,64,2025-03-15T01:28:45Z,3720000,False,,,0,,R. Gobert STEAL (1 STL),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
377,PT08M47.00S,2025-03-15T01:28:48.1Z,3,REGULAR,turnover,lost ball,[],1630162,,,1610612750,64,64,2025-03-15T01:28:51Z,3730000,False,,,0,,A. Edwards lost ball TURNOVER (1 TO),"[1630162, 202709]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Joseph,202709.0,,,,,
378,PT08M47.00S,2025-03-15T01:28:48.1Z,3,REGULAR,steal,,[],202709,,,1610612753,64,64,2025-03-15T01:28:50Z,3740000,False,,,0,,C. Joseph STEAL (1 STL),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
379,PT08M42.00S,2025-03-15T01:28:53.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,6.783837056504599,51.9607843137255,1610612753,64,66,2025-03-15T01:30:23Z,3750000,False,-10.0,11.0,1,left,P. Banchero running Layup (18 PTS) (C. Joseph 3 AST),"[1631094, 202709]",1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,1.5,Made,,,,,18.0,,,,C. Joseph,202709.0,3.0,,
381,PT08M41.00S,2025-03-15T01:28:59.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,64,66,2025-03-15T01:28:59Z,3770000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT08M41.00S,2025-03-15T01:31:28.6Z,3,REGULAR,substitution,out,[],203944,,,1610612750,64,66,2025-03-15T01:31:36Z,3780000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT08M41.00S,2025-03-15T01:31:28.6Z,3,REGULAR,substitution,in,[],1629675,,,1610612750,64,66,2025-03-15T01:31:36Z,3790000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT08M24.00S,2025-03-15T01:32:08.5Z,3,REGULAR,3pt,Jump Shot,[],1629675,92.32917214191852,4.901960784313726,1610612750,67,66,2025-03-15T01:32:14Z,3800000,False,-225.0,20.0,1,right,N. Reid 3PT  (6 PTS) (M. Conley 2 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Left Corner 3,24+ Left,,,,,,22.64,Made,,,,,6.0,,,,M. Conley,201144.0,2.0,,
386,PT08M02.00S,2025-03-15T01:32:32.8Z,3,REGULAR,foul,personal,[],1630162,,,1610612753,67,66,2025-03-15T01:32:46Z,3820000,False,,,0,,A. Edwards personal FOUL (2 PF),"[1630162, 1631094]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,2530.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
388,PT07M53.00S,2025-03-15T01:33:02.3Z,3,REGULAR,2pt,Jump Shot,[],1631094,19.530223390275953,27.205882352941174,1610612753,67,66,2025-03-15T01:33:33Z,3840000,False,114.0,131.0,1,left,MISS P. Banchero 17' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,17.37,Missed,,,,,,,,,,,,,
389,PT07M51.00S,2025-03-15T01:33:04.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612753,67,66,2025-03-15T01:33:09Z,3850000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,388.0,,,,,,,,,,,,
391,PT07M41.00S,2025-03-15T01:33:33.2Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630532,11.777266754270697,51.9607843137255,1610612753,67,68,2025-03-15T01:33:37Z,3870000,False,-10.0,58.0,1,left,F. Wagner driving Hook (8 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.9,Made,,,,,8.0,,,,,,,,
392,PT07M26.00S,2025-03-15T01:33:48.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629675,88.38699080157687,58.57843137254902,1610612750,67,68,2025-03-15T01:34:10Z,3880000,False,43.0,57.0,1,right,MISS N. Reid 7' driving floating Shot,[1629675],1610612750.0,MIN,driving floating,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.11,Missed,,,,,,,,,,,,,
393,PT07M24.00S,2025-03-15T01:33:50.1Z,3,REGULAR,rebound,defensive,[],1631094,,,1610612753,67,68,2025-03-15T01:33:52Z,3890000,False,,,0,,P. Banchero REBOUND (Off:1 Def:7),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,392.0,8.0,7.0,1.0,,,,,,,,,
394,PT07M18.00S,2025-03-15T01:33:58.0Z,3,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612753,67,68,2025-03-15T01:34:06Z,3900000,False,,,0,,N. Reid shooting personal FOUL (3 PF) (Banchero 2 FT),"[1629675, 1631094]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,2530.0,3.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
396,PT07M18.00S,2025-03-15T01:34:16.6Z,3,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612753,67,68,2025-03-15T01:34:23Z,3920000,False,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,2530.0,3.0,1.0,,,,,,,,,,,,,,,,,
397,PT07M18.00S,2025-03-15T01:34:34.4Z,3,REGULAR,freethrow,1 of 1,[],1630532,,,1610612753,67,69,2025-03-15T01:34:34Z,3930000,False,,,0,,F. Wagner technical Free Throw 1 of 1 (9 PTS),[1630532],1610612753.0,ORL,technical,,,Wagner,F. Wagner,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
398,PT07M18.00S,2025-03-15T01:35:02.5Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,67,69,2025-03-15T01:35:02Z,3940000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
399,PT07M18.00S,2025-03-15T01:35:02.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,67,69,2025-03-15T01:35:02Z,3950000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,398.0,,,,,,,,,,,,
400,PT07M18.00S,2025-03-15T01:35:23.2Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,67,70,2025-03-15T01:35:23Z,3960000,False,,,0,,P. Banchero Free Throw 2 of 2 (19 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Made,,,,,19.0,,,,,,,,
401,PT07M07.00S,2025-03-15T01:35:38.3Z,3,REGULAR,foul,personal,['2freethrow'],202709,,,1610612750,67,70,2025-03-15T01:35:49Z,3970000,False,,,0,,C. Joseph shooting personal FOUL (3 PF) (McDaniels 2 FT),"[202709, 1630183]",1610612753.0,ORL,shooting,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,1204.0,3.0,0.0,McDaniels,1630183.0,,,,,,,,,,,,,,,
403,PT07M07.00S,2025-03-15T01:35:59.6Z,3,REGULAR,freethrow,1 of 2,[],1630183,,,1610612750,67,70,2025-03-15T01:35:59Z,3990000,False,,,0,,MISS J. McDaniels Free Throw 1 of 2,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
404,PT07M07.00S,2025-03-15T01:35:59.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,67,70,2025-03-15T01:35:59Z,4000000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,403.0,,,,,,,,,,,,
405,PT07M07.00S,2025-03-15T01:36:13.0Z,3,REGULAR,freethrow,2 of 2,[],1630183,,,1610612750,68,70,2025-03-15T01:36:13Z,4010000,False,,,0,,J. McDaniels Free Throw 2 of 2 (3 PTS),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,Made,,,,,3.0,,,,,,,,
406,PT06M50.00S,2025-03-15T01:36:31.1Z,3,REGULAR,3pt,Jump Shot,[],1641783,23.99802890932983,14.705882352941178,1610612753,68,70,2025-03-15T01:36:36Z,4020000,False,176.0,173.0,1,left,MISS T. da Silva 24' 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,,,,,,24.72,Missed,,,,,,,,,,,,,
407,PT06M47.00S,2025-03-15T01:36:34.1Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,68,70,2025-03-15T01:36:36Z,4030000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:6),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,,,,,406.0,6.0,6.0,0.0,,,,,,,,,
408,PT06M37.00S,2025-03-15T01:36:43.9Z,3,REGULAR,3pt,Jump Shot,[],201144,70.64717477003943,27.941176470588236,1610612750,71,70,2025-03-15T01:36:49Z,4040000,False,-110.0,223.0,1,right,M. Conley 24' 3PT step back (9 PTS) (A. Edwards 3 AST),"[201144, 1630162]",1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Above the Break 3,24+ Left Center,,,,,,24.91,Made,,,,,9.0,,,,A. Edwards,1630162.0,3.0,,
410,PT06M30.00S,2025-03-15T01:36:54.5Z,3,REGULAR,foul,offensive,[],1641783,,,1610612753,71,70,2025-03-15T01:37:04Z,4060000,False,,,0,,T. da Silva offensive FOUL (1 PF),"[1641783, 201144]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,202056.0,1.0,0.0,Conley,201144.0,,,,,,,,,,,,,,,
412,PT06M30.00S,2025-03-15T01:36:54.5Z,3,REGULAR,turnover,offensive foul,[],1641783,,,1610612753,71,70,2025-03-15T01:36:54Z,4080000,False,,,0,,T. da Silva offensive foul TURNOVER (1 TO),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Right Center,202056.0,,,,,,,,,,,,1.0,,,,,,,
413,PT06M30.00S,2025-03-15T01:37:02.0Z,3,REGULAR,substitution,out,[],201144,,,1610612750,71,70,2025-03-15T01:37:11Z,4090000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT06M30.00S,2025-03-15T01:37:02.0Z,3,REGULAR,substitution,out,[],1630532,,,1610612750,71,70,2025-03-15T01:37:11Z,4100000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT06M30.00S,2025-03-15T01:37:02.0Z,3,REGULAR,substitution,in,[],1628978,,,1610612750,71,70,2025-03-15T01:37:11Z,4110000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT06M30.00S,2025-03-15T01:37:02.0Z,3,REGULAR,substitution,in,[],203914,,,1610612750,71,70,2025-03-15T01:37:11Z,4120000,False,,,0,,SUB in: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT06M14.00S,2025-03-15T01:37:33.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,87.86136662286465,48.529411764705884,1610612750,71,70,2025-03-15T01:41:01Z,4130000,False,-7.0,62.0,1,right,MISS R. Gobert 6' cutting DUNK - blocked,"[203497, 202709]",1610612750.0,MIN,cutting,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.2,Missed,,,,,,,,,,,,Joseph,202709.0
418,PT06M14.00S,2025-03-15T01:37:33.1Z,3,REGULAR,block,,[],202709,,,1610612750,71,70,2025-03-15T01:38:12Z,4140000,False,,,0,,C. Joseph BLOCK (1 BLK),[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
419,PT06M13.00S,2025-03-15T01:37:34.1Z,3,REGULAR,rebound,offensive,[],203497,,,1610612750,71,70,2025-03-15T01:37:45Z,4150000,False,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,417.0,7.0,5.0,2.0,,,,,,,,,
420,PT06M11.00S,2025-03-15T01:37:38.1Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",203497,92.19776609724047,48.28431372549019,1610612750,73,70,2025-03-15T01:37:54Z,4160000,False,-9.0,21.0,1,right,R. Gobert putback DUNK (8 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,2.25,Made,,,,,8.0,,,,,,,,
421,PT05M52.00S,2025-03-15T01:37:54.2Z,3,REGULAR,3pt,Jump Shot,[],202709,29.25427069645204,69.85294117647058,1610612753,73,70,2025-03-15T01:38:00Z,4170000,False,-99.0,222.0,1,left,MISS C. Joseph 24' 3PT,[202709],1610612753.0,ORL,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,,,,,,24.37,Missed,,,,,,,,,,,,,
422,PT05M49.00S,2025-03-15T01:37:57.2Z,3,REGULAR,rebound,defensive,[],1630183,,,1610612750,73,70,2025-03-15T01:38:00Z,4180000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:7),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,421.0,7.0,7.0,0.0,,,,,,,,,
423,PT05M43.00S,2025-03-15T01:38:05.8Z,3,REGULAR,turnover,out-of-bounds,[],203497,,,1610612750,73,70,2025-03-15T01:38:20Z,4190000,False,,,0,,R. Gobert bad pass out-of-bounds TURNOVER (1 TO),[203497],1610612750.0,MIN,bad pass,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,1.0,,,,,,,
424,PT05M43.00S,2025-03-15T01:38:09.5Z,3,REGULAR,substitution,out,[],1641783,,,1610612753,73,70,2025-03-15T01:38:19Z,4200000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT05M43.00S,2025-03-15T01:38:09.5Z,3,REGULAR,substitution,in,[],1641710,,,1610612753,73,70,2025-03-15T01:38:19Z,4210000,False,,,0,,SUB in: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT05M25.00S,2025-03-15T01:38:38.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1631094,7.835085413929041,76.47058823529412,1610612753,73,70,2025-03-15T01:38:44Z,4220000,False,-132.0,21.0,1,left,MISS P. Banchero 13' turnaround fadeaway Shot,[1631094],1610612753.0,ORL,turnaround fadeaway,,,Banchero,P. Banchero,,,,,Mid-Range,8-16 Left,,,,,,13.41,Missed,,,,,,,,,,,,,
427,PT05M22.00S,2025-03-15T01:38:41.5Z,3,REGULAR,rebound,defensive,[],1630162,,,1610612750,73,70,2025-03-15T01:38:44Z,4230000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Left,,,,,,,,426.0,1.0,1.0,0.0,,,,,,,,,
428,PT05M11.00S,2025-03-15T01:38:51.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.59198423127464,53.92156862745098,1610612750,75,70,2025-03-15T01:38:56Z,4240000,False,20.0,17.0,1,right,A. Edwards driving Layup (17 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,2.6,Made,,,,,17.0,,,,,,,,
429,PT05M11.00S,2025-03-15T01:38:56.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,75,70,2025-03-15T01:38:56Z,4250000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
