actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
165,PT00M32.50S,2025-01-28T01:34:37.7Z,1,REGULAR,3pt,Jump Shot,[],1629726,83.13074901445466,93.38235294117648,1610612737,28,20,2025-01-28T01:34:41Z,1610000,False,217.0,106.0,1,right,G. Mathews 24' 3PT  (3 PTS) (K. Wallace 1 AST),"[1629726, 1630811]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Above the Break 3,24+ Right Center,24.15,Made,,,,,,,,,,,,,,,3.0,K. Wallace,1630811.0,1.0
167,PT00M21.20S,2025-01-28T01:34:51.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631169,7.046649145860711,47.30392156862745,1610612750,28,20,2025-01-28T01:44:28Z,1630000,False,13.0,14.0,1,left,MISS J. Minott reverse Layup,[1631169],1610612750.0,MIN,reverse,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,1.92,Missed,,,,,,,,,,,,,,,,,,
168,PT00M18.50S,2025-01-28T01:34:54.6Z,1,REGULAR,rebound,offensive,[],1631169,,,1610612750,28,20,2025-01-28T01:34:54Z,1640000,False,,,0,,J. Minott REBOUND (Off:1 Def:0),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,,,167.0,1.0,0.0,1.0,,,,,,,,,,,,,,
169,PT00M17.10S,2025-01-28T01:34:56.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631169,9.149145860709593,41.66666666666667,1610612750,28,20,2025-01-28T01:48:39Z,1650000,False,42.0,34.0,1,left,MISS J. Minott putback Layup,[1631169],1610612750.0,MIN,putback,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,5.35,Missed,,,,,,,,,,,,,,,,,,
171,PT00M14.80S,2025-01-28T01:34:58.3Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,28,20,2025-01-28T01:34:58Z,1670000,False,,,0,,C. Capela REBOUND (Off:3 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,169.0,5.0,2.0,3.0,,,,,,,,,,,,,,
172,PT00M01.10S,2025-01-28T01:35:12.0Z,1,REGULAR,3pt,Jump Shot,[],1630811,71.04139290407359,74.50980392156863,1610612737,28,20,2025-01-28T01:35:19Z,1680000,False,123.0,220.0,1,right,MISS K. Wallace 25' step back 3PT,[1630811],1610612737.0,ATL,step back,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
173,PT00M00.30S,2025-01-28T01:35:12.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,28,20,2025-01-28T02:17:01Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,172.0,,,,,,,,,,,,,,,,,
174,PT00M00.00S,2025-01-28T01:35:17.3Z,1,REGULAR,period,end,[],0,,,1610612737,28,20,2025-01-28T02:17:01Z,1700000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-01-28T01:37:40.0Z,2,REGULAR,substitution,out,['startperiod'],1631243,,,1610612737,28,20,2025-01-28T02:17:01Z,1710000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-01-28T01:37:40.0Z,2,REGULAR,substitution,in,['startperiod'],1631223,,,1610612737,28,20,2025-01-28T02:17:01Z,1720000,False,,,0,,SUB in: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2025-01-28T01:37:57.7Z,2,REGULAR,period,start,[],0,,,1610612737,28,20,2025-01-28T01:37:58Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT11M45.00S,2025-01-28T01:38:12.0Z,2,REGULAR,2pt,Jump Shot,[],1629631,79.71419185282524,67.40196078431373,1610612737,28,22,2025-01-28T01:38:23Z,1740000,False,87.0,138.0,1,right,D. Hunter 16' pullup Jump Shot (4 PTS) (C. Capela 2 AST),"[1629631, 203991]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Right Center,16.33,Made,,,,,,,,,,,,,,,4.0,C. Capela,203991.0,2.0
180,PT11M45.00S,2025-01-28T01:38:15.9Z,2,REGULAR,foul,personal,['1freethrow'],203497,,,1610612737,28,22,2025-01-28T01:38:26Z,1760000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Hunter 1 FT),"[203497, 1629631]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1628480.0,1.0,0.0,Hunter,1629631.0,,,,
182,PT11M45.00S,2025-01-28T01:38:40.1Z,2,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,28,23,2025-01-28T01:38:40Z,1780000,False,,,0,,D. Hunter Free Throw 1 of 1 (5 PTS),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Made,,,,,,,,,,,,,,,5.0,,,
183,PT11M34.00S,2025-01-28T01:38:53.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,6.652431011826544,49.26470588235294,1610612750,30,23,2025-01-28T01:38:59Z,1790000,False,4.0,10.0,1,left,N. Reid cutting Layup (8 PTS) (R. Dillingham 1 AST),"[1629675, 1642265]",1610612750.0,MIN,cutting,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,,,,,,,,,8.0,R. Dillingham,1642265.0,1.0
185,PT11M21.00S,2025-01-28T01:39:06.4Z,2,REGULAR,3pt,Jump Shot,[],1629631,74.58935611038108,17.647058823529413,1610612737,30,26,2025-01-28T01:39:11Z,1810000,False,-162.0,186.0,1,right,D. Hunter 24' 3PT pullup (8 PTS) (C. Capela 3 AST),"[1629631, 203991]",1610612737.0,ATL,pullup,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,24.68,Made,,,,,,,,,,,,,,,8.0,C. Capela,203991.0,3.0
187,PT11M08.00S,2025-01-28T01:39:18.9Z,2,REGULAR,2pt,Jump Shot,[],1642265,7.30946123521682,73.52941176470588,1610612750,32,26,2025-01-28T01:39:26Z,1830000,False,-118.0,16.0,1,left,R. Dillingham 11' step back Jump Shot (2 PTS),[1642265],1610612750.0,MIN,step back,,,Dillingham,R. Dillingham,,,,,Mid-Range,8-16 Left,11.87,Made,,,,,,,,,,,,,,,2.0,,,
188,PT10M54.00S,2025-01-28T01:39:35.1Z,2,REGULAR,foul,personal,[],1631169,,,1610612737,32,26,2025-01-28T01:39:52Z,1840000,False,,,0,,J. Minott personal FOUL (1 PF),"[1631169, 1629631]",1610612750.0,MIN,,,,Minott,J. Minott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202049.0,1.0,0.0,Hunter,1629631.0,,,,
190,PT10M54.00S,2025-01-28T01:40:00.1Z,2,REGULAR,substitution,out,[],1629631,,,1610612737,32,26,2025-01-28T01:40:03Z,1860000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT10M54.00S,2025-01-28T01:40:00.1Z,2,REGULAR,substitution,in,[],1642258,,,1610612737,32,26,2025-01-28T01:40:03Z,1870000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT10M53.00S,2025-01-28T01:40:13.0Z,2,REGULAR,foul,personal,[],1629638,,,1610612737,32,26,2025-01-28T01:40:40Z,1880000,False,,,0,,N. Alexander-Walker personal FOUL (1 PF),"[1629638, 1629726]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,1179.0,1.0,0.0,Mathews,1629726.0,,,,
194,PT10M53.00S,2025-01-28T01:40:31.6Z,2,REGULAR,foul,offensive,[],203991,,,1610612737,32,26,2025-01-28T01:40:37Z,1900000,False,,,0,,C. Capela offensive FOUL (2 PF),"[203991, 203497]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,1179.0,2.0,0.0,Gobert,203497.0,,,,
196,PT10M53.00S,2025-01-28T01:40:31.6Z,2,REGULAR,turnover,offensive foul,[],203991,,,1610612737,32,26,2025-01-28T01:40:31Z,1920000,False,,,0,,C. Capela offensive foul TURNOVER (2 TO),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,,,,,2.0,,,1179.0,,,,,,,,
197,PT10M53.00S,2025-01-28T01:40:42.2Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,32,26,2025-01-28T01:40:48Z,1930000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,
198,PT10M42.00S,2025-01-28T01:40:58.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642265,27.677398160315374,76.7156862745098,1610612750,35,26,2025-01-28T01:41:03Z,1940000,False,-134.0,208.0,1,left,R. Dillingham 24' 3PT pullup (5 PTS),[1642265],1610612750.0,MIN,pullup,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Left Center,24.7,Made,,,,,,,,,,,,,,,5.0,,,
200,PT10M21.00S,2025-01-28T01:41:37.4Z,2,REGULAR,2pt,Jump Shot,[],1630811,83.65637319316689,78.67647058823529,1610612737,35,28,2025-01-28T01:41:43Z,1960000,False,143.0,101.0,1,right,K. Wallace 17' pullup Jump Shot (7 PTS),[1630811],1610612737.0,ATL,pullup,,,Wallace,K. Wallace,,,,,Mid-Range,16-24 Right,17.55,Made,,,,,,,,,,,,,,,7.0,,,
201,PT10M02.00S,2025-01-28T01:41:56.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642265,11.251642575558476,49.754901960784316,1610612750,35,28,2025-01-28T01:48:56Z,1970000,False,1.0,53.0,1,left,MISS R. Dillingham driving floating Shot,[1642265],1610612750.0,MIN,driving floating,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),0-8 Center,5.33,Missed,,,,,,,,,,,,,,,,,,
202,PT10M00.00S,2025-01-28T01:41:58.8Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,35,28,2025-01-28T01:42:02Z,1980000,False,,,0,,Z. Risacher REBOUND (Off:2 Def:3),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,201.0,5.0,3.0,2.0,,,,,,,,,,,,,,
204,PT09M40.00S,2025-01-28T01:42:31.2Z,2,REGULAR,3pt,Jump Shot,[],1631223,67.49342969776609,22.30392156862745,1610612737,35,28,2025-01-28T01:42:36Z,2000000,False,-138.0,253.0,1,right,MISS D. Roddy 28' 3PT,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,Above the Break 3,24+ Left Center,28.85,Missed,,,,,,,,,,,,,,,,,,
205,PT09M36.00S,2025-01-28T01:42:35.2Z,2,REGULAR,rebound,defensive,[],1631169,,,1610612750,35,28,2025-01-28T01:42:36Z,2010000,False,,,0,,J. Minott REBOUND (Off:1 Def:1),[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,Above the Break 3,24+ Left Center,,,204.0,2.0,1.0,1.0,,,,,,,,,,,,,,
206,PT09M20.00S,2025-01-28T01:42:50.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,7.5722733245729295,52.69607843137255,1610612750,35,28,2025-01-28T01:42:54Z,2020000,False,-13.0,19.0,1,left,MISS N. Alexander-Walker driving finger roll Layup,[1629638],1610612750.0,MIN,driving finger roll,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,,
207,PT09M18.00S,2025-01-28T01:42:52.8Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,35,28,2025-01-28T01:42:54Z,2030000,False,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,206.0,6.0,3.0,3.0,,,,,,,,,,,,,,
208,PT09M08.00S,2025-01-28T01:43:02.5Z,2,REGULAR,turnover,lost ball,[],1629726,,,1610612737,35,28,2025-01-28T01:43:06Z,2040000,False,,,0,,G. Mathews lost ball TURNOVER (1 TO),"[1629726, 1642265]",1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,Dillingham,1642265.0,,,,,,,,,
209,PT09M08.00S,2025-01-28T01:43:02.5Z,2,REGULAR,steal,,[],1642265,,,1610612750,35,28,2025-01-28T01:43:04Z,2050000,False,,,0,,R. Dillingham STEAL (1 STL),[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
210,PT09M03.00S,2025-01-28T01:43:07.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631169,6.915243101182654,50.98039215686274,1610612750,35,28,2025-01-28T01:52:01Z,2060000,False,-5.0,13.0,1,left,MISS J. Minott running Layup,[1631169],1610612750.0,MIN,running,,,Minott,J. Minott,,,,,Restricted Area,0-8 Center,1.34,Missed,,,,,,,,,,,,,,,,,,
211,PT09M01.00S,2025-01-28T01:43:09.0Z,2,REGULAR,rebound,offensive,[],1629638,,,1610612750,35,28,2025-01-28T01:52:01Z,2070000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:2),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,,,210.0,3.0,2.0,1.0,,,,,,,,,,,,,,
212,PT08M55.00S,2025-01-28T01:43:18.7Z,2,REGULAR,turnover,traveling,[],1629638,,,1610612750,35,28,2025-01-28T01:43:33Z,2080000,False,,,0,,N. Alexander-Walker traveling TURNOVER (1 TO),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1.0,,,202049.0,,,,,,,,
213,PT08M55.00S,2025-01-28T01:43:22.9Z,2,REGULAR,substitution,out,[],1630811,,,1610612737,35,28,2025-01-28T01:43:41Z,2090000,False,,,0,,SUB out: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M55.00S,2025-01-28T01:43:22.9Z,2,REGULAR,substitution,in,[],1630249,,,1610612737,35,28,2025-01-28T01:43:41Z,2100000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT08M43.00S,2025-01-28T01:43:54.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642258,82.60512483574244,6.61764705882353,1610612737,35,28,2025-01-28T01:43:58Z,2110000,False,-217.0,111.0,1,right,MISS Z. Risacher 24' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,24.37,Missed,,,,,,,,,,,,,,,,,,
216,PT08M38.00S,2025-01-28T01:43:59.0Z,2,REGULAR,rebound,defensive,[],1629638,,,1610612750,35,28,2025-01-28T01:43:58Z,2120000,False,,,0,,N. Alexander-Walker REBOUND (Off:1 Def:3),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,,,215.0,4.0,3.0,1.0,,,,,,,,,,,,,,
217,PT08M28.00S,2025-01-28T01:44:08.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,7.5722733245729295,50.0,1610612750,37,28,2025-01-28T01:44:23Z,2130000,False,0.0,19.0,1,left,N. Reid driving Layup (10 PTS),[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,1.87,Made,,,,,,,,,,,,,,,10.0,,,
219,PT08M08.00S,2025-01-28T01:44:34.7Z,2,REGULAR,substitution,out,[],1642265,,,1610612737,37,28,2025-01-28T01:44:50Z,2150000,False,,,0,,SUB out: R. Dillingham,[1642265],1610612750.0,MIN,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M08.00S,2025-01-28T01:44:34.7Z,2,REGULAR,substitution,out,[],1629638,,,1610612737,37,28,2025-01-28T01:44:50Z,2160000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M08.00S,2025-01-28T01:44:34.7Z,2,REGULAR,substitution,out,[],203497,,,1610612737,37,28,2025-01-28T01:44:50Z,2170000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M08.00S,2025-01-28T01:44:34.7Z,2,REGULAR,substitution,out,[],1629726,,,1610612737,37,28,2025-01-28T01:44:50Z,2180000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M08.00S,2025-01-28T01:44:34.7Z,2,REGULAR,substitution,in,[],1630183,,,1610612737,37,28,2025-01-28T01:44:50Z,2190000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M08.00S,2025-01-28T01:44:34.7Z,2,REGULAR,substitution,in,[],201144,,,1610612737,37,28,2025-01-28T01:44:50Z,2200000,False,,,0,,SUB in: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M08.00S,2025-01-28T01:44:34.7Z,2,REGULAR,substitution,in,[],203944,,,1610612737,37,28,2025-01-28T01:44:50Z,2210000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M08.00S,2025-01-28T01:44:34.7Z,2,REGULAR,substitution,in,[],1631243,,,1610612737,37,28,2025-01-28T01:44:50Z,2220000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M03.00S,2025-01-28T01:45:05.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612737,37,28,2025-01-28T01:45:17Z,2230000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
228,PT07M41.00S,2025-01-28T01:45:38.9Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201144,5.206964520367937,74.75490196078431,1610612750,37,28,2025-01-28T01:45:43Z,2240000,False,-124.0,-4.0,1,left,MISS M. Conley 12' step back Shot,[201144],1610612750.0,MIN,step back,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,12.39,Missed,,,,,,,,,,,,,,,,,,
229,PT07M38.00S,2025-01-28T01:45:41.9Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,37,28,2025-01-28T01:45:43Z,2250000,False,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Left,,,228.0,7.0,4.0,3.0,,,,,,,,,,,,,,
230,PT07M33.00S,2025-01-28T01:45:47.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631223,92.32917214191852,50.0,1610612737,37,30,2025-01-28T01:45:57Z,2260000,False,0.0,20.0,1,right,D. Roddy running Layup (2 PTS) (Z. Risacher 1 AST),"[1631223, 1642258]",1610612737.0,ATL,running,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,,,,,,,,2.0,Z. Risacher,1642258.0,1.0
232,PT07M21.00S,2025-01-28T01:45:59.0Z,2,REGULAR,2pt,Jump Shot,[],203944,22.158344283837057,53.18627450980392,1610612750,37,30,2025-01-28T01:46:09Z,2280000,False,-16.0,156.0,1,left,MISS J. Randle 15' driving floating Shot,[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,Mid-Range,8-16 Center,15.66,Missed,,,,,,,,,,,,,,,,,,
233,PT07M18.00S,2025-01-28T01:46:02.0Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,37,30,2025-01-28T01:46:09Z,2290000,False,,,0,,M. Gueye REBOUND (Off:1 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,8-16 Center,,,232.0,2.0,1.0,1.0,,,,,,,,,,,,,,
234,PT07M08.00S,2025-01-28T01:46:13.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1642258,87.20433639947439,43.627450980392155,1610612737,37,30,2025-01-28T01:54:10Z,2300000,False,-32.0,68.0,1,right,MISS Z. Risacher 7' turnaround bank Hook,[1642258],1610612737.0,ATL,turnaround bank,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
235,PT07M04.00S,2025-01-28T01:46:17.0Z,2,REGULAR,rebound,offensive,[],1631223,,,1610612737,37,30,2025-01-28T01:46:18Z,2310000,False,,,0,,D. Roddy REBOUND (Off:1 Def:1),[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,In The Paint (Non-RA),0-8 Center,,,234.0,2.0,1.0,1.0,,,,,,,,,,,,,,
236,PT07M00.00S,2025-01-28T01:46:20.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203991,94.1688567674113,50.245098039215684,1610612737,37,32,2025-01-28T01:46:25Z,2320000,False,1.0,2.0,1,right,C. Capela DUNK (4 PTS) (M. Gueye 1 AST),"[203991, 1631243]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,,,,,,,,,4.0,M. Gueye,1631243.0,1.0
238,PT06M44.00S,2025-01-28T01:46:35.6Z,2,REGULAR,3pt,Jump Shot,[],1629675,31.882391590013142,58.57843137254902,1610612750,40,32,2025-01-28T01:46:40Z,2340000,False,-43.0,247.0,1,left,N. Reid 25' 3PT  (13 PTS) (M. Conley 1 AST),"[1629675, 201144]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,25.09,Made,,,,,,,,,,,,,,,13.0,M. Conley,201144.0,1.0
240,PT06M28.00S,2025-01-28T01:46:52.1Z,2,REGULAR,3pt,Jump Shot,[],1642258,96.40275952693824,96.32352941176471,1610612737,40,32,2025-01-28T01:46:57Z,2360000,False,232.0,-19.0,1,right,MISS Z. Risacher 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Right Corner 3,24+ Right,23.24,Missed,,,,,,,,,,,,,,,,,,
241,PT06M26.00S,2025-01-28T01:46:54.1Z,2,REGULAR,rebound,defensive,[],1630183,,,1610612750,40,32,2025-01-28T01:46:57Z,2370000,False,,,0,,J. McDaniels REBOUND (Off:0 Def:4),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,,,240.0,4.0,4.0,0.0,,,,,,,,,,,,,,
242,PT06M20.00S,2025-01-28T01:46:59.5Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],201144,12.87779237844941,6.640625,1610612750,40,32,2025-01-28T01:55:13Z,2380000,False,217.0,69.0,1,left,MISS M. Conley 22' running pullup Shot,[201144],1610612750.0,MIN,running pullup,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right,22.74,Missed,,,,,,,,,,,,,,,,,,
243,PT06M16.00S,2025-01-28T01:47:03.5Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,40,32,2025-01-28T01:52:07Z,2390000,False,,,0,,M. Gueye REBOUND (Off:1 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Right,,,242.0,3.0,2.0,1.0,,,,,,,,,,,,,,
244,PT06M08.00S,2025-01-28T01:47:12.2Z,2,REGULAR,3pt,Jump Shot,[],1642258,72.35545335085413,21.813725490196077,1610612737,40,35,2025-01-28T01:47:18Z,2400000,False,-141.0,207.0,1,right,Z. Risacher 25' 3PT  (5 PTS) (V. Krejčí 2 AST),"[1642258, 1630249]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,25.07,Made,,,,,,,,,,,,,,,5.0,V. Krejčí,1630249.0,2.0
246,PT06M07.00S,2025-01-28T01:47:17.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,40,35,2025-01-28T01:47:17Z,2420000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M07.00S,2025-01-28T01:49:20.0Z,2,REGULAR,substitution,out,[],1631169,,,1610612750,40,35,2025-01-28T01:50:08Z,2430000,False,,,0,,SUB out: J. Minott,[1631169],1610612750.0,MIN,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M07.00S,2025-01-28T01:49:20.0Z,2,REGULAR,substitution,out,[],1631223,,,1610612750,40,35,2025-01-28T01:50:08Z,2440000,False,,,0,,SUB out: D. Roddy,[1631223],1610612737.0,ATL,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT06M07.00S,2025-01-28T01:49:20.0Z,2,REGULAR,substitution,out,[],203991,,,1610612750,40,35,2025-01-28T01:50:08Z,2450000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT06M07.00S,2025-01-28T01:49:20.0Z,2,REGULAR,substitution,in,[],1630162,,,1610612750,40,35,2025-01-28T01:50:08Z,2460000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M07.00S,2025-01-28T01:49:20.0Z,2,REGULAR,substitution,in,[],1629631,,,1610612750,40,35,2025-01-28T01:50:08Z,2470000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
