actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
27,PT10M00.00S,2025-11-02T23:15:35.8Z,1,REGULAR,turnover,out-of-bounds,[],1629628,,,1610612761,6,3,2025-11-02T23:15:42Z,270000,False,,,0,,R. Barrett step out-of-bounds TURNOVER (1 TO),[1629628],1610612761.0,TOR,step,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,204059.0,1.0,,,,,,,,,,,,,,,,,,
28,PT09M44.00S,2025-11-02T23:15:58.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628991,12.040078843626807,56.61764705882353,1610612763,6,5,2025-11-02T23:16:02Z,280000,False,-33.0,61.0,1,left,J. Jackson Jr. 6' turnaround Hook (5 PTS),[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,6.91,Made,,,,,5.0,,,,,,,,,,,
29,PT09M27.00S,2025-11-02T23:16:16.5Z,1,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612761,6,5,2025-11-02T23:17:50Z,290000,False,,,0,,J. Jackson Jr. flagrant-type-1 personal FOUL (1 PF) (Ingram 2 FT),"[1628991, 1627742]",1610612763.0,MEM,flagrant-type-1,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Left Center,1628171.0,,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,,,
32,PT09M27.00S,2025-11-02T23:18:05.7Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,7,5,2025-11-02T23:18:28Z,320000,False,,,0,,B. Ingram flagrant Free Throw 1 of 2 (1 PTS),[1627742],1610612761.0,TOR,flagrant,,,Ingram,B. Ingram,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
33,PT09M27.00S,2025-11-02T23:18:05.7Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,8,5,2025-11-02T23:18:28Z,330000,False,,,0,,B. Ingram flagrant Free Throw 2 of 2 (2 PTS),[1627742],1610612761.0,TOR,flagrant,,,Ingram,B. Ingram,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
34,PT09M23.00S,2025-11-02T23:18:37.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629628,93.51182654402102,52.20588235294118,1610612761,10,5,2025-11-02T23:18:41Z,340000,False,11.0,8.0,1,right,R. Barrett cutting DUNK (2 PTS) (C. Murray-Boyles 1 AST),"[1629628, 1642867]",1610612761.0,TOR,cutting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,1.39,Made,,,,,2.0,C. Murray-Boyles,1642867.0,1.0,,,,,,,,
36,PT09M00.00S,2025-11-02T23:18:59.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203484,6.1268068331143235,53.18627450980392,1610612763,10,5,2025-11-02T23:19:04Z,360000,False,-16.0,5.0,1,left,MISS K. Caldwell-Pope driving Layup,[203484],1610612763.0,MEM,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,1.67,Missed,,,,,,,,,,,,,,,,
37,PT08M58.00S,2025-11-02T23:19:01.5Z,1,REGULAR,rebound,defensive,[],1642867,,,1610612761,10,5,2025-11-02T23:19:04Z,370000,False,,,0,,C. Murray-Boyles REBOUND (Off:0 Def:1),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,,,
38,PT08M53.00S,2025-11-02T23:19:06.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642867,72.35545335085413,22.058823529411764,1610612761,10,5,2025-11-02T23:20:48Z,380000,False,-140.0,207.0,1,right,MISS C. Murray-Boyles 25' running 3PT,[1642867],1610612761.0,TOR,running,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,,,25.01,Missed,,,,,,,,,,,,,,,,
39,PT08M49.00S,2025-11-02T23:19:10.6Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,10,5,2025-11-02T23:19:13Z,390000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,38.0,2.0,2.0,0.0,,,,,,,,,,,,
40,PT08M40.00S,2025-11-02T23:19:22.3Z,1,REGULAR,foul,personal,[],1642867,,,1610612763,10,5,2025-11-02T23:19:31Z,400000,False,,,0,,C. Murray-Boyles personal FOUL (1 PF),"[1642867, 1642285]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Above the Break 3,24+ Left Center,1629178.0,,,,,,,,,,,,1.0,0.0,Spencer,1642285.0,,,,
42,PT08M40.00S,2025-11-02T23:19:32.8Z,1,REGULAR,substitution,out,[],203484,,,1610612763,10,5,2025-11-02T23:19:39Z,420000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT08M40.00S,2025-11-02T23:19:32.8Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,10,5,2025-11-02T23:19:39Z,430000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT08M40.00S,2025-11-02T23:19:32.8Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,10,5,2025-11-02T23:19:39Z,440000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT08M40.00S,2025-11-02T23:19:32.8Z,1,REGULAR,substitution,in,[],1642907,,,1610612763,10,5,2025-11-02T23:19:39Z,450000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT08M29.00S,2025-11-02T23:19:59.8Z,1,REGULAR,3pt,Jump Shot,[],1630583,4.944152431011826,97.05882352941177,1610612763,10,8,2025-11-02T23:20:05Z,460000,False,-235.0,-6.0,1,left,S. Aldama 3PT  (3 PTS) (J. Wells 1 AST),"[1630583, 1642377]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,23.54,Made,,,,,3.0,J. Wells,1642377.0,1.0,,,,,,,,
48,PT08M18.00S,2025-11-02T23:20:13.7Z,1,REGULAR,foul,personal,[],1642377,,,1610612761,10,8,2025-11-02T23:20:22Z,480000,False,,,0,,J. Wells personal FOUL (1 PF),"[1642377, 1627742]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,1628171.0,,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,,,
50,PT08M03.00S,2025-11-02T23:20:48.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,93.38042049934296,52.69607843137255,1610612761,10,8,2025-11-02T23:20:56Z,500000,False,13.0,10.0,1,right,MISS S. Barnes reverse Layup,[1630567],1610612761.0,TOR,reverse,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,1.66,Missed,,,,,,,,,,,,,,,,
51,PT07M58.00S,2025-11-02T23:20:53.8Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,10,8,2025-11-02T23:20:56Z,510000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,
54,PT07M44.00S,2025-11-02T23:21:39.3Z,1,REGULAR,foul,offensive,[],1629111,,,1610612763,10,8,2025-11-02T23:21:49Z,540000,False,,,0,,J. Landale off-the-ball offensive FOUL (1 PF),"[1629111, 1630193]",1610612763.0,MEM,off-the-ball,,,Landale,J. Landale,,,,,Mid-Range,16-24 Center,204059.0,,,,,,,,,,,,1.0,0.0,Quickley,1630193.0,,,,
56,PT07M44.00S,2025-11-02T23:21:39.3Z,1,REGULAR,turnover,offensive foul,[],1629111,,,1610612763,10,8,2025-11-02T23:21:39Z,560000,False,,,0,,J. Landale offensive foul TURNOVER (1 TO),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Center,204059.0,1.0,,,,,,,,,,,,,,,,,,
57,PT07M32.00S,2025-11-02T23:22:08.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,79.71419185282524,93.62745098039215,1610612761,10,8,2025-11-02T23:22:13Z,570000,False,218.0,138.0,1,right,MISS R. Barrett 25' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,25.82,Missed,,,,,,,,,,,,,,,,
58,PT07M28.00S,2025-11-02T23:22:12.4Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,10,8,2025-11-02T23:22:13Z,580000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,,
59,PT07M26.00S,2025-11-02T23:22:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642907,4.812746386333772,50.49019607843137,1610612763,10,10,2025-11-02T23:22:19Z,590000,False,-2.0,-7.0,1,left,C. Coward cutting finger roll Layup (2 PTS) (J. Landale 1 AST),"[1642907, 1629111]",1610612763.0,MEM,cutting finger roll,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,0.77,Made,,,,,2.0,J. Landale,1629111.0,1.0,,,,,,,,
61,PT07M20.00S,2025-11-02T23:22:20.6Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612761,10,10,2025-11-02T23:22:25Z,610000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1642285]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Right,,2.0,,,,,,,,,,,,,,,Spencer,1642285.0,,
62,PT07M20.00S,2025-11-02T23:22:20.6Z,1,REGULAR,steal,,[],1642285,,,1610612763,10,10,2025-11-02T23:22:22Z,620000,False,,,0,,C. Spencer STEAL (1 STL),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
63,PT07M13.00S,2025-11-02T23:22:27.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629111,8.09789750328515,41.911764705882355,1610612763,10,12,2025-11-02T23:26:00Z,630000,False,40.0,24.0,1,left,J. Landale running Layup (2 PTS) (S. Aldama 1 AST),"[1629111, 1630583]",1610612763.0,MEM,running,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,4.68,Made,,,,,2.0,S. Aldama,1630583.0,1.0,,,,,,,,
65,PT07M13.00S,2025-11-02T23:22:32.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,10,12,2025-11-02T23:22:32Z,650000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M13.00S,2025-11-02T23:22:45.8Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,10,12,2025-11-02T23:25:13Z,660000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M13.00S,2025-11-02T23:22:45.8Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,10,12,2025-11-02T23:25:13Z,670000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M13.00S,2025-11-02T23:22:45.8Z,1,REGULAR,substitution,in,[],1641711,,,1610612761,10,12,2025-11-02T23:25:13Z,680000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M13.00S,2025-11-02T23:22:45.8Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,10,12,2025-11-02T23:25:13Z,690000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M00.00S,2025-11-02T23:25:48.1Z,1,REGULAR,foul,offensive,[],1627742,,,1610612761,10,12,2025-11-02T23:26:00Z,700000,False,,,0,,B. Ingram off-the-ball offensive FOUL (2 PF),"[1627742, 1642907]",1610612761.0,TOR,off-the-ball,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,1628171.0,,,,,,,,,,,,2.0,0.0,Coward,1642907.0,,,,
72,PT07M00.00S,2025-11-02T23:25:48.1Z,1,REGULAR,turnover,offensive foul,[],1627742,,,1610612761,10,12,2025-11-02T23:25:48Z,720000,False,,,0,,B. Ingram offensive foul TURNOVER (1 TO),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,1628171.0,1.0,,,,,,,,,,,,,,,,,,
73,PT06M49.00S,2025-11-02T23:26:09.0Z,1,REGULAR,turnover,lost ball,[],1642285,,,1610612763,10,12,2025-11-02T23:26:17Z,730000,False,,,0,,C. Spencer lost ball TURNOVER (1 TO),"[1642285, 1642867]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Mid-Range,16-24 Left Center,,1.0,,,,,,,,,,,,,,,Murray-Boyles,1642867.0,,
74,PT06M49.00S,2025-11-02T23:26:09.0Z,1,REGULAR,steal,,[],1642867,,,1610612761,10,12,2025-11-02T23:26:11Z,740000,False,,,0,,C. Murray-Boyles STEAL (1 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
75,PT06M47.00S,2025-11-02T23:26:13.7Z,1,REGULAR,foul,personal,['2freethrow'],1642285,,,1610612761,10,12,2025-11-02T23:26:23Z,750000,False,,,0,,C. Spencer shooting personal FOUL (1 PF) (Barrett 2 FT),"[1642285, 1629628]",1610612763.0,MEM,shooting,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,1.0,0.0,Barrett,1629628.0,,,,
77,PT06M47.00S,2025-11-02T23:26:38.4Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629628,,,1610612761,11,12,2025-11-02T23:26:38Z,770000,False,,,0,,R. Barrett Free Throw 1 of 2 (3 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,,
78,PT06M47.00S,2025-11-02T23:26:39.5Z,1,REGULAR,substitution,out,[],1642377,,,1610612761,11,12,2025-11-02T23:26:49Z,780000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M47.00S,2025-11-02T23:26:39.5Z,1,REGULAR,substitution,out,[],1642285,,,1610612761,11,12,2025-11-02T23:26:49Z,790000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M47.00S,2025-11-02T23:26:39.5Z,1,REGULAR,substitution,out,[],1629111,,,1610612761,11,12,2025-11-02T23:26:49Z,800000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M47.00S,2025-11-02T23:26:39.5Z,1,REGULAR,substitution,in,[],1631246,,,1610612761,11,12,2025-11-02T23:26:49Z,810000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M47.00S,2025-11-02T23:26:39.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612761,11,12,2025-11-02T23:26:49Z,820000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M47.00S,2025-11-02T23:26:39.5Z,1,REGULAR,substitution,in,[],1642914,,,1610612761,11,12,2025-11-02T23:26:49Z,830000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT06M47.00S,2025-11-02T23:26:39.5Z,1,REGULAR,substitution,out,[],1627742,,,1610612761,11,12,2025-11-02T23:27:28Z,835000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT06M47.00S,2025-11-02T23:26:39.5Z,1,REGULAR,substitution,in,[],1630534,,,1610612761,11,12,2025-11-02T23:27:28Z,837500,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M47.00S,2025-11-02T23:26:59.3Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629628,,,1610612761,12,12,2025-11-02T23:26:59Z,840000,False,,,0,,R. Barrett Free Throw 2 of 2 (4 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,,
88,PT06M27.00S,2025-11-02T23:27:30.6Z,1,REGULAR,2pt,Jump Shot,[],1628991,9.017739816031538,70.83333333333334,1610612763,12,12,2025-11-02T23:27:37Z,860000,False,-104.0,32.0,1,left,MISS J. Jackson Jr. 10' floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Left,,,10.91,Missed,,,,,,,,,,,,,,,,
89,PT06M24.00S,2025-11-02T23:27:33.6Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,12,12,2025-11-02T23:27:37Z,870000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,8-16 Left,,,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,
90,PT06M12.00S,2025-11-02T23:27:47.3Z,1,REGULAR,turnover,out-of-bounds,[],1630534,,,1610612761,12,12,2025-11-02T23:27:53Z,880000,False,,,0,,O. Agbaji bad pass out-of-bounds TURNOVER (1 TO),[1630534],1610612761.0,TOR,bad pass,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,1628171.0,1.0,,,,,,,,,,,,,,,,,,
