actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
429,PT09M24.00S,2026-01-12T00:38:54.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,13.748357424441524,53.18627450980392,1610612761,62,62,2026-01-12T00:38:59Z,4220000,False,-16.0,77.0,1,left,MISS S. Barnes 7' driving Hook,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,7.83,Missed,,,,,,,,,,,,,,,
430,PT09M22.00S,2026-01-12T00:38:56.3Z,3,REGULAR,rebound,offensive,[],1630534,,,1610612761,62,62,2026-01-12T00:38:59Z,4230000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:4),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,429.0,5.0,4.0,1.0,,,,,,,,,,
431,PT09M20.00S,2026-01-12T00:38:58.3Z,3,REGULAR,turnover,lost ball,[],1630534,,,1610612761,62,62,2026-01-12T00:39:02Z,4240000,False,,,0,,O. Agbaji lost ball TURNOVER (1 TO),"[1630534, 1642845]",1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,1.0,Edgecombe,1642845.0,,,,,,,,,,,,,,,,,
432,PT09M20.00S,2026-01-12T00:38:58.3Z,3,REGULAR,steal,,[],1642845,,,1610612755,62,62,2026-01-12T00:39:00Z,4250000,False,,,0,,V. Edgecombe STEAL (1 STL),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
433,PT09M13.00S,2026-01-12T00:39:05.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,72.22404730617609,77.20588235294117,1610612755,62,62,2026-01-12T01:28:58Z,4260000,False,136.0,209.0,1,right,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,24.9,Missed,,,,,,,,,,,,,,,
434,PT09M11.00S,2026-01-12T00:39:07.2Z,3,REGULAR,rebound,defensive,[],1630567,,,1610612761,62,62,2026-01-12T00:39:10Z,4270000,False,,,0,,S. Barnes REBOUND (Off:1 Def:3),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,433.0,4.0,3.0,1.0,,,,,,,,,,
435,PT09M02.00S,2026-01-12T00:39:15.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630534,6.1268068331143235,50.0,1610612761,64,62,2026-01-12T00:39:22Z,4280000,False,0.0,5.0,1,left,O. Agbaji cutting DUNK (6 PTS) (I. Quickley 4 AST),"[1630534, 1630193]",1610612761.0,TOR,cutting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,0.51,Made,6.0,,,,,I. Quickley,1630193.0,4.0,,,,,,,
437,PT08M37.00S,2026-01-12T00:39:40.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.06636005256242,53.92156862745098,1610612755,64,62,2026-01-12T00:39:45Z,4300000,False,20.0,22.0,1,right,MISS T. Maxey driving finger roll Layup - blocked,"[1630178, 1642867]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,2.95,Missed,,,,,,,,,,,,,,Murray-Boyles,1642867.0
438,PT08M37.00S,2026-01-12T00:39:40.2Z,3,REGULAR,block,,[],1642867,,,1610612755,64,62,2026-01-12T00:39:42Z,4310000,False,,,0,,C. Murray-Boyles BLOCK (3 BLK),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
439,PT08M35.00S,2026-01-12T00:39:42.2Z,3,REGULAR,rebound,defensive,[],1630534,,,1610612761,64,62,2026-01-12T00:39:45Z,4320000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:5),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,437.0,6.0,5.0,1.0,,,,,,,,,,
440,PT08M33.00S,2026-01-12T00:39:44.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642347,27.414586070959263,79.65686274509804,1610612761,67,62,2026-01-12T01:30:21Z,4330000,False,-148.0,205.0,1,left,J. Shead 25' 3PT running pullup (13 PTS) (O. Agbaji 1 AST),"[1642347, 1630534]",1610612761.0,TOR,running pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,25.32,Made,13.0,,,,,O. Agbaji,1630534.0,1.0,,,,,,,
442,PT08M10.00S,2026-01-12T00:40:07.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642845,94.03745072273325,50.73529411764706,1610612755,67,64,2026-01-12T00:40:12Z,4350000,False,4.0,4.0,1,right,V. Edgecombe driving finger roll Layup (11 PTS),[1642845],1610612755.0,PHI,driving finger roll,,,Edgecombe,V. Edgecombe,,,,,Restricted Area,0-8 Center,,,,0.51,Made,11.0,,,,,,,,,,,,,,
443,PT07M57.00S,2026-01-12T00:40:20.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642867,12.697109067017081,49.50980392156863,1610612761,69,64,2026-01-12T00:40:26Z,4360000,False,2.0,67.0,1,left,C. Murray-Boyles 6' turnaround Hook (9 PTS) (I. Quickley 5 AST),"[1642867, 1630193]",1610612761.0,TOR,turnaround,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,,,,6.69,Made,9.0,,,,,I. Quickley,1630193.0,5.0,,,,,,,
445,PT07M36.00S,2026-01-12T00:40:41.2Z,3,REGULAR,2pt,Jump Shot,[],1630178,73.66951379763469,46.07843137254902,1610612755,69,66,2026-01-12T00:40:49Z,4380000,False,-20.0,195.0,1,right,T. Maxey 19' step back Jump Shot (18 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,19.6,Made,18.0,,,,,,,,,,,,,,
446,PT07M21.00S,2026-01-12T00:40:56.9Z,3,REGULAR,turnover,bad pass,[],1630193,,,1610612761,69,66,2026-01-12T00:41:02Z,4390000,False,,,0,,I. Quickley bad pass TURNOVER (1 TO),"[1630193, 1626162]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,1.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,,,
447,PT07M21.00S,2026-01-12T00:40:56.9Z,3,REGULAR,steal,,[],1626162,,,1610612755,69,66,2026-01-12T00:41:00Z,4400000,False,,,0,,K. Oubre Jr. STEAL (3 STL),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
448,PT07M15.00S,2026-01-12T00:41:05.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630178,90.3580814717477,57.107843137254896,1610612755,69,68,2026-01-12T00:41:12Z,4410000,False,36.0,38.0,1,right,T. Maxey driving reverse Layup (20 PTS),[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,5.21,Made,20.0,,,,,,,,,,,,,,
449,PT07M15.00S,2026-01-12T00:41:09.5Z,3,REGULAR,foul,personal,['1freethrow'],1630534,,,1610612755,69,68,2026-01-12T00:41:24Z,4420000,False,,,0,,O. Agbaji shooting personal FOUL (2 PF) (Maxey 1 FT),"[1630534, 1630178]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1179.0,2.0,0.0,Maxey,1630178.0,,
451,PT07M15.00S,2026-01-12T00:41:17.6Z,3,REGULAR,substitution,out,[],1642347,,,1610612755,69,68,2026-01-12T00:41:24Z,4440000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT07M15.00S,2026-01-12T00:41:17.6Z,3,REGULAR,substitution,in,[],1642918,,,1610612755,69,68,2026-01-12T00:41:24Z,4450000,False,,,0,,SUB in: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT07M15.00S,2026-01-12T00:41:17.6Z,3,REGULAR,substitution,out,[],203083,,,1610612755,69,68,2026-01-12T00:41:43Z,4460000,False,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT07M15.00S,2026-01-12T00:41:17.6Z,3,REGULAR,substitution,in,[],1641737,,,1610612755,69,68,2026-01-12T00:41:43Z,4470000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT07M15.00S,2026-01-12T00:42:00.1Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],1630178,,,1610612755,69,69,2026-01-12T00:42:00Z,4480000,False,,,0,,T. Maxey Free Throw 1 of 1 (21 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
457,PT07M03.00S,2026-01-12T00:42:35.2Z,3,REGULAR,3pt,Jump Shot,[],1630567,30.17411300919842,74.26470588235294,1610612761,69,69,2026-01-12T00:42:41Z,4500000,False,-121.0,231.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,26.1,Missed,,,,,,,,,,,,,,,
458,PT06M59.00S,2026-01-12T00:42:39.2Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,69,69,2026-01-12T00:42:41Z,4510000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,457.0,4.0,3.0,1.0,,,,,,,,,,
459,PT06M53.00S,2026-01-12T00:42:44.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,63.288436268068324,47.05882352941176,1610612755,69,69,2026-01-12T00:42:49Z,4520000,False,-15.0,293.0,1,right,MISS T. Maxey 29' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,,,,29.3,Missed,,,,,,,,,,,,,,,
460,PT06M50.00S,2026-01-12T00:42:47.9Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,69,69,2026-01-12T00:42:49Z,4530000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,459.0,2.0,2.0,0.0,,,,,,,,,,
461,PT06M44.00S,2026-01-12T00:42:53.5Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630193,18.610381077529567,30.392156862745097,1610612761,69,69,2026-01-12T02:23:01Z,4540000,False,98.0,122.0,1,left,MISS I. Quickley 15' running pullup Shot,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,15.68,Missed,,,,,,,,,,,,,,,
462,PT06M42.00S,2026-01-12T00:42:55.5Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,69,69,2026-01-12T00:43:01Z,4550000,False,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,,461.0,2.0,2.0,0.0,,,,,,,,,,
463,PT06M34.00S,2026-01-12T00:43:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,81.68528252299606,58.08823529411765,1610612755,69,69,2026-01-12T00:43:11Z,4560000,False,40.0,120.0,1,right,MISS T. Maxey 12' turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,12.63,Missed,,,,,,,,,,,,,,,
464,PT06M30.00S,2026-01-12T00:43:08.6Z,3,REGULAR,rebound,defensive,[],1642918,,,1610612761,69,69,2026-01-12T00:43:11Z,4570000,False,,,0,,A. Martin REBOUND (Off:3 Def:4),[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,463.0,7.0,4.0,3.0,,,,,,,,,,
465,PT06M18.00S,2026-01-12T00:43:19.6Z,3,REGULAR,3pt,Jump Shot,[],1630534,21.50131406044678,6.372549019607843,1610612761,69,69,2026-01-12T00:43:31Z,4580000,False,218.0,150.0,1,left,MISS O. Agbaji 26' 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Right Center,,,,26.45,Missed,,,,,,,,,,,,,,,
466,PT06M18.00S,2026-01-12T00:43:19.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,69,69,2026-01-12T01:32:18Z,4590000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,465.0,,,,,,,,,,,,,
467,PT06M18.00S,2026-01-12T00:43:27.6Z,3,REGULAR,foul,personal,[],1626162,,,1610612761,69,69,2026-01-12T01:32:11Z,4600000,False,,,0,,K. Oubre Jr. loose ball personal FOUL (2 PF),"[1626162, 1630567]",1610612755.0,PHI,loose ball,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1179.0,2.0,0.0,Barnes,1630567.0,,
469,PT06M18.00S,2026-01-12T00:43:33.8Z,3,REGULAR,substitution,out,[],1630567,,,1610612761,69,69,2026-01-12T00:43:51Z,4620000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT06M18.00S,2026-01-12T00:43:33.8Z,3,REGULAR,substitution,out,[],1626162,,,1610612761,69,69,2026-01-12T00:43:51Z,4630000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT06M18.00S,2026-01-12T00:43:33.8Z,3,REGULAR,substitution,out,[],1631230,,,1610612761,69,69,2026-01-12T00:43:51Z,4640000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT06M18.00S,2026-01-12T00:43:33.8Z,3,REGULAR,substitution,in,[],1630572,,,1610612761,69,69,2026-01-12T00:43:51Z,4650000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT06M18.00S,2026-01-12T00:43:33.8Z,3,REGULAR,substitution,in,[],1631133,,,1610612761,69,69,2026-01-12T00:43:51Z,4660000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT06M18.00S,2026-01-12T00:43:33.8Z,3,REGULAR,substitution,in,[],1629656,,,1610612761,69,69,2026-01-12T00:43:51Z,4670000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT06M08.00S,2026-01-12T00:44:16.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630193,16.113666228646515,50.0,1610612761,71,69,2026-01-12T00:44:24Z,4680000,False,0.0,99.0,1,left,I. Quickley 9' driving floating Jump Shot (11 PTS),[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),8-16 Center,,,,9.9,Made,11.0,,,,,,,,,,,,,,
476,PT05M54.00S,2026-01-12T00:44:30.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1631133,88.78120893561103,56.86274509803921,1610612755,71,71,2026-01-12T00:44:35Z,4690000,False,34.0,53.0,1,right,J. Walker 6' driving Hook (7 PTS) (V. Edgecombe 2 AST),"[1631133, 1642845]",1610612755.0,PHI,driving,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,6.31,Made,7.0,,,,,V. Edgecombe,1642845.0,2.0,,,,,,,
478,PT05M41.00S,2026-01-12T00:44:42.7Z,3,REGULAR,3pt,Jump Shot,[],1642918,4.5499342969776615,97.54901960784314,1610612761,71,71,2026-01-12T00:44:48Z,4710000,False,-238.0,-10.0,1,left,MISS A. Martin 3PT,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,Left Corner 3,24+ Left,,,,23.79,Missed,,,,,,,,,,,,,,,
479,PT05M37.00S,2026-01-12T00:44:46.7Z,3,REGULAR,rebound,defensive,[],1641737,,,1610612755,71,71,2026-01-12T00:44:48Z,4720000,False,,,0,,A. Bona REBOUND (Off:2 Def:2),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Left Corner 3,24+ Left,,,,,,,478.0,4.0,2.0,2.0,,,,,,,,,,
480,PT05M29.00S,2026-01-12T00:44:54.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,81.553876478318,44.6078431372549,1610612755,71,73,2026-01-12T01:33:11Z,4730000,False,-27.0,121.0,1,right,T. Maxey 12' pullup Jump Shot (23 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,12.39,Made,23.0,,,,,,,,,,,,,,
481,PT05M29.00S,2026-01-12T00:45:00.6Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,71,73,2026-01-12T00:45:00Z,4740000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT05M29.00S,2026-01-12T00:45:01.5Z,3,REGULAR,substitution,out,[],1630534,,,1610612761,71,73,2026-01-12T00:47:50Z,4750000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT05M29.00S,2026-01-12T00:45:01.5Z,3,REGULAR,substitution,in,[],1641711,,,1610612761,71,73,2026-01-12T00:47:50Z,4760000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT05M15.00S,2026-01-12T00:48:13.1Z,3,REGULAR,turnover,lost ball,[],1642867,,,1610612761,71,73,2026-01-12T00:48:17Z,4770000,False,,,0,,C. Murray-Boyles lost ball TURNOVER (2 TO),"[1642867, 1630178]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,8-16 Left,2.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,
485,PT05M15.00S,2026-01-12T00:48:13.1Z,3,REGULAR,steal,,[],1630178,,,1610612755,71,73,2026-01-12T00:48:14Z,4780000,False,,,0,,T. Maxey STEAL (2 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
486,PT05M03.00S,2026-01-12T00:48:24.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,84.83902759526939,38.48039215686275,1610612755,71,73,2026-01-12T00:48:40Z,4790000,False,-58.0,90.0,1,right,MISS T. Maxey 10' turnaround fadeaway Shot,[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Left,,,,10.69,Missed,,,,,,,,,,,,,,,
487,PT05M02.00S,2026-01-12T00:48:25.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,71,73,2026-01-12T00:48:40Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,486.0,,,,,,,,,,,,,
488,PT05M02.00S,2026-01-12T00:48:31.2Z,3,REGULAR,foul,personal,[],1630572,,,1610612755,71,73,2026-01-12T00:48:53Z,4810000,False,,,0,,S. Mamukelashvili loose ball personal FOUL (2 PF),"[1630572, 1641737]",1610612761.0,TOR,loose ball,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203591.0,2.0,0.0,Bona,1641737.0,,
490,PT04M52.00S,2026-01-12T00:48:58.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1642845,70.38436268068331,76.47058823529412,1610612755,71,73,2026-01-12T00:49:05Z,4830000,False,132.0,226.0,1,right,MISS V. Edgecombe 26' 3PT,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,26.18,Missed,,,,,,,,,,,,,,,
491,PT04M50.00S,2026-01-12T00:49:00.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,71,73,2026-01-12T00:49:05Z,4840000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,490.0,,,,,,,,,,,,,
492,PT04M50.00S,2026-01-12T00:49:04.7Z,3,REGULAR,foul,personal,[],1642867,,,1610612755,71,73,2026-01-12T00:49:18Z,4850000,False,,,0,,C. Murray-Boyles loose ball personal FOUL (1 PF),"[1642867, 1641737]",1610612761.0,TOR,loose ball,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1627541.0,1.0,0.0,Bona,1641737.0,,
494,PT04M39.00S,2026-01-12T00:49:34.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641737,93.9060446780552,50.73529411764706,1610612755,71,75,2026-01-12T00:49:39Z,4870000,False,4.0,5.0,1,right,A. Bona Layup (5 PTS) (V. Edgecombe 3 AST),"[1641737, 1642845]",1610612755.0,PHI,,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,0.61,Made,5.0,,,,,V. Edgecombe,1642845.0,3.0,,,,,,,
496,PT04M28.00S,2026-01-12T00:49:47.4Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'defensivegoaltending']",1642918,5.601182654402102,47.794117647058826,1610612761,73,75,2026-01-12T02:04:30Z,4890000,False,11.0,0.0,1,left,A. Martin driving Hook (8 PTS),[1642918],1610612761.0,TOR,driving,,,Martin,A. Martin,,,,,Restricted Area,0-8 Center,,,,1.1,Made,8.0,,,,,,,,,,,,,,
497,PT04M28.00S,2026-01-12T00:49:53.1Z,3,REGULAR,violation,defensive goaltending,[],1641737,,,1610612761,73,75,2026-01-12T00:50:03Z,4900000,False,,,0,,A. Bona defensive goaltending VIOLATION,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,203591.0,,,,,,
498,PT04M13.00S,2026-01-12T00:50:14.9Z,3,REGULAR,foul,personal,['3freethrow'],1641711,,,1610612755,73,75,2026-01-12T00:50:24Z,4910000,False,,,0,,G. Dick shooting personal FOUL (4 PF) (Grimes 3 FT),"[1641711, 1629656]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,203591.0,4.0,0.0,Grimes,1629656.0,,
500,PT04M13.00S,2026-01-12T00:50:51.7Z,3,REGULAR,freethrow,1 of 3,[],1629656,,,1610612755,73,76,2026-01-12T00:50:51Z,4930000,False,,,0,,Q. Grimes Free Throw 1 of 3 (8 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
501,PT04M13.00S,2026-01-12T00:51:09.3Z,3,REGULAR,freethrow,2 of 3,[],1629656,,,1610612755,73,77,2026-01-12T00:51:09Z,4940000,False,,,0,,Q. Grimes Free Throw 2 of 3 (9 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
502,PT04M13.00S,2026-01-12T00:51:10.1Z,3,REGULAR,substitution,out,[],1630193,,,1610612755,73,77,2026-01-12T00:51:19Z,4950000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT04M13.00S,2026-01-12T00:51:10.1Z,3,REGULAR,substitution,out,[],1642867,,,1610612755,73,77,2026-01-12T00:51:19Z,4960000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT04M13.00S,2026-01-12T00:51:10.1Z,3,REGULAR,substitution,out,[],1642845,,,1610612755,73,77,2026-01-12T00:51:19Z,4970000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT04M13.00S,2026-01-12T00:51:10.1Z,3,REGULAR,substitution,in,[],1630567,,,1610612755,73,77,2026-01-12T00:51:19Z,4980000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT04M13.00S,2026-01-12T00:51:10.1Z,3,REGULAR,substitution,in,[],1642347,,,1610612755,73,77,2026-01-12T00:51:19Z,4990000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT04M13.00S,2026-01-12T00:51:10.1Z,3,REGULAR,substitution,in,[],1626162,,,1610612755,73,77,2026-01-12T00:51:19Z,5000000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT04M13.00S,2026-01-12T00:51:29.0Z,3,REGULAR,freethrow,3 of 3,[],1629656,,,1610612755,73,78,2026-01-12T00:51:29Z,5010000,False,,,0,,Q. Grimes Free Throw 3 of 3 (10 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
509,PT04M01.00S,2026-01-12T00:51:47.2Z,3,REGULAR,2pt,Jump Shot,[],1630567,23.603810775295663,68.87254901960785,1610612761,73,78,2026-01-12T00:51:52Z,5020000,False,-94.0,169.0,1,left,MISS S. Barnes 19' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,19.39,Missed,,,,,,,,,,,,,,,
