actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
92,PT04M21.00S,2026-01-13T00:58:21.2Z,1,REGULAR,3pt,Jump Shot,[],1627742,74.45795006570303,13.970588235294118,1610612761,19,24,2026-01-13T00:58:54Z,910000,False,-180.0,188.0,1,right,MISS B. Ingram 26' 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
93,PT04M19.00S,2026-01-13T00:58:23.2Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612761,19,24,2026-01-13T00:58:28Z,920000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,92.0,1.0,0.0,1.0,,,,,,,,
94,PT04M19.00S,2026-01-13T00:58:26.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,94.40999984741211,50.0,1610612761,19,24,2026-01-13T00:58:26Z,930000,False,0.0,0.0,1,right,MISS S. Mamukelashvili tip Layup,[1630572],1610612761.0,TOR,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
95,PT04M19.00S,2026-01-13T00:58:27.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,19,24,2026-01-13T00:58:27Z,940000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,94.0,,,,,,,,,,,
97,PT04M19.00S,2026-01-13T00:58:29.7Z,1,REGULAR,substitution,out,[],1642867,,,1610612755,19,24,2026-01-13T00:58:38Z,960000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M19.00S,2026-01-13T00:58:29.7Z,1,REGULAR,substitution,in,[],1630567,,,1610612755,19,24,2026-01-13T00:58:38Z,970000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M01.00S,2026-01-13T00:59:09.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,5.469776609724048,50.0,1610612755,19,26,2026-01-13T00:59:16Z,980000,False,0.0,-1.0,1,left,T. Maxey driving finger roll Layup (9 PTS) (Q. Grimes 1 AST),"[1630178, 1629656]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,0.11,Made,9.0,,,,,,,,,,Q. Grimes,1629656.0,1.0,,,,,
101,PT04M01.00S,2026-01-13T00:59:15.5Z,1,REGULAR,foul,personal,['1freethrow'],1630572,,,1610612755,19,26,2026-01-13T00:59:27Z,1000000,False,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Maxey 1 FT),"[1630572, 1630178]",1610612761.0,TOR,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,203592.0,1.0,0.0,Maxey,1630178.0,,,,,,,,,,,,
103,PT04M01.00S,2026-01-13T00:59:23.3Z,1,REGULAR,substitution,out,[],1630193,,,1610612755,19,26,2026-01-13T01:02:00Z,1020000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M01.00S,2026-01-13T00:59:23.3Z,1,REGULAR,substitution,in,[],1642347,,,1610612755,19,26,2026-01-13T01:02:00Z,1030000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M01.00S,2026-01-13T00:59:37.7Z,1,REGULAR,freethrow,1 of 1,[],1630178,,,1610612755,19,27,2026-01-13T00:59:37Z,1040000,False,,,0,,T. Maxey Free Throw 1 of 1 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
106,PT03M48.00S,2026-01-13T00:59:54.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,92.72339027595268,45.588235294117645,1610612761,21,27,2026-01-13T01:00:43Z,1050000,False,-22.0,16.0,1,right,S. Mamukelashvili floating Jump Shot (2 PTS) (S. Barnes 2 AST),"[1630572, 1630567]",1610612761.0,TOR,floating,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,2.72,Made,2.0,,,,,,,,,,S. Barnes,1630567.0,2.0,,,,,
108,PT03M48.00S,2026-01-13T00:59:59.3Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202331,,,1610612761,21,27,2026-01-13T01:00:10Z,1070000,False,,,0,,P. George shooting personal FOUL (2 PF) (Mamukelashvili 1 FT),"[202331, 1630572]",1610612755.0,PHI,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,1627962.0,2.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,
110,PT03M48.00S,2026-01-13T01:00:20.0Z,1,REGULAR,freethrow,1 of 1,[],1630572,,,1610612761,22,27,2026-01-13T01:00:20Z,1090000,False,,,0,,S. Mamukelashvili Free Throw 1 of 1 (3 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
111,PT03M35.00S,2026-01-13T01:00:39.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202331,16.507884362680684,48.77450980392157,1610612755,22,29,2026-01-13T01:00:47Z,1100000,False,6.0,103.0,1,left,P. George 10' fadeaway Jump Shot (7 PTS),[202331],1610612755.0,PHI,fadeaway,,,George,P. George,,,,,In The Paint (Non-RA),8-16 Center,10.29,Made,7.0,,,,,,,,,,,,,,,,,
112,PT03M35.00S,2026-01-13T01:00:43.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630567,,,1610612755,22,29,2026-01-13T01:00:52Z,1110000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (George 1 FT),"[1630567, 202331]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,1628485.0,1.0,0.0,George,202331.0,,,,,,,,,,,,
114,PT03M35.00S,2026-01-13T01:01:07.8Z,1,REGULAR,freethrow,1 of 1,[],202331,,,1610612755,22,30,2026-01-13T01:01:07Z,1130000,False,,,0,,P. George Free Throw 1 of 1 (8 PTS),[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
115,PT03M17.00S,2026-01-13T01:01:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642918,92.85479632063075,49.754901960784316,1610612761,24,30,2026-01-13T01:01:33Z,1140000,False,-1.0,15.0,1,right,A. Martin driving Layup (2 PTS) (S. Mamukelashvili 1 AST),"[1642918, 1630572]",1610612761.0,TOR,driving,,,Martin,A. Martin,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,,,,,,,,,,S. Mamukelashvili,1630572.0,1.0,,,,,
117,PT03M03.00S,2026-01-13T01:01:41.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,8.623521681997373,38.970588235294116,1610612755,24,32,2026-01-13T01:01:45Z,1160000,False,55.0,29.0,1,left,T. Maxey 6' turnaround fadeaway Jump Shot (12 PTS),[1630178],1610612755.0,PHI,turnaround fadeaway,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.21,Made,12.0,,,,,,,,,,,,,,,,,
118,PT02M54.00S,2026-01-13T01:01:52.1Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626162,,,1610612761,24,32,2026-01-13T01:04:56Z,1170000,False,,,0,,K. Oubre Jr. shooting personal FOUL (1 PF) (Mamukelashvili 2 FT),"[1626162, 1630572]",1610612755.0,PHI,shooting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,1627962.0,1.0,0.0,Mamukelashvili,1630572.0,,,,,,,,,,,,
120,PT02M54.00S,2026-01-13T01:02:02.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,24,32,2026-01-13T01:02:02Z,1190000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M54.00S,2026-01-13T01:02:06.0Z,1,REGULAR,substitution,out,[],1627742,,,1610612761,24,32,2026-01-13T01:04:54Z,1200000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M54.00S,2026-01-13T01:02:06.0Z,1,REGULAR,substitution,out,[],202331,,,1610612761,24,32,2026-01-13T01:04:54Z,1210000,False,,,0,,SUB out: P. George,[202331],1610612755.0,PHI,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M54.00S,2026-01-13T01:02:06.0Z,1,REGULAR,substitution,out,[],1641737,,,1610612761,24,32,2026-01-13T01:04:54Z,1220000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT02M54.00S,2026-01-13T01:02:06.0Z,1,REGULAR,substitution,in,[],1641711,,,1610612761,24,32,2026-01-13T01:04:54Z,1230000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M54.00S,2026-01-13T01:02:06.0Z,1,REGULAR,substitution,in,[],1631133,,,1610612761,24,32,2026-01-13T01:04:54Z,1240000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M54.00S,2026-01-13T01:02:06.0Z,1,REGULAR,substitution,in,[],203954,,,1610612761,24,32,2026-01-13T01:04:54Z,1250000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M54.00S,2026-01-13T01:05:10.1Z,1,REGULAR,freethrow,1 of 2,[],1630572,,,1610612761,24,32,2026-01-13T01:05:27Z,1260000,False,,,0,,MISS S. Mamukelashvili Free Throw 1 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
128,PT02M54.00S,2026-01-13T01:05:10.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,24,32,2026-01-13T01:05:27Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,127.0,,,,,,,,,,,
129,PT02M54.00S,2026-01-13T01:05:10.1Z,1,REGULAR,freethrow,2 of 2,[],1630572,,,1610612761,24,32,2026-01-13T01:05:27Z,1280000,False,,,0,,MISS S. Mamukelashvili Free Throw 2 of 2,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
130,PT02M52.00S,2026-01-13T01:05:12.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,24,32,2026-01-13T01:05:27Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,129.0,,,,,,,,,,,
132,PT02M43.00S,2026-01-13T01:05:43.6Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630567,76.2976346911958,47.30392156862745,1610612761,26,32,2026-01-13T01:05:48Z,1310000,False,-13.0,170.0,1,right,S. Barnes 17' pullup Jump Shot (2 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,17.08,Made,2.0,,,,,,,,,,,,,,,,,
133,PT02M17.00S,2026-01-13T01:06:09.0Z,1,REGULAR,3pt,Jump Shot,[],1630178,31.882391590013142,23.284313725490197,1610612755,26,35,2026-01-13T01:06:13Z,1320000,False,134.0,247.0,1,left,T. Maxey 28' 3PT step back (15 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,28.1,Made,15.0,,,,,,,,,,,,,,,,,
134,PT02M04.00S,2026-01-13T01:06:22.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,89.56964520367937,39.705882352941174,1610612761,26,35,2026-01-13T01:06:28Z,1330000,False,-51.0,46.0,1,right,MISS S. Barnes 6' driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,6.87,Missed,,,,,,,,,,,,,,,,,,
135,PT02M01.00S,2026-01-13T01:06:25.0Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,26,35,2026-01-13T01:06:28Z,1340000,False,,,0,,J. Embiid REBOUND (Off:1 Def:1),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,134.0,2.0,1.0,1.0,,,,,,,,
136,PT01M52.00S,2026-01-13T01:06:34.2Z,1,REGULAR,3pt,Jump Shot,[],1630178,30.962549277266753,75.24509803921569,1610612755,26,38,2026-01-13T01:06:38Z,1350000,False,-126.0,239.0,1,left,T. Maxey 26' 3PT pullup (18 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Left Center,26.98,Made,18.0,,,,,,,,,,,,,,,,,
137,PT01M42.00S,2026-01-13T01:06:44.3Z,1,REGULAR,3pt,Jump Shot,[],1641711,73.01248357424441,13.970588235294118,1610612761,26,38,2026-01-13T01:06:49Z,1360000,False,-180.0,201.0,1,right,MISS G. Dick 27' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Left Center,27.0,Missed,,,,,,,,,,,,,,,,,,
138,PT01M41.00S,2026-01-13T01:06:47.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,26,38,2026-01-13T01:06:47Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,137.0,,,,,,,,,,,
140,PT01M41.00S,2026-01-13T01:06:58.8Z,1,REGULAR,substitution,out,[],1642918,,,1610612761,26,38,2026-01-13T01:07:09Z,1390000,False,,,0,,SUB out: A. Martin,[1642918],1610612761.0,TOR,,,,Martin,A. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT01M41.00S,2026-01-13T01:06:58.8Z,1,REGULAR,substitution,in,[],1642419,,,1610612761,26,38,2026-01-13T01:07:09Z,1400000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT01M41.00S,2026-01-13T01:07:11.6Z,1,REGULAR,foul,technical,['inpenalty'],1642918,,,1610612761,26,38,2026-01-13T01:08:13Z,1410000,False,,,0,,A. Martin double technical FOUL (1 Tech),[1642918],1610612761.0,TOR,double,,,Martin,A. Martin,,,,,,,,,,1627962.0,1.0,1.0,,,,,,,,,,,,,,
143,PT01M41.00S,2026-01-13T01:07:11.6Z,1,REGULAR,foul,technical,['inpenalty'],203954,,,1610612761,26,38,2026-01-13T01:07:19Z,1420000,False,,,0,,J. Embiid double technical FOUL (1 Tech),[203954],1610612755.0,PHI,double,,,Embiid,J. Embiid,,,,,,,,,,1627962.0,0.0,1.0,,,,,,,,,,,,,,
168,PT01M34.00S,2026-01-13T01:07:29.9Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,26,38,2026-01-13T01:11:45Z,1440000,False,,,0,,S. Barnes lost ball out-of-bounds TURNOVER (1 TO),[1630567],1610612761.0,TOR,lost ball,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,203592.0,,,,,,,,,,,,1.0,,,,
148,PT01M14.00S,2026-01-13T01:08:13.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203954,6.783837056504599,54.41176470588235,1610612755,26,38,2026-01-13T01:13:24Z,1470000,False,-22.0,11.0,1,left,MISS J. Embiid driving Layup - blocked,"[203954, 1630572]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,Mamukelashvili,1630572.0
149,PT01M14.00S,2026-01-13T01:08:13.4Z,1,REGULAR,block,,[],1630572,,,1610612755,26,38,2026-01-13T01:08:15Z,1480000,False,,,0,,S. Mamukelashvili BLOCK (1 BLK),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
150,PT01M12.00S,2026-01-13T01:08:15.4Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,26,38,2026-01-13T01:18:18Z,1490000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,148.0,2.0,1.0,1.0,,,,,,,,
151,PT01M12.00S,2026-01-13T01:08:17.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612761,26,38,2026-01-13T01:08:36Z,1500000,False,,,0,,Q. Grimes personal FOUL (2 PF) (Barnes 2 FT),"[1629656, 1630567]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,203592.0,2.0,0.0,Barnes,1630567.0,,,,,,,,,,,,
153,PT01M12.00S,2026-01-13T01:08:42.6Z,1,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,27,38,2026-01-13T01:08:42Z,1520000,False,,,0,,S. Barnes Free Throw 1 of 2 (3 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
154,PT01M12.00S,2026-01-13T01:08:45.3Z,1,REGULAR,substitution,out,[],1629656,,,1610612761,27,38,2026-01-13T01:08:48Z,1530000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M12.00S,2026-01-13T01:08:45.3Z,1,REGULAR,substitution,in,[],1642845,,,1610612761,27,38,2026-01-13T01:08:48Z,1540000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT01M12.00S,2026-01-13T01:08:58.4Z,1,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,28,38,2026-01-13T01:08:58Z,1550000,False,,,0,,S. Barnes Free Throw 2 of 2 (4 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
157,PT00M54.90S,2026-01-13T01:09:19.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,13.091327201051248,57.84313725490197,1610612755,28,40,2026-01-13T01:09:26Z,1560000,False,-39.0,71.0,1,left,J. Embiid 8' fadeaway Jump Shot (9 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,8.08,Made,9.0,,,,,,,,,,,,,,,,,
158,PT00M46.80S,2026-01-13T01:09:29.1Z,1,REGULAR,3pt,Jump Shot,[],1641711,89.83245729303549,98.2843137254902,1610612761,28,40,2026-01-13T01:09:33Z,1570000,False,241.0,43.0,1,right,MISS G. Dick 24' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Right Corner 3,24+ Right,24.52,Missed,,,,,,,,,,,,,,,,,,
159,PT00M44.00S,2026-01-13T01:09:31.9Z,1,REGULAR,rebound,defensive,[],1630178,,,1610612755,28,40,2026-01-13T01:09:33Z,1580000,False,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Right Corner 3,24+ Right,,,,,,,,,158.0,1.0,1.0,0.0,,,,,,,,
160,PT00M38.10S,2026-01-13T01:09:37.9Z,1,REGULAR,3pt,Jump Shot,[],1626162,31.488173455978973,71.32352941176471,1610612755,28,43,2026-01-13T01:09:44Z,1590000,False,-107.0,243.0,1,left,K. Oubre Jr. 26' 3PT  (3 PTS) (V. Edgecombe 3 AST),"[1626162, 1642845]",1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Left Center,26.58,Made,3.0,,,,,,,,,,V. Edgecombe,1642845.0,3.0,,,,,
162,PT00M28.40S,2026-01-13T01:09:53.0Z,1,REGULAR,3pt,Jump Shot,[],1642347,74.85216819973719,85.7843137254902,1610612761,28,43,2026-01-13T01:09:57Z,1610000,False,179.0,184.0,1,right,MISS J. Shead 25' pullup 3PT,[1642347],1610612761.0,TOR,pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
163,PT00M25.40S,2026-01-13T01:09:56.0Z,1,REGULAR,rebound,defensive,[],1642845,,,1610612755,28,43,2026-01-13T01:09:57Z,1620000,False,,,0,,V. Edgecombe REBOUND (Off:0 Def:1),[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Right Center,,,,,,,,,162.0,1.0,1.0,0.0,,,,,,,,
164,PT00M05.90S,2026-01-13T01:10:17.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630567,,,1610612755,28,43,2026-01-13T01:12:38Z,1630000,False,,,0,,S. Barnes personal FOUL (2 PF) (Embiid 2 FT),"[1630567, 203954]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,,,203592.0,2.0,0.0,Embiid,203954.0,,,,,,,,,,,,
166,PT00M05.90S,2026-01-13T01:10:41.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612755,28,43,2026-01-13T01:13:36Z,1650000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M05.90S,2026-01-13T01:13:19.6Z,1,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,28,44,2026-01-13T01:13:53Z,1670000,False,,,0,,J. Embiid Free Throw 1 of 2 (10 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
170,PT00M05.90S,2026-01-13T01:13:19.6Z,1,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,28,45,2026-01-13T01:13:53Z,1680000,False,,,0,,J. Embiid Free Throw 2 of 2 (11 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
171,PT00M00.30S,2026-01-13T01:13:54.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,83.78777923784494,50.245098039215684,1610612761,28,45,2026-01-13T01:15:30Z,1690000,False,1.0,100.0,1,right,MISS S. Barnes 9' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,9.99,Missed,,,,,,,,,,,,,,,,,,
172,PT00M00.10S,2026-01-13T01:13:55.0Z,1,REGULAR,rebound,defensive,[],203954,,,1610612755,28,45,2026-01-13T01:14:17Z,1700000,False,,,0,,J. Embiid REBOUND (Off:1 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,171.0,3.0,2.0,1.0,,,,,,,,
173,PT00M00.00S,2026-01-13T01:14:04.7Z,1,REGULAR,period,end,[],0,,,1610612755,28,45,2026-01-13T01:14:04Z,1710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612755,28,45,2026-01-13T01:16:24Z,1720000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612755,28,45,2026-01-13T01:16:24Z,1730000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,out,['startperiod'],1630178,,,1610612755,28,45,2026-01-13T01:16:24Z,1740000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,out,['startperiod'],1626162,,,1610612755,28,45,2026-01-13T01:16:24Z,1750000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,28,45,2026-01-13T01:16:24Z,1760000,False,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,in,['startperiod'],1630639,,,1610612755,28,45,2026-01-13T01:16:24Z,1770000,False,,,0,,SUB in: A. Lawson,[1630639],1610612761.0,TOR,,,,Lawson,A. Lawson,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,in,['startperiod'],1630193,,,1610612755,28,45,2026-01-13T01:16:24Z,1780000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2026-01-13T01:14:10.1Z,2,REGULAR,substitution,in,['startperiod'],1641737,,,1610612755,28,45,2026-01-13T01:16:24Z,1790000,False,,,0,,SUB in: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
