actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
428,PT06M27.00S,2026-03-14T01:10:30.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626164,67.7562417871222,10.53921568627451,1610612756,68,77,2026-03-14T01:10:37Z,4210000,False,-197.0,251.0,1,right,MISS D. Booker 31' running 3PT,[1626164],1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Above the Break 3,24+ Left Center,31.89,Missed,,,,,,,,,,,,,,,,,,
429,PT06M25.00S,2026-03-14T01:10:32.5Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,68,77,2026-03-14T01:10:37Z,4220000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:6),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,428.0,6.0,6.0,0.0,,,,,,,,
430,PT06M16.00S,2026-03-14T01:10:44.9Z,3,REGULAR,foul,personal,[],1626220,,,1610612761,68,77,2026-03-14T01:11:02Z,4230000,False,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1627742]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Right,,,,1626300.0,,,,,,,,,,,2.0,0.0,Ingram,1627742.0,,
432,PT06M16.00S,2026-03-14T01:10:54.9Z,3,REGULAR,substitution,out,[],1631221,,,1610612761,68,77,2026-03-14T01:10:57Z,4250000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT06M16.00S,2026-03-14T01:10:54.9Z,3,REGULAR,substitution,in,[],1628960,,,1610612761,68,77,2026-03-14T01:10:57Z,4260000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M07.00S,2026-03-14T01:11:15.8Z,3,REGULAR,3pt,Jump Shot,[],1630572,29.38567674113009,18.38235294117647,1610612761,68,77,2026-03-14T01:11:21Z,4270000,False,158.0,224.0,1,left,MISS S. Mamukelashvili 27' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,,,,,,,,,,,,,,,,,
435,PT06M06.00S,2026-03-14T01:11:16.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612756,68,77,2026-03-14T01:11:41Z,4280000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,434.0,,,,,,,,,,,
437,PT06M06.00S,2026-03-14T01:11:22.1Z,3,REGULAR,foul,personal,[],1629628,,,1610612756,68,77,2026-03-14T01:11:35Z,4300000,False,,,0,,R. Barrett loose ball personal FOUL (1 PF),"[1629628, 1628960]",1610612761.0,TOR,loose ball,,,Barrett,R. Barrett,,,,,Mid-Range,16-24 Center,,,,1627963.0,,,,,,,,,,,1.0,0.0,Allen,1628960.0,,
439,PT05M53.00S,2026-03-14T01:11:49.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642345,94.43166885676742,51.71568627450981,1610612756,68,79,2026-03-14T01:11:53Z,4320000,False,9.0,0.0,1,right,O. Ighodaro Hook (5 PTS) (J. Green 2 AST),"[1642345, 1630224]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,0.86,Made,5.0,,,J. Green,1630224.0,2.0,,,,,,,,,,,,
441,PT05M36.00S,2026-03-14T01:12:06.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,4.812746386333772,46.568627450980394,1610612761,68,79,2026-03-14T01:12:12Z,4340000,False,17.0,-7.0,1,left,MISS R. Barrett Layup - blocked,"[1629628, 1626164]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,Booker,1626164.0,,,,,,
442,PT05M36.00S,2026-03-14T01:12:06.4Z,3,REGULAR,block,,[],1626164,,,1610612761,68,79,2026-03-14T01:16:28Z,4350000,False,,,0,,D. Booker BLOCK (1 BLK),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT05M32.00S,2026-03-14T01:12:10.4Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612761,68,79,2026-03-14T01:12:12Z,4360000,False,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,441.0,2.0,1.0,1.0,,,,,,,,
444,PT05M30.00S,2026-03-14T01:12:11.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,26.757555847568987,82.59803921568627,1610612761,71,79,2026-03-14T01:12:14Z,4370000,False,-163.0,199.0,1,left,B. Ingram 25' 3PT  (22 PTS) (R. Barrett 3 AST),"[1627742, 1629628]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.72,Made,22.0,,,R. Barrett,1629628.0,3.0,,,,,,,,,,,,
446,PT05M23.00S,2026-03-14T01:12:23.3Z,3,REGULAR,foul,offensive,[],1642345,,,1610612756,71,79,2026-03-14T01:12:38Z,4390000,False,,,0,,O. Ighodaro off-the-ball offensive FOUL (4 PF),"[1642345, 1642347]",1610612756.0,PHX,off-the-ball,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Center,,,,204059.0,,,,,,,,,,,4.0,0.0,Shead,1642347.0,,
448,PT05M23.00S,2026-03-14T01:12:23.3Z,3,REGULAR,turnover,offensive foul,[],1642345,,,1610612756,71,79,2026-03-14T01:12:38Z,4410000,False,,,0,,O. Ighodaro offensive foul TURNOVER (1 TO),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Center,,,,204059.0,1.0,,,,,,,,,,,,,,,
449,PT05M23.00S,2026-03-14T01:12:29.5Z,3,REGULAR,substitution,out,[],1630193,,,1610612761,71,79,2026-03-14T01:12:34Z,4420000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M23.00S,2026-03-14T01:12:29.5Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,71,79,2026-03-14T01:12:34Z,4430000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT05M13.00S,2026-03-14T01:12:54.3Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627742,11.645860709592641,96.32352941176471,1610612761,74,79,2026-03-14T01:12:59Z,4440000,False,-232.0,57.0,1,left,B. Ingram 3PT  (25 PTS) (J. Shead 4 AST),"[1627742, 1642347]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,23.85,Made,25.0,,,J. Shead,1642347.0,4.0,,,,,,,,,,,,
453,PT04M44.00S,2026-03-14T01:13:26.0Z,3,REGULAR,foul,personal,['2freethrow'],1642266,,,1610612756,74,79,2026-03-14T01:13:33Z,4460000,False,,,0,,J. Walter shooting personal FOUL (5 PF) (Booker 2 FT),"[1642266, 1626164]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,In The Paint (Non-RA),8-16 Left,,,,1626300.0,,,,,,,,,,,5.0,0.0,Booker,1626164.0,,
455,PT04M44.00S,2026-03-14T01:13:54.3Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,74,80,2026-03-14T01:14:25Z,4480000,False,,,0,,D. Booker Free Throw 1 of 2 (22 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
456,PT04M44.00S,2026-03-14T01:13:55.0Z,3,REGULAR,substitution,out,[],1642266,,,1610612756,74,80,2026-03-14T01:14:05Z,4490000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M44.00S,2026-03-14T01:13:55.0Z,3,REGULAR,substitution,out,[],1626220,,,1610612756,74,80,2026-03-14T01:14:05Z,4500000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M44.00S,2026-03-14T01:13:55.0Z,3,REGULAR,substitution,out,[],1642345,,,1610612756,74,80,2026-03-14T01:14:05Z,4510000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M44.00S,2026-03-14T01:13:55.0Z,3,REGULAR,substitution,in,[],1642419,,,1610612756,74,80,2026-03-14T01:14:05Z,4520000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT04M44.00S,2026-03-14T01:13:55.0Z,3,REGULAR,substitution,in,[],1642853,,,1610612756,74,80,2026-03-14T01:14:05Z,4530000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT04M44.00S,2026-03-14T01:13:55.0Z,3,REGULAR,substitution,in,[],1630692,,,1610612756,74,80,2026-03-14T01:14:05Z,4540000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT04M44.00S,2026-03-14T01:13:54.3Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,74,80,2026-03-14T01:14:25Z,4550000,False,,,0,,MISS D. Booker Free Throw 2 of 2,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
463,PT04M41.00S,2026-03-14T01:13:57.3Z,3,REGULAR,rebound,defensive,[],1642419,,,1610612761,74,80,2026-03-14T01:14:25Z,4560000,False,,,0,,J. Battle REBOUND (Off:0 Def:1),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,462.0,1.0,1.0,0.0,,,,,,,,
464,PT04M30.00S,2026-03-14T01:14:29.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,5.338370565045992,50.245098039215684,1610612761,76,80,2026-03-14T01:14:34Z,4570000,False,-1.0,-2.0,1,left,S. Mamukelashvili cutting DUNK (7 PTS) (J. Shead 5 AST),"[1630572, 1642347]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,0.26,Made,7.0,,,J. Shead,1642347.0,5.0,,,,,,,,,,,,
466,PT04M19.00S,2026-03-14T01:14:40.0Z,3,REGULAR,3pt,Jump Shot,[],1642853,93.38042049934296,2.450980392156863,1610612756,76,83,2026-03-14T01:14:44Z,4590000,False,-238.0,10.0,1,right,R. Fleming 3PT  (6 PTS) (J. Green 3 AST),"[1642853, 1630224]",1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Left Corner 3,24+ Left,23.79,Made,6.0,,,J. Green,1630224.0,3.0,,,,,,,,,,,,
468,PT04M01.00S,2026-03-14T01:14:59.1Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630572,6.258212877792378,52.450980392156865,1610612761,78,83,2026-03-14T01:15:03Z,4610000,False,-12.0,6.0,1,left,S. Mamukelashvili cutting DUNK (9 PTS) (J. Shead 6 AST),"[1630572, 1642347]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,1.38,Made,9.0,,,J. Shead,1642347.0,6.0,,,,,,,,,,,,
470,PT03M36.00S,2026-03-14T01:15:23.4Z,3,REGULAR,3pt,Jump Shot,[],1630224,68.28186596583443,70.34313725490196,1610612756,78,83,2026-03-14T01:15:30Z,4630000,False,102.0,246.0,1,right,MISS J. Green 26' 3PT,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
471,PT03M36.00S,2026-03-14T01:15:23.4Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,78,83,2026-03-14T01:18:40Z,4640000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:7),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,,,470.0,7.0,7.0,0.0,,,,,,,,
472,PT03M27.00S,2026-03-14T01:15:33.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629628,7.5722733245729295,55.88235294117647,1610612761,80,83,2026-03-14T01:15:38Z,4650000,False,-29.0,19.0,1,left,R. Barrett running Layup (11 PTS) (B. Ingram 2 AST),"[1629628, 1627742]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.48,Made,11.0,,,B. Ingram,1627742.0,2.0,,,,,,,,,,,,
474,PT03M11.00S,2026-03-14T01:15:48.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,88.38699080157687,59.55882352941176,1610612756,80,85,2026-03-14T02:08:10Z,4670000,False,48.0,57.0,1,right,D. Booker 7' driving floating bank Jump Shot (24 PTS),[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,7.42,Made,24.0,,,,,,,,,,,,,,,,,
475,PT02M53.00S,2026-03-14T01:16:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,6.1268068331143235,54.90196078431373,1610612761,80,85,2026-03-14T02:08:42Z,4680000,False,-25.0,5.0,1,left,MISS J. Shead cutting Layup,[1642347],1610612761.0,TOR,cutting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,2.5,Missed,,,,,,,,,,,,,,,,,,
476,PT02M50.00S,2026-03-14T01:16:09.2Z,3,REGULAR,rebound,offensive,[],1627742,,,1610612761,80,85,2026-03-14T02:08:42Z,4690000,False,,,0,,B. Ingram REBOUND (Off:1 Def:5),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,475.0,6.0,5.0,1.0,,,,,,,,
477,PT02M44.00S,2026-03-14T01:16:15.5Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,14.011169513797633,46.568627450980394,1610612761,82,85,2026-03-14T01:16:20Z,4700000,False,17.0,79.0,1,left,R. Barrett 8' driving floating Jump Shot (13 PTS) (B. Ingram 3 AST),"[1629628, 1627742]",1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Center,8.1,Made,13.0,,,B. Ingram,1627742.0,3.0,,,,,,,,,,,,
479,PT02M44.00S,2026-03-14T01:16:21.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,82,85,2026-03-14T01:16:21Z,4720000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M44.00S,2026-03-14T01:16:25.2Z,3,REGULAR,substitution,out,[],1629628,,,1610612756,82,85,2026-03-14T01:18:59Z,4730000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M44.00S,2026-03-14T01:16:25.2Z,3,REGULAR,substitution,out,[],1630224,,,1610612756,82,85,2026-03-14T01:18:59Z,4740000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M44.00S,2026-03-14T01:16:25.2Z,3,REGULAR,substitution,in,[],1630567,,,1610612756,82,85,2026-03-14T01:18:59Z,4750000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT02M44.00S,2026-03-14T01:16:25.2Z,3,REGULAR,substitution,in,[],1629312,,,1610612756,82,85,2026-03-14T01:18:59Z,4760000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT02M21.00S,2026-03-14T01:19:40.7Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1642347,,,1610612756,82,85,2026-03-14T01:19:46Z,4770000,False,,,0,,J. Shead shooting personal FOUL (3 PF) (Allen 3 FT),"[1642347, 1628960]",1610612761.0,TOR,shooting,,,Shead,J. Shead,,,,,Above the Break 3,24+ Center,,,,1626300.0,,,,,,,,,,,3.0,0.0,Allen,1628960.0,,
486,PT02M21.00S,2026-03-14T01:20:04.7Z,3,REGULAR,freethrow,1 of 3,[],1628960,,,1610612756,82,85,2026-03-14T01:20:43Z,4790000,False,,,0,,MISS G. Allen Free Throw 1 of 3,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
487,PT02M21.00S,2026-03-14T01:20:04.7Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612756,82,85,2026-03-14T01:20:43Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,
488,PT02M21.00S,2026-03-14T01:20:04.7Z,3,REGULAR,freethrow,2 of 3,[],1628960,,,1610612756,82,86,2026-03-14T01:20:43Z,4810000,False,,,0,,G. Allen Free Throw 2 of 3 (13 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
489,PT02M21.00S,2026-03-14T01:20:23.3Z,3,REGULAR,substitution,out,[],1626164,,,1610612756,82,86,2026-03-14T01:20:27Z,4820000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT02M21.00S,2026-03-14T01:20:23.3Z,3,REGULAR,substitution,in,[],1631221,,,1610612756,82,86,2026-03-14T01:20:27Z,4830000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT02M21.00S,2026-03-14T01:20:04.7Z,3,REGULAR,freethrow,3 of 3,[],1628960,,,1610612756,82,86,2026-03-14T01:20:43Z,4840000,False,,,0,,MISS G. Allen Free Throw 3 of 3,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
492,PT02M18.00S,2026-03-14T01:20:07.7Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,82,86,2026-03-14T01:20:43Z,4850000,False,,,0,,B. Ingram REBOUND (Off:1 Def:6),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,491.0,7.0,6.0,1.0,,,,,,,,
493,PT02M09.00S,2026-03-14T01:20:54.6Z,3,REGULAR,foul,personal,[],1631221,,,1610612761,82,86,2026-03-14T01:21:02Z,4860000,False,,,0,,C. Gillespie personal FOUL (1 PF),"[1631221, 1642347]",1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,1626300.0,,,,,,,,,,,1.0,0.0,Shead,1642347.0,,
498,PT01M54.00S,2026-03-14T01:21:39.1Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612761,82,86,2026-03-14T01:22:26Z,4910000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,,,,,,,
499,PT01M38.00S,2026-03-14T01:22:05.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630572,,,1610612756,82,86,2026-03-14T01:22:28Z,4920000,False,,,0,,S. Mamukelashvili personal FOUL (2 PF) (Allen 2 FT),"[1630572, 1628960]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,1627963.0,,,,,,,,,,,2.0,0.0,Allen,1628960.0,,
501,PT01M38.00S,2026-03-14T01:22:36.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628960,,,1610612756,82,87,2026-03-14T01:22:36Z,4940000,False,,,0,,G. Allen Free Throw 1 of 2 (14 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
502,PT01M38.00S,2026-03-14T01:22:53.6Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628960,,,1610612756,82,88,2026-03-14T01:22:53Z,4950000,False,,,0,,G. Allen Free Throw 2 of 2 (15 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
503,PT01M21.00S,2026-03-14T01:23:13.2Z,3,REGULAR,3pt,Jump Shot,[],1627742,26.62614980289093,81.61764705882352,1610612761,85,88,2026-03-14T01:23:18Z,4960000,False,-158.0,198.0,1,left,B. Ingram 25' 3PT  (28 PTS) (J. Battle 1 AST),"[1627742, 1642419]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,25.32,Made,28.0,,,J. Battle,1642419.0,1.0,,,,,,,,,,,,
505,PT01M01.00S,2026-03-14T01:23:33.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,90.75229960578186,36.51960784313725,1610612756,85,90,2026-03-14T01:23:39Z,4980000,False,-67.0,34.0,1,right,J. Goodwin 7' fadeaway Jump Shot (5 PTS) (G. Allen 3 AST),"[1630692, 1628960]",1610612756.0,PHX,fadeaway,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,5.0,,,G. Allen,1628960.0,3.0,,,,,,,,,,,,
507,PT00M45.30S,2026-03-14T01:23:53.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629312,,,1610612761,85,90,2026-03-14T01:24:00Z,5000000,False,,,0,,H. Highsmith shooting personal FOUL (1 PF) (Ingram 2 FT),"[1629312, 1627742]",1610612756.0,PHX,shooting,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,
509,PT00M45.30S,2026-03-14T01:24:19.2Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,85,90,2026-03-14T01:24:19Z,5020000,False,,,0,,MISS B. Ingram Free Throw 1 of 2,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
510,PT00M45.30S,2026-03-14T01:24:19.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,85,90,2026-03-14T01:24:19Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,509.0,,,,,,,,,,,
511,PT00M45.30S,2026-03-14T01:24:34.4Z,3,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,86,90,2026-03-14T01:24:34Z,5040000,False,,,0,,B. Ingram Free Throw 2 of 2 (29 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
512,PT00M24.90S,2026-03-14T01:24:57.9Z,3,REGULAR,3pt,Jump Shot,[],1631221,66.44218134034165,55.14705882352941,1610612756,86,90,2026-03-14T01:25:05Z,5050000,False,26.0,263.0,1,right,MISS C. Gillespie 26' step back 3PT,[1631221],1610612756.0,PHX,step back,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Center,26.42,Missed,,,,,,,,,,,,,,,,,,
513,PT00M21.50S,2026-03-14T01:25:01.3Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,86,90,2026-03-14T01:25:01Z,5060000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:8),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,,,,,,,,,512.0,8.0,8.0,0.0,,,,,,,,
514,PT00M09.00S,2026-03-14T01:25:16.9Z,3,REGULAR,foul,offensive,['inpenalty'],1642419,,,1610612761,86,90,2026-03-14T01:25:29Z,5070000,False,,,0,,J. Battle off-the-ball offensive FOUL (2 PF),"[1642419, 1630692]",1610612761.0,TOR,off-the-ball,,,Battle,J. Battle,,,,,Mid-Range,16-24 Center,,,,1627963.0,,,,,,,,,,,2.0,0.0,Goodwin,1630692.0,,
516,PT00M09.00S,2026-03-14T01:25:16.9Z,3,REGULAR,turnover,offensive foul,[],1642419,,,1610612761,86,90,2026-03-14T01:25:16Z,5090000,False,,,0,,J. Battle offensive foul TURNOVER (1 TO),[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,Mid-Range,16-24 Center,,,,1627963.0,1.0,,,,,,,,,,,,,,,
517,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,out,[],1642419,,,1610612756,86,90,2026-03-14T01:25:34Z,5100000,False,,,0,,SUB out: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,out,[],1629312,,,1610612756,86,90,2026-03-14T01:25:34Z,5110000,False,,,0,,SUB out: H. Highsmith,[1629312],1610612756.0,PHX,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,out,[],1630692,,,1610612756,86,90,2026-03-14T01:25:34Z,5120000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,in,[],1642367,,,1610612756,86,90,2026-03-14T01:25:34Z,5130000,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT00M09.00S,2026-03-14T01:25:24.4Z,3,REGULAR,substitution,in,[],1626164,,,1610612756,86,90,2026-03-14T01:25:34Z,5140000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
