actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
364,PT09M57.00S,2026-02-06T01:53:32.9Z,3,REGULAR,violation,kicked ball,[],1630193,,,1610612741,70,59,2026-02-06T01:53:38Z,3610000,False,,,0,,I. Quickley kicked ball VIOLATION,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,201245.0,,,,,,,
365,PT09M45.00S,2026-02-06T01:53:57.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641824,32.14520367936925,62.00980392156863,1610612741,70,62,2026-02-06T01:54:03Z,3620000,False,-60.0,250.0,1,left,M. Buzelis 25' 3PT  (13 PTS) (A. Simons 2 AST),"[1641824, 1629014]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Center,25.68,Made,13.0,A. Simons,1629014.0,2.0,,,,,,,,,,,,,,
367,PT09M36.00S,2026-02-06T01:54:05.7Z,3,REGULAR,2pt,Jump Shot,[],1630567,81.15965834428384,74.01960784313727,1610612761,70,62,2026-02-06T01:54:10Z,3640000,False,120.0,125.0,1,right,MISS S. Barnes 17' pullup Shot,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right Center,17.31,Missed,,,,,,,,,,,,,,,,,,
368,PT09M33.00S,2026-02-06T01:54:08.7Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,70,62,2026-02-06T01:54:10Z,3650000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:3),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Right Center,,,,,,,367.0,,,,,,,,,,,3.0,3.0,0.0
369,PT09M26.00S,2026-02-06T01:54:16.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627824,5.206964520367937,51.9607843137255,1610612741,70,64,2026-02-06T01:54:21Z,3660000,False,-10.0,-4.0,1,left,G. Yabusele cutting finger roll Layup (12 PTS) (M. Buzelis 3 AST),"[1627824, 1641824]",1610612741.0,CHI,cutting finger roll,,,Yabusele,G. Yabusele,,,,,Restricted Area,0-8 Center,1.04,Made,12.0,M. Buzelis,1641824.0,3.0,,,,,,,,,,,,,,
371,PT09M25.00S,2026-02-06T01:54:22.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,70,64,2026-02-06T01:54:22Z,3680000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M07.00S,2026-02-06T01:58:09.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627742,81.2910643889619,39.21568627450981,1610612761,72,64,2026-02-06T01:58:18Z,3690000,False,-54.0,123.0,1,right,B. Ingram 13' turnaround Jump Shot (24 PTS) (J. Walter 2 AST),"[1627742, 1642266]",1610612761.0,TOR,turnaround,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,13.47,Made,24.0,J. Walter,1642266.0,2.0,,,,,,,,,,,,,,
374,PT08M45.00S,2026-02-06T01:58:31.9Z,3,REGULAR,3pt,Jump Shot,[],1627824,4.418528252299605,95.83333333333334,1610612741,72,67,2026-02-06T01:58:40Z,3710000,False,-229.0,-11.0,1,left,G. Yabusele 3PT  (15 PTS) (J. Ivey 4 AST),"[1627824, 1631093]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Left Corner 3,24+ Left,22.95,Made,15.0,J. Ivey,1631093.0,4.0,,,,,,,,,,,,,,
376,PT08M36.00S,2026-02-06T01:58:41.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,93.77463863337714,52.94117647058824,1610612761,74,67,2026-02-06T01:58:45Z,3730000,False,15.0,6.0,1,right,C. Murray-Boyles Layup (12 PTS) (I. Quickley 4 AST),"[1642867, 1630193]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1.59,Made,12.0,I. Quickley,1630193.0,4.0,,,,,,,,,,,,,,
378,PT08M18.00S,2026-02-06T01:58:59.0Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1627824,8.360709592641262,58.08823529411765,1610612741,74,67,2026-02-06T01:59:04Z,3750000,False,-40.0,26.0,1,left,MISS G. Yabusele turnaround Hook,[1627824],1610612741.0,CHI,turnaround,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
379,PT08M15.00S,2026-02-06T01:59:01.6Z,3,REGULAR,rebound,defensive,[],1642867,,,1610612761,74,67,2026-02-06T01:59:01Z,3760000,False,,,0,,C. Murray-Boyles REBOUND (Off:0 Def:2),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,378.0,,,,,,,,,,,2.0,2.0,0.0
380,PT08M10.00S,2026-02-06T01:59:06.5Z,3,REGULAR,3pt,Jump Shot,[],1630193,61.44875164257556,43.13725490196079,1610612761,74,67,2026-02-06T01:59:10Z,3770000,False,-34.0,310.0,1,right,MISS I. Quickley 31' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,31.18,Missed,,,,,,,,,,,,,,,,,,
381,PT08M08.00S,2026-02-06T01:59:08.5Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,74,67,2026-02-06T01:59:10Z,3780000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:4),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Center,,,,,,,380.0,,,,,,,,,,,6.0,4.0,2.0
382,PT08M03.00S,2026-02-06T01:59:14.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,26.363337713534822,85.7843137254902,1610612741,74,70,2026-02-06T02:00:26Z,3790000,False,-179.0,195.0,1,left,J. Ivey 26' 3PT running pullup (10 PTS),[1631093],1610612741.0,CHI,running pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.49,Made,10.0,,,,,,,,,,,,,,,,,
384,PT07M49.00S,2026-02-06T01:59:28.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,88.78120893561103,49.01960784313725,1610612761,76,70,2026-02-06T01:59:35Z,3810000,False,-5.0,53.0,1,right,S. Barnes driving finger roll Layup (7 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,5.32,Made,7.0,,,,,,,,,,,,,,,,,
385,PT07M41.00S,2026-02-06T01:59:37.8Z,3,REGULAR,foul,personal,[],1630567,,,1610612741,76,70,2026-02-06T01:59:49Z,3820000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 1641824]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1148.0,1.0,0.0,Buzelis,1641824.0,,,
387,PT07M41.00S,2026-02-06T01:59:46.3Z,3,REGULAR,substitution,out,[],1630188,,,1610612741,76,70,2026-02-06T01:59:53Z,3840000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M41.00S,2026-02-06T01:59:46.3Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,76,70,2026-02-06T01:59:53Z,3850000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT07M28.00S,2026-02-06T02:00:12.9Z,3,REGULAR,3pt,Jump Shot,[],1629014,34.37910643889619,44.85294117647059,1610612741,76,73,2026-02-06T02:00:18Z,3860000,False,26.0,271.0,1,left,A. Simons 27' 3PT  (14 PTS) (J. Ivey 5 AST),"[1629014, 1631093]",1610612741.0,CHI,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Center,27.19,Made,14.0,J. Ivey,1631093.0,5.0,,,,,,,,,,,,,,
391,PT07M10.00S,2026-02-06T02:00:31.5Z,3,REGULAR,3pt,Jump Shot,[],1630193,89.17542706964521,97.79411764705883,1610612761,76,73,2026-02-06T02:00:36Z,3880000,False,239.0,49.0,1,right,MISS I. Quickley 24' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,24.4,Missed,,,,,,,,,,,,,,,,,,
392,PT07M07.00S,2026-02-06T02:00:34.5Z,3,REGULAR,rebound,defensive,[],1641824,,,1610612741,76,73,2026-02-06T02:00:36Z,3890000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:4),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,,,,,,,391.0,,,,,,,,,,,4.0,4.0,0.0
393,PT06M51.00S,2026-02-06T02:00:50.6Z,3,REGULAR,3pt,Jump Shot,[],1641824,24.129434954007884,87.5,1610612741,76,76,2026-02-06T02:00:55Z,3900000,False,-188.0,174.0,1,left,M. Buzelis 25' 3PT  (16 PTS) (J. Ivey 6 AST),"[1641824, 1631093]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,25.6,Made,16.0,J. Ivey,1631093.0,6.0,,,,,,,,,,,,,,
395,PT06M39.00S,2026-02-06T02:01:02.6Z,3,REGULAR,3pt,Jump Shot,[],1627742,71.56701708278581,81.61764705882352,1610612761,79,76,2026-02-06T02:01:07Z,3920000,False,158.0,215.0,1,right,B. Ingram 26' 3PT  (27 PTS) (S. Barnes 5 AST),"[1627742, 1630567]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,26.67,Made,27.0,S. Barnes,1630567.0,5.0,,,,,,,,,,,,,,
397,PT06M27.00S,2026-02-06T02:01:14.6Z,3,REGULAR,turnover,lost ball,[],1641824,,,1610612741,79,76,2026-02-06T02:01:19Z,3940000,False,,,0,,M. Buzelis lost ball TURNOVER (2 TO),"[1641824, 1642266]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,,,,,,,,2.0,Walter,1642266.0,,,,,,,,,,
398,PT06M27.00S,2026-02-06T02:01:14.6Z,3,REGULAR,steal,,[],1642266,,,1610612761,79,76,2026-02-06T02:01:17Z,3950000,False,,,0,,J. Walter STEAL (1 STL),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
399,PT06M22.00S,2026-02-06T02:01:19.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,93.64323258869908,51.470588235294116,1610612761,81,76,2026-02-06T02:01:27Z,3960000,False,7.0,7.0,1,right,I. Quickley running finger roll Layup (12 PTS) (S. Barnes 6 AST),"[1630193, 1630567]",1610612761.0,TOR,running finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.04,Made,12.0,S. Barnes,1630567.0,6.0,,,,,,,,,,,,,,
401,PT06M22.00S,2026-02-06T02:01:24.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,81,76,2026-02-06T02:01:24Z,3980000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT06M22.00S,2026-02-06T02:01:26.1Z,3,REGULAR,substitution,out,[],1630567,,,1610612741,81,76,2026-02-06T02:04:31Z,3990000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M22.00S,2026-02-06T02:01:26.1Z,3,REGULAR,substitution,out,[],1629014,,,1610612741,81,76,2026-02-06T02:04:31Z,4000000,False,,,0,,SUB out: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M22.00S,2026-02-06T02:01:26.1Z,3,REGULAR,substitution,in,[],1630572,,,1610612741,81,76,2026-02-06T02:04:31Z,4010000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M22.00S,2026-02-06T02:01:26.1Z,3,REGULAR,substitution,in,[],1630171,,,1610612741,81,76,2026-02-06T02:04:31Z,4020000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT05M58.00S,2026-02-06T02:05:12.6Z,3,REGULAR,3pt,Jump Shot,[],1630171,24.129434954007884,11.029411764705882,1610612741,81,76,2026-02-06T02:05:17Z,4030000,False,195.0,174.0,1,left,MISS I. Okoro 26' 3PT,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,26.15,Missed,,,,,,,,,,,,,,,,,,
407,PT05M56.00S,2026-02-06T02:05:14.6Z,3,REGULAR,rebound,defensive,[],1630572,,,1610612761,81,76,2026-02-06T02:05:35Z,4040000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Right Center,,,,,,,406.0,,,,,,,,,,,2.0,1.0,1.0
408,PT05M36.00S,2026-02-06T02:05:33.8Z,3,REGULAR,3pt,Jump Shot,[],1630572,69.72733245729303,25.245098039215684,1610612761,84,76,2026-02-06T02:05:38Z,4050000,False,-124.0,232.0,1,right,S. Mamukelashvili 26' 3PT  (11 PTS) (B. Ingram 4 AST),"[1630572, 1627742]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,26.31,Made,11.0,B. Ingram,1627742.0,4.0,,,,,,,,,,,,,,
410,PT05M27.00S,2026-02-06T02:05:43.4Z,3,REGULAR,3pt,Jump Shot,[],1630172,26.49474375821288,15.686274509803921,1610612741,84,76,2026-02-06T02:06:24Z,4070000,False,172.0,197.0,1,left,MISS P. Williams 26' pullup 3PT,[1630172],1610612741.0,CHI,pullup,,,Williams,P. Williams,,,,,Above the Break 3,24+ Right Center,26.1,Missed,,,,,,,,,,,,,,,,,,
411,PT05M24.00S,2026-02-06T02:05:46.4Z,3,REGULAR,rebound,defensive,[],1642266,,,1610612761,84,76,2026-02-06T02:05:58Z,4080000,False,,,0,,J. Walter REBOUND (Off:0 Def:4),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,,,,,410.0,,,,,,,,,,,4.0,4.0,0.0
412,PT05M15.00S,2026-02-06T02:05:57.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,87.99277266754271,49.26470588235294,1610612761,86,76,2026-02-06T02:06:56Z,4090000,False,-4.0,60.0,1,right,I. Quickley 6' driving floating Jump Shot (14 PTS),[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.05,Made,14.0,,,,,,,,,,,,,,,,,
413,PT04M55.00S,2026-02-06T02:06:16.0Z,3,REGULAR,3pt,Jump Shot,[],1630171,6.521024967148489,96.56862745098039,1610612741,86,76,2026-02-06T02:07:29Z,4100000,False,-233.0,9.0,1,left,MISS I. Okoro pullup 3PT,[1630171],1610612741.0,CHI,pullup,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
421,PT04M51.00S,2026-02-06T02:06:20.0Z,3,REGULAR,rebound,offensive,[],1630171,,,1610612741,86,76,2026-02-06T02:11:36Z,4105000,False,,,0,,I. Okoro REBOUND (Off:2 Def:0),[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Left Corner 3,24+ Left,,,,,,,413.0,,,,,,,,,,,2.0,0.0,2.0
414,PT04M50.00S,2026-02-06T02:06:31.9Z,3,REGULAR,substitution,out,[],1642266,,,1610612741,86,76,2026-02-06T02:11:36Z,4110000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT04M50.00S,2026-02-06T02:06:31.9Z,3,REGULAR,substitution,out,[],1641824,,,1610612741,86,76,2026-02-06T02:11:36Z,4120000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT04M50.00S,2026-02-06T02:06:31.9Z,3,REGULAR,substitution,in,[],1642347,,,1610612741,86,76,2026-02-06T02:11:36Z,4130000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT04M50.00S,2026-02-06T02:06:31.9Z,3,REGULAR,substitution,in,[],1629014,,,1610612741,86,76,2026-02-06T02:11:36Z,4140000,False,,,0,,SUB in: A. Simons,[1629014],1610612741.0,CHI,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT04M50.00S,2026-02-06T02:07:09.2Z,3,REGULAR,jumpball,recovered,[],1630193,,,1610612741,86,76,2026-02-06T02:11:36Z,4150000,False,,,0,,Jump Ball C. Murray-Boyles vs. I. Okoro: Tip to I. Quickley,"[1630193, 1642867, 1630171]",1610612761.0,TOR,heldball,I. Quickley,1630193.0,Quickley,I. Quickley,Murray-Boyles,1642867.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,,,,,,
500,PT04M50.00S,2026-02-06T02:07:10.3Z,3,REGULAR,turnover,lost ball,[],1630171,,,1610612741,86,76,2026-02-06T02:17:09Z,4175000,False,,,0,,I. Okoro lost ball TURNOVER (1 TO),"[1630171, 1642867]",1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,Murray-Boyles,1642867.0,,,,,,,,,,
501,PT04M50.00S,2026-02-06T02:07:10.3Z,3,REGULAR,steal,,[],1642867,,,1610612761,86,76,2026-02-06T02:17:09Z,4177500,False,,,0,,C. Murray-Boyles STEAL (1 STL),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
422,PT04M44.00S,2026-02-06T02:07:11.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630193,72.61826544021025,15.686274509803921,1610612761,86,76,2026-02-06T02:17:57Z,4180000,False,-172.0,205.0,1,right,MISS I. Quickley 26' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,26.73,Missed,,,,,,,,,,,,,,,,,,
423,PT04M41.00S,2026-02-06T02:07:14.4Z,3,REGULAR,rebound,defensive,[],1627824,,,1610612741,86,76,2026-02-06T02:07:18Z,4190000,False,,,0,,G. Yabusele REBOUND (Off:2 Def:5),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,,,,,,,422.0,,,,,,,,,,,7.0,5.0,2.0
424,PT04M28.00S,2026-02-06T02:07:27.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,5.469776609724048,51.9607843137255,1610612741,86,78,2026-02-06T02:07:32Z,4200000,False,-10.0,-1.0,1,left,I. Okoro cutting finger roll Layup (8 PTS) (G. Yabusele 2 AST),"[1630171, 1627824]",1610612741.0,CHI,cutting finger roll,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,0.99,Made,8.0,G. Yabusele,1627824.0,2.0,,,,,,,,,,,,,,
426,PT04M16.00S,2026-02-06T02:07:39.4Z,3,REGULAR,turnover,bad pass,[],1627742,,,1610612761,86,78,2026-02-06T02:07:44Z,4220000,False,,,0,,B. Ingram bad pass TURNOVER (2 TO),"[1627742, 1627824]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Yabusele,1627824.0,,,,,,,,,,
427,PT04M16.00S,2026-02-06T02:07:39.4Z,3,REGULAR,steal,,[],1627824,,,1610612741,86,78,2026-02-06T02:07:41Z,4230000,False,,,0,,G. Yabusele STEAL (2 STL),[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
428,PT04M10.00S,2026-02-06T02:07:45.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630172,5.995400788436268,96.81372549019608,1610612741,86,78,2026-02-06T04:32:04Z,4240000,False,-234.0,4.0,1,left,MISS P. Williams running 3PT,[1630172],1610612741.0,CHI,running,,,Williams,P. Williams,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
429,PT04M06.00S,2026-02-06T02:07:49.3Z,3,REGULAR,rebound,defensive,[],1642867,,,1610612761,86,78,2026-02-06T02:07:51Z,4250000,False,,,0,,C. Murray-Boyles REBOUND (Off:0 Def:3),[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Left Corner 3,24+ Left,,,,,,,428.0,,,,,,,,,,,3.0,3.0,0.0
430,PT03M47.00S,2026-02-06T02:08:07.8Z,3,REGULAR,3pt,Jump Shot,[],1630193,65.52233902759527,45.588235294117645,1610612761,89,78,2026-02-06T02:08:12Z,4260000,False,-22.0,272.0,1,right,I. Quickley 27' 3PT  (17 PTS) (S. Mamukelashvili 1 AST),"[1630193, 1630572]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,27.25,Made,17.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,,,,,,
432,PT03M32.00S,2026-02-06T02:08:23.0Z,3,REGULAR,3pt,Jump Shot,[],1631093,12.697109067017081,96.81372549019608,1610612741,89,78,2026-02-06T02:08:30Z,4280000,False,-234.0,67.0,1,left,MISS J. Ivey 24' 3PT,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,Left Corner 3,24+ Left,24.35,Missed,,,,,,,,,,,,,,,,,,
433,PT03M32.00S,2026-02-06T02:08:23.0Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,89,78,2026-02-06T02:08:30Z,4290000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,432.0,,,,,,,,,,,,,
434,PT03M32.00S,2026-02-06T02:08:28.8Z,3,REGULAR,foul,personal,[],1627824,,,1610612761,89,78,2026-02-06T02:08:38Z,4300000,False,,,0,,G. Yabusele loose ball personal FOUL (2 PF),"[1627824, 1642347]",1610612741.0,CHI,loose ball,,,Yabusele,G. Yabusele,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1148.0,2.0,0.0,Shead,1642347.0,,,
436,PT03M32.00S,2026-02-06T02:08:34.8Z,3,REGULAR,substitution,out,[],1630193,,,1610612761,89,78,2026-02-06T02:08:52Z,4320000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M32.00S,2026-02-06T02:08:34.8Z,3,REGULAR,substitution,out,[],1642867,,,1610612761,89,78,2026-02-06T02:08:52Z,4330000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M32.00S,2026-02-06T02:08:34.8Z,3,REGULAR,substitution,out,[],1627824,,,1610612761,89,78,2026-02-06T02:08:52Z,4340000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M32.00S,2026-02-06T02:08:34.8Z,3,REGULAR,substitution,out,[],1631093,,,1610612761,89,78,2026-02-06T02:08:52Z,4350000,False,,,0,,SUB out: J. Ivey,[1631093],1610612741.0,CHI,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT03M32.00S,2026-02-06T02:08:34.8Z,3,REGULAR,substitution,in,[],1641711,,,1610612761,89,78,2026-02-06T02:08:52Z,4360000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT03M32.00S,2026-02-06T02:08:34.8Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,89,78,2026-02-06T02:08:52Z,4370000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT03M32.00S,2026-02-06T02:08:34.8Z,3,REGULAR,substitution,in,[],1642530,,,1610612761,89,78,2026-02-06T02:08:52Z,4380000,False,,,0,,SUB in: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT03M32.00S,2026-02-06T02:08:34.8Z,3,REGULAR,substitution,in,[],1630188,,,1610612761,89,78,2026-02-06T02:08:52Z,4390000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT03M16.00S,2026-02-06T02:09:15.2Z,3,REGULAR,foul,personal,['2freethrow'],1630172,,,1610612761,89,78,2026-02-06T02:09:29Z,4400000,False,,,0,,P. Williams shooting personal FOUL (1 PF) (Ingram 2 FT),"[1630172, 1627742]",1610612741.0,CHI,shooting,,,Williams,P. Williams,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,202901.0,1.0,0.0,Ingram,1627742.0,,,
446,PT03M16.00S,2026-02-06T02:09:42.2Z,3,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,90,78,2026-02-06T02:09:42Z,4420000,False,,,0,,B. Ingram Free Throw 1 of 2 (28 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,Made,28.0,,,,,,,,,,,,,,,,,
447,PT03M16.00S,2026-02-06T02:09:45.0Z,3,REGULAR,substitution,out,[],1630172,,,1610612761,90,78,2026-02-06T02:09:51Z,4430000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT03M16.00S,2026-02-06T02:09:45.0Z,3,REGULAR,substitution,in,[],1641824,,,1610612761,90,78,2026-02-06T02:09:51Z,4440000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
