actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
90,PT05M46.00S,2025-11-22T00:57:23.6Z,1,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,16,11,2025-11-22T00:57:23Z,890000,False,,,0,,I. Quickley Free Throw 1 of 2 (6 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,
91,PT05M46.00S,2025-11-22T00:57:44.7Z,1,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,17,11,2025-11-22T00:57:44Z,900000,False,,,0,,I. Quickley Free Throw 2 of 2 (7 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,Made,,,,,7.0,,,,,,,,,,
92,PT05M26.00S,2025-11-22T00:58:06.7Z,1,REGULAR,2pt,Jump Shot,[],203114,25.969119579500656,59.31372549019608,1610612764,17,11,2025-11-22T00:58:11Z,910000,False,-47.0,192.0,1,left,MISS K. Middleton 19' pullup Shot,[203114],1610612764.0,WAS,pullup,,,Middleton,K. Middleton,,,,,Mid-Range,16-24 Center,,,,19.72,Missed,,,,,,,,,,,,,,,
93,PT05M22.00S,2025-11-22T00:58:10.7Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,17,11,2025-11-22T00:58:11Z,920000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,16-24 Center,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
94,PT05M13.00S,2025-11-22T00:58:19.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,94.03745072273325,51.470588235294116,1610612761,19,11,2025-11-22T00:58:23Z,930000,False,7.0,4.0,1,right,B. Ingram driving finger roll Layup (6 PTS) (I. Quickley 1 AST),"[1627742, 1630193]",1610612761.0,TOR,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,0.82,Made,,,,,6.0,,,,,,I. Quickley,1630193.0,1.0,,
96,PT05M06.00S,2025-11-22T00:58:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642273,5.863994743758213,50.49019607843137,1610612764,19,13,2025-11-22T00:58:30Z,950000,False,-2.0,3.0,1,left,K. George driving Layup (2 PTS),[1642273],1610612764.0,WAS,driving,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,0.36,Made,,,,,2.0,,,,,,,,,,
97,PT04M53.00S,2025-11-22T00:58:39.0Z,1,REGULAR,turnover,bad pass,[],1629628,,,1610612761,19,13,2025-11-22T00:58:43Z,960000,False,,,0,,R. Barrett bad pass TURNOVER (2 TO),"[1629628, 1641715]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,2.0,Whitmore,1641715.0,,,,,,,,,,,,,,,,,
98,PT04M53.00S,2025-11-22T00:58:39.0Z,1,REGULAR,steal,,[],1641715,,,1610612764,19,13,2025-11-22T00:58:41Z,970000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612764.0,WAS,,,,Whitmore,C. Whitmore,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
99,PT04M49.00S,2025-11-22T00:58:44.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641715,5.863994743758213,52.20588235294118,1610612764,19,13,2025-11-22T00:58:51Z,980000,False,-11.0,3.0,1,left,MISS C. Whitmore running finger roll Layup - blocked,"[1641715, 1627742]",1610612764.0,WAS,running finger roll,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,1.13,Missed,,,,,,,,,,,,,,Ingram,1627742.0
100,PT04M49.00S,2025-11-22T00:58:44.1Z,1,REGULAR,block,,[],1627742,,,1610612764,19,13,2025-11-22T00:58:46Z,990000,False,,,0,,B. Ingram BLOCK (1 BLK),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
101,PT04M49.00S,2025-11-22T00:58:44.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,19,13,2025-11-22T00:58:51Z,1000000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,,,,,,99.0,,,,,,,,,,,,,,
103,PT04M49.00S,2025-11-22T00:58:51.9Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,19,13,2025-11-22T00:58:58Z,1020000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M49.00S,2025-11-22T00:58:51.9Z,1,REGULAR,substitution,out,[],203114,,,1610612761,19,13,2025-11-22T00:58:58Z,1030000,False,,,0,,SUB out: K. Middleton,[203114],1610612764.0,WAS,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M49.00S,2025-11-22T00:58:51.9Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,19,13,2025-11-22T00:58:58Z,1040000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M49.00S,2025-11-22T00:58:51.9Z,1,REGULAR,substitution,in,[],1642848,,,1610612761,19,13,2025-11-22T00:58:58Z,1050000,False,,,0,,SUB in: T. Johnson,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M49.00S,2025-11-22T00:58:51.9Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,19,13,2025-11-22T00:59:06Z,1060000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M49.00S,2025-11-22T00:58:51.9Z,1,REGULAR,substitution,in,[],1641711,,,1610612761,19,13,2025-11-22T00:59:06Z,1070000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M30.00S,2025-11-22T00:59:27.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,93.9060446780552,51.225490196078425,1610612761,21,13,2025-11-22T00:59:31Z,1080000,False,6.0,5.0,1,right,S. Mamukelashvili cutting Layup (2 PTS) (J. Shead 1 AST),"[1630572, 1642347]",1610612761.0,TOR,cutting,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,0.78,Made,,,,,2.0,,,,,,J. Shead,1642347.0,1.0,,
111,PT04M17.00S,2025-11-22T00:59:41.0Z,1,REGULAR,foul,personal,['2freethrow'],1642266,,,1610612764,21,13,2025-11-22T00:59:51Z,1100000,False,,,0,,J. Walter shooting personal FOUL (1 PF) (Johnson 2 FT),"[1642266, 1642848]",1610612761.0,TOR,shooting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Johnson,1642848.0,,,,,
113,PT04M17.00S,2025-11-22T01:00:17.3Z,1,REGULAR,freethrow,1 of 2,[],1642848,,,1610612764,21,13,2025-11-22T01:00:17Z,1120000,False,,,0,,MISS T. Johnson Free Throw 1 of 2,[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
114,PT04M17.00S,2025-11-22T01:00:17.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,21,13,2025-11-22T01:00:17Z,1130000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,,,,
115,PT04M17.00S,2025-11-22T01:00:20.5Z,1,REGULAR,substitution,out,[],1641731,,,1610612764,21,13,2025-11-22T01:00:27Z,1140000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT04M17.00S,2025-11-22T01:00:20.5Z,1,REGULAR,substitution,out,[],203468,,,1610612764,21,13,2025-11-22T01:00:27Z,1150000,False,,,0,,SUB out: C. McCollum,[203468],1610612764.0,WAS,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT04M17.00S,2025-11-22T01:00:20.5Z,1,REGULAR,substitution,in,[],1642267,,,1610612764,21,13,2025-11-22T01:00:27Z,1160000,False,,,0,,SUB in: B. Carrington,[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT04M17.00S,2025-11-22T01:00:20.5Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,21,13,2025-11-22T01:00:27Z,1170000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT04M17.00S,2025-11-22T01:00:43.1Z,1,REGULAR,freethrow,2 of 2,[],1642848,,,1610612764,21,14,2025-11-22T01:00:43Z,1180000,False,,,0,,T. Johnson Free Throw 2 of 2 (1 PTS),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,
120,PT04M05.00S,2025-11-22T01:00:55.3Z,1,REGULAR,3pt,Jump Shot,[],1642266,90.62089356110381,97.30392156862744,1610612761,24,14,2025-11-22T01:00:59Z,1190000,False,237.0,36.0,1,right,J. Walter 3PT  (3 PTS) (J. Shead 2 AST),"[1642266, 1642347]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,,23.92,Made,,,,,3.0,,,,,,J. Shead,1642347.0,2.0,,
122,PT03M57.00S,2025-11-22T01:01:03.8Z,1,REGULAR,turnover,lost ball,[],1642273,,,1610612764,24,14,2025-11-22T01:01:09Z,1210000,False,,,0,,K. George lost ball TURNOVER (2 TO),"[1642273, 1627742]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,2.0,Ingram,1627742.0,,,,,,,,,,,,,,,,,
123,PT03M57.00S,2025-11-22T01:01:03.8Z,1,REGULAR,steal,,[],1627742,,,1610612761,24,14,2025-11-22T01:01:06Z,1220000,False,,,0,,B. Ingram STEAL (1 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
124,PT03M53.00S,2025-11-22T01:01:08.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630572,95.48291721419186,51.9607843137255,1610612761,26,14,2025-11-22T01:01:15Z,1230000,False,10.0,-10.0,1,right,S. Mamukelashvili running DUNK (4 PTS) (J. Shead 3 AST),"[1630572, 1642347]",1610612761.0,TOR,running,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,1.4,Made,,,,,4.0,,,,,,J. Shead,1642347.0,3.0,,
126,PT03M53.00S,2025-11-22T01:01:13.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,26,14,2025-11-22T01:01:13Z,1250000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT03M39.00S,2025-11-22T01:04:20.1Z,1,REGULAR,3pt,Jump Shot,[],1630557,30.699737187910642,69.85294117647058,1610612764,26,14,2025-11-22T01:04:28Z,1260000,False,-99.0,236.0,1,left,MISS C. Kispert 25' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,25.61,Missed,,,,,,,,,,,,,,,
128,PT03M38.00S,2025-11-22T01:04:21.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,26,14,2025-11-22T01:04:28Z,1270000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,127.0,,,,,,,,,,,,,,
130,PT03M34.00S,2025-11-22T01:04:41.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630557,5.338370565045992,49.50980392156863,1610612764,26,16,2025-11-22T01:04:45Z,1290000,False,2.0,-2.0,1,left,C. Kispert cutting Layup (2 PTS) (K. George 1 AST),"[1630557, 1642273]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,0.34,Made,,,,,2.0,,,,,,K. George,1642273.0,1.0,,
132,PT03M22.00S,2025-11-22T01:04:57.9Z,1,REGULAR,foul,offensive,[],1627742,,,1610612761,26,16,2025-11-22T01:05:21Z,1310000,False,,,0,,B. Ingram off-the-ball offensive FOUL (1 PF),"[1627742, 1642267]",1610612761.0,TOR,off-the-ball,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,1.0,0.0,Carrington,1642267.0,,,,,
134,PT03M22.00S,2025-11-22T01:04:57.9Z,1,REGULAR,turnover,offensive foul,[],1627742,,,1610612761,26,16,2025-11-22T01:04:57Z,1330000,False,,,0,,B. Ingram offensive foul TURNOVER (2 TO),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,1627534.0,,,,,,,,,
135,PT03M22.00S,2025-11-22T01:05:06.9Z,1,REGULAR,substitution,out,[],1627742,,,1610612764,26,16,2025-11-22T01:05:10Z,1340000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT03M22.00S,2025-11-22T01:05:06.9Z,1,REGULAR,substitution,in,[],1630567,,,1610612764,26,16,2025-11-22T01:05:10Z,1350000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT03M01.00S,2025-11-22T01:05:36.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642848,22.815374507227332,12.009803921568627,1610612764,26,16,2025-11-22T01:05:42Z,1360000,False,190.0,162.0,1,left,MISS T. Johnson 24' step back 3PT,[1642848],1610612764.0,WAS,step back,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Right Center,,,,24.97,Missed,,,,,,,,,,,,,,,
138,PT02M59.00S,2025-11-22T01:05:38.4Z,1,REGULAR,rebound,offensive,[],1642267,,,1610612764,26,16,2025-11-22T01:05:42Z,1370000,False,,,0,,B. Carrington REBOUND (Off:1 Def:0),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Right Center,,,,,,137.0,1.0,0.0,1.0,,,,,,,,,,,
139,PT02M56.00S,2025-11-22T01:05:42.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642848,5.863994743758213,50.73529411764706,1610612764,26,18,2025-11-22T01:05:47Z,1380000,False,-4.0,3.0,1,left,T. Johnson driving Layup (3 PTS) (B. Carrington 1 AST),"[1642848, 1642267]",1610612764.0,WAS,driving,,,Johnson,T. Johnson,,,,,Restricted Area,0-8 Center,,,,0.45,Made,,,,,3.0,,,,,,B. Carrington,1642267.0,1.0,,
141,PT02M34.00S,2025-11-22T01:06:03.0Z,1,REGULAR,2pt,Jump Shot,[],1642266,91.93495400788436,69.6078431372549,1610612761,26,18,2025-11-22T01:12:39Z,1400000,False,98.0,23.0,1,right,MISS J. Walter 10' pullup Shot - blocked,"[1642266, 1642273]",1610612761.0,TOR,pullup,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,,10.07,Missed,,,,,,,,,,,,,,George,1642273.0
142,PT02M34.00S,2025-11-22T01:06:03.0Z,1,REGULAR,block,,[],1642273,,,1610612761,26,18,2025-11-22T01:06:06Z,1410000,False,,,0,,K. George BLOCK (1 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
143,PT02M30.00S,2025-11-22T01:06:07.0Z,1,REGULAR,rebound,offensive,[],1642266,,,1610612761,26,18,2025-11-22T01:06:08Z,1420000,False,,,0,,J. Walter REBOUND (Off:1 Def:0),[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Mid-Range,8-16 Right,,,,,,141.0,1.0,0.0,1.0,,,,,,,,,,,
144,PT02M28.00S,2025-11-22T01:06:09.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630567,94.69448094612353,53.431372549019606,1610612761,26,18,2025-11-22T01:06:13Z,1430000,False,17.0,-3.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,1.74,Missed,,,,,,,,,,,,,,,
145,PT02M26.00S,2025-11-22T01:06:11.5Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,26,18,2025-11-22T01:06:11Z,1440000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,,
146,PT02M25.00S,2025-11-22T01:06:15.1Z,1,REGULAR,turnover,out-of-bounds,[],1642273,,,1610612764,26,18,2025-11-22T01:06:20Z,1450000,False,,,0,,K. George bad pass out-of-bounds TURNOVER (3 TO),[1642273],1610612764.0,WAS,bad pass,,,George,K. George,,,,,Mid-Range,8-16 Left,3.0,,,,,,,,,,1627534.0,,,,,,,,,
147,PT02M06.00S,2025-11-22T01:06:45.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630572,92.72339027595268,45.09803921568628,1610612761,26,18,2025-11-22T01:06:52Z,1460000,False,-25.0,16.0,1,right,MISS S. Mamukelashvili turnaround Shot - blocked,"[1630572, 1642273]",1610612761.0,TOR,turnaround,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,2.92,Missed,,,,,,,,,,,,,,George,1642273.0
148,PT02M06.00S,2025-11-22T01:06:45.9Z,1,REGULAR,block,,[],1642273,,,1610612761,26,18,2025-11-22T01:06:49Z,1470000,False,,,0,,K. George BLOCK (2 BLK),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT02M06.00S,2025-11-22T01:06:45.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,26,18,2025-11-22T01:06:52Z,1480000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,147.0,,,,,,,,,,,,,,
151,PT02M00.00S,2025-11-22T01:07:03.6Z,1,REGULAR,foul,personal,[],1641711,,,1610612764,26,18,2025-11-22T01:07:16Z,1500000,False,,,0,,G. Dick personal FOUL (1 PF),"[1641711, 1630557]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1627534.0,1.0,0.0,Kispert,1630557.0,,,,,
153,PT02M00.00S,2025-11-22T01:07:25.0Z,1,REGULAR,substitution,out,[],1642266,,,1610612764,26,18,2025-11-22T01:07:31Z,1520000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT02M00.00S,2025-11-22T01:07:25.0Z,1,REGULAR,substitution,in,[],1630193,,,1610612764,26,18,2025-11-22T01:07:31Z,1530000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT01M52.00S,2025-11-22T01:07:50.9Z,1,REGULAR,3pt,Jump Shot,[],1642267,13.354139290407357,3.1862745098039214,1610612764,26,18,2025-11-22T01:07:55Z,1540000,False,234.0,73.0,1,left,MISS B. Carrington 24' step back 3PT,[1642267],1610612764.0,WAS,step back,,,Carrington,B. Carrington,,,,,Right Corner 3,24+ Right,,,,24.52,Missed,,,,,,,,,,,,,,,
156,PT01M48.00S,2025-11-22T01:07:54.9Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,26,18,2025-11-22T01:07:55Z,1550000,False,,,0,,S. Barnes REBOUND (Off:0 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,155.0,2.0,2.0,0.0,,,,,,,,,,,
157,PT01M45.00S,2025-11-22T01:07:57.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641711,67.7562417871222,65.44117647058823,1610612761,26,18,2025-11-22T01:08:05Z,1560000,False,77.0,251.0,1,right,MISS G. Dick 26' running pullup 3PT,[1641711],1610612761.0,TOR,running pullup,,,Dick,G. Dick,,,,,Above the Break 3,24+ Center,,,,26.22,Missed,,,,,,,,,,,,,,,
158,PT01M42.00S,2025-11-22T01:08:00.2Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,26,18,2025-11-22T01:08:05Z,1570000,False,,,0,,T. Johnson REBOUND (Off:0 Def:1),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,Above the Break 3,24+ Center,,,,,,157.0,1.0,1.0,0.0,,,,,,,,,,,
159,PT01M36.00S,2025-11-22T01:08:06.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642267,5.995400788436268,50.245098039215684,1610612764,26,20,2025-11-22T01:15:31Z,1580000,False,-1.0,4.0,1,left,B. Carrington running finger roll Layup (2 PTS) (T. Johnson 1 AST),"[1642267, 1642848]",1610612764.0,WAS,running finger roll,,,Carrington,B. Carrington,,,,,Restricted Area,0-8 Center,,,,0.41,Made,,,,,2.0,,,,,,T. Johnson,1642848.0,1.0,,
161,PT01M35.00S,2025-11-22T01:08:11.9Z,1,REGULAR,timeout,full,['team'],0,,,1610612761,26,20,2025-11-22T01:08:11Z,1600000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT01M17.00S,2025-11-22T01:09:51.7Z,1,REGULAR,2pt,Jump Shot,[],1630567,91.93495400788436,24.264705882352942,1610612761,26,20,2025-11-22T01:09:57Z,1610000,False,-129.0,23.0,1,right,MISS S. Barnes 13' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,13.08,Missed,,,,,,,,,,,,,,,
163,PT01M14.00S,2025-11-22T01:09:54.7Z,1,REGULAR,rebound,defensive,[],1642267,,,1610612764,26,20,2025-11-22T01:09:57Z,1620000,False,,,0,,B. Carrington REBOUND (Off:1 Def:1),[1642267],1610612764.0,WAS,,,,Carrington,B. Carrington,,,,,Mid-Range,8-16 Left,,,,,,162.0,2.0,1.0,1.0,,,,,,,,,,,
164,PT01M07.00S,2025-11-22T01:10:01.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630557,9.937582128777924,52.450980392156865,1610612764,26,20,2025-11-22T01:16:15Z,1630000,False,-12.0,41.0,1,left,MISS C. Kispert running Layup,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,4.27,Missed,,,,,,,,,,,,,,,
165,PT01M05.00S,2025-11-22T01:10:03.5Z,1,REGULAR,rebound,defensive,[],1641711,,,1610612761,26,20,2025-11-22T01:10:06Z,1640000,False,,,0,,G. Dick REBOUND (Off:0 Def:1),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,,,,164.0,1.0,1.0,0.0,,,,,,,,,,,
166,PT00M58.20S,2025-11-22T01:10:11.7Z,1,REGULAR,3pt,Jump Shot,[],1630567,92.72339027595268,97.05882352941177,1610612761,29,20,2025-11-22T01:10:16Z,1650000,False,235.0,16.0,1,right,S. Barnes 3PT  (3 PTS) (J. Shead 4 AST),"[1630567, 1642347]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,23.58,Made,,,,,3.0,,,,,,J. Shead,1642347.0,4.0,,
168,PT00M54.00S,2025-11-22T01:10:19.6Z,1,REGULAR,turnover,out-of-bounds,[],1642267,,,1610612764,29,20,2025-11-22T01:10:28Z,1670000,False,,,0,,B. Carrington bad pass out-of-bounds TURNOVER (1 TO),[1642267],1610612764.0,WAS,bad pass,,,Carrington,B. Carrington,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,1627526.0,,,,,,,,,
169,PT00M34.00S,2025-11-22T01:10:50.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630193,89.30683311432325,37.00980392156863,1610612761,29,20,2025-11-22T01:10:56Z,1680000,False,-65.0,48.0,1,right,MISS I. Quickley 8' turnaround fadeaway Shot,[1630193],1610612761.0,TOR,turnaround fadeaway,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,8.08,Missed,,,,,,,,,,,,,,,
170,PT00M30.90S,2025-11-22T01:10:53.8Z,1,REGULAR,rebound,defensive,[],1642848,,,1610612764,29,20,2025-11-22T01:10:56Z,1690000,False,,,0,,T. Johnson REBOUND (Off:0 Def:2),[1642848],1610612764.0,WAS,,,,Johnson,T. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,169.0,2.0,2.0,0.0,,,,,,,,,,,
171,PT00M17.40S,2025-11-22T01:11:07.5Z,1,REGULAR,turnover,bad pass,[],1642273,,,1610612764,29,20,2025-11-22T01:11:11Z,1700000,False,,,0,,K. George bad pass TURNOVER (4 TO),"[1642273, 1630572]",1610612764.0,WAS,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,4.0,Mamukelashvili,1630572.0,,,,,,,,,,,,,,,,,
172,PT00M17.40S,2025-11-22T01:11:07.5Z,1,REGULAR,steal,,[],1630572,,,1610612761,29,20,2025-11-22T01:11:09Z,1710000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
173,PT00M15.70S,2025-11-22T01:11:10.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630572,94.1688567674113,52.450980392156865,1610612761,31,20,2025-11-22T01:19:33Z,1720000,False,12.0,2.0,1,right,S. Mamukelashvili driving Layup (6 PTS),[1630572],1610612761.0,TOR,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,1.25,Made,,,,,6.0,,,,,,,,,,
