actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
90,PT05M18.00S,2025-12-10T02:04:44.6Z,1,REGULAR,3pt,Jump Shot,[],1627742,71.56701708278581,14.950980392156863,1610612761,20,16,2025-12-10T02:04:50Z,890000,False,-175.0,215.0,1,right,B. Ingram 27' 3PT  (9 PTS) (C. Hepburn 1 AST),"[1627742, 1642935]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,27.72,Made,9.0,,,,,C. Hepburn,1642935.0,1.0,,,,,,,,
92,PT05M04.00S,2025-12-10T02:04:58.7Z,1,REGULAR,3pt,Jump Shot,[],1628969,9.017739816031538,3.1862745098039214,1610612752,20,16,2025-12-10T02:05:03Z,910000,False,234.0,32.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,,,23.63,Missed,,,,,,,,,,,,,,,,
93,PT05M01.00S,2025-12-10T02:05:01.7Z,1,REGULAR,rebound,defensive,[],1630534,,,1610612761,20,16,2025-12-10T02:05:03Z,920000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,,,,92.0,1.0,1.0,0.0,,,,,,,,,,,
94,PT04M51.00S,2025-12-10T02:05:11.9Z,1,REGULAR,3pt,Jump Shot,[],1630572,92.59198423127464,4.411764705882353,1610612761,20,16,2025-12-10T02:05:16Z,930000,False,-228.0,17.0,1,right,MISS S. Mamukelashvili 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Left Corner 3,24+ Left,,,22.85,Missed,,,,,,,,,,,,,,,,
95,PT04M48.00S,2025-12-10T02:05:14.9Z,1,REGULAR,rebound,defensive,[],1628969,,,1610612752,20,16,2025-12-10T02:05:16Z,940000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,,,94.0,1.0,1.0,0.0,,,,,,,,,,,
96,PT04M36.00S,2025-12-10T02:05:26.9Z,1,REGULAR,3pt,Jump Shot,[],1628973,31.225361366622867,72.79411764705883,1610612752,20,19,2025-12-10T02:05:31Z,950000,False,-114.0,241.0,1,left,J. Brunson 26' 3PT  (13 PTS) (J. Hart 2 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,26.66,Made,13.0,,,,,J. Hart,1628404.0,2.0,,,,,,,,
98,PT04M23.00S,2025-12-10T02:05:41.1Z,1,REGULAR,turnover,bad pass,[],1630567,,,1610612761,20,19,2025-12-10T02:05:44Z,970000,False,,,0,,S. Barnes bad pass TURNOVER (1 TO),"[1630567, 1628404]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,,1.0,,,,,,,,,,,Hart,1628404.0,,,,,,
99,PT04M23.00S,2025-12-10T02:05:41.1Z,1,REGULAR,steal,,[],1628404,,,1610612752,20,19,2025-12-10T02:05:43Z,980000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
100,PT04M18.00S,2025-12-10T02:05:46.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628969,6.258212877792378,47.794117647058826,1610612752,20,19,2025-12-10T02:06:13Z,990000,False,11.0,6.0,1,left,MISS M. Bridges running finger roll Layup,[1628969],1610612752.0,NYK,running finger roll,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,1.27,Missed,,,,,,,,,,,,,,,,
101,PT04M17.00S,2025-12-10T02:05:47.0Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,20,19,2025-12-10T02:06:13Z,1000000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,100.0,1.0,0.0,1.0,,,,,,,,,,,
102,PT04M17.00S,2025-12-10T02:05:49.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1628404,5.590000152587891,50.0,1610612752,20,21,2025-12-10T02:05:57Z,1010000,False,0.0,0.0,1,left,J. Hart tip Layup (2 PTS),[1628404],1610612752.0,NYK,tip,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,0.0,Made,2.0,,,,,,,,,,,,,,,
103,PT04M17.00S,2025-12-10T02:05:52.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,20,21,2025-12-10T02:05:52Z,1020000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT04M17.00S,2025-12-10T02:08:53.2Z,1,REGULAR,substitution,out,[],1630567,,,1610612761,20,21,2025-12-10T02:09:15Z,1030000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT04M17.00S,2025-12-10T02:08:53.2Z,1,REGULAR,substitution,out,[],1630534,,,1610612761,20,21,2025-12-10T02:09:15Z,1040000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M17.00S,2025-12-10T02:08:53.2Z,1,REGULAR,substitution,out,[],1630572,,,1610612761,20,21,2025-12-10T02:09:15Z,1050000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M17.00S,2025-12-10T02:08:53.2Z,1,REGULAR,substitution,out,[],1628969,,,1610612761,20,21,2025-12-10T02:09:15Z,1060000,False,,,0,,SUB out: M. Bridges,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M17.00S,2025-12-10T02:08:53.2Z,1,REGULAR,substitution,in,[],1627751,,,1610612761,20,21,2025-12-10T02:09:15Z,1070000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M17.00S,2025-12-10T02:08:53.2Z,1,REGULAR,substitution,in,[],1642266,,,1610612761,20,21,2025-12-10T02:09:15Z,1080000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M17.00S,2025-12-10T02:08:53.2Z,1,REGULAR,substitution,in,[],1642867,,,1610612761,20,21,2025-12-10T02:09:15Z,1090000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M17.00S,2025-12-10T02:08:53.2Z,1,REGULAR,substitution,in,[],1628384,,,1610612761,20,21,2025-12-10T02:09:15Z,1100000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M04.00S,2025-12-10T02:09:35.8Z,1,REGULAR,3pt,Jump Shot,[],1642266,69.20170827858082,25.735294117647058,1610612761,23,21,2025-12-10T02:09:40Z,1110000,False,-121.0,237.0,1,right,J. Walter 26' 3PT  (3 PTS) (B. Ingram 2 AST),"[1642266, 1627742]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left Center,,,26.62,Made,3.0,,,,,B. Ingram,1627742.0,2.0,,,,,,,,
114,PT03M44.00S,2025-12-10T02:09:55.2Z,1,REGULAR,2pt,Jump Shot,[],1628973,16.376478318002626,72.54901960784314,1610612752,23,23,2025-12-10T02:09:59Z,1130000,False,-113.0,101.0,1,left,J. Brunson 15' pullup Jump Shot (15 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Left,,,15.16,Made,15.0,,,,,,,,,,,,,,,
115,PT03M32.00S,2025-12-10T02:10:06.9Z,1,REGULAR,2pt,Jump Shot,[],1627742,79.71419185282524,73.77450980392157,1610612761,25,23,2025-12-10T02:11:11Z,1140000,False,119.0,138.0,1,right,B. Ingram 18' pullup Jump Shot (11 PTS),[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,,,18.23,Made,11.0,,,,,,,,,,,,,,,
116,PT03M24.00S,2025-12-10T02:10:15.7Z,1,REGULAR,2pt,Jump Shot,[],1628973,4.28712220762155,20.588235294117645,1610612752,25,25,2025-12-10T02:11:22Z,1150000,False,147.0,-12.0,1,left,J. Brunson 14' step back Jump Shot (17 PTS),[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,14.76,Made,17.0,,,,,,,,,,,,,,,
117,PT03M10.00S,2025-12-10T02:10:29.3Z,1,REGULAR,3pt,Jump Shot,[],1642935,72.88107752956637,18.38235294117647,1610612761,25,25,2025-12-10T02:10:33Z,1160000,False,-158.0,202.0,1,right,MISS C. Hepburn 25' 3PT,[1642935],1610612761.0,TOR,,,,Hepburn,C. Hepburn,,,,,Above the Break 3,24+ Left Center,,,25.68,Missed,,,,,,,,,,,,,,,,
118,PT03M07.00S,2025-12-10T02:10:32.3Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612752,25,25,2025-12-10T02:10:33Z,1170000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:3),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Left Center,,,,,,117.0,3.0,3.0,0.0,,,,,,,,,,,
119,PT03M03.00S,2025-12-10T02:10:39.4Z,1,REGULAR,foul,personal,[],1642266,,,1610612752,25,25,2025-12-10T02:10:47Z,1180000,False,,,0,,J. Walter personal FOUL (1 PF),"[1642266, 1628973]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,1627961.0,,,,,,,,,,,,,,1.0,0.0,Brunson,1628973.0,,
121,PT03M03.00S,2025-12-10T02:10:47.5Z,1,REGULAR,substitution,out,[],1642935,,,1610612752,25,25,2025-12-10T02:10:57Z,1200000,False,,,0,,SUB out: C. Hepburn,[1642935],1610612761.0,TOR,,,,Hepburn,C. Hepburn,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M03.00S,2025-12-10T02:10:47.5Z,1,REGULAR,substitution,out,[],1628404,,,1610612752,25,25,2025-12-10T02:10:57Z,1210000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M03.00S,2025-12-10T02:10:47.5Z,1,REGULAR,substitution,in,[],1642347,,,1610612752,25,25,2025-12-10T02:10:57Z,1220000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M03.00S,2025-12-10T02:10:47.5Z,1,REGULAR,substitution,in,[],1627824,,,1610612752,25,25,2025-12-10T02:10:57Z,1230000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT02M57.00S,2025-12-10T02:11:14.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,28.991458607095925,21.568627450980394,1610612752,25,28,2025-12-10T02:11:18Z,1240000,False,142.0,220.0,1,left,J. Brunson 26' 3PT pullup (20 PTS) (M. Robinson 2 AST),"[1628973, 1629011]",1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,26.2,Made,20.0,,,,,M. Robinson,1629011.0,2.0,,,,,,,,
126,PT02M41.00S,2025-12-10T02:11:32.9Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612761,25,28,2025-12-10T02:11:42Z,1250000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Ingram 2 FT),"[1629011, 1627742]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,,,,,,,,,,,,,,1.0,0.0,Ingram,1627742.0,,
128,PT02M41.00S,2025-12-10T02:12:02.6Z,1,REGULAR,freethrow,1 of 2,[],1627742,,,1610612761,26,28,2025-12-10T02:12:02Z,1270000,False,,,0,,B. Ingram Free Throw 1 of 2 (12 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,,
129,PT02M41.00S,2025-12-10T02:12:02.6Z,1,REGULAR,freethrow,2 of 2,[],1627742,,,1610612761,26,28,2025-12-10T02:12:22Z,1280000,False,,,0,,MISS B. Ingram Free Throw 2 of 2,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
130,PT02M39.00S,2025-12-10T02:12:04.6Z,1,REGULAR,rebound,defensive,[],1627824,,,1610612752,26,28,2025-12-10T02:12:22Z,1290000,False,,,0,,G. Yabusele REBOUND (Off:0 Def:1),[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,,,
131,PT02M29.00S,2025-12-10T02:12:30.3Z,1,REGULAR,turnover,bad pass,[],203903,,,1610612752,26,28,2025-12-10T02:12:33Z,1300000,False,,,0,,J. Clarkson bad pass TURNOVER (1 TO),"[203903, 1627751]",1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,Poeltl,1627751.0,,,,,,
132,PT02M29.00S,2025-12-10T02:12:30.3Z,1,REGULAR,steal,,[],1627751,,,1610612761,26,28,2025-12-10T02:12:32Z,1310000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
133,PT02M23.00S,2025-12-10T02:12:36.4Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642266,92.9862023653088,98.2843137254902,1610612761,29,28,2025-12-10T02:12:44Z,1320000,False,241.0,13.0,1,right,J. Walter 24' 3PT running (6 PTS) (C. Murray-Boyles 1 AST),"[1642266, 1642867]",1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Right Corner 3,24+ Right,,,24.18,Made,6.0,,,,,C. Murray-Boyles,1642867.0,1.0,,,,,,,,
135,PT02M07.00S,2025-12-10T02:12:51.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,12.302890932982917,41.42156862745098,1610612752,29,30,2025-12-10T02:12:56Z,1340000,False,43.0,63.0,1,left,O. Anunoby 7' driving floating bank Jump Shot (2 PTS),[1628384],1610612752.0,NYK,driving floating bank,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,7.63,Made,2.0,,,,,,,,,,,,,,,
136,PT01M56.00S,2025-12-10T02:13:02.4Z,1,REGULAR,3pt,Jump Shot,[],1642266,65.25952693823915,44.11764705882353,1610612761,29,30,2025-12-10T02:13:12Z,1350000,False,-29.0,274.0,1,right,MISS J. Walter 27' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Center,,,27.57,Missed,,,,,,,,,,,,,,,,
137,PT01M55.00S,2025-12-10T02:13:08.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,29,30,2025-12-10T02:13:08Z,1360000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,136.0,,,,,,,,,,,,,,
140,PT01M50.00S,2025-12-10T02:13:26.3Z,1,REGULAR,turnover,bad pass,[],1627742,,,1610612761,29,30,2025-12-10T02:14:16Z,1380000,False,,,0,,B. Ingram bad pass TURNOVER (3 TO),"[1627742, 1629011]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,3.0,,,,,,,,,,,Robinson,1629011.0,,,,,,
141,PT01M50.00S,2025-12-10T02:13:26.3Z,1,REGULAR,steal,,[],1629011,,,1610612752,29,30,2025-12-10T02:13:28Z,1390000,False,,,0,,M. Robinson STEAL (1 STL),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
143,PT01M45.00S,2025-12-10T02:13:31.4Z,1,REGULAR,turnover,lost ball,[],1629011,,,1610612752,29,30,2025-12-10T02:14:59Z,1410000,False,,,0,,M. Robinson lost ball TURNOVER (1 TO),"[1629011, 1627751]",1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,1.0,,,,,,,,,,,Poeltl,1627751.0,,,,,,
144,PT01M45.00S,2025-12-10T02:13:31.4Z,1,REGULAR,steal,,[],1627751,,,1610612761,29,30,2025-12-10T02:14:41Z,1420000,False,,,0,,J. Poeltl STEAL (2 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
145,PT01M38.00S,2025-12-10T02:13:37.5Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642347,69.59592641261499,77.45098039215686,1610612761,32,30,2025-12-10T02:17:01Z,1430000,False,137.0,233.0,1,right,J. Shead 27' 3PT running pullup (7 PTS) (C. Murray-Boyles 2 AST),"[1642347, 1642867]",1610612761.0,TOR,running pullup,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,27.07,Made,7.0,,,,,C. Murray-Boyles,1642867.0,2.0,,,,,,,,
146,PT01M25.00S,2025-12-10T02:13:50.3Z,1,REGULAR,3pt,Jump Shot,[],1628973,25.706307490144546,15.441176470588236,1610612752,32,30,2025-12-10T02:17:52Z,1440000,False,173.0,189.0,1,left,MISS J. Brunson 25' step back 3PT,[1628973],1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,25.62,Missed,,,,,,,,,,,,,,,,
147,PT01M22.00S,2025-12-10T02:13:53.3Z,1,REGULAR,rebound,defensive,[],1627742,,,1610612761,32,30,2025-12-10T02:13:55Z,1450000,False,,,0,,B. Ingram REBOUND (Off:0 Def:3),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,146.0,3.0,3.0,0.0,,,,,,,,,,,
148,PT01M18.00S,2025-12-10T02:14:00.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627742,92.46057818659659,53.92156862745098,1610612761,34,30,2025-12-10T02:18:44Z,1460000,False,20.0,18.0,1,right,B. Ingram running Layup (14 PTS),[1627742],1610612761.0,TOR,running,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,2.69,Made,14.0,,,,,,,,,,,,,,,
149,PT01M18.00S,2025-12-10T02:14:06.9Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628384,,,1610612761,34,30,2025-12-10T02:14:19Z,1470000,False,,,0,,O. Anunoby shooting personal FOUL (2 PF) (Ingram 1 FT),"[1628384, 1627742]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1627962.0,,,,,,,,,,,,,,2.0,0.0,Ingram,1627742.0,,
151,PT01M18.00S,2025-12-10T02:14:29.2Z,1,REGULAR,substitution,out,[],1628384,,,1610612761,34,30,2025-12-10T02:14:34Z,1490000,False,,,0,,SUB out: O. Anunoby,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT01M18.00S,2025-12-10T02:14:29.2Z,1,REGULAR,substitution,in,[],1628404,,,1610612761,34,30,2025-12-10T02:14:34Z,1500000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT01M18.00S,2025-12-10T02:14:57.2Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1627742,,,1610612761,35,30,2025-12-10T02:14:57Z,1510000,False,,,0,,B. Ingram Free Throw 1 of 1 (15 PTS),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,,
154,PT01M07.00S,2025-12-10T02:15:11.6Z,1,REGULAR,3pt,Jump Shot,[],1627824,8.886333771353483,4.166666666666666,1610612752,35,30,2025-12-10T02:15:17Z,1520000,False,229.0,31.0,1,left,MISS G. Yabusele 3PT,[1627824],1610612752.0,NYK,,,,Yabusele,G. Yabusele,,,,,Right Corner 3,24+ Right,,,23.13,Missed,,,,,,,,,,,,,,,,
155,PT01M04.00S,2025-12-10T02:15:14.6Z,1,REGULAR,rebound,defensive,[],1627751,,,1610612761,35,30,2025-12-10T02:15:51Z,1530000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Right Corner 3,24+ Right,,,,,,154.0,3.0,1.0,2.0,,,,,,,,,,,
156,PT00M57.90S,2025-12-10T02:15:21.3Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fastbreak']",1642867,90.3580814717477,53.18627450980392,1610612761,35,30,2025-12-10T02:15:27Z,1540000,False,16.0,38.0,1,right,MISS C. Murray-Boyles turnaround bank Hook,[1642867],1610612761.0,TOR,turnaround bank,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,,,4.13,Missed,,,,,,,,,,,,,,,,
157,PT00M56.10S,2025-12-10T02:15:23.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,35,30,2025-12-10T02:15:23Z,1550000,False,,,0,,J. Hart REBOUND (Off:1 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,156.0,2.0,1.0,1.0,,,,,,,,,,,
158,PT00M51.10S,2025-12-10T02:15:29.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,6.389618922470433,50.49019607843137,1610612752,35,32,2025-12-10T02:20:29Z,1560000,False,-2.0,8.0,1,left,J. Hart running Layup (4 PTS),[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,0.8,Made,4.0,,,,,,,,,,,,,,,
159,PT00M39.90S,2025-12-10T02:15:42.2Z,1,REGULAR,2pt,Jump Shot,[],1627742,75.77201051248358,27.941176470588236,1610612761,37,32,2025-12-10T02:15:47Z,1570000,False,-110.0,175.0,1,right,B. Ingram 20' pullup Jump Shot (17 PTS) (J. Shead 1 AST),"[1627742, 1642347]",1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,20.7,Made,17.0,,,,,J. Shead,1642347.0,1.0,,,,,,,,
161,PT00M32.00S,2025-12-10T02:15:52.6Z,1,REGULAR,3pt,Jump Shot,[],1628404,30.962549277266753,75.0,1610612752,37,35,2025-12-10T02:15:56Z,1590000,False,-125.0,239.0,1,left,J. Hart 26' 3PT  (7 PTS) (J. Brunson 2 AST),"[1628404, 1628973]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,26.93,Made,7.0,,,,,J. Brunson,1628973.0,2.0,,,,,,,,
163,PT00M14.80S,2025-12-10T02:16:13.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.03745072273325,49.50980392156863,1610612761,39,35,2025-12-10T02:16:17Z,1610000,False,-2.0,4.0,1,right,J. Poeltl reverse Layup (4 PTS) (J. Shead 2 AST),"[1627751, 1642347]",1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,0.43,Made,4.0,,,,,J. Shead,1642347.0,2.0,,,,,,,,
165,PT00M02.00S,2025-12-10T02:16:29.9Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612752,39,35,2025-12-10T02:16:37Z,1630000,False,,,0,,J. Hart bad pass TURNOVER (3 TO),"[1628404, 1627742]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,3.0,,,,,,,,,,,Ingram,1627742.0,,,,,,
166,PT00M02.00S,2025-12-10T02:16:29.9Z,1,REGULAR,steal,,[],1627742,,,1610612761,39,35,2025-12-10T02:16:32Z,1640000,False,,,0,,B. Ingram STEAL (2 STL),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
167,PT00M00.00S,2025-12-10T02:16:43.7Z,1,REGULAR,period,end,[],0,,,1610612761,39,35,2025-12-10T02:16:43Z,1650000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,out,['startperiod'],1627742,,,1610612761,39,35,2025-12-10T02:20:08Z,1660000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,out,['startperiod'],1642867,,,1610612761,39,35,2025-12-10T02:20:08Z,1670000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,out,['startperiod'],1627751,,,1610612761,39,35,2025-12-10T02:20:08Z,1680000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,39,35,2025-12-10T02:20:08Z,1690000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-12-10T02:18:36.9Z,2,REGULAR,substitution,out,['startperiod'],203903,,,1610612761,39,35,2025-12-10T02:20:08Z,1700000,False,,,0,,SUB out: J. Clarkson,[203903],1610612752.0,NYK,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,,
