actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotResult,pointsTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
426,PT07M32.00S,2025-11-24T00:41:14.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,6.1268068331143235,49.26470588235294,1610612761,72,65,2025-11-24T00:41:21Z,4190000,False,4.0,5.0,1,left,R. Barrett running DUNK (16 PTS),[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,Made,16.0,,,0.63,,,,,,,,,
427,PT07M25.00S,2025-11-24T00:41:20.9Z,3,REGULAR,turnover,bad pass,[],1642856,,,1610612751,72,65,2025-11-24T00:41:26Z,4200000,False,,,0,,E. Dëmin bad pass TURNOVER (2 TO),"[1642856, 1630572]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,,,,2.0,,,Mamukelashvili,1630572.0,,,,,,,,,,
428,PT07M25.00S,2025-11-24T00:41:20.9Z,3,REGULAR,steal,,[],1630572,,,1610612761,72,65,2025-11-24T00:41:23Z,4210000,False,,,0,,S. Mamukelashvili STEAL (1 STL),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
429,PT07M21.00S,2025-11-24T00:41:25.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630572,7.440867279894875,49.50980392156863,1610612761,72,65,2025-11-24T00:41:32Z,4220000,False,2.0,17.0,1,left,MISS S. Mamukelashvili running finger roll Layup,[1630572],1610612761.0,TOR,running finger roll,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,1.76,,,,,,,,,
430,PT07M17.00S,2025-11-24T00:41:28.7Z,3,REGULAR,rebound,defensive,[],1642856,,,1610612751,72,65,2025-11-24T00:41:28Z,4230000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:2),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,429.0,2.0,2.0,0.0,,
431,PT07M15.00S,2025-11-24T00:41:31.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641730,94.30026281208936,51.225490196078425,1610612751,72,67,2025-11-24T00:41:43Z,4240000,False,6.0,1.0,1,right,N. Clowney running Layup (13 PTS) (T. Mann 4 AST),"[1641730, 1629611]",1610612751.0,BKN,running,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,Made,13.0,,,0.62,T. Mann,1629611.0,4.0,,,,,,
433,PT07M13.00S,2025-11-24T00:41:39.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,72,67,2025-11-24T00:41:39Z,4260000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M13.00S,2025-11-24T00:44:06.0Z,3,REGULAR,substitution,out,[],1629628,,,1610612761,72,67,2025-11-24T00:44:26Z,4270000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT07M13.00S,2025-11-24T00:44:06.0Z,3,REGULAR,substitution,out,[],1630572,,,1610612761,72,67,2025-11-24T00:44:26Z,4280000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT07M13.00S,2025-11-24T00:44:06.0Z,3,REGULAR,substitution,in,[],1642867,,,1610612761,72,67,2025-11-24T00:44:26Z,4290000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT07M13.00S,2025-11-24T00:44:06.0Z,3,REGULAR,substitution,in,[],1642266,,,1610612761,72,67,2025-11-24T00:44:26Z,4300000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT07M00.00S,2025-11-24T00:44:48.9Z,3,REGULAR,foul,personal,['2freethrow'],1641730,,,1610612761,72,67,2025-11-24T00:44:59Z,4310000,False,,,0,,N. Clowney shooting personal FOUL (3 PF) (Barnes 2 FT),"[1641730, 1630567]",1610612751.0,BKN,shooting,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,2714.0,3.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,
440,PT07M00.00S,2025-11-24T00:45:10.9Z,3,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,73,67,2025-11-24T00:45:10Z,4330000,False,,,0,,S. Barnes Free Throw 1 of 2 (10 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
441,PT07M00.00S,2025-11-24T00:45:22.3Z,3,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,74,67,2025-11-24T00:45:22Z,4340000,False,,,0,,S. Barnes Free Throw 2 of 2 (11 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
442,PT06M41.00S,2025-11-24T00:45:48.0Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612751,74,67,2025-11-24T00:46:04Z,4350000,False,,,0,,S. Barnes shooting personal FOUL (2 PF) (Clowney 2 FT),"[1630567, 1641730]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,1193.0,2.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
444,PT06M41.00S,2025-11-24T00:46:15.6Z,3,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,74,68,2025-11-24T00:46:15Z,4370000,False,,,0,,N. Clowney Free Throw 1 of 2 (14 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,
445,PT06M41.00S,2025-11-24T00:46:32.3Z,3,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,74,69,2025-11-24T00:46:32Z,4380000,False,,,0,,N. Clowney Free Throw 2 of 2 (15 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
446,PT06M22.00S,2025-11-24T00:46:53.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,6.1268068331143235,45.09803921568628,1610612761,74,69,2025-11-24T00:49:51Z,4390000,False,25.0,5.0,1,left,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,Missed,,,,2.5,,,,,,,,,
447,PT06M21.00S,2025-11-24T00:46:54.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612751,74,69,2025-11-24T00:47:10Z,4400000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,446.0,,,,,
449,PT06M10.00S,2025-11-24T00:47:17.8Z,3,REGULAR,2pt,Jump Shot,[],1629008,70.60474089974643,41.911764705882355,1610612751,74,71,2025-11-24T00:49:30Z,4420000,False,-40.0,224.0,1,right,M. Porter Jr. 22' Jump Shot (16 PTS) (N. Claxton 3 AST),"[1629008, 1629651]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,Made,16.0,,,22.74,N. Claxton,1629651.0,3.0,,,,,,
451,PT05M57.00S,2025-11-24T00:47:31.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,13.485545335085414,50.0,1610612761,74,71,2025-11-24T00:47:35Z,4440000,False,0.0,74.0,1,left,MISS S. Barnes 7' driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,Missed,,,,7.43,,,,,,,,,
452,PT05M54.00S,2025-11-24T00:47:34.2Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612751,74,71,2025-11-24T00:47:35Z,4450000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:4),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,451.0,4.0,4.0,0.0,,
453,PT05M47.00S,2025-11-24T00:47:40.5Z,3,REGULAR,turnover,lost ball,[],1629611,,,1610612751,74,71,2025-11-24T00:47:44Z,4460000,False,,,0,,T. Mann lost ball TURNOVER (2 TO),"[1629611, 1630567]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,2.0,,,Barnes,1630567.0,,,,,,,,,,
454,PT05M47.00S,2025-11-24T00:47:40.5Z,3,REGULAR,steal,,[],1630567,,,1610612761,74,71,2025-11-24T00:47:42Z,4470000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
455,PT05M40.00S,2025-11-24T00:47:47.9Z,3,REGULAR,turnover,lost ball,[],1642266,,,1610612761,74,71,2025-11-24T00:47:58Z,4480000,False,,,0,,J. Walter lost ball TURNOVER (1 TO),"[1642266, 1641730]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,1.0,,,Clowney,1641730.0,,,,,,,,,,
456,PT05M40.00S,2025-11-24T00:47:47.9Z,3,REGULAR,steal,,[],1641730,,,1610612751,74,71,2025-11-24T01:01:29Z,4490000,False,,,0,,N. Clowney STEAL (1 STL),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
457,PT05M19.00S,2025-11-24T00:48:14.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629611,86.28449408672799,57.84313725490197,1610612751,74,71,2025-11-24T00:49:59Z,4500000,False,39.0,76.0,1,right,MISS T. Mann 8' turnaround fadeaway Shot,[1629611],1610612751.0,BKN,turnaround fadeaway,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,8.59,,,,,,,,,
458,PT05M17.00S,2025-11-24T00:48:16.6Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,74,71,2025-11-24T00:53:25Z,4510000,False,,,0,,B. Ingram REBOUND (Off:1 Def:4),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,457.0,5.0,4.0,1.0,,
459,PT05M10.00S,2025-11-24T00:48:20.2Z,3,REGULAR,2pt,Jump Shot,[],1627742,23.99802890932983,60.78431372549019,1610612761,74,71,2025-11-24T00:50:29Z,4520000,False,-54.0,173.0,1,left,MISS B. Ingram 18' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,,,,,,,Missed,,,,18.13,,,,,,,,,
460,PT05M08.00S,2025-11-24T00:48:22.2Z,3,REGULAR,rebound,defensive,[],1629008,,,1610612751,74,71,2025-11-24T00:50:29Z,4530000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:5),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,459.0,5.0,5.0,0.0,,
461,PT04M50.00S,2025-11-24T00:48:39.0Z,3,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612751,74,71,2025-11-24T00:48:45Z,4540000,False,,,0,,S. Barnes shooting personal FOUL (3 PF) (Porter Jr. 2 FT),"[1630567, 1629008]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,2714.0,3.0,0.0,Porter Jr.,1629008.0,,,,,,,,,,,,,,,
464,PT04M50.00S,2025-11-24T00:49:25.2Z,3,REGULAR,substitution,out,[],1630567,,,1610612751,74,71,2025-11-24T00:49:42Z,4570000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M50.00S,2025-11-24T00:49:25.2Z,3,REGULAR,substitution,out,[],1642856,,,1610612751,74,71,2025-11-24T00:49:42Z,4580000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT04M50.00S,2025-11-24T00:49:25.2Z,3,REGULAR,substitution,out,[],1629611,,,1610612751,74,71,2025-11-24T00:49:42Z,4590000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT04M50.00S,2025-11-24T00:49:25.2Z,3,REGULAR,substitution,out,[],1641730,,,1610612751,74,71,2025-11-24T00:49:42Z,4600000,False,,,0,,SUB out: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT04M50.00S,2025-11-24T00:49:25.2Z,3,REGULAR,substitution,in,[],1641711,,,1610612751,74,71,2025-11-24T00:49:42Z,4610000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M50.00S,2025-11-24T00:49:25.2Z,3,REGULAR,substitution,in,[],1630533,,,1610612751,74,71,2025-11-24T00:49:42Z,4620000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT04M50.00S,2025-11-24T00:49:25.2Z,3,REGULAR,substitution,in,[],1631213,,,1610612751,74,71,2025-11-24T00:49:42Z,4630000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M50.00S,2025-11-24T00:49:25.2Z,3,REGULAR,substitution,in,[],1642962,,,1610612751,74,71,2025-11-24T00:49:42Z,4640000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT04M50.00S,2025-11-24T00:49:44.9Z,3,REGULAR,freethrow,1 of 2,[],1629008,,,1610612751,74,72,2025-11-24T00:49:44Z,4650000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (17 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,
473,PT04M50.00S,2025-11-24T00:49:45.2Z,3,REGULAR,freethrow,2 of 2,[],1629008,,,1610612751,74,73,2025-11-24T00:49:45Z,4660000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (18 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,
474,PT04M34.00S,2025-11-24T00:49:56.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642266,7.178055190538765,49.26470588235294,1610612761,76,73,2025-11-24T00:50:02Z,4670000,False,4.0,15.0,1,left,J. Walter cutting DUNK (10 PTS) (G. Dick 2 AST),"[1642266, 1641711]",1610612761.0,TOR,cutting,,,Walter,J. Walter,,,,,Restricted Area,0-8 Center,,,,,,,Made,10.0,,,1.54,G. Dick,1641711.0,2.0,,,,,,
477,PT04M19.00S,2025-11-24T00:50:20.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,93.64323258869908,51.225490196078425,1610612751,76,75,2025-11-24T00:54:18Z,4700000,False,6.0,7.0,1,right,N. Claxton cutting DUNK (8 PTS) (T. Martin 3 AST),"[1629651, 1631213]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,Made,8.0,,,0.95,T. Martin,1631213.0,3.0,,,,,,
479,PT04M13.00S,2025-11-24T00:50:31.1Z,3,REGULAR,foul,personal,['2freethrow'],1631213,,,1610612761,76,75,2025-11-24T00:50:39Z,4720000,False,,,0,,T. Martin shooting personal FOUL (1 PF) (Shead 2 FT),"[1631213, 1642347]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,Restricted Area,0-8 Center,1627963.0,1.0,0.0,Shead,1642347.0,,,,,,,,,,,,,,,
481,PT04M13.00S,2025-11-24T00:51:00.2Z,3,REGULAR,freethrow,1 of 2,[],1642347,,,1610612761,76,75,2025-11-24T00:51:00Z,4740000,False,,,0,,MISS J. Shead Free Throw 1 of 2,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
482,PT04M13.00S,2025-11-24T00:51:00.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,76,75,2025-11-24T00:51:00Z,4750000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,481.0,,,,,
483,PT04M13.00S,2025-11-24T00:51:02.9Z,3,REGULAR,substitution,out,[],1629651,,,1610612761,76,75,2025-11-24T00:51:13Z,4760000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M13.00S,2025-11-24T00:51:02.9Z,3,REGULAR,substitution,in,[],1630549,,,1610612761,76,75,2025-11-24T00:51:13Z,4770000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M13.00S,2025-11-24T00:51:26.0Z,3,REGULAR,freethrow,2 of 2,[],1642347,,,1610612761,77,75,2025-11-24T00:51:26Z,4780000,False,,,0,,J. Shead Free Throw 2 of 2 (4 PTS),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
486,PT03M52.00S,2025-11-24T00:51:50.0Z,3,REGULAR,turnover,out-of-bounds,[],1631213,,,1610612751,77,75,2025-11-24T00:51:58Z,4790000,False,,,0,,T. Martin bad pass out-of-bounds TURNOVER (2 TO),[1631213],1610612751.0,BKN,bad pass,,,Martin,T. Martin,,,,,Mid-Range,8-16 Left,1627963.0,,,,,2.0,,,,,,,,,,,,,,
487,PT03M40.00S,2025-11-24T00:52:11.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1642266,26.49474375821288,16.42156862745098,1610612761,80,75,2025-11-24T00:52:17Z,4800000,False,168.0,197.0,1,left,J. Walter 25' 3PT  (13 PTS) (G. Dick 3 AST),"[1642266, 1641711]",1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,13.0,,,25.85,G. Dick,1641711.0,3.0,,,,,,
489,PT03M21.00S,2025-11-24T00:52:31.8Z,3,REGULAR,3pt,Jump Shot,[],1631213,72.22404730617609,84.06862745098039,1610612751,80,78,2025-11-24T00:52:36Z,4820000,False,170.0,209.0,1,right,T. Martin 26' 3PT  (16 PTS) (D. Powell 2 AST),"[1631213, 1642962]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,16.0,,,26.93,D. Powell,1642962.0,2.0,,,,,,
491,PT03M01.00S,2025-11-24T00:52:50.9Z,3,REGULAR,3pt,Jump Shot,[],1642347,24.26084099868594,88.48039215686273,1610612761,80,78,2025-11-24T00:53:05Z,4840000,False,-192.0,176.0,1,left,MISS J. Shead 26' 3PT,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Left Center,,,,,,,Missed,,,,26.05,,,,,,,,,
492,PT03M00.00S,2025-11-24T00:52:51.9Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612761,80,78,2025-11-24T00:52:56Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,491.0,,,,,
494,PT03M00.00S,2025-11-24T00:52:58.7Z,3,REGULAR,substitution,out,[],1629008,,,1610612761,80,78,2025-11-24T00:53:03Z,4870000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT03M00.00S,2025-11-24T00:52:58.7Z,3,REGULAR,substitution,in,[],1641730,,,1610612761,80,78,2025-11-24T00:53:03Z,4880000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT02M54.00S,2025-11-24T00:53:24.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,16.245072273324574,50.73529411764706,1610612761,80,78,2025-11-24T00:53:29Z,4890000,False,-4.0,100.0,1,left,MISS B. Ingram 10' turnaround fadeaway Shot,[1627742],1610612761.0,TOR,turnaround fadeaway,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,10.03,,,,,,,,,
497,PT02M50.00S,2025-11-24T00:53:28.3Z,3,REGULAR,rebound,defensive,[],1631213,,,1610612751,80,78,2025-11-24T00:53:29Z,4900000,False,,,0,,T. Martin REBOUND (Off:0 Def:3),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,496.0,3.0,3.0,0.0,,
498,PT02M33.00S,2025-11-24T00:53:45.1Z,3,REGULAR,turnover,lost ball,[],1631213,,,1610612751,80,78,2025-11-24T00:53:50Z,4910000,False,,,0,,T. Martin lost ball TURNOVER (3 TO),"[1631213, 1641711]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Mid-Range,16-24 Center,,,,,,3.0,,,Dick,1641711.0,,,,,,,,,,
499,PT02M33.00S,2025-11-24T00:53:45.1Z,3,REGULAR,steal,,[],1641711,,,1610612761,80,78,2025-11-24T00:53:47Z,4920000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
500,PT02M27.00S,2025-11-24T00:53:50.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642266,23.99802890932983,14.215686274509803,1610612761,83,78,2025-11-24T00:53:58Z,4930000,False,179.0,173.0,1,left,J. Walter 24' 3PT running (16 PTS) (J. Shead 4 AST),"[1642266, 1642347]",1610612761.0,TOR,running,,,Walter,J. Walter,,,,,Above the Break 3,24+ Right Center,,,,,,,Made,16.0,,,24.89,J. Shead,1642347.0,4.0,,,,,,
502,PT02M08.00S,2025-11-24T00:54:12.7Z,3,REGULAR,foul,offensive,[],1630549,,,1610612751,83,78,2025-11-24T00:54:20Z,4950000,False,,,0,,D. Sharpe off-the-ball offensive FOUL (2 PF),"[1630549, 1642347]",1610612751.0,BKN,off-the-ball,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,1193.0,2.0,0.0,Shead,1642347.0,,,,,,,,,,,,,,,
504,PT02M08.00S,2025-11-24T00:54:12.7Z,3,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,83,78,2025-11-24T00:54:12Z,4970000,False,,,0,,D. Sharpe offensive foul TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,1193.0,,,,,1.0,,,,,,,,,,,,,,
505,PT02M08.00S,2025-11-24T00:54:26.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,83,78,2025-11-24T00:54:26Z,4980000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT02M08.00S,2025-11-24T00:54:26.7Z,3,REGULAR,substitution,out,[],1627742,,,1610612761,83,78,2025-11-24T00:57:12Z,4990000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT02M08.00S,2025-11-24T00:54:26.7Z,3,REGULAR,substitution,out,[],1642867,,,1610612761,83,78,2025-11-24T00:57:12Z,5000000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT02M08.00S,2025-11-24T00:54:26.7Z,3,REGULAR,substitution,in,[],1630567,,,1610612761,83,78,2025-11-24T00:57:12Z,5010000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT02M08.00S,2025-11-24T00:54:26.7Z,3,REGULAR,substitution,in,[],1630534,,,1610612761,83,78,2025-11-24T00:57:12Z,5020000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT01M48.00S,2025-11-24T00:57:31.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642347,15.193823915900131,54.166666666666664,1610612761,83,78,2025-11-24T00:57:38Z,5030000,False,-21.0,90.0,1,left,MISS J. Shead 9' driving floating Shot,[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,Missed,,,,9.27,,,,,,,,,
511,PT01M45.00S,2025-11-24T00:57:34.1Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,83,78,2025-11-24T00:57:38Z,5040000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,510.0,4.0,3.0,1.0,,
512,PT01M28.00S,2025-11-24T00:57:50.9Z,3,REGULAR,turnover,lost ball,[],1642962,,,1610612751,83,78,2025-11-24T00:57:55Z,5050000,False,,,0,,D. Powell lost ball TURNOVER (1 TO),"[1642962, 1642266]",1610612751.0,BKN,,,,Powell,D. Powell,,,,,Mid-Range,8-16 Right,,,,,,1.0,,,Walter,1642266.0,,,,,,,,,,
