actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
83,PT04M54.00S,2025-11-25T00:28:37.2Z,1,REGULAR,foul,personal,[],1630193,,,1610612739,17,19,2025-11-25T00:28:44Z,830000,False,,,0,,I. Quickley personal FOUL (1 PF),"[1630193, 1626204]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,200834.0,1.0,0.0,Nance Jr.,1626204.0,,
85,PT04M54.00S,2025-11-25T00:28:43.3Z,1,REGULAR,substitution,out,[],1630567,,,1610612739,17,19,2025-11-25T00:28:51Z,850000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M54.00S,2025-11-25T00:28:43.3Z,1,REGULAR,substitution,out,[],1642281,,,1610612739,17,19,2025-11-25T00:28:51Z,860000,False,,,0,,SUB out: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT04M54.00S,2025-11-25T00:28:43.3Z,1,REGULAR,substitution,in,[],1642867,,,1610612739,17,19,2025-11-25T00:28:51Z,870000,False,,,0,,SUB in: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M54.00S,2025-11-25T00:28:43.3Z,1,REGULAR,substitution,in,[],1631247,,,1610612739,17,19,2025-11-25T00:28:51Z,880000,False,,,0,,SUB in: L. Travers,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M50.00S,2025-11-25T00:29:04.2Z,1,REGULAR,3pt,Jump Shot,[],1628366,67.36202365308804,21.813725490196077,1610612739,17,19,2025-11-25T00:29:09Z,890000,False,-141.0,254.0,1,right,MISS L. Ball 29' 3PT,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,29.07,Missed,,,,,,,,,,,,,,,,,,
90,PT04M47.00S,2025-11-25T00:29:07.2Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,17,19,2025-11-25T00:29:09Z,900000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Left Center,,,,,,,89.0,1.0,1.0,0.0,,,,,,,,,,
91,PT04M34.00S,2025-11-25T00:29:19.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641711,13.748357424441524,59.55882352941176,1610612761,17,19,2025-11-25T00:29:25Z,910000,False,-48.0,77.0,1,left,MISS G. Dick 9' fadeaway Shot,[1641711],1610612761.0,TOR,fadeaway,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Left,9.04,Missed,,,,,,,,,,,,,,,,,,
92,PT04M32.00S,2025-11-25T00:29:21.8Z,1,REGULAR,rebound,defensive,[],1642878,,,1610612739,17,19,2025-11-25T00:29:25Z,920000,False,,,0,,T. Proctor REBOUND (Off:0 Def:1),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,91.0,1.0,1.0,0.0,,,,,,,,,,
93,PT04M26.00S,2025-11-25T00:29:28.5Z,1,REGULAR,3pt,Jump Shot,[],1642878,70.38436268068331,20.34313725490196,1610612739,17,19,2025-11-25T00:42:27Z,930000,False,-148.0,226.0,1,right,MISS T. Proctor 27' pullup 3PT,[1642878],1610612739.0,CLE,pullup,,,Proctor,T. Proctor,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
94,PT04M24.00S,2025-11-25T00:29:30.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612761,17,19,2025-11-25T00:29:35Z,940000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,93.0,,,,,,,,,,,,,
96,PT04M24.00S,2025-11-25T00:29:35.9Z,1,REGULAR,substitution,out,[],1630193,,,1610612761,17,19,2025-11-25T00:29:46Z,960000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M24.00S,2025-11-25T00:29:35.9Z,1,REGULAR,substitution,in,[],1642347,,,1610612761,17,19,2025-11-25T00:29:46Z,970000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M10.00S,2025-11-25T00:30:08.3Z,1,REGULAR,turnover,bad pass,[],1642867,,,1610612761,17,19,2025-11-25T00:30:12Z,980000,False,,,0,,C. Murray-Boyles bad pass TURNOVER (1 TO),"[1642867, 1631247]",1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,Mid-Range,8-16 Left,,,,1.0,Travers,1631247.0,,,,,,,,,,,,,,
99,PT04M10.00S,2025-11-25T00:30:08.3Z,1,REGULAR,steal,,[],1631247,,,1610612739,17,19,2025-11-25T00:30:11Z,990000,False,,,0,,L. Travers STEAL (1 STL),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
100,PT04M05.00S,2025-11-25T00:30:12.8Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641772,93.64323258869908,50.49019607843137,1610612739,17,21,2025-11-25T00:43:25Z,1000000,False,2.0,7.0,1,right,N. Tomlin running Layup (4 PTS) (L. Travers 1 AST),"[1641772, 1631247]",1610612739.0,CLE,running,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,0.77,Made,4.0,,,,,,,,L. Travers,1631247.0,1.0,,,,,,,
102,PT03M48.00S,2025-11-25T00:30:28.7Z,1,REGULAR,3pt,Jump Shot,[],1627742,8.360709592641262,96.56862745098039,1610612761,17,21,2025-11-25T00:30:32Z,1020000,False,-233.0,26.0,1,left,MISS B. Ingram 3PT,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Left Corner 3,24+ Left,23.43,Missed,,,,,,,,,,,,,,,,,,
103,PT03M46.00S,2025-11-25T00:30:30.7Z,1,REGULAR,rebound,defensive,[],1628366,,,1610612739,17,21,2025-11-25T00:30:32Z,1030000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,Left Corner 3,24+ Left,,,,,,,102.0,2.0,2.0,0.0,,,,,,,,,,
104,PT03M32.00S,2025-11-25T00:30:48.5Z,1,REGULAR,foul,personal,['2freethrow'],1641711,,,1610612739,17,21,2025-11-25T00:30:58Z,1040000,False,,,0,,G. Dick shooting personal FOUL (1 PF) (Proctor 2 FT),"[1641711, 1642878]",1610612761.0,TOR,shooting,,,Dick,G. Dick,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Proctor,1642878.0,,
106,PT03M32.00S,2025-11-25T00:31:14.1Z,1,REGULAR,freethrow,1 of 2,[],1642878,,,1610612739,17,22,2025-11-25T00:31:14Z,1060000,False,,,0,,T. Proctor Free Throw 1 of 2 (1 PTS),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
107,PT03M32.00S,2025-11-25T00:31:14.8Z,1,REGULAR,substitution,out,[],1627742,,,1610612739,17,22,2025-11-25T00:31:24Z,1070000,False,,,0,,SUB out: B. Ingram,[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M32.00S,2025-11-25T00:31:14.8Z,1,REGULAR,substitution,out,[],1628366,,,1610612739,17,22,2025-11-25T00:31:24Z,1080000,False,,,0,,SUB out: L. Ball,[1628366],1610612739.0,CLE,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M32.00S,2025-11-25T00:31:14.8Z,1,REGULAR,substitution,out,[],1626204,,,1610612739,17,22,2025-11-25T00:31:24Z,1090000,False,,,0,,SUB out: L. Nance Jr.,[1626204],1610612739.0,CLE,,,,Nance Jr.,L. Nance Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT03M32.00S,2025-11-25T00:31:14.8Z,1,REGULAR,substitution,in,[],1630567,,,1610612739,17,22,2025-11-25T00:31:24Z,1100000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M32.00S,2025-11-25T00:31:14.8Z,1,REGULAR,substitution,in,[],1630596,,,1610612739,17,22,2025-11-25T00:31:24Z,1110000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M32.00S,2025-11-25T00:31:14.8Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,17,22,2025-11-25T00:31:24Z,1120000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M32.00S,2025-11-25T00:31:35.7Z,1,REGULAR,freethrow,2 of 2,[],1642878,,,1610612739,17,23,2025-11-25T00:31:35Z,1130000,False,,,0,,T. Proctor Free Throw 2 of 2 (2 PTS),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
114,PT03M17.00S,2025-11-25T00:31:51.5Z,1,REGULAR,3pt,Jump Shot,[],1630572,7.703679369250986,4.6568627450980395,1610612761,20,23,2025-11-25T00:32:02Z,1140000,False,227.0,20.0,1,left,S. Mamukelashvili 3PT  (3 PTS) (S. Barnes 2 AST),"[1630572, 1630567]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,22.76,Made,3.0,,,,,,,,S. Barnes,1630567.0,2.0,,,,,,,
116,PT03M02.00S,2025-11-25T00:32:05.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631247,93.51182654402102,52.94117647058824,1610612739,20,23,2025-11-25T00:32:12Z,1160000,False,15.0,8.0,1,right,MISS L. Travers driving reverse Layup,[1631247],1610612739.0,CLE,driving reverse,,,Travers,L. Travers,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
118,PT03M00.00S,2025-11-25T00:32:07.7Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,20,23,2025-11-25T00:32:49Z,1180000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,116.0,2.0,2.0,0.0,,,,,,,,,,
119,PT02M54.00S,2025-11-25T00:32:14.1Z,1,REGULAR,3pt,Jump Shot,[],1630572,7.440867279894875,3.6764705882352944,1610612761,23,23,2025-11-25T00:32:22Z,1190000,False,232.0,17.0,1,left,S. Mamukelashvili 3PT  (6 PTS) (J. Shead 1 AST),"[1630572, 1642347]",1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,23.23,Made,6.0,,,,,,,,J. Shead,1642347.0,1.0,,,,,,,
121,PT02M45.00S,2025-11-25T00:32:26.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641711,,,1610612739,23,23,2025-11-25T00:32:36Z,1210000,False,,,0,,G. Dick personal FOUL (2 PF) (Proctor 2 FT),"[1641711, 1642878]",1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,200834.0,2.0,0.0,Proctor,1642878.0,,
123,PT02M45.00S,2025-11-25T00:32:51.3Z,1,REGULAR,freethrow,1 of 2,[],1642878,,,1610612739,23,24,2025-11-25T00:32:51Z,1230000,False,,,0,,T. Proctor Free Throw 1 of 2 (3 PTS),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
124,PT02M45.00S,2025-11-25T00:33:14.2Z,1,REGULAR,freethrow,2 of 2,[],1642878,,,1610612739,23,25,2025-11-25T00:33:14Z,1240000,False,,,0,,T. Proctor Free Throw 2 of 2 (4 PTS),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
125,PT02M34.00S,2025-11-25T00:33:28.3Z,1,REGULAR,3pt,Jump Shot,[],1630572,12.697109067017081,3.6764705882352944,1610612761,23,25,2025-11-25T00:33:34Z,1250000,False,232.0,67.0,1,left,MISS S. Mamukelashvili 24' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Right Corner 3,24+ Right,24.11,Missed,,,,,,,,,,,,,,,,,,
126,PT02M31.00S,2025-11-25T00:33:31.3Z,1,REGULAR,rebound,defensive,[],1642878,,,1610612739,23,25,2025-11-25T00:33:34Z,1260000,False,,,0,,T. Proctor REBOUND (Off:0 Def:2),[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,Right Corner 3,24+ Right,,,,,,,125.0,2.0,2.0,0.0,,,,,,,,,,
127,PT02M25.00S,2025-11-25T00:33:37.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641772,92.06636005256242,43.13725490196079,1610612739,23,25,2025-11-25T00:45:11Z,1270000,False,-34.0,22.0,1,right,MISS N. Tomlin running Layup - blocked,"[1641772, 1630572]",1610612739.0,CLE,running,,,Tomlin,N. Tomlin,,,,,Restricted Area,0-8 Center,4.08,Missed,,,,,,,,,,,,,,,,,Mamukelashvili,1630572.0
128,PT02M25.00S,2025-11-25T00:33:37.1Z,1,REGULAR,block,,[],1630572,,,1610612739,23,25,2025-11-25T00:33:40Z,1280000,False,,,0,,S. Mamukelashvili BLOCK (1 BLK),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
129,PT02M23.00S,2025-11-25T00:33:39.1Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,23,25,2025-11-25T00:34:01Z,1290000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,127.0,3.0,3.0,0.0,,,,,,,,,,
130,PT02M18.00S,2025-11-25T00:33:43.3Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1641711,6.389618922470433,24.264705882352942,1610612761,23,25,2025-11-25T00:33:56Z,1300000,False,129.0,8.0,1,left,MISS G. Dick 12' turnaround fadeaway Shot,[1641711],1610612761.0,TOR,turnaround fadeaway,,,Dick,G. Dick,,,,,Mid-Range,8-16 Right,12.89,Missed,,,,,,,,,,,,,,,,,,
131,PT02M14.00S,2025-11-25T00:33:47.3Z,1,REGULAR,rebound,offensive,[],1630572,,,1610612761,23,25,2025-11-25T00:33:56Z,1310000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Right,,,,,,,130.0,4.0,3.0,1.0,,,,,,,,,,
132,PT02M14.00S,2025-11-25T00:33:47.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,5.590000152587891,50.0,1610612761,25,25,2025-11-25T00:33:47Z,1320000,False,0.0,0.0,1,left,S. Mamukelashvili tip Layup (8 PTS),[1630572],1610612761.0,TOR,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,0.0,Made,8.0,,,,,,,,,,,,,,,,,
133,PT02M02.00S,2025-11-25T00:33:59.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,93.38042049934296,50.73529411764706,1610612739,25,27,2025-11-25T00:34:05Z,1330000,False,4.0,10.0,1,right,E. Mobley cutting DUNK (2 PTS) (D. Mitchell 3 AST),"[1630596, 1628378]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1.04,Made,2.0,,,,,,,,D. Mitchell,1628378.0,3.0,,,,,,,
135,PT01M54.00S,2025-11-25T00:34:11.6Z,1,REGULAR,foul,personal,[],1631247,,,1610612761,25,27,2025-11-25T00:34:51Z,1350000,False,,,0,,L. Travers personal FOUL (1 PF),"[1631247, 1630572]",1610612739.0,CLE,,,,Travers,L. Travers,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Mamukelashvili,1630572.0,,
137,PT01M41.00S,2025-11-25T00:34:43.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,16.507884362680684,38.72549019607843,1610612761,25,27,2025-11-25T00:34:49Z,1370000,False,56.0,103.0,1,left,MISS S. Barnes 11' Jump Shot,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,11.72,Missed,,,,,,,,,,,,,,,,,,
138,PT01M37.00S,2025-11-25T00:34:47.2Z,1,REGULAR,rebound,defensive,[],1631247,,,1610612739,25,27,2025-11-25T00:48:20Z,1380000,False,,,0,,L. Travers REBOUND (Off:0 Def:1),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,137.0,1.0,1.0,0.0,,,,,,,,,,
139,PT01M29.00S,2025-11-25T00:34:54.9Z,1,REGULAR,3pt,Jump Shot,[],1630596,92.72339027595268,3.9215686274509802,1610612739,25,30,2025-11-25T00:35:03Z,1390000,False,-230.0,16.0,1,right,E. Mobley 3PT  (5 PTS) (T. Proctor 1 AST),"[1630596, 1642878]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,23.09,Made,5.0,,,,,,,,T. Proctor,1642878.0,1.0,,,,,,,
142,PT01M10.00S,2025-11-25T00:35:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642867,5.732588699080158,50.245098039215684,1610612761,27,30,2025-11-25T00:35:26Z,1420000,False,-1.0,1.0,1,left,C. Murray-Boyles driving Layup (2 PTS) (S. Barnes 3 AST),"[1642867, 1630567]",1610612761.0,TOR,driving,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,0.18,Made,2.0,,,,,,,,S. Barnes,1630567.0,3.0,,,,,,,
144,PT00M47.80S,2025-11-25T00:35:43.8Z,1,REGULAR,3pt,Jump Shot,[],1631247,69.46452036793693,70.83333333333334,1610612739,27,30,2025-11-25T00:35:48Z,1440000,False,104.0,235.0,1,right,MISS L. Travers 25' 3PT,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
145,PT00M44.60S,2025-11-25T00:35:47.0Z,1,REGULAR,rebound,defensive,[],1630567,,,1610612761,27,30,2025-11-25T00:35:48Z,1450000,False,,,0,,S. Barnes REBOUND (Off:1 Def:2),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,,,,,,,144.0,3.0,2.0,1.0,,,,,,,,,,
146,PT00M34.40S,2025-11-25T00:35:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642347,6.1268068331143235,49.26470588235294,1610612761,29,30,2025-11-25T00:36:02Z,1460000,False,4.0,5.0,1,left,J. Shead cutting Layup (2 PTS) (S. Mamukelashvili 1 AST),"[1642347, 1630572]",1610612761.0,TOR,cutting,,,Shead,J. Shead,,,,,Restricted Area,0-8 Center,0.63,Made,2.0,,,,,,,,S. Mamukelashvili,1630572.0,1.0,,,,,,,
148,PT00M10.50S,2025-11-25T00:36:23.2Z,1,REGULAR,2pt,Jump Shot,[],1628378,95.22010512483574,73.52941176470588,1610612739,29,32,2025-11-25T00:36:27Z,1480000,False,118.0,-8.0,1,right,D. Mitchell 11' turnaround fadeaway Jump Shot (5 PTS),[1628378],1610612739.0,CLE,turnaround fadeaway,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,11.78,Made,5.0,,,,,,,,,,,,,,,,,
149,PT00M00.50S,2025-11-25T00:36:36.6Z,1,REGULAR,3pt,Jump Shot,[],1630572,32.013797634691194,48.529411764705884,1610612761,29,32,2025-11-25T00:36:42Z,1490000,False,7.0,248.0,1,left,MISS S. Mamukelashvili 24' 3PT,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Above the Break 3,24+ Center,24.85,Missed,,,,,,,,,,,,,,,,,,
150,PT00M00.50S,2025-11-25T00:36:36.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,29,32,2025-11-25T00:36:42Z,1500000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,149.0,,,,,,,,,,,,,
151,PT00M00.00S,2025-11-25T00:36:47.2Z,1,REGULAR,period,end,[],0,,,1610612761,29,32,2025-11-25T00:36:47Z,1510000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2025-11-25T00:37:36.1Z,2,REGULAR,substitution,out,['startperiod'],1642867,,,1610612761,29,32,2025-11-25T00:40:07Z,1520000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2025-11-25T00:37:36.1Z,2,REGULAR,substitution,out,['startperiod'],1630572,,,1610612761,29,32,2025-11-25T00:40:07Z,1530000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2025-11-25T00:37:36.1Z,2,REGULAR,substitution,out,['startperiod'],1642878,,,1610612761,29,32,2025-11-25T00:40:07Z,1540000,False,,,0,,SUB out: T. Proctor,[1642878],1610612739.0,CLE,,,,Proctor,T. Proctor,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2025-11-25T00:37:36.1Z,2,REGULAR,substitution,out,['startperiod'],1641772,,,1610612761,29,32,2025-11-25T00:40:07Z,1550000,False,,,0,,SUB out: N. Tomlin,[1641772],1610612739.0,CLE,,,,Tomlin,N. Tomlin,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2025-11-25T00:37:36.1Z,2,REGULAR,substitution,in,['startperiod'],1627751,,,1610612761,29,32,2025-11-25T00:40:07Z,1560000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2025-11-25T00:37:36.1Z,2,REGULAR,substitution,in,['startperiod'],1642266,,,1610612761,29,32,2025-11-25T00:40:07Z,1570000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2025-11-25T00:37:36.1Z,2,REGULAR,substitution,in,['startperiod'],1628418,,,1610612761,29,32,2025-11-25T00:40:07Z,1580000,False,,,0,,SUB in: T. Bryant,[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2025-11-25T00:37:36.1Z,2,REGULAR,substitution,in,['startperiod'],1642281,,,1610612761,29,32,2025-11-25T00:40:07Z,1590000,False,,,0,,SUB in: J. Tyson,[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2025-11-25T00:40:20.7Z,2,REGULAR,period,start,[],0,,,1610612761,29,32,2025-11-25T00:40:20Z,1600000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT11M46.00S,2025-11-25T00:40:34.5Z,2,REGULAR,2pt,Jump Shot,[],1630567,6.915243101182654,29.411764705882355,1610612761,29,32,2025-11-25T01:20:42Z,1610000,False,103.0,13.0,1,left,MISS S. Barnes 10' floating Shot,[1630567],1610612761.0,TOR,floating,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,10.37,Missed,,,,,,,,,,,,,,,,,,
162,PT11M42.00S,2025-11-25T00:40:38.5Z,2,REGULAR,rebound,defensive,[],1642281,,,1610612739,29,32,2025-11-25T00:40:42Z,1620000,False,,,0,,J. Tyson REBOUND (Off:1 Def:1),[1642281],1610612739.0,CLE,,,,Tyson,J. Tyson,,,,,Mid-Range,8-16 Right,,,,,,,161.0,2.0,1.0,1.0,,,,,,,,,,
163,PT11M32.00S,2025-11-25T00:40:47.4Z,2,REGULAR,3pt,Jump Shot,[],1631247,89.04402102496715,97.54901960784314,1610612739,29,32,2025-11-25T00:40:51Z,1630000,False,238.0,50.0,1,right,MISS L. Travers 24' 3PT,[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,Right Corner 3,24+ Right,24.3,Missed,,,,,,,,,,,,,,,,,,
164,PT11M29.00S,2025-11-25T00:40:50.4Z,2,REGULAR,rebound,offensive,[],1628418,,,1610612739,29,32,2025-11-25T00:40:51Z,1640000,False,,,0,,T. Bryant REBOUND (Off:1 Def:0),[1628418],1610612739.0,CLE,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,,,,,163.0,1.0,0.0,1.0,,,,,,,,,,
165,PT11M28.00S,2025-11-25T00:40:53.5Z,2,REGULAR,foul,personal,['2freethrow'],1627751,,,1610612739,29,32,2025-11-25T00:41:07Z,1650000,False,,,0,,J. Poeltl shooting personal FOUL (1 PF) (Travers 2 FT),"[1627751, 1631247]",1610612761.0,TOR,shooting,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1628171.0,1.0,0.0,Travers,1631247.0,,
167,PT11M28.00S,2025-11-25T00:41:11.4Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1631247,,,1610612739,29,33,2025-11-25T00:41:11Z,1670000,False,,,0,,L. Travers Free Throw 1 of 2 (1 PTS),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
168,PT11M28.00S,2025-11-25T00:41:24.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1631247,,,1610612739,29,34,2025-11-25T00:41:24Z,1680000,False,,,0,,L. Travers Free Throw 2 of 2 (2 PTS),[1631247],1610612739.0,CLE,,,,Travers,L. Travers,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
