actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
182,PT00M45.70S,2026-01-06T01:06:42.8Z,1,REGULAR,rebound,defensive,[],1630249,,,1610612737,31,23,2026-01-06T01:06:45Z,1750000,False,,,0,,V. Krejčí REBOUND (Off:0 Def:1),[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,181.0,1.0,1.0,0.0,,,,
183,PT00M40.10S,2026-01-06T01:06:48.6Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",204001,6.521024967148489,52.69607843137255,1610612737,31,23,2026-01-06T01:18:14Z,1760000,False,-13.0,9.0,1,left,MISS K. Porziņģis turnaround bank Shot,[204001],1610612737.0,ATL,turnaround bank,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,1.61,Missed,,,,,,,,,,,,,,,,
184,PT00M37.40S,2026-01-06T01:06:51.3Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612761,31,23,2026-01-06T01:06:56Z,1770000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:2),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,183.0,2.0,2.0,0.0,,,,
185,PT00M34.70S,2026-01-06T01:06:57.0Z,1,REGULAR,turnover,out-of-bounds,[],1630567,,,1610612761,31,23,2026-01-06T01:07:02Z,1780000,False,,,0,,S. Barnes bad pass out-of-bounds TURNOVER (2 TO),[1630567],1610612761.0,TOR,bad pass,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,1627519.0,2.0,,,,,,,,,,,,,,,,,,
186,PT00M24.60S,2026-01-06T01:07:10.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628379,6.521024967148489,99.26470588235294,1610612737,31,26,2026-01-06T01:07:14Z,1790000,False,-246.0,9.0,1,left,L. Kennard 24' 3PT  (3 PTS) (N. Alexander-Walker 1 AST),"[1628379, 1629638]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Left Corner 3,24+ Left,,,24.65,Made,3.0,N. Alexander-Walker,1629638.0,1.0,,,,,,,,,,,,
188,PT00M04.30S,2026-01-06T01:07:38.3Z,1,REGULAR,3pt,Jump Shot,[],1642266,84.57621550591328,3.6764705882352944,1610612761,31,26,2026-01-06T01:07:43Z,1810000,False,-232.0,92.0,1,right,MISS J. Walter 24' 3PT,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,Above the Break 3,24+ Left,,,24.94,Missed,,,,,,,,,,,,,,,,
189,PT00M01.10S,2026-01-06T01:07:41.5Z,1,REGULAR,rebound,defensive,[],1630168,,,1610612737,31,26,2026-01-06T01:07:41Z,1820000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:3),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left,,,,,,,,,,,,,188.0,3.0,3.0,0.0,,,,
190,PT00M00.30S,2026-01-06T01:07:44.5Z,1,REGULAR,heave,,[],0,,,1610612737,31,26,2026-01-06T01:15:46Z,1830000,False,,,0,,ATL Heave,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,48.9,,,,,,,,,,,,,,,,,
191,PT00M00.10S,2026-01-06T01:07:44.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,31,26,2026-01-06T01:08:16Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,190.0,,,,,,,
192,PT00M00.00S,2026-01-06T01:07:51.3Z,1,REGULAR,period,end,[],0,,,1610612737,31,26,2026-01-06T01:07:51Z,1850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,out,['startperiod'],1642266,,,1610612737,31,26,2026-01-06T01:10:33Z,1860000,False,,,0,,SUB out: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612737,31,26,2026-01-06T01:10:33Z,1870000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,out,['startperiod'],1629638,,,1610612737,31,26,2026-01-06T01:10:33Z,1880000,False,,,0,,SUB out: N. Alexander-Walker,[1629638],1610612737.0,ATL,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,out,['startperiod'],1630168,,,1610612737,31,26,2026-01-06T01:10:33Z,1890000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,out,['startperiod'],1630249,,,1610612737,31,26,2026-01-06T01:10:33Z,1900000,False,,,0,,SUB out: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,in,['startperiod'],1630193,,,1610612737,31,26,2026-01-06T01:10:33Z,1910000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,in,['startperiod'],1629628,,,1610612737,31,26,2026-01-06T01:10:33Z,1920000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,in,['startperiod'],1631243,,,1610612737,31,26,2026-01-06T01:10:33Z,1930000,False,,,0,,SUB in: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,in,['startperiod'],1630700,,,1610612737,31,26,2026-01-06T01:10:33Z,1940000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT12M00.00S,2026-01-06T01:08:35.4Z,2,REGULAR,substitution,in,['startperiod'],1642258,,,1610612737,31,26,2026-01-06T01:10:33Z,1950000,False,,,0,,SUB in: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT12M00.00S,2026-01-06T01:10:36.0Z,2,REGULAR,period,start,[],0,,,1610612761,31,26,2026-01-06T01:10:36Z,1960000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT11M44.00S,2026-01-06T01:10:51.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.62089356110381,46.32352941176471,1610612761,31,26,2026-01-06T01:10:59Z,1970000,False,-18.0,36.0,1,right,MISS R. Barrett driving finger roll Layup,[1629628],1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,4.02,Missed,,,,,,,,,,,,,,,,
206,PT11M41.00S,2026-01-06T01:10:54.3Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,31,26,2026-01-06T01:10:59Z,1990000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,204.0,1.0,1.0,0.0,,,,
207,PT11M33.00S,2026-01-06T01:11:01.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204001,7.835085413929041,48.03921568627451,1610612737,31,26,2026-01-06T01:19:55Z,2000000,False,10.0,21.0,1,left,MISS K. Porziņģis cutting Layup,[204001],1610612737.0,ATL,cutting,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,2.33,Missed,,,,,,,,,,,,,,,,
208,PT11M32.00S,2026-01-06T01:11:02.9Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612761,31,26,2026-01-06T01:11:11Z,2010000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:3),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,207.0,3.0,3.0,0.0,,,,
210,PT11M20.00S,2026-01-06T01:11:22.4Z,2,REGULAR,foul,personal,[],204001,,,1610612761,31,26,2026-01-06T01:11:33Z,2030000,False,,,0,,K. Porziņģis personal FOUL (1 PF),"[204001, 1630567]",1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,Above the Break 3,24+ Center,1627519.0,,,,,,,,1.0,0.0,Barnes,1630567.0,,,,,,,,
212,PT11M15.00S,2026-01-06T01:11:52.9Z,2,REGULAR,foul,personal,[],1631243,,,1610612761,31,26,2026-01-06T01:12:05Z,2050000,False,,,0,,M. Gueye personal FOUL (1 PF),"[1631243, 1630567]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Right,200832.0,,,,,,,,1.0,0.0,Barnes,1630567.0,,,,,,,,
214,PT11M08.00S,2026-01-06T01:12:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629628,70.77858081471747,78.18627450980392,1610612761,31,26,2026-01-06T01:12:26Z,2070000,False,141.0,222.0,1,right,MISS R. Barrett 26' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,26.31,Missed,,,,,,,,,,,,,,,,
215,PT11M05.00S,2026-01-06T01:12:23.5Z,2,REGULAR,rebound,defensive,[],1631243,,,1610612737,31,26,2026-01-06T01:12:26Z,2080000,False,,,0,,M. Gueye REBOUND (Off:0 Def:2),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,214.0,2.0,2.0,0.0,,,,
216,PT10M57.00S,2026-01-06T01:12:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642258,11.645860709592641,40.44117647058824,1610612737,31,26,2026-01-06T01:20:28Z,2090000,False,48.0,57.0,1,left,MISS Z. Risacher 7' driving floating Shot,[1642258],1610612737.0,ATL,driving floating,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,,,7.44,Missed,,,,,,,,,,,,,,,,
217,PT10M57.00S,2026-01-06T01:12:31.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,31,26,2026-01-06T01:12:49Z,2100000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,216.0,,,,,,,
218,PT10M57.00S,2026-01-06T01:12:44.3Z,2,REGULAR,foul,personal,[],204001,,,1610612761,31,26,2026-01-06T01:13:15Z,2110000,False,,,0,,K. Porziņģis loose ball personal FOUL (2 PF),"[204001, 1630567]",1610612737.0,ATL,loose ball,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,2.0,0.0,Barnes,1630567.0,,,,,,,,
223,PT10M57.00S,2026-01-06T01:15:09.2Z,2,REGULAR,foul,technical,['1freethrow'],1629628,,,1610612761,31,26,2026-01-06T01:15:15Z,2160000,False,,,0,,R. Barrett technical FOUL (1 Tech),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,200832.0,,,,,,,,0.0,1.0,,,,,,,,,,
224,PT10M57.00S,2026-01-06T01:15:17.7Z,2,REGULAR,freethrow,1 of 1,[],1628379,,,1610612761,31,27,2026-01-06T01:15:17Z,2170000,False,,,0,,L. Kennard technical Free Throw 1 of 1 (4 PTS),[1628379],1610612737.0,ATL,technical,,,Kennard,L. Kennard,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
225,PT10M49.00S,2026-01-06T01:15:50.4Z,2,REGULAR,foul,personal,['2freethrow'],1642258,,,1610612761,31,27,2026-01-06T01:16:01Z,2180000,False,,,0,,Z. Risacher shooting personal FOUL (3 PF) (Mamukelashvili 2 FT),"[1642258, 1630572]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,In The Paint (Non-RA),0-8 Center,1627519.0,,,,,,,,3.0,0.0,Mamukelashvili,1630572.0,,,,,,,,
227,PT10M49.00S,2026-01-06T01:16:14.6Z,2,REGULAR,freethrow,1 of 2,[],1630572,,,1610612761,32,27,2026-01-06T01:16:14Z,2200000,False,,,0,,S. Mamukelashvili Free Throw 1 of 2 (1 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
228,PT10M49.00S,2026-01-06T01:16:29.5Z,2,REGULAR,freethrow,2 of 2,[],1630572,,,1610612761,33,27,2026-01-06T01:16:29Z,2210000,False,,,0,,S. Mamukelashvili Free Throw 2 of 2 (2 PTS),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
229,PT10M34.00S,2026-01-06T01:16:48.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,13.748357424441524,61.029411764705884,1610612737,33,27,2026-01-06T01:16:56Z,2220000,False,-55.0,77.0,1,left,MISS D. Daniels 9' turnaround Shot,[1630700],1610612737.0,ATL,turnaround,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Left,,,9.44,Missed,,,,,,,,,,,,,,,,
230,PT10M31.00S,2026-01-06T01:16:51.1Z,2,REGULAR,rebound,defensive,[],1630572,,,1610612761,33,27,2026-01-06T01:16:56Z,2230000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:4),[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,229.0,4.0,4.0,0.0,,,,
231,PT10M23.00S,2026-01-06T01:16:58.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,90.09526938239159,48.529411764705884,1610612761,33,27,2026-01-06T01:17:04Z,2240000,False,-7.0,41.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,4.13,Missed,,,,,,,,,,,,,,,,
232,PT10M21.00S,2026-01-06T01:17:00.5Z,2,REGULAR,rebound,defensive,[],1642258,,,1610612737,33,27,2026-01-06T01:17:04Z,2250000,False,,,0,,Z. Risacher REBOUND (Off:0 Def:1),[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,231.0,1.0,1.0,0.0,,,,
233,PT10M13.00S,2026-01-06T01:17:08.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,18.74178712220762,53.67647058823529,1610612737,33,29,2026-01-06T01:17:13Z,2260000,False,-18.0,124.0,1,left,K. Porziņģis 12' Jump Shot (7 PTS) (Z. Risacher 2 AST),"[204001, 1642258]",1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,In The Paint (Non-RA),8-16 Center,,,12.51,Made,7.0,Z. Risacher,1642258.0,2.0,,,,,,,,,,,,
235,PT09M52.00S,2026-01-06T01:17:30.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630700,,,1610612761,33,29,2026-01-06T01:17:41Z,2280000,False,,,0,,D. Daniels shooting personal FOUL (2 PF) (Quickley 2 FT),"[1630700, 1630193]",1610612737.0,ATL,shooting,,,Daniels,D. Daniels,,,,,Mid-Range,8-16 Left,1627534.0,,,,,,,,2.0,0.0,Quickley,1630193.0,,,,,,,,
237,PT09M52.00S,2026-01-06T01:17:58.5Z,2,REGULAR,freethrow,1 of 2,[],1630193,,,1610612761,34,29,2026-01-06T01:18:26Z,2300000,False,,,0,,I. Quickley Free Throw 1 of 2 (9 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,,
238,PT09M52.00S,2026-01-06T01:17:58.5Z,2,REGULAR,freethrow,2 of 2,[],1630193,,,1610612761,34,29,2026-01-06T01:18:26Z,2310000,False,,,0,,MISS I. Quickley Free Throw 2 of 2,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
239,PT09M51.00S,2026-01-06T01:17:59.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612737,34,29,2026-01-06T01:18:26Z,2320000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,238.0,,,,,,,
241,PT09M31.00S,2026-01-06T01:18:46.8Z,2,REGULAR,turnover,bad pass,[],1642258,,,1610612737,34,29,2026-01-06T01:19:27Z,2340000,False,,,0,,Z. Risacher bad pass TURNOVER (1 TO),"[1642258, 1641711]",1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Mid-Range,8-16 Center,,1.0,,,,,,,,,,,,,,,Dick,1641711.0,,
242,PT09M31.00S,2026-01-06T01:18:46.8Z,2,REGULAR,steal,,[],1641711,,,1610612761,34,29,2026-01-06T01:18:49Z,2350000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
243,PT09M28.00S,2026-01-06T01:18:50.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641711,94.1688567674113,52.69607843137255,1610612761,36,29,2026-01-06T01:19:03Z,2360000,False,13.0,2.0,1,right,G. Dick running finger roll Layup (2 PTS),[1641711],1610612761.0,TOR,running finger roll,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,,,1.37,Made,2.0,,,,,,,,,,,,,,,
244,PT09M28.00S,2026-01-06T01:18:57.0Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642258,,,1610612761,36,29,2026-01-06T01:19:02Z,2370000,False,,,0,,Z. Risacher shooting personal FOUL (4 PF) (Dick 1 FT),"[1642258, 1641711]",1610612737.0,ATL,shooting,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,4.0,0.0,Dick,1641711.0,,,,,,,,
246,PT09M28.00S,2026-01-06T01:19:17.3Z,2,REGULAR,substitution,out,[],1642258,,,1610612761,36,29,2026-01-06T01:19:27Z,2390000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT09M28.00S,2026-01-06T01:19:17.3Z,2,REGULAR,substitution,in,[],1630249,,,1610612761,36,29,2026-01-06T01:19:27Z,2400000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT09M28.00S,2026-01-06T01:19:26.1Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1641711,,,1610612761,37,29,2026-01-06T01:19:26Z,2410000,False,,,0,,G. Dick Free Throw 1 of 1 (3 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
250,PT09M21.00S,2026-01-06T01:19:39.3Z,2,REGULAR,substitution,out,[],1630572,,,1610612737,37,29,2026-01-06T01:19:55Z,2430000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT09M21.00S,2026-01-06T01:19:39.3Z,2,REGULAR,substitution,out,[],1631243,,,1610612737,37,29,2026-01-06T01:19:55Z,2440000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT09M21.00S,2026-01-06T01:19:39.3Z,2,REGULAR,substitution,in,[],1630534,,,1610612737,37,29,2026-01-06T01:19:55Z,2450000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT09M21.00S,2026-01-06T01:19:39.3Z,2,REGULAR,substitution,in,[],1630552,,,1610612737,37,29,2026-01-06T01:19:55Z,2460000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT09M15.00S,2026-01-06T01:20:05.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,13.87976346911958,46.07843137254902,1610612737,37,29,2026-01-06T01:20:13Z,2470000,False,20.0,78.0,1,left,MISS D. Daniels 8' driving floating Shot,[1630700],1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,8.04,Missed,,,,,,,,,,,,,,,,
255,PT09M15.00S,2026-01-06T01:20:05.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,37,29,2026-01-06T01:20:13Z,2480000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,254.0,,,,,,,
257,PT09M13.00S,2026-01-06T01:20:23.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],204001,10.85742444152431,83.33333333333334,1610612737,37,29,2026-01-06T01:20:28Z,2500000,False,-167.0,50.0,1,left,MISS K. Porziņģis 17' Jump Shot,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,Mid-Range,16-24 Left,,,17.39,Missed,,,,,,,,,,,,,,,,
258,PT09M09.00S,2026-01-06T01:20:27.3Z,2,REGULAR,rebound,defensive,[],1630534,,,1610612761,37,29,2026-01-06T01:20:28Z,2510000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,257.0,1.0,1.0,0.0,,,,
259,PT08M58.00S,2026-01-06T01:20:37.9Z,2,REGULAR,turnover,bad pass,[],1629628,,,1610612761,37,29,2026-01-06T01:20:42Z,2520000,False,,,0,,R. Barrett bad pass TURNOVER (1 TO),"[1629628, 1628379]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,1.0,,,,,,,,,,,,,,,Kennard,1628379.0,,
260,PT08M58.00S,2026-01-06T01:20:37.9Z,2,REGULAR,steal,,[],1628379,,,1610612737,37,29,2026-01-06T01:21:15Z,2530000,False,,,0,,L. Kennard STEAL (2 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
261,PT08M54.00S,2026-01-06T01:20:42.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,8.360709592641262,51.225490196078425,1610612737,37,31,2026-01-06T01:20:49Z,2540000,False,-6.0,26.0,1,left,J. Johnson running Layup (6 PTS),[1630552],1610612737.0,ATL,running,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,2.68,Made,6.0,,,,,,,,,,,,,,,
262,PT08M39.00S,2026-01-06T01:20:57.4Z,2,REGULAR,3pt,Jump Shot,[],1630567,64.73390275952694,57.84313725490197,1610612761,37,31,2026-01-06T01:21:04Z,2550000,False,39.0,279.0,1,right,MISS S. Barnes 28' pullup 3PT,[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,28.17,Missed,,,,,,,,,,,,,,,,
263,PT08M35.00S,2026-01-06T01:21:01.4Z,2,REGULAR,rebound,offensive,[],1630193,,,1610612761,37,31,2026-01-06T01:21:04Z,2560000,False,,,0,,I. Quickley REBOUND (Off:1 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,262.0,2.0,1.0,1.0,,,,
264,PT08M29.00S,2026-01-06T01:21:08.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630249,,,1610612761,37,31,2026-01-06T01:22:16Z,2570000,False,,,0,,V. Krejčí shooting personal FOUL (2 PF) (Quickley 2 FT),"[1630249, 1630193]",1610612737.0,ATL,shooting,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,200832.0,,,,,,,,2.0,0.0,Quickley,1630193.0,,,,,,,,
266,PT08M29.00S,2026-01-06T01:21:39.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630193,,,1610612761,38,31,2026-01-06T01:22:11Z,2590000,False,,,0,,I. Quickley Free Throw 1 of 2 (10 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
273,PT08M29.00S,2026-01-06T01:21:39.9Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630193,,,1610612761,39,31,2026-01-06T01:22:11Z,2595000,False,,,0,,I. Quickley Free Throw 2 of 2 (11 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
267,PT08M29.00S,2026-01-06T01:21:40.7Z,2,REGULAR,substitution,out,[],1630700,,,1610612737,39,31,2026-01-06T01:22:11Z,2600000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT08M29.00S,2026-01-06T01:21:40.7Z,2,REGULAR,substitution,out,[],204001,,,1610612737,39,31,2026-01-06T01:22:11Z,2610000,False,,,0,,SUB out: K. Porziņģis,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT08M29.00S,2026-01-06T01:21:40.7Z,2,REGULAR,substitution,in,[],1630168,,,1610612737,39,31,2026-01-06T01:22:11Z,2620000,False,,,0,,SUB in: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
