actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
167,PT00M01.80S,2025-11-27T01:09:42.5Z,1,REGULAR,turnover,bad pass,[],1641716,,,1610612754,21,25,2025-11-27T01:10:34Z,1662500,False,,,0,,J. Walker bad pass TURNOVER (1 TO),"[1641716, 1642347]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,Shead,1642347.0,,,,,
168,PT00M01.80S,2025-11-27T01:09:42.5Z,1,REGULAR,steal,,[],1642347,,,1610612761,21,25,2025-11-27T01:09:44Z,1663750,False,,,0,,J. Shead STEAL (1 STL),[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
169,PT00M00.50S,2025-11-27T01:09:46.8Z,1,REGULAR,heave,,['fromturnover'],0,,,1610612761,21,25,2025-11-27T01:12:16Z,1665000,False,,,0,,TOR Heave,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,60.36,,,,,,,,,,,,,,,,,,,
170,PT00M00.10S,2025-11-27T01:09:47.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612761,21,25,2025-11-27T01:11:12Z,1667500,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Right Center,,,,169.0,,,,,,,,,,,,,,,,
171,PT00M00.00S,2025-11-27T01:09:51.4Z,1,REGULAR,period,end,[],0,,,1610612761,21,25,2025-11-27T01:09:51Z,1710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2025-11-27T01:12:02.6Z,2,REGULAR,substitution,out,['startperiod'],1641711,,,1610612761,21,25,2025-11-27T01:12:20Z,1720000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2025-11-27T01:12:02.6Z,2,REGULAR,substitution,out,['startperiod'],1642347,,,1610612761,21,25,2025-11-27T01:12:20Z,1730000,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT12M00.00S,2025-11-27T01:12:02.6Z,2,REGULAR,substitution,in,['startperiod'],1642419,,,1610612761,21,25,2025-11-27T01:12:20Z,1740000,False,,,0,,SUB in: J. Battle,[1642419],1610612761.0,TOR,,,,Battle,J. Battle,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT12M00.00S,2025-11-27T01:12:02.6Z,2,REGULAR,substitution,in,['startperiod'],1630534,,,1610612761,21,25,2025-11-27T01:12:20Z,1750000,False,,,0,,SUB in: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT12M00.00S,2025-11-27T01:12:28.8Z,2,REGULAR,period,start,[],0,,,1610612754,21,25,2025-11-27T01:12:28Z,1760000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT11M44.00S,2025-11-27T01:12:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630643,7.835085413929041,49.50980392156863,1610612754,21,27,2025-11-27T01:14:05Z,1770000,False,2.0,21.0,1,left,J. Huff cutting Layup (4 PTS) (J. Walker 1 AST),"[1630643, 1641716]",1610612754.0,IND,cutting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,2.12,Made,4.0,,,,,,,,,,,,,J. Walker,1641716.0,1.0,,
179,PT11M44.00S,2025-11-27T01:12:50.4Z,2,REGULAR,foul,personal,['1freethrow'],1630534,,,1610612754,21,27,2025-11-27T01:12:57Z,1790000,False,,,0,,O. Agbaji shooting personal FOUL (1 PF) (Huff 1 FT),"[1630534, 1630643]",1610612761.0,TOR,shooting,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,1.0,0.0,Huff,1630643.0,,,,,,,,
181,PT11M44.00S,2025-11-27T01:13:15.2Z,2,REGULAR,freethrow,1 of 1,[],1630643,,,1610612754,21,28,2025-11-27T01:13:15Z,1810000,False,,,0,,J. Huff Free Throw 1 of 1 (5 PTS),[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
182,PT11M31.00S,2025-11-27T01:13:29.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.85479632063075,46.32352941176471,1610612761,21,28,2025-11-27T01:17:23Z,1820000,False,-18.0,15.0,1,right,MISS S. Barnes driving Layup,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
183,PT11M29.00S,2025-11-27T01:13:31.8Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,21,28,2025-11-27T01:21:00Z,1830000,False,,,0,,J. Walker REBOUND (Off:1 Def:4),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,182.0,5.0,4.0,1.0,,,,,,,,,,,,,
184,PT11M25.00S,2025-11-27T01:13:35.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641716,28.33442838370565,21.323529411764707,1610612754,21,28,2025-11-27T01:13:57Z,1840000,False,143.0,214.0,1,left,MISS J. Walker 25' running 3PT,[1641716],1610612754.0,IND,running,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,25.74,Missed,,,,,,,,,,,,,,,,,,
185,PT11M25.00S,2025-11-27T01:13:35.4Z,2,REGULAR,rebound,offensive,[],204456,,,1610612754,21,28,2025-11-27T01:20:51Z,1850000,False,,,0,,T. McConnell REBOUND (Off:1 Def:1),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Right Center,,,,184.0,2.0,1.0,1.0,,,,,,,,,,,,,
186,PT11M18.00S,2025-11-27T01:13:42.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,7.5722733245729295,44.11764705882353,1610612754,21,30,2025-11-27T01:14:12Z,1860000,False,29.0,19.0,1,left,P. Siakam driving finger roll Layup (6 PTS),[1627783],1610612754.0,IND,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,3.48,Made,6.0,,,,,,,,,,,,,,,,,
187,PT11M06.00S,2025-11-27T01:14:00.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,21,30,2025-11-27T01:14:00Z,1870000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT11M00.00S,2025-11-27T01:16:55.5Z,2,REGULAR,3pt,Jump Shot,[],1630534,94.30026281208936,3.6764705882352944,1610612761,21,30,2025-11-27T01:17:01Z,1880000,False,-232.0,1.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,23.16,Missed,,,,,,,,,,,,,,,,,,
189,PT10M58.00S,2025-11-27T01:16:57.5Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,21,30,2025-11-27T01:17:46Z,1890000,False,,,0,,J. Walker REBOUND (Off:1 Def:5),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Left Corner 3,24+ Left,,,,188.0,6.0,5.0,1.0,,,,,,,,,,,,,
190,PT10M52.00S,2025-11-27T01:17:04.8Z,2,REGULAR,turnover,out-of-bounds,[],204456,,,1610612754,21,30,2025-11-27T01:20:45Z,1900000,False,,,0,,T. McConnell bad pass out-of-bounds TURNOVER (2 TO),[204456],1610612754.0,IND,bad pass,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,,,,,,2004.0,,,,,2.0,,,,,,,
191,PT10M36.00S,2025-11-27T01:17:25.1Z,2,REGULAR,foul,personal,['2freethrow'],1630643,,,1610612761,21,30,2025-11-27T01:17:35Z,1910000,False,,,0,,J. Huff shooting personal FOUL (2 PF) (Barnes 2 FT),"[1630643, 1630567]",1610612754.0,IND,shooting,,,Huff,J. Huff,,,,,Restricted Area,0-8 Center,,,,,,,,201245.0,2.0,0.0,Barnes,1630567.0,,,,,,,,
193,PT10M36.00S,2025-11-27T01:17:54.7Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630567,,,1610612761,22,30,2025-11-27T01:17:54Z,1930000,False,,,0,,S. Barnes Free Throw 1 of 2 (9 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
194,PT10M36.00S,2025-11-27T01:18:06.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630567,,,1610612761,23,30,2025-11-27T01:18:06Z,1940000,False,,,0,,S. Barnes Free Throw 2 of 2 (10 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
195,PT10M24.00S,2025-11-27T01:18:20.1Z,2,REGULAR,turnover,bad pass,[],1641716,,,1610612754,23,30,2025-11-27T01:18:25Z,1950000,False,,,0,,J. Walker bad pass TURNOVER (2 TO),"[1641716, 1630193]",1610612754.0,IND,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,Quickley,1630193.0,,,,,
196,PT10M24.00S,2025-11-27T01:18:20.1Z,2,REGULAR,steal,,[],1630193,,,1610612761,23,30,2025-11-27T01:18:22Z,1960000,False,,,0,,I. Quickley STEAL (2 STL),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
197,PT10M19.00S,2025-11-27T01:18:24.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630534,94.03745072273325,51.470588235294116,1610612761,23,30,2025-11-27T01:18:30Z,1970000,False,7.0,4.0,1,right,MISS O. Agbaji running alley-oop Layup,[1630534],1610612761.0,TOR,running alley-oop,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,0.82,Missed,,,,,,,,,,,,,,,,,,
198,PT10M17.00S,2025-11-27T01:18:26.4Z,2,REGULAR,rebound,defensive,[],1641716,,,1610612754,23,30,2025-11-27T01:18:26Z,1980000,False,,,0,,J. Walker REBOUND (Off:1 Def:6),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,197.0,7.0,6.0,1.0,,,,,,,,,,,,,
199,PT10M10.00S,2025-11-27T01:18:33.0Z,2,REGULAR,3pt,Jump Shot,[],1641767,31.882391590013142,67.40196078431373,1610612754,23,30,2025-11-27T01:23:23Z,1990000,False,-87.0,247.0,1,left,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
200,PT10M06.00S,2025-11-27T01:18:37.0Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,23,30,2025-11-27T01:18:38Z,2000000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,199.0,2.0,2.0,0.0,,,,,,,,,,,,,
201,PT10M00.00S,2025-11-27T01:18:43.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,92.59198423127464,45.34313725490196,1610612761,23,30,2025-11-27T01:18:53Z,2010000,False,-23.0,17.0,1,right,MISS S. Barnes driving finger roll Layup,[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.89,Missed,,,,,,,,,,,,,,,,,,
202,PT09M56.00S,2025-11-27T01:18:46.4Z,2,REGULAR,rebound,offensive,[],1630567,,,1610612761,23,30,2025-11-27T01:18:46Z,2020000,False,,,0,,S. Barnes REBOUND (Off:2 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,201.0,2.0,0.0,2.0,,,,,,,,,,,,,
203,PT09M56.00S,2025-11-27T01:18:46.4Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630567,94.40999984741211,50.0,1610612761,23,30,2025-11-27T01:19:25Z,2030000,False,0.0,0.0,1,right,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
205,PT09M55.00S,2025-11-27T01:18:47.4Z,2,REGULAR,rebound,defensive,[],204456,,,1610612754,23,30,2025-11-27T01:19:25Z,2050000,False,,,0,,T. McConnell REBOUND (Off:1 Def:2),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,203.0,3.0,2.0,1.0,,,,,,,,,,,,,
206,PT09M46.00S,2025-11-27T01:18:57.3Z,2,REGULAR,turnover,lost ball,[],1627783,,,1610612754,23,30,2025-11-27T01:19:02Z,2060000,False,,,0,,P. Siakam lost ball TURNOVER (1 TO),"[1627783, 1627751]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Poeltl,1627751.0,,,,,
207,PT09M46.00S,2025-11-27T01:18:57.3Z,2,REGULAR,steal,,[],1627751,,,1610612761,23,30,2025-11-27T01:19:00Z,2070000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
208,PT09M40.00S,2025-11-27T01:19:02.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630193,93.38042049934296,52.69607843137255,1610612761,23,30,2025-11-27T01:19:12Z,2080000,False,13.0,10.0,1,right,MISS I. Quickley running finger roll Layup - blocked,"[1630193, 1641716]",1610612761.0,TOR,running finger roll,,,Quickley,I. Quickley,,,,,Restricted Area,0-8 Center,1.66,Missed,,,,,,,,,,,,,,,,,Walker,1641716.0
209,PT09M40.00S,2025-11-27T01:19:02.8Z,2,REGULAR,block,,[],1641716,,,1610612761,23,30,2025-11-27T01:19:05Z,2090000,False,,,0,,J. Walker BLOCK (1 BLK),[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
210,PT09M36.00S,2025-11-27T01:19:06.8Z,2,REGULAR,rebound,defensive,[],1641767,,,1610612754,23,30,2025-11-27T01:19:12Z,2100000,False,,,0,,B. Sheppard REBOUND (Off:0 Def:1),[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Restricted Area,0-8 Center,,,,208.0,1.0,1.0,0.0,,,,,,,,,,,,,
211,PT09M30.00S,2025-11-27T01:19:12.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,17.559132720105126,47.30392156862745,1610612754,23,32,2025-11-27T01:27:27Z,2110000,False,13.0,113.0,1,left,T. McConnell 11' Jump Shot (4 PTS) (P. Siakam 1 AST),"[204456, 1627783]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,11.34,Made,4.0,,,,,,,,,,,,,P. Siakam,1627783.0,1.0,,
213,PT09M16.00S,2025-11-27T01:19:29.2Z,2,REGULAR,foul,personal,[],1627783,,,1610612761,23,32,2025-11-27T01:19:41Z,2130000,False,,,0,,P. Siakam personal FOUL (2 PF),"[1627783, 1630567]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,16-24 Right Center,,,,,,,,201245.0,2.0,0.0,Barnes,1630567.0,,,,,,,,
215,PT09M16.00S,2025-11-27T01:19:48.9Z,2,REGULAR,substitution,out,[],1641767,,,1610612761,23,32,2025-11-27T01:20:09Z,2150000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT09M16.00S,2025-11-27T01:19:48.9Z,2,REGULAR,substitution,out,[],1630643,,,1610612761,23,32,2025-11-27T01:20:09Z,2160000,False,,,0,,SUB out: J. Huff,[1630643],1610612754.0,IND,,,,Huff,J. Huff,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT09M16.00S,2025-11-27T01:19:48.9Z,2,REGULAR,substitution,out,[],1627783,,,1610612761,23,32,2025-11-27T01:20:09Z,2170000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT09M16.00S,2025-11-27T01:19:48.9Z,2,REGULAR,substitution,in,[],1630543,,,1610612761,23,32,2025-11-27T01:20:09Z,2180000,False,,,0,,SUB in: I. Jackson,[1630543],1610612754.0,IND,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M16.00S,2025-11-27T01:19:48.9Z,2,REGULAR,substitution,in,[],1630526,,,1610612761,23,32,2025-11-27T01:20:09Z,2190000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M16.00S,2025-11-27T01:19:48.9Z,2,REGULAR,substitution,in,[],1629614,,,1610612761,23,32,2025-11-27T01:20:09Z,2200000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M16.00S,2025-11-27T01:20:11.4Z,2,REGULAR,foul,technical,['1freethrow'],1627783,,,1610612761,23,32,2025-11-27T01:20:19Z,2210000,False,,,0,,P. Siakam technical FOUL (1 Tech),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,201245.0,2.0,1.0,,,,,,,,,,
222,PT09M16.00S,2025-11-27T01:20:25.5Z,2,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,23,32,2025-11-27T01:20:25Z,2220000,False,,,0,,MISS I. Quickley technical Free Throw 1 of 1,[1630193],1610612761.0,TOR,technical,,,Quickley,I. Quickley,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
223,PT09M16.00S,2025-11-27T01:20:25.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,23,32,2025-11-27T01:20:25Z,2230000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,222.0,,,,,,,,,,,,,,,,
224,PT09M11.00S,2025-11-27T01:20:43.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642419,94.43166885676742,50.49019607843137,1610612761,25,32,2025-11-27T01:20:48Z,2240000,False,2.0,0.0,1,right,J. Battle cutting Layup (2 PTS) (J. Poeltl 1 AST),"[1642419, 1627751]",1610612761.0,TOR,cutting,,,Battle,J. Battle,,,,,Restricted Area,0-8 Center,0.25,Made,2.0,,,,,,,,,,,,,J. Poeltl,1627751.0,1.0,,
226,PT08M58.00S,2025-11-27T01:20:54.8Z,2,REGULAR,3pt,Jump Shot,[],1630526,6.1268068331143235,98.0392156862745,1610612754,25,35,2025-11-27T01:20:59Z,2260000,False,-240.0,5.0,1,left,J. Robinson-Earl 24' 3PT  (5 PTS) (T. McConnell 2 AST),"[1630526, 204456]",1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Left Corner 3,24+ Left,24.03,Made,5.0,,,,,,,,,,,,,T. McConnell,204456.0,2.0,,
228,PT08M44.00S,2025-11-27T01:21:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,93.51182654402102,51.470588235294116,1610612761,27,35,2025-11-27T01:21:15Z,2280000,False,7.0,8.0,1,right,J. Poeltl reverse Layup (2 PTS) (S. Barnes 1 AST),"[1627751, 1630567]",1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,,,,,,S. Barnes,1630567.0,1.0,,
230,PT08M27.00S,2025-11-27T01:21:26.1Z,2,REGULAR,3pt,Jump Shot,[],1641716,30.042706964520367,25.735294117647058,1610612754,27,35,2025-11-27T01:21:30Z,2300000,False,121.0,230.0,1,left,MISS J. Walker 25' pullup 3PT,[1641716],1610612754.0,IND,pullup,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
231,PT08M24.00S,2025-11-27T01:21:29.1Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612761,27,35,2025-11-27T01:21:30Z,2310000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,,,,230.0,2.0,2.0,0.0,,,,,,,,,,,,,
232,PT08M15.00S,2025-11-27T01:21:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.72339027595268,56.372549019607845,1610612761,27,35,2025-11-27T01:21:42Z,2320000,False,32.0,16.0,1,right,MISS J. Poeltl Layup,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,3.56,Missed,,,,,,,,,,,,,,,,,,
233,PT08M13.00S,2025-11-27T01:21:41.1Z,2,REGULAR,rebound,defensive,[],1630526,,,1610612754,27,35,2025-11-27T01:21:42Z,2330000,False,,,0,,J. Robinson-Earl REBOUND (Off:0 Def:3),[1630526],1610612754.0,IND,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,232.0,3.0,3.0,0.0,,,,,,,,,,,,,
234,PT08M06.00S,2025-11-27T01:21:48.2Z,2,REGULAR,2pt,Jump Shot,[],204456,6.258212877792378,18.872549019607842,1610612754,27,35,2025-11-27T01:21:53Z,2340000,False,156.0,6.0,1,left,MISS T. McConnell 15' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,15.57,Missed,,,,,,,,,,,,,,,,,,
235,PT08M01.00S,2025-11-27T01:21:53.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,27,35,2025-11-27T01:21:53Z,2350000,False,,,0,,J. Poeltl REBOUND (Off:0 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,234.0,3.0,3.0,0.0,,,,,,,,,,,,,
236,PT07M54.00S,2025-11-27T01:21:59.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,94.1688567674113,50.98039215686274,1610612761,29,35,2025-11-27T01:22:04Z,2360000,False,5.0,2.0,1,right,J. Poeltl reverse Layup (4 PTS) (I. Quickley 2 AST),"[1627751, 1630193]",1610612761.0,TOR,reverse,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,0.54,Made,4.0,,,,,,,,,,,,,I. Quickley,1630193.0,2.0,,
238,PT07M54.00S,2025-11-27T01:22:04.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,29,35,2025-11-27T01:22:04Z,2380000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,out,[],1630193,,,1610612754,29,35,2025-11-27T01:24:42Z,2390000,False,,,0,,SUB out: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,out,[],1627751,,,1610612754,29,35,2025-11-27T01:24:42Z,2400000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,out,[],1630534,,,1610612754,29,35,2025-11-27T01:24:42Z,2410000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612761.0,TOR,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,out,[],204456,,,1610612754,29,35,2025-11-27T01:24:42Z,2420000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,in,[],1630572,,,1610612754,29,35,2025-11-27T01:24:42Z,2430000,False,,,0,,SUB in: S. Mamukelashvili,[1630572],1610612761.0,TOR,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,in,[],1642347,,,1610612754,29,35,2025-11-27T01:24:42Z,2440000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,in,[],1642266,,,1610612754,29,35,2025-11-27T01:24:42Z,2450000,False,,,0,,SUB in: J. Walter,[1642266],1610612761.0,TOR,,,,Walter,J. Walter,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,in,[],1631097,,,1610612754,29,35,2025-11-27T01:24:42Z,2460000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,out,[],1641716,,,1610612754,29,35,2025-11-27T01:25:01Z,2470000,False,,,0,,SUB out: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,in,[],1641767,,,1610612754,29,35,2025-11-27T01:25:01Z,2480000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M54.00S,2025-11-27T01:22:05.7Z,2,REGULAR,substitution,out,[],1630567,,,1610612754,29,35,2025-11-27T01:26:14Z,2485000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
