actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
371,PT10M41.00S,2026-02-26T01:58:49.2Z,3,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,63,62,2026-02-26T01:58:49Z,3690000,False,,,0,,R. Barrett Free Throw 1 of 2 (6 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
372,PT10M41.00S,2026-02-26T01:58:49.2Z,3,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,63,62,2026-02-26T01:59:13Z,3700000,False,,,0,,MISS R. Barrett Free Throw 2 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
373,PT10M40.00S,2026-02-26T01:58:50.2Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612759,63,62,2026-02-26T02:03:19Z,3710000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,372.0,,,,,,,,
374,PT10M40.00S,2026-02-26T01:59:12.2Z,3,REGULAR,foul,personal,[],1642867,,,1610612759,63,62,2026-02-26T02:04:09Z,3720000,False,,,0,,C. Murray-Boyles loose ball personal FOUL (3 PF),"[1642867, 1641705]",1610612761.0,TOR,loose ball,,,Murray-Boyles,C. Murray-Boyles,,,,,Restricted Area,0-8 Center,1627961.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
376,PT10M28.00S,2026-02-26T01:59:48.2Z,3,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,63,62,2026-02-26T01:59:55Z,3740000,False,,,0,,S. Castle step out-of-bounds TURNOVER (2 TO),[1642264],1610612759.0,SAS,step,,,Castle,S. Castle,,,,,Above the Break 3,24+ Right Center,1627961.0,,,,,,,2.0,,,,,,,,,,,,
377,PT10M18.00S,2026-02-26T01:59:58.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627742,18.084756898817346,35.78431372549019,1610612761,63,62,2026-02-26T02:00:03Z,3750000,False,71.0,117.0,1,left,MISS B. Ingram 13' pullup Shot,[1627742],1610612761.0,TOR,pullup,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Missed,,,,,13.73,,,,,,,,,
378,PT10M15.00S,2026-02-26T02:00:01.8Z,3,REGULAR,rebound,defensive,[],1630577,,,1610612759,63,62,2026-02-26T02:00:03Z,3760000,False,,,0,,J. Champagnie REBOUND (Off:0 Def:2),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,377.0,2.0,2.0,0.0,,,,,
379,PT10M00.00S,2026-02-26T02:00:15.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641705,82.34231274638634,50.73529411764706,1610612759,63,62,2026-02-26T02:00:19Z,3770000,False,4.0,113.0,1,right,MISS V. Wembanyama 11' pullup Shot,[1641705],1610612759.0,SAS,pullup,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.36,,,,,,,,,
380,PT09M58.00S,2026-02-26T02:00:17.8Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,63,62,2026-02-26T02:00:19Z,3780000,False,,,0,,B. Ingram REBOUND (Off:1 Def:6),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,379.0,7.0,6.0,1.0,,,,,
381,PT09M55.00S,2026-02-26T02:00:22.3Z,3,REGULAR,turnover,lost ball,[],1627742,,,1610612761,63,62,2026-02-26T02:00:26Z,3790000,False,,,0,,B. Ingram lost ball TURNOVER (2 TO),"[1627742, 1630170]",1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,Vassell,1630170.0,,,,,,,,,,
382,PT09M55.00S,2026-02-26T02:00:22.3Z,3,REGULAR,steal,,[],1630170,,,1610612759,63,62,2026-02-26T02:00:24Z,3800000,False,,,0,,D. Vassell STEAL (2 STL),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
383,PT09M42.00S,2026-02-26T02:00:37.1Z,3,REGULAR,foul,personal,[],1630567,,,1610612759,63,62,2026-02-26T02:00:42Z,3810000,False,,,0,,S. Barnes personal FOUL (3 PF),"[1630567, 1641705]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,1155.0,3.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
385,PT09M40.00S,2026-02-26T02:01:00.3Z,3,REGULAR,turnover,out-of-bounds,[],1642264,,,1610612759,63,62,2026-02-26T02:01:06Z,3830000,False,,,0,,S. Castle step out-of-bounds TURNOVER (3 TO),[1642264],1610612759.0,SAS,step,,,Castle,S. Castle,,,,,Above the Break 3,24+ Left Center,1155.0,,,,,,,3.0,,,,,,,,,,,,
386,PT09M30.00S,2026-02-26T02:01:33.2Z,3,REGULAR,foul,personal,[],1628368,,,1610612761,63,62,2026-02-26T02:01:39Z,3840000,False,,,0,,D. Fox personal FOUL (3 PF),"[1628368, 1630567]",1610612759.0,SAS,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,200834.0,3.0,0.0,Barnes,1630567.0,,,,,,,,,,,,,,,
388,PT09M30.00S,2026-02-26T02:01:40.4Z,3,REGULAR,substitution,out,[],1642867,,,1610612761,63,62,2026-02-26T02:01:44Z,3860000,False,,,0,,SUB out: C. Murray-Boyles,[1642867],1610612761.0,TOR,,,,Murray-Boyles,C. Murray-Boyles,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT09M30.00S,2026-02-26T02:01:40.4Z,3,REGULAR,substitution,in,[],1627751,,,1610612761,63,62,2026-02-26T02:01:44Z,3870000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT09M23.00S,2026-02-26T02:01:58.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627751,6.389618922470433,50.0,1610612761,65,62,2026-02-26T02:02:02Z,3880000,False,0.0,8.0,1,left,J. Poeltl cutting Layup (7 PTS) (R. Barrett 1 AST),"[1627751, 1629628]",1610612761.0,TOR,cutting,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,0.76,,,,,R. Barrett,1629628.0,1.0,,
392,PT09M07.00S,2026-02-26T02:02:14.0Z,3,REGULAR,3pt,Jump Shot,[],1630170,89.04402102496715,97.79411764705883,1610612759,65,65,2026-02-26T02:02:18Z,3900000,False,239.0,50.0,1,right,D. Vassell 24' 3PT  (16 PTS) (S. Castle 3 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Right Corner 3,24+ Right,,,,,,Made,16.0,,,,24.43,,,,,S. Castle,1642264.0,3.0,,
394,PT08M56.00S,2026-02-26T02:02:25.5Z,3,REGULAR,2pt,Jump Shot,[],1630567,5.863994743758213,22.794117647058822,1610612761,65,65,2026-02-26T04:30:16Z,3920000,False,136.0,3.0,1,left,MISS S. Barnes 13' turnaround fadeaway Shot,[1630567],1610612761.0,TOR,turnaround fadeaway,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,13.6,,,,,,,,,
395,PT08M54.00S,2026-02-26T02:02:27.5Z,3,REGULAR,rebound,offensive,[],1629628,,,1610612761,65,65,2026-02-26T04:30:16Z,3930000,False,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,394.0,3.0,2.0,1.0,,,,,
396,PT08M54.00S,2026-02-26T02:02:30.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629628,5.601182654402102,52.94117647058824,1610612761,65,65,2026-02-26T02:05:39Z,3940000,False,-15.0,0.0,1,left,MISS R. Barrett putback Layup,[1629628],1610612761.0,TOR,putback,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.47,,,,,,,,,
397,PT08M52.00S,2026-02-26T02:02:32.6Z,3,REGULAR,rebound,offensive,[],1627751,,,1610612761,65,65,2026-02-26T02:05:39Z,3950000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,396.0,3.0,1.0,2.0,,,,,
398,PT08M52.00S,2026-02-26T02:02:33.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,65,65,2026-02-26T02:06:10Z,3960000,False,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
399,PT08M48.00S,2026-02-26T02:02:37.4Z,3,REGULAR,rebound,defensive,[],1630170,,,1610612759,65,65,2026-02-26T02:06:10Z,3970000,False,,,0,,D. Vassell REBOUND (Off:0 Def:5),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,398.0,5.0,5.0,0.0,,,,,
400,PT08M44.00S,2026-02-26T02:02:37.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628368,93.9060446780552,52.69607843137255,1610612759,65,67,2026-02-26T02:02:44Z,3980000,False,13.0,5.0,1,right,D. Fox running finger roll Layup (12 PTS) (D. Vassell 2 AST),"[1628368, 1630170]",1610612759.0,SAS,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.43,,,,,D. Vassell,1630170.0,2.0,,
402,PT08M34.00S,2026-02-26T02:02:51.5Z,3,REGULAR,turnover,traveling,[],1629628,,,1610612761,65,67,2026-02-26T02:02:58Z,4000000,False,,,0,,R. Barrett traveling TURNOVER (2 TO),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,1155.0,,,,,,,2.0,,,,,,,,,,,,
403,PT08M18.00S,2026-02-26T02:03:15.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641705,67.62483574244416,27.696078431372552,1610612759,65,67,2026-02-26T02:03:23Z,4010000,False,-112.0,252.0,1,right,MISS V. Wembanyama 27' 3PT,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,27.54,,,,,,,,,
404,PT08M15.00S,2026-02-26T02:03:18.3Z,3,REGULAR,rebound,defensive,[],1627742,,,1610612761,65,67,2026-02-26T02:03:18Z,4020000,False,,,0,,B. Ingram REBOUND (Off:1 Def:7),[1627742],1610612761.0,TOR,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,403.0,8.0,7.0,1.0,,,,,
405,PT08M07.00S,2026-02-26T02:03:25.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627742,5.338370565045992,50.0,1610612761,67,67,2026-02-26T02:03:32Z,4030000,False,0.0,-2.0,1,left,B. Ingram driving finger roll Layup (16 PTS),[1627742],1610612761.0,TOR,driving finger roll,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,,,,0.23,,,,,,,,,
406,PT08M00.00S,2026-02-26T02:03:35.3Z,3,REGULAR,foul,personal,[],1627751,,,1610612759,67,67,2026-02-26T02:03:56Z,4040000,False,,,0,,J. Poeltl personal FOUL (2 PF),"[1627751, 1641705]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,1627961.0,2.0,0.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,
408,PT07M56.00S,2026-02-26T02:04:09.1Z,3,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,67,67,2026-02-26T02:04:15Z,4060000,False,,,0,,V. Wembanyama lost ball out-of-bounds TURNOVER (3 TO),[1641705],1610612759.0,SAS,lost ball,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,1155.0,,,,,,,3.0,,,,,,,,,,,,
409,PT07M49.00S,2026-02-26T02:04:24.5Z,3,REGULAR,foul,personal,['2freethrow'],1641705,,,1610612761,67,67,2026-02-26T02:04:31Z,4070000,False,,,0,,V. Wembanyama shooting personal FOUL (1 PF) (Poeltl 2 FT),"[1641705, 1627751]",1610612759.0,SAS,shooting,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,1155.0,1.0,0.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
411,PT07M49.00S,2026-02-26T02:04:59.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627751,,,1610612761,68,67,2026-02-26T02:04:59Z,4090000,False,,,0,,J. Poeltl Free Throw 1 of 2 (8 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
412,PT07M49.00S,2026-02-26T02:05:00.5Z,3,REGULAR,substitution,out,[],1641705,,,1610612761,68,67,2026-02-26T02:05:05Z,4100000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT07M49.00S,2026-02-26T02:05:00.5Z,3,REGULAR,substitution,out,[],1628368,,,1610612761,68,67,2026-02-26T02:05:05Z,4110000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT07M49.00S,2026-02-26T02:05:00.5Z,3,REGULAR,substitution,in,[],1642844,,,1610612761,68,67,2026-02-26T02:05:05Z,4120000,False,,,0,,SUB in: D. Harper,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT07M49.00S,2026-02-26T02:05:00.5Z,3,REGULAR,substitution,in,[],1628436,,,1610612761,68,67,2026-02-26T02:05:05Z,4130000,False,,,0,,SUB in: L. Kornet,[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT07M49.00S,2026-02-26T02:05:26.0Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627751,,,1610612761,69,67,2026-02-26T02:05:26Z,4140000,False,,,0,,J. Poeltl Free Throw 2 of 2 (9 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
417,PT07M28.00S,2026-02-26T02:05:49.6Z,3,REGULAR,3pt,Jump Shot,[],1642844,89.17542706964521,97.54901960784314,1610612759,69,67,2026-02-26T02:05:57Z,4150000,False,238.0,49.0,1,right,MISS D. Harper 24' 3PT,[1642844],1610612759.0,SAS,,,,Harper,D. Harper,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,24.28,,,,,,,,,
418,PT07M28.00S,2026-02-26T02:05:49.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612759,69,67,2026-02-26T02:05:57Z,4160000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,417.0,,,,,,,,
419,PT07M28.00S,2026-02-26T02:05:56.5Z,3,REGULAR,foul,personal,[],1627751,,,1610612759,69,67,2026-02-26T02:06:27Z,4170000,False,,,0,,J. Poeltl loose ball personal FOUL (3 PF),"[1627751, 1628436]",1610612761.0,TOR,loose ball,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,200834.0,3.0,0.0,Kornet,1628436.0,,,,,,,,,,,,,,,
421,PT07M19.00S,2026-02-26T02:06:21.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630170,69.46452036793693,18.627450980392158,1610612759,69,67,2026-02-26T02:09:17Z,4190000,False,-157.0,235.0,1,right,MISS D. Vassell 28' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,28.21,,,,,,,,,
422,PT07M17.00S,2026-02-26T02:06:23.7Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612761,69,67,2026-02-26T02:12:29Z,4200000,False,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,421.0,4.0,3.0,1.0,,,,,
425,PT07M10.00S,2026-02-26T02:06:30.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,31.61957950065703,67.8921568627451,1610612761,69,67,2026-02-26T02:06:50Z,4230000,False,-89.0,245.0,1,left,MISS R. Barrett 26' running 3PT,[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.06,,,,,,,,,
426,PT07M07.00S,2026-02-26T02:06:33.5Z,3,REGULAR,rebound,defensive,[],1628436,,,1610612759,69,67,2026-02-26T02:06:35Z,4240000,False,,,0,,L. Kornet REBOUND (Off:2 Def:3),[1628436],1610612759.0,SAS,,,,Kornet,L. Kornet,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,425.0,5.0,3.0,2.0,,,,,
427,PT07M00.00S,2026-02-26T02:06:43.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627742,,,1610612759,69,67,2026-02-26T02:06:56Z,4250000,False,,,0,,B. Ingram shooting personal FOUL (1 PF) (Castle 2 FT),"[1627742, 1642264]",1610612761.0,TOR,shooting,,,Ingram,B. Ingram,,,,,In The Paint (Non-RA),0-8 Center,1627961.0,1.0,0.0,Castle,1642264.0,,,,,,,,,,,,,,,
429,PT07M00.00S,2026-02-26T02:07:15.6Z,3,REGULAR,freethrow,1 of 2,[],1642264,,,1610612759,69,68,2026-02-26T02:07:15Z,4270000,False,,,0,,S. Castle Free Throw 1 of 2 (6 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
430,PT07M00.00S,2026-02-26T02:07:16.4Z,3,REGULAR,substitution,out,[],1630567,,,1610612759,69,68,2026-02-26T02:07:23Z,4280000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT07M00.00S,2026-02-26T02:07:16.4Z,3,REGULAR,substitution,out,[],1630577,,,1610612759,69,68,2026-02-26T02:07:23Z,4290000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
432,PT07M00.00S,2026-02-26T02:07:16.4Z,3,REGULAR,substitution,in,[],1642347,,,1610612759,69,68,2026-02-26T02:07:23Z,4300000,False,,,0,,SUB in: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT07M00.00S,2026-02-26T02:07:16.4Z,3,REGULAR,substitution,in,[],1629640,,,1610612759,69,68,2026-02-26T02:07:23Z,4310000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT07M00.00S,2026-02-26T02:07:40.1Z,3,REGULAR,freethrow,2 of 2,[],1642264,,,1610612759,69,69,2026-02-26T02:07:40Z,4320000,False,,,0,,S. Castle Free Throw 2 of 2 (7 PTS),[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
435,PT06M44.00S,2026-02-26T02:07:56.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642347,15.982260183968464,38.23529411764706,1610612761,71,69,2026-02-26T02:08:02Z,4330000,False,59.0,98.0,1,left,J. Shead 11' driving floating Jump Shot (4 PTS),[1642347],1610612761.0,TOR,driving floating,,,Shead,J. Shead,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,,,,11.4,,,,,,,,,
436,PT06M24.00S,2026-02-26T02:08:16.1Z,3,REGULAR,3pt,Jump Shot,[],1642264,91.27792378449409,97.30392156862744,1610612759,71,69,2026-02-26T02:08:20Z,4340000,False,237.0,29.0,1,right,MISS S. Castle 3PT,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.83,,,,,,,,,
437,PT06M21.00S,2026-02-26T02:08:19.1Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,71,69,2026-02-26T02:08:20Z,4350000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,436.0,2.0,2.0,0.0,,,,,
438,PT06M11.00S,2026-02-26T02:08:30.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,13.485545335085414,52.450980392156865,1610612761,73,69,2026-02-26T02:08:34Z,4360000,False,-12.0,74.0,1,left,I. Quickley 7' driving floating Jump Shot (12 PTS),[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,12.0,,,,7.53,,,,,,,,,
439,PT05M51.00S,2026-02-26T02:08:49.8Z,3,REGULAR,2pt,Jump Shot,[],1630170,85.3646517739816,74.26470588235294,1610612759,73,69,2026-02-26T02:08:54Z,4370000,False,121.0,85.0,1,right,MISS D. Vassell 14' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,14.82,,,,,,,,,
440,PT05M47.00S,2026-02-26T02:08:52.5Z,3,REGULAR,rebound,defensive,[],1630193,,,1610612761,73,69,2026-02-26T02:08:52Z,4380000,False,,,0,,I. Quickley REBOUND (Off:0 Def:3),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,439.0,3.0,3.0,0.0,,,,,
441,PT05M45.00S,2026-02-26T02:08:58.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612761,73,69,2026-02-26T02:09:11Z,4390000,False,,,0,,D. Vassell shooting personal FOUL (2 PF) (Quickley 2 FT),"[1630170, 1630193]",1610612759.0,SAS,shooting,,,Vassell,D. Vassell,,,,,In The Paint (Non-RA),0-8 Center,200834.0,2.0,0.0,Quickley,1630193.0,,,,,,,,,,,,,,,
443,PT05M45.00S,2026-02-26T02:09:09.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,73,69,2026-02-26T02:09:09Z,4410000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT05M45.00S,2026-02-26T02:09:12.4Z,3,REGULAR,substitution,out,[],1642264,,,1610612761,73,69,2026-02-26T02:11:53Z,4420000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT05M45.00S,2026-02-26T02:09:12.4Z,3,REGULAR,substitution,in,[],203084,,,1610612761,73,69,2026-02-26T02:11:53Z,4430000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT05M45.00S,2026-02-26T02:12:14.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630193,,,1610612761,74,69,2026-02-26T02:12:14Z,4440000,False,,,0,,I. Quickley Free Throw 1 of 2 (13 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,
447,PT05M45.00S,2026-02-26T02:12:34.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630193,,,1610612761,75,69,2026-02-26T02:12:34Z,4450000,False,,,0,,I. Quickley Free Throw 2 of 2 (14 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
448,PT05M22.00S,2026-02-26T02:12:58.6Z,3,REGULAR,3pt,Jump Shot,[],203084,63.81406044678055,21.813725490196077,1610612759,75,72,2026-02-26T02:13:03Z,4460000,False,-141.0,288.0,1,right,H. Barnes 32' 3PT  (5 PTS) (D. Harper 4 AST),"[203084, 1642844]",1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,,,,32.03,,,,,D. Harper,1642844.0,4.0,,
450,PT04M57.00S,2026-02-26T02:13:24.4Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,9.149145860709593,44.6078431372549,1610612761,75,72,2026-02-26T02:13:28Z,4480000,False,27.0,34.0,1,left,MISS B. Ingram driving DUNK,[1627742],1610612761.0,TOR,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,4.3,,,,,,,,,
451,PT04M55.00S,2026-02-26T02:13:26.4Z,3,REGULAR,rebound,defensive,[],1629640,,,1610612759,75,72,2026-02-26T02:13:28Z,4490000,False,,,0,,K. Johnson REBOUND (Off:0 Def:1),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,450.0,1.0,1.0,0.0,,,,,
452,PT04M50.00S,2026-02-26T02:13:29.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629640,89.70105124835742,52.450980392156865,1610612759,75,72,2026-02-26T02:13:34Z,4500000,False,12.0,44.0,1,right,MISS K. Johnson running Layup - blocked,"[1629640, 1627751]",1610612759.0,SAS,running,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.6,,,,,,,,Poeltl,1627751.0
453,PT04M50.00S,2026-02-26T02:13:29.7Z,3,REGULAR,block,,[],1627751,,,1610612759,75,72,2026-02-26T02:13:31Z,4510000,False,,,0,,J. Poeltl BLOCK (2 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
454,PT04M48.00S,2026-02-26T02:13:31.7Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,75,72,2026-02-26T02:13:34Z,4520000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,452.0,4.0,2.0,2.0,,,,,
