actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
80,PT05M01.00S,2026-01-02T03:56:59.5Z,1,REGULAR,substitution,in,[],1627884,,,1610612762,18,7,2026-01-02T03:57:12Z,800000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M01.00S,2026-01-02T03:56:59.5Z,1,REGULAR,substitution,in,[],1642949,,,1610612762,18,7,2026-01-02T03:57:12Z,810000,False,,,0,,SUB in: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M52.00S,2026-01-02T03:57:32.8Z,1,REGULAR,turnover,bad pass,[],1641729,,,1610612762,18,7,2026-01-02T03:57:37Z,820000,False,,,0,,B. Sensabaugh bad pass TURNOVER (1 TO),"[1641729, 202695]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Leonard,202695.0,,,,,
83,PT04M52.00S,2026-01-02T03:57:32.8Z,1,REGULAR,steal,,[],202695,,,1610612746,18,7,2026-01-02T03:57:34Z,830000,False,,,0,,K. Leonard STEAL (1 STL),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
84,PT04M47.00S,2026-01-02T03:57:37.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627884,6.258212877792378,53.67647058823529,1610612746,20,7,2026-01-02T03:57:44Z,840000,False,-18.0,6.0,1,left,D. Jones Jr. running Layup (2 PTS),[1627884],1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,1.94,Made,,,,,,,,,,2.0,,,,,,,,
85,PT04M34.00S,2026-01-02T03:57:50.2Z,1,REGULAR,3pt,Jump Shot,[],1641729,86.5473061760841,94.6078431372549,1610612762,20,7,2026-01-02T03:57:58Z,850000,False,223.0,74.0,1,right,MISS B. Sensabaugh 3PT - blocked,"[1641729, 1628381]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,23.5,Missed,,,,,,,,,,,,,,,,,Collins,1628381.0
86,PT04M34.00S,2026-01-02T03:57:50.2Z,1,REGULAR,block,,[],1628381,,,1610612762,20,7,2026-01-02T03:57:54Z,860000,False,,,0,,J. Collins BLOCK (1 BLK),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
87,PT04M34.00S,2026-01-02T03:57:50.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612762,20,7,2026-01-02T03:57:58Z,870000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,85.0,,,,,,,,,,,,,,,,,
89,PT04M34.00S,2026-01-02T03:57:57.0Z,1,REGULAR,substitution,out,[],1642271,,,1610612762,20,7,2026-01-02T03:58:07Z,890000,False,,,0,,SUB out: K. Filipowski,[1642271],1610612762.0,UTA,,,,Filipowski,K. Filipowski,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT04M34.00S,2026-01-02T03:57:57.0Z,1,REGULAR,substitution,out,[],1641729,,,1610612762,20,7,2026-01-02T03:58:07Z,900000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M34.00S,2026-01-02T03:57:57.0Z,1,REGULAR,substitution,in,[],1629004,,,1610612762,20,7,2026-01-02T03:58:07Z,910000,False,,,0,,SUB in: S. Mykhailiuk,[1629004],1610612762.0,UTA,,,,Mykhailiuk,S. Mykhailiuk,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M34.00S,2026-01-02T03:57:57.0Z,1,REGULAR,substitution,in,[],1631131,,,1610612762,20,7,2026-01-02T03:58:07Z,920000,False,,,0,,SUB in: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M27.00S,2026-01-02T03:58:20.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1642262,89.83245729303549,31.862745098039213,1610612762,20,7,2026-01-02T03:58:25Z,930000,False,-91.0,43.0,1,right,MISS C. Williams 10' driving bank Shot,[1642262],1610612762.0,UTA,driving bank,,,Williams,C. Williams,,,,,Mid-Range,8-16 Left,10.04,Missed,,,,,,,,,,,,,,,,,,
94,PT04M25.00S,2026-01-02T03:58:22.3Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,20,7,2026-01-02T03:59:27Z,940000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT04M20.00S,2026-01-02T03:58:27.7Z,1,REGULAR,3pt,Jump Shot,[],201935,29.6484888304862,23.774509803921568,1610612746,20,7,2026-01-02T03:58:37Z,950000,False,131.0,226.0,1,left,MISS J. Harden 26' 3PT,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,26.14,Missed,,,,,,,,,,,,,,,,,,
96,PT04M19.00S,2026-01-02T03:58:28.7Z,1,REGULAR,rebound,defensive,[],1642268,,,1610612762,20,7,2026-01-02T04:03:23Z,960000,False,,,0,,I. Collier REBOUND (Off:0 Def:1),[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,Above the Break 3,24+ Right Center,,,95.0,1.0,1.0,0.0,,,,,,,,,,,,,,
97,PT04M15.00S,2026-01-02T03:58:35.8Z,1,REGULAR,foul,personal,[],1627884,,,1610612762,20,7,2026-01-02T03:58:43Z,970000,False,,,0,,D. Jones Jr. personal FOUL (1 PF),"[1627884, 1642262]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,1.0,0.0,Williams,1642262.0,,,,,,,,,
99,PT04M15.00S,2026-01-02T03:58:43.9Z,1,REGULAR,substitution,out,[],202695,,,1610612762,20,7,2026-01-02T03:58:54Z,990000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2026-01-02T03:58:43.9Z,1,REGULAR,substitution,out,[],1642268,,,1610612762,20,7,2026-01-02T03:58:54Z,1000000,False,,,0,,SUB out: I. Collier,[1642268],1610612762.0,UTA,,,,Collier,I. Collier,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M15.00S,2026-01-02T03:58:43.9Z,1,REGULAR,substitution,in,[],201587,,,1610612762,20,7,2026-01-02T03:58:54Z,1010000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT04M15.00S,2026-01-02T03:58:43.9Z,1,REGULAR,substitution,in,[],1642383,,,1610612762,20,7,2026-01-02T03:58:54Z,1020000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT04M11.00S,2026-01-02T03:59:01.7Z,1,REGULAR,2pt,Jump Shot,[],1629004,82.60512483574244,31.127450980392158,1610612762,20,7,2026-01-02T03:59:07Z,1030000,False,-94.0,111.0,1,right,MISS S. Mykhailiuk 14' step back Shot,[1629004],1610612762.0,UTA,step back,,,Mykhailiuk,S. Mykhailiuk,,,,,Mid-Range,8-16 Left,14.57,Missed,,,,,,,,,,,,,,,,,,
104,PT04M10.00S,2026-01-02T03:59:02.7Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,20,7,2026-01-02T04:04:26Z,1040000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:2),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Left,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT03M58.00S,2026-01-02T03:59:15.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642949,7.30946123521682,43.627450980392155,1610612746,22,7,2026-01-02T03:59:20Z,1050000,False,32.0,16.0,1,left,Y. Niederhäuser turnaround bank Hook (2 PTS) (J. Harden 1 AST),"[1642949, 201935]",1610612746.0,LAC,turnaround bank,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,,,2.0,,,,J. Harden,201935.0,1.0,,
107,PT03M39.00S,2026-01-02T03:59:35.2Z,1,REGULAR,turnover,bad pass,[],203937,,,1610612762,22,7,2026-01-02T03:59:47Z,1070000,False,,,0,,K. Anderson bad pass TURNOVER (1 TO),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1.0,,,,,,,
108,PT03M39.00S,2026-01-02T03:59:39.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612746,22,7,2026-01-02T03:59:47Z,1080000,False,,,0,,K. Anderson loose ball personal FOUL (1 PF) (Batum 2 FT),"[203937, 201587]",1610612762.0,UTA,loose ball,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Right Center,,,,,,,203591.0,1.0,0.0,Batum,201587.0,,,,,,,,,
110,PT03M39.00S,2026-01-02T04:00:06.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201587,,,1610612746,23,7,2026-01-02T04:00:06Z,1100000,False,,,0,,N. Batum Free Throw 1 of 2 (1 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
111,PT03M39.00S,2026-01-02T04:00:07.5Z,1,REGULAR,substitution,out,[],1642262,,,1610612746,23,7,2026-01-02T04:00:15Z,1110000,False,,,0,,SUB out: C. Williams,[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M39.00S,2026-01-02T04:00:07.5Z,1,REGULAR,substitution,in,[],1641729,,,1610612746,23,7,2026-01-02T04:00:15Z,1120000,False,,,0,,SUB in: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M39.00S,2026-01-02T04:00:23.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201587,,,1610612746,24,7,2026-01-02T04:00:23Z,1130000,False,,,0,,N. Batum Free Throw 2 of 2 (2 PTS),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
114,PT03M25.00S,2026-01-02T04:00:40.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,85.62746386333771,52.69607843137255,1610612762,24,7,2026-01-02T04:06:09Z,1140000,False,13.0,83.0,1,right,MISS K. Anderson 8' driving floating Shot,[203937],1610612762.0,UTA,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,8.37,Missed,,,,,,,,,,,,,,,,,,
115,PT03M22.00S,2026-01-02T04:00:43.8Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,24,7,2026-01-02T04:00:45Z,1150000,False,,,0,,J. Collins REBOUND (Off:1 Def:6),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,114.0,7.0,6.0,1.0,,,,,,,,,,,,,,
121,PT03M18.00S,2026-01-02T04:00:45.7Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203937,,,1610612746,24,7,2026-01-02T04:03:36Z,1155000,False,,,0,,K. Anderson personal FOUL (2 PF) (Collins 2 FT),"[203937, 1628381]",1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202007.0,2.0,0.0,Collins,1628381.0,,,,,,,,,
119,PT03M18.00S,2026-01-02T04:01:14.7Z,1,REGULAR,timeout,challenge,['team'],0,,,1610612746,24,7,2026-01-02T04:03:33Z,1190000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M18.00S,2026-01-02T04:03:41.3Z,1,REGULAR,freethrow,1 of 2,[],1628381,,,1610612746,25,7,2026-01-02T04:03:41Z,1220000,False,,,0,,J. Collins Free Throw 1 of 2 (3 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
126,PT03M18.00S,2026-01-02T04:03:42.3Z,1,REGULAR,freethrow,2 of 2,[],1628381,,,1610612746,26,7,2026-01-02T04:03:42Z,1230000,False,,,0,,J. Collins Free Throw 2 of 2 (4 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
124,PT03M05.00S,2026-01-02T04:03:43.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631131,86.5473061760841,50.245098039215684,1610612762,26,7,2026-01-02T04:07:18Z,1235000,False,1.0,74.0,1,right,MISS O. Tshiebwe 7' floating Shot - blocked,"[1631131, 1627884]",1610612762.0,UTA,floating,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,7.4,Missed,,,,,,,,,,,,,,,,,Jones Jr.,1627884.0
127,PT03M05.00S,2026-01-02T04:03:43.0Z,1,REGULAR,block,,[],1627884,,,1610612762,26,7,2026-01-02T04:03:42Z,1237500,False,,,0,,D. Jones Jr. BLOCK (1 BLK),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT03M04.00S,2026-01-02T04:03:44.0Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,26,7,2026-01-02T04:07:31Z,1238750,False,,,0,,J. Harden REBOUND (Off:1 Def:2),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,,,124.0,3.0,2.0,1.0,,,,,,,,,,,,,,
129,PT02M51.00S,2026-01-02T04:03:49.2Z,1,REGULAR,turnover,bad pass,[],1627884,,,1610612746,26,7,2026-01-02T04:03:53Z,1240000,False,,,0,,D. Jones Jr. bad pass TURNOVER (1 TO),"[1627884, 203937]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Anderson,203937.0,,,,,
130,PT02M51.00S,2026-01-02T04:03:49.2Z,1,REGULAR,steal,,[],203937,,,1610612762,26,7,2026-01-02T04:03:51Z,1250000,False,,,0,,K. Anderson STEAL (1 STL),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
131,PT02M44.00S,2026-01-02T04:03:55.4Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641729,90.48948751642575,4.166666666666666,1610612762,26,7,2026-01-02T04:06:19Z,1260000,False,-229.0,37.0,1,right,MISS B. Sensabaugh running 3PT,[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Left Corner 3,24+ Left,23.22,Missed,,,,,,,,,,,,,,,,,,
132,PT02M43.00S,2026-01-02T04:03:56.4Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,26,7,2026-01-02T04:08:16Z,1270000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:3),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,,,131.0,3.0,3.0,0.0,,,,,,,,,,,,,,
133,PT02M31.00S,2026-01-02T04:04:08.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201935,14.14257555847569,60.78431372549019,1610612746,28,7,2026-01-02T04:04:17Z,1280000,False,-54.0,80.0,1,left,J. Harden 9' pullup Jump Shot (11 PTS),[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Left,9.68,Made,,,,,,,,,,11.0,,,,,,,,
134,PT02M17.00S,2026-01-02T04:04:24.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,91.14651773981603,61.51960784313726,1610612762,28,9,2026-01-02T04:08:55Z,1290000,False,58.0,31.0,1,right,K. Anderson 6' driving floating bank Jump Shot (2 PTS),[203937],1610612762.0,UTA,driving floating bank,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.53,Made,,,,,,,,,,2.0,,,,,,,,
135,PT02M17.00S,2026-01-02T04:04:30.9Z,1,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612762,28,9,2026-01-02T04:04:40Z,1300000,False,,,0,,J. Collins shooting personal FOUL (1 PF) (Anderson 1 FT),"[1628381, 203937]",1610612746.0,LAC,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202007.0,1.0,0.0,Anderson,203937.0,,,,,,,,,
137,PT02M17.00S,2026-01-02T04:04:41.3Z,1,REGULAR,substitution,out,[],1628381,,,1610612762,28,9,2026-01-02T04:05:22Z,1320000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M17.00S,2026-01-02T04:04:41.3Z,1,REGULAR,substitution,in,[],1642920,,,1610612762,28,9,2026-01-02T04:05:22Z,1330000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M17.00S,2026-01-02T04:05:03.1Z,1,REGULAR,freethrow,1 of 1,[],203937,,,1610612762,28,10,2026-01-02T04:05:03Z,1340000,False,,,0,,K. Anderson Free Throw 1 of 1 (3 PTS),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
140,PT02M00.00S,2026-01-02T04:05:20.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642949,6.783837056504599,51.71568627450981,1610612746,28,10,2026-01-02T04:05:25Z,1350000,False,-9.0,11.0,1,left,MISS Y. Niederhäuser alley-oop DUNK,[1642949],1610612746.0,LAC,alley-oop,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,,
141,PT01M58.00S,2026-01-02T04:05:22.8Z,1,REGULAR,rebound,defensive,[],1641729,,,1610612762,28,10,2026-01-02T04:05:25Z,1360000,False,,,0,,B. Sensabaugh REBOUND (Off:0 Def:1),[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,140.0,1.0,1.0,0.0,,,,,,,,,,,,,,
142,PT01M56.00S,2026-01-02T04:05:25.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641729,93.51182654402102,55.392156862745104,1610612762,28,12,2026-01-02T04:05:37Z,1370000,False,27.0,8.0,1,right,B. Sensabaugh running Layup (4 PTS),[1641729],1610612762.0,UTA,running,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,,,,4.0,,,,,,,,
143,PT01M47.00S,2026-01-02T04:05:34.1Z,1,REGULAR,3pt,Jump Shot,[],1627884,6.389618922470433,96.32352941176471,1610612746,28,12,2026-01-02T04:10:28Z,1380000,False,-232.0,8.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.17,Missed,,,,,,,,,,,,,,,,,,
144,PT01M46.00S,2026-01-02T04:05:35.1Z,1,REGULAR,rebound,offensive,[],1642949,,,1610612746,28,12,2026-01-02T04:10:28Z,1390000,False,,,0,,Y. Niederhäuser REBOUND (Off:1 Def:0),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,Left Corner 3,24+ Left,,,143.0,1.0,0.0,1.0,,,,,,,,,,,,,,
145,PT01M34.00S,2026-01-02T04:05:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201935,6.652431011826544,58.57843137254902,1610612746,28,12,2026-01-02T04:07:15Z,1400000,False,-43.0,10.0,1,left,MISS J. Harden driving Layup,[201935],1610612746.0,LAC,driving,,,Harden,J. Harden,,,,,In The Paint (Non-RA),0-8 Center,4.41,Missed,,,,,,,,,,,,,,,,,,
146,PT01M33.00S,2026-01-02T04:05:47.3Z,1,REGULAR,rebound,offensive,[],1642949,,,1610612746,28,12,2026-01-02T04:12:21Z,1410000,False,,,0,,Y. Niederhäuser REBOUND (Off:2 Def:0),[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,In The Paint (Non-RA),0-8 Center,,,145.0,2.0,0.0,2.0,,,,,,,,,,,,,,
147,PT01M33.00S,2026-01-02T04:05:49.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642949,7.30946123521682,48.529411764705884,1610612746,28,12,2026-01-02T04:12:30Z,1420000,False,7.0,16.0,1,left,MISS Y. Niederhäuser putback Layup - blocked,"[1642949, 203937]",1610612746.0,LAC,putback,,,Niederhäuser,Y. Niederhäuser,,,,,Restricted Area,0-8 Center,1.78,Missed,,,,,,,,,,,,,,,,,Anderson,203937.0
148,PT01M33.00S,2026-01-02T04:05:49.5Z,1,REGULAR,block,,[],203937,,,1610612746,28,12,2026-01-02T04:05:52Z,1430000,False,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
149,PT01M32.00S,2026-01-02T04:05:50.5Z,1,REGULAR,rebound,defensive,[],203937,,,1610612762,28,12,2026-01-02T04:12:30Z,1440000,False,,,0,,K. Anderson REBOUND (Off:0 Def:2),[203937],1610612762.0,UTA,,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,,,147.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT01M23.00S,2026-01-02T04:05:57.7Z,1,REGULAR,turnover,lost ball,[],1641729,,,1610612762,28,12,2026-01-02T04:06:01Z,1450000,False,,,0,,B. Sensabaugh lost ball TURNOVER (2 TO),"[1641729, 1642920]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2.0,Sanders,1642920.0,,,,,
151,PT01M23.00S,2026-01-02T04:05:57.7Z,1,REGULAR,steal,,[],1642920,,,1610612746,28,12,2026-01-02T04:10:12Z,1460000,False,,,0,,K. Sanders STEAL (1 STL),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
152,PT01M11.00S,2026-01-02T04:06:09.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627884,9.937582128777924,95.34313725490196,1610612746,31,12,2026-01-02T04:06:21Z,1470000,False,-227.0,41.0,1,left,D. Jones Jr. 3PT  (5 PTS) (J. Harden 2 AST),"[1627884, 201935]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,,,,,,5.0,,,,J. Harden,201935.0,2.0,,
154,PT00M57.80S,2026-01-02T04:06:26.4Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612762,31,12,2026-01-02T04:06:30Z,1490000,False,,,0,,D. Jones Jr. shooting personal FOUL (2 PF) (Clayton Jr. 2 FT),"[1627884, 1642383]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,203591.0,2.0,0.0,Clayton Jr.,1642383.0,,,,,,,,,
156,PT00M57.80S,2026-01-02T04:06:51.6Z,1,REGULAR,freethrow,1 of 2,[],1642383,,,1610612762,31,13,2026-01-02T04:06:51Z,1510000,False,,,0,,W. Clayton Jr. Free Throw 1 of 2 (1 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
157,PT00M57.80S,2026-01-02T04:07:07.8Z,1,REGULAR,freethrow,2 of 2,[],1642383,,,1610612762,31,14,2026-01-02T04:07:07Z,1520000,False,,,0,,W. Clayton Jr. Free Throw 2 of 2 (2 PTS),[1642383],1610612762.0,UTA,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
158,PT00M43.00S,2026-01-02T04:07:27.6Z,1,REGULAR,turnover,bad pass,[],1642949,,,1610612746,31,14,2026-01-02T04:07:32Z,1530000,False,,,0,,Y. Niederhäuser bad pass TURNOVER (1 TO),"[1642949, 1631131]",1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Tshiebwe,1631131.0,,,,,
159,PT00M43.00S,2026-01-02T04:07:27.6Z,1,REGULAR,steal,,[],1631131,,,1610612762,31,14,2026-01-02T04:07:30Z,1540000,False,,,0,,O. Tshiebwe STEAL (1 STL),[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
160,PT00M35.30S,2026-01-02T04:07:35.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,87.46714848883047,54.41176470588235,1610612762,31,16,2026-01-02T04:07:39Z,1550000,False,22.0,65.0,1,right,K. Anderson 6' turnaround fadeaway Jump Shot (5 PTS),[203937],1610612762.0,UTA,turnaround fadeaway,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,6.89,Made,,,,,,,,,,5.0,,,,,,,,
161,PT00M29.90S,2026-01-02T04:07:49.3Z,1,REGULAR,2pt,Jump Shot,[],201935,20.71287779237845,45.588235294117645,1610612746,31,16,2026-01-02T04:14:56Z,1560000,False,22.0,142.0,1,left,MISS J. Harden 14' pullup Shot,[201935],1610612746.0,LAC,pullup,,,Harden,J. Harden,,,,,Mid-Range,8-16 Center,14.39,Missed,,,,,,,,,,,,,,,,,,
