actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
81,PT05M01.00S,2025-11-11T03:53:25.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642258,24.917871222076215,86.76470588235294,1610612737,14,6,2025-11-11T03:53:32Z,790000,False,-184.0,182.0,1,left,MISS Z. Risacher 25' 3PT,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,Above the Break 3,24+ Left Center,,,,25.85,Missed,,,,,,,,,,,,,,,
82,PT04M59.00S,2025-11-11T03:53:27.6Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,14,6,2025-11-11T03:53:27Z,800000,False,,,0,,J. Harden REBOUND (Off:2 Def:3),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,,,81.0,5.0,3.0,2.0,,,,,,,,,,,
83,PT04M49.00S,2025-11-11T03:53:37.0Z,1,REGULAR,3pt,Jump Shot,[],201572,68.15045992115637,77.69607843137256,1610612746,17,6,2025-11-11T03:53:45Z,810000,False,138.0,247.0,1,right,B. Lopez 28' 3PT  (3 PTS) (J. Harden 3 AST),"[201572, 201935]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,,28.31,Made,,,,,3.0,,,J. Harden,201935.0,3.0,,,,,
86,PT04M38.00S,2025-11-11T03:53:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630168,7.703679369250986,44.85294117647059,1610612737,17,8,2025-11-11T03:54:03Z,840000,False,26.0,20.0,1,left,O. Okongwu driving Layup (2 PTS) (M. Gueye 1 AST),"[1630168, 1631243]",1610612737.0,ATL,driving,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,3.25,Made,,,,,2.0,,,M. Gueye,1631243.0,1.0,,,,,
88,PT04M31.00S,2025-11-11T03:53:56.1Z,1,REGULAR,turnover,bad pass,[],201935,,,1610612746,17,8,2025-11-11T03:54:10Z,860000,False,,,0,,J. Harden bad pass TURNOVER (2 TO),"[201935, 1631243]",1610612746.0,LAC,,,,Harden,J. Harden,,,,,Mid-Range,16-24 Left Center,2.0,Gueye,1631243.0,,,,,,,,,,,,,,,,,
89,PT04M31.00S,2025-11-11T03:53:56.1Z,1,REGULAR,steal,,[],1631243,,,1610612737,17,8,2025-11-11T03:53:57Z,870000,False,,,0,,M. Gueye STEAL (1 STL),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
90,PT04M26.00S,2025-11-11T03:54:01.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642258,6.521024967148489,49.26470588235294,1610612737,17,10,2025-11-11T03:54:14Z,880000,False,4.0,9.0,1,left,Z. Risacher running Layup (2 PTS) (M. Gueye 2 AST),"[1642258, 1631243]",1610612737.0,ATL,running,,,Risacher,Z. Risacher,,,,,Restricted Area,0-8 Center,,,,0.95,Made,,,,,2.0,,,M. Gueye,1631243.0,2.0,,,,,
92,PT04M26.00S,2025-11-11T03:54:07.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,17,10,2025-11-11T03:54:07Z,900000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M26.00S,2025-11-11T03:56:26.7Z,1,REGULAR,substitution,out,[],1642258,,,1610612746,17,10,2025-11-11T03:56:53Z,910000,False,,,0,,SUB out: Z. Risacher,[1642258],1610612737.0,ATL,,,,Risacher,Z. Risacher,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M26.00S,2025-11-11T03:56:26.7Z,1,REGULAR,substitution,in,[],1630249,,,1610612746,17,10,2025-11-11T03:56:53Z,920000,False,,,0,,SUB in: V. Krejčí,[1630249],1610612737.0,ATL,,,,Krejčí,V. Krejčí,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M13.00S,2025-11-11T03:57:19.1Z,1,REGULAR,foul,personal,['2freethrow'],1631243,,,1610612746,17,10,2025-11-11T03:57:25Z,930000,False,,,0,,M. Gueye shooting personal FOUL (1 PF) (Jones Jr. 2 FT),"[1631243, 1627884]",1610612737.0,ATL,shooting,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Jones Jr.,1627884.0
97,PT04M13.00S,2025-11-11T03:57:43.0Z,1,REGULAR,freethrow,1 of 2,[],1627884,,,1610612746,18,10,2025-11-11T03:57:43Z,950000,False,,,0,,D. Jones Jr. Free Throw 1 of 2 (3 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
98,PT04M13.00S,2025-11-11T03:57:59.0Z,1,REGULAR,freethrow,2 of 2,[],1627884,,,1610612746,19,10,2025-11-11T03:57:59Z,960000,False,,,0,,D. Jones Jr. Free Throw 2 of 2 (4 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
99,PT03M58.00S,2025-11-11T03:58:18.5Z,1,REGULAR,3pt,Jump Shot,[],1630168,29.911300919842315,31.862745098039213,1610612737,19,10,2025-11-11T03:58:24Z,970000,False,91.0,229.0,1,left,MISS O. Okongwu 24' 3PT,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Right Center,,,,24.6,Missed,,,,,,,,,,,,,,,
100,PT03M56.00S,2025-11-11T03:58:20.5Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,19,10,2025-11-11T03:58:24Z,980000,False,,,0,,J. Harden REBOUND (Off:2 Def:4),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,Above the Break 3,24+ Right Center,,,,,,99.0,6.0,4.0,2.0,,,,,,,,,,,
101,PT03M54.00S,2025-11-11T03:58:25.6Z,1,REGULAR,foul,personal,[],1630168,,,1610612746,19,10,2025-11-11T03:58:51Z,990000,False,,,0,,O. Okongwu personal FOUL (1 PF),"[1630168, 201572]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Lopez,201572.0
103,PT03M54.00S,2025-11-11T03:58:33.0Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,19,10,2025-11-11T03:58:42Z,1010000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT03M54.00S,2025-11-11T03:58:33.0Z,1,REGULAR,substitution,in,[],201587,,,1610612746,19,10,2025-11-11T03:58:42Z,1020000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT03M44.00S,2025-11-11T03:58:52.0Z,1,REGULAR,3pt,Jump Shot,[],201935,73.80091984231275,12.990196078431374,1610612746,22,10,2025-11-11T03:59:39Z,1030000,False,-185.0,194.0,1,right,J. Harden 26' 3PT step back (5 PTS) (B. Lopez 1 AST),"[201935, 201572]",1610612746.0,LAC,step back,,,Harden,J. Harden,,,,,Above the Break 3,24+ Left Center,,,,26.79,Made,,,,,5.0,,,B. Lopez,201572.0,1.0,,,,,
106,PT03M33.00S,2025-11-11T03:59:03.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630249,13.485545335085414,41.42156862745098,1610612737,22,10,2025-11-11T03:59:07Z,1040000,False,43.0,74.0,1,left,MISS V. Krejčí 8' floating Shot,[1630249],1610612737.0,ATL,floating,,,Krejčí,V. Krejčí,,,,,In The Paint (Non-RA),8-16 Center,,,,8.58,Missed,,,,,,,,,,,,,,,
107,PT03M31.00S,2025-11-11T03:59:05.5Z,1,REGULAR,rebound,defensive,[],201935,,,1610612746,22,10,2025-11-11T03:59:07Z,1050000,False,,,0,,J. Harden REBOUND (Off:2 Def:5),[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,In The Paint (Non-RA),8-16 Center,,,,,,106.0,7.0,5.0,2.0,,,,,,,,,,,
109,PT03M16.00S,2025-11-11T03:59:20.4Z,1,REGULAR,turnover,bad pass,[],201572,,,1610612746,22,10,2025-11-11T03:59:23Z,1060000,False,,,0,,B. Lopez bad pass TURNOVER (1 TO),"[201572, 1628379]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Left Center,1.0,Kennard,1628379.0,,,,,,,,,,,,,,,,,
110,PT03M16.00S,2025-11-11T03:59:20.4Z,1,REGULAR,steal,,[],1628379,,,1610612737,22,10,2025-11-11T03:59:22Z,1070000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
111,PT03M13.00S,2025-11-11T03:59:23.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631243,4.5499342969776615,46.81372549019608,1610612737,22,12,2025-11-11T03:59:35Z,1080000,False,16.0,-10.0,1,left,M. Gueye running DUNK (2 PTS) (L. Kennard 1 AST),"[1631243, 1628379]",1610612737.0,ATL,running,,,Gueye,M. Gueye,,,,,Restricted Area,0-8 Center,,,,1.86,Made,,,,,2.0,,,L. Kennard,1628379.0,1.0,,,,,
113,PT03M01.00S,2025-11-11T03:59:39.3Z,1,REGULAR,foul,personal,[],1630700,,,1610612746,22,12,2025-11-11T03:59:45Z,1100000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 201935]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Harden,201935.0
115,PT02M45.00S,2025-11-11T04:00:13.5Z,1,REGULAR,2pt,Jump Shot,[],1627884,88.64980289093299,71.81372549019608,1610612746,24,12,2025-11-11T05:50:00Z,1120000,False,109.0,54.0,1,right,D. Jones Jr. 12' pullup Jump Shot (6 PTS),[1627884],1610612746.0,LAC,pullup,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,8-16 Right,,,,12.18,Made,,,,,6.0,,,,,,,,,,
116,PT02M34.00S,2025-11-11T04:00:24.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630168,15.719448094612352,54.65686274509803,1610612737,24,12,2025-11-11T04:00:29Z,1130000,False,-23.0,95.0,1,left,MISS O. Okongwu 9' Hook - blocked,"[1630168, 201572]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,9.81,Missed,,,,,,Lopez,201572.0,,,,,,,,
117,PT02M34.00S,2025-11-11T04:00:24.6Z,1,REGULAR,block,,[],201572,,,1610612737,24,12,2025-11-11T04:00:27Z,1140000,False,,,0,,B. Lopez BLOCK (1 BLK),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
118,PT02M29.00S,2025-11-11T04:00:29.6Z,1,REGULAR,rebound,offensive,[],1630168,,,1610612737,24,12,2025-11-11T04:00:29Z,1150000,False,,,0,,O. Okongwu REBOUND (Off:1 Def:0),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,116.0,1.0,0.0,1.0,,,,,,,,,,,
119,PT02M28.00S,2025-11-11T04:00:29.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630168,6.783837056504599,51.71568627450981,1610612737,24,14,2025-11-11T04:00:34Z,1160000,False,-9.0,11.0,1,left,O. Okongwu putback Layup (4 PTS),[1630168],1610612737.0,ATL,putback,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,1.42,Made,,,,,4.0,,,,,,,,,,
120,PT02M17.00S,2025-11-11T04:00:42.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627884,90.88370565045992,49.01960784313725,1610612746,26,14,2025-11-11T04:01:36Z,1170000,False,-5.0,33.0,1,right,D. Jones Jr. DUNK (8 PTS),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,,,,3.36,Made,,,,,8.0,,,,,,,,,,
121,PT02M00.00S,2025-11-11T04:00:59.0Z,1,REGULAR,2pt,Jump Shot,[],1628379,22.158344283837057,35.53921568627451,1610612737,26,16,2025-11-11T04:01:06Z,1180000,False,72.0,156.0,1,left,L. Kennard 17' pullup Jump Shot (2 PTS) (O. Okongwu 1 AST),"[1628379, 1630168]",1610612737.0,ATL,pullup,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Right Center,,,,17.18,Made,,,,,2.0,,,O. Okongwu,1630168.0,1.0,,,,,
123,PT01M45.00S,2025-11-11T04:01:12.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201935,90.22667542706965,50.49019607843137,1610612746,26,16,2025-11-11T04:01:20Z,1200000,False,2.0,39.0,1,right,MISS J. Harden driving reverse Layup,[201935],1610612746.0,LAC,driving reverse,,,Harden,J. Harden,,,,,Restricted Area,0-8 Center,,,,3.95,Missed,,,,,,,,,,,,,,,
124,PT01M43.00S,2025-11-11T04:01:14.9Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612737,26,16,2025-11-11T04:01:20Z,1210000,False,,,0,,L. Kennard REBOUND (Off:1 Def:1),[1628379],1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Restricted Area,0-8 Center,,,,,,123.0,2.0,1.0,1.0,,,,,,,,,,,
125,PT01M38.00S,2025-11-11T04:01:20.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630249,6.258212877792378,94.6078431372549,1610612737,26,19,2025-11-11T04:01:29Z,1220000,False,-223.0,6.0,1,left,V. Krejčí 3PT running (3 PTS) (L. Kennard 2 AST),"[1630249, 1628379]",1610612737.0,ATL,running,,,Krejčí,V. Krejčí,,,,,Left Corner 3,24+ Left,,,,22.31,Made,,,,,3.0,,,L. Kennard,1628379.0,2.0,,,,,
127,PT01M19.00S,2025-11-11T04:01:38.7Z,1,REGULAR,2pt,Jump Shot,[],201587,75.24638633377135,50.245098039215684,1610612746,28,19,2025-11-11T04:01:43Z,1240000,False,1.0,180.0,1,right,N. Batum 18' Jump Shot (2 PTS) (C. Christie 1 AST),"[201587, 1642353]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Mid-Range,16-24 Center,,,,18.02,Made,,,,,2.0,,,C. Christie,1642353.0,1.0,,,,,
130,PT01M00.00S,2025-11-11T04:02:03.0Z,1,REGULAR,turnover,offensive goaltending,[],1630700,,,1610612737,28,19,2025-11-11T04:02:11Z,1270000,False,,,0,,D. Daniels offensive goaltending TURNOVER (1 TO),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1.0,,,,,,,,,,,,,,,201246.0,,,,
131,PT01M00.00S,2025-11-11T04:02:10.8Z,1,REGULAR,substitution,out,[],201935,,,1610612746,28,19,2025-11-11T04:02:21Z,1280000,False,,,0,,SUB out: J. Harden,[201935],1610612746.0,LAC,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT01M00.00S,2025-11-11T04:02:10.8Z,1,REGULAR,substitution,out,[],1627884,,,1610612746,28,19,2025-11-11T04:02:21Z,1290000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M00.00S,2025-11-11T04:02:10.8Z,1,REGULAR,substitution,in,[],1627739,,,1610612746,28,19,2025-11-11T04:02:21Z,1300000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT01M00.00S,2025-11-11T04:02:10.8Z,1,REGULAR,substitution,in,[],1641738,,,1610612746,28,19,2025-11-11T04:02:21Z,1310000,False,,,0,,SUB in: K. Brown,[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT00M51.60S,2025-11-11T04:02:41.9Z,1,REGULAR,substitution,out,[],1630700,,,1610612746,28,19,2025-11-11T04:02:45Z,1330000,False,,,0,,SUB out: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M51.60S,2025-11-11T04:02:41.9Z,1,REGULAR,substitution,in,[],1630811,,,1610612746,28,19,2025-11-11T04:02:45Z,1340000,False,,,0,,SUB in: K. Wallace,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M45.60S,2025-11-11T04:03:01.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642353,72.88107752956637,12.254901960784313,1610612746,28,19,2025-11-11T04:03:05Z,1350000,False,-189.0,202.0,1,right,MISS C. Christie 27' 3PT,[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Above the Break 3,24+ Left Center,,,,27.67,Missed,,,,,,,,,,,,,,,
139,PT00M43.30S,2025-11-11T04:03:04.1Z,1,REGULAR,rebound,defensive,[],1631243,,,1610612737,28,19,2025-11-11T04:03:04Z,1360000,False,,,0,,M. Gueye REBOUND (Off:0 Def:1),[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Above the Break 3,24+ Left Center,,,,,,138.0,1.0,1.0,0.0,,,,,,,,,,,
140,PT00M31.90S,2025-11-11T04:03:15.5Z,1,REGULAR,3pt,Jump Shot,[],1630811,31.225361366622867,66.91176470588235,1610612737,28,19,2025-11-11T04:03:18Z,1370000,False,-85.0,241.0,1,left,MISS K. Wallace 25' 3PT,[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Left Center,,,,25.54,Missed,,,,,,,,,,,,,,,
141,PT00M29.80S,2025-11-11T04:03:17.6Z,1,REGULAR,rebound,defensive,[],1641738,,,1610612746,28,19,2025-11-11T04:03:17Z,1380000,False,,,0,,K. Brown REBOUND (Off:0 Def:1),[1641738],1610612746.0,LAC,,,,Brown,K. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,140.0,1.0,1.0,0.0,,,,,,,,,,,
142,PT00M17.60S,2025-11-11T04:03:34.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631243,,,1610612746,28,19,2025-11-11T04:03:39Z,1390000,False,,,0,,M. Gueye personal FOUL (2 PF) (Lopez 2 FT),"[1631243, 201572]",1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,202026.0,2.0,0.0,Lopez,201572.0
144,PT00M17.60S,2025-11-11T04:04:08.0Z,1,REGULAR,freethrow,1 of 2,[],201572,,,1610612746,28,19,2025-11-11T04:04:08Z,1410000,False,,,0,,MISS B. Lopez Free Throw 1 of 2,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
145,PT00M17.60S,2025-11-11T04:04:08.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,28,19,2025-11-11T04:04:08Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,144.0,,,,,,,,,,,,,,
146,PT00M17.60S,2025-11-11T04:04:26.3Z,1,REGULAR,freethrow,2 of 2,[],201572,,,1610612746,29,19,2025-11-11T04:04:26Z,1430000,False,,,0,,B. Lopez Free Throw 2 of 2 (4 PTS),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
147,PT00M00.00S,2025-11-11T04:04:55.7Z,1,REGULAR,period,end,[],0,,,1610612737,29,19,2025-11-11T04:04:55Z,1440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2025-11-11T04:07:00.5Z,2,REGULAR,substitution,out,['startperiod'],1631243,,,1610612737,29,19,2025-11-11T04:07:26Z,1450000,False,,,0,,SUB out: M. Gueye,[1631243],1610612737.0,ATL,,,,Gueye,M. Gueye,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2025-11-11T04:07:00.5Z,2,REGULAR,substitution,in,['startperiod'],204001,,,1610612737,29,19,2025-11-11T04:07:26Z,1460000,False,,,0,,SUB in: K. Porziņģis,[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2025-11-11T04:07:37.8Z,2,REGULAR,period,start,[],0,,,1610612737,29,19,2025-11-11T04:07:37Z,1470000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT11M37.00S,2025-11-11T04:08:17.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630168,9.280551905387648,45.588235294117645,1610612737,29,19,2025-11-11T04:08:39Z,1490000,False,22.0,35.0,1,left,MISS O. Okongwu driving floating Shot,[1630168],1610612737.0,ATL,driving floating,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,4.11,Missed,,,,,,,,,,,,,,,
153,PT11M35.00S,2025-11-11T04:08:19.6Z,2,REGULAR,rebound,defensive,[],1642353,,,1610612746,29,19,2025-11-11T04:08:22Z,1500000,False,,,0,,C. Christie REBOUND (Off:0 Def:1),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Restricted Area,0-8 Center,,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,
154,PT11M32.00S,2025-11-11T04:08:26.6Z,2,REGULAR,foul,personal,[],1628379,,,1610612746,29,19,2025-11-11T04:08:48Z,1510000,False,,,0,,L. Kennard personal FOUL (1 PF),"[1628379, 1642353]",1610612737.0,ATL,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Christie,1642353.0
156,PT11M29.00S,2025-11-11T04:08:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,91.14651773981603,51.225490196078425,1610612746,29,19,2025-11-11T04:08:53Z,1530000,False,6.0,31.0,1,right,MISS K. Dunn cutting Layup - blocked,"[1627739, 204001]",1610612746.0,LAC,cutting,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,3.13,Missed,,,,,,Porziņģis,204001.0,,,,,,,,
157,PT11M29.00S,2025-11-11T04:08:47.7Z,2,REGULAR,block,,[],204001,,,1610612746,29,19,2025-11-11T04:08:50Z,1540000,False,,,0,,K. Porziņģis BLOCK (2 BLK),[204001],1610612737.0,ATL,,,,Porziņģis,K. Porziņģis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
158,PT11M26.00S,2025-11-11T04:08:50.7Z,2,REGULAR,rebound,defensive,[],1630811,,,1610612737,29,19,2025-11-11T04:08:53Z,1550000,False,,,0,,K. Wallace REBOUND (Off:0 Def:2),[1630811],1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Restricted Area,0-8 Center,,,,,,156.0,2.0,2.0,0.0,,,,,,,,,,,
159,PT11M15.00S,2025-11-11T04:09:01.3Z,2,REGULAR,turnover,bad pass,[],1630811,,,1610612737,29,19,2025-11-11T04:09:06Z,1560000,False,,,0,,K. Wallace bad pass TURNOVER (1 TO),"[1630811, 1642353]",1610612737.0,ATL,,,,Wallace,K. Wallace,,,,,Above the Break 3,24+ Right Center,1.0,Christie,1642353.0,,,,,,,,,,,,,,,,,
160,PT11M15.00S,2025-11-11T04:09:01.3Z,2,REGULAR,steal,,[],1642353,,,1610612746,29,19,2025-11-11T04:09:03Z,1570000,False,,,0,,C. Christie STEAL (1 STL),[1642353],1610612746.0,LAC,,,,Christie,C. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
161,PT11M13.00S,2025-11-11T04:09:04.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641738,92.59198423127464,47.549019607843135,1610612746,31,19,2025-11-11T04:09:14Z,1580000,False,-12.0,17.0,1,right,K. Brown running DUNK (2 PTS) (C. Christie 2 AST),"[1641738, 1642353]",1610612746.0,LAC,running,,,Brown,K. Brown,,,,,Restricted Area,0-8 Center,,,,2.11,Made,,,,,2.0,,,C. Christie,1642353.0,2.0,,,,,
163,PT11M03.00S,2025-11-11T04:09:17.9Z,2,REGULAR,foul,personal,[],1641738,,,1610612737,31,19,2025-11-11T04:09:44Z,1600000,False,,,0,,K. Brown personal FOUL (1 PF),"[1641738, 1630249]",1610612746.0,LAC,,,,Brown,K. Brown,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,202026.0,1.0,0.0,Krejčí,1630249.0
165,PT10M54.00S,2025-11-11T04:09:45.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628379,19.267411300919843,35.78431372549019,1610612737,31,19,2025-11-11T04:09:50Z,1620000,False,71.0,129.0,1,left,MISS L. Kennard 14' pullup Shot,[1628379],1610612737.0,ATL,pullup,,,Kennard,L. Kennard,,,,,In The Paint (Non-RA),8-16 Center,,,,14.69,Missed,,,,,,,,,,,,,,,
166,PT10M50.00S,2025-11-11T04:09:47.9Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,31,19,2025-11-11T04:09:48Z,1630000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),8-16 Center,,,,,,165.0,1.0,1.0,0.0,,,,,,,,,,,
167,PT10M38.00S,2025-11-11T04:09:59.7Z,2,REGULAR,3pt,Jump Shot,[],1642353,91.40932982917214,4.901960784313726,1610612746,34,19,2025-11-11T04:10:04Z,1640000,False,-225.0,28.0,1,right,C. Christie 3PT  (3 PTS) (B. Lopez 2 AST),"[1642353, 201572]",1610612746.0,LAC,,,,Christie,C. Christie,,,,,Left Corner 3,24+ Left,,,,22.73,Made,,,,,3.0,,,B. Lopez,201572.0,2.0,,,,,
169,PT10M24.00S,2025-11-11T04:10:18.7Z,2,REGULAR,foul,personal,[],1627739,,,1610612737,34,19,2025-11-11T04:10:57Z,1660000,False,,,0,,K. Dunn personal FOUL (1 PF),"[1627739, 1630168]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Okongwu,1630168.0
