actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT05M51.00S,2026-03-17T02:30:05.7Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,17,11,2026-03-17T02:30:59Z,880000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M51.00S,2026-03-17T02:30:05.7Z,1,REGULAR,substitution,out,[],1628368,,,1610612746,17,11,2026-03-17T02:30:59Z,890000,False,,,0,,SUB out: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M51.00S,2026-03-17T02:30:05.7Z,1,REGULAR,substitution,out,[],1630577,,,1610612746,17,11,2026-03-17T02:30:59Z,900000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT05M51.00S,2026-03-17T02:30:05.7Z,1,REGULAR,substitution,in,[],201587,,,1610612746,17,11,2026-03-17T02:30:59Z,910000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT05M51.00S,2026-03-17T02:30:05.7Z,1,REGULAR,substitution,in,[],1629640,,,1610612746,17,11,2026-03-17T02:30:59Z,920000,False,,,0,,SUB in: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M51.00S,2026-03-17T02:30:05.7Z,1,REGULAR,substitution,in,[],203084,,,1610612746,17,11,2026-03-17T02:30:59Z,930000,False,,,0,,SUB in: H. Barnes,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M24.00S,2026-03-17T02:31:42.2Z,1,REGULAR,3pt,Jump Shot,[],1629636,57.637976346911955,63.970588235294116,1610612746,20,11,2026-03-17T02:32:32Z,940000,False,70.0,346.0,1,right,D. Garland 35' 3PT pullup (7 PTS),[1629636],1610612746.0,LAC,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,35.27,Made,,,,,,,,7.0,,,,,,,,,,
95,PT05M07.00S,2026-03-17T02:31:58.2Z,1,REGULAR,turnover,bad pass,[],1642264,,,1610612759,20,11,2026-03-17T02:32:01Z,950000,False,,,0,,S. Castle bad pass TURNOVER (1 TO),"[1642264, 201572]",1610612759.0,SAS,,,,Castle,S. Castle,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Lopez,201572.0,,,,,,,,,,,
96,PT05M07.00S,2026-03-17T02:31:58.2Z,1,REGULAR,steal,,[],201572,,,1610612746,20,11,2026-03-17T02:33:56Z,960000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
97,PT05M03.00S,2026-03-17T02:32:03.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629636,64.86530880420499,46.07843137254902,1610612746,23,11,2026-03-17T02:32:07Z,970000,False,-20.0,278.0,1,right,D. Garland 27' 3PT running pullup (10 PTS),[1629636],1610612746.0,LAC,running pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Center,27.85,Made,,,,,,,,10.0,,,,,,,,,,
98,PT04M43.00S,2026-03-17T02:32:22.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641705,6.258212877792378,50.0,1610612759,23,13,2026-03-17T02:34:38Z,980000,False,0.0,6.0,1,left,V. Wembanyama alley-oop DUNK (2 PTS) (D. Vassell 1 AST),"[1641705, 1630170]",1610612759.0,SAS,alley-oop,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,0.63,Made,,,,,,,,2.0,D. Vassell,1630170.0,1.0,,,,,,,
100,PT04M23.00S,2026-03-17T02:32:42.5Z,1,REGULAR,3pt,Jump Shot,[],1631097,74.19513797634691,13.23529411764706,1610612746,23,13,2026-03-17T02:32:47Z,1000000,False,-184.0,190.0,1,right,MISS B. Mathurin 26' 3PT,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,26.44,Missed,,,,,,,,,,,,,,,,,,
101,PT04M19.00S,2026-03-17T02:32:46.5Z,1,REGULAR,rebound,offensive,[],201587,,,1610612746,23,13,2026-03-17T02:32:47Z,1010000,False,,,0,,N. Batum REBOUND (Off:1 Def:0),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,100.0,1.0,0.0,1.0,,,,,,,,,,,,,,
102,PT04M18.00S,2026-03-17T02:32:49.5Z,1,REGULAR,foul,personal,['2freethrow'],203084,,,1610612746,23,13,2026-03-17T02:32:54Z,1020000,False,,,0,,H. Barnes shooting personal FOUL (1 PF) (Mathurin 2 FT),"[203084, 1631097]",1610612759.0,SAS,shooting,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628172.0,1.0,0.0,Mathurin,1631097.0
104,PT04M18.00S,2026-03-17T02:33:21.5Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1631097,,,1610612746,24,13,2026-03-17T02:33:21Z,1040000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
105,PT04M18.00S,2026-03-17T02:33:22.4Z,1,REGULAR,substitution,out,[],1627884,,,1610612746,24,13,2026-03-17T02:33:32Z,1050000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT04M18.00S,2026-03-17T02:33:22.4Z,1,REGULAR,substitution,out,[],1629636,,,1610612746,24,13,2026-03-17T02:33:32Z,1060000,False,,,0,,SUB out: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M18.00S,2026-03-17T02:33:22.4Z,1,REGULAR,substitution,out,[],1641705,,,1610612746,24,13,2026-03-17T02:33:32Z,1070000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M18.00S,2026-03-17T02:33:22.4Z,1,REGULAR,substitution,in,[],1627739,,,1610612746,24,13,2026-03-17T02:33:32Z,1080000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT04M18.00S,2026-03-17T02:33:22.4Z,1,REGULAR,substitution,in,[],1641757,,,1610612746,24,13,2026-03-17T02:33:32Z,1090000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT04M18.00S,2026-03-17T02:33:22.4Z,1,REGULAR,substitution,in,[],1642868,,,1610612746,24,13,2026-03-17T02:33:32Z,1100000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT04M18.00S,2026-03-17T02:33:22.4Z,1,REGULAR,substitution,out,[],201572,,,1610612746,24,13,2026-03-17T02:33:47Z,1110000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT04M18.00S,2026-03-17T02:33:22.4Z,1,REGULAR,substitution,in,[],1630543,,,1610612746,24,13,2026-03-17T02:33:47Z,1120000,False,,,0,,SUB in: I. Jackson,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M18.00S,2026-03-17T02:34:08.6Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1631097,,,1610612746,25,13,2026-03-17T02:34:08Z,1130000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,2.0,,,,,,,,,,
114,PT04M03.00S,2026-03-17T02:34:24.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,7.5722733245729295,46.81372549019608,1610612759,25,15,2026-03-17T02:36:02Z,1140000,False,16.0,19.0,1,left,K. Johnson driving Hook (2 PTS) (S. Castle 2 AST),"[1629640, 1642264]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,2.0,S. Castle,1642264.0,2.0,,,,,,,
115,PT03M43.00S,2026-03-17T02:34:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,92.72339027595268,47.05882352941176,1610612746,27,15,2026-03-17T02:34:49Z,1150000,False,-15.0,16.0,1,right,J. Miller cutting Layup (2 PTS) (K. Dunn 1 AST),"[1641757, 1627739]",1610612746.0,LAC,cutting,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,,,,2.0,K. Dunn,1627739.0,1.0,,,,,,,
117,PT03M28.00S,2026-03-17T02:34:59.0Z,1,REGULAR,3pt,Jump Shot,[],1630170,28.33442838370565,23.52941176470588,1610612759,27,18,2026-03-17T02:35:03Z,1170000,False,132.0,214.0,1,left,D. Vassell 25' 3PT  (5 PTS) (S. Castle 3 AST),"[1630170, 1642264]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Right Center,25.15,Made,,,,,,,,5.0,S. Castle,1642264.0,3.0,,,,,,,
119,PT03M18.00S,2026-03-17T02:35:12.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612746,27,18,2026-03-17T02:35:17Z,1190000,False,,,0,,D. Vassell personal FOUL (2 PF) (Dunn 2 FT),"[1630170, 1627739]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Dunn,1627739.0
121,PT03M18.00S,2026-03-17T02:35:41.2Z,1,REGULAR,freethrow,1 of 2,[],1627739,,,1610612746,28,18,2026-03-17T02:36:08Z,1210000,False,,,0,,K. Dunn Free Throw 1 of 2 (6 PTS),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
122,PT03M18.00S,2026-03-17T02:35:42.0Z,1,REGULAR,substitution,out,[],1642264,,,1610612746,28,18,2026-03-17T02:35:47Z,1220000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M18.00S,2026-03-17T02:35:42.0Z,1,REGULAR,substitution,out,[],1630170,,,1610612746,28,18,2026-03-17T02:35:47Z,1230000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M18.00S,2026-03-17T02:35:42.0Z,1,REGULAR,substitution,in,[],203486,,,1610612746,28,18,2026-03-17T02:35:47Z,1240000,False,,,0,,SUB in: M. Plumlee,[203486],1610612759.0,SAS,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M18.00S,2026-03-17T02:35:42.0Z,1,REGULAR,substitution,in,[],1628368,,,1610612746,28,18,2026-03-17T02:35:47Z,1250000,False,,,0,,SUB in: D. Fox,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT03M18.00S,2026-03-17T02:35:41.2Z,1,REGULAR,freethrow,2 of 2,[],1627739,,,1610612746,28,18,2026-03-17T02:36:08Z,1260000,False,,,0,,MISS K. Dunn Free Throw 2 of 2,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
127,PT03M16.00S,2026-03-17T02:35:43.2Z,1,REGULAR,rebound,defensive,[],1642868,,,1610612759,28,18,2026-03-17T02:36:08Z,1270000,False,,,0,,C. Bryant REBOUND (Off:0 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT03M05.00S,2026-03-17T02:36:16.1Z,1,REGULAR,3pt,Jump Shot,[],203084,24.129434954007884,12.5,1610612759,28,18,2026-03-17T02:36:21Z,1280000,False,188.0,174.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.6,Missed,,,,,,,,,,,,,,,,,,
129,PT03M02.00S,2026-03-17T02:36:20.3Z,1,REGULAR,rebound,offensive,[],203486,,,1610612759,28,18,2026-03-17T02:36:20Z,1290000,False,,,0,,M. Plumlee REBOUND (Off:1 Def:0),[203486],1610612759.0,SAS,,,,Plumlee,M. Plumlee,,,,,Above the Break 3,24+ Right Center,,,128.0,1.0,0.0,1.0,,,,,,,,,,,,,,
130,PT03M00.00S,2026-03-17T02:36:21.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203084,4.5499342969776615,45.83333333333333,1610612759,28,20,2026-03-17T02:36:25Z,1300000,False,21.0,-10.0,1,left,H. Barnes cutting Layup (2 PTS) (C. Bryant 1 AST),"[203084, 1642868]",1610612759.0,SAS,cutting,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.3,Made,,,,,,,,2.0,C. Bryant,1642868.0,1.0,,,,,,,
132,PT02M47.00S,2026-03-17T02:36:37.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629640,,,1610612746,28,20,2026-03-17T02:36:42Z,1320000,False,,,0,,K. Johnson shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1629640, 1631097]",1610612759.0,SAS,shooting,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Mathurin,1631097.0
134,PT02M47.00S,2026-03-17T02:37:04.7Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612746,29,20,2026-03-17T02:37:04Z,1340000,False,,,0,,B. Mathurin Free Throw 1 of 2 (3 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,3.0,,,,,,,,,,
135,PT02M47.00S,2026-03-17T02:37:20.3Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612746,30,20,2026-03-17T02:37:20Z,1350000,False,,,0,,B. Mathurin Free Throw 2 of 2 (4 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
136,PT02M36.00S,2026-03-17T02:37:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,9.017739816031538,49.754901960784316,1610612759,30,22,2026-03-17T02:40:37Z,1360000,False,1.0,32.0,1,left,D. Fox driving finger roll Layup (4 PTS),[1628368],1610612759.0,SAS,driving finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,3.23,Made,,,,,,,,4.0,,,,,,,,,,
138,PT02M24.00S,2026-03-17T02:37:45.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642868,,,1610612746,30,22,2026-03-17T02:37:55Z,1370000,False,,,0,,C. Bryant shooting personal FOUL (1 PF) (Mathurin 2 FT),"[1642868, 1631097]",1610612759.0,SAS,shooting,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Mathurin,1631097.0
140,PT02M24.00S,2026-03-17T02:38:21.6Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612746,31,22,2026-03-17T02:38:21Z,1390000,False,,,0,,B. Mathurin Free Throw 1 of 2 (5 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
141,PT02M24.00S,2026-03-17T02:38:40.0Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612746,32,22,2026-03-17T02:38:40Z,1400000,False,,,0,,B. Mathurin Free Throw 2 of 2 (6 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
142,PT02M15.00S,2026-03-17T02:38:53.6Z,1,REGULAR,foul,personal,['2freethrow'],201587,,,1610612759,32,22,2026-03-17T02:39:03Z,1410000,False,,,0,,N. Batum shooting personal FOUL (1 PF) (Fox 2 FT),"[201587, 1628368]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Fox,1628368.0
144,PT02M15.00S,2026-03-17T02:39:13.1Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612759,32,23,2026-03-17T02:39:13Z,1430000,False,,,0,,D. Fox Free Throw 1 of 2 (5 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
145,PT02M15.00S,2026-03-17T02:39:32.1Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612759,32,24,2026-03-17T02:39:32Z,1440000,False,,,0,,D. Fox Free Throw 2 of 2 (6 PTS),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,,6.0,,,,,,,,,,
146,PT02M03.00S,2026-03-17T02:39:46.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612746,32,24,2026-03-17T02:39:53Z,1450000,False,,,0,,M. Plumlee shooting personal FOUL (1 PF) (Jackson 2 FT),"[203486, 1630543]",1610612759.0,SAS,shooting,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2003.0,1.0,0.0,Jackson,1630543.0
148,PT02M03.00S,2026-03-17T02:40:14.6Z,1,REGULAR,freethrow,1 of 2,[],1630543,,,1610612746,32,24,2026-03-17T02:40:14Z,1470000,False,,,0,,MISS I. Jackson Free Throw 1 of 2,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
149,PT02M03.00S,2026-03-17T02:40:14.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,32,24,2026-03-17T02:40:14Z,1480000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,148.0,,,,,,,,,,,,,,,,,
150,PT02M03.00S,2026-03-17T02:40:39.4Z,1,REGULAR,freethrow,2 of 2,[],1630543,,,1610612746,33,24,2026-03-17T02:40:39Z,1490000,False,,,0,,I. Jackson Free Throw 2 of 2 (1 PTS),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
151,PT01M40.00S,2026-03-17T02:41:03.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,11.383048620236531,46.568627450980394,1610612759,33,26,2026-03-17T02:41:07Z,1500000,False,17.0,55.0,1,left,K. Johnson turnaround Hook (4 PTS),[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,5.71,Made,,,,,,,,4.0,,,,,,,,,,
152,PT01M25.00S,2026-03-17T02:41:18.0Z,1,REGULAR,2pt,Jump Shot,[],1631097,88.12417871222075,30.637254901960787,1610612746,35,26,2026-03-17T02:41:21Z,1510000,False,-97.0,59.0,1,right,B. Mathurin 11' pullup Jump Shot (8 PTS),[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Left,11.34,Made,,,,,,,,8.0,,,,,,,,,,
153,PT01M14.00S,2026-03-17T02:41:30.3Z,1,REGULAR,3pt,Jump Shot,[],1629640,6.915243101182654,2.450980392156863,1610612759,35,26,2026-03-17T02:41:35Z,1520000,False,238.0,13.0,1,left,MISS K. Johnson 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,,,,,
154,PT01M09.00S,2026-03-17T02:41:34.9Z,1,REGULAR,rebound,offensive,[],203486,,,1610612759,35,26,2026-03-17T02:41:34Z,1530000,False,,,0,,M. Plumlee REBOUND (Off:2 Def:0),[203486],1610612759.0,SAS,,,,Plumlee,M. Plumlee,,,,,Right Corner 3,24+ Right,,,153.0,2.0,0.0,2.0,,,,,,,,,,,,,,
155,PT01M07.00S,2026-03-17T02:41:36.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628368,24.78646517739816,84.06862745098039,1610612759,35,26,2026-03-17T02:41:41Z,1540000,False,-170.0,180.0,1,left,MISS D. Fox 24' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
156,PT01M07.00S,2026-03-17T02:41:36.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,35,26,2026-03-17T02:41:41Z,1550000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,155.0,,,,,,,,,,,,,,,,,
158,PT00M51.30S,2026-03-17T02:42:00.5Z,1,REGULAR,foul,offensive,[],1630543,,,1610612746,35,26,2026-03-17T02:42:09Z,1570000,False,,,0,,I. Jackson offensive FOUL (1 PF),"[1630543, 203486]",1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,203593.0,1.0,0.0,Plumlee,203486.0
160,PT00M51.30S,2026-03-17T02:42:00.5Z,1,REGULAR,turnover,offensive foul,[],1630543,,,1610612746,35,26,2026-03-17T02:42:00Z,1590000,False,,,0,,I. Jackson offensive foul TURNOVER (1 TO),[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,,,,,,,,,203593.0,,,,
161,PT00M36.30S,2026-03-17T02:42:23.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203084,12.040078843626807,37.00980392156863,1610612759,35,26,2026-03-17T02:44:47Z,1600000,False,65.0,61.0,1,left,MISS H. Barnes 8' fadeaway Shot,[203084],1610612759.0,SAS,fadeaway,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Right,8.89,Missed,,,,,,,,,,,,,,,,,,
162,PT00M34.10S,2026-03-17T02:42:26.0Z,1,REGULAR,rebound,defensive,[],1641757,,,1610612746,35,26,2026-03-17T02:42:27Z,1610000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Right,,,161.0,1.0,1.0,0.0,,,,,,,,,,,,,,
163,PT00M28.00S,2026-03-17T02:42:32.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,90.75229960578186,47.05882352941176,1610612746,37,26,2026-03-17T02:45:23Z,1620000,False,-15.0,34.0,1,right,J. Miller driving Layup (4 PTS),[1641757],1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,3.74,Made,,,,,,,,4.0,,,,,,,,,,
164,PT00M07.60S,2026-03-17T02:42:57.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627739,,,1610612759,37,26,2026-03-17T02:43:09Z,1630000,False,,,0,,K. Dunn personal FOUL (2 PF) (Bryant 2 FT),"[1627739, 1642868]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2003.0,2.0,0.0,Bryant,1642868.0
166,PT00M07.60S,2026-03-17T02:43:26.7Z,1,REGULAR,freethrow,1 of 2,[],1642868,,,1610612759,37,27,2026-03-17T02:43:26Z,1650000,False,,,0,,C. Bryant Free Throw 1 of 2 (1 PTS),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,Made,,,,,,,,1.0,,,,,,,,,,
167,PT00M07.60S,2026-03-17T02:43:29.5Z,1,REGULAR,substitution,out,[],203486,,,1610612759,37,27,2026-03-17T02:43:34Z,1660000,False,,,0,,SUB out: M. Plumlee,[203486],1610612759.0,SAS,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M07.60S,2026-03-17T02:43:29.5Z,1,REGULAR,substitution,in,[],1642264,,,1610612759,37,27,2026-03-17T02:43:34Z,1670000,False,,,0,,SUB in: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M07.60S,2026-03-17T02:43:26.7Z,1,REGULAR,freethrow,2 of 2,[],1642868,,,1610612759,37,27,2026-03-17T02:43:50Z,1680000,False,,,0,,MISS C. Bryant Free Throw 2 of 2,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
170,PT00M04.60S,2026-03-17T02:43:29.7Z,1,REGULAR,rebound,offensive,[],1642868,,,1610612759,37,27,2026-03-17T02:43:50Z,1690000,False,,,0,,C. Bryant REBOUND (Off:1 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,169.0,2.0,1.0,1.0,,,,,,,,,,,,,,
171,PT00M02.60S,2026-03-17T02:43:51.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203084,27.677398160315374,19.11764705882353,1610612759,37,27,2026-03-17T02:43:57Z,1700000,False,154.0,208.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612759.0,SAS,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
172,PT00M00.30S,2026-03-17T02:43:56.2Z,1,REGULAR,rebound,offensive,[],1642868,,,1610612759,37,27,2026-03-17T02:43:56Z,1710000,False,,,0,,C. Bryant REBOUND (Off:2 Def:1),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Right Center,,,171.0,3.0,1.0,2.0,,,,,,,,,,,,,,
173,PT00M00.30S,2026-03-17T02:43:56.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642868,5.590000152587891,50.0,1610612759,37,29,2026-03-17T02:43:56Z,1720000,False,0.0,0.0,1,left,C. Bryant tip Layup (3 PTS),[1642868],1610612759.0,SAS,tip,,,Bryant,C. Bryant,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,3.0,,,,,,,,,,
