actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
164,PT11M30.00S,2026-03-14T03:07:13.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630543,5.601182654402102,56.372549019607845,1610612746,35,28,2026-03-14T03:07:21Z,1620000,False,-32.0,0.0,1,left,I. Jackson reverse Layup (4 PTS) (N. Batum 1 AST),"[1630543, 201587]",1610612746.0,LAC,reverse,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.19,Made,4.0,,,,,,,N. Batum,201587.0,1.0,,,,,,,,
167,PT11M21.00S,2026-03-14T03:07:22.6Z,2,REGULAR,3pt,Jump Shot,[],1627824,74.72076215505913,15.686274509803921,1610612741,35,31,2026-03-14T03:07:27Z,1640000,False,-172.0,185.0,1,right,G. Yabusele 25' 3PT  (8 PTS) (J. Giddey 3 AST),"[1627824, 1630581]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Left Center,25.24,Made,8.0,,,,,,,J. Giddey,1630581.0,3.0,,,,,,,,
169,PT11M07.00S,2026-03-14T03:07:36.1Z,2,REGULAR,3pt,Jump Shot,[],1631097,20.05584756898817,90.44117647058823,1610612746,38,31,2026-03-14T03:19:46Z,1660000,False,-202.0,136.0,1,left,B. Mathurin 24' 3PT step back (7 PTS),[1631097],1610612746.0,LAC,step back,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Left Center,24.37,Made,7.0,,,,,,,,,,,,,,,,,
170,PT10M54.00S,2026-03-14T03:07:49.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,91.93495400788436,46.07843137254902,1610612741,38,31,2026-03-14T03:07:52Z,1670000,False,-20.0,23.0,1,right,MISS P. Williams driving Layup - blocked,"[1630172, 201587]",1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,3.04,Missed,,Batum,201587.0,,,,,,,,,,,,,,,
171,PT10M54.00S,2026-03-14T03:07:49.4Z,2,REGULAR,block,,[],201587,,,1610612741,38,31,2026-03-14T03:07:51Z,1680000,False,,,0,,N. Batum BLOCK (1 BLK),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
172,PT10M52.00S,2026-03-14T03:07:51.4Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,38,31,2026-03-14T03:07:52Z,1690000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,170.0,1.0,1.0,0.0,,,,,,,,,,,
173,PT10M50.00S,2026-03-14T03:07:55.6Z,2,REGULAR,turnover,out-of-bounds,[],1641757,,,1610612746,38,31,2026-03-14T03:08:00Z,1700000,False,,,0,,J. Miller step out-of-bounds TURNOVER (1 TO),[1641757],1610612746.0,LAC,step,,,Miller,J. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1.0,,,202037.0,,,,
174,PT10M50.00S,2026-03-14T03:08:01.7Z,2,REGULAR,substitution,out,[],1631159,,,1610612741,38,31,2026-03-14T03:08:08Z,1710000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT10M50.00S,2026-03-14T03:08:01.7Z,2,REGULAR,substitution,out,[],1630172,,,1610612741,38,31,2026-03-14T03:08:08Z,1720000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT10M50.00S,2026-03-14T03:08:01.7Z,2,REGULAR,substitution,in,[],1630208,,,1610612741,38,31,2026-03-14T03:08:08Z,1730000,False,,,0,,SUB in: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT10M50.00S,2026-03-14T03:08:01.7Z,2,REGULAR,substitution,in,[],1641824,,,1610612741,38,31,2026-03-14T03:08:08Z,1740000,False,,,0,,SUB in: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT10M36.00S,2026-03-14T03:08:23.2Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630581,88.51839684625493,41.66666666666667,1610612741,38,31,2026-03-14T03:08:29Z,1750000,False,-42.0,55.0,1,right,MISS J. Giddey 6' driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,6.93,Missed,,,,,,,,,,,,,,,,,,
179,PT10M35.00S,2026-03-14T03:08:24.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,38,31,2026-03-14T03:25:46Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,178.0,,,,,,,,,,,,,,
181,PT10M30.00S,2026-03-14T03:08:45.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,85.62746386333771,57.107843137254896,1610612741,38,31,2026-03-14T03:08:49Z,1780000,False,36.0,83.0,1,right,MISS J. Giddey 8' driving floating Shot,[1630581],1610612741.0,CHI,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Center,8.99,Missed,,,,,,,,,,,,,,,,,,
182,PT10M28.00S,2026-03-14T03:08:47.6Z,2,REGULAR,rebound,defensive,[],1631097,,,1610612746,38,31,2026-03-14T03:08:49Z,1790000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:2),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,181.0,2.0,2.0,0.0,,,,,,,,,,,
183,PT10M12.00S,2026-03-14T03:09:04.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,6.783837056504599,54.41176470588235,1610612746,40,31,2026-03-14T03:09:07Z,1800000,False,-22.0,11.0,1,left,J. Miller driving Layup (4 PTS),[1641757],1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,2.48,Made,4.0,,,,,,,,,,,,,,,,,
184,PT09M55.00S,2026-03-14T03:09:20.3Z,2,REGULAR,3pt,Jump Shot,[],1627824,69.99014454664915,74.26470588235294,1610612741,40,34,2026-03-14T03:09:25Z,1810000,False,121.0,230.0,1,right,G. Yabusele 25' 3PT  (11 PTS) (M. Buzelis 1 AST),"[1627824, 1641824]",1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,Above the Break 3,24+ Right Center,25.97,Made,11.0,,,,,,,M. Buzelis,1641824.0,1.0,,,,,,,,
186,PT09M40.00S,2026-03-14T03:09:36.1Z,2,REGULAR,turnover,bad pass,[],1631097,,,1610612746,40,34,2026-03-14T03:09:39Z,1830000,False,,,0,,B. Mathurin bad pass TURNOVER (2 TO),"[1631097, 1630581]",1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,2.0,Giddey,1630581.0,,,,,
187,PT09M40.00S,2026-03-14T03:09:36.1Z,2,REGULAR,steal,,[],1630581,,,1610612741,40,34,2026-03-14T03:09:38Z,1840000,False,,,0,,J. Giddey STEAL (1 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
188,PT09M30.00S,2026-03-14T03:09:48.2Z,2,REGULAR,turnover,traveling,[],1630208,,,1610612741,40,34,2026-03-14T03:09:53Z,1850000,False,,,0,,N. Richards traveling TURNOVER (1 TO),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,2534.0,,,,
189,PT09M30.00S,2026-03-14T03:09:52.8Z,2,REGULAR,substitution,out,[],1642530,,,1610612746,40,34,2026-03-14T03:09:56Z,1860000,False,,,0,,SUB out: Y. Kawamura,[1642530],1610612741.0,CHI,,,,Kawamura,Y. Kawamura,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M30.00S,2026-03-14T03:09:52.8Z,2,REGULAR,substitution,in,[],1642265,,,1610612746,40,34,2026-03-14T03:09:56Z,1870000,False,,,0,,SUB in: R. Dillingham,[1642265],1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT09M19.00S,2026-03-14T03:10:17.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641757,7.440867279894875,58.57843137254902,1610612746,40,34,2026-03-14T03:10:23Z,1880000,False,-43.0,17.0,1,left,MISS J. Miller driving Layup,[1641757],1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,4.63,Missed,,,,,,,,,,,,,,,,,,
192,PT09M17.00S,2026-03-14T03:10:19.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612741,40,34,2026-03-14T03:10:23Z,1890000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,191.0,,,,,,,,,,,,,,
194,PT09M17.00S,2026-03-14T03:10:24.5Z,2,REGULAR,substitution,out,[],1627824,,,1610612741,40,34,2026-03-14T03:10:28Z,1910000,False,,,0,,SUB out: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M17.00S,2026-03-14T03:10:24.5Z,2,REGULAR,substitution,in,[],1631159,,,1610612741,40,34,2026-03-14T03:10:28Z,1920000,False,,,0,,SUB in: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M05.00S,2026-03-14T03:10:41.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631159,92.72339027595268,54.166666666666664,1610612741,40,36,2026-03-14T03:10:45Z,1930000,False,21.0,16.0,1,right,L. Miller alley-oop DUNK (2 PTS) (J. Giddey 4 AST),"[1631159, 1630581]",1610612741.0,CHI,alley-oop,,,Miller,L. Miller,,,,,Restricted Area,0-8 Center,2.62,Made,2.0,,,,,,,J. Giddey,1630581.0,4.0,,,,,,,,
198,PT08M50.00S,2026-03-14T03:10:56.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,9.017739816031538,40.19607843137255,1610612746,42,36,2026-03-14T03:10:59Z,1950000,False,49.0,32.0,1,left,K. Dunn driving floating bank Jump Shot (6 PTS),[1627739],1610612746.0,LAC,driving floating bank,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,6.0,,,,,,,,,,,,,,,,,
199,PT08M40.00S,2026-03-14T03:11:05.5Z,2,REGULAR,3pt,Jump Shot,[],1630581,79.71419185282524,92.40196078431373,1610612741,42,39,2026-03-14T03:11:09Z,1960000,False,212.0,138.0,1,right,J. Giddey 25' 3PT  (9 PTS) (R. Dillingham 2 AST),"[1630581, 1642265]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,25.31,Made,9.0,,,,,,,R. Dillingham,1642265.0,2.0,,,,,,,,
201,PT08M22.00S,2026-03-14T03:11:23.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,10.33180026281209,57.35294117647059,1610612746,42,39,2026-03-14T03:11:29Z,1980000,False,-37.0,45.0,1,left,MISS J. Miller driving Layup - blocked,"[1641757, 1630208]",1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,In The Paint (Non-RA),0-8 Center,5.78,Missed,,Richards,1630208.0,,,,,,,,,,,,,,,
202,PT08M22.00S,2026-03-14T03:11:23.7Z,2,REGULAR,block,,[],1630208,,,1610612746,42,39,2026-03-14T03:11:25Z,1990000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
203,PT08M20.00S,2026-03-14T03:11:25.7Z,2,REGULAR,rebound,defensive,[],1630581,,,1610612741,42,39,2026-03-14T03:11:29Z,2000000,False,,,0,,J. Giddey REBOUND (Off:0 Def:3),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,201.0,3.0,3.0,0.0,,,,,,,,,,,
204,PT08M16.00S,2026-03-14T03:11:29.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1631159,79.31997371879106,8.333333333333332,1610612741,42,39,2026-03-14T03:27:31Z,2010000,False,-208.0,142.0,1,right,MISS L. Miller 25' running 3PT,[1631159],1610612741.0,CHI,running,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,,
205,PT08M13.00S,2026-03-14T03:11:33.1Z,2,REGULAR,rebound,offensive,[],1641824,,,1610612741,42,39,2026-03-14T03:11:33Z,2020000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:0),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,,,,,,204.0,1.0,0.0,1.0,,,,,,,,,,,
206,PT08M11.00S,2026-03-14T03:11:34.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1642265,69.85873850197109,72.30392156862744,1610612741,42,42,2026-03-14T03:11:37Z,2030000,False,112.0,231.0,1,right,R. Dillingham 25' 3PT  (3 PTS) (M. Buzelis 2 AST),"[1642265, 1641824]",1610612741.0,CHI,,,,Dillingham,R. Dillingham,,,,,Above the Break 3,24+ Right Center,25.63,Made,3.0,,,,,,,M. Buzelis,1641824.0,2.0,,,,,,,,
208,PT08M09.00S,2026-03-14T03:11:41.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,42,42,2026-03-14T03:11:41Z,2050000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M09.00S,2026-03-14T03:13:36.8Z,2,REGULAR,substitution,out,[],1627739,,,1610612746,42,42,2026-03-14T03:14:22Z,2060000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M09.00S,2026-03-14T03:13:36.8Z,2,REGULAR,substitution,out,[],1631097,,,1610612746,42,42,2026-03-14T03:14:22Z,2070000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M09.00S,2026-03-14T03:13:36.8Z,2,REGULAR,substitution,in,[],202695,,,1610612746,42,42,2026-03-14T03:14:22Z,2080000,False,,,0,,SUB in: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M09.00S,2026-03-14T03:13:36.8Z,2,REGULAR,substitution,in,[],1627884,,,1610612746,42,42,2026-03-14T03:14:22Z,2090000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M53.00S,2026-03-14T03:14:47.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630543,7.835085413929041,45.588235294117645,1610612746,44,42,2026-03-14T03:14:52Z,2100000,False,22.0,21.0,1,left,I. Jackson turnaround Hook (6 PTS) (K. Leonard 2 AST),"[1630543, 202695]",1610612746.0,LAC,turnaround,,,Jackson,I. Jackson,,,,,Restricted Area,0-8 Center,3.06,Made,6.0,,,,,,,K. Leonard,202695.0,2.0,,,,,,,,
215,PT07M41.00S,2026-03-14T03:15:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642265,92.32917214191852,43.38235294117647,1610612741,44,44,2026-03-14T03:15:04Z,2120000,False,-33.0,20.0,1,right,R. Dillingham driving Layup (5 PTS),[1642265],1610612741.0,CHI,driving,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,3.85,Made,5.0,,,,,,,,,,,,,,,,,
216,PT07M21.00S,2026-03-14T03:15:22.1Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612746,44,44,2026-03-14T03:15:28Z,2130000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Miller 2 FT),"[1641824, 1641757]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Miller,1641757.0
218,PT07M21.00S,2026-03-14T03:15:55.2Z,2,REGULAR,freethrow,1 of 2,[],1641757,,,1610612746,45,44,2026-03-14T03:15:55Z,2150000,False,,,0,,J. Miller Free Throw 1 of 2 (5 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
219,PT07M21.00S,2026-03-14T03:15:56.2Z,2,REGULAR,substitution,out,[],1630543,,,1610612746,45,44,2026-03-14T03:16:01Z,2160000,False,,,0,,SUB out: I. Jackson,[1630543],1610612746.0,LAC,,,,Jackson,I. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M21.00S,2026-03-14T03:15:56.2Z,2,REGULAR,substitution,in,[],201572,,,1610612746,45,44,2026-03-14T03:16:01Z,2170000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M21.00S,2026-03-14T03:16:15.0Z,2,REGULAR,freethrow,2 of 2,[],1641757,,,1610612746,46,44,2026-03-14T03:16:15Z,2180000,False,,,0,,J. Miller Free Throw 2 of 2 (6 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
222,PT07M10.00S,2026-03-14T03:16:27.3Z,2,REGULAR,3pt,Jump Shot,[],1641824,69.99014454664915,29.166666666666668,1610612741,46,44,2026-03-14T03:16:33Z,2190000,False,-104.0,230.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,25.21,Missed,,,,,,,,,,,,,,,,,,
223,PT07M07.00S,2026-03-14T03:16:30.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,46,44,2026-03-14T03:16:42Z,2200000,False,,,0,,N. Batum REBOUND (Off:0 Def:2),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,222.0,2.0,2.0,0.0,,,,,,,,,,,
224,PT07M00.00S,2026-03-14T03:16:37.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201587,31.882391590013142,69.85294117647058,1610612746,46,44,2026-03-14T03:29:22Z,2210000,False,-99.0,247.0,1,left,MISS N. Batum 26' running pullup 3PT,[201587],1610612746.0,LAC,running pullup,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
225,PT06M57.00S,2026-03-14T03:16:40.0Z,2,REGULAR,rebound,defensive,[],1631159,,,1610612741,46,44,2026-03-14T03:16:56Z,2220000,False,,,0,,L. Miller REBOUND (Off:1 Def:4),[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,Above the Break 3,24+ Left Center,,,,,,224.0,5.0,4.0,1.0,,,,,,,,,,,
226,PT06M45.00S,2026-03-14T03:16:51.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,94.56307490144546,55.88235294117647,1610612741,46,44,2026-03-14T03:16:58Z,2230000,False,29.0,-1.0,1,right,MISS N. Richards Layup - blocked,"[1630208, 1641757]",1610612741.0,CHI,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,2.94,Missed,,Miller,1641757.0,,,,,,,,,,,,,,,
227,PT06M45.00S,2026-03-14T03:16:51.9Z,2,REGULAR,block,,[],1641757,,,1610612741,46,44,2026-03-14T03:16:54Z,2240000,False,,,0,,J. Miller BLOCK (1 BLK),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT06M41.00S,2026-03-14T03:16:55.9Z,2,REGULAR,rebound,defensive,[],201587,,,1610612746,46,44,2026-03-14T03:17:03Z,2250000,False,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,226.0,3.0,3.0,0.0,,,,,,,,,,,
229,PT06M37.00S,2026-03-14T03:17:00.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202695,28.203022339027594,23.03921568627451,1610612746,46,44,2026-03-14T03:30:15Z,2260000,False,135.0,213.0,1,left,MISS K. Leonard 25' running pullup 3PT,[202695],1610612746.0,LAC,running pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,25.17,Missed,,,,,,,,,,,,,,,,,,
230,PT06M37.00S,2026-03-14T03:17:00.2Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,46,44,2026-03-14T03:17:25Z,2270000,False,,,0,,M. Buzelis REBOUND (Off:1 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Right Center,,,,,,229.0,2.0,1.0,1.0,,,,,,,,,,,
231,PT06M26.00S,2026-03-14T03:17:10.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631159,90.09526938239159,43.38235294117647,1610612741,46,44,2026-03-14T03:31:02Z,2280000,False,-33.0,41.0,1,right,MISS L. Miller cutting Layup,[1631159],1610612741.0,CHI,cutting,,,Miller,L. Miller,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
232,PT06M24.00S,2026-03-14T03:17:12.8Z,2,REGULAR,rebound,offensive,[],1641824,,,1610612741,46,44,2026-03-14T03:30:50Z,2290000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,231.0,3.0,1.0,2.0,,,,,,,,,,,
233,PT06M13.00S,2026-03-14T03:17:24.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642265,91.01511169513797,50.73529411764706,1610612741,46,46,2026-03-14T03:31:28Z,2300000,False,4.0,32.0,1,right,R. Dillingham driving finger roll Layup (7 PTS),[1642265],1610612741.0,CHI,driving finger roll,,,Dillingham,R. Dillingham,,,,,Restricted Area,0-8 Center,3.22,Made,7.0,,,,,,,,,,,,,,,,,
234,PT06M09.00S,2026-03-14T03:17:31.6Z,2,REGULAR,foul,personal,[],1631159,,,1610612746,46,46,2026-03-14T03:17:35Z,2310000,False,,,0,,L. Miller personal FOUL (2 PF),"[1631159, 202695]",1610612741.0,CHI,,,,Miller,L. Miller,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2534.0,2.0,0.0,Leonard,202695.0
236,PT06M09.00S,2026-03-14T03:17:37.3Z,2,REGULAR,substitution,out,[],201587,,,1610612746,46,46,2026-03-14T03:17:40Z,2330000,False,,,0,,SUB out: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M09.00S,2026-03-14T03:17:37.3Z,2,REGULAR,substitution,in,[],1642920,,,1610612746,46,46,2026-03-14T03:17:40Z,2340000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M09.00S,2026-03-14T03:17:51.1Z,2,REGULAR,substitution,out,[],1630208,,,1610612746,46,46,2026-03-14T03:17:57Z,2350000,False,,,0,,SUB out: N. Richards,[1630208],1610612741.0,CHI,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M09.00S,2026-03-14T03:17:51.1Z,2,REGULAR,substitution,in,[],1627824,,,1610612746,46,46,2026-03-14T03:17:57Z,2360000,False,,,0,,SUB in: G. Yabusele,[1627824],1610612741.0,CHI,,,,Yabusele,G. Yabusele,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M03.00S,2026-03-14T03:18:11.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,19.004599211563733,47.30392156862745,1610612746,46,46,2026-03-14T03:18:17Z,2370000,False,13.0,126.0,1,left,MISS K. Leonard 12' driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,12.68,Missed,,,,,,,,,,,,,,,,,,
241,PT06M00.00S,2026-03-14T03:18:14.4Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,46,46,2026-03-14T03:18:37Z,2380000,False,,,0,,M. Buzelis REBOUND (Off:2 Def:2),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,240.0,4.0,2.0,2.0,,,,,,,,,,,
242,PT05M55.00S,2026-03-14T03:18:20.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,66.5735873850197,33.088235294117645,1610612741,46,46,2026-03-14T03:18:30Z,2390000,False,-85.0,262.0,1,right,MISS J. Giddey 27' 3PT,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,27.5,Missed,,,,,,,,,,,,,,,,,,
243,PT05M51.00S,2026-03-14T03:18:27.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612746,46,46,2026-03-14T03:18:27Z,2400000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Above the Break 3,24+ Center,,,,,,242.0,,,,,,,,,,,,,,
245,PT05M51.00S,2026-03-14T03:18:31.5Z,2,REGULAR,substitution,out,[],1631159,,,1610612746,46,46,2026-03-14T03:18:33Z,2420000,False,,,0,,SUB out: L. Miller,[1631159],1610612741.0,CHI,,,,Miller,L. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M51.00S,2026-03-14T03:18:31.5Z,2,REGULAR,substitution,in,[],1630172,,,1610612746,46,46,2026-03-14T03:18:33Z,2430000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M29.00S,2026-03-14T03:18:57.5Z,2,REGULAR,turnover,bad pass,[],202695,,,1610612746,46,46,2026-03-14T03:19:01Z,2440000,False,,,0,,K. Leonard bad pass TURNOVER (1 TO),"[202695, 1642265]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1.0,Dillingham,1642265.0,,,,,
