actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
84,PT05M55.00S,2026-03-02T02:23:51.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,16.507884362680684,57.59803921568627,1610612740,20,10,2026-03-02T02:23:58Z,840000,False,-38.0,103.0,1,left,J. Fears 10' fadeaway Jump Shot (2 PTS),[1642847],1610612740.0,NOP,fadeaway,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,10.95,Made,,,,,2.0,,,,,,,,,,,,,
85,PT05M35.00S,2026-03-02T02:24:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,92.46057818659659,45.83333333333333,1610612746,20,10,2026-03-02T02:24:19Z,850000,False,-21.0,18.0,1,right,MISS K. Leonard driving Layup,[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.78,Missed,,,,,,,,,,,,,,,,,,
86,PT05M29.00S,2026-03-02T02:24:17.9Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,20,10,2026-03-02T02:24:19Z,860000,False,,,0,,J. Fears REBOUND (Off:0 Def:2),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,,,85.0,2.0,2.0,0.0,,,,,,,,,,,,,,
87,PT05M28.00S,2026-03-02T02:24:17.9Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630530,9.017739816031538,49.01960784313725,1610612740,20,10,2026-03-02T02:24:25Z,870000,False,5.0,32.0,1,left,MISS T. Murphy III running alley-oop DUNK,[1630530],1610612740.0,NOP,running alley-oop,,,Murphy III,T. Murphy III,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
88,PT05M27.00S,2026-03-02T02:24:18.9Z,1,REGULAR,rebound,offensive,[],1630180,,,1610612740,20,10,2026-03-02T02:24:25Z,880000,False,,,0,,S. Bey REBOUND (Off:2 Def:1),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,87.0,3.0,1.0,2.0,,,,,,,,,,,,,,
89,PT05M26.00S,2026-03-02T02:24:23.2Z,1,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612740,20,10,2026-03-02T02:24:37Z,890000,False,,,0,,J. Collins shooting personal FOUL (2 PF) (Bey 2 FT),"[1628381, 1630180]",1610612746.0,LAC,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,2.0,0.0,Bey,1630180.0,,,,,
91,PT05M26.00S,2026-03-02T02:24:48.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1630180,,,1610612740,20,11,2026-03-02T02:24:48Z,910000,False,,,0,,S. Bey Free Throw 1 of 2 (4 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
92,PT05M26.00S,2026-03-02T02:24:49.1Z,1,REGULAR,substitution,out,[],1627739,,,1610612740,20,11,2026-03-02T02:24:57Z,920000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT05M26.00S,2026-03-02T02:24:49.1Z,1,REGULAR,substitution,out,[],1630529,,,1610612740,20,11,2026-03-02T02:24:57Z,930000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT05M26.00S,2026-03-02T02:24:49.1Z,1,REGULAR,substitution,in,[],1631097,,,1610612740,20,11,2026-03-02T02:24:57Z,940000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT05M26.00S,2026-03-02T02:24:49.1Z,1,REGULAR,substitution,in,[],1631121,,,1610612740,20,11,2026-03-02T02:24:57Z,950000,False,,,0,,SUB in: B. McGowens,[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT05M26.00S,2026-03-02T02:25:04.2Z,1,REGULAR,substitution,out,[],1628381,,,1610612740,20,11,2026-03-02T02:25:07Z,960000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT05M26.00S,2026-03-02T02:25:04.2Z,1,REGULAR,substitution,in,[],201587,,,1610612740,20,11,2026-03-02T02:25:07Z,970000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT05M26.00S,2026-03-02T02:25:19.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1630180,,,1610612740,20,12,2026-03-02T02:25:19Z,980000,False,,,0,,S. Bey Free Throw 2 of 2 (5 PTS),[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
99,PT05M17.00S,2026-03-02T02:25:32.1Z,1,REGULAR,3pt,Jump Shot,[],1627884,75.64060446780552,14.460784313725492,1610612746,23,12,2026-03-02T02:25:37Z,990000,False,-178.0,176.0,1,right,D. Jones Jr. 25' 3PT  (7 PTS) (K. Leonard 1 AST),"[1627884, 202695]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,25.05,Made,,,,,7.0,,,,,,,,,K. Leonard,202695.0,1.0,,
101,PT04M56.00S,2026-03-02T02:25:51.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642847,18.347568988173457,39.950980392156865,1610612740,23,12,2026-03-02T02:25:57Z,1010000,False,50.0,120.0,1,left,MISS J. Fears 13' step back Shot,[1642847],1610612740.0,NOP,step back,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,13.01,Missed,,,,,,,,,,,,,,,,,,
102,PT04M54.00S,2026-03-02T02:25:53.7Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,23,12,2026-03-02T02:25:57Z,1020000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Center,,,101.0,2.0,2.0,0.0,,,,,,,,,,,,,,
103,PT04M49.00S,2026-03-02T02:26:02.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,91.5407358738502,56.61764705882353,1610612746,25,12,2026-03-02T02:26:09Z,1030000,False,33.0,27.0,1,right,K. Leonard driving Layup (2 PTS),[202695],1610612746.0,LAC,driving,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,4.27,Made,,,,,2.0,,,,,,,,,,,,,
104,PT04M49.00S,2026-03-02T02:26:05.3Z,1,REGULAR,foul,personal,['1freethrow'],1631121,,,1610612746,25,12,2026-03-02T02:26:14Z,1040000,False,,,0,,B. McGowens shooting personal FOUL (1 PF) (Leonard 1 FT),"[1631121, 202695]",1610612740.0,NOP,shooting,,,McGowens,B. McGowens,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Leonard,202695.0,,,,,
106,PT04M49.00S,2026-03-02T02:26:15.5Z,1,REGULAR,substitution,out,[],1630180,,,1610612746,25,12,2026-03-02T02:26:57Z,1060000,False,,,0,,SUB out: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT04M49.00S,2026-03-02T02:26:15.5Z,1,REGULAR,substitution,in,[],1642852,,,1610612746,25,12,2026-03-02T02:26:57Z,1070000,False,,,0,,SUB in: D. Queen,[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT04M49.00S,2026-03-02T02:26:38.7Z,1,REGULAR,freethrow,1 of 1,[],202695,,,1610612746,26,12,2026-03-02T02:26:38Z,1080000,False,,,0,,K. Leonard Free Throw 1 of 1 (3 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
109,PT04M34.00S,2026-03-02T02:26:55.3Z,1,REGULAR,turnover,bad pass,[],1642852,,,1610612740,26,12,2026-03-02T02:27:03Z,1090000,False,,,0,,D. Queen bad pass TURNOVER (1 TO),"[1642852, 201572]",1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Lopez,201572.0,,,,,,,,,,
110,PT04M34.00S,2026-03-02T02:26:55.3Z,1,REGULAR,steal,,[],201572,,,1610612746,26,12,2026-03-02T02:26:57Z,1100000,False,,,0,,B. Lopez STEAL (1 STL),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
111,PT04M28.00S,2026-03-02T02:27:00.4Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202695,90.88370565045992,49.26470588235294,1610612746,28,12,2026-03-02T02:27:22Z,1110000,False,-4.0,33.0,1,right,K. Leonard running DUNK (5 PTS),[202695],1610612746.0,LAC,running,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,5.0,,,,,,,,,,,,,
112,PT04M28.00S,2026-03-02T02:27:07.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,28,12,2026-03-02T02:27:07Z,1120000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT04M28.00S,2026-03-02T02:29:24.7Z,1,REGULAR,substitution,out,[],202695,,,1610612740,28,12,2026-03-02T02:29:45Z,1130000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT04M28.00S,2026-03-02T02:29:24.7Z,1,REGULAR,substitution,in,[],1641757,,,1610612740,28,12,2026-03-02T02:29:45Z,1140000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT04M13.00S,2026-03-02T02:30:11.4Z,1,REGULAR,3pt,Jump Shot,[],1630530,32.013797634691194,57.35294117647059,1610612740,28,15,2026-03-02T02:30:18Z,1150000,False,-37.0,248.0,1,left,T. Murphy III 25' 3PT  (3 PTS) (J. Fears 1 AST),"[1630530, 1642847]",1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Center,25.11,Made,,,,,3.0,,,,,,,,,J. Fears,1642847.0,1.0,,
117,PT03M53.00S,2026-03-02T02:30:30.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],201572,86.15308804204993,50.0,1610612746,30,15,2026-03-02T02:30:35Z,1170000,False,0.0,78.0,1,right,B. Lopez 7' turnaround Hook (5 PTS),[201572],1610612746.0,LAC,turnaround,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,7.77,Made,,,,,5.0,,,,,,,,,,,,,
118,PT03M43.00S,2026-03-02T02:30:41.9Z,1,REGULAR,2pt,Jump Shot,[],1631121,18.873193166885677,28.676470588235293,1610612740,30,15,2026-03-02T02:30:50Z,1180000,False,107.0,125.0,1,left,MISS B. McGowens 16' step back Shot,[1631121],1610612740.0,NOP,step back,,,McGowens,B. McGowens,,,,,Mid-Range,16-24 Right Center,16.42,Missed,,,,,,,,,,,,,,,,,,
119,PT03M40.00S,2026-03-02T02:30:44.9Z,1,REGULAR,rebound,defensive,[],1641757,,,1610612746,30,15,2026-03-02T02:30:50Z,1190000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Mid-Range,16-24 Right Center,,,118.0,1.0,1.0,0.0,,,,,,,,,,,,,,
120,PT03M36.00S,2026-03-02T02:30:48.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627884,90.48948751642575,48.28431372549019,1610612746,32,15,2026-03-02T02:31:01Z,1200000,False,-9.0,37.0,1,right,D. Jones Jr. running finger roll Layup (9 PTS) (J. Miller 1 AST),"[1627884, 1641757]",1610612746.0,LAC,running finger roll,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,3.79,Made,,,,,9.0,,,,,,,,,J. Miller,1641757.0,1.0,,
122,PT03M23.00S,2026-03-02T02:31:01.3Z,1,REGULAR,3pt,Jump Shot,[],1642847,26.62614980289093,13.970588235294118,1610612740,32,18,2026-03-02T02:31:09Z,1220000,False,180.0,198.0,1,left,J. Fears 26' 3PT  (5 PTS) (B. McGowens 1 AST),"[1642847, 1631121]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,26.75,Made,,,,,5.0,,,,,,,,,B. McGowens,1631121.0,1.0,,
124,PT02M54.00S,2026-03-02T02:31:30.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641757,84.83902759526939,53.67647058823529,1610612746,34,18,2026-03-02T02:31:36Z,1240000,False,18.0,90.0,1,right,J. Miller 9' step back Jump Shot (2 PTS),[1641757],1610612746.0,LAC,step back,,,Miller,J. Miller,,,,,In The Paint (Non-RA),8-16 Center,9.19,Made,,,,,2.0,,,,,,,,,,,,,
126,PT02M40.00S,2026-03-02T02:31:43.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642852,13.87976346911958,51.71568627450981,1610612740,34,20,2026-03-02T02:35:00Z,1260000,False,-9.0,78.0,1,left,D. Queen 7' driving floating Jump Shot (2 PTS) (T. Murphy III 1 AST),"[1642852, 1630530]",1610612740.0,NOP,driving floating,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,7.85,Made,,,,,2.0,,,,,,,,,T. Murphy III,1630530.0,1.0,,
128,PT02M23.00S,2026-03-02T02:32:01.0Z,1,REGULAR,3pt,Jump Shot,[],1631097,66.83639947437582,50.0,1610612746,34,20,2026-03-02T02:35:24Z,1280000,False,0.0,259.0,1,right,MISS B. Mathurin 25' pullup 3PT,[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,Above the Break 3,24+ Center,25.92,Missed,,,,,,,,,,,,,,,,,,
129,PT02M21.00S,2026-03-02T02:32:03.0Z,1,REGULAR,rebound,defensive,[],1631121,,,1610612740,34,20,2026-03-02T02:32:12Z,1290000,False,,,0,,B. McGowens REBOUND (Off:0 Def:1),[1631121],1610612740.0,NOP,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Center,,,128.0,1.0,1.0,0.0,,,,,,,,,,,,,,
130,PT02M17.00S,2026-03-02T02:32:08.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630530,30.436925098554536,18.38235294117647,1610612740,34,20,2026-03-02T02:35:49Z,1300000,False,158.0,234.0,1,left,MISS T. Murphy III 28' running 3PT,[1630530],1610612740.0,NOP,running,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Right Center,28.21,Missed,,,,,,,,,,,,,,,,,,
131,PT02M17.00S,2026-03-02T02:32:11.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,34,20,2026-03-02T02:32:11Z,1310000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,130.0,,,,,,,,,,,,,,,,,
132,PT02M17.00S,2026-03-02T02:32:12.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612740,34,20,2026-03-02T02:32:29Z,1320000,False,,,0,,N. Batum loose ball personal FOUL (1 PF) (Missi 2 FT),"[201587, 1642274]",1610612746.0,LAC,loose ball,,,Batum,N. Batum,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Missi,1642274.0,,,,,
134,PT02M17.00S,2026-03-02T02:32:39.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642274,,,1610612740,34,20,2026-03-02T02:32:39Z,1340000,False,,,0,,MISS Y. Missi Free Throw 1 of 2,[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
135,PT02M17.00S,2026-03-02T02:32:39.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,34,20,2026-03-02T02:32:39Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,134.0,,,,,,,,,,,,,,,,,
136,PT02M17.00S,2026-03-02T02:32:41.3Z,1,REGULAR,substitution,out,[],1627884,,,1610612740,34,20,2026-03-02T02:33:08Z,1360000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M17.00S,2026-03-02T02:32:41.3Z,1,REGULAR,substitution,out,[],201572,,,1610612740,34,20,2026-03-02T02:33:08Z,1370000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M17.00S,2026-03-02T02:32:41.3Z,1,REGULAR,substitution,out,[],1630530,,,1610612740,34,20,2026-03-02T02:33:08Z,1380000,False,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT02M17.00S,2026-03-02T02:32:41.3Z,1,REGULAR,substitution,in,[],1627739,,,1610612740,34,20,2026-03-02T02:33:08Z,1390000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT02M17.00S,2026-03-02T02:32:41.3Z,1,REGULAR,substitution,in,[],1642949,,,1610612740,34,20,2026-03-02T02:33:08Z,1400000,False,,,0,,SUB in: Y. Niederhäuser,[1642949],1610612746.0,LAC,,,,Niederhäuser,Y. Niederhäuser,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT02M17.00S,2026-03-02T02:32:41.3Z,1,REGULAR,substitution,in,[],1630529,,,1610612740,34,20,2026-03-02T02:33:08Z,1410000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT02M17.00S,2026-03-02T02:33:09.5Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642274,,,1610612740,34,21,2026-03-02T02:33:09Z,1420000,False,,,0,,Y. Missi Free Throw 2 of 2 (1 PTS),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
143,PT02M06.00S,2026-03-02T02:33:14.9Z,1,REGULAR,3pt,Jump Shot,[],201587,85.89027595269383,3.6764705882352944,1610612746,37,21,2026-03-02T02:33:19Z,1430000,False,-232.0,80.0,1,right,N. Batum 24' 3PT  (3 PTS) (J. Miller 2 AST),"[201587, 1641757]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,Left Corner 3,24+ Left,24.51,Made,,,,,3.0,,,,,,,,,J. Miller,1641757.0,2.0,,
145,PT01M54.00S,2026-03-02T02:33:27.7Z,1,REGULAR,turnover,bad pass,[],1642847,,,1610612740,37,21,2026-03-02T02:33:32Z,1450000,False,,,0,,J. Fears bad pass TURNOVER (1 TO),"[1642847, 1627739]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,Dunn,1627739.0,,,,,,,,,,
146,PT01M54.00S,2026-03-02T02:33:27.7Z,1,REGULAR,steal,,[],1627739,,,1610612746,37,21,2026-03-02T02:33:30Z,1460000,False,,,0,,K. Dunn STEAL (2 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
147,PT01M48.00S,2026-03-02T02:33:33.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631097,94.69448094612353,42.64705882352941,1610612746,37,21,2026-03-02T02:37:43Z,1470000,False,-37.0,-3.0,1,right,MISS B. Mathurin running reverse Layup,[1631097],1610612746.0,LAC,running reverse,,,Mathurin,B. Mathurin,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
149,PT01M47.00S,2026-03-02T02:33:34.4Z,1,REGULAR,rebound,defensive,[],1642274,,,1610612740,37,21,2026-03-02T02:38:00Z,1490000,False,,,0,,Y. Missi REBOUND (Off:0 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,147.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT01M43.00S,2026-03-02T02:33:39.0Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1642852,11.777266754270697,49.26470588235294,1610612740,37,21,2026-03-02T02:38:50Z,1500000,False,4.0,58.0,1,left,MISS D. Queen running pullup Shot,[1642852],1610612740.0,NOP,running pullup,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,5.83,Missed,,,,,,,,,,,,,,,,,,
151,PT01M42.00S,2026-03-02T02:33:40.0Z,1,REGULAR,rebound,offensive,[],1642852,,,1610612740,37,21,2026-03-02T02:39:27Z,1510000,False,,,0,,D. Queen REBOUND (Off:1 Def:0),[1642852],1610612740.0,NOP,,,,Queen,D. Queen,,,,,In The Paint (Non-RA),0-8 Center,,,150.0,1.0,0.0,1.0,,,,,,,,,,,,,,
152,PT01M41.00S,2026-03-02T02:33:43.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint']",1642852,5.590000152587891,50.0,1610612740,37,21,2026-03-02T02:39:34Z,1520000,False,0.0,0.0,1,left,MISS D. Queen tip Layup,[1642852],1610612740.0,NOP,tip,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
153,PT01M40.00S,2026-03-02T02:33:44.9Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,37,21,2026-03-02T02:39:34Z,1530000,False,,,0,,Y. Missi REBOUND (Off:1 Def:1),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,,,152.0,2.0,1.0,1.0,,,,,,,,,,,,,,
154,PT01M39.00S,2026-03-02T02:33:46.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1642274,5.590000152587891,50.0,1610612740,37,23,2026-03-02T02:40:09Z,1540000,False,0.0,0.0,1,left,Y. Missi tip DUNK (3 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,3.0,,,,,,,,,,,,,
155,PT01M23.00S,2026-03-02T02:33:58.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627739,87.07293035479631,50.73529411764706,1610612746,39,23,2026-03-02T02:40:27Z,1550000,False,4.0,69.0,1,right,K. Dunn 6' driving floating Jump Shot (7 PTS),[1627739],1610612746.0,LAC,driving floating,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),0-8 Center,6.91,Made,,,,,7.0,,,,,,,,,,,,,
156,PT01M07.00S,2026-03-02T02:34:13.6Z,1,REGULAR,3pt,Jump Shot,[],1642847,26.888961892247043,16.666666666666664,1610612740,39,26,2026-03-02T02:34:18Z,1560000,False,167.0,200.0,1,left,J. Fears 26' 3PT  (8 PTS) (B. McGowens 2 AST),"[1642847, 1631121]",1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,26.06,Made,,,,,8.0,,,,,,,,,B. McGowens,1631121.0,2.0,,
158,PT00M55.30S,2026-03-02T02:34:27.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612746,39,26,2026-03-02T02:34:33Z,1580000,False,,,0,,H. Jones shooting personal FOUL (2 PF) (Miller 2 FT),"[1630529, 1641757]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,2.0,0.0,Miller,1641757.0,,,,,
160,PT00M55.30S,2026-03-02T02:34:56.1Z,1,REGULAR,freethrow,1 of 2,[],1641757,,,1610612746,40,26,2026-03-02T02:34:56Z,1600000,False,,,0,,J. Miller Free Throw 1 of 2 (3 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
161,PT00M55.30S,2026-03-02T02:35:13.8Z,1,REGULAR,freethrow,2 of 2,[],1641757,,,1610612746,41,26,2026-03-02T02:35:13Z,1610000,False,,,0,,J. Miller Free Throw 2 of 2 (4 PTS),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
162,PT00M44.90S,2026-03-02T02:35:27.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642847,6.258212877792378,57.59803921568627,1610612740,41,28,2026-03-02T02:35:37Z,1620000,False,-38.0,6.0,1,left,J. Fears driving reverse Layup (10 PTS),[1642847],1610612740.0,NOP,driving reverse,,,Fears,J. Fears,,,,,Restricted Area,0-8 Center,3.85,Made,,,,,10.0,,,,,,,,,,,,,
163,PT00M35.80S,2026-03-02T02:35:37.7Z,1,REGULAR,3pt,Jump Shot,[],201587,70.12155059132719,76.22549019607843,1610612746,41,28,2026-03-02T02:35:43Z,1630000,False,131.0,228.0,1,right,MISS N. Batum 26' 3PT,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Right Center,26.34,Missed,,,,,,,,,,,,,,,,,,
164,PT00M31.70S,2026-03-02T02:35:41.8Z,1,REGULAR,rebound,defensive,[],1642847,,,1610612740,41,28,2026-03-02T02:35:43Z,1640000,False,,,0,,J. Fears REBOUND (Off:0 Def:3),[1642847],1610612740.0,NOP,,,,Fears,J. Fears,,,,,Above the Break 3,24+ Right Center,,,163.0,3.0,3.0,0.0,,,,,,,,,,,,,,
165,PT00M22.30S,2026-03-02T02:35:52.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642852,6.389618922470433,46.07843137254902,1610612740,41,30,2026-03-02T02:35:57Z,1650000,False,20.0,8.0,1,left,D. Queen driving reverse Layup (4 PTS),[1642852],1610612740.0,NOP,driving reverse,,,Queen,D. Queen,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,4.0,,,,,,,,,,,,,
