actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
81,PT05M57.00S,2026-04-08T02:52:40.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642843,,,1610612742,27,6,2026-04-08T02:52:40Z,800000,False,,,0,,C. Flagg Free Throw 2 of 2 (4 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
82,PT05M47.00S,2026-04-08T02:52:52.1Z,1,REGULAR,2pt,Jump Shot,[],202695,76.69185282522996,53.18627450980392,1610612746,29,6,2026-04-08T02:52:56Z,810000,False,16.0,167.0,1,right,K. Leonard 16' pullup Jump Shot (11 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Center,16.74,Made,11.0,,,,,,,,,,,,,,,,,
83,PT05M21.00S,2026-04-08T02:53:17.8Z,1,REGULAR,3pt,Jump Shot,[],1642843,18.922470433639948,93.65042892156863,1610612742,29,9,2026-04-08T02:56:37Z,820000,False,-218.0,125.0,1,left,C. Flagg 25' 3PT step back (7 PTS),[1642843],1610612742.0,DAL,step back,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,25.18,Made,7.0,,,,,,,,,,,,,,,,,
85,PT05M07.00S,2026-04-08T02:53:32.8Z,1,REGULAR,3pt,Jump Shot,[],201572,67.65563403416557,29.189644607843135,1610612746,32,9,2026-04-08T02:53:38Z,840000,False,-104.0,252.0,1,right,B. Lopez 27' 3PT  (7 PTS) (B. Mathurin 1 AST),"[201572, 1631097]",1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,27.22,Made,7.0,,,,,,,,,,,B. Mathurin,1631097.0,1.0,,,,
87,PT04M53.00S,2026-04-08T02:53:46.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642843,7.6215505913272015,52.32843137254902,1610612742,32,11,2026-04-08T02:53:51Z,860000,False,-12.0,19.0,1,left,C. Flagg driving DUNK (9 PTS) (R. Nembhard 1 AST),"[1642843, 1642948]",1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,2.23,Made,9.0,,,,,,,,,,,R. Nembhard,1642948.0,1.0,,,,
89,PT04M31.00S,2026-04-08T02:54:08.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,80.6833114323259,47.349877450980394,1610612746,32,11,2026-04-08T02:54:15Z,880000,False,-13.0,129.0,1,right,MISS B. Mathurin 12' pullup Shot,[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,12.98,Missed,,,,,,,,,,,,,,,,,,
90,PT04M29.00S,2026-04-08T02:54:10.0Z,1,REGULAR,rebound,defensive,[],1642948,,,1610612742,32,11,2026-04-08T02:54:15Z,890000,False,,,0,,R. Nembhard REBOUND (Off:0 Def:1),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,89.0,1.0,1.0,0.0,,,,,,,,,,,,,
91,PT04M23.00S,2026-04-08T02:54:16.7Z,1,REGULAR,turnover,bad pass,[],202691,,,1610612742,32,11,2026-04-08T02:54:19Z,900000,False,,,0,,K. Thompson bad pass TURNOVER (1 TO),"[202691, 1629636]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,,,,,,,Garland,1629636.0
92,PT04M23.00S,2026-04-08T02:54:16.7Z,1,REGULAR,steal,,[],1629636,,,1610612746,32,11,2026-04-08T02:54:18Z,910000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
93,PT04M17.00S,2026-04-08T02:54:24.4Z,1,REGULAR,foul,personal,[],1642948,,,1610612746,32,11,2026-04-08T02:54:32Z,920000,False,,,0,,R. Nembhard personal FOUL (1 PF),"[1642948, 1629636]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2004.0,,1.0,0.0,Garland,1629636.0,,,,,,,
95,PT04M17.00S,2026-04-08T02:54:36.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612746,32,11,2026-04-08T02:54:43Z,940000,False,,,0,,SUB out: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M17.00S,2026-04-08T02:54:36.1Z,1,REGULAR,substitution,out,[],201572,,,1610612746,32,11,2026-04-08T02:54:43Z,950000,False,,,0,,SUB out: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M17.00S,2026-04-08T02:54:36.1Z,1,REGULAR,substitution,in,[],1641757,,,1610612746,32,11,2026-04-08T02:54:43Z,960000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M17.00S,2026-04-08T02:54:36.1Z,1,REGULAR,substitution,in,[],1628381,,,1610612746,32,11,2026-04-08T02:54:43Z,970000,False,,,0,,SUB in: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M11.00S,2026-04-08T02:54:59.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202695,69.72733245729303,23.284313725490197,1610612746,32,11,2026-04-08T02:55:03Z,980000,False,-134.0,232.0,1,right,MISS K. Leonard 26' 3PT,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
100,PT04M09.00S,2026-04-08T02:55:01.9Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,32,11,2026-04-08T02:55:03Z,990000,False,,,0,,C. Flagg REBOUND (Off:0 Def:1),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Left Center,,,,99.0,1.0,1.0,0.0,,,,,,,,,,,,,
101,PT04M03.00S,2026-04-08T02:55:08.5Z,1,REGULAR,2pt,Hook,[],1642843,7.046649145860711,26.96078431372549,1610612742,32,13,2026-04-08T02:55:14Z,1000000,False,115.0,14.0,1,left,C. Flagg 11' driving Hook (11 PTS),[1642843],1610612742.0,DAL,driving,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,11.6,Made,11.0,,,,,,,,,,,,,,,,,
102,PT03M49.00S,2026-04-08T02:55:35.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202691,,,1610612746,32,13,2026-04-08T02:57:59Z,1010000,False,,,0,,K. Thompson personal FOUL (1 PF) (Mathurin 2 FT),"[202691, 1631097]",1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Center,,,,,,,,2004.0,,1.0,0.0,Mathurin,1631097.0,,,,,,,
104,PT03M49.00S,2026-04-08T02:55:54.2Z,1,REGULAR,freethrow,1 of 2,[],1631097,,,1610612746,33,13,2026-04-08T02:55:54Z,1030000,False,,,0,,B. Mathurin Free Throw 1 of 2 (1 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
105,PT03M49.00S,2026-04-08T02:55:59.3Z,1,REGULAR,substitution,out,[],1627884,,,1610612746,33,13,2026-04-08T02:56:02Z,1040000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M49.00S,2026-04-08T02:55:59.3Z,1,REGULAR,substitution,in,[],1642920,,,1610612746,33,13,2026-04-08T02:56:02Z,1050000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M49.00S,2026-04-08T02:56:13.1Z,1,REGULAR,freethrow,2 of 2,[],1631097,,,1610612746,34,13,2026-04-08T02:56:13Z,1060000,False,,,0,,B. Mathurin Free Throw 2 of 2 (2 PTS),[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
108,PT03M39.00S,2026-04-08T02:56:26.3Z,1,REGULAR,foul,personal,[],1641757,,,1610612742,34,13,2026-04-08T02:56:29Z,1070000,False,,,0,,J. Miller personal FOUL (1 PF),"[1641757, 1628963]",1610612746.0,LAC,,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,,,,,,,,2004.0,,1.0,0.0,Bagley III,1628963.0,,,,,,,
110,PT03M28.00S,2026-04-08T02:56:52.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628963,5.338370565045992,63.725490196078425,1610612742,34,15,2026-04-08T02:56:57Z,1090000,False,-69.0,-2.0,1,left,M. Bagley III 6' floating Jump Shot (4 PTS) (K. Thompson 1 AST),"[1628963, 202691]",1610612742.0,DAL,floating,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.86,Made,4.0,,,,,,,,,,,K. Thompson,202691.0,1.0,,,,
112,PT03M17.00S,2026-04-08T02:57:03.7Z,1,REGULAR,turnover,lost ball,[],1631097,,,1610612746,34,15,2026-04-08T02:57:34Z,1110000,False,,,0,,B. Mathurin lost ball TURNOVER (1 TO),"[1631097, 1642948]",1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,,,Nembhard,1642948.0
113,PT03M17.00S,2026-04-08T02:57:03.7Z,1,REGULAR,steal,,[],1642948,,,1610612742,34,15,2026-04-08T02:57:05Z,1120000,False,,,0,,R. Nembhard STEAL (1 STL),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
114,PT03M13.00S,2026-04-08T02:57:08.5Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642843,6.389618922470433,49.754901960784316,1610612742,34,17,2026-04-08T02:57:45Z,1130000,False,1.0,8.0,1,left,C. Flagg running alley-oop DUNK (13 PTS) (R. Nembhard 2 AST),"[1642843, 1642948]",1610612742.0,DAL,running alley-oop,,,Flagg,C. Flagg,,,,,Restricted Area,0-8 Center,0.77,Made,13.0,,,,,,,,,,,R. Nembhard,1642948.0,2.0,,,,
116,PT03M12.00S,2026-04-08T02:57:12.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612746,34,17,2026-04-08T02:57:12Z,1150000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M00.00S,2026-04-08T03:00:40.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641890,,,1610612746,34,17,2026-04-08T03:00:50Z,1160000,False,,,0,,T. Smith personal FOUL (1 PF) (Leonard 2 FT),"[1641890, 202695]",1610612742.0,DAL,,,,Smith,T. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,201246.0,,1.0,0.0,Leonard,202695.0,,,,,,,
119,PT03M00.00S,2026-04-08T03:01:04.5Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,34,17,2026-04-08T03:01:22Z,1180000,False,,,0,,MISS K. Leonard Free Throw 1 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
120,PT03M00.00S,2026-04-08T03:01:04.5Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612746,34,17,2026-04-08T03:01:22Z,1190000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,119.0,,,,,,,,,,,,,,,,
121,PT03M00.00S,2026-04-08T03:01:04.5Z,1,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,34,17,2026-04-08T03:01:22Z,1200000,False,,,0,,MISS K. Leonard Free Throw 2 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
122,PT02M58.00S,2026-04-08T03:01:06.5Z,1,REGULAR,rebound,defensive,[],1642843,,,1610612742,34,17,2026-04-08T03:01:22Z,1210000,False,,,0,,C. Flagg REBOUND (Off:0 Def:2),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,121.0,2.0,2.0,0.0,,,,,,,,,,,,,
123,PT02M38.00S,2026-04-08T03:01:40.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,6.652431011826544,62.745098039215684,1610612742,34,19,2026-04-08T03:01:44Z,1220000,False,-64.0,10.0,1,left,M. Bagley III 6' driving Hook (6 PTS) (T. Smith 1 AST),"[1628963, 1641890]",1610612742.0,DAL,driving,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,6.0,,,,,,,,,,,T. Smith,1641890.0,1.0,,,,
125,PT02M22.00S,2026-04-08T03:01:57.5Z,1,REGULAR,3pt,Jump Shot,[],1642920,91.27792378449409,2.941176470588235,1610612746,37,19,2026-04-08T03:02:02Z,1240000,False,-235.0,29.0,1,right,K. Sanders 3PT  (3 PTS) (J. Miller 1 AST),"[1642920, 1641757]",1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Left Corner 3,24+ Left,23.71,Made,3.0,,,,,,,,,,,J. Miller,1641757.0,1.0,,,,
127,PT02M03.00S,2026-04-08T03:02:17.1Z,1,REGULAR,3pt,Jump Shot,[],1642948,33.327858081471746,62.254901960784316,1610612742,37,19,2026-04-08T03:02:27Z,1260000,False,-61.0,261.0,1,left,MISS R. Nembhard 26' 3PT,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
128,PT01M58.00S,2026-04-08T03:02:22.1Z,1,REGULAR,rebound,offensive,[],1628963,,,1610612742,37,19,2026-04-08T03:02:27Z,1270000,False,,,0,,M. Bagley III REBOUND (Off:3 Def:1),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Center,,,,127.0,4.0,1.0,3.0,,,,,,,,,,,,,
129,PT01M55.00S,2026-04-08T03:02:24.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1642948,12.171484888304862,60.29411764705882,1610612742,37,21,2026-04-08T03:02:31Z,1280000,False,-51.0,62.0,1,left,R. Nembhard 8' floating Jump Shot (2 PTS) (M. Bagley III 1 AST),"[1642948, 1628963]",1610612742.0,DAL,floating,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Left,8.05,Made,2.0,,,,,,,,,,,M. Bagley III,1628963.0,1.0,,,,
131,PT01M36.00S,2026-04-08T03:02:43.3Z,1,REGULAR,turnover,lost ball,[],1628381,,,1610612746,37,21,2026-04-08T03:02:47Z,1300000,False,,,0,,J. Collins lost ball TURNOVER (1 TO),"[1628381, 1628963]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1.0,,,,,,,,,,Bagley III,1628963.0
132,PT01M36.00S,2026-04-08T03:02:43.3Z,1,REGULAR,steal,,[],1628963,,,1610612742,37,21,2026-04-08T03:02:44Z,1310000,False,,,0,,M. Bagley III STEAL (1 STL),[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
133,PT01M29.00S,2026-04-08T03:02:49.8Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1642843,27.266754270696453,70.36611519607843,1610612742,37,21,2026-04-08T03:04:02Z,1320000,False,-102.0,204.0,1,left,MISS C. Flagg 22' running pullup Shot,[1642843],1610612742.0,DAL,running pullup,,,Flagg,C. Flagg,,,,,Mid-Range,16-24 Left Center,22.78,Missed,,,,,,,,,,,,,,,,,,
134,PT01M27.00S,2026-04-08T03:02:51.8Z,1,REGULAR,rebound,defensive,[],1642920,,,1610612746,37,21,2026-04-08T03:03:05Z,1330000,False,,,0,,K. Sanders REBOUND (Off:0 Def:1),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Mid-Range,16-24 Left Center,,,,133.0,1.0,1.0,0.0,,,,,,,,,,,,,
135,PT01M18.00S,2026-04-08T03:03:01.6Z,1,REGULAR,turnover,lost ball,[],1631097,,,1610612746,37,21,2026-04-08T03:03:07Z,1340000,False,,,0,,B. Mathurin lost ball TURNOVER (2 TO),"[1631097, 1641890]",1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,2.0,,,,,,,,,,Smith,1641890.0
136,PT01M18.00S,2026-04-08T03:03:01.6Z,1,REGULAR,steal,,[],1641890,,,1610612742,37,21,2026-04-08T03:17:10Z,1350000,False,,,0,,T. Smith STEAL (1 STL),[1641890],1610612742.0,DAL,,,,Smith,T. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
137,PT01M12.00S,2026-04-08T03:03:07.5Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1642948,30.042706964520367,44.36274509803921,1610612742,37,21,2026-04-08T03:11:29Z,1360000,False,28.0,230.0,1,left,MISS R. Nembhard 23' running pullup Shot,[1642948],1610612742.0,DAL,running pullup,,,Nembhard,R. Nembhard,,,,,Mid-Range,16-24 Center,23.16,Missed,,,,,,,,,,,,,,,,,,
138,PT01M09.00S,2026-04-08T03:03:10.5Z,1,REGULAR,rebound,defensive,[],1628381,,,1610612746,37,21,2026-04-08T03:03:18Z,1370000,False,,,0,,J. Collins REBOUND (Off:0 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,16-24 Center,,,,137.0,1.0,1.0,0.0,,,,,,,,,,,,,
139,PT00M59.80S,2026-04-08T03:03:25.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642843,,,1610612746,37,21,2026-04-08T03:03:31Z,1380000,False,,,0,,C. Flagg shooting personal FOUL (1 PF) (Leonard 2 FT),"[1642843, 202695]",1610612742.0,DAL,shooting,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,201246.0,,1.0,0.0,Leonard,202695.0,,,,,,,
141,PT00M59.80S,2026-04-08T03:04:00.0Z,1,REGULAR,freethrow,1 of 2,[],202695,,,1610612746,38,21,2026-04-08T03:04:00Z,1400000,False,,,0,,K. Leonard Free Throw 1 of 2 (12 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
142,PT00M59.80S,2026-04-08T03:04:01.2Z,1,REGULAR,substitution,out,[],1642843,,,1610612746,38,21,2026-04-08T03:04:26Z,1410000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT00M59.80S,2026-04-08T03:04:01.2Z,1,REGULAR,substitution,out,[],1628963,,,1610612746,38,21,2026-04-08T03:04:26Z,1420000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612742.0,DAL,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT00M59.80S,2026-04-08T03:04:01.2Z,1,REGULAR,substitution,in,[],203939,,,1610612746,38,21,2026-04-08T03:04:26Z,1430000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT00M59.80S,2026-04-08T03:04:01.2Z,1,REGULAR,substitution,in,[],1642967,,,1610612746,38,21,2026-04-08T03:04:26Z,1440000,False,,,0,,SUB in: J. Poulakidas,[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M59.80S,2026-04-08T03:04:00.0Z,1,REGULAR,freethrow,2 of 2,[],202695,,,1610612746,38,21,2026-04-08T03:04:29Z,1450000,False,,,0,,MISS K. Leonard Free Throw 2 of 2,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
147,PT00M56.90S,2026-04-08T03:04:02.9Z,1,REGULAR,rebound,defensive,[],1642967,,,1610612742,38,21,2026-04-08T03:04:29Z,1460000,False,,,0,,J. Poulakidas REBOUND (Off:0 Def:1),[1642967],1610612742.0,DAL,,,,Poulakidas,J. Poulakidas,,,,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,
148,PT00M47.30S,2026-04-08T03:04:39.2Z,1,REGULAR,2pt,Jump Shot,[],202691,21.632720105124836,50.73529411764706,1610612742,38,23,2026-04-08T03:04:42Z,1470000,False,-4.0,151.0,1,left,K. Thompson 15' pullup Jump Shot (2 PTS) (R. Nembhard 3 AST),"[202691, 1642948]",1610612742.0,DAL,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Center,15.08,Made,2.0,,,,,,,,,,,R. Nembhard,1642948.0,3.0,,,,
150,PT00M38.00S,2026-04-08T03:04:49.8Z,1,REGULAR,turnover,lost ball,[],202695,,,1610612746,38,23,2026-04-08T03:04:53Z,1490000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 1642948]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,1.0,,,,,,,,,,Nembhard,1642948.0
151,PT00M38.00S,2026-04-08T03:04:49.8Z,1,REGULAR,steal,,[],1642948,,,1610612742,38,23,2026-04-08T03:04:51Z,1500000,False,,,0,,R. Nembhard STEAL (2 STL),[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
152,PT00M32.20S,2026-04-08T03:04:55.6Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1642967,5.256241787122208,3.209252450980392,1610612742,38,26,2026-04-08T03:05:04Z,1510000,False,234.0,-3.0,1,left,J. Poulakidas 3PT running (3 PTS) (K. Thompson 2 AST),"[1642967, 202691]",1610612742.0,DAL,running,,,Poulakidas,J. Poulakidas,,,,,Right Corner 3,24+ Right,23.4,Made,3.0,,,,,,,,,,,K. Thompson,202691.0,2.0,,,,
154,PT00M15.10S,2026-04-08T03:05:15.2Z,1,REGULAR,3pt,Jump Shot,[],1628381,72.81948094612353,17.17984068627451,1610612746,38,26,2026-04-08T03:05:21Z,1530000,False,-164.0,203.0,1,right,MISS J. Collins 26' 3PT,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
155,PT00M11.40S,2026-04-08T03:05:18.9Z,1,REGULAR,rebound,offensive,[],1628381,,,1610612746,38,26,2026-04-08T03:05:18Z,1540000,False,,,0,,J. Collins REBOUND (Off:1 Def:1),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Above the Break 3,24+ Left Center,,,,154.0,2.0,1.0,1.0,,,,,,,,,,,,,
156,PT00M09.80S,2026-04-08T03:05:22.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642948,,,1610612746,38,26,2026-04-08T03:05:27Z,1550000,False,,,0,,R. Nembhard shooting personal FOUL (2 PF) (Collins 2 FT),"[1642948, 1628381]",1610612742.0,DAL,shooting,,,Nembhard,R. Nembhard,,,,,Restricted Area,0-8 Center,,,,,,,,1627541.0,,2.0,0.0,Collins,1628381.0,,,,,,,
158,PT00M09.80S,2026-04-08T03:05:53.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1628381,,,1610612746,38,26,2026-04-08T03:05:53Z,1570000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
159,PT00M09.80S,2026-04-08T03:05:53.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,38,26,2026-04-08T03:05:53Z,1580000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,,
160,PT00M09.80S,2026-04-08T03:05:57.7Z,1,REGULAR,substitution,out,[],202695,,,1610612746,38,26,2026-04-08T03:06:00Z,1590000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT00M09.80S,2026-04-08T03:05:57.7Z,1,REGULAR,substitution,in,[],1627739,,,1610612746,38,26,2026-04-08T03:06:00Z,1600000,False,,,0,,SUB in: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT00M09.80S,2026-04-08T03:06:18.4Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1628381,,,1610612746,39,26,2026-04-08T03:06:18Z,1610000,False,,,0,,J. Collins Free Throw 2 of 2 (1 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
163,PT00M01.90S,2026-04-08T03:06:30.0Z,1,REGULAR,3pt,Jump Shot,[],1641890,7.046649145860711,94.11764705882352,1610612742,39,26,2026-04-08T03:07:58Z,1620000,False,-221.0,14.0,1,left,MISS T. Smith 3PT,[1641890],1610612742.0,DAL,,,,Smith,T. Smith,,,,,Left Corner 3,24+ Left,22.1,Missed,,,,,,,,,,,,,,,,,,
164,PT00M00.10S,2026-04-08T03:06:31.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612742,39,26,2026-04-08T03:07:58Z,1630000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Left Corner 3,24+ Left,,,,163.0,,,,,,,,,,,,,,,,
165,PT00M00.00S,2026-04-08T03:06:33.0Z,1,REGULAR,period,end,[],0,,,1610612742,39,26,2026-04-08T03:06:33Z,1640000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2026-04-08T03:07:21.3Z,2,REGULAR,substitution,out,['startperiod'],1641890,,,1610612742,39,26,2026-04-08T03:09:10Z,1650000,False,,,0,,SUB out: T. Smith,[1641890],1610612742.0,DAL,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-04-08T03:07:21.3Z,2,REGULAR,substitution,out,['startperiod'],202691,,,1610612742,39,26,2026-04-08T03:09:10Z,1660000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
