actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
85,PT04M38.00S,2026-04-09T02:24:08.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627739,92.72339027595268,54.41176470588235,1610612746,12,23,2026-04-09T02:24:13Z,850000,False,22.0,16.0,1,right,MISS K. Dunn driving reverse Layup,[1627739],1610612746.0,LAC,driving reverse,,,Dunn,K. Dunn,,,,,Restricted Area,0-8 Center,2.72,Missed,,,,,,,,,,,,,,,,,,
86,PT04M35.00S,2026-04-09T02:24:11.7Z,1,REGULAR,rebound,defensive,[],1631096,,,1610612760,12,23,2026-04-09T02:24:13Z,860000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:3),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,85.0,3.0,3.0,0.0,,,,,,,,,,,,,,
87,PT04M33.00S,2026-04-09T02:24:16.2Z,1,REGULAR,foul,personal,['2freethrow'],1631097,,,1610612760,12,23,2026-04-09T02:24:31Z,870000,False,,,0,,B. Mathurin shooting personal FOUL (1 PF) (Williams 2 FT),"[1631097, 1631114]",1610612746.0,LAC,shooting,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,,1.0,0.0,Williams,1631114.0,,,,
89,PT04M33.00S,2026-04-09T02:24:42.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1631114,,,1610612760,12,24,2026-04-09T02:24:42Z,890000,False,,,0,,J. Williams Free Throw 1 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
90,PT04M33.00S,2026-04-09T02:24:43.6Z,1,REGULAR,substitution,out,[],1627739,,,1610612760,12,24,2026-04-09T02:24:49Z,900000,False,,,0,,SUB out: K. Dunn,[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M33.00S,2026-04-09T02:24:43.6Z,1,REGULAR,substitution,in,[],1641757,,,1610612760,12,24,2026-04-09T02:24:49Z,910000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M33.00S,2026-04-09T02:25:02.1Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1631114,,,1610612760,12,25,2026-04-09T02:25:02Z,920000,False,,,0,,J. Williams Free Throw 2 of 2 (2 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
93,PT04M25.00S,2026-04-09T02:25:12.2Z,1,REGULAR,turnover,lost ball,[],202695,,,1610612746,12,25,2026-04-09T02:25:17Z,930000,False,,,0,,K. Leonard lost ball TURNOVER (1 TO),"[202695, 1629652]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,,,,,,,Dort,1629652.0,,
94,PT04M25.00S,2026-04-09T02:25:12.2Z,1,REGULAR,steal,,[],1629652,,,1610612760,12,25,2026-04-09T02:25:14Z,940000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
95,PT04M21.00S,2026-04-09T02:25:16.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1631096,6.389618922470433,47.30392156862745,1610612760,12,27,2026-04-09T02:30:47Z,950000,False,13.0,8.0,1,left,C. Holmgren cutting DUNK (14 PTS) (S. Gilgeous-Alexander 5 AST),"[1631096, 1628983]",1610612760.0,OKC,cutting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,14.0,S. Gilgeous-Alexander,1628983.0,5.0,,,,,,,,
97,PT04M00.00S,2026-04-09T02:25:38.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,92.9862023653088,52.450980392156865,1610612746,14,27,2026-04-09T02:31:26Z,970000,False,12.0,13.0,1,right,K. Leonard cutting Layup (5 PTS) (B. Mathurin 1 AST),"[202695, 1631097]",1610612746.0,LAC,cutting,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,1.82,Made,,,,,,,5.0,B. Mathurin,1631097.0,1.0,,,,,,,,
99,PT03M45.00S,2026-04-09T02:25:52.4Z,1,REGULAR,turnover,bad pass,[],1631114,,,1610612760,14,27,2026-04-09T02:25:57Z,990000,False,,,0,,J. Williams bad pass TURNOVER (2 TO),"[1631114, 1628381]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,,,,2.0,,,,,,,,,Collins,1628381.0,,
100,PT03M45.00S,2026-04-09T02:25:52.4Z,1,REGULAR,steal,,[],1628381,,,1610612746,14,27,2026-04-09T02:25:54Z,1000000,False,,,0,,J. Collins STEAL (1 STL),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
101,PT03M43.00S,2026-04-09T02:25:56.1Z,1,REGULAR,foul,personal,['2freethrow'],1631096,,,1610612746,14,27,2026-04-09T02:26:01Z,1010000,False,,,0,,C. Holmgren shooting personal FOUL (1 PF) (Collins 2 FT),"[1631096, 1628381]",1610612760.0,OKC,shooting,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,,,,1.0,0.0,Collins,1628381.0,,,,
103,PT03M43.00S,2026-04-09T02:26:29.3Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628381,,,1610612746,14,27,2026-04-09T02:26:29Z,1030000,False,,,0,,MISS J. Collins Free Throw 1 of 2,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
104,PT03M43.00S,2026-04-09T02:26:29.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,14,27,2026-04-09T02:26:29Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,,,
105,PT03M43.00S,2026-04-09T02:26:30.0Z,1,REGULAR,substitution,out,[],1631096,,,1610612746,14,27,2026-04-09T02:26:40Z,1050000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT03M43.00S,2026-04-09T02:26:30.0Z,1,REGULAR,substitution,out,[],1631114,,,1610612746,14,27,2026-04-09T02:26:40Z,1060000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT03M43.00S,2026-04-09T02:26:30.0Z,1,REGULAR,substitution,in,[],1641717,,,1610612746,14,27,2026-04-09T02:26:40Z,1070000,False,,,0,,SUB in: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M43.00S,2026-04-09T02:26:30.0Z,1,REGULAR,substitution,in,[],1642349,,,1610612746,14,27,2026-04-09T02:26:40Z,1080000,False,,,0,,SUB in: A. Mitchell,[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M43.00S,2026-04-09T02:26:55.6Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628381,,,1610612746,15,27,2026-04-09T02:26:55Z,1090000,False,,,0,,J. Collins Free Throw 2 of 2 (5 PTS),[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
110,PT03M25.00S,2026-04-09T02:27:14.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642349,9.937582128777924,55.14705882352941,1610612760,15,29,2026-04-09T02:33:31Z,1100000,False,-26.0,41.0,1,left,A. Mitchell driving Layup (2 PTS),[1642349],1610612760.0,OKC,driving,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,,,,,,,2.0,,,,,,,,,,,
112,PT03M10.00S,2026-04-09T02:27:39.6Z,1,REGULAR,3pt,Jump Shot,[],1628381,87.33574244415243,3.6764705882352944,1610612746,18,29,2026-04-09T02:27:44Z,1120000,False,-232.0,67.0,1,right,J. Collins 24' 3PT  (8 PTS) (J. Miller 1 AST),"[1628381, 1641757]",1610612746.0,LAC,,,,Collins,J. Collins,,,,,Left Corner 3,24+ Left,24.1,Made,,,,,,,8.0,J. Miller,1641757.0,1.0,,,,,,,,
114,PT02M53.00S,2026-04-09T02:27:56.1Z,1,REGULAR,3pt,Jump Shot,[],1628983,32.670827858081466,46.568627450980394,1610612760,18,29,2026-04-09T02:28:00Z,1140000,False,17.0,255.0,1,left,MISS S. Gilgeous-Alexander 25' step back 3PT,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
115,PT02M51.00S,2026-04-09T02:27:58.1Z,1,REGULAR,rebound,defensive,[],1641757,,,1610612746,18,29,2026-04-09T02:28:00Z,1150000,False,,,0,,J. Miller REBOUND (Off:0 Def:1),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Above the Break 3,24+ Center,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT02M43.00S,2026-04-09T02:28:07.8Z,1,REGULAR,3pt,Jump Shot,[],202695,68.67608409986859,72.54901960784314,1610612746,21,29,2026-04-09T02:28:12Z,1160000,False,113.0,242.0,1,right,K. Leonard 26' 3PT  (8 PTS) (D. Jones Jr. 1 AST),"[202695, 1627884]",1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.69,Made,,,,,,,8.0,D. Jones Jr.,1627884.0,1.0,,,,,,,,
118,PT02M41.00S,2026-04-09T02:28:14.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,21,29,2026-04-09T02:28:14Z,1180000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M41.00S,2026-04-09T02:30:30.8Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,21,29,2026-04-09T02:31:00Z,1190000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M41.00S,2026-04-09T02:30:30.8Z,1,REGULAR,substitution,in,[],1627936,,,1610612760,21,29,2026-04-09T02:31:00Z,1200000,False,,,0,,SUB in: A. Caruso,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M27.00S,2026-04-09T02:31:24.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.623521681997373,40.931372549019606,1610612760,21,31,2026-04-09T02:31:27Z,1210000,False,45.0,29.0,1,left,S. Gilgeous-Alexander driving Layup (6 PTS) (J. Williams 1 AST),"[1628983, 1631119]",1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.36,Made,,,,,,,6.0,J. Williams,1631119.0,1.0,,,,,,,,
123,PT02M07.00S,2026-04-09T02:31:46.9Z,1,REGULAR,foul,personal,[],1627936,,,1610612746,21,31,2026-04-09T02:31:54Z,1230000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 202695]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,1146.0,,,,,,1.0,0.0,Leonard,202695.0,,,,
125,PT01M59.00S,2026-04-09T02:32:14.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,82.86793692509855,58.57843137254902,1610612746,21,31,2026-04-09T02:36:50Z,1250000,False,43.0,109.0,1,right,MISS J. Collins 11' pullup Shot,[1628381],1610612746.0,LAC,pullup,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,11.67,Missed,,,,,,,,,,,,,,,,,,
126,PT01M54.00S,2026-04-09T02:32:19.5Z,1,REGULAR,rebound,defensive,[],1641717,,,1610612760,21,31,2026-04-09T02:32:20Z,1260000,False,,,0,,C. Wallace REBOUND (Off:0 Def:1),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,125.0,1.0,1.0,0.0,,,,,,,,,,,,,,
127,PT01M49.00S,2026-04-09T02:32:23.4Z,1,REGULAR,3pt,Jump Shot,[],1631119,27.414586070959263,81.12745098039215,1610612760,21,34,2026-04-09T02:32:29Z,1270000,False,-156.0,205.0,1,left,J. Williams 25' 3PT  (3 PTS) (C. Wallace 1 AST),"[1631119, 1641717]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.75,Made,,,,,,,3.0,C. Wallace,1641717.0,1.0,,,,,,,,
129,PT01M25.00S,2026-04-09T02:32:48.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202695,86.02168199737189,49.26470588235294,1610612746,21,34,2026-04-09T02:32:54Z,1290000,False,-4.0,79.0,1,right,MISS K. Leonard 7' driving floating Shot,[202695],1610612746.0,LAC,driving floating,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,7.9,Missed,,,,,,,,,,,,,,,,,,
130,PT01M24.00S,2026-04-09T02:32:49.0Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,21,34,2026-04-09T02:38:38Z,1300000,False,,,0,,K. Leonard REBOUND (Off:1 Def:1),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,129.0,2.0,1.0,1.0,,,,,,,,,,,,,,
131,PT01M23.00S,2026-04-09T02:32:52.3Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202695,94.40999984741211,50.0,1610612746,21,34,2026-04-09T02:38:44Z,1310000,False,0.0,0.0,1,right,MISS K. Leonard tip Layup,[202695],1610612746.0,LAC,tip,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
132,PT01M22.00S,2026-04-09T02:32:53.3Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,21,34,2026-04-09T02:38:44Z,1320000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,131.0,1.0,1.0,0.0,,,,,,,,,,,,,,
133,PT01M15.00S,2026-04-09T02:32:59.4Z,1,REGULAR,turnover,out-of-bounds,[],1628983,,,1610612760,21,34,2026-04-09T02:33:04Z,1330000,False,,,0,,S. Gilgeous-Alexander bad pass out-of-bounds TURNOVER (1 TO),[1628983],1610612760.0,OKC,bad pass,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Center,,,,,,,1146.0,1.0,,,,,,,,,,,,
134,PT01M15.00S,2026-04-09T02:33:03.1Z,1,REGULAR,substitution,out,[],1628381,,,1610612746,21,34,2026-04-09T02:33:08Z,1340000,False,,,0,,SUB out: J. Collins,[1628381],1610612746.0,LAC,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT01M15.00S,2026-04-09T02:33:03.1Z,1,REGULAR,substitution,in,[],1642920,,,1610612746,21,34,2026-04-09T02:33:08Z,1350000,False,,,0,,SUB in: K. Sanders,[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M03.00S,2026-04-09T02:33:26.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631097,82.47371879106439,56.61764705882353,1610612746,21,34,2026-04-09T02:34:54Z,1360000,False,33.0,112.0,1,right,MISS B. Mathurin 11' turnaround Shot - blocked,"[1631097, 1641717]",1610612746.0,LAC,turnaround,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,Wallace,1641717.0
137,PT01M03.00S,2026-04-09T02:33:26.9Z,1,REGULAR,block,,[],1641717,,,1610612746,21,34,2026-04-09T02:33:29Z,1370000,False,,,0,,C. Wallace BLOCK (1 BLK),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
138,PT01M01.00S,2026-04-09T02:33:28.4Z,1,REGULAR,rebound,defensive,[],1628983,,,1610612760,21,34,2026-04-09T02:40:12Z,1380000,False,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,,,
139,PT00M57.80S,2026-04-09T02:33:32.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,9.149145860709593,55.392156862745104,1610612760,21,34,2026-04-09T02:40:31Z,1390000,False,-27.0,34.0,1,left,MISS S. Gilgeous-Alexander running Layup - blocked,"[1628983, 1642920]",1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Restricted Area,0-8 Center,4.3,Missed,,,,,,,,,,,,,,,,,Sanders,1642920.0
140,PT00M57.80S,2026-04-09T02:33:32.9Z,1,REGULAR,block,,[],1642920,,,1610612760,21,34,2026-04-09T02:47:31Z,1400000,False,,,0,,K. Sanders BLOCK (1 BLK),[1642920],1610612746.0,LAC,,,,Sanders,K. Sanders,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
141,PT00M57.70S,2026-04-09T02:33:33.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612746,21,34,2026-04-09T02:36:18Z,1410000,False,,,0,,TEAM defensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,Restricted Area,0-8 Center,,,139.0,,,,,,,,,,,,,,,,,
143,PT00M57.70S,2026-04-09T02:33:50.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612746,21,34,2026-04-09T02:36:28Z,1430000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT00M41.80S,2026-04-09T02:36:35.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,90.88370565045992,48.03921568627451,1610612746,23,34,2026-04-09T02:41:34Z,1460000,False,-10.0,33.0,1,right,J. Miller cutting finger roll Layup (2 PTS) (K. Sanders 1 AST),"[1641757, 1642920]",1610612746.0,LAC,cutting finger roll,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,,,2.0,K. Sanders,1642920.0,1.0,,,,,,,,
148,PT00M26.40S,2026-04-09T02:36:54.2Z,1,REGULAR,3pt,Jump Shot,[],1627936,6.915243101182654,2.2058823529411766,1610612760,23,34,2026-04-09T02:36:56Z,1480000,False,239.0,13.0,1,left,MISS A. Caruso 3PT,[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Right Corner 3,24+ Right,23.93,Missed,,,,,,,,,,,,,,,,,,
149,PT00M24.50S,2026-04-09T02:36:56.1Z,1,REGULAR,rebound,defensive,[],1627884,,,1610612746,23,34,2026-04-09T02:36:56Z,1490000,False,,,0,,D. Jones Jr. REBOUND (Off:0 Def:1),[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M03.00S,2026-04-09T02:37:19.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631097,81.2910643889619,60.049019607843135,1610612746,23,34,2026-04-09T02:42:38Z,1500000,False,50.0,123.0,1,right,MISS B. Mathurin 13' pullup Shot,[1631097],1610612746.0,LAC,pullup,,,Mathurin,B. Mathurin,,,,,In The Paint (Non-RA),8-16 Center,13.32,Missed,,,,,,,,,,,,,,,,,,
151,PT00M00.40S,2026-04-09T02:37:22.4Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,23,34,2026-04-09T02:38:04Z,1510000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,150.0,2.0,2.0,0.0,,,,,,,,,,,,,,
152,PT00M00.00S,2026-04-09T02:37:22.9Z,1,REGULAR,period,end,[],0,,,1610612760,23,34,2026-04-09T02:37:22Z,1520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,out,['startperiod'],202695,,,1610612760,23,34,2026-04-09T02:40:00Z,1530000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,out,['startperiod'],1627884,,,1610612760,23,34,2026-04-09T02:40:00Z,1540000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612760,23,34,2026-04-09T02:40:00Z,1550000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,out,['startperiod'],1631119,,,1610612760,23,34,2026-04-09T02:40:00Z,1560000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,out,['startperiod'],1641717,,,1610612760,23,34,2026-04-09T02:40:00Z,1570000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,in,['startperiod'],201587,,,1610612760,23,34,2026-04-09T02:40:00Z,1580000,False,,,0,,SUB in: N. Batum,[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,in,['startperiod'],201572,,,1610612760,23,34,2026-04-09T02:40:00Z,1590000,False,,,0,,SUB in: B. Lopez,[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612760,23,34,2026-04-09T02:40:00Z,1600000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,in,['startperiod'],1630198,,,1610612760,23,34,2026-04-09T02:40:00Z,1610000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-04-09T02:39:32.0Z,2,REGULAR,substitution,in,['startperiod'],1628392,,,1610612760,23,34,2026-04-09T02:40:00Z,1620000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612760.0,OKC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2026-04-09T02:40:03.2Z,2,REGULAR,period,start,[],0,,,1610612746,23,34,2026-04-09T02:40:03Z,1630000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT11M37.00S,2026-04-09T02:40:25.9Z,2,REGULAR,2pt,Jump Shot,[],201572,79.45137976346912,54.166666666666664,1610612746,23,34,2026-04-09T02:40:30Z,1640000,False,21.0,141.0,1,right,MISS B. Lopez 14' turnaround fadeaway Shot,[201572],1610612746.0,LAC,turnaround fadeaway,,,Lopez,B. Lopez,,,,,Mid-Range,8-16 Center,14.22,Missed,,,,,,,,,,,,,,,,,,
165,PT11M33.00S,2026-04-09T02:40:29.9Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,23,34,2026-04-09T02:40:30Z,1650000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Center,,,164.0,2.0,2.0,0.0,,,,,,,,,,,,,,
166,PT11M26.00S,2026-04-09T02:40:35.8Z,2,REGULAR,3pt,Jump Shot,[],1630198,34.37910643889619,23.03921568627451,1610612760,23,34,2026-04-09T02:40:41Z,1660000,False,135.0,271.0,1,left,MISS I. Joe 30' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,30.24,Missed,,,,,,,,,,,,,,,,,,
167,PT11M23.00S,2026-04-09T02:40:38.8Z,2,REGULAR,rebound,defensive,[],201572,,,1610612746,23,34,2026-04-09T02:40:41Z,1670000,False,,,0,,B. Lopez REBOUND (Off:1 Def:2),[201572],1610612746.0,LAC,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,,,166.0,3.0,2.0,1.0,,,,,,,,,,,,,,
168,PT11M20.00S,2026-04-09T02:40:44.6Z,2,REGULAR,foul,offensive,[],1641757,,,1610612746,23,34,2026-04-09T02:40:53Z,1680000,False,,,0,,J. Miller charge offensive FOUL (1 PF),"[1641757, 1630198]",1610612746.0,LAC,charge,,,Miller,J. Miller,,,,,Mid-Range,16-24 Left Center,,,,,,,1146.0,,,,,,1.0,0.0,Joe,1630198.0,,,,
170,PT11M20.00S,2026-04-09T02:40:44.6Z,2,REGULAR,turnover,offensive foul,[],1641757,,,1610612746,23,34,2026-04-09T02:40:44Z,1700000,False,,,0,,J. Miller offensive foul TURNOVER (1 TO),[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,Mid-Range,16-24 Left Center,,,,,,,1146.0,1.0,,,,,,,,,,,,
