actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
268,PT04M57.00S,2023-11-02T02:58:55.7Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,47,47,2023-11-02T03:02:34Z,2670000,False,,,0,,K. Looney REBOUND (Off:0 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,267.0,,,5.0,5.0,0.0,,
269,PT04M36.00S,2023-11-02T02:59:16.5Z,2,REGULAR,2pt,Jump Shot,[],203952,88.91261498028909,82.35294117647058,1610612744,47,47,2023-11-02T03:05:20Z,2680000,False,162.0,52.0,1,right,MISS A. Wiggins 16' step back Shot,[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right,16.99,Missed,,,,,,,,,,,,,,,,,,
270,PT04M34.00S,2023-11-02T02:59:18.5Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,47,47,2023-11-02T02:59:21Z,2690000,False,,,0,,K. Looney REBOUND (Off:1 Def:5),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,269.0,,,6.0,5.0,1.0,,
271,PT04M32.00S,2023-11-02T02:59:20.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201939,69.33311432325887,74.01960784313727,1610612744,47,47,2023-11-02T02:59:28Z,2700000,False,120.0,236.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
272,PT04M30.00S,2023-11-02T02:59:22.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,47,47,2023-11-02T02:59:28Z,2710000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,271.0,,,,,,,
275,PT04M30.00S,2023-11-02T02:59:36.9Z,2,REGULAR,substitution,out,[],1630541,,,1610612758,47,47,2023-11-02T02:59:39Z,2740000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT04M30.00S,2023-11-02T02:59:36.9Z,2,REGULAR,substitution,in,[],101108,,,1610612758,47,47,2023-11-02T02:59:39Z,2750000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
277,PT04M10.00S,2023-11-02T03:00:03.3Z,2,REGULAR,3pt,Jump Shot,[],203084,8.229303547963205,2.696078431372549,1610612758,47,50,2023-11-02T03:00:08Z,2760000,False,237.0,25.0,1,left,H. Barnes 3PT  (6 PTS) (D. Mitchell 2 AST),"[203084, 1630558]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Right Corner 3,24+ Right,23.78,Made,6.0,D. Mitchell,1630558.0,2.0,,,,,,,,,,,,,,
279,PT03M52.00S,2023-11-02T03:00:20.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,92.19776609724047,58.57843137254902,1610612744,49,50,2023-11-02T03:00:24Z,2780000,False,43.0,21.0,1,right,D. Green cutting Layup (9 PTS) (K. Looney 5 AST),"[203110, 1626172]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,4.77,Made,9.0,K. Looney,1626172.0,5.0,,,,,,,,,,,,,,
281,PT03M41.00S,2023-11-02T03:00:31.4Z,2,REGULAR,3pt,Jump Shot,[],1628989,4.28712220762155,95.34313725490196,1610612758,49,50,2023-11-02T03:00:35Z,2800000,False,-227.0,-12.0,1,left,MISS K. Huerter 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
282,PT03M38.00S,2023-11-02T03:00:34.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,49,50,2023-11-02T03:00:35Z,2810000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,281.0,,,3.0,3.0,0.0,,
284,PT03M32.00S,2023-11-02T03:00:47.2Z,2,REGULAR,substitution,out,[],203110,,,1610612744,49,50,2023-11-02T03:00:50Z,2830000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M32.00S,2023-11-02T03:00:47.2Z,2,REGULAR,substitution,in,[],202691,,,1610612744,49,50,2023-11-02T03:00:50Z,2840000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M26.00S,2023-11-02T03:01:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,92.85479632063075,45.588235294117645,1610612744,51,50,2023-11-02T03:01:14Z,2850000,False,-22.0,15.0,1,right,A. Wiggins Layup (12 PTS) (C. Paul 3 AST),"[203952, 101108]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.65,Made,12.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
288,PT03M17.00S,2023-11-02T03:01:19.4Z,2,REGULAR,3pt,Jump Shot,[],1631099,31.61957950065703,34.068627450980394,1610612758,51,50,2023-11-02T03:07:28Z,2870000,False,80.0,245.0,1,left,MISS K. Murray 25' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
289,PT03M16.00S,2023-11-02T03:01:22.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,51,50,2023-11-02T03:01:22Z,2880000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,288.0,,,,,,,
291,PT03M06.00S,2023-11-02T03:01:39.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,91.40932982917214,41.911764705882355,1610612744,53,50,2023-11-02T03:01:50Z,2900000,False,-40.0,28.0,1,right,K. Looney Layup (2 PTS) (S. Curry 2 AST),"[1626172, 201939]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,4.93,Made,2.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
293,PT03M05.00S,2023-11-02T03:01:43.4Z,2,REGULAR,timeout,full,['team'],0,,,1610612758,53,50,2023-11-02T03:01:58Z,2920000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M05.00S,2023-11-02T03:02:43.5Z,2,REGULAR,substitution,out,[],1628989,,,1610612758,53,50,2023-11-02T03:03:09Z,2930000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M05.00S,2023-11-02T03:02:43.5Z,2,REGULAR,substitution,in,[],1628370,,,1610612758,53,50,2023-11-02T03:03:09Z,2940000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT02M45.00S,2023-11-02T03:03:39.3Z,2,REGULAR,3pt,Jump Shot,[],1628370,27.414586070959263,80.3921568627451,1610612758,53,50,2023-11-02T03:08:09Z,2950000,False,-152.0,205.0,1,left,MISS M. Monk 25' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,25.54,Missed,,,,,,,,,,,,,,,,,,
297,PT02M39.00S,2023-11-02T03:03:45.3Z,2,REGULAR,rebound,offensive,[],1628370,,,1610612758,53,50,2023-11-02T03:03:49Z,2960000,False,,,0,,M. Monk REBOUND (Off:1 Def:0),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,296.0,,,1.0,0.0,1.0,,
298,PT02M28.00S,2023-11-02T03:03:56.1Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627734,8.278580814717477,28.209252450980394,1610612758,53,52,2023-11-02T03:04:05Z,2970000,False,109.0,25.0,1,left,D. Sabonis 11' turnaround fadeaway Jump Shot (10 PTS),[1627734],1610612758.0,SAC,turnaround fadeaway,,,Sabonis,D. Sabonis,,,,,Mid-Range,8-16 Right,11.19,Made,10.0,,,,,,,,,,,,,,,,,
299,PT02M15.00S,2023-11-02T03:04:09.2Z,2,REGULAR,3pt,Jump Shot,[],201939,66.3107752956636,32.35294117647059,1610612744,56,52,2023-11-02T03:04:13Z,2980000,False,-88.0,264.0,1,right,S. Curry 27' 3PT  (8 PTS) (C. Paul 4 AST),"[201939, 101108]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,27.85,Made,8.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,
301,PT02M00.00S,2023-11-02T03:04:24.3Z,2,REGULAR,3pt,Jump Shot,[],1631099,33.327858081471746,41.17647058823529,1610612758,56,52,2023-11-02T03:10:17Z,3000000,False,44.0,261.0,1,left,MISS K. Murray 26' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,26.45,Missed,,,,,,,,,,,,,,,,,,
302,PT01M58.00S,2023-11-02T03:04:26.3Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,56,52,2023-11-02T03:04:30Z,3010000,False,,,0,,S. Curry REBOUND (Off:0 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,301.0,,,2.0,2.0,0.0,,
303,PT01M47.00S,2023-11-02T03:04:37.6Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,56,52,2023-11-02T03:04:44Z,3020000,False,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630558]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,4.0,,Mitchell,1630558.0,,,,,
304,PT01M47.00S,2023-11-02T03:04:37.6Z,2,REGULAR,steal,,[],1630558,,,1610612758,56,52,2023-11-02T03:04:39Z,3030000,False,,,0,,D. Mitchell STEAL (3 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
305,PT01M42.00S,2023-11-02T03:04:42.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,8.886333771353483,49.50980392156863,1610612758,56,54,2023-11-02T03:04:49Z,3040000,False,2.0,31.0,1,left,M. Monk DUNK (9 PTS) (D. Mitchell 3 AST),"[1628370, 1630558]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.11,Made,9.0,D. Mitchell,1630558.0,3.0,,,,,,,,,,,,,,
307,PT01M26.00S,2023-11-02T03:04:58.4Z,2,REGULAR,3pt,Jump Shot,[],101108,95.3515111695138,3.6764705882352944,1610612744,56,54,2023-11-02T03:11:00Z,3060000,False,-232.0,-9.0,1,right,MISS C. Paul step back 3PT,[101108],1610612744.0,GSW,step back,,,Paul,C. Paul,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
308,PT01M24.00S,2023-11-02T03:05:00.4Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,56,54,2023-11-02T03:05:02Z,3070000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,307.0,,,4.0,4.0,0.0,,
309,PT01M17.00S,2023-11-02T03:05:13.6Z,2,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,56,54,2023-11-02T03:05:22Z,3080000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (2 TO),[1627734],1610612758.0,SAC,lost ball,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,2.0,,,,,,,,
310,PT00M59.80S,2023-11-02T03:05:45.3Z,2,REGULAR,foul,offensive,[],202691,,,1610612744,56,54,2023-11-02T03:12:11Z,3090000,False,,,0,,K. Thompson charge offensive FOUL (3 PF),"[202691, 1630558]",1610612744.0,GSW,charge,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,3.0,0.0,Mitchell,1630558.0,,,,,,,,,
312,PT00M59.80S,2023-11-02T03:05:45.3Z,2,REGULAR,turnover,offensive foul,[],202691,,,1610612744,56,54,2023-11-02T03:05:45Z,3110000,False,,,0,,K. Thompson offensive foul TURNOVER (1 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1148.0,,,,,1.0,,,,,,,,
313,PT00M59.80S,2023-11-02T03:06:00.6Z,2,REGULAR,substitution,out,[],202691,,,1610612758,56,54,2023-11-02T03:06:05Z,3120000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M59.80S,2023-11-02T03:06:00.6Z,2,REGULAR,substitution,in,[],203110,,,1610612758,56,54,2023-11-02T03:06:05Z,3130000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M47.90S,2023-11-02T03:06:26.8Z,2,REGULAR,foul,personal,['2freethrow'],201939,,,1610612758,56,54,2023-11-02T03:06:34Z,3140000,False,,,0,,S. Curry shooting personal FOUL (2 PF) (Sabonis 2 FT),"[201939, 1627734]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628954.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,
317,PT00M47.90S,2023-11-02T03:06:53.9Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627734,,,1610612758,56,54,2023-11-02T03:06:53Z,3160000,False,,,0,,MISS D. Sabonis Free Throw 1 of 2,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
318,PT00M47.90S,2023-11-02T03:06:53.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,56,54,2023-11-02T03:06:53Z,3170000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,317.0,,,,,,,
319,PT00M47.90S,2023-11-02T03:07:14.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1627734,,,1610612758,56,55,2023-11-02T03:07:14Z,3180000,False,,,0,,D. Sabonis Free Throw 2 of 2 (11 PTS),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
321,PT00M33.70S,2023-11-02T03:07:45.7Z,2,REGULAR,turnover,lost ball,[],201939,,,1610612744,56,55,2023-11-02T03:07:49Z,3200000,False,,,0,,S. Curry lost ball TURNOVER (5 TO),"[201939, 1631099]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,5.0,,Murray,1631099.0,,,,,
322,PT00M33.70S,2023-11-02T03:07:45.7Z,2,REGULAR,steal,,[],1631099,,,1610612758,56,55,2023-11-02T03:07:47Z,3210000,False,,,0,,K. Murray STEAL (2 STL),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
323,PT00M29.90S,2023-11-02T03:07:49.5Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631099,32.40801576872536,33.088235294117645,1610612758,56,55,2023-11-02T03:13:28Z,3220000,False,85.0,252.0,1,left,MISS K. Murray 26' running pullup 3PT,[1631099],1610612758.0,SAC,running pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,
324,PT00M27.50S,2023-11-02T03:07:51.9Z,2,REGULAR,rebound,offensive,[],1628370,,,1610612758,56,55,2023-11-02T03:07:51Z,3230000,False,,,0,,M. Monk REBOUND (Off:2 Def:0),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,323.0,,,2.0,0.0,2.0,,
325,PT00M25.20S,2023-11-02T03:07:56.9Z,2,REGULAR,turnover,traveling,[],1628370,,,1610612758,56,55,2023-11-02T03:08:05Z,3240000,False,,,0,,M. Monk traveling TURNOVER (3 TO),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201246.0,,,,,3.0,,,,,,,,
326,PT00M25.20S,2023-11-02T03:08:04.3Z,2,REGULAR,substitution,out,[],1626172,,,1610612744,56,55,2023-11-02T03:08:10Z,3250000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT00M25.20S,2023-11-02T03:08:04.3Z,2,REGULAR,substitution,out,[],1628370,,,1610612744,56,55,2023-11-02T03:08:10Z,3260000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT00M25.20S,2023-11-02T03:08:04.3Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,56,55,2023-11-02T03:08:10Z,3270000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT00M25.20S,2023-11-02T03:08:04.3Z,2,REGULAR,substitution,in,[],1641732,,,1610612744,56,55,2023-11-02T03:08:10Z,3280000,False,,,0,,SUB in: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M25.20S,2023-11-02T03:08:15.6Z,2,REGULAR,substitution,out,[],1627734,,,1610612744,56,55,2023-11-02T03:08:20Z,3290000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT00M25.20S,2023-11-02T03:08:15.6Z,2,REGULAR,substitution,in,[],1630537,,,1610612744,56,55,2023-11-02T03:08:20Z,3300000,False,,,0,,SUB in: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
332,PT00M05.20S,2023-11-02T03:08:45.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203110,93.77463863337714,2.696078431372549,1610612744,56,55,2023-11-02T03:08:51Z,3310000,False,-237.0,6.0,1,right,MISS D. Green 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Left Corner 3,24+ Left,23.66,Missed,,,,,,,,,,,,,,,,,,
333,PT00M02.60S,2023-11-02T03:08:48.4Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,56,55,2023-11-02T03:09:27Z,3320000,False,,,0,,K. Murray REBOUND (Off:1 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,332.0,,,3.0,2.0,1.0,,
336,PT00M00.00S,2023-11-02T03:09:01.0Z,2,REGULAR,period,end,[],0,,,1610612758,56,55,2023-11-02T03:09:01Z,3350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,PT12M00.00S,2023-11-02T03:23:22.1Z,3,REGULAR,substitution,out,['startperiod'],101108,,,1610612758,56,55,2023-11-02T03:23:45Z,3360000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT12M00.00S,2023-11-02T03:23:22.1Z,3,REGULAR,substitution,out,['startperiod'],1630541,,,1610612758,56,55,2023-11-02T03:23:45Z,3370000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
339,PT12M00.00S,2023-11-02T03:23:22.1Z,3,REGULAR,substitution,out,['startperiod'],1641732,,,1610612758,56,55,2023-11-02T03:23:45Z,3380000,False,,,0,,SUB out: C. Jones,[1641732],1610612758.0,SAC,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT12M00.00S,2023-11-02T03:23:22.1Z,3,REGULAR,substitution,out,['startperiod'],1630537,,,1610612758,56,55,2023-11-02T03:23:45Z,3390000,False,,,0,,SUB out: C. Duarte,[1630537],1610612758.0,SAC,,,,Duarte,C. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2023-11-02T03:23:22.1Z,3,REGULAR,substitution,in,['startperiod'],1626172,,,1610612758,56,55,2023-11-02T03:23:45Z,3400000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2023-11-02T03:23:22.1Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612758,56,55,2023-11-02T03:23:45Z,3410000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2023-11-02T03:23:22.1Z,3,REGULAR,substitution,in,['startperiod'],1627734,,,1610612758,56,55,2023-11-02T03:23:45Z,3420000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-11-02T03:23:22.1Z,3,REGULAR,substitution,in,['startperiod'],1628989,,,1610612758,56,55,2023-11-02T03:23:45Z,3430000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-11-02T03:24:22.5Z,3,REGULAR,period,start,[],0,,,1610612758,56,55,2023-11-02T03:24:22Z,3440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT11M41.00S,2023-11-02T03:24:41.4Z,3,REGULAR,2pt,Jump Shot,[],1630558,73.14388961892247,41.66666666666667,1610612758,56,57,2023-11-02T03:24:46Z,3450000,False,-42.0,200.0,1,right,D. Mitchell 20' pullup Jump Shot (10 PTS),[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,20.42,Made,10.0,,,,,,,,,,,,,,,,,
347,PT11M20.00S,2023-11-02T03:25:00.7Z,3,REGULAR,2pt,Jump Shot,[],202691,20.97568988173456,24.019607843137255,1610612744,56,57,2023-11-02T03:25:05Z,3460000,False,130.0,145.0,1,left,MISS K. Thompson 19' turnaround fadeaway Shot,[202691],1610612744.0,GSW,turnaround fadeaway,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,19.45,Missed,,,,,,,,,,,,,,,,,,
348,PT11M19.00S,2023-11-02T03:25:01.7Z,3,REGULAR,rebound,defensive,[],1630558,,,1610612758,56,57,2023-11-02T03:25:05Z,3470000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,347.0,,,3.0,3.0,0.0,,
349,PT11M15.00S,2023-11-02T03:25:06.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,71.43561103810775,15.196078431372548,1610612758,56,57,2023-11-02T03:25:11Z,3480000,False,-174.0,216.0,1,right,MISS D. Mitchell 27' pullup 3PT,[1630558],1610612758.0,SAC,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,27.74,Missed,,,,,,,,,,,,,,,,,,
350,PT11M13.00S,2023-11-02T03:25:08.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612744,56,57,2023-11-02T03:25:16Z,3490000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,349.0,,,,,,,
352,PT10M59.00S,2023-11-02T03:25:33.5Z,3,REGULAR,foul,personal,[],1628989,,,1610612744,56,57,2023-11-02T03:25:45Z,3510000,False,,,0,,K. Huerter personal FOUL (3 PF),"[1628989, 201939]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Mid-Range,16-24 Center,,,,,,,1628954.0,3.0,0.0,Curry,201939.0,,,,,,,,,
354,PT10M50.00S,2023-11-02T03:26:03.6Z,3,REGULAR,3pt,Jump Shot,[],202691,30.042706964520367,22.794117647058822,1610612744,56,57,2023-11-02T03:26:08Z,3530000,False,136.0,230.0,1,left,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.71,Missed,,,,,,,,,,,,,,,,,,
355,PT10M46.00S,2023-11-02T03:26:07.6Z,3,REGULAR,rebound,defensive,[],1627734,,,1610612758,56,57,2023-11-02T03:26:08Z,3540000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,354.0,,,5.0,5.0,0.0,,
356,PT10M39.00S,2023-11-02T03:26:14.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,92.72339027595268,42.40196078431372,1610612758,56,59,2023-11-02T03:26:22Z,3550000,False,-38.0,16.0,1,right,D. Sabonis cutting Layup (13 PTS) (K. Huerter 2 AST),"[1627734, 1628989]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,4.12,Made,13.0,K. Huerter,1628989.0,2.0,,,,,,,,,,,,,,
358,PT10M27.00S,2023-11-02T03:26:25.7Z,3,REGULAR,3pt,Jump Shot,[],201939,23.078186596583443,87.25490196078431,1610612744,56,59,2023-11-02T03:26:29Z,3570000,False,-186.0,164.0,1,left,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,24.85,Missed,,,,,,,,,,,,,,,,,,
