actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
419,PT04M01.00S,2024-03-07T04:47:25.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,88,77,2024-03-07T04:47:25Z,4140000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,PT03M47.00S,2024-03-07T04:49:08.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.11760840998686,52.94117647058824,1610612749,88,79,2024-03-07T04:51:31Z,4150000,False,15.0,12.0,1,right,G. Antetokounmpo alley-oop DUNK (21 PTS) (D. Lillard 5 AST),"[203507, 203081]",1610612749.0,MIL,alley-oop,,,,,,Restricted Area,0-8 Center,1.91,Made,21.0,Antetokounmpo,G. Antetokounmpo,D. Lillard,203081.0,5.0,,,,,,,,,,,,,,,
424,PT03M29.00S,2024-03-07T04:49:33.7Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612744,88,79,2024-03-07T04:49:40Z,4180000,False,,,0,,B. Portis shooting personal FOUL (4 PF) (Jackson-Davis 2 FT),"[1626171, 1631218]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Portis,B. Portis,,,,,,,,,,202037.0,4.0,0.0,Jackson-Davis,1631218.0,,,,
426,PT03M29.00S,2024-03-07T04:49:55.6Z,3,REGULAR,freethrow,1 of 2,[],1631218,,,1610612744,89,79,2024-03-07T04:49:55Z,4200000,False,,,0,,T. Jackson-Davis Free Throw 1 of 2 (9 PTS),[1631218],1610612744.0,GSW,,,,,,,,,,Made,9.0,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
427,PT03M29.00S,2024-03-07T04:50:00.8Z,3,REGULAR,substitution,out,[],203081,,,1610612744,89,79,2024-03-07T04:50:04Z,4210000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,,,,,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,
428,PT03M29.00S,2024-03-07T04:50:00.8Z,3,REGULAR,substitution,in,[],1626192,,,1610612744,89,79,2024-03-07T04:50:04Z,4220000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,,,,,,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
429,PT03M29.00S,2024-03-07T04:50:11.5Z,3,REGULAR,freethrow,2 of 2,[],1631218,,,1610612744,89,79,2024-03-07T04:50:11Z,4230000,False,,,0,,MISS T. Jackson-Davis Free Throw 2 of 2,[1631218],1610612744.0,GSW,,,,,,,,,,Missed,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
430,PT03M27.00S,2024-03-07T04:50:13.2Z,3,REGULAR,rebound,defensive,[],1627736,,,1610612749,89,79,2024-03-07T04:50:13Z,4240000,False,,,0,,M. Beasley REBOUND (Off:1 Def:2),[1627736],1610612749.0,MIL,,,,,,,,,,,,Beasley,M. Beasley,,,,429.0,3.0,2.0,1.0,,,,,,,,,,,
431,PT03M18.00S,2024-03-07T04:50:25.3Z,3,REGULAR,foul,personal,[],202691,,,1610612749,89,79,2024-03-07T04:50:28Z,4250000,False,,,0,,K. Thompson personal FOUL (1 PF),"[202691, 1626171]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Thompson,K. Thompson,,,,,,,,,,202037.0,1.0,0.0,Portis,1626171.0,,,,
433,PT03M18.00S,2024-03-07T04:50:31.1Z,3,REGULAR,substitution,out,[],1627780,,,1610612749,89,79,2024-03-07T04:50:40Z,4270000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,,,,,,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,
434,PT03M18.00S,2024-03-07T04:50:31.1Z,3,REGULAR,substitution,out,[],201939,,,1610612749,89,79,2024-03-07T04:50:40Z,4280000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
435,PT03M18.00S,2024-03-07T04:50:31.1Z,3,REGULAR,substitution,in,[],1630541,,,1610612749,89,79,2024-03-07T04:50:40Z,4290000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,,,,,,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,
436,PT03M18.00S,2024-03-07T04:50:31.1Z,3,REGULAR,substitution,in,[],1630228,,,1610612749,89,79,2024-03-07T04:50:40Z,4300000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
437,PT03M16.00S,2024-03-07T04:50:56.5Z,3,REGULAR,turnover,out-of-bounds,[],203507,,,1610612749,89,79,2024-03-07T04:51:38Z,4310000,False,,,0,,G. Antetokounmpo step out-of-bounds TURNOVER (1 TO),[203507],1610612749.0,MIL,step,,,,,,Mid-Range,8-16 Left,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,1148.0,,,,,1.0,,,
438,PT03M06.00S,2024-03-07T04:51:14.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630228,32.40801576872536,38.23529411764706,1610612744,89,79,2024-03-07T04:52:46Z,4320000,False,59.0,252.0,1,left,MISS J. Kuminga 25' step back 3PT,[1630228],1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Center,25.89,Missed,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
439,PT03M03.00S,2024-03-07T04:51:17.8Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,89,79,2024-03-07T04:51:17Z,4330000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Connaughton,P. Connaughton,,,,438.0,2.0,2.0,0.0,,,,,,,,,,,
440,PT02M57.00S,2024-03-07T04:51:24.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627736,92.85479632063075,55.63725490196079,1610612749,89,79,2024-03-07T04:53:39Z,4340000,False,28.0,15.0,1,right,MISS M. Beasley driving Layup - blocked,"[1627736, 1630228]",1610612749.0,MIL,driving,,,,,,Restricted Area,0-8 Center,3.18,Missed,,Beasley,M. Beasley,,,,,,,,Kuminga,1630228.0,,,,,,,,,
486,PT02M57.00S,2024-03-07T04:51:24.0Z,3,REGULAR,block,,[],1630228,,,1610612749,89,79,2024-03-07T05:00:13Z,4345000,False,,,0,,J. Kuminga BLOCK (2 BLK),[1630228],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
441,PT02M55.00S,2024-03-07T04:51:26.0Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,89,79,2024-03-07T05:00:13Z,4350000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Moody,M. Moody,,,,440.0,2.0,1.0,1.0,,,,,,,,,,,
442,PT02M46.00S,2024-03-07T04:51:35.0Z,3,REGULAR,3pt,Jump Shot,[],202691,34.37910643889619,42.8921568627451,1610612744,89,79,2024-03-07T04:51:45Z,4360000,False,36.0,271.0,1,left,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,27.3,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
443,PT02M43.00S,2024-03-07T04:51:37.9Z,3,REGULAR,rebound,offensive,[],1630228,,,1610612744,89,79,2024-03-07T04:51:37Z,4370000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:2),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Kuminga,J. Kuminga,,,,442.0,3.0,2.0,1.0,,,,,,,,,,,
444,PT02M36.00S,2024-03-07T04:51:44.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630541,14.011169513797633,47.794117647058826,1610612744,89,79,2024-03-07T04:55:34Z,4380000,False,11.0,79.0,1,left,MISS M. Moody 8' pullup Shot,[1630541],1610612744.0,GSW,pullup,,,,,,In The Paint (Non-RA),0-8 Center,8.0,Missed,,Moody,M. Moody,,,,,,,,,,,,,,,,,,
445,PT02M34.00S,2024-03-07T04:51:46.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,89,79,2024-03-07T05:27:13Z,4390000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Portis,B. Portis,,,,444.0,4.0,4.0,0.0,,,,,,,,,,,
448,PT02M27.00S,2024-03-07T04:51:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,92.59198423127464,40.44117647058824,1610612749,89,79,2024-03-07T04:56:00Z,4420000,False,-48.0,17.0,1,right,MISS G. Antetokounmpo driving Layup - blocked,"[203507, 1631218]",1610612749.0,MIL,driving,,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Jackson-Davis,1631218.0,,,,,,,,,
449,PT02M27.00S,2024-03-07T04:51:53.3Z,3,REGULAR,block,,[],1631218,,,1610612749,89,79,2024-03-07T04:51:55Z,4430000,False,,,0,,T. Jackson-Davis BLOCK (3 BLK),[1631218],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
450,PT02M24.00S,2024-03-07T04:51:56.3Z,3,REGULAR,rebound,defensive,[],1630541,,,1610612744,89,79,2024-03-07T04:52:41Z,4440000,False,,,0,,M. Moody REBOUND (Off:1 Def:2),[1630541],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Moody,M. Moody,,,,448.0,3.0,2.0,1.0,,,,,,,,,,,
451,PT02M20.00S,2024-03-07T04:52:01.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,8.229303547963205,51.9607843137255,1610612744,91,79,2024-03-07T04:56:22Z,4450000,False,-10.0,25.0,1,left,T. Jackson-Davis cutting DUNK (11 PTS) (C. Paul 7 AST),"[1631218, 101108]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,2.68,Made,11.0,Jackson-Davis,T. Jackson-Davis,C. Paul,101108.0,7.0,,,,,,,,,,,,,,,
453,PT02M03.00S,2024-03-07T04:52:17.8Z,3,REGULAR,turnover,lost ball,[],1626171,,,1610612749,91,79,2024-03-07T04:57:14Z,4470000,False,,,0,,B. Portis lost ball TURNOVER (5 TO),"[1626171, 1630228]",1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Portis,B. Portis,,,,,,,,,,,,,,,5.0,Kuminga,1630228.0,
454,PT02M03.00S,2024-03-07T04:52:17.8Z,3,REGULAR,steal,,[],1630228,,,1610612744,91,79,2024-03-07T05:12:29Z,4480000,False,,,0,,J. Kuminga STEAL (2 STL),[1630228],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
455,PT01M57.00S,2024-03-07T04:52:24.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],101108,25.04927726675427,84.55882352941177,1610612744,91,79,2024-03-07T04:59:18Z,4490000,False,-173.0,183.0,1,left,MISS C. Paul 25' pullup 3PT,[101108],1610612744.0,GSW,pullup,,,,,,Above the Break 3,24+ Left Center,25.17,Missed,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
456,PT01M53.00S,2024-03-07T04:52:28.1Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,91,79,2024-03-07T04:52:30Z,4500000,False,,,0,,B. Portis REBOUND (Off:0 Def:5),[1626171],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Portis,B. Portis,,,,455.0,5.0,5.0,0.0,,,,,,,,,,,
457,PT01M45.00S,2024-03-07T04:52:35.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,93.24901445466492,58.57843137254902,1610612749,91,79,2024-03-07T04:52:40Z,4510000,False,43.0,11.0,1,right,MISS B. Portis turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,,
458,PT01M43.00S,2024-03-07T04:52:37.6Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,91,79,2024-03-07T04:52:42Z,4520000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:2),[1631218],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,,457.0,3.0,2.0,1.0,,,,,,,,,,,
459,PT01M30.00S,2024-03-07T04:52:50.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,17.0335085413929,49.754901960784316,1610612744,93,79,2024-03-07T05:00:06Z,4530000,False,1.0,108.0,1,left,J. Kuminga 10' pullup Jump Shot (18 PTS) (C. Paul 8 AST),"[1630228, 101108]",1610612744.0,GSW,pullup,,,,,,In The Paint (Non-RA),8-16 Center,10.76,Made,18.0,Kuminga,J. Kuminga,C. Paul,101108.0,8.0,,,,,,,,,,,,,,,
461,PT01M07.00S,2024-03-07T04:53:13.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201976,88.12417871222075,53.431372549019606,1610612749,93,79,2024-03-07T05:00:26Z,4550000,False,17.0,59.0,1,right,MISS P. Beverley 6' driving floating Shot,[201976],1610612749.0,MIL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
462,PT01M05.00S,2024-03-07T04:53:15.4Z,3,REGULAR,rebound,defensive,[],1631218,,,1610612744,93,79,2024-03-07T04:53:17Z,4560000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:3),[1631218],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,,461.0,4.0,3.0,1.0,,,,,,,,,,,
463,PT00M55.30S,2024-03-07T04:53:27.8Z,3,REGULAR,foul,offensive,[],1630228,,,1610612744,93,79,2024-03-07T05:00:43Z,4570000,False,,,0,,J. Kuminga charge offensive FOUL (2 PF),"[1630228, 1626192]",1610612744.0,GSW,charge,,,,,,Mid-Range,8-16 Left,,,,Kuminga,J. Kuminga,,,,,,,,,,204058.0,2.0,0.0,Connaughton,1626192.0,,,,
465,PT00M55.30S,2024-03-07T04:53:27.8Z,3,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,93,79,2024-03-07T04:53:27Z,4590000,False,,,0,,J. Kuminga offensive foul TURNOVER (2 TO),[1630228],1610612744.0,GSW,,,,,,,Mid-Range,8-16 Left,,,,Kuminga,J. Kuminga,,,,,,,,,,204058.0,,,,,2.0,,,
467,PT00M55.30S,2024-03-07T04:54:52.6Z,3,REGULAR,substitution,out,[],1627736,,,1610612749,93,79,2024-03-07T04:55:01Z,4610000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,,,,,,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,
468,PT00M55.30S,2024-03-07T04:54:52.6Z,3,REGULAR,substitution,in,[],1631260,,,1610612749,93,79,2024-03-07T04:55:01Z,4620000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,,,,,,,,,Green,A. Green,,,,,,,,,,,,,,,,,,
469,PT00M37.60S,2024-03-07T04:55:12.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,93.58163600525624,7.621017156862746,1610612749,93,81,2024-03-07T04:59:18Z,4630000,False,-212.0,8.0,1,right,B. Portis 21' Jump Shot (20 PTS) (A. Green 1 AST),"[1626171, 1631260]",1610612749.0,MIL,,,,,,,Mid-Range,16-24 Left,21.2,Made,20.0,Portis,B. Portis,A. Green,1631260.0,1.0,,,,,,,,,,,,,,,
471,PT00M33.30S,2024-03-07T04:55:26.0Z,3,REGULAR,foul,personal,[],201976,,,1610612744,93,81,2024-03-07T04:55:34Z,4650000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 101108]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Beverley,P. Beverley,,,,,,,,,,202037.0,1.0,0.0,Paul,101108.0,,,,
473,PT00M22.00S,2024-03-07T04:56:02.0Z,3,REGULAR,3pt,Jump Shot,[],101108,22.421156373193167,90.19607843137256,1610612744,93,81,2024-03-07T04:56:06Z,4670000,False,-201.0,158.0,1,left,MISS C. Paul 25' step back 3PT,[101108],1610612744.0,GSW,step back,,,,,,Above the Break 3,24+ Left Center,25.59,Missed,,Paul,C. Paul,,,,,,,,,,,,,,,,,,
474,PT00M19.10S,2024-03-07T04:56:04.9Z,3,REGULAR,rebound,defensive,[],201976,,,1610612749,93,81,2024-03-07T04:56:04Z,4680000,False,,,0,,P. Beverley REBOUND (Off:0 Def:4),[201976],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Beverley,P. Beverley,,,,473.0,4.0,4.0,0.0,,,,,,,,,,,
475,PT00M01.20S,2024-03-07T04:56:23.7Z,3,REGULAR,3pt,Jump Shot,[],1626192,84.70762155059133,4.411764705882353,1610612749,93,81,2024-03-07T04:56:39Z,4690000,False,-228.0,91.0,1,right,MISS P. Connaughton 24' 3PT,[1626192],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left,24.55,Missed,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,
476,PT00M00.10S,2024-03-07T04:56:24.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,93,81,2024-03-07T04:56:39Z,4700000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left,,,,,,,,,475.0,,,,,,,,,,,,,,
477,PT00M00.00S,2024-03-07T04:56:28.0Z,3,REGULAR,period,end,[],0,,,1610612749,93,81,2024-03-07T04:56:28Z,4710000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2024-03-07T04:59:34.4Z,4,REGULAR,substitution,out,['startperiod'],202691,,,1610612749,93,81,2024-03-07T04:59:56Z,4730000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2024-03-07T04:59:34.4Z,4,REGULAR,substitution,out,['startperiod'],1631218,,,1610612749,93,81,2024-03-07T04:59:56Z,4740000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2024-03-07T04:59:34.4Z,4,REGULAR,substitution,out,['startperiod'],203507,,,1610612749,93,81,2024-03-07T04:59:56Z,4750000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2024-03-07T04:59:34.4Z,4,REGULAR,substitution,in,['startperiod'],1641764,,,1610612749,93,81,2024-03-07T04:59:56Z,4760000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2024-03-07T04:59:34.4Z,4,REGULAR,substitution,in,['startperiod'],203110,,,1610612749,93,81,2024-03-07T04:59:56Z,4770000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2024-03-07T04:59:34.4Z,4,REGULAR,substitution,in,['startperiod'],203081,,,1610612749,93,81,2024-03-07T04:59:56Z,4780000,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,,,,,,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2024-03-07T05:00:04.5Z,4,REGULAR,period,start,[],0,,,1610612749,93,81,2024-03-07T05:00:04Z,4790000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT11M48.00S,2024-03-07T05:00:15.8Z,4,REGULAR,turnover,lost ball,[],203081,,,1610612749,93,81,2024-03-07T05:00:20Z,4800000,False,,,0,,D. Lillard lost ball TURNOVER (2 TO),"[203081, 1630541]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,2.0,Moody,1630541.0,
488,PT11M48.00S,2024-03-07T05:00:15.8Z,4,REGULAR,steal,,[],1630541,,,1610612744,93,81,2024-03-07T05:00:18Z,4810000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,
489,PT11M44.00S,2024-03-07T05:00:19.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630541,8.229303547963205,49.01960784313725,1610612744,95,81,2024-03-07T05:06:11Z,4820000,False,5.0,25.0,1,left,M. Moody driving DUNK (2 PTS),[1630541],1610612744.0,GSW,driving,,,,,,Restricted Area,0-8 Center,2.54,Made,2.0,Moody,M. Moody,,,,,,,,,,,,,,,,,,
490,PT11M24.00S,2024-03-07T05:00:39.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,89.70105124835742,49.50980392156863,1610612749,95,81,2024-03-07T05:06:43Z,4830000,False,-2.0,44.0,1,right,MISS D. Lillard driving Layup - blocked,"[203081, 203110]",1610612749.0,MIL,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.44,Missed,,Lillard,D. Lillard,,,,,,,,Green,203110.0,,,,,,,,,
491,PT11M24.00S,2024-03-07T05:00:39.5Z,4,REGULAR,block,,[],203110,,,1610612749,95,81,2024-03-07T05:00:41Z,4840000,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,D. Green,,,,,,,,,,,,,,,,,,
492,PT11M21.00S,2024-03-07T05:00:42.5Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,95,81,2024-03-07T05:00:44Z,4850000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Podziemski,B. Podziemski,,,,490.0,5.0,4.0,1.0,,,,,,,,,,,
493,PT11M16.00S,2024-03-07T05:00:48.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.229303547963205,43.13725490196079,1610612744,97,81,2024-03-07T05:07:11Z,4860000,False,34.0,25.0,1,left,D. Green cutting Layup (6 PTS) (C. Paul 9 AST),"[203110, 101108]",1610612744.0,GSW,cutting,,,,,,Restricted Area,0-8 Center,4.24,Made,6.0,Green,D. Green,C. Paul,101108.0,9.0,,,,,,,,,,,,,,,
496,PT11M16.00S,2024-03-07T05:00:51.6Z,4,REGULAR,foul,personal,['1freethrow'],201976,,,1610612744,97,81,2024-03-07T05:01:31Z,4875000,False,,,0,,P. Beverley shooting personal FOUL (2 PF) (Green 1 FT),"[201976, 203110]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Beverley,P. Beverley,,,,,,,,,,204058.0,2.0,0.0,Green,203110.0,,,,
495,PT11M16.00S,2024-03-07T05:00:54.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,97,81,2024-03-07T05:01:24Z,4880000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M16.00S,2024-03-07T05:04:32.5Z,4,REGULAR,freethrow,1 of 1,[],203110,,,1610612744,97,81,2024-03-07T05:04:35Z,4890000,False,,,0,,MISS D. Green Free Throw 1 of 1,[203110],1610612744.0,GSW,,,,,,,,,,Missed,,Green,D. Green,,,,,,,,,,,,,,,,,,
499,PT11M14.00S,2024-03-07T05:04:34.5Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,97,81,2024-03-07T05:04:35Z,4900000,False,,,0,,A. Green REBOUND (Off:0 Def:1),[1631260],1610612749.0,MIL,,,,,,,,,,,,Green,A. Green,,,,498.0,1.0,1.0,0.0,,,,,,,,,,,
500,PT10M53.00S,2024-03-07T05:04:54.3Z,4,REGULAR,3pt,Jump Shot,[],1631260,95.3515111695138,3.1862745098039214,1610612749,97,81,2024-03-07T05:04:59Z,4910000,False,-234.0,-9.0,1,right,MISS A. Green 3PT,[1631260],1610612749.0,MIL,,,,,,,Left Corner 3,24+ Left,23.43,Missed,,Green,A. Green,,,,,,,,,,,,,,,,,,
501,PT10M51.00S,2024-03-07T05:04:56.3Z,4,REGULAR,rebound,defensive,[],1641764,,,1610612744,97,81,2024-03-07T05:05:15Z,4920000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:5),[1641764],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Podziemski,B. Podziemski,,,,500.0,6.0,5.0,1.0,,,,,,,,,,,
502,PT10M40.00S,2024-03-07T05:05:07.1Z,4,REGULAR,2pt,Jump Shot,[],1630228,7.5722733245729295,69.6078431372549,1610612744,97,81,2024-03-07T05:05:11Z,4930000,False,-98.0,19.0,1,left,MISS J. Kuminga 9' turnaround fadeaway Shot,[1630228],1610612744.0,GSW,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,9.98,Missed,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
503,PT10M37.00S,2024-03-07T05:05:10.1Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,97,81,2024-03-07T05:05:11Z,4940000,False,,,0,,B. Portis REBOUND (Off:0 Def:6),[1626171],1610612749.0,MIL,,,,,,,Mid-Range,8-16 Left,,,,Portis,B. Portis,,,,502.0,6.0,6.0,0.0,,,,,,,,,,,
504,PT10M27.00S,2024-03-07T05:05:19.6Z,4,REGULAR,3pt,Jump Shot,[],203081,68.54467805519053,13.725490196078432,1610612749,97,81,2024-03-07T05:05:32Z,4950000,False,-181.0,243.0,1,right,MISS D. Lillard 30' 3PT - blocked,"[203081, 1630228]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,30.34,Missed,,Lillard,D. Lillard,,,,,,,,Kuminga,1630228.0,,,,,,,,,
506,PT10M27.00S,2024-03-07T05:05:19.6Z,4,REGULAR,block,,[],1630228,,,1610612749,97,81,2024-03-07T05:05:32Z,4955000,False,,,0,,J. Kuminga BLOCK (3 BLK),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
