actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
172,PT00M50.20S,2023-11-19T02:08:32.1Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,31,28,2023-11-19T02:48:32Z,1710000,False,,,0,,K. Looney REBOUND (Off:0 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Left,,,,,171.0,2.0,2.0,0.0,,,,,,,,,,,,
173,PT00M34.40S,2023-11-19T02:08:48.0Z,1,REGULAR,3pt,Jump Shot,[],1630541,76.69185282522996,89.2156862745098,1610612744,31,28,2023-11-19T02:08:52Z,1720000,False,196.0,167.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,25.73,Missed,,,,,,,,,,,,,,,,,,
174,PT00M32.80S,2023-11-19T02:08:49.6Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,31,28,2023-11-19T02:11:46Z,1730000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,173.0,1.0,1.0,0.0,,,,,,,,,,,,
175,PT00M27.30S,2023-11-19T02:08:55.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628983,9.149145860709593,41.66666666666667,1610612760,31,30,2023-11-19T02:21:05Z,1740000,False,42.0,34.0,1,left,S. Gilgeous-Alexander running Layup (8 PTS),[1628983],1610612760.0,OKC,running,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,5.35,Made,,,,,,,,,,,,8.0,,,,,,
176,PT00M07.40S,2023-11-19T02:09:20.7Z,1,REGULAR,foul,offensive,[],1630228,,,1610612744,31,30,2023-11-19T02:09:26Z,1750000,False,,,0,,J. Kuminga charge offensive FOUL (1 PF),"[1630228, 1629026]",1610612744.0,GSW,charge,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,1.0,0.0,Williams,1629026.0,,,,,,,
178,PT00M07.40S,2023-11-19T02:09:20.7Z,1,REGULAR,turnover,offensive foul,[],1630228,,,1610612744,31,30,2023-11-19T02:09:20Z,1770000,False,,,0,,J. Kuminga offensive foul TURNOVER (1 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,,,,,,,,,1.0,,
179,PT00M07.40S,2023-11-19T02:09:38.4Z,1,REGULAR,substitution,out,[],101108,,,1610612760,31,30,2023-11-19T02:09:51Z,1780000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M07.40S,2023-11-19T02:09:38.4Z,1,REGULAR,substitution,in,[],203952,,,1610612760,31,30,2023-11-19T02:09:51Z,1790000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M01.70S,2023-11-19T02:10:09.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,27.283180026281208,88.23529411764706,1610612760,31,33,2023-11-19T02:12:16Z,1800000,False,-191.0,204.0,1,left,I. Joe 27' 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,27.96,Made,,,,,,,,,,,,3.0,S. Gilgeous-Alexander,1628983.0,3.0,,,
183,PT00M00.00S,2023-11-19T02:10:13.2Z,1,REGULAR,period,end,[],0,,,1610612744,31,33,2023-11-19T02:10:13Z,1820000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612744,31,33,2023-11-19T02:13:03Z,1840000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,out,['startperiod'],1626172,,,1610612744,31,33,2023-11-19T02:13:03Z,1850000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,31,33,2023-11-19T02:13:03Z,1860000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612744,31,33,2023-11-19T02:13:03Z,1870000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,out,['startperiod'],1630198,,,1610612744,31,33,2023-11-19T02:13:03Z,1880000,False,,,0,,SUB out: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,out,['startperiod'],1629026,,,1610612744,31,33,2023-11-19T02:13:03Z,1890000,False,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,in,['startperiod'],203967,,,1610612744,31,33,2023-11-19T02:13:03Z,1900000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,in,['startperiod'],101108,,,1610612744,31,33,2023-11-19T02:13:03Z,1910000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,31,33,2023-11-19T02:13:03Z,1920000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,in,['startperiod'],1631114,,,1610612744,31,33,2023-11-19T02:13:03Z,1930000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,in,['startperiod'],203995,,,1610612744,31,33,2023-11-19T02:13:03Z,1940000,False,,,0,,SUB in: V. Micic,[203995],1610612760.0,OKC,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT12M00.00S,2023-11-19T02:12:20.4Z,2,REGULAR,substitution,in,['startperiod'],1631096,,,1610612744,31,33,2023-11-19T02:13:03Z,1950000,False,,,0,,SUB in: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT12M00.00S,2023-11-19T02:13:02.6Z,2,REGULAR,period,start,[],0,,,1610612744,31,33,2023-11-19T02:13:03Z,1960000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT11M51.00S,2023-11-19T02:13:10.8Z,2,REGULAR,3pt,Jump Shot,[],1641764,78.79434954007884,92.8921568627451,1610612744,31,33,2023-11-19T02:13:14Z,1970000,False,214.0,147.0,1,right,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
202,PT11M48.00S,2023-11-19T02:13:13.9Z,2,REGULAR,rebound,offensive,[],203967,,,1610612744,31,33,2023-11-19T02:13:13Z,1980000,False,,,0,,D. Saric REBOUND (Off:1 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,,,,,201.0,2.0,1.0,1.0,,,,,,,,,,,,
203,PT11M38.00S,2023-11-19T02:13:24.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630228,83.65637319316689,73.52941176470588,1610612744,31,33,2023-11-19T02:13:29Z,1990000,False,118.0,101.0,1,right,MISS J. Kuminga 15' fadeaway Shot,[1630228],1610612744.0,GSW,fadeaway,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,15.51,Missed,,,,,,,,,,,,,,,,,,
204,PT11M36.00S,2023-11-19T02:13:26.4Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,31,33,2023-11-19T02:13:47Z,2000000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,,,,,203.0,1.0,1.0,0.0,,,,,,,,,,,,
205,PT11M25.00S,2023-11-19T02:13:36.5Z,2,REGULAR,3pt,Jump Shot,[],1631114,30.436925098554536,69.85294117647058,1610612760,31,33,2023-11-19T02:13:43Z,2010000,False,-99.0,234.0,1,left,MISS J. Williams 25' step back 3PT,[1631114],1610612760.0,OKC,step back,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,,
206,PT11M23.00S,2023-11-19T02:13:38.5Z,2,REGULAR,rebound,defensive,[],203967,,,1610612744,31,33,2023-11-19T02:13:44Z,2020000,False,,,0,,D. Saric REBOUND (Off:1 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,205.0,3.0,2.0,1.0,,,,,,,,,,,,
207,PT11M03.00S,2023-11-19T02:13:58.3Z,2,REGULAR,3pt,Jump Shot,[],101108,75.24638633377135,13.480392156862745,1610612744,31,33,2023-11-19T02:14:02Z,2030000,False,-183.0,180.0,1,right,MISS C. Paul 25' pullup 3PT,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,25.65,Missed,,,,,,,,,,,,,,,,,,
208,PT11M00.00S,2023-11-19T02:14:01.3Z,2,REGULAR,rebound,offensive,[],1630228,,,1610612744,31,33,2023-11-19T02:14:02Z,2040000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,,,207.0,4.0,2.0,2.0,,,,,,,,,,,,
209,PT10M57.00S,2023-11-19T02:14:04.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203967,67.23061760840999,29.166666666666668,1610612744,31,33,2023-11-19T02:14:08Z,2050000,False,-104.0,256.0,1,right,MISS D. Saric 27' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,27.59,Missed,,,,,,,,,,,,,,,,,,
210,PT10M55.00S,2023-11-19T02:14:06.3Z,2,REGULAR,rebound,defensive,[],1630598,,,1610612760,31,33,2023-11-19T02:14:08Z,2060000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,209.0,2.0,2.0,0.0,,,,,,,,,,,,
211,PT10M48.00S,2023-11-19T02:14:15.4Z,2,REGULAR,foul,personal,['2freethrow'],203967,,,1610612760,31,33,2023-11-19T02:14:21Z,2070000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Holmgren 2 FT),"[203967, 1631096]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2882.0,1.0,0.0,Holmgren,1631096.0,,,,,,,
213,PT10M48.00S,2023-11-19T02:14:43.9Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,31,34,2023-11-19T02:14:43Z,2090000,False,,,0,,C. Holmgren Free Throw 1 of 2 (10 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,,,10.0,,,,,,
214,PT10M48.00S,2023-11-19T02:15:06.1Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,31,35,2023-11-19T02:15:06Z,2100000,False,,,0,,C. Holmgren Free Throw 2 of 2 (11 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,Made,,,,,,,,,,,,11.0,,,,,,
215,PT10M34.00S,2023-11-19T02:15:21.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,92.06636005256242,55.63725490196079,1610612744,33,35,2023-11-19T02:15:28Z,2110000,False,28.0,22.0,1,right,J. Kuminga cutting finger roll Layup (9 PTS) (D. Saric 1 AST),"[1630228, 203967]",1610612744.0,GSW,cutting finger roll,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.58,Made,,,,,,,,,,,,9.0,D. Saric,203967.0,1.0,,,
217,PT10M14.00S,2023-11-19T02:15:41.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631096,6.521024967148489,58.08823529411765,1610612760,33,37,2023-11-19T02:15:55Z,2130000,False,-40.0,9.0,1,left,C. Holmgren turnaround Hook (13 PTS) (C. Wallace 1 AST),"[1631096, 1641717]",1610612760.0,OKC,turnaround,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,4.13,Made,,,,,,,,,,,,13.0,C. Wallace,1641717.0,1.0,,,
219,PT09M53.00S,2023-11-19T02:16:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,90.3580814717477,57.107843137254896,1610612744,35,37,2023-11-19T02:16:06Z,2150000,False,36.0,38.0,1,right,D. Saric driving Layup (4 PTS) (K. Thompson 2 AST),"[203967, 202691]",1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,,,,,,,,4.0,K. Thompson,202691.0,2.0,,,
221,PT09M28.00S,2023-11-19T02:16:28.5Z,2,REGULAR,2pt,Jump Shot,[],203995,6.652431011826544,89.95098039215686,1610612760,35,39,2023-11-19T02:16:36Z,2170000,False,-200.0,10.0,1,left,V. Micic 20' step back Jump Shot (2 PTS),[203995],1610612760.0,OKC,step back,,,Micic,V. Micic,,,,,Mid-Range,16-24 Left,20.01,Made,,,,,,,,,,,,2.0,,,,,,
222,PT09M10.00S,2023-11-19T02:16:45.8Z,2,REGULAR,3pt,Jump Shot,[],101108,65.52233902759527,57.107843137254896,1610612744,38,39,2023-11-19T02:16:48Z,2180000,False,36.0,272.0,1,right,C. Paul 27' 3PT  (3 PTS) (J. Kuminga 1 AST),"[101108, 1630228]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,27.39,Made,,,,,,,,,,,,3.0,J. Kuminga,1630228.0,1.0,,,
224,PT08M51.00S,2023-11-19T02:17:04.7Z,2,REGULAR,turnover,bad pass,[],1630598,,,1610612760,38,39,2023-11-19T02:17:08Z,2200000,False,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[1630598, 101108]",1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Paul,101108.0
225,PT08M51.00S,2023-11-19T02:17:04.7Z,2,REGULAR,steal,,[],101108,,,1610612744,38,39,2023-11-19T02:17:06Z,2210000,False,,,0,,C. Paul STEAL (2 STL),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
226,PT08M50.00S,2023-11-19T02:17:10.8Z,2,REGULAR,violation,kicked ball,[],1630598,,,1610612744,38,39,2023-11-19T02:17:24Z,2220000,False,,,0,,A. Wiggins kicked ball VIOLATION,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,1628951.0,,,,,,,,,,,
227,PT08M50.00S,2023-11-19T02:17:14.9Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,38,39,2023-11-19T02:17:20Z,2230000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M50.00S,2023-11-19T02:17:14.9Z,2,REGULAR,substitution,out,[],1630598,,,1610612744,38,39,2023-11-19T02:17:20Z,2240000,False,,,0,,SUB out: A. Wiggins,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT08M50.00S,2023-11-19T02:17:14.9Z,2,REGULAR,substitution,in,[],201939,,,1610612744,38,39,2023-11-19T02:17:20Z,2250000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT08M50.00S,2023-11-19T02:17:14.9Z,2,REGULAR,substitution,in,[],1629652,,,1610612744,38,39,2023-11-19T02:17:20Z,2260000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M34.00S,2023-11-19T02:17:52.0Z,2,REGULAR,turnover,bad pass,[],202691,,,1610612744,38,39,2023-11-19T02:17:58Z,2270000,False,,,0,,K. Thompson bad pass TURNOVER (2 TO),"[202691, 1631114]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Williams,1631114.0
232,PT08M34.00S,2023-11-19T02:17:52.0Z,2,REGULAR,steal,,[],1631114,,,1610612760,38,39,2023-11-19T02:17:53Z,2280000,False,,,0,,J. Williams STEAL (1 STL),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
233,PT08M31.00S,2023-11-19T02:17:55.5Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631114,8.09789750328515,48.28431372549019,1610612760,38,41,2023-11-19T02:31:43Z,2290000,False,9.0,24.0,1,left,J. Williams running DUNK (4 PTS),[1631114],1610612760.0,OKC,running,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.51,Made,,,,,,,,,,,,4.0,,,,,,
235,PT08M07.00S,2023-11-19T02:18:27.1Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,38,41,2023-11-19T02:18:33Z,2310000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT08M07.00S,2023-11-19T02:18:27.1Z,2,REGULAR,substitution,out,[],101108,,,1610612744,38,41,2023-11-19T02:18:33Z,2320000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M07.00S,2023-11-19T02:18:27.1Z,2,REGULAR,substitution,in,[],1630541,,,1610612744,38,41,2023-11-19T02:18:33Z,2330000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M07.00S,2023-11-19T02:18:27.1Z,2,REGULAR,substitution,in,[],203952,,,1610612744,38,41,2023-11-19T02:18:33Z,2340000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT08M07.00S,2023-11-19T02:18:42.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,38,41,2023-11-19T02:18:42Z,2350000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT08M06.00S,2023-11-19T02:21:47.8Z,2,REGULAR,turnover,out-of-bounds,[],203967,,,1610612744,38,41,2023-11-19T02:22:05Z,2360000,False,,,0,,D. Saric step out-of-bounds TURNOVER (1 TO),[203967],1610612744.0,GSW,step,,,Saric,D. Saric,,,,,Mid-Range,8-16 Left,,,,,,,,,2882.0,,,,,,,,,1.0,,
241,PT07M56.00S,2023-11-19T02:22:02.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631096,32.013797634691194,56.372549019607845,1610612760,38,41,2023-11-19T02:22:10Z,2370000,False,-32.0,248.0,1,left,MISS C. Holmgren 25' 3PT,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,25.04,Missed,,,,,,,,,,,,,,,,,,
242,PT07M53.00S,2023-11-19T02:22:09.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,38,41,2023-11-19T02:22:09Z,2380000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Center,,,,,241.0,,,,,,,,,,,,,,,
243,PT07M53.00S,2023-11-19T02:22:10.0Z,2,REGULAR,foul,personal,[],201939,,,1610612760,38,41,2023-11-19T02:22:17Z,2390000,False,,,0,,S. Curry loose ball personal FOUL (1 PF),"[201939, 1629652]",1610612744.0,GSW,loose ball,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,,,,,,,,,1628951.0,1.0,0.0,Dort,1629652.0,,,,,,,
245,PT07M47.00S,2023-11-19T02:22:36.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631114,12.697109067017081,51.225490196078425,1610612760,38,41,2023-11-19T02:22:40Z,2410000,False,-6.0,67.0,1,left,MISS J. Williams 6' fadeaway Shot,[1631114],1610612760.0,OKC,fadeaway,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
246,PT07M44.00S,2023-11-19T02:22:39.1Z,2,REGULAR,rebound,defensive,[],203967,,,1610612744,38,41,2023-11-19T02:22:42Z,2420000,False,,,0,,D. Saric REBOUND (Off:1 Def:3),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,245.0,4.0,3.0,1.0,,,,,,,,,,,,
247,PT07M38.00S,2023-11-19T02:22:45.3Z,2,REGULAR,3pt,Jump Shot,[],201939,66.3107752956636,29.166666666666668,1610612744,41,41,2023-11-19T02:22:48Z,2430000,False,-104.0,264.0,1,right,S. Curry 28' 3PT pullup (8 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,28.4,Made,,,,,,,,,,,,8.0,,,,,,
249,PT07M29.00S,2023-11-19T02:22:54.5Z,2,REGULAR,3pt,Jump Shot,[],1641717,22.683968462549277,87.25490196078431,1610612760,41,41,2023-11-19T02:22:58Z,2450000,False,-186.0,161.0,1,left,MISS C. Wallace 24' 3PT,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
250,PT07M27.00S,2023-11-19T02:22:56.5Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,41,41,2023-11-19T02:23:14Z,2460000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,,249.0,3.0,3.0,0.0,,,,,,,,,,,,
251,PT07M15.00S,2023-11-19T02:23:08.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,89.43823915900131,49.26470588235294,1610612744,41,41,2023-11-19T02:23:11Z,2470000,False,-4.0,47.0,1,right,MISS D. Saric Layup,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,4.69,Missed,,,,,,,,,,,,,,,,,,
252,PT07M13.00S,2023-11-19T02:23:10.8Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,41,41,2023-11-19T02:23:11Z,2480000,False,,,0,,L. Dort REBOUND (Off:0 Def:3),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,251.0,3.0,3.0,0.0,,,,,,,,,,,,
254,PT07M00.00S,2023-11-19T02:23:34.2Z,2,REGULAR,turnover,offensive goaltending,[],1631096,,,1610612760,41,41,2023-11-19T02:23:59Z,2500000,False,,,0,,C. Holmgren offensive goaltending TURNOVER (3 TO),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,1628951.0,,,,,,,,,3.0,,
255,PT07M00.00S,2023-11-19T02:23:41.2Z,2,REGULAR,substitution,out,[],202691,,,1610612744,41,41,2023-11-19T02:23:51Z,2510000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M00.00S,2023-11-19T02:23:41.2Z,2,REGULAR,substitution,out,[],1631096,,,1610612744,41,41,2023-11-19T02:23:51Z,2520000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M00.00S,2023-11-19T02:23:41.2Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,41,41,2023-11-19T02:23:51Z,2530000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M00.00S,2023-11-19T02:23:41.2Z,2,REGULAR,substitution,in,[],1629026,,,1610612744,41,41,2023-11-19T02:23:51Z,2540000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M44.00S,2023-11-19T02:24:08.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1641764,78.0059132720105,91.66666666666666,1610612744,41,41,2023-11-19T02:24:17Z,2550000,False,208.0,154.0,1,right,MISS B. Podziemski 25' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.92,Missed,,,,,,,,,,,,,,,,,,
