actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
83,PT03M59.00S,2024-04-08T00:57:06.3Z,1,REGULAR,turnover,bad pass,[],101108,,,1610612744,23,16,2024-04-08T00:57:12Z,830000,False,,,0,,C. Paul bad pass TURNOVER (2 TO),"[101108, 1630548]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,2.0,,,,,Juzang,1630548.0
84,PT03M59.00S,2024-04-08T00:57:06.3Z,1,REGULAR,steal,,[],1630548,,,1610612762,23,16,2024-04-08T00:57:08Z,840000,False,,,0,,J. Juzang STEAL (1 STL),[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
85,PT03M51.00S,2024-04-08T00:57:14.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630548,71.96123521681997,17.15686274509804,1610612762,23,19,2024-04-08T00:57:20Z,850000,False,-164.0,211.0,1,right,J. Juzang 26' 3PT step back (3 PTS) (D. Bazley 1 AST),"[1630548, 1629647]",1610612762.0,UTA,step back,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,26.74,Made,,,,,3.0,D. Bazley,1629647.0,1.0,,,,,,,,,,
86,PT03M35.00S,2024-04-08T00:57:28.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202691,5.863994743758213,46.81372549019608,1610612744,25,19,2024-04-08T00:57:35Z,860000,False,16.0,3.0,1,left,K. Thompson cutting Layup (13 PTS) (D. Green 1 AST),"[202691, 203110]",1610612744.0,GSW,cutting,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,1.61,Made,,,,,13.0,D. Green,203110.0,1.0,,,,,,,,,,
88,PT03M26.00S,2024-04-08T00:57:37.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,91.93495400788436,44.85294117647059,1610612762,25,19,2024-04-08T00:57:45Z,880000,False,-26.0,23.0,1,right,MISS D. Bazley cutting Layup - blocked,"[1629647, 203110]",1610612762.0,UTA,cutting,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,Green,203110.0,,,,,,,,
89,PT03M26.00S,2024-04-08T00:57:37.9Z,1,REGULAR,block,,[],203110,,,1610612762,25,19,2024-04-08T00:57:40Z,890000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
90,PT03M24.00S,2024-04-08T00:57:39.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,25,19,2024-04-08T00:57:45Z,900000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,88.0,1.0,1.0,0.0,,,,,,,,,,,,,,
91,PT03M17.00S,2024-04-08T00:57:47.7Z,1,REGULAR,3pt,Jump Shot,[],1630228,9.411957950065702,95.58823529411765,1610612744,28,19,2024-04-08T00:57:53Z,910000,False,-228.0,36.0,1,left,J. Kuminga 3PT  (3 PTS) (K. Thompson 4 AST),"[1630228, 202691]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,23.07,Made,,,,,3.0,K. Thompson,202691.0,4.0,,,,,,,,,,
93,PT02M59.00S,2024-04-08T00:58:05.3Z,1,REGULAR,3pt,Jump Shot,[],1641718,66.96780551905388,19.852941176470587,1610612762,28,19,2024-04-08T00:58:11Z,930000,False,-151.0,258.0,1,right,MISS K. George 29' 3PT,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Left Center,29.88,Missed,,,,,,,,,,,,,,,,,,
94,PT02M56.00S,2024-04-08T00:58:08.3Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,28,19,2024-04-08T00:58:11Z,940000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,93.0,2.0,2.0,0.0,,,,,,,,,,,,,,
95,PT02M49.00S,2024-04-08T00:58:15.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],101108,6.389618922470433,40.68627450980392,1610612744,30,19,2024-04-08T00:58:21Z,950000,False,47.0,8.0,1,left,C. Paul driving Layup (2 PTS),[101108],1610612744.0,GSW,driving,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,2.0,,,,,,,,,,,,,
96,PT02M42.00S,2024-04-08T00:58:25.3Z,1,REGULAR,foul,personal,[],1630541,,,1610612762,30,19,2024-04-08T00:58:42Z,960000,False,,,0,,M. Moody personal FOUL (1 PF),"[1630541, 1641718]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627526.0,,1.0,0.0,George,1641718.0,,
98,PT02M42.00S,2024-04-08T00:58:34.2Z,1,REGULAR,substitution,out,[],101108,,,1610612762,30,19,2024-04-08T00:58:48Z,980000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M42.00S,2024-04-08T00:58:34.2Z,1,REGULAR,substitution,out,[],202691,,,1610612762,30,19,2024-04-08T00:58:48Z,990000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M42.00S,2024-04-08T00:58:34.2Z,1,REGULAR,substitution,out,[],203110,,,1610612762,30,19,2024-04-08T00:58:48Z,1000000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M42.00S,2024-04-08T00:58:34.2Z,1,REGULAR,substitution,out,[],1641718,,,1610612762,30,19,2024-04-08T00:58:48Z,1010000,False,,,0,,SUB out: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M42.00S,2024-04-08T00:58:34.2Z,1,REGULAR,substitution,in,[],1631218,,,1610612762,30,19,2024-04-08T00:58:48Z,1020000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M42.00S,2024-04-08T00:58:34.2Z,1,REGULAR,substitution,in,[],1630611,,,1610612762,30,19,2024-04-08T00:58:48Z,1030000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M42.00S,2024-04-08T00:58:34.2Z,1,REGULAR,substitution,in,[],1641764,,,1610612762,30,19,2024-04-08T00:58:48Z,1040000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M42.00S,2024-04-08T00:58:34.2Z,1,REGULAR,substitution,in,[],1629012,,,1610612762,30,19,2024-04-08T00:58:48Z,1050000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M25.00S,2024-04-08T00:59:07.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,87.46714848883047,46.81372549019608,1610612762,30,19,2024-04-08T00:59:13Z,1060000,False,-16.0,65.0,1,right,MISS C. Sexton 6' turnaround Shot,[1629012],1610612762.0,UTA,turnaround,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
107,PT02M23.00S,2024-04-08T00:59:09.8Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,30,19,2024-04-08T00:59:13Z,1070000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT02M15.00S,2024-04-08T00:59:17.9Z,1,REGULAR,3pt,Jump Shot,[],1630541,9.937582128777924,95.34313725490196,1610612744,30,19,2024-04-08T00:59:25Z,1080000,False,-227.0,41.0,1,left,MISS M. Moody pullup 3PT,[1630541],1610612744.0,GSW,pullup,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
109,PT02M12.00S,2024-04-08T00:59:20.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612762,30,19,2024-04-08T00:59:25Z,1090000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Left Corner 3,24+ Left,,,108.0,,,,,,,,,,,,,,,,,
111,PT01M55.00S,2024-04-08T00:59:47.9Z,1,REGULAR,3pt,Jump Shot,[],1630548,72.93035479632063,14.483762254901961,1610612762,30,22,2024-04-08T00:59:53Z,1110000,False,-178.0,202.0,1,right,J. Juzang 26' 3PT  (6 PTS) (C. Sexton 2 AST),"[1630548, 1629012]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,26.9,Made,,,,,6.0,C. Sexton,1629012.0,2.0,,,,,,,,,,
113,PT01M47.00S,2024-04-08T00:59:59.9Z,1,REGULAR,foul,offensive,[],1631218,,,1610612744,30,22,2024-04-08T01:00:10Z,1130000,False,,,0,,T. Jackson-Davis charge offensive FOUL (1 PF),"[1631218, 1630548]",1610612744.0,GSW,charge,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627526.0,,1.0,0.0,Juzang,1630548.0,,
115,PT01M47.00S,2024-04-08T00:59:59.9Z,1,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,30,22,2024-04-08T00:59:59Z,1150000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (1 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627526.0,1.0,,,,,,
116,PT01M34.00S,2024-04-08T01:00:28.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630695,91.5407358738502,50.0,1610612762,30,22,2024-04-08T01:03:02Z,1160000,False,0.0,27.0,1,right,MISS M. Potter alley-oop Layup,[1630695],1610612762.0,UTA,alley-oop,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
117,PT01M31.00S,2024-04-08T01:00:31.1Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,30,22,2024-04-08T01:00:35Z,1170000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,116.0,2.0,2.0,0.0,,,,,,,,,,,,,,
118,PT01M31.00S,2024-04-08T01:00:33.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630228,9.806176084099869,50.98039215686274,1610612744,32,22,2024-04-08T01:00:41Z,1180000,False,-5.0,40.0,1,left,J. Kuminga running Layup (5 PTS),[1630228],1610612744.0,GSW,running,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,4.0,Made,,,,,5.0,,,,,,,,,,,,,
119,PT01M31.00S,2024-04-08T01:00:35.0Z,1,REGULAR,foul,personal,['1freethrow'],1630548,,,1610612744,32,22,2024-04-08T01:00:48Z,1190000,False,,,0,,J. Juzang shooting personal FOUL (1 PF) (Kuminga 1 FT),"[1630548, 1630228]",1610612762.0,UTA,shooting,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1627526.0,,1.0,0.0,Kuminga,1630228.0,,
121,PT01M31.00S,2024-04-08T01:01:07.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1630228,,,1610612744,33,22,2024-04-08T01:01:07Z,1210000,False,,,0,,J. Kuminga Free Throw 1 of 1 (6 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
122,PT01M13.00S,2024-04-08T01:01:26.3Z,1,REGULAR,2pt,Jump Shot,[],1629012,83.13074901445466,26.47058823529412,1610612762,33,22,2024-04-08T01:01:32Z,1220000,False,-118.0,106.0,1,right,MISS C. Sexton 15' step back Shot,[1629012],1610612762.0,UTA,step back,,,Sexton,C. Sexton,,,,,Mid-Range,8-16 Left,15.84,Missed,,,,,,,,,,,,,,,,,,
123,PT01M10.00S,2024-04-08T01:01:29.3Z,1,REGULAR,rebound,defensive,[],1630228,,,1610612744,33,22,2024-04-08T01:01:32Z,1230000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,122.0,3.0,3.0,0.0,,,,,,,,,,,,,,
124,PT00M59.20S,2024-04-08T01:01:40.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630541,7.966491458607096,44.11764705882353,1610612744,33,22,2024-04-08T01:01:45Z,1240000,False,29.0,22.0,1,left,MISS M. Moody driving DUNK - blocked,"[1630541, 1630695]",1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,3.7,Missed,,,,,,,,,Potter,1630695.0,,,,,,,,
128,PT00M59.20S,2024-04-08T01:01:40.2Z,1,REGULAR,block,,[],1630695,,,1610612744,33,22,2024-04-08T01:01:55Z,1245000,False,,,0,,M. Potter BLOCK (1 BLK),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT00M57.00S,2024-04-08T01:01:42.4Z,1,REGULAR,rebound,defensive,[],1629647,,,1610612762,33,22,2024-04-08T01:01:45Z,1250000,False,,,0,,D. Bazley REBOUND (Off:0 Def:1),[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,,,124.0,1.0,1.0,0.0,,,,,,,,,,,,,,
126,PT00M53.60S,2024-04-08T01:01:45.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630548,88.91261498028909,3.9215686274509802,1610612762,33,25,2024-04-08T01:05:15Z,1260000,False,-230.0,52.0,1,right,J. Juzang 3PT running (9 PTS) (K. Lewis Jr. 2 AST),"[1630548, 1630184]",1610612762.0,UTA,running,,,Juzang,J. Juzang,,,,,Left Corner 3,24+ Left,23.61,Made,,,,,9.0,K. Lewis Jr.,1630184.0,2.0,,,,,,,,,,
129,PT00M41.30S,2024-04-08T01:02:02.2Z,1,REGULAR,3pt,Jump Shot,[],1630541,5.338370565045992,95.83333333333334,1610612744,36,25,2024-04-08T01:02:08Z,1280000,False,-229.0,-2.0,1,left,M. Moody 3PT  (3 PTS) (B. Podziemski 2 AST),"[1630541, 1641764]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,22.92,Made,,,,,3.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,
131,PT00M31.10S,2024-04-08T01:02:18.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630548,92.06636005256242,44.85294117647059,1610612762,36,25,2024-04-08T01:02:27Z,1300000,False,-26.0,22.0,1,right,MISS J. Juzang cutting Layup - blocked,"[1630548, 1631218]",1610612762.0,UTA,cutting,,,Juzang,J. Juzang,,,,,Restricted Area,0-8 Center,3.39,Missed,,,,,,,,,Jackson-Davis,1631218.0,,,,,,,,
133,PT00M31.10S,2024-04-08T01:02:18.1Z,1,REGULAR,block,,[],1631218,,,1610612762,36,25,2024-04-08T01:02:27Z,1305000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
132,PT00M28.90S,2024-04-08T01:02:20.3Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,36,25,2024-04-08T01:02:27Z,1310000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,131.0,3.0,3.0,0.0,,,,,,,,,,,,,,
134,PT00M14.30S,2024-04-08T01:02:34.9Z,1,REGULAR,2pt,Jump Shot,[],1630228,4.944152431011826,15.196078431372548,1610612744,38,25,2024-04-08T01:02:39Z,1320000,False,174.0,-6.0,1,left,J. Kuminga 17' pullup Jump Shot (8 PTS) (G. Santos 1 AST),"[1630228, 1630611]",1610612744.0,GSW,pullup,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Right,17.41,Made,,,,,8.0,G. Santos,1630611.0,1.0,,,,,,,,,,
136,PT00M04.80S,2024-04-08T01:02:52.2Z,1,REGULAR,3pt,Jump Shot,[],1630548,83.13074901445466,4.411764705882353,1610612762,38,28,2024-04-08T01:02:56Z,1340000,False,-228.0,106.0,1,right,J. Juzang 25' 3PT  (12 PTS) (D. Bazley 2 AST),"[1630548, 1629647]",1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,Above the Break 3,24+ Left Center,25.14,Made,,,,,12.0,D. Bazley,1629647.0,2.0,,,,,,,,,,
138,PT00M00.90S,2024-04-08T01:03:05.6Z,1,REGULAR,3pt,Jump Shot,[],1641764,33.459264126149804,46.568627450980394,1610612744,41,28,2024-04-08T01:03:54Z,1360000,False,17.0,262.0,1,left,B. Podziemski 26' 3PT pullup (8 PTS),[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,26.26,Made,,,,,8.0,,,,,,,,,,,,,
139,PT00M00.00S,2024-04-08T01:03:12.5Z,1,REGULAR,period,end,[],0,,,1610612762,41,28,2024-04-08T01:03:12Z,1370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-04-08T01:05:14.4Z,2,REGULAR,substitution,out,['startperiod'],1630184,,,1610612762,41,28,2024-04-08T01:05:49Z,1390000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612762.0,UTA,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-04-08T01:05:14.4Z,2,REGULAR,substitution,in,['startperiod'],1629677,,,1610612762,41,28,2024-04-08T01:05:49Z,1400000,False,,,0,,SUB in: L. Samanic,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-04-08T01:06:00.7Z,2,REGULAR,period,start,[],0,,,1610612762,41,28,2024-04-08T01:06:00Z,1410000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT11M49.00S,2024-04-08T01:06:11.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629677,92.85479632063075,54.65686274509803,1610612762,41,28,2024-04-08T01:06:17Z,1420000,False,23.0,15.0,1,right,MISS L. Samanic cutting Layup - blocked,"[1629677, 1631218]",1610612762.0,UTA,cutting,,,Samanic,L. Samanic,,,,,Restricted Area,0-8 Center,2.75,Missed,,,,,,,,,Jackson-Davis,1631218.0,,,,,,,,
146,PT11M49.00S,2024-04-08T01:06:11.6Z,2,REGULAR,block,,[],1631218,,,1610612762,41,28,2024-04-08T01:06:13Z,1430000,False,,,0,,T. Jackson-Davis BLOCK (2 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT11M45.00S,2024-04-08T01:06:15.6Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,41,28,2024-04-08T01:06:17Z,1440000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,145.0,4.0,4.0,0.0,,,,,,,,,,,,,,
148,PT11M24.00S,2024-04-08T01:06:35.7Z,2,REGULAR,2pt,Jump Shot,[],1630541,5.206964520367937,70.83333333333334,1610612744,41,28,2024-04-08T01:06:43Z,1450000,False,-104.0,-4.0,1,left,MISS M. Moody 10' step back Shot,[1630541],1610612744.0,GSW,step back,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,10.43,Missed,,,,,,,,,,,,,,,,,,
149,PT11M21.00S,2024-04-08T01:06:38.7Z,2,REGULAR,rebound,defensive,[],1629647,,,1610612762,41,28,2024-04-08T01:06:43Z,1460000,False,,,0,,D. Bazley REBOUND (Off:0 Def:2),[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,Mid-Range,8-16 Left,,,148.0,2.0,2.0,0.0,,,,,,,,,,,,,,
150,PT11M14.00S,2024-04-08T01:06:45.4Z,2,REGULAR,3pt,Jump Shot,[],1629012,66.83639947437582,42.8921568627451,1610612762,41,28,2024-04-08T01:06:50Z,1470000,False,-36.0,259.0,1,right,MISS C. Sexton 26' 3PT,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,26.16,Missed,,,,,,,,,,,,,,,,,,
151,PT11M11.00S,2024-04-08T01:06:48.4Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,41,28,2024-04-08T01:06:50Z,1480000,False,,,0,,T. Jackson-Davis REBOUND (Off:0 Def:1),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,150.0,1.0,1.0,0.0,,,,,,,,,,,,,,
152,PT10M58.00S,2024-04-08T01:07:02.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,11.251642575558476,47.794117647058826,1610612744,43,28,2024-04-08T01:07:13Z,1490000,False,11.0,53.0,1,left,J. Kuminga turnaround Jump Shot (10 PTS) (B. Podziemski 3 AST),"[1630228, 1641764]",1610612744.0,GSW,turnaround,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,5.44,Made,,,,,10.0,B. Podziemski,1641764.0,3.0,,,,,,,,,,
153,PT10M48.00S,2024-04-08T01:07:12.5Z,2,REGULAR,3pt,Jump Shot,[],1629677,76.42904073587385,10.049019607843137,1610612762,43,28,2024-04-08T01:07:16Z,1500000,False,-200.0,169.0,1,right,MISS L. Samanic 26' 3PT,[1629677],1610612762.0,UTA,,,,Samanic,L. Samanic,,,,,Above the Break 3,24+ Left Center,26.18,Missed,,,,,,,,,,,,,,,,,,
154,PT10M45.00S,2024-04-08T01:07:15.5Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,43,28,2024-04-08T01:07:16Z,1510000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:4),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,,,153.0,4.0,4.0,0.0,,,,,,,,,,,,,,
155,PT10M41.00S,2024-04-08T01:07:18.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,17.821944809461236,3.1862745098039214,1610612744,43,28,2024-04-08T01:08:29Z,1520000,False,234.0,115.0,1,left,MISS M. Moody 26' running 3PT,[1630541],1610612744.0,GSW,running,,,Moody,M. Moody,,,,,Above the Break 3,24+ Right Center,26.08,Missed,,,,,,,,,,,,,,,,,,
156,PT10M36.00S,2024-04-08T01:07:23.7Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,43,28,2024-04-08T01:18:24Z,1530000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,155.0,5.0,4.0,1.0,,,,,,,,,,,,,,
221,PT10M36.00S,2024-04-08T01:07:24.8Z,2,REGULAR,turnover,lost ball,[],1641764,,,1610612744,43,28,2024-04-08T01:18:54Z,1535000,False,,,0,,B. Podziemski lost ball TURNOVER (1 TO),"[1641764, 1629012]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,,,,,Sexton,1629012.0
222,PT10M36.00S,2024-04-08T01:07:24.8Z,2,REGULAR,steal,,[],1629012,,,1610612762,43,28,2024-04-08T01:18:43Z,1537500,False,,,0,,C. Sexton STEAL (1 STL),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT10M31.00S,2024-04-08T01:07:30.9Z,2,REGULAR,foul,personal,['2freethrow'],1630541,,,1610612762,43,28,2024-04-08T01:07:37Z,1540000,False,,,0,,M. Moody shooting personal FOUL (2 PF) (Bazley 2 FT),"[1630541, 1629647]",1610612744.0,GSW,shooting,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202037.0,,2.0,0.0,Bazley,1629647.0,,
160,PT10M31.00S,2024-04-08T01:07:54.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1629647,,,1610612762,43,29,2024-04-08T01:18:43Z,1560000,False,,,0,,D. Bazley Free Throw 1 of 2 (1 PTS),[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
161,PT10M31.00S,2024-04-08T01:08:10.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1629647,,,1610612762,43,30,2024-04-08T01:18:43Z,1570000,False,,,0,,D. Bazley Free Throw 2 of 2 (2 PTS),[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
162,PT10M07.00S,2024-04-08T01:08:36.6Z,2,REGULAR,2pt,Jump Shot,[],1641764,10.85742444152431,15.686274509803921,1610612744,43,30,2024-04-08T01:09:56Z,1580000,False,172.0,50.0,1,left,MISS B. Podziemski 17' turnaround fadeaway Shot,[1641764],1610612744.0,GSW,turnaround fadeaway,,,Podziemski,B. Podziemski,,,,,Mid-Range,16-24 Right,17.86,Missed,,,,,,,,,,,,,,,,,,
163,PT10M06.00S,2024-04-08T01:08:37.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,43,30,2024-04-08T01:08:42Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,16-24 Right,,,162.0,,,,,,,,,,,,,,,,,
164,PT10M06.00S,2024-04-08T01:08:40.4Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612744,43,30,2024-04-08T01:08:48Z,1600000,False,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1627526.0,,,,,,,
