actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
166,PT11M09.00S,2023-12-29T03:37:48.3Z,2,REGULAR,rebound,defensive,[],1631288,,,1610612748,27,24,2023-12-29T03:41:27Z,1620000,False,,,0,,J. Cain REBOUND (Off:0 Def:2),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,165.0,2.0,2.0,0.0,,,,,,,,,,,,,,
167,PT11M05.00S,2023-12-29T03:37:52.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,5.601182654402102,48.03921568627451,1610612748,27,26,2023-12-29T04:21:16Z,1630000,False,10.0,0.0,1,left,B. Adebayo DUNK (8 PTS) (J. Jaquez Jr. 1 AST),"[1628389, 1631170]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,8.0,J. Jaquez Jr.,1631170.0,1.0,,,,,
170,PT10M48.00S,2023-12-29T03:38:12.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203967,91.93495400788436,55.392156862745104,1610612744,29,26,2023-12-29T03:43:08Z,1650000,False,27.0,23.0,1,right,D. Saric driving floating Jump Shot (5 PTS) (K. Thompson 3 AST),"[203967, 202691]",1610612744.0,GSW,driving floating,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,,,,5.0,K. Thompson,202691.0,3.0,,,,,
171,PT10M48.00S,2023-12-29T03:38:17.0Z,2,REGULAR,foul,personal,['1freethrow'],1631170,,,1610612744,29,26,2023-12-29T03:38:29Z,1660000,False,,,0,,J. Jaquez Jr. shooting personal FOUL (1 PF) (Saric 1 FT),"[1631170, 203967]",1610612748.0,MIA,shooting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Saric,203967.0
173,PT10M48.00S,2023-12-29T03:38:42.0Z,2,REGULAR,freethrow,1 of 1,[],203967,,,1610612744,30,26,2023-12-29T03:38:42Z,1680000,False,,,0,,D. Saric Free Throw 1 of 1 (6 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,Made,,,,,,,,,,6.0,,,,,,,,
174,PT10M29.00S,2023-12-29T03:39:04.8Z,2,REGULAR,3pt,Jump Shot,[],1631288,4.5499342969776615,94.85294117647058,1610612748,30,29,2023-12-29T03:39:09Z,1690000,False,-224.0,-10.0,1,left,J. Cain 3PT  (5 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Left Corner 3,24+ Left,22.45,Made,,,,,,,,,,5.0,,,,,,,,
175,PT10M08.00S,2023-12-29T03:39:25.5Z,2,REGULAR,turnover,bad pass,[],101108,,,1610612744,30,29,2023-12-29T03:39:28Z,1700000,False,,,0,,C. Paul bad pass TURNOVER (1 TO),"[101108, 1631288]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Cain,1631288.0,,,,,,,,,,,
176,PT10M08.00S,2023-12-29T03:39:25.5Z,2,REGULAR,steal,,[],1631288,,,1610612748,30,29,2023-12-29T03:39:27Z,1710000,False,,,0,,J. Cain STEAL (1 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
177,PT10M04.00S,2023-12-29T03:39:30.6Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612748,30,29,2023-12-29T03:39:41Z,1720000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Adebayo 2 FT),"[203952, 1628389]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Adebayo,1628389.0
179,PT10M04.00S,2023-12-29T03:40:02.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1628389,,,1610612748,30,29,2023-12-29T03:40:02Z,1740000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
180,PT10M04.00S,2023-12-29T03:40:02.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,30,29,2023-12-29T03:40:02Z,1750000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,179.0,,,,,,,,,,,,,,,,,
181,PT10M04.00S,2023-12-29T03:40:06.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,30,29,2023-12-29T03:40:06Z,1760000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT10M04.00S,2023-12-29T03:40:15.3Z,2,REGULAR,substitution,out,[],1631218,,,1610612748,30,29,2023-12-29T03:42:59Z,1770000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT10M04.00S,2023-12-29T03:40:15.3Z,2,REGULAR,substitution,in,[],1630228,,,1610612748,30,29,2023-12-29T03:42:59Z,1780000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT10M04.00S,2023-12-29T03:43:24.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1628389,,,1610612748,30,30,2023-12-29T03:43:24Z,1790000,False,,,0,,B. Adebayo Free Throw 2 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
187,PT09M43.00S,2023-12-29T03:43:51.6Z,2,REGULAR,turnover,out-of-bounds,[],1630228,,,1610612744,30,30,2023-12-29T03:43:58Z,1800000,False,,,0,,J. Kuminga step out-of-bounds TURNOVER (2 TO),[1630228],1610612744.0,GSW,step,,,Kuminga,J. Kuminga,,,,,Left Corner 3,24+ Left,,,,,,,2.0,,,,,,,,,202058.0,,,,
188,PT09M29.00S,2023-12-29T03:44:19.4Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,5.732588699080158,94.85294117647058,1610612748,30,30,2023-12-29T03:44:25Z,1810000,False,-224.0,1.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,22.43,Missed,,,,,,,,,,,,,,,,,,
189,PT09M25.00S,2023-12-29T03:44:23.4Z,2,REGULAR,rebound,offensive,[],1631107,,,1610612748,30,30,2023-12-29T03:44:25Z,1820000,False,,,0,,N. Jovic REBOUND (Off:1 Def:0),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Left Corner 3,24+ Left,,,188.0,1.0,0.0,1.0,,,,,,,,,,,,,,
190,PT09M23.00S,2023-12-29T03:44:24.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631107,6.521024967148489,55.14705882352941,1610612748,30,32,2023-12-29T03:44:29Z,1830000,False,-26.0,9.0,1,left,N. Jovic driving Layup (2 PTS),[1631107],1610612748.0,MIA,driving,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,2.72,Made,,,,,,,,,,2.0,,,,,,,,
191,PT09M10.00S,2023-12-29T03:44:38.2Z,2,REGULAR,3pt,Jump Shot,[],101108,72.88107752956637,15.196078431372548,1610612744,30,32,2023-12-29T03:44:44Z,1840000,False,-174.0,202.0,1,right,MISS C. Paul 26' 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,26.69,Missed,,,,,,,,,,,,,,,,,,
192,PT09M05.00S,2023-12-29T03:44:43.2Z,2,REGULAR,rebound,defensive,[],1628389,,,1610612748,30,32,2023-12-29T03:44:44Z,1850000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,191.0,4.0,4.0,0.0,,,,,,,,,,,,,,
193,PT08M58.00S,2023-12-29T03:44:50.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,12.697109067017081,49.26470588235294,1610612748,30,32,2023-12-29T03:44:56Z,1860000,False,4.0,67.0,1,left,MISS D. Robinson 6' driving floating Shot,[1629130],1610612748.0,MIA,driving floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,6.7,Missed,,,,,,,,,,,,,,,,,,
194,PT08M54.00S,2023-12-29T03:44:54.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,30,32,2023-12-29T03:44:56Z,1870000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,193.0,2.0,2.0,0.0,,,,,,,,,,,,,,
195,PT08M44.00S,2023-12-29T03:45:04.9Z,2,REGULAR,3pt,Jump Shot,[],1630228,77.87450722733246,92.40196078431373,1610612744,30,32,2023-12-29T03:45:10Z,1880000,False,212.0,155.0,1,right,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
196,PT08M40.00S,2023-12-29T03:45:08.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,30,32,2023-12-29T03:45:10Z,1890000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,195.0,,,,,,,,,,,,,,,,,
198,PT08M37.00S,2023-12-29T03:45:32.0Z,2,REGULAR,turnover,out-of-bounds,[],101108,,,1610612744,30,32,2023-12-29T03:58:04Z,1910000,False,,,0,,C. Paul bad pass out-of-bounds TURNOVER (2 TO),[101108],1610612744.0,GSW,bad pass,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right,,,,,,,2.0,,,,,,,,,1630886.0,,,,
199,PT08M17.00S,2023-12-29T03:45:59.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1631288,12.697109067017081,41.911764705882355,1610612748,30,34,2023-12-29T03:46:09Z,1920000,False,40.0,67.0,1,left,J. Cain 7' pullup Jump Shot (7 PTS) (J. Jaquez Jr. 2 AST),"[1631288, 1631170]",1610612748.0,MIA,pullup,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,7.82,Made,,,,,,,,,,7.0,J. Jaquez Jr.,1631170.0,2.0,,,,,
201,PT08M02.00S,2023-12-29T03:46:14.8Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612744,30,34,2023-12-29T03:46:17Z,1940000,False,,,0,,J. Kuminga bad pass TURNOVER (3 TO),"[1630228, 1631107]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Center,,,,,,,3.0,Jovic,1631107.0,,,,,,,,,,,
202,PT08M02.00S,2023-12-29T03:46:14.8Z,2,REGULAR,steal,,[],1631107,,,1610612748,30,34,2023-12-29T03:46:16Z,1950000,False,,,0,,N. Jovic STEAL (1 STL),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
203,PT07M42.00S,2023-12-29T03:46:35.6Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612748,30,34,2023-12-29T03:46:48Z,1960000,False,,,0,,A. Wiggins shooting personal FOUL (2 PF) (Jovic 2 FT),"[203952, 1631107]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1630886.0,2.0,0.0,Jovic,1631107.0
205,PT07M42.00S,2023-12-29T03:47:05.1Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631107,,,1610612748,30,35,2023-12-29T03:47:05Z,1980000,False,,,0,,N. Jovic Free Throw 1 of 2 (3 PTS),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
206,PT07M42.00S,2023-12-29T03:47:06.0Z,2,REGULAR,substitution,out,[],101108,,,1610612748,30,35,2023-12-29T03:47:14Z,1990000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M42.00S,2023-12-29T03:47:06.0Z,2,REGULAR,substitution,in,[],201939,,,1610612748,30,35,2023-12-29T03:47:14Z,2000000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M42.00S,2023-12-29T03:47:28.3Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631107,,,1610612748,30,36,2023-12-29T03:47:28Z,2010000,False,,,0,,N. Jovic Free Throw 2 of 2 (4 PTS),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
209,PT07M31.00S,2023-12-29T03:47:42.1Z,2,REGULAR,3pt,Jump Shot,[],203952,92.72339027595268,2.450980392156863,1610612744,30,36,2023-12-29T03:47:50Z,2020000,False,-238.0,16.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
210,PT07M29.00S,2023-12-29T03:47:44.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,30,36,2023-12-29T03:47:56Z,2030000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Left Corner 3,24+ Left,,,209.0,,,,,,,,,,,,,,,,,
211,PT07M29.00S,2023-12-29T03:47:49.6Z,2,REGULAR,foul,personal,[],1629130,,,1610612744,30,36,2023-12-29T03:48:10Z,2040000,False,,,0,,D. Robinson loose ball personal FOUL (1 PF),"[1629130, 1630228]",1610612748.0,MIA,loose ball,,,Robinson,D. Robinson,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,202058.0,1.0,0.0,Kuminga,1630228.0
213,PT07M29.00S,2023-12-29T03:48:09.5Z,2,REGULAR,substitution,out,[],1631170,,,1610612744,30,36,2023-12-29T03:48:11Z,2060000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT07M29.00S,2023-12-29T03:48:09.5Z,2,REGULAR,substitution,in,[],1629639,,,1610612744,30,36,2023-12-29T03:48:11Z,2070000,False,,,0,,SUB in: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M15.00S,2023-12-29T03:48:18.6Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,30,36,2023-12-29T03:48:35Z,2080000,False,,,0,,J. Kuminga lost ball TURNOVER (4 TO),"[1630228, 1631288]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,4.0,Cain,1631288.0,,,,,,,,,,,
216,PT07M15.00S,2023-12-29T03:48:18.6Z,2,REGULAR,steal,,[],1631288,,,1610612748,30,36,2023-12-29T03:48:35Z,2090000,False,,,0,,J. Cain STEAL (2 STL),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
217,PT07M05.00S,2023-12-29T03:48:28.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631288,7.30946123521682,41.17647058823529,1610612748,30,36,2023-12-29T03:48:38Z,2100000,False,44.0,16.0,1,left,MISS J. Cain driving Layup,[1631288],1610612748.0,MIA,driving,,,Cain,J. Cain,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,,,,,,,,,,,,,,,,,,
218,PT07M02.00S,2023-12-29T03:48:31.4Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,30,36,2023-12-29T03:48:31Z,2110000,False,,,0,,J. Kuminga REBOUND (Off:1 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,217.0,4.0,3.0,1.0,,,,,,,,,,,,,,
219,PT06M53.00S,2023-12-29T03:48:40.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,92.19776609724047,43.872549019607845,1610612744,32,36,2023-12-29T03:48:44Z,2120000,False,-31.0,21.0,1,right,D. Saric driving reverse Layup (8 PTS) (K. Thompson 4 AST),"[203967, 202691]",1610612744.0,GSW,driving reverse,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,3.7,Made,,,,,,,,,,8.0,K. Thompson,202691.0,4.0,,,,,
220,PT06M38.00S,2023-12-29T03:48:54.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,11.777266754270697,37.99019607843137,1610612748,32,36,2023-12-29T03:49:29Z,2130000,False,60.0,58.0,1,left,MISS D. Robinson 8' floating Shot,[1629130],1610612748.0,MIA,floating,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Right,8.36,Missed,,,,,,,,,,,,,,,,,,
221,PT06M35.00S,2023-12-29T03:48:57.8Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,32,36,2023-12-29T03:49:01Z,2140000,False,,,0,,S. Curry REBOUND (Off:0 Def:3),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),8-16 Right,,,220.0,3.0,3.0,0.0,,,,,,,,,,,,,,
222,PT06M31.00S,2023-12-29T03:49:02.5Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,32,36,2023-12-29T03:49:07Z,2150000,False,,,0,,J. Kuminga lost ball TURNOVER (5 TO),"[1630228, 1629639]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,5.0,Herro,1629639.0,,,,,,,,,,,
223,PT06M31.00S,2023-12-29T03:49:02.5Z,2,REGULAR,steal,,[],1629639,,,1610612748,32,36,2023-12-29T03:49:04Z,2160000,False,,,0,,T. Herro STEAL (1 STL),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
224,PT06M25.00S,2023-12-29T03:49:08.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629130,5.469776609724048,43.872549019607845,1610612748,32,38,2023-12-29T03:51:23Z,2170000,False,31.0,-1.0,1,left,D. Robinson running Layup (2 PTS) (N. Jovic 1 AST),"[1629130, 1631107]",1610612748.0,MIA,running,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,,,,2.0,N. Jovic,1631107.0,1.0,,,,,
226,PT06M25.00S,2023-12-29T03:49:16.2Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,32,38,2023-12-29T03:49:16Z,2190000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M25.00S,2023-12-29T03:50:22.7Z,2,REGULAR,substitution,out,[],203967,,,1610612744,32,38,2023-12-29T03:51:56Z,2200000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M25.00S,2023-12-29T03:50:22.7Z,2,REGULAR,substitution,out,[],203952,,,1610612744,32,38,2023-12-29T03:51:56Z,2210000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M25.00S,2023-12-29T03:50:22.7Z,2,REGULAR,substitution,out,[],1631288,,,1610612744,32,38,2023-12-29T03:51:56Z,2220000,False,,,0,,SUB out: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M25.00S,2023-12-29T03:50:22.7Z,2,REGULAR,substitution,out,[],1628389,,,1610612744,32,38,2023-12-29T03:51:56Z,2230000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M25.00S,2023-12-29T03:50:22.7Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,32,38,2023-12-29T03:51:56Z,2240000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M25.00S,2023-12-29T03:50:22.7Z,2,REGULAR,substitution,in,[],1631218,,,1610612744,32,38,2023-12-29T03:51:56Z,2250000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M25.00S,2023-12-29T03:50:22.7Z,2,REGULAR,substitution,in,[],201567,,,1610612744,32,38,2023-12-29T03:51:56Z,2260000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M25.00S,2023-12-29T03:50:22.7Z,2,REGULAR,substitution,in,[],1629312,,,1610612744,32,38,2023-12-29T03:51:56Z,2270000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M08.00S,2023-12-29T03:52:27.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,93.9060446780552,47.05882352941176,1610612744,34,38,2023-12-29T03:52:33Z,2280000,False,-15.0,5.0,1,right,J. Kuminga cutting DUNK (4 PTS) (B. Podziemski 3 AST),"[1630228, 1641764]",1610612744.0,GSW,cutting,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,1.55,Made,,,,,,,,,,4.0,B. Podziemski,1641764.0,3.0,,,,,
237,PT05M46.00S,2023-12-29T03:52:48.5Z,2,REGULAR,3pt,Jump Shot,[],201567,17.73981603153745,95.61121323529412,1610612748,34,41,2023-12-29T03:53:00Z,2300000,False,-228.0,114.0,1,left,K. Love 25' 3PT  (5 PTS) (D. Robinson 2 AST),"[201567, 1629130]",1610612748.0,MIA,,,,Love,K. Love,,,,,Above the Break 3,24+ Left Center,25.51,Made,,,,,,,,,,5.0,D. Robinson,1629130.0,2.0,,,,,
243,PT05M35.00S,2023-12-29T03:54:30.4Z,2,REGULAR,foul,personal,[],1631107,,,1610612744,34,41,2023-12-29T03:56:29Z,2360000,False,,,0,,N. Jovic personal FOUL (1 PF),"[1631107, 1641764]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1630886.0,1.0,0.0,Podziemski,1641764.0
246,PT05M27.00S,2023-12-29T03:56:27.4Z,2,REGULAR,3pt,Jump Shot,[],201939,78.66294349540078,6.127450980392156,1610612744,34,41,2023-12-29T03:56:31Z,2390000,False,-219.0,148.0,1,right,MISS S. Curry 26' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.47,Missed,,,,,,,,,,,,,,,,,,
247,PT05M23.00S,2023-12-29T03:56:31.4Z,2,REGULAR,rebound,defensive,[],1631107,,,1610612748,34,41,2023-12-29T03:56:31Z,2400000,False,,,0,,N. Jovic REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,246.0,2.0,1.0,1.0,,,,,,,,,,,,,,
248,PT05M12.00S,2023-12-29T03:56:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,16.770696452036795,42.15686274509804,1610612748,34,43,2023-12-29T03:56:45Z,2410000,False,39.0,105.0,1,left,T. Herro 11' pullup Jump Shot (9 PTS),[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,11.22,Made,,,,,,,,,,9.0,,,,,,,,
249,PT04M53.00S,2023-12-29T03:57:02.1Z,2,REGULAR,turnover,traveling,[],1630228,,,1610612744,34,43,2023-12-29T03:57:14Z,2420000,False,,,0,,J. Kuminga traveling TURNOVER (6 TO),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,6.0,,,,,,,,,202058.0,,,,
250,PT04M53.00S,2023-12-29T03:57:10.7Z,2,REGULAR,substitution,out,[],202691,,,1610612748,34,43,2023-12-29T03:57:13Z,2430000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT04M53.00S,2023-12-29T03:57:10.7Z,2,REGULAR,substitution,in,[],1630541,,,1610612748,34,43,2023-12-29T03:57:13Z,2440000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT04M43.00S,2023-12-29T03:57:29.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201567,9.674770039421814,41.66666666666667,1610612748,34,45,2023-12-29T03:57:40Z,2450000,False,42.0,38.0,1,left,K. Love turnaround Hook (7 PTS) (N. Jovic 2 AST),"[201567, 1631107]",1610612748.0,MIA,turnaround,,,Love,K. Love,,,,,In The Paint (Non-RA),0-8 Center,5.67,Made,,,,,,,,,,7.0,N. Jovic,1631107.0,2.0,,,,,
254,PT04M43.00S,2023-12-29T03:57:35.0Z,2,REGULAR,foul,personal,['1freethrow'],1641764,,,1610612748,34,45,2023-12-29T03:57:43Z,2470000,False,,,0,,B. Podziemski shooting personal FOUL (1 PF) (Love 1 FT),"[1641764, 201567]",1610612744.0,GSW,shooting,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Love,201567.0
256,PT04M43.00S,2023-12-29T03:58:06.4Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],201567,,,1610612748,34,46,2023-12-29T03:58:06Z,2490000,False,,,0,,K. Love Free Throw 1 of 1 (8 PTS),[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,Made,,,,,,,,,,8.0,,,,,,,,
257,PT04M43.00S,2023-12-29T03:58:13.8Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,34,46,2023-12-29T03:58:16Z,2500000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
