actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
170,PT09M23.00S,2024-04-14T20:12:35.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631254,92.32917214191852,43.872549019607845,1610612762,37,34,2024-04-14T20:13:36Z,1570000,False,-31.0,20.0,1,right,MISS K. Lofton Jr. driving Layup,[1631254],1610612762.0,UTA,driving,,,Lofton Jr.,K. Lofton Jr.,,,,,Restricted Area,0-8 Center,3.63,Missed,,,,,,,,,,,,,,,,,,
171,PT09M21.00S,2024-04-14T20:12:37.8Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,37,34,2024-04-14T20:12:38Z,1580000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,,,,,,,,,170.0,2.0,1.0,1.0,,,,,,,,
172,PT09M16.00S,2024-04-14T20:12:42.5Z,2,REGULAR,3pt,Jump Shot,[],202691,29.911300919842315,17.401960784313726,1610612744,40,34,2024-04-14T20:13:00Z,1590000,False,163.0,229.0,1,left,K. Thompson 28' 3PT pullup (13 PTS) (B. Podziemski 2 AST),"[202691, 1641764]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,28.08,Made,13.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
174,PT09M01.00S,2024-04-14T20:12:57.0Z,2,REGULAR,3pt,Jump Shot,[],1630695,88.25558475689881,95.58823529411765,1610612762,40,34,2024-04-14T20:13:02Z,1610000,False,228.0,58.0,1,right,MISS M. Potter 3PT,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,23.51,Missed,,,,,,,,,,,,,,,,,,
175,PT09M01.00S,2024-04-14T20:12:57.0Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,40,34,2024-04-14T20:13:02Z,1620000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Right Corner 3,24+ Right,,,,,,,,,174.0,3.0,2.0,1.0,,,,,,,,
176,PT08M49.00S,2024-04-14T20:13:09.0Z,2,REGULAR,3pt,Jump Shot,[],202691,23.603810775295663,87.5,1610612744,40,34,2024-04-14T20:13:18Z,1630000,False,-188.0,169.0,1,left,MISS K. Thompson 25' step back 3PT,[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.27,Missed,,,,,,,,,,,,,,,,,,
177,PT08M45.00S,2024-04-14T20:13:13.0Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612762,40,34,2024-04-14T20:13:18Z,1640000,False,,,0,,M. Potter REBOUND (Off:0 Def:2),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Above the Break 3,24+ Left Center,,,,,,,,,176.0,2.0,2.0,0.0,,,,,,,,
178,PT08M34.00S,2024-04-14T20:13:23.6Z,2,REGULAR,3pt,Jump Shot,[],1641729,93.9060446780552,94.11764705882352,1610612762,40,34,2024-04-14T20:13:28Z,1650000,False,221.0,5.0,1,right,MISS B. Sensabaugh 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Right Corner 3,24+ Right,22.07,Missed,,,,,,,,,,,,,,,,,,
179,PT08M31.00S,2024-04-14T20:13:26.6Z,2,REGULAR,rebound,defensive,[],203967,,,1610612744,40,34,2024-04-14T20:13:28Z,1660000,False,,,0,,D. Saric REBOUND (Off:0 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Right Corner 3,24+ Right,,,,,,,,,178.0,1.0,1.0,0.0,,,,,,,,
180,PT08M28.00S,2024-04-14T20:13:30.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,8.886333771353483,94.11764705882352,1610612744,43,34,2024-04-14T20:13:55Z,1670000,False,-221.0,31.0,1,left,K. Thompson 3PT running (16 PTS) (M. Moody 1 AST),"[202691, 1630541]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.28,Made,16.0,M. Moody,1630541.0,1.0,,,,,,,,,,,,,,
182,PT08M26.00S,2024-04-14T20:13:45.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612762,43,34,2024-04-14T20:14:43Z,1690000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT08M26.00S,2024-04-14T20:16:13.4Z,2,REGULAR,substitution,out,[],1629647,,,1610612762,43,34,2024-04-14T20:16:44Z,1700000,False,,,0,,SUB out: D. Bazley,[1629647],1610612762.0,UTA,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT08M26.00S,2024-04-14T20:16:13.4Z,2,REGULAR,substitution,in,[],1641707,,,1610612762,43,34,2024-04-14T20:16:44Z,1710000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT08M08.00S,2024-04-14T20:16:49.7Z,2,REGULAR,turnover,bad pass,[],1641729,,,1610612762,43,34,2024-04-14T20:17:10Z,1720000,False,,,0,,B. Sensabaugh bad pass TURNOVER (1 TO),"[1641729, 1641764]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,,,,,,,,,,,Podziemski,1641764.0
186,PT08M08.00S,2024-04-14T20:16:49.7Z,2,REGULAR,steal,,[],1641764,,,1610612744,43,34,2024-04-14T20:16:51Z,1730000,False,,,0,,B. Podziemski STEAL (2 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
187,PT08M01.00S,2024-04-14T20:16:57.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202691,4.155716162943495,94.6078431372549,1610612744,46,34,2024-04-14T20:17:18Z,1740000,False,-223.0,-13.0,1,left,K. Thompson 3PT  (19 PTS) (T. Jackson-Davis 1 AST),"[202691, 1631218]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,22.34,Made,19.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
189,PT07M45.00S,2024-04-14T20:17:13.7Z,2,REGULAR,3pt,Jump Shot,[],1630695,88.91261498028909,94.36274509803921,1610612762,46,37,2024-04-14T20:17:21Z,1760000,False,222.0,52.0,1,right,M. Potter 3PT  (3 PTS) (K. Lofton Jr. 3 AST),"[1630695, 1631254]",1610612762.0,UTA,,,,Potter,M. Potter,,,,,Right Corner 3,24+ Right,22.77,Made,3.0,K. Lofton Jr.,1631254.0,3.0,,,,,,,,,,,,,,
193,PT07M22.00S,2024-04-14T20:17:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,6.258212877792378,44.85294117647059,1610612744,46,37,2024-04-14T20:19:18Z,1780000,False,26.0,6.0,1,left,MISS D. Saric driving Layup - blocked,"[203967, 1630695]",1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,Potter,1630695.0,,,,,,
194,PT07M22.00S,2024-04-14T20:17:37.4Z,2,REGULAR,block,,[],1630695,,,1610612744,46,37,2024-04-14T20:17:41Z,1790000,False,,,0,,M. Potter BLOCK (1 BLK),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
195,PT07M21.00S,2024-04-14T20:17:38.4Z,2,REGULAR,rebound,offensive,[],203967,,,1610612744,46,37,2024-04-14T20:19:18Z,1800000,False,,,0,,D. Saric REBOUND (Off:1 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,,,193.0,2.0,1.0,1.0,,,,,,,,
196,PT07M19.00S,2024-04-14T20:17:43.2Z,2,REGULAR,turnover,bad pass,[],203967,,,1610612744,46,37,2024-04-14T20:19:23Z,1810000,False,,,0,,D. Saric bad pass TURNOVER (2 TO),"[203967, 1630184]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,,,,,,,,,,,Lewis Jr.,1630184.0
197,PT07M19.00S,2024-04-14T20:17:43.2Z,2,REGULAR,steal,,[],1630184,,,1610612762,46,37,2024-04-14T20:17:45Z,1820000,False,,,0,,K. Lewis Jr. STEAL (1 STL),[1630184],1610612762.0,UTA,,,,Lewis Jr.,K. Lewis Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT07M13.00S,2024-04-14T20:17:51.9Z,2,REGULAR,substitution,out,[],1641764,,,1610612762,46,37,2024-04-14T20:18:05Z,1840000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT07M13.00S,2024-04-14T20:17:51.9Z,2,REGULAR,substitution,out,[],202691,,,1610612762,46,37,2024-04-14T20:18:05Z,1850000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M13.00S,2024-04-14T20:17:51.9Z,2,REGULAR,substitution,in,[],101108,,,1610612762,46,37,2024-04-14T20:18:05Z,1860000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M13.00S,2024-04-14T20:17:51.9Z,2,REGULAR,substitution,in,[],203952,,,1610612762,46,37,2024-04-14T20:18:05Z,1870000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M02.00S,2024-04-14T20:18:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641729,92.06636005256242,43.38235294117647,1610612762,46,39,2024-04-14T20:18:27Z,1880000,False,-33.0,22.0,1,right,B. Sensabaugh driving Layup (9 PTS) (M. Potter 1 AST),"[1641729, 1630695]",1610612762.0,UTA,driving,,,Sensabaugh,B. Sensabaugh,,,,,Restricted Area,0-8 Center,3.98,Made,9.0,M. Potter,1630695.0,1.0,,,,,,,,,,,,,,
204,PT06M42.00S,2024-04-14T20:18:42.8Z,2,REGULAR,3pt,Jump Shot,[],203967,12.746386333771353,96.83670343137256,1610612744,49,39,2024-04-14T20:19:11Z,1890000,False,-234.0,67.0,1,left,D. Saric 24' 3PT  (5 PTS) (M. Moody 2 AST),"[203967, 1630541]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Left Corner 3,24+ Left,24.37,Made,5.0,M. Moody,1630541.0,2.0,,,,,,,,,,,,,,
206,PT06M24.00S,2024-04-14T20:19:01.7Z,2,REGULAR,3pt,Jump Shot,[],1641729,78.40013140604468,92.15686274509804,1610612762,49,39,2024-04-14T20:21:36Z,1910000,False,211.0,151.0,1,right,MISS B. Sensabaugh 25' step back 3PT,[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
207,PT06M21.00S,2024-04-14T20:19:04.7Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,49,39,2024-04-14T20:19:06Z,1920000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,206.0,2.0,2.0,0.0,,,,,,,,
208,PT06M14.00S,2024-04-14T20:19:11.2Z,2,REGULAR,turnover,bad pass,[],203967,,,1610612744,49,39,2024-04-14T20:19:16Z,1930000,False,,,0,,D. Saric bad pass TURNOVER (3 TO),"[203967, 1641707]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,16-24 Left,,,,,,,,3.0,,,,,,,,,,,Hendricks,1641707.0
209,PT06M14.00S,2024-04-14T20:19:11.2Z,2,REGULAR,steal,,[],1641707,,,1610612762,49,39,2024-04-14T20:19:16Z,1940000,False,,,0,,T. Hendricks STEAL (1 STL),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
210,PT06M10.00S,2024-04-14T20:19:19.9Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641707,92.72339027595268,53.67647058823529,1610612762,49,41,2024-04-14T20:22:21Z,1950000,False,18.0,16.0,1,right,T. Hendricks running DUNK (8 PTS),[1641707],1610612762.0,UTA,running,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,2.43,Made,8.0,,,,,,,,,,,,,,,,,
211,PT05M56.00S,2024-04-14T20:19:33.3Z,2,REGULAR,foul,personal,['2freethrow'],1630184,,,1610612744,49,41,2024-04-14T20:20:07Z,1960000,False,,,0,,K. Lewis Jr. shooting personal FOUL (1 PF) (Wiggins 2 FT),"[1630184, 203952]",1610612762.0,UTA,shooting,,,Lewis Jr.,K. Lewis Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202041.0,,,,,,,,1.0,0.0,Wiggins,203952.0,,
213,PT05M56.00S,2024-04-14T20:19:48.9Z,2,REGULAR,substitution,out,[],203967,,,1610612744,49,41,2024-04-14T20:20:05Z,1980000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT05M56.00S,2024-04-14T20:19:48.9Z,2,REGULAR,substitution,out,[],1630184,,,1610612744,49,41,2024-04-14T20:20:05Z,1990000,False,,,0,,SUB out: K. Lewis Jr.,[1630184],1610612762.0,UTA,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT05M56.00S,2024-04-14T20:19:48.9Z,2,REGULAR,substitution,out,[],1631254,,,1610612744,49,41,2024-04-14T20:20:05Z,2000000,False,,,0,,SUB out: K. Lofton Jr.,[1631254],1610612762.0,UTA,,,,Lofton Jr.,K. Lofton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT05M56.00S,2024-04-14T20:19:48.9Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,49,41,2024-04-14T20:20:05Z,2010000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT05M56.00S,2024-04-14T20:19:48.9Z,2,REGULAR,substitution,in,[],1630209,,,1610612744,49,41,2024-04-14T20:20:05Z,2020000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT05M56.00S,2024-04-14T20:19:48.9Z,2,REGULAR,substitution,in,[],1641718,,,1610612744,49,41,2024-04-14T20:20:05Z,2030000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT05M56.00S,2024-04-14T20:19:48.9Z,2,REGULAR,substitution,out,[],1631218,,,1610612744,49,41,2024-04-14T20:21:12Z,2035000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT05M56.00S,2024-04-14T20:19:48.9Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,49,41,2024-04-14T20:21:12Z,2037500,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT05M56.00S,2024-04-14T20:20:12.6Z,2,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,50,41,2024-04-14T20:20:12Z,2040000,False,,,0,,A. Wiggins Free Throw 1 of 2 (6 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
220,PT05M56.00S,2024-04-14T20:20:33.5Z,2,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,51,41,2024-04-14T20:20:33Z,2050000,False,,,0,,A. Wiggins Free Throw 2 of 2 (7 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
221,PT05M47.00S,2024-04-14T20:20:44.9Z,2,REGULAR,3pt,Jump Shot,[],1641707,70.77858081471747,18.137254901960784,1610612762,51,41,2024-04-14T20:22:59Z,2060000,False,-159.0,222.0,1,right,MISS T. Hendricks 27' 3PT,[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,27.34,Missed,,,,,,,,,,,,,,,,,,
222,PT05M42.00S,2024-04-14T20:20:49.9Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,51,41,2024-04-14T20:20:57Z,2070000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,221.0,1.0,1.0,0.0,,,,,,,,
223,PT05M38.00S,2024-04-14T20:20:54.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626172,5.863994743758213,39.705882352941174,1610612744,51,41,2024-04-14T20:23:25Z,2080000,False,51.0,3.0,1,left,MISS K. Looney running Layup,[1626172],1610612744.0,GSW,running,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,5.16,Missed,,,,,,,,,,,,,,,,,,
224,PT05M35.00S,2024-04-14T20:20:57.7Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612762,51,41,2024-04-14T20:23:25Z,2090000,False,,,0,,M. Potter REBOUND (Off:0 Def:3),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,223.0,3.0,3.0,0.0,,,,,,,,
226,PT05M25.00S,2024-04-14T20:21:05.8Z,2,REGULAR,3pt,Jump Shot,[],1641729,70.25295663600527,23.284313725490197,1610612762,51,44,2024-04-14T20:23:49Z,2110000,False,-134.0,227.0,1,right,B. Sensabaugh 26' 3PT step back (12 PTS),[1641729],1610612762.0,UTA,step back,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,26.35,Made,12.0,,,,,,,,,,,,,,,,,
229,PT05M10.00S,2024-04-14T20:21:20.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,18.528252299605782,51.81908700980392,1610612744,51,44,2024-04-14T20:21:27Z,2120000,False,-9.0,122.0,1,left,MISS C. Paul 12' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,12.2,Missed,,,,,,,,,,,,,,,,,,
230,PT05M07.00S,2024-04-14T20:21:23.8Z,2,REGULAR,rebound,defensive,[],1630209,,,1610612762,51,44,2024-04-14T20:21:27Z,2130000,False,,,0,,O. Yurtseven REBOUND (Off:1 Def:4),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,229.0,5.0,4.0,1.0,,,,,,,,
231,PT05M01.00S,2024-04-14T20:21:34.1Z,2,REGULAR,3pt,Jump Shot,[],1641729,71.43561103810775,78.18627450980392,1610612762,51,44,2024-04-14T20:24:58Z,2140000,False,141.0,216.0,1,right,MISS B. Sensabaugh 25' 3PT,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Right Center,25.79,Missed,,,,,,,,,,,,,,,,,,
232,PT04M59.00S,2024-04-14T20:21:36.1Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,51,44,2024-04-14T20:24:58Z,2150000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,,,231.0,3.0,3.0,0.0,,,,,,,,
233,PT04M57.00S,2024-04-14T20:21:56.7Z,2,REGULAR,foul,personal,[],1641729,,,1610612744,51,44,2024-04-14T20:22:54Z,2160000,False,,,0,,B. Sensabaugh personal FOUL (2 PF),"[1641729, 1630541]",1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,Above the Break 3,24+ Left Center,,,,,,,201246.0,,,,,,,,2.0,0.0,Moody,1630541.0,,
243,PT04M57.00S,2024-04-14T20:23:19.9Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,51,44,2024-04-14T20:24:26Z,2185000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT04M57.00S,2024-04-14T20:23:19.9Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,51,44,2024-04-14T20:24:26Z,2187500,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT04M40.00S,2024-04-14T20:23:49.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,18.659658344283837,43.4359681372549,1610612744,53,44,2024-04-14T20:25:44Z,2190000,False,33.0,123.0,1,left,A. Wiggins 12' turnaround Jump Shot (9 PTS) (K. Looney 2 AST),"[203952, 1626172]",1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,12.72,Made,9.0,K. Looney,1626172.0,2.0,,,,,,,,,,,,,,
239,PT04M27.00S,2024-04-14T20:24:04.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641718,88.51839684625493,56.372549019607845,1610612762,53,44,2024-04-14T20:27:01Z,2210000,False,32.0,55.0,1,right,MISS K. George 6' fadeaway bank Shot,[1641718],1610612762.0,UTA,fadeaway bank,,,George,K. George,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,,,,,,,,,
240,PT04M25.00S,2024-04-14T20:24:06.5Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,53,44,2024-04-14T20:27:01Z,2220000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,239.0,4.0,3.0,1.0,,,,,,,,
241,PT04M08.00S,2024-04-14T20:24:22.0Z,2,REGULAR,2pt,Jump Shot,[],101108,21.50131406044678,49.754901960784316,1610612744,53,44,2024-04-14T20:27:19Z,2230000,False,1.0,150.0,1,left,MISS C. Paul 14' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Center,14.96,Missed,,,,,,,,,,,,,,,,,,
242,PT04M03.00S,2024-04-14T20:24:27.0Z,2,REGULAR,rebound,defensive,[],1630695,,,1610612762,53,44,2024-04-14T20:24:45Z,2240000,False,,,0,,M. Potter REBOUND (Off:0 Def:4),[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,Mid-Range,8-16 Center,,,,,,,,,241.0,4.0,4.0,0.0,,,,,,,,
245,PT04M00.00S,2024-04-14T20:24:31.9Z,2,REGULAR,foul,personal,['2freethrow'],203952,,,1610612762,53,44,2024-04-14T20:25:52Z,2250000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Potter 2 FT),"[203952, 1630695]",1610612744.0,GSW,shooting,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,201246.0,,,,,,,,1.0,0.0,Potter,1630695.0,,
247,PT04M00.00S,2024-04-14T20:24:58.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630695,,,1610612762,53,44,2024-04-14T20:25:36Z,2270000,False,,,0,,MISS M. Potter Free Throw 1 of 2,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
251,PT04M00.00S,2024-04-14T20:24:58.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612762,53,44,2024-04-14T20:25:36Z,2280000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,247.0,,,,,,,,,,,
252,PT04M00.00S,2024-04-14T20:24:58.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630695,,,1610612762,53,44,2024-04-14T20:25:36Z,2285000,False,,,0,,MISS M. Potter Free Throw 2 of 2,[1630695],1610612762.0,UTA,,,,Potter,M. Potter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
253,PT04M00.00S,2024-04-14T20:24:58.2Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,53,44,2024-04-14T20:25:37Z,2287500,False,,,0,,B. Podziemski REBOUND (Off:1 Def:4),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,252.0,5.0,4.0,1.0,,,,,,,,
249,PT04M00.00S,2024-04-14T20:25:00.4Z,2,REGULAR,substitution,out,[],1641729,,,1610612744,53,44,2024-04-14T20:25:36Z,2290000,False,,,0,,SUB out: B. Sensabaugh,[1641729],1610612762.0,UTA,,,,Sensabaugh,B. Sensabaugh,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT04M00.00S,2024-04-14T20:25:00.4Z,2,REGULAR,substitution,in,[],1630548,,,1610612744,53,44,2024-04-14T20:25:36Z,2300000,False,,,0,,SUB in: J. Juzang,[1630548],1610612762.0,UTA,,,,Juzang,J. Juzang,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M45.00S,2024-04-14T20:25:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,5.995400788436268,43.627450980392155,1610612744,53,44,2024-04-14T20:30:18Z,2310000,False,32.0,4.0,1,left,MISS J. Kuminga driving Layup,[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.21,Missed,,,,,,,,,,,,,,,,,,
255,PT03M42.00S,2024-04-14T20:25:40.4Z,2,REGULAR,rebound,defensive,[],1641718,,,1610612762,53,44,2024-04-14T20:30:18Z,2320000,False,,,0,,K. George REBOUND (Off:0 Def:1),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,Restricted Area,0-8 Center,,,,,,,,,254.0,1.0,1.0,0.0,,,,,,,,
