actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
167,PT11M05.00S,2023-12-17T02:09:48.9Z,2,REGULAR,2pt,Jump Shot,[],202691,10.988830486202366,29.901960784313726,1610612744,34,27,2023-12-17T02:10:49Z,1660000,False,100.0,51.0,1,left,MISS K. Thompson 11' driving floating bank Shot,[202691],1610612744.0,GSW,driving floating bank,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,11.26,Missed,,,,,,,,,,,,,,,,,,
168,PT10M59.00S,2023-12-17T02:09:54.9Z,2,REGULAR,rebound,offensive,[],202691,,,1610612744,34,27,2023-12-17T02:10:02Z,1670000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,8-16 Right,,,,,167.0,2.0,1.0,1.0,,,,,,,,,,,,
169,PT10M56.00S,2023-12-17T02:09:58.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101108,32.933639947437584,40.931372549019606,1610612744,34,27,2023-12-17T02:10:04Z,1680000,False,45.0,257.0,1,left,MISS C. Paul 26' 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
170,PT10M56.00S,2023-12-17T02:09:58.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,34,27,2023-12-17T02:10:04Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Center,,,,,169.0,,,,,,,,,,,,,,,
171,PT10M54.00S,2023-12-17T02:10:04.2Z,2,REGULAR,foul,personal,[],1630549,,,1610612744,34,27,2023-12-17T02:10:20Z,1700000,False,,,0,,D. Sharpe loose ball personal FOUL (1 PF),"[1630549, 203967]",1610612751.0,BKN,loose ball,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,,,,,,,,,,1.0,0.0,Saric,203967.0,,,
173,PT10M40.00S,2023-12-17T02:10:44.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203967,10.463206307490145,46.32352941176471,1610612744,36,27,2023-12-17T02:12:07Z,1720000,False,18.0,46.0,1,left,D. Saric floating Jump Shot (12 PTS) (K. Thompson 2 AST),"[203967, 202691]",1610612744.0,GSW,floating,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,4.95,Made,12.0,,,,,,K. Thompson,202691.0,2.0,,,,,,,,,
175,PT10M21.00S,2023-12-17T02:11:03.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,89.04402102496715,57.107843137254896,1610612751,36,29,2023-12-17T02:11:07Z,1740000,False,36.0,50.0,1,right,C. Thomas 6' driving Layup (14 PTS) (R. O'Neale 1 AST),"[1630560, 1626220]",1610612751.0,BKN,driving,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,6.17,Made,14.0,,,,,,R. O'Neale,1626220.0,1.0,,,,,,,,,
176,PT10M02.00S,2023-12-17T02:11:21.9Z,2,REGULAR,3pt,Jump Shot,[],202691,31.488173455978973,20.588235294117645,1610612744,36,29,2023-12-17T02:11:26Z,1750000,False,147.0,243.0,1,left,MISS K. Thompson 28' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,28.45,Missed,,,,,,,,,,,,,,,,,,
177,PT10M02.00S,2023-12-17T02:11:21.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,36,29,2023-12-17T02:11:26Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,176.0,,,,,,,,,,,,,,,
178,PT10M02.00S,2023-12-17T02:11:27.0Z,2,REGULAR,foul,personal,[],1630560,,,1610612744,36,29,2023-12-17T02:11:55Z,1770000,False,,,0,,C. Thomas loose ball personal FOUL (1 PF),"[1630560, 203952]",1610612751.0,BKN,loose ball,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,,,,,,1.0,0.0,Wiggins,203952.0,,,
180,PT09M51.00S,2023-12-17T02:11:53.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203967,6.915243101182654,43.38235294117647,1610612744,36,29,2023-12-17T02:11:58Z,1790000,False,33.0,13.0,1,left,MISS D. Saric driving Layup,[203967],1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,3.54,Missed,,,,,,,,,,,,,,,,,,
181,PT09M48.00S,2023-12-17T02:11:56.5Z,2,REGULAR,rebound,defensive,[],1630560,,,1610612751,36,29,2023-12-17T02:11:58Z,1800000,False,,,0,,C. Thomas REBOUND (Off:0 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,180.0,2.0,2.0,0.0,,,,,,,,,,,,
182,PT09M41.00S,2023-12-17T02:12:03.5Z,2,REGULAR,3pt,Jump Shot,[],1630560,66.04796320630749,50.245098039215684,1610612751,36,29,2023-12-17T02:13:41Z,1810000,False,1.0,267.0,1,right,MISS C. Thomas 26' pullup 3PT,[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,,
183,PT09M38.00S,2023-12-17T02:12:06.5Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,36,29,2023-12-17T02:12:09Z,1820000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,182.0,1.0,1.0,0.0,,,,,,,,,,,,
184,PT09M33.00S,2023-12-17T02:12:11.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,24.917871222076215,82.59803921568627,1610612744,39,29,2023-12-17T02:14:12Z,1830000,False,-163.0,182.0,1,left,K. Thompson 24' 3PT running (9 PTS) (C. Paul 5 AST),"[202691, 101108]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.41,Made,9.0,,,,,,C. Paul,101108.0,5.0,,,,,,,,,
186,PT09M16.00S,2023-12-17T02:12:28.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,81.2910643889619,36.51960784313725,1610612751,39,31,2023-12-17T02:14:36Z,1850000,False,-67.0,123.0,1,right,C. Thomas 14' fadeaway Jump Shot (16 PTS) (S. Dinwiddie 1 AST),"[1630560, 203915]",1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,14.06,Made,16.0,,,,,,S. Dinwiddie,203915.0,1.0,,,,,,,,,
188,PT08M50.00S,2023-12-17T02:12:54.9Z,2,REGULAR,2pt,Jump Shot,[],101108,22.815374507227332,44.36274509803921,1610612744,41,31,2023-12-17T02:12:59Z,1870000,False,28.0,162.0,1,left,C. Paul 16' pullup Jump Shot (2 PTS),[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Center,16.44,Made,2.0,,,,,,,,,,,,,,,,,
189,PT08M37.00S,2023-12-17T02:13:07.9Z,2,REGULAR,3pt,Jump Shot,[],1630560,66.3107752956636,51.71568627450981,1610612751,41,31,2023-12-17T02:13:14Z,1880000,False,9.0,264.0,1,right,MISS C. Thomas 26' 3PT,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.43,Missed,,,,,,,,,,,,,,,,,,
190,PT08M33.00S,2023-12-17T02:13:11.8Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612751,41,31,2023-12-17T02:13:11Z,1890000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:0),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,189.0,1.0,0.0,1.0,,,,,,,,,,,,
191,PT08M32.00S,2023-12-17T02:13:13.1Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630560,66.44218134034165,37.745098039215684,1610612751,41,34,2023-12-17T02:13:16Z,1900000,False,-61.0,263.0,1,right,C. Thomas 27' 3PT  (19 PTS) (D. Sharpe 2 AST),"[1630560, 1630549]",1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,27.0,Made,19.0,,,,,,D. Sharpe,1630549.0,2.0,,,,,,,,,
193,PT08M15.00S,2023-12-17T02:13:30.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,7.966491458607096,61.029411764705884,1610612744,43,34,2023-12-17T02:13:34Z,1920000,False,-55.0,22.0,1,left,A. Wiggins turnaround bank Jump Shot (7 PTS) (C. Paul 6 AST),"[203952, 101108]",1610612744.0,GSW,turnaround bank,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,5.95,Made,7.0,,,,,,C. Paul,101108.0,6.0,,,,,,,,,
194,PT08M04.00S,2023-12-17T02:13:42.9Z,2,REGULAR,foul,personal,['2freethrow'],203967,,,1610612751,43,34,2023-12-17T02:13:50Z,1930000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Thomas 2 FT),"[203967, 1630560]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,,,,,,1.0,0.0,Thomas,1630560.0,,,
196,PT08M04.00S,2023-12-17T02:14:17.5Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,43,35,2023-12-17T02:14:17Z,1950000,False,,,0,,C. Thomas Free Throw 1 of 2 (20 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
197,PT08M04.00S,2023-12-17T02:14:18.9Z,2,REGULAR,substitution,out,[],101108,,,1610612751,43,35,2023-12-17T02:14:46Z,1960000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M04.00S,2023-12-17T02:14:18.9Z,2,REGULAR,substitution,out,[],202691,,,1610612751,43,35,2023-12-17T02:14:46Z,1970000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M04.00S,2023-12-17T02:14:18.9Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,43,35,2023-12-17T02:14:46Z,1980000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M04.00S,2023-12-17T02:14:18.9Z,2,REGULAR,substitution,in,[],1630541,,,1610612751,43,35,2023-12-17T02:14:46Z,1990000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M04.00S,2023-12-17T02:14:18.9Z,2,REGULAR,substitution,in,[],1626172,,,1610612751,43,35,2023-12-17T02:14:46Z,2000000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M04.00S,2023-12-17T02:14:18.9Z,2,REGULAR,substitution,in,[],1628969,,,1610612751,43,35,2023-12-17T02:14:46Z,2010000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M04.00S,2023-12-17T02:14:18.9Z,2,REGULAR,substitution,out,[],203967,,,1610612751,43,35,2023-12-17T02:19:13Z,2015000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M04.00S,2023-12-17T02:14:18.9Z,2,REGULAR,substitution,in,[],201939,,,1610612751,43,35,2023-12-17T02:19:13Z,2017500,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M04.00S,2023-12-17T02:14:47.9Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,43,36,2023-12-17T02:14:47Z,2020000,False,,,0,,C. Thomas Free Throw 2 of 2 (21 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
204,PT07M48.00S,2023-12-17T02:15:05.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,8.229303547963205,38.23529411764706,1610612744,43,36,2023-12-17T02:15:12Z,2030000,False,59.0,25.0,1,left,MISS M. Moody 6' cutting Layup - blocked,"[1630541, 1630549]",1610612744.0,GSW,cutting,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,6.39,Missed,,,,,,,,,,Sharpe,1630549.0,,,,,,,
205,PT07M48.00S,2023-12-17T02:15:05.4Z,2,REGULAR,block,,[],1630549,,,1610612744,43,36,2023-12-17T02:15:16Z,2040000,False,,,0,,D. Sharpe BLOCK (1 BLK),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
206,PT07M46.00S,2023-12-17T02:15:07.4Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,43,36,2023-12-17T02:15:40Z,2050000,False,,,0,,M. Moody REBOUND (Off:1 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,204.0,1.0,0.0,1.0,,,,,,,,,,,,
207,PT07M43.00S,2023-12-17T02:15:11.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,5.590000152587891,50.0,1610612744,45,36,2023-12-17T02:15:11Z,2060000,False,0.0,0.0,1,left,M. Moody putback Layup (2 PTS),[1630541],1610612744.0,GSW,putback,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
208,PT07M34.00S,2023-12-17T02:15:26.3Z,2,REGULAR,foul,technical,['1freethrow'],1626172,,,1610612751,45,36,2023-12-17T02:15:32Z,2070000,False,,,0,,K. Looney defensive-3-second technical FOUL (1 Tech),[1626172],1610612744.0,GSW,defensive-3-second,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,,,,,,0.0,1.0,,,,,
209,PT07M34.00S,2023-12-17T02:15:44.2Z,2,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,45,37,2023-12-17T02:15:44Z,2080000,False,,,0,,C. Thomas technical Free Throw 1 of 1 (22 PTS),[1630560],1610612751.0,BKN,technical,,,Thomas,C. Thomas,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
210,PT07M28.00S,2023-12-17T02:15:59.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,90.09526938239159,41.42156862745098,1610612751,45,37,2023-12-17T02:16:11Z,2090000,False,-43.0,41.0,1,right,MISS D. Sharpe Layup,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,5.91,Missed,,,,,,,,,,,,,,,,,,
211,PT07M26.00S,2023-12-17T02:16:01.3Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,45,37,2023-12-17T02:20:04Z,2100000,False,,,0,,D. Sharpe REBOUND (Off:1 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,210.0,1.0,0.0,1.0,,,,,,,,,,,,
218,PT07M25.00S,2023-12-17T02:16:01.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,92.32917214191852,50.73529411764706,1610612751,45,37,2023-12-17T02:20:14Z,2105000,False,4.0,20.0,1,right,MISS D. Sharpe tip Layup,[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
219,PT07M25.00S,2023-12-17T02:16:01.0Z,2,REGULAR,rebound,offensive,[],1630549,,,1610612751,45,37,2023-12-17T02:20:14Z,2107500,False,,,0,,D. Sharpe REBOUND (Off:2 Def:0),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,218.0,2.0,0.0,2.0,,,,,,,,,,,,
212,PT07M24.00S,2023-12-17T02:16:02.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630549,94.40999984741211,50.0,1610612751,45,37,2023-12-17T02:20:16Z,2110000,False,0.0,0.0,1,right,MISS D. Sharpe putback Layup,[1630549],1610612751.0,BKN,putback,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
213,PT07M24.00S,2023-12-17T02:16:02.8Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,45,37,2023-12-17T02:20:16Z,2120000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:3),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,212.0,3.0,3.0,0.0,,,,,,,,,,,,
214,PT07M24.00S,2023-12-17T02:16:09.0Z,2,REGULAR,foul,personal,[],1630549,,,1610612744,45,37,2023-12-17T02:16:12Z,2130000,False,,,0,,D. Sharpe personal FOUL (2 PF),"[1630549, 203952]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,1151.0,,,,,,,,,,2.0,0.0,Wiggins,203952.0,,,
216,PT07M24.00S,2023-12-17T02:16:24.8Z,2,REGULAR,substitution,out,[],203952,,,1610612744,45,37,2023-12-17T02:16:27Z,2150000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M24.00S,2023-12-17T02:16:24.8Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,45,37,2023-12-17T02:16:27Z,2160000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M09.00S,2023-12-17T02:16:48.2Z,2,REGULAR,3pt,Jump Shot,[],1641764,22.946780551905388,7.352941176470589,1610612744,48,37,2023-12-17T02:16:52Z,2170000,False,213.0,163.0,1,left,B. Podziemski 26' 3PT step back (9 PTS),[1641764],1610612744.0,GSW,step back,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.85,Made,9.0,,,,,,,,,,,,,,,,,
221,PT06M57.00S,2023-12-17T02:17:03.1Z,2,REGULAR,foul,offensive,[],1630560,,,1610612751,48,37,2023-12-17T02:17:12Z,2180000,False,,,0,,C. Thomas charge offensive FOUL (2 PF),"[1630560, 1641764]",1610612751.0,BKN,charge,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,,,,,,,,,,2.0,0.0,Podziemski,1641764.0,,,
223,PT06M57.00S,2023-12-17T02:17:03.1Z,2,REGULAR,turnover,offensive foul,[],1630560,,,1610612751,48,37,2023-12-17T02:17:12Z,2200000,False,,,0,,C. Thomas offensive foul TURNOVER (1 TO),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,204059.0,,,,,,,,,,,,,,1.0,,
224,PT06M57.00S,2023-12-17T02:17:16.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,48,37,2023-12-17T02:17:16Z,2210000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M42.00S,2023-12-17T02:20:19.3Z,2,REGULAR,foul,offensive,[],1641764,,,1610612744,48,37,2023-12-17T02:20:37Z,2220000,False,,,0,,B. Podziemski offensive FOUL (1 PF),"[1641764, 1628969]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,204059.0,,,,,,,,,,1.0,0.0,Bridges,1628969.0,,,
231,PT06M42.00S,2023-12-17T02:20:19.3Z,2,REGULAR,turnover,offensive foul,[],1641764,,,1610612744,48,37,2023-12-17T02:20:19Z,2240000,False,,,0,,B. Podziemski offensive foul TURNOVER (2 TO),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,204059.0,,,,,,,,,,,,,,2.0,,
232,PT06M32.00S,2023-12-17T02:20:46.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626220,95.48291721419186,4.411764705882353,1610612751,48,40,2023-12-17T02:20:51Z,2250000,False,-228.0,-10.0,1,right,R. O'Neale 3PT  (5 PTS) (S. Dinwiddie 2 AST),"[1626220, 203915]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,22.81,Made,5.0,,,,,,S. Dinwiddie,203915.0,2.0,,,,,,,,,
234,PT06M16.00S,2023-12-17T02:21:01.8Z,2,REGULAR,turnover,bad pass,[],201939,,,1610612744,48,40,2023-12-17T02:21:10Z,2270000,False,,,0,,S. Curry bad pass TURNOVER (2 TO),"[201939, 203915]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,2.0,Dinwiddie,203915.0
235,PT06M16.00S,2023-12-17T02:21:01.8Z,2,REGULAR,steal,,[],203915,,,1610612751,48,40,2023-12-17T02:21:03Z,2280000,False,,,0,,S. Dinwiddie STEAL (1 STL),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
236,PT06M14.00S,2023-12-17T02:21:13.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628969,91.93495400788436,41.17647058823529,1610612751,48,42,2023-12-17T02:22:19Z,2290000,False,-44.0,23.0,1,right,M. Bridges running Layup (2 PTS) (R. O'Neale 2 AST),"[1628969, 1626220]",1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,4.99,Made,2.0,,,,,,R. O'Neale,1626220.0,2.0,,,,,,,,,
238,PT06M14.00S,2023-12-17T02:21:28.7Z,2,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612751,48,42,2023-12-17T02:21:40Z,2310000,False,,,0,,J. Kuminga shooting personal FOUL (1 PF) (Bridges 1 FT),"[1630228, 1628969]",1610612744.0,GSW,shooting,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,1628172.0,,,,,,,,,,1.0,0.0,Bridges,1628969.0,,,
240,PT06M14.00S,2023-12-17T02:21:39.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612751,48,42,2023-12-17T02:24:42Z,2330000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M14.00S,2023-12-17T02:24:20.6Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628969,,,1610612751,48,43,2023-12-17T02:24:20Z,2340000,False,,,0,,M. Bridges Free Throw 1 of 1 (3 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
242,PT05M58.00S,2023-12-17T02:24:38.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,7.966491458607096,40.68627450980392,1610612744,48,43,2023-12-17T02:24:46Z,2350000,False,47.0,22.0,1,left,MISS M. Moody driving Layup,[1630541],1610612744.0,GSW,driving,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,,,,,,,,,,,,,
244,PT05M54.00S,2023-12-17T02:24:42.5Z,2,REGULAR,rebound,offensive,[],1630541,,,1610612744,48,43,2023-12-17T02:24:46Z,2370000,False,,,0,,M. Moody REBOUND (Off:2 Def:0),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,,,,,242.0,2.0,0.0,2.0,,,,,,,,,,,,
245,PT05M53.00S,2023-12-17T02:24:43.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],201939,4.5499342969776615,96.07843137254902,1610612744,51,43,2023-12-17T02:24:50Z,2380000,False,-230.0,-10.0,1,left,S. Curry 3PT  (8 PTS) (M. Moody 1 AST),"[201939, 1630541]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Left Corner 3,24+ Left,23.06,Made,8.0,,,,,,M. Moody,1630541.0,1.0,,,,,,,,,
247,PT05M46.00S,2023-12-17T02:24:50.7Z,2,REGULAR,3pt,Jump Shot,[],203915,68.15045992115637,69.85294117647058,1610612751,51,43,2023-12-17T02:25:44Z,2400000,False,99.0,247.0,1,right,MISS S. Dinwiddie 26' step back 3PT,[203915],1610612751.0,BKN,step back,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,26.61,Missed,,,,,,,,,,,,,,,,,,
248,PT05M41.00S,2023-12-17T02:24:55.7Z,2,REGULAR,rebound,offensive,[],1626220,,,1610612751,51,43,2023-12-17T02:25:44Z,2410000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:0),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,,247.0,2.0,0.0,2.0,,,,,,,,,,,,
249,PT05M41.00S,2023-12-17T02:25:03.2Z,2,REGULAR,foul,technical,['1freethrow'],203915,,,1610612751,51,43,2023-12-17T02:25:10Z,2420000,False,,,0,,S. Dinwiddie technical FOUL (1 Tech),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,,1628172.0,,,,,,,,,,0.0,1.0,,,,,
250,PT05M41.00S,2023-12-17T02:25:22.1Z,2,REGULAR,freethrow,1 of 1,[],201939,,,1610612751,52,43,2023-12-17T02:25:22Z,2430000,False,,,0,,S. Curry technical Free Throw 1 of 1 (9 PTS),[201939],1610612744.0,GSW,technical,,,Curry,S. Curry,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
251,PT05M41.00S,2023-12-17T02:25:23.5Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,52,43,2023-12-17T02:25:35Z,2440000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M41.00S,2023-12-17T02:25:23.5Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,52,43,2023-12-17T02:25:35Z,2450000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
