actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
175,PT00M00.00S,2024-03-10T02:08:27.3Z,1,REGULAR,period,end,[],0,,,1610612759,27,32,2024-03-10T02:08:27Z,1750000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT12M00.00S,2024-03-10T02:10:28.9Z,2,REGULAR,substitution,out,['startperiod'],1630541,,,1610612759,27,32,2024-03-10T02:11:00Z,1770000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT12M00.00S,2024-03-10T02:10:28.9Z,2,REGULAR,substitution,out,['startperiod'],1631218,,,1610612759,27,32,2024-03-10T02:11:00Z,1780000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT12M00.00S,2024-03-10T02:10:28.9Z,2,REGULAR,substitution,out,['startperiod'],1628984,,,1610612759,27,32,2024-03-10T02:11:00Z,1790000,False,,,0,,SUB out: D. Graham,[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2024-03-10T02:10:28.9Z,2,REGULAR,substitution,out,['startperiod'],1631104,,,1610612759,27,32,2024-03-10T02:11:00Z,1800000,False,,,0,,SUB out: B. Wesley,[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2024-03-10T02:10:28.9Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612759,27,32,2024-03-10T02:11:00Z,1810000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2024-03-10T02:10:28.9Z,2,REGULAR,substitution,in,['startperiod'],1630228,,,1610612759,27,32,2024-03-10T02:11:00Z,1820000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT12M00.00S,2024-03-10T02:10:28.9Z,2,REGULAR,substitution,in,['startperiod'],1630200,,,1610612759,27,32,2024-03-10T02:11:00Z,1830000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT12M00.00S,2024-03-10T02:10:28.9Z,2,REGULAR,substitution,in,['startperiod'],1631103,,,1610612759,27,32,2024-03-10T02:11:00Z,1840000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT12M00.00S,2024-03-10T02:11:14.0Z,2,REGULAR,period,start,[],0,,,1610612759,27,32,2024-03-10T02:11:14Z,1850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT11M37.00S,2024-03-10T02:11:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631230,90.75229960578186,49.50980392156863,1610612759,27,34,2024-03-10T02:11:42Z,1860000,False,-2.0,34.0,1,right,D. Barlow Layup (8 PTS),[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Restricted Area,0-8 Center,3.45,Made,8.0,,,,,,,,,,,,,,,,,
187,PT11M26.00S,2024-03-10T02:11:49.9Z,2,REGULAR,foul,offensive,[],202691,,,1610612744,27,34,2024-03-10T02:12:08Z,1870000,False,,,0,,K. Thompson offensive FOUL (3 PF),"[202691, 1631230]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,203593.0,,,,,,3.0,0.0,Barlow,1631230.0
189,PT11M26.00S,2024-03-10T02:11:49.9Z,2,REGULAR,turnover,offensive foul,[],202691,,,1610612744,27,34,2024-03-10T02:11:49Z,1890000,False,,,0,,K. Thompson offensive foul TURNOVER (2 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,203593.0,2.0,,,,,,,,
190,PT11M26.00S,2024-03-10T02:12:06.5Z,2,REGULAR,substitution,out,[],202691,,,1610612759,27,34,2024-03-10T02:12:10Z,1900000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT11M26.00S,2024-03-10T02:12:06.5Z,2,REGULAR,substitution,in,[],1631311,,,1610612759,27,34,2024-03-10T02:12:10Z,1910000,False,,,0,,SUB in: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT11M17.00S,2024-03-10T02:12:25.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1631103,71.96123521681997,15.931372549019606,1610612759,27,37,2024-03-10T02:12:29Z,1920000,False,-170.0,211.0,1,right,M. Branham 27' 3PT  (3 PTS) (D. Barlow 3 AST),"[1631103, 1631230]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,27.12,Made,3.0,D. Barlow,1631230.0,3.0,,,,,,,,,,,,,,
194,PT10M58.00S,2024-03-10T02:12:43.8Z,2,REGULAR,2pt,Jump Shot,[],1630228,24.26084099868594,46.568627450980394,1610612744,27,37,2024-03-10T02:12:47Z,1940000,False,17.0,176.0,1,left,MISS J. Kuminga 17' Jump Shot,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Center,17.64,Missed,,,,,,,,,,,,,,,,,,
195,PT10M56.00S,2024-03-10T02:12:45.8Z,2,REGULAR,rebound,defensive,[],1631103,,,1610612759,27,37,2024-03-10T02:12:47Z,1950000,False,,,0,,M. Branham REBOUND (Off:0 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,,,,,,,194.0,2.0,2.0,0.0,,,,,,,,,,
196,PT10M43.00S,2024-03-10T02:12:59.6Z,2,REGULAR,turnover,lost ball,[],1631103,,,1610612759,27,37,2024-03-10T02:13:02Z,1960000,False,,,0,,M. Branham lost ball TURNOVER (2 TO),"[1631103, 101108]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Paul,101108.0,,,,,,
197,PT10M43.00S,2024-03-10T02:12:59.6Z,2,REGULAR,steal,,[],101108,,,1610612744,27,37,2024-03-10T02:13:01Z,1970000,False,,,0,,C. Paul STEAL (1 STL),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
198,PT10M38.00S,2024-03-10T02:13:06.8Z,2,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,27,37,2024-03-10T02:17:32Z,1980000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628480.0,1.0,,,,,,,,
199,PT10M20.00S,2024-03-10T02:13:30.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631230,78.18659658344284,67.7313112745098,1610612759,27,37,2024-03-10T02:13:36Z,1990000,False,89.0,153.0,1,right,MISS D. Barlow 17' Jump Shot,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,Mid-Range,16-24 Right Center,17.64,Missed,,,,,,,,,,,,,,,,,,
200,PT10M19.00S,2024-03-10T02:13:31.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612759,27,37,2024-03-10T02:13:36Z,2000000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Right Center,,,,,,,199.0,,,,,,,,,,,,,
201,PT10M19.00S,2024-03-10T02:13:35.3Z,2,REGULAR,foul,personal,[],203952,,,1610612759,27,37,2024-03-10T02:13:47Z,2010000,False,,,0,,A. Wiggins loose ball personal FOUL (1 PF),"[203952, 1630572]",1610612744.0,GSW,loose ball,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2882.0,,,,,,1.0,0.0,Mamukelashvili,1630572.0
203,PT10M10.00S,2024-03-10T02:14:06.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630200,92.19776609724047,53.431372549019606,1610612759,27,37,2024-03-10T02:19:26Z,2030000,False,17.0,21.0,1,right,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.7,Missed,,,,,,,,,,,,,,,,,,
204,PT10M07.00S,2024-03-10T02:14:09.6Z,2,REGULAR,rebound,offensive,[],1630572,,,1610612759,27,37,2024-03-10T02:14:11Z,2040000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,,,,203.0,1.0,0.0,1.0,,,,,,,,,,
205,PT10M06.00S,2024-03-10T02:14:10.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629640,65.65374507227332,43.13725490196079,1610612759,27,40,2024-03-10T02:14:14Z,2050000,False,-34.0,270.0,1,right,K. Johnson 27' 3PT  (10 PTS) (S. Mamukelashvili 1 AST),"[1629640, 1630572]",1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Above the Break 3,24+ Center,27.26,Made,10.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,,,,,,
207,PT09M47.00S,2024-03-10T02:14:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,13.748357424441524,39.21568627450981,1610612744,27,40,2024-03-10T02:20:51Z,2070000,False,54.0,77.0,1,left,MISS J. Kuminga 9' driving floating Shot,[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Right,9.37,Missed,,,,,,,,,,,,,,,,,,
208,PT09M45.00S,2024-03-10T02:14:34.4Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,27,40,2024-03-10T02:20:51Z,2080000,False,,,0,,D. Green REBOUND (Off:1 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,207.0,2.0,1.0,1.0,,,,,,,,,,
228,PT09M44.00S,2024-03-10T02:14:34.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203110,8.09789750328515,53.431372549019606,1610612744,27,40,2024-03-10T02:21:06Z,2085000,False,-17.0,24.0,1,left,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,Restricted Area,0-8 Center,2.92,Missed,,,,,,,,,,,,,,,,,,
229,PT09M43.00S,2024-03-10T02:14:35.4Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,27,40,2024-03-10T02:21:06Z,2087500,False,,,0,,D. Green REBOUND (Off:2 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,228.0,3.0,1.0,2.0,,,,,,,,,,
209,PT09M40.00S,2024-03-10T02:14:36.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101108,17.559132720105126,92.8921568627451,1610612744,30,40,2024-03-10T02:16:26Z,2090000,False,-214.0,113.0,1,left,C. Paul 24' 3PT  (5 PTS) (D. Green 2 AST),"[101108, 203110]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,24.23,Made,5.0,D. Green,203110.0,2.0,,,,,,,,,,,,,,
211,PT09M27.00S,2024-03-10T02:14:49.3Z,2,REGULAR,2pt,Jump Shot,[],1631103,84.05059132720105,68.62745098039215,1610612759,30,40,2024-03-10T02:22:30Z,2110000,False,93.0,97.0,1,right,MISS M. Branham 13' pullup Shot - blocked,"[1631103, 203110]",1610612759.0,SAS,pullup,,,Branham,M. Branham,,,,,Mid-Range,8-16 Right,13.47,Missed,,,,,,,,,,,,,Green,203110.0,,,,
212,PT09M27.00S,2024-03-10T02:14:49.3Z,2,REGULAR,block,,[],203110,,,1610612759,30,40,2024-03-10T02:14:51Z,2120000,False,,,0,,D. Green BLOCK (1 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
213,PT09M24.00S,2024-03-10T02:14:52.3Z,2,REGULAR,rebound,defensive,[],1631311,,,1610612744,30,40,2024-03-10T02:16:56Z,2130000,False,,,0,,L. Quinones REBOUND (Off:0 Def:1),[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Mid-Range,8-16 Right,,,,,,,211.0,1.0,1.0,0.0,,,,,,,,,,
214,PT09M20.00S,2024-03-10T02:14:56.8Z,2,REGULAR,turnover,bad pass,[],1630228,,,1610612744,30,40,2024-03-10T02:15:00Z,2140000,False,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1630200]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,Jones,1630200.0,,,,,,
215,PT09M20.00S,2024-03-10T02:14:56.8Z,2,REGULAR,steal,,[],1630200,,,1610612759,30,40,2024-03-10T02:17:26Z,2150000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
216,PT09M15.00S,2024-03-10T02:15:03.3Z,2,REGULAR,foul,personal,[],1630228,,,1610612759,30,40,2024-03-10T02:15:17Z,2160000,False,,,0,,J. Kuminga personal FOUL (2 PF),"[1630228, 1631103]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2882.0,,,,,,2.0,0.0,Branham,1631103.0
218,PT09M15.00S,2024-03-10T02:15:17.8Z,2,REGULAR,substitution,out,[],1629640,,,1610612759,30,40,2024-03-10T02:15:27Z,2180000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT09M15.00S,2024-03-10T02:15:17.8Z,2,REGULAR,substitution,out,[],1631230,,,1610612759,30,40,2024-03-10T02:15:27Z,2190000,False,,,0,,SUB out: D. Barlow,[1631230],1610612759.0,SAS,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT09M15.00S,2024-03-10T02:15:17.8Z,2,REGULAR,substitution,out,[],1630572,,,1610612759,30,40,2024-03-10T02:15:27Z,2200000,False,,,0,,SUB out: S. Mamukelashvili,[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M15.00S,2024-03-10T02:15:17.8Z,2,REGULAR,substitution,in,[],1631110,,,1610612759,30,40,2024-03-10T02:15:27Z,2210000,False,,,0,,SUB in: J. Sochan,[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M15.00S,2024-03-10T02:15:17.8Z,2,REGULAR,substitution,in,[],1630577,,,1610612759,30,40,2024-03-10T02:15:27Z,2220000,False,,,0,,SUB in: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M15.00S,2024-03-10T02:15:17.8Z,2,REGULAR,substitution,in,[],1628380,,,1610612759,30,40,2024-03-10T02:15:27Z,2230000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M06.00S,2024-03-10T02:15:41.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630200,63.41984231274639,56.127450980392155,1610612759,30,40,2024-03-10T02:15:48Z,2240000,False,31.0,291.0,1,right,MISS T. Jones 29' pullup 3PT,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,29.3,Missed,,,,,,,,,,,,,,,,,,
225,PT09M03.00S,2024-03-10T02:15:44.6Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,30,40,2024-03-10T02:15:48Z,2250000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:4),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,224.0,4.0,4.0,0.0,,,,,,,,,,
226,PT08M56.00S,2024-03-10T02:15:52.5Z,2,REGULAR,2pt,Jump Shot,[],203952,11.514454664914586,18.872549019607842,1610612744,32,40,2024-03-10T02:15:58Z,2260000,False,156.0,56.0,1,left,A. Wiggins 16' step back Jump Shot (4 PTS),[203952],1610612744.0,GSW,step back,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right,16.53,Made,4.0,,,,,,,,,,,,,,,,,
227,PT08M54.00S,2024-03-10T02:15:58.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612759,32,40,2024-03-10T02:15:58Z,2270000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT08M54.00S,2024-03-10T02:18:24.7Z,2,REGULAR,substitution,out,[],101108,,,1610612759,32,40,2024-03-10T02:18:44Z,2280000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M54.00S,2024-03-10T02:18:24.7Z,2,REGULAR,substitution,in,[],1641764,,,1610612759,32,40,2024-03-10T02:18:44Z,2290000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M41.00S,2024-03-10T02:19:09.1Z,2,REGULAR,foul,personal,['2freethrow'],1631311,,,1610612759,32,40,2024-03-10T02:19:34Z,2300000,False,,,0,,L. Quinones shooting personal FOUL (1 PF) (Branham 2 FT),"[1631311, 1631103]",1610612744.0,GSW,shooting,,,Quinones,L. Quinones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1628480.0,,,,,,1.0,0.0,Branham,1631103.0
235,PT08M41.00S,2024-03-10T02:19:37.9Z,2,REGULAR,freethrow,1 of 2,[],1631103,,,1610612759,32,41,2024-03-10T02:19:37Z,2320000,False,,,0,,M. Branham Free Throw 1 of 2 (4 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
236,PT08M41.00S,2024-03-10T02:19:38.5Z,2,REGULAR,substitution,out,[],203952,,,1610612759,32,41,2024-03-10T02:19:40Z,2330000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT08M41.00S,2024-03-10T02:19:38.5Z,2,REGULAR,substitution,in,[],1630541,,,1610612759,32,41,2024-03-10T02:19:40Z,2340000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT08M41.00S,2024-03-10T02:19:52.0Z,2,REGULAR,freethrow,2 of 2,[],1631103,,,1610612759,32,42,2024-03-10T02:19:52Z,2350000,False,,,0,,M. Branham Free Throw 2 of 2 (5 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
239,PT08M24.00S,2024-03-10T02:20:15.3Z,2,REGULAR,3pt,Jump Shot,[],1631311,32.14520367936925,72.05882352941177,1610612744,32,42,2024-03-10T02:20:20Z,2360000,False,-110.0,250.0,1,left,MISS L. Quinones 27' 3PT,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,27.3,Missed,,,,,,,,,,,,,,,,,,
240,PT08M22.00S,2024-03-10T02:20:17.3Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,32,42,2024-03-10T02:20:20Z,2370000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,239.0,1.0,0.0,1.0,,,,,,,,,,
241,PT08M13.00S,2024-03-10T02:20:26.8Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1641764,11.12023653088042,39.21568627450981,1610612744,32,42,2024-03-10T02:24:58Z,2380000,False,54.0,52.0,1,left,MISS B. Podziemski 7' Hook,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,7.49,Missed,,,,,,,,,,,,,,,,,,
242,PT08M09.00S,2024-03-10T02:20:30.8Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,32,42,2024-03-10T02:20:30Z,2390000,False,,,0,,J. Sochan REBOUND (Off:0 Def:3),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,241.0,3.0,3.0,0.0,,,,,,,,,,
243,PT08M04.00S,2024-03-10T02:20:35.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630577,77.08607095926413,9.068627450980392,1610612759,32,42,2024-03-10T02:26:13Z,2400000,False,-205.0,163.0,1,right,MISS J. Champagnie 26' running 3PT,[1630577],1610612759.0,SAS,running,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
244,PT08M00.00S,2024-03-10T02:20:39.8Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,32,42,2024-03-10T02:20:40Z,2410000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,
245,PT07M52.00S,2024-03-10T02:20:47.0Z,2,REGULAR,turnover,bad pass,[],203110,,,1610612744,32,42,2024-03-10T02:20:51Z,2420000,False,,,0,,D. Green bad pass TURNOVER (2 TO),"[203110, 1628380]",1610612744.0,GSW,,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,Collins,1628380.0,,,,,,
246,PT07M52.00S,2024-03-10T02:20:47.0Z,2,REGULAR,steal,,[],1628380,,,1610612759,32,42,2024-03-10T02:20:49Z,2430000,False,,,0,,Z. Collins STEAL (1 STL),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
247,PT07M48.00S,2024-03-10T02:20:52.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631110,93.51182654402102,44.36274509803921,1610612759,32,44,2024-03-10T02:27:35Z,2440000,False,-28.0,8.0,1,right,J. Sochan running Layup (12 PTS) (J. Champagnie 2 AST),"[1631110, 1630577]",1610612759.0,SAS,running,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,2.95,Made,12.0,J. Champagnie,1630577.0,2.0,,,,,,,,,,,,,,
249,PT07M48.00S,2024-03-10T02:20:58.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,32,44,2024-03-10T02:20:58Z,2460000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M48.00S,2024-03-10T02:23:22.8Z,2,REGULAR,substitution,out,[],1631311,,,1610612744,32,44,2024-03-10T02:23:37Z,2470000,False,,,0,,SUB out: L. Quinones,[1631311],1610612744.0,GSW,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M48.00S,2024-03-10T02:23:22.8Z,2,REGULAR,substitution,in,[],203967,,,1610612744,32,44,2024-03-10T02:23:37Z,2480000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT07M32.00S,2024-03-10T02:24:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,11.514454664914586,54.166666666666664,1610612744,32,44,2024-03-10T02:24:13Z,2490000,False,-21.0,56.0,1,left,MISS B. Podziemski Layup - blocked,"[1641764, 1631110]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,Sochan,1631110.0,,,,
253,PT07M32.00S,2024-03-10T02:24:06.7Z,2,REGULAR,block,,[],1631110,,,1610612744,32,44,2024-03-10T02:24:08Z,2500000,False,,,0,,J. Sochan BLOCK (1 BLK),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
254,PT07M29.00S,2024-03-10T02:24:09.7Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,32,44,2024-03-10T02:24:13Z,2510000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:0),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,252.0,2.0,0.0,2.0,,,,,,,,,,
255,PT07M29.00S,2024-03-10T02:24:13.8Z,2,REGULAR,foul,personal,[],1631110,,,1610612744,32,44,2024-03-10T02:24:22Z,2520000,False,,,0,,J. Sochan personal FOUL (2 PF),"[1631110, 1641764]",1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2882.0,,,,,,2.0,0.0,Podziemski,1641764.0
257,PT07M22.00S,2024-03-10T02:24:49.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630541,27.54599211563732,82.35294117647058,1610612744,32,44,2024-03-10T02:36:35Z,2540000,False,-162.0,206.0,1,left,MISS M. Moody 26' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
258,PT07M21.00S,2024-03-10T02:24:50.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,32,44,2024-03-10T02:42:36Z,2550000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,257.0,,,,,,,,,,,,,
