actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
167,PT00M29.60S,2023-12-07T03:36:58.2Z,1,REGULAR,rebound,defensive,[],1641764,,,1610612744,22,26,2023-12-07T03:37:05Z,1660000,False,,,0,,B. Podziemski REBOUND (Off:0 Def:2),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,166.0,2.0,2.0,0.0,,,,,,,,,,,,,,
168,PT00M11.80S,2023-12-07T03:37:17.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630703,,,1610612744,22,26,2023-12-07T03:37:25Z,1670000,False,,,0,,S. Henderson shooting personal FOUL (2 PF) (Podziemski 2 FT),"[1630703, 1641764]",1610612757.0,POR,shooting,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1626302.0,2.0,0.0,Podziemski,1641764.0,,,,,,,,,
170,PT00M11.80S,2023-12-07T03:37:45.0Z,1,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,22,26,2023-12-07T03:37:45Z,1690000,False,,,0,,MISS B. Podziemski Free Throw 1 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
171,PT00M11.80S,2023-12-07T03:37:45.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,22,26,2023-12-07T03:37:45Z,1700000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,170.0,,,,,,,,,,,,,,,,,
172,PT00M11.80S,2023-12-07T03:37:48.4Z,1,REGULAR,substitution,out,[],203967,,,1610612744,22,26,2023-12-07T03:37:56Z,1710000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M11.80S,2023-12-07T03:37:48.4Z,1,REGULAR,substitution,in,[],203110,,,1610612744,22,26,2023-12-07T03:37:56Z,1720000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT00M11.80S,2023-12-07T03:37:45.0Z,1,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,22,26,2023-12-07T03:38:19Z,1730000,False,,,0,,MISS B. Podziemski Free Throw 2 of 2,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
175,PT00M09.90S,2023-12-07T03:37:46.9Z,1,REGULAR,rebound,defensive,[],1631133,,,1610612757,22,26,2023-12-07T03:38:19Z,1740000,False,,,0,,J. Walker REBOUND (Off:2 Def:2),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,174.0,4.0,2.0,2.0,,,,,,,,,,,,,,
176,PT00M00.50S,2023-12-07T03:38:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629014,10.200394218134035,59.55882352941176,1610612757,22,26,2023-12-07T03:38:58Z,1750000,False,-48.0,43.0,1,left,MISS A. Simons 6' driving Layup,[1629014],1610612757.0,POR,driving,,,Simons,A. Simons,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
177,PT00M00.10S,2023-12-07T03:38:22.3Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612757,22,26,2023-12-07T03:38:58Z,1760000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,176.0,,,,,,,,,,,,,,,,,
178,PT00M00.00S,2023-12-07T03:38:25.5Z,1,REGULAR,period,end,[],0,,,1610612757,22,26,2023-12-07T03:38:25Z,1770000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT12M00.00S,2023-12-07T03:40:53.5Z,2,REGULAR,substitution,out,['startperiod'],203110,,,1610612757,22,26,2023-12-07T03:41:12Z,1780000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT12M00.00S,2023-12-07T03:40:53.5Z,2,REGULAR,substitution,in,['startperiod'],203967,,,1610612757,22,26,2023-12-07T03:41:12Z,1790000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT12M00.00S,2023-12-07T03:41:12.2Z,2,REGULAR,period,start,[],0,,,1610612757,22,26,2023-12-07T03:41:13Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M47.00S,2023-12-07T03:41:24.7Z,2,REGULAR,3pt,Jump Shot,[],1629680,4.28712220762155,95.09803921568627,1610612757,22,29,2023-12-07T03:41:47Z,1810000,False,-225.0,-12.0,1,left,M. Thybulle 3PT  (3 PTS) (K. Murray 1 AST),"[1629680, 1631200]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Left Corner 3,24+ Left,22.58,Made,,,,,,,,,,3.0,,K. Murray,1631200.0,1.0,,,,
185,PT11M35.00S,2023-12-07T03:41:38.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,88.91261498028909,43.627450980392155,1610612744,22,29,2023-12-07T03:41:51Z,1830000,False,-32.0,52.0,1,right,MISS B. Podziemski 6' driving Layup - blocked,"[1641764, 1631133]",1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,,,,,,,,,,,,Walker,1631133.0
186,PT11M35.00S,2023-12-07T03:41:38.8Z,2,REGULAR,block,,[],1631133,,,1610612744,22,29,2023-12-07T03:41:42Z,1840000,False,,,0,,J. Walker BLOCK (1 BLK),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
187,PT11M35.00S,2023-12-07T03:41:38.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,22,29,2023-12-07T03:41:51Z,1850000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,185.0,,,,,,,,,,,,,,,,,
189,PT11M33.00S,2023-12-07T03:42:03.7Z,2,REGULAR,foul,offensive,[],203967,,,1610612744,22,29,2023-12-07T03:42:18Z,1870000,False,,,0,,D. Saric offensive FOUL (1 PF),"[203967, 1631200]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,1.0,0.0,Murray,1631200.0,,,,,,,,,
191,PT11M33.00S,2023-12-07T03:42:03.7Z,2,REGULAR,turnover,offensive foul,[],203967,,,1610612744,22,29,2023-12-07T03:42:03Z,1890000,False,,,0,,D. Saric offensive foul TURNOVER (3 TO),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,,,,,,3.0,,,,,,,
192,PT11M24.00S,2023-12-07T03:42:22.4Z,2,REGULAR,foul,personal,['2freethrow'],203967,,,1610612757,22,29,2023-12-07T03:42:30Z,1900000,False,,,0,,D. Saric shooting personal FOUL (2 PF) (Walker 2 FT),"[203967, 1631133]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,2.0,0.0,Walker,1631133.0,,,,,,,,,
194,PT11M24.00S,2023-12-07T03:42:49.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631133,,,1610612757,22,30,2023-12-07T03:42:49Z,1920000,False,,,0,,J. Walker Free Throw 1 of 2 (1 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
195,PT11M24.00S,2023-12-07T03:43:02.4Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631133,,,1610612757,22,31,2023-12-07T03:43:02Z,1930000,False,,,0,,J. Walker Free Throw 2 of 2 (2 PTS),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
196,PT11M11.00S,2023-12-07T03:43:16.2Z,2,REGULAR,3pt,Jump Shot,[],202691,70.25295663600527,76.47058823529412,1610612744,22,31,2023-12-07T03:43:23Z,1940000,False,132.0,227.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.29,Missed,,,,,,,,,,,,,,,,,,
197,PT11M06.00S,2023-12-07T03:43:21.2Z,2,REGULAR,rebound,offensive,[],203967,,,1610612744,22,31,2023-12-07T04:56:29Z,1950000,False,,,0,,D. Saric REBOUND (Off:1 Def:1),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,,,196.0,2.0,1.0,1.0,,,,,,,,,,,,,,
200,PT11M04.00S,2023-12-07T03:43:22.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],101108,73.80091984231275,14.705882352941178,1610612744,22,31,2023-12-07T03:43:28Z,1980000,False,-176.0,194.0,1,right,MISS C. Paul 26' 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,26.21,Missed,,,,,,,,,,,,,,,,,,
201,PT11M04.00S,2023-12-07T03:43:22.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,22,31,2023-12-07T03:43:28Z,1990000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,200.0,,,,,,,,,,,,,,,,,
202,PT11M04.00S,2023-12-07T03:43:29.4Z,2,REGULAR,foul,personal,[],1631133,,,1610612744,22,31,2023-12-07T03:43:49Z,2000000,False,,,0,,J. Walker loose ball personal FOUL (2 PF),"[1631133, 203967]",1610612757.0,POR,loose ball,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1179.0,2.0,0.0,Saric,203967.0,,,,,,,,,
204,PT10M53.00S,2023-12-07T03:43:53.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630541,92.46057818659659,58.57843137254902,1610612744,24,31,2023-12-07T03:43:58Z,2020000,False,43.0,18.0,1,right,M. Moody Layup (8 PTS) (C. Paul 1 AST),"[1630541, 101108]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,4.67,Made,,,,,,,,,,8.0,,C. Paul,101108.0,1.0,,,,
206,PT10M53.00S,2023-12-07T03:43:55.7Z,2,REGULAR,foul,personal,['1freethrow'],1629014,,,1610612744,24,31,2023-12-07T03:44:08Z,2040000,False,,,0,,A. Simons shooting personal FOUL (2 PF) (Moody 1 FT),"[1629014, 1630541]",1610612757.0,POR,shooting,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,2.0,0.0,Moody,1630541.0,,,,,,,,,
208,PT10M53.00S,2023-12-07T03:44:19.6Z,2,REGULAR,freethrow,1 of 1,[],1630541,,,1610612744,25,31,2023-12-07T03:44:19Z,2060000,False,,,0,,M. Moody Free Throw 1 of 1 (9 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
209,PT10M44.00S,2023-12-07T03:44:33.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,17.0335085413929,44.6078431372549,1610612757,25,31,2023-12-07T03:44:47Z,2070000,False,27.0,108.0,1,left,MISS A. Simons 11' driving floating Shot,[1629014],1610612757.0,POR,driving floating,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,11.09,Missed,,,,,,,,,,,,,,,,,,
210,PT10M42.00S,2023-12-07T03:44:35.0Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,25,31,2023-12-07T03:44:47Z,2080000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,209.0,,,,,,,,,,,,,,,,,
211,PT10M42.00S,2023-12-07T03:44:38.4Z,2,REGULAR,foul,personal,[],1631200,,,1610612744,25,31,2023-12-07T03:46:22Z,2090000,False,,,0,,K. Murray loose ball personal FOUL (1 PF),"[1631200, 1630541]",1610612757.0,POR,loose ball,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,1.0,0.0,Moody,1630541.0,,,,,,,,,
213,PT10M29.00S,2023-12-07T03:44:59.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,93.77463863337714,55.14705882352941,1610612744,27,31,2023-12-07T03:45:02Z,2110000,False,26.0,6.0,1,right,D. Saric Layup (4 PTS) (C. Paul 2 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,2.64,Made,,,,,,,,,,4.0,,C. Paul,101108.0,2.0,,,,
215,PT10M21.00S,2023-12-07T03:45:07.3Z,2,REGULAR,2pt,Jump Shot,[],1630703,8.754927726675426,21.568627450980394,1610612757,27,33,2023-12-07T03:45:11Z,2130000,False,142.0,30.0,1,left,S. Henderson 14' pullup Jump Shot (5 PTS),[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,8-16 Right,14.53,Made,,,,,,,,,,5.0,,,,,,,,
216,PT10M02.00S,2023-12-07T03:45:25.9Z,2,REGULAR,3pt,Jump Shot,[],1630541,74.72076215505913,13.970588235294118,1610612744,27,33,2023-12-07T03:45:34Z,2140000,False,-180.0,185.0,1,right,MISS M. Moody 25' 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,25.83,Missed,,,,,,,,,,,,,,,,,,
217,PT09M58.00S,2023-12-07T03:45:29.9Z,2,REGULAR,rebound,defensive,[],1631200,,,1610612757,27,33,2023-12-07T03:45:34Z,2150000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,216.0,2.0,2.0,0.0,,,,,,,,,,,,,,
218,PT09M50.00S,2023-12-07T03:45:40.9Z,2,REGULAR,foul,offensive,[],1630703,,,1610612757,27,33,2023-12-07T03:45:45Z,2160000,False,,,0,,S. Henderson charge offensive FOUL (3 PF),"[1630703, 1630541]",1610612757.0,POR,charge,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,3.0,0.0,Moody,1630541.0,,,,,,,,,
220,PT09M50.00S,2023-12-07T03:45:40.9Z,2,REGULAR,turnover,offensive foul,[],1630703,,,1610612757,27,33,2023-12-07T03:45:40Z,2180000,False,,,0,,S. Henderson offensive foul TURNOVER (1 TO),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628487.0,,,,,,1.0,,,,,,,
221,PT09M50.00S,2023-12-07T03:45:52.7Z,2,REGULAR,substitution,out,[],1630703,,,1610612744,27,33,2023-12-07T03:45:56Z,2190000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M50.00S,2023-12-07T03:45:52.7Z,2,REGULAR,substitution,in,[],1627763,,,1610612744,27,33,2023-12-07T03:45:56Z,2200000,False,,,0,,SUB in: M. Brogdon,[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M33.00S,2023-12-07T03:46:29.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203967,71.04139290407359,19.852941176470587,1610612744,30,33,2023-12-07T03:46:33Z,2210000,False,-151.0,220.0,1,right,D. Saric 26' 3PT  (7 PTS) (C. Paul 3 AST),"[203967, 101108]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,26.64,Made,,,,,,,,,,7.0,,C. Paul,101108.0,3.0,,,,
225,PT09M07.00S,2023-12-07T03:46:59.0Z,2,REGULAR,foul,offensive,[],1627763,,,1610612757,30,33,2023-12-07T03:47:03Z,2230000,False,,,0,,M. Brogdon offensive FOUL (1 PF),"[1627763, 203967]",1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628487.0,1.0,0.0,Saric,203967.0,,,,,,,,,
227,PT09M07.00S,2023-12-07T03:46:59.0Z,2,REGULAR,turnover,offensive foul,[],1627763,,,1610612757,30,33,2023-12-07T03:46:59Z,2250000,False,,,0,,M. Brogdon offensive foul TURNOVER (1 TO),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1628487.0,,,,,,1.0,,,,,,,
228,PT09M07.00S,2023-12-07T03:47:06.7Z,2,REGULAR,substitution,out,[],203967,,,1610612744,30,33,2023-12-07T03:47:10Z,2260000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT09M07.00S,2023-12-07T03:47:06.7Z,2,REGULAR,substitution,out,[],1629014,,,1610612744,30,33,2023-12-07T03:47:10Z,2270000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M07.00S,2023-12-07T03:47:06.7Z,2,REGULAR,substitution,in,[],1626172,,,1610612744,30,33,2023-12-07T03:47:10Z,2280000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M07.00S,2023-12-07T03:47:06.7Z,2,REGULAR,substitution,in,[],1631101,,,1610612744,30,33,2023-12-07T03:47:10Z,2290000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M43.00S,2023-12-07T03:47:40.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1641764,85.89027595269383,47.794117647058826,1610612744,30,33,2023-12-07T03:47:46Z,2300000,False,-11.0,80.0,1,right,MISS B. Podziemski 8' driving Hook,[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,8.09,Missed,,,,,,,,,,,,,,,,,,
233,PT08M40.00S,2023-12-07T03:47:43.7Z,2,REGULAR,rebound,defensive,[],1631133,,,1610612757,30,33,2023-12-07T03:47:46Z,2310000,False,,,0,,J. Walker REBOUND (Off:2 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),8-16 Center,,,232.0,5.0,3.0,2.0,,,,,,,,,,,,,,
234,PT08M33.00S,2023-12-07T03:47:51.0Z,2,REGULAR,3pt,Jump Shot,[],1629680,27.020367936925098,82.1078431372549,1610612757,30,36,2023-12-07T03:47:55Z,2320000,False,-161.0,201.0,1,left,M. Thybulle 25' 3PT  (6 PTS) (M. Brogdon 2 AST),"[1629680, 1627763]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,25.76,Made,,,,,,,,,,6.0,,M. Brogdon,1627763.0,2.0,,,,
236,PT08M17.00S,2023-12-07T03:48:06.5Z,2,REGULAR,3pt,Jump Shot,[],202691,67.23061760840999,68.38235294117648,1610612744,30,36,2023-12-07T03:48:13Z,2340000,False,92.0,256.0,1,right,MISS K. Thompson 27' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.15,Missed,,,,,,,,,,,,,,,,,,
237,PT08M14.00S,2023-12-07T03:48:09.5Z,2,REGULAR,rebound,defensive,[],1627763,,,1610612757,30,36,2023-12-07T03:48:13Z,2350000,False,,,0,,M. Brogdon REBOUND (Off:0 Def:1),[1627763],1610612757.0,POR,,,,Brogdon,M. Brogdon,,,,,Above the Break 3,24+ Right Center,,,236.0,1.0,1.0,0.0,,,,,,,,,,,,,,
238,PT08M08.00S,2023-12-07T03:48:16.2Z,2,REGULAR,3pt,Jump Shot,[],1631200,8.754927726675426,3.9215686274509802,1610612757,30,39,2023-12-07T03:48:22Z,2360000,False,230.0,30.0,1,left,K. Murray 3PT  (3 PTS) (S. Sharpe 2 AST),"[1631200, 1631101]",1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,23.23,Made,,,,,,,,,,3.0,,S. Sharpe,1631101.0,2.0,,,,
240,PT07M58.00S,2023-12-07T03:48:28.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,30,39,2023-12-07T03:48:28Z,2380000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M58.00S,2023-12-07T03:50:59.4Z,2,REGULAR,substitution,out,[],101108,,,1610612744,30,39,2023-12-07T03:51:23Z,2390000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT07M58.00S,2023-12-07T03:50:59.4Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,30,39,2023-12-07T03:51:23Z,2400000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M58.00S,2023-12-07T03:50:59.4Z,2,REGULAR,substitution,out,[],202691,,,1610612744,30,39,2023-12-07T03:51:23Z,2410000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT07M58.00S,2023-12-07T03:50:59.4Z,2,REGULAR,substitution,in,[],203952,,,1610612744,30,39,2023-12-07T03:51:23Z,2420000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M58.00S,2023-12-07T03:50:59.4Z,2,REGULAR,substitution,in,[],203110,,,1610612744,30,39,2023-12-07T03:51:23Z,2430000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M58.00S,2023-12-07T03:50:59.4Z,2,REGULAR,substitution,in,[],201939,,,1610612744,30,39,2023-12-07T03:51:23Z,2440000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M47.00S,2023-12-07T03:51:39.4Z,2,REGULAR,3pt,Jump Shot,[],203952,69.99014454664915,75.73529411764706,1610612744,30,39,2023-12-07T03:51:46Z,2450000,False,129.0,230.0,1,right,MISS A. Wiggins 26' 3PT - blocked,"[203952, 1629680]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.32,Missed,,,,,,,,,,,,,,,,,Thybulle,1629680.0
248,PT07M47.00S,2023-12-07T03:51:39.4Z,2,REGULAR,block,,[],1629680,,,1610612744,30,39,2023-12-07T03:51:42Z,2460000,False,,,0,,M. Thybulle BLOCK (1 BLK),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
249,PT07M44.00S,2023-12-07T03:51:42.4Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,30,39,2023-12-07T03:51:48Z,2470000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,,,247.0,1.0,1.0,0.0,,,,,,,,,,,,,,
250,PT07M43.00S,2023-12-07T03:51:45.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631133,10.33180026281209,51.71568627450981,1610612757,30,39,2023-12-07T03:52:28Z,2480000,False,-9.0,45.0,1,left,MISS J. Walker running Layup - blocked,"[1631133, 203110]",1610612757.0,POR,running,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,Green,203110.0
251,PT07M43.00S,2023-12-07T03:51:45.1Z,2,REGULAR,block,,[],203110,,,1610612757,30,39,2023-12-07T03:51:50Z,2490000,False,,,0,,D. Green BLOCK (2 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
252,PT07M43.00S,2023-12-07T03:51:45.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612757,30,39,2023-12-07T03:51:59Z,2500000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,250.0,,,,,,,,,,,,,,,,,
254,PT07M36.00S,2023-12-07T03:52:12.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631200,26.231931668856767,16.42156862745098,1610612757,30,39,2023-12-07T03:52:16Z,2520000,False,168.0,194.0,1,left,MISS K. Murray 25' 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.66,Missed,,,,,,,,,,,,,,,,,,
255,PT07M33.00S,2023-12-07T03:52:15.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,30,39,2023-12-07T03:52:16Z,2530000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,254.0,,,,,,,,,,,,,,,,,
257,PT07M13.00S,2023-12-07T03:52:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,90.09526938239159,51.470588235294116,1610612744,30,39,2023-12-07T03:53:21Z,2550000,False,7.0,41.0,1,right,MISS K. Looney driving Layup,[1626172],1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,4.13,Missed,,,,,,,,,,,,,,,,,,
258,PT07M09.00S,2023-12-07T03:52:44.8Z,2,REGULAR,rebound,offensive,[],203110,,,1610612744,30,39,2023-12-07T03:52:44Z,2560000,False,,,0,,D. Green REBOUND (Off:2 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,257.0,5.0,3.0,2.0,,,,,,,,,,,,,,
259,PT07M09.00S,2023-12-07T03:52:44.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203110,94.40999984741211,50.0,1610612744,30,39,2023-12-07T04:12:33Z,2570000,False,0.0,0.0,1,right,MISS D. Green tip Layup,[203110],1610612744.0,GSW,tip,,,Green,D. Green,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
