actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
91,PT05M44.00S,2023-11-13T01:55:16.8Z,1,REGULAR,3pt,Jump Shot,[],1629638,29.911300919842315,68.13725490196079,1610612750,12,17,2023-11-13T01:55:19Z,890000,False,-91.0,229.0,1,left,N. Alexander-Walker 24' 3PT  (3 PTS) (A. Edwards 2 AST),"[1629638, 1630162]",1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,24.6,Made,3.0,A. Edwards,1630162.0,2.0,,,,,,,,,,,,,,
93,PT05M31.00S,2023-11-13T01:55:29.1Z,1,REGULAR,2pt,Jump Shot,[],202691,74.45795006570303,60.78431372549019,1610612744,14,17,2023-11-13T01:55:31Z,910000,False,54.0,188.0,1,right,K. Thompson 19' pullup Jump Shot (2 PTS) (S. Curry 2 AST),"[202691, 201939]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,19.52,Made,2.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
95,PT05M11.00S,2023-11-13T01:55:50.2Z,1,REGULAR,2pt,Jump Shot,[],1626157,12.040078843626807,23.774509803921568,1610612750,14,17,2023-11-13T01:55:52Z,930000,False,131.0,61.0,1,left,MISS K. Towns 14' driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,Mid-Range,8-16 Right,14.45,Missed,,,,,,,,,,,,,,,,,,
96,PT05M07.00S,2023-11-13T01:55:53.4Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,14,17,2023-11-13T01:55:53Z,940000,False,,,0,,S. Curry REBOUND (Off:1 Def:1),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,95.0,2.0,1.0,1.0,,,,,,,,,,
97,PT05M00.00S,2023-11-13T01:56:00.5Z,1,REGULAR,3pt,Jump Shot,[],203967,70.90998685939553,18.137254901960784,1610612744,14,17,2023-11-13T01:56:02Z,950000,False,-159.0,221.0,1,right,MISS D. Saric 27' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,27.23,Missed,,,,,,,,,,,,,,,,,,
98,PT04M58.00S,2023-11-13T01:56:02.5Z,1,REGULAR,rebound,defensive,[],1630162,,,1610612750,14,17,2023-11-13T01:56:06Z,960000,False,,,0,,A. Edwards REBOUND (Off:0 Def:1),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,97.0,1.0,1.0,0.0,,,,,,,,,,
99,PT04M53.00S,2023-11-13T01:56:08.1Z,1,REGULAR,2pt,Jump Shot,['fastbreak'],1630162,24.26084099868594,54.41176470588235,1610612750,14,17,2023-11-13T01:57:00Z,970000,False,-22.0,176.0,1,left,MISS A. Edwards 17' running Shot,[1630162],1610612750.0,MIN,running,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,17.7,Missed,,,,,,,,,,,,,,,,,,
100,PT04M50.00S,2023-11-13T01:56:11.1Z,1,REGULAR,rebound,defensive,[],201939,,,1610612744,14,17,2023-11-13T01:56:44Z,980000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,,,,,,,99.0,3.0,2.0,1.0,,,,,,,,,,
101,PT04M43.00S,2023-11-13T01:56:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201939,92.32917214191852,55.14705882352941,1610612744,16,17,2023-11-13T01:57:43Z,990000,False,26.0,20.0,1,right,S. Curry running Layup (11 PTS),[201939],1610612744.0,GSW,running,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,3.23,Made,11.0,,,,,,,,,,,,,,,,,
102,PT04M25.00S,2023-11-13T01:56:35.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630183,6.652431011826544,54.41176470588235,1610612750,16,19,2023-11-13T01:56:38Z,1000000,False,-22.0,10.0,1,left,J. McDaniels driving reverse Layup (4 PTS) (A. Edwards 3 AST),"[1630183, 1630162]",1610612750.0,MIN,driving reverse,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,2.43,Made,4.0,A. Edwards,1630162.0,3.0,,,,,,,,,,,,,,
104,PT04M12.00S,2023-11-13T01:56:48.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203967,84.31340341655716,58.82352941176471,1610612744,18,19,2023-11-13T01:56:52Z,1020000,False,44.0,95.0,1,right,D. Saric 10' Jump Shot (2 PTS) (K. Thompson 1 AST),"[203967, 202691]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),8-16 Center,10.47,Made,2.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
106,PT04M01.00S,2023-11-13T01:56:59.8Z,1,REGULAR,3pt,Jump Shot,[],1629638,29.38567674113009,75.98039215686273,1610612750,18,19,2023-11-13T01:57:03Z,1040000,False,-130.0,224.0,1,left,MISS N. Alexander-Walker 25' pullup 3PT,[1629638],1610612750.0,MIN,pullup,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
107,PT03M59.00S,2023-11-13T01:57:01.8Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,18,19,2023-11-13T01:57:25Z,1050000,False,,,0,,A. Wiggins REBOUND (Off:1 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,106.0,3.0,2.0,1.0,,,,,,,,,,
108,PT03M53.00S,2023-11-13T01:57:08.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],202691,72.22404730617609,19.607843137254903,1610612744,21,19,2023-11-13T01:59:13Z,1060000,False,-152.0,209.0,1,right,K. Thompson 25' 3PT pullup (5 PTS) (A. Wiggins 1 AST),"[202691, 203952]",1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.81,Made,5.0,A. Wiggins,203952.0,1.0,,,,,,,,,,,,,,
110,PT03M45.00S,2023-11-13T01:57:22.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,21,19,2023-11-13T01:57:22Z,1080000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,out,[],202691,,,1610612750,21,19,2023-11-13T01:59:58Z,1090000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,out,[],203952,,,1610612750,21,19,2023-11-13T01:59:58Z,1100000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,out,[],201939,,,1610612750,21,19,2023-11-13T01:59:58Z,1110000,False,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,out,[],1630183,,,1610612750,21,19,2023-11-13T01:59:58Z,1120000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,out,[],203497,,,1610612750,21,19,2023-11-13T01:59:58Z,1130000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,in,[],101108,,,1610612750,21,19,2023-11-13T01:59:58Z,1140000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,in,[],1630541,,,1610612750,21,19,2023-11-13T01:59:58Z,1150000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,in,[],1627780,,,1610612750,21,19,2023-11-13T01:59:58Z,1160000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,in,[],1629675,,,1610612750,21,19,2023-11-13T01:59:58Z,1170000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M45.00S,2023-11-13T01:58:56.4Z,1,REGULAR,substitution,in,[],203937,,,1610612750,21,19,2023-11-13T01:59:58Z,1180000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M35.00S,2023-11-13T02:00:24.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,7.966491458607096,35.78431372549019,1610612750,21,19,2023-11-13T02:00:27Z,1190000,False,71.0,22.0,1,left,MISS N. Reid 7' driving Hook,[1629675],1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,7.45,Missed,,,,,,,,,,,,,,,,,,
122,PT03M32.00S,2023-11-13T02:00:27.6Z,1,REGULAR,rebound,defensive,[],1627780,,,1610612744,21,19,2023-11-13T02:00:27Z,1200000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,121.0,1.0,1.0,0.0,,,,,,,,,,
123,PT03M24.00S,2023-11-13T02:00:38.2Z,1,REGULAR,violation,kicked ball,[],1629638,,,1610612744,21,19,2023-11-13T02:00:40Z,1210000,False,,,0,,N. Alexander-Walker kicked ball VIOLATION,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,1626300.0,,,,,,,,,
124,PT03M17.00S,2023-11-13T02:00:59.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,90.22667542706965,50.0,1610612744,23,19,2023-11-13T02:01:03Z,1220000,False,0.0,39.0,1,right,J. Kuminga driving DUNK (2 PTS) (C. Paul 1 AST),"[1630228, 101108]",1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,3.94,Made,2.0,C. Paul,101108.0,1.0,,,,,,,,,,,,,,
126,PT03M14.00S,2023-11-13T02:01:25.5Z,1,REGULAR,foul,technical,[],1630228,,,1610612750,23,19,2023-11-13T02:01:27Z,1240000,False,,,0,,J. Kuminga double technical FOUL (1 Tech),[1630228],1610612744.0,GSW,double,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,1626300.0,,,,0.0,1.0,,,,
127,PT03M14.00S,2023-11-13T02:01:25.5Z,1,REGULAR,foul,technical,[],1629675,,,1610612750,23,19,2023-11-13T02:01:29Z,1250000,False,,,0,,N. Reid double technical FOUL (1 Tech),[1629675],1610612750.0,MIN,double,,,Reid,N. Reid,,,,,,,,,,,,,,,,,1626300.0,,,,0.0,1.0,,,,
128,PT03M04.00S,2023-11-13T02:01:45.5Z,1,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,23,19,2023-11-13T02:01:47Z,1260000,False,,,0,,A. Edwards bad pass out-of-bounds TURNOVER (3 TO),[1630162],1610612750.0,MIN,bad pass,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1626300.0,3.0,,,,,,,,
129,PT02M50.00S,2023-11-13T02:02:05.3Z,1,REGULAR,foul,personal,['2freethrow'],203937,,,1610612744,23,19,2023-11-13T02:02:10Z,1270000,False,,,0,,K. Anderson shooting personal FOUL (1 PF) (Kuminga 2 FT),"[203937, 1630228]",1610612750.0,MIN,shooting,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,,,,1.0,0.0,Kuminga,1630228.0,,
131,PT02M50.00S,2023-11-13T02:02:31.6Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1630228,,,1610612744,24,19,2023-11-13T02:02:31Z,1290000,False,,,0,,J. Kuminga Free Throw 1 of 2 (3 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
132,PT02M50.00S,2023-11-13T02:02:33.0Z,1,REGULAR,substitution,out,[],1630162,,,1610612744,24,19,2023-11-13T02:02:39Z,1300000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M50.00S,2023-11-13T02:02:33.0Z,1,REGULAR,substitution,in,[],1629003,,,1610612744,24,19,2023-11-13T02:02:39Z,1310000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M50.00S,2023-11-13T02:02:51.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1630228,,,1610612744,25,19,2023-11-13T02:02:51Z,1320000,False,,,0,,J. Kuminga Free Throw 2 of 2 (4 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
135,PT02M36.00S,2023-11-13T02:03:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629638,8.09789750328515,57.107843137254896,1610612750,25,21,2023-11-13T02:03:09Z,1330000,False,-36.0,24.0,1,left,N. Alexander-Walker driving Layup (5 PTS) (N. Reid 1 AST),"[1629638, 1629675]",1610612750.0,MIN,driving,,,Alexander-Walker,N. Alexander-Walker,,,,,Restricted Area,0-8 Center,4.26,Made,5.0,N. Reid,1629675.0,1.0,,,,,,,,,,,,,,
137,PT02M29.00S,2023-11-13T02:03:17.0Z,1,REGULAR,foul,offensive,[],1627780,,,1610612744,25,21,2023-11-13T02:03:22Z,1350000,False,,,0,,G. Payton II offensive FOUL (1 PF),"[1627780, 1629638]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203054.0,,,,1.0,0.0,Alexander-Walker,1629638.0,,
139,PT02M29.00S,2023-11-13T02:03:17.0Z,1,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,25,21,2023-11-13T02:03:17Z,1370000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203054.0,1.0,,,,,,,,
141,PT02M06.00S,2023-11-13T02:04:03.6Z,1,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612750,25,21,2023-11-13T02:04:09Z,1390000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Milton 2 FT),"[1627780, 1629003]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,,,,2.0,0.0,Milton,1629003.0,,
143,PT02M06.00S,2023-11-13T02:04:34.4Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1629003,,,1610612750,25,22,2023-11-13T02:04:34Z,1410000,False,,,0,,S. Milton Free Throw 1 of 2 (1 PTS),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
144,PT02M06.00S,2023-11-13T02:04:45.8Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1629003,,,1610612750,25,22,2023-11-13T02:04:45Z,1420000,False,,,0,,MISS S. Milton Free Throw 2 of 2,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
145,PT02M04.00S,2023-11-13T02:04:47.2Z,1,REGULAR,rebound,defensive,[],1630541,,,1610612744,25,22,2023-11-13T02:04:47Z,1430000,False,,,0,,M. Moody REBOUND (Off:0 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,144.0,1.0,1.0,0.0,,,,,,,,,,
146,PT01M53.00S,2023-11-13T02:04:57.9Z,1,REGULAR,3pt,Jump Shot,[],1630541,92.9862023653088,3.1862745098039214,1610612744,25,22,2023-11-13T02:05:00Z,1440000,False,-234.0,13.0,1,right,MISS M. Moody 3PT,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Left Corner 3,24+ Left,23.45,Missed,,,,,,,,,,,,,,,,,,
147,PT01M51.00S,2023-11-13T02:04:59.9Z,1,REGULAR,rebound,defensive,[],203937,,,1610612750,25,22,2023-11-13T02:05:42Z,1450000,False,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,Left Corner 3,24+ Left,,,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,
148,PT01M43.00S,2023-11-13T02:05:08.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,11.645860709592641,47.549019607843135,1610612750,25,24,2023-11-13T02:05:11Z,1460000,False,12.0,57.0,1,left,K. Towns driving Layup (7 PTS) (K. Anderson 1 AST),"[1626157, 203937]",1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,7.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
150,PT01M43.00S,2023-11-13T02:05:13.2Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203967,,,1610612750,25,24,2023-11-13T02:05:19Z,1480000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Towns 1 FT),"[203967, 1626157]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1830.0,,,,1.0,0.0,Towns,1626157.0,,
152,PT01M43.00S,2023-11-13T02:05:38.2Z,1,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,25,25,2023-11-13T02:05:38Z,1500000,False,,,0,,K. Towns Free Throw 1 of 1 (8 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
153,PT01M22.00S,2023-11-13T02:06:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203967,92.06636005256242,44.11764705882353,1610612744,27,25,2023-11-13T02:06:03Z,1510000,False,-29.0,22.0,1,right,D. Saric driving Layup (4 PTS),[203967],1610612744.0,GSW,driving,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,3.68,Made,4.0,,,,,,,,,,,,,,,,,
155,PT01M02.00S,2023-11-13T02:06:36.7Z,1,REGULAR,turnover,out-of-bounds,[],203937,,,1610612750,27,25,2023-11-13T02:06:39Z,1530000,False,,,0,,K. Anderson lost ball out-of-bounds TURNOVER (1 TO),[203937],1610612750.0,MIN,lost ball,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203054.0,1.0,,,,,,,,
156,PT00M51.90S,2023-11-13T02:06:49.2Z,1,REGULAR,turnover,bad pass,[],1630541,,,1610612744,27,25,2023-11-13T02:06:50Z,1540000,False,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 1629638]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,1.0,,,,,,,Alexander-Walker,1629638.0
157,PT00M51.90S,2023-11-13T02:06:49.2Z,1,REGULAR,steal,,[],1629638,,,1610612750,27,25,2023-11-13T02:06:51Z,1550000,False,,,0,,N. Alexander-Walker STEAL (1 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
158,PT00M46.70S,2023-11-13T02:06:54.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203937,7.703679369250986,42.8921568627451,1610612750,27,27,2023-11-13T02:06:57Z,1560000,False,36.0,20.0,1,left,K. Anderson running Layup (2 PTS),[203937],1610612750.0,MIN,running,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,4.07,Made,2.0,,,,,,,,,,,,,,,,,
159,PT00M34.70S,2023-11-13T02:07:08.5Z,1,REGULAR,turnover,lost ball,[],101108,,,1610612744,27,27,2023-11-13T02:07:09Z,1570000,False,,,0,,C. Paul lost ball TURNOVER (1 TO),"[101108, 1629638]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,,,Alexander-Walker,1629638.0
160,PT00M34.70S,2023-11-13T02:07:08.5Z,1,REGULAR,steal,,[],1629638,,,1610612750,27,27,2023-11-13T02:07:10Z,1580000,False,,,0,,N. Alexander-Walker STEAL (2 STL),[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
161,PT00M30.50S,2023-11-13T02:07:12.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629638,8.886333771353483,56.127450980392155,1610612750,27,27,2023-11-13T02:08:29Z,1590000,False,-31.0,31.0,1,left,MISS N. Alexander-Walker running Layup,[1629638],1610612750.0,MIN,running,,,Alexander-Walker,N. Alexander-Walker,,,,,In The Paint (Non-RA),0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
162,PT00M28.30S,2023-11-13T02:07:16.5Z,1,REGULAR,rebound,offensive,[],1629675,,,1610612750,27,27,2023-11-13T02:07:16Z,1600000,False,,,0,,N. Reid REBOUND (Off:1 Def:0),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,161.0,1.0,0.0,1.0,,,,,,,,,,
163,PT00M28.30S,2023-11-13T02:07:20.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630228,,,1610612750,27,27,2023-11-13T02:09:45Z,1610000,False,,,0,,J. Kuminga personal FOUL (1 PF) (Reid 2 FT),"[1630228, 1629675]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,203054.0,,,,1.0,1.0,Reid,1629675.0,,
165,PT00M28.30S,2023-11-13T02:07:39.9Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612750,27,27,2023-11-13T02:07:50Z,1630000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,203054.0,,,,,,,,,
166,PT00M28.30S,2023-11-13T02:08:02.8Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1629675,,,1610612750,27,28,2023-11-13T02:08:02Z,1640000,False,,,0,,N. Reid Free Throw 1 of 2 (1 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
167,PT00M28.30S,2023-11-13T02:08:03.4Z,1,REGULAR,substitution,out,[],1627780,,,1610612750,27,28,2023-11-13T02:08:19Z,1650000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT00M28.30S,2023-11-13T02:08:03.4Z,1,REGULAR,substitution,out,[],1630541,,,1610612750,27,28,2023-11-13T02:08:19Z,1660000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT00M28.30S,2023-11-13T02:08:03.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612750,27,28,2023-11-13T02:08:19Z,1670000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT00M28.30S,2023-11-13T02:08:03.4Z,1,REGULAR,substitution,in,[],201939,,,1610612750,27,28,2023-11-13T02:08:19Z,1680000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT00M28.30S,2023-11-13T02:08:03.4Z,1,REGULAR,substitution,in,[],202691,,,1610612750,27,28,2023-11-13T02:08:19Z,1690000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT00M28.30S,2023-11-13T02:08:03.4Z,1,REGULAR,substitution,in,[],1630183,,,1610612750,27,28,2023-11-13T02:08:19Z,1700000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT00M28.30S,2023-11-13T02:08:27.0Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1629675,,,1610612750,27,29,2023-11-13T02:08:27Z,1710000,False,,,0,,N. Reid Free Throw 2 of 2 (2 PTS),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
174,PT00M08.40S,2023-11-13T02:08:49.8Z,1,REGULAR,2pt,Jump Shot,[],201939,87.20433639947439,31.127450980392158,1610612744,27,29,2023-11-13T02:08:52Z,1720000,False,-94.0,68.0,1,right,MISS S. Curry 11' driving floating bank Shot,[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,Mid-Range,8-16 Left,11.62,Missed,,,,,,,,,,,,,,,,,,
175,PT00M06.10S,2023-11-13T02:08:52.1Z,1,REGULAR,rebound,offensive,[],203967,,,1610612744,27,29,2023-11-13T02:09:53Z,1730000,False,,,0,,D. Saric REBOUND (Off:1 Def:0),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Mid-Range,8-16 Left,,,,,,,174.0,1.0,0.0,1.0,,,,,,,,,,
176,PT00M02.90S,2023-11-13T02:08:55.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203967,91.93495400788436,55.14705882352941,1610612744,29,29,2023-11-13T02:08:57Z,1740000,False,26.0,23.0,1,right,D. Saric Layup (6 PTS),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,3.47,Made,6.0,,,,,,,,,,,,,,,,,
