actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
269,PT05M26.00S,2023-11-25T04:06:56.5Z,2,REGULAR,turnover,offensive foul,[],1627780,,,1610612744,50,52,2023-11-25T04:06:56Z,2630000,False,,,0,,G. Payton II offensive foul TURNOVER (1 TO),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,203593.0,,,,,,,,
270,PT05M26.00S,2023-11-25T04:07:06.8Z,2,REGULAR,substitution,out,[],1631103,,,1610612759,50,52,2023-11-25T04:07:11Z,2640000,False,,,0,,SUB out: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT05M26.00S,2023-11-25T04:07:06.8Z,2,REGULAR,substitution,in,[],1630170,,,1610612759,50,52,2023-11-25T04:07:11Z,2650000,False,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT05M14.00S,2023-11-25T04:07:23.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628380,31.225361366622867,34.31372549019608,1610612759,50,52,2023-11-25T04:07:26Z,2660000,False,78.0,241.0,1,left,MISS Z. Collins 25' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Center,25.34,Missed,,,,,,,,,,,,,,,,,,
273,PT05M10.00S,2023-11-25T04:07:26.5Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,50,52,2023-11-25T04:07:26Z,2670000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Center,,,,,,,272.0,2.0,1.0,1.0,,,,,,,,,,
274,PT04M57.00S,2023-11-25T04:07:39.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,92.59198423127464,57.35294117647059,1610612744,50,52,2023-11-25T04:07:42Z,2680000,False,37.0,17.0,1,right,MISS K. Looney driving Layup,[1626172],1610612744.0,GSW,driving,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,4.06,Missed,,,,,,,,,,,,,,,,,,
275,PT04M53.00S,2023-11-25T04:07:43.5Z,2,REGULAR,rebound,defensive,[],1629640,,,1610612759,50,52,2023-11-25T04:07:43Z,2690000,False,,,0,,K. Johnson REBOUND (Off:1 Def:6),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,274.0,7.0,6.0,1.0,,,,,,,,,,
277,PT04M43.00S,2023-11-25T04:08:07.5Z,2,REGULAR,2pt,Jump Shot,[],1628380,9.411957950065702,68.13725490196079,1610612759,50,52,2023-11-25T04:08:10Z,2710000,False,-91.0,36.0,1,left,MISS Z. Collins 9' Jump Shot,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Left,9.76,Missed,,,,,,,,,,,,,,,,,,
278,PT04M39.00S,2023-11-25T04:08:11.9Z,2,REGULAR,rebound,defensive,[],1630541,,,1610612744,50,52,2023-11-25T04:08:11Z,2720000,False,,,0,,M. Moody REBOUND (Off:1 Def:2),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Mid-Range,8-16 Left,,,,,,,277.0,3.0,2.0,1.0,,,,,,,,,,
279,PT04M24.00S,2023-11-25T04:08:26.8Z,2,REGULAR,2pt,Jump Shot,[],203952,77.08607095926413,70.83333333333334,1610612744,50,52,2023-11-25T04:26:38Z,2730000,False,104.0,163.0,1,right,MISS A. Wiggins 19' pullup Shot,[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,19.34,Missed,,,,,,,,,,,,,,,,,,
280,PT04M19.00S,2023-11-25T04:08:31.5Z,2,REGULAR,rebound,defensive,[],1631110,,,1610612759,50,52,2023-11-25T04:08:31Z,2740000,False,,,0,,J. Sochan REBOUND (Off:0 Def:2),[1631110],1610612759.0,SAS,,,,Sochan,J. Sochan,,,,,Mid-Range,16-24 Right Center,,,,,,,279.0,2.0,2.0,0.0,,,,,,,,,,
281,PT04M05.00S,2023-11-25T04:08:46.4Z,2,REGULAR,2pt,Jump Shot,[],1630170,8.09789750328515,73.77450980392157,1610612759,50,54,2023-11-25T04:08:51Z,2750000,False,-119.0,24.0,1,left,D. Vassell 12' step back Jump Shot (14 PTS),[1630170],1610612759.0,SAS,step back,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Left,12.12,Made,14.0,,,,,,,,,,,,,,,,,
282,PT03M48.00S,2023-11-25T04:09:02.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203952,93.24901445466492,43.872549019607845,1610612744,52,54,2023-11-25T04:09:05Z,2760000,False,-31.0,11.0,1,right,A. Wiggins cutting Layup (7 PTS) (K. Looney 2 AST),"[203952, 1626172]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,3.25,Made,7.0,K. Looney,1626172.0,2.0,,,,,,,,,,,,,,
285,PT03M33.00S,2023-11-25T04:09:16.6Z,2,REGULAR,3pt,Jump Shot,[],1628380,32.670827858081466,32.1078431372549,1610612759,52,54,2023-11-25T04:46:50Z,2780000,False,89.0,255.0,1,left,MISS Z. Collins 26' 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
286,PT03M29.00S,2023-11-25T04:09:20.6Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,52,54,2023-11-25T04:46:50Z,2790000,False,,,0,,G. Payton II REBOUND (Off:0 Def:1),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Right Center,,,,,,,285.0,1.0,1.0,0.0,,,,,,,,,,
287,PT03M24.00S,2023-11-25T04:09:26.1Z,2,REGULAR,2pt,Jump Shot,[],201939,78.53153745072274,25.735294117647058,1610612744,54,54,2023-11-25T04:09:43Z,2800000,False,-121.0,149.0,1,right,S. Curry 19' Jump Shot (10 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Left Center,19.24,Made,10.0,,,,,,,,,,,,,,,,,
288,PT03M06.00S,2023-11-25T04:09:45.7Z,2,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612759,54,54,2023-11-25T04:09:53Z,2810000,False,,,0,,G. Payton II shooting personal FOUL (2 PF) (Johnson 2 FT),"[1627780, 1629640]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,203593.0,2.0,0.0,Johnson,1629640.0,,,,
290,PT03M06.00S,2023-11-25T04:10:17.3Z,2,REGULAR,freethrow,1 of 2,[],1629640,,,1610612759,54,54,2023-11-25T04:10:17Z,2830000,False,,,0,,MISS K. Johnson Free Throw 1 of 2,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
291,PT03M06.00S,2023-11-25T04:10:17.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,54,54,2023-11-25T04:10:17Z,2840000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,290.0,,,,,,,,,,,,,
292,PT03M06.00S,2023-11-25T04:10:18.7Z,2,REGULAR,substitution,out,[],1627780,,,1610612759,54,54,2023-11-25T04:10:25Z,2850000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT03M06.00S,2023-11-25T04:10:18.7Z,2,REGULAR,substitution,out,[],1630541,,,1610612759,54,54,2023-11-25T04:10:25Z,2860000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
294,PT03M06.00S,2023-11-25T04:10:18.7Z,2,REGULAR,substitution,out,[],203926,,,1610612759,54,54,2023-11-25T04:10:25Z,2870000,False,,,0,,SUB out: D. McDermott,[203926],1610612759.0,SAS,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M06.00S,2023-11-25T04:10:18.7Z,2,REGULAR,substitution,in,[],101108,,,1610612759,54,54,2023-11-25T04:10:25Z,2880000,False,,,0,,SUB in: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M06.00S,2023-11-25T04:10:18.7Z,2,REGULAR,substitution,in,[],202691,,,1610612759,54,54,2023-11-25T04:10:25Z,2890000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
297,PT03M06.00S,2023-11-25T04:10:18.7Z,2,REGULAR,substitution,in,[],1641705,,,1610612759,54,54,2023-11-25T04:10:25Z,2900000,False,,,0,,SUB in: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
298,PT03M06.00S,2023-11-25T04:10:39.3Z,2,REGULAR,freethrow,2 of 2,[],1629640,,,1610612759,54,55,2023-11-25T04:10:39Z,2910000,False,,,0,,K. Johnson Free Throw 2 of 2 (11 PTS),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
299,PT02M57.00S,2023-11-25T04:10:51.8Z,2,REGULAR,2pt,Jump Shot,[],201939,73.80091984231275,40.68627450980392,1610612744,56,55,2023-11-25T04:11:11Z,2920000,False,-47.0,194.0,1,right,S. Curry 19' Jump Shot (12 PTS) (C. Paul 4 AST),"[201939, 101108]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,16-24 Center,19.93,Made,12.0,C. Paul,101108.0,4.0,,,,,,,,,,,,,,
301,PT02M43.00S,2023-11-25T04:11:05.2Z,2,REGULAR,turnover,lost ball,[],1628380,,,1610612759,56,55,2023-11-25T04:11:08Z,2940000,False,,,0,,Z. Collins lost ball TURNOVER (2 TO),"[1628380, 1626172]",1610612759.0,SAS,,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,,,,,,Looney,1626172.0,,
302,PT02M43.00S,2023-11-25T04:11:05.2Z,2,REGULAR,steal,,[],1626172,,,1610612744,56,55,2023-11-25T04:11:08Z,2950000,False,,,0,,K. Looney STEAL (1 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
303,PT02M34.00S,2023-11-25T04:11:14.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],101108,66.17936925098554,47.05882352941176,1610612744,56,55,2023-11-25T04:11:15Z,2960000,False,-15.0,265.0,1,right,MISS C. Paul 26' 3PT,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
304,PT02M33.00S,2023-11-25T04:11:16.3Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,56,55,2023-11-25T04:11:16Z,2970000,False,,,0,,K. Looney REBOUND (Off:1 Def:3),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,303.0,4.0,3.0,1.0,,,,,,,,,,
305,PT02M31.00S,2023-11-25T04:11:17.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202691,68.15045992115637,68.13725490196079,1610612744,56,55,2023-11-25T04:11:19Z,2980000,False,91.0,247.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
306,PT02M28.00S,2023-11-25T04:11:20.1Z,2,REGULAR,rebound,offensive,[],202691,,,1610612744,56,55,2023-11-25T04:11:20Z,2990000,False,,,0,,K. Thompson REBOUND (Off:1 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,305.0,2.0,1.0,1.0,,,,,,,,,,
307,PT02M27.00S,2023-11-25T04:11:21.9Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202691,92.72339027595268,96.07843137254902,1610612744,56,55,2023-11-25T04:11:23Z,3000000,False,230.0,16.0,1,right,MISS K. Thompson 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Right Corner 3,24+ Right,23.09,Missed,,,,,,,,,,,,,,,,,,
308,PT02M24.00S,2023-11-25T04:11:24.2Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,56,55,2023-11-25T04:11:24Z,3010000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:4),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Right Corner 3,24+ Right,,,,,,,307.0,4.0,4.0,0.0,,,,,,,,,,
309,PT02M18.00S,2023-11-25T04:11:30.9Z,2,REGULAR,3pt,Jump Shot,[],1630170,32.53942181340342,38.970588235294116,1610612759,56,55,2023-11-25T04:29:58Z,3020000,False,55.0,253.0,1,left,MISS D. Vassell 25' pullup 3PT,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Above the Break 3,24+ Center,25.93,Missed,,,,,,,,,,,,,,,,,,
310,PT02M15.00S,2023-11-25T04:11:34.0Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,56,55,2023-11-25T04:11:34Z,3030000,False,,,0,,K. Looney REBOUND (Off:1 Def:4),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,309.0,5.0,4.0,1.0,,,,,,,,,,
311,PT02M04.00S,2023-11-25T04:11:44.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,90.22667542706965,59.068627450980394,1610612744,56,55,2023-11-25T04:11:48Z,3040000,False,45.0,39.0,1,right,MISS K. Thompson 6' driving Layup,[202691],1610612744.0,GSW,driving,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.0,Missed,,,,,,,,,,,,,,,,,,
312,PT02M00.00S,2023-11-25T04:11:48.7Z,2,REGULAR,rebound,defensive,[],1641705,,,1610612759,56,55,2023-11-25T04:11:48Z,3050000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:5),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,311.0,5.0,5.0,0.0,,,,,,,,,,
313,PT01M56.00S,2023-11-25T04:11:52.7Z,2,REGULAR,turnover,out-of-bounds,[],1641705,,,1610612759,56,55,2023-11-25T04:11:57Z,3060000,False,,,0,,V. Wembanyama bad pass out-of-bounds TURNOVER (4 TO),[1641705],1610612759.0,SAS,bad pass,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,4.0,1146.0,,,,,,,,
314,PT01M55.00S,2023-11-25T04:12:00.2Z,2,REGULAR,substitution,out,[],1628380,,,1610612744,56,55,2023-11-25T04:12:05Z,3070000,False,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT01M55.00S,2023-11-25T04:12:00.2Z,2,REGULAR,substitution,in,[],1630200,,,1610612744,56,55,2023-11-25T04:12:05Z,3080000,False,,,0,,SUB in: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT01M39.00S,2023-11-25T04:12:30.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],101108,78.79434954007884,70.09803921568627,1610612744,56,55,2023-11-25T04:12:38Z,3090000,False,100.0,147.0,1,right,MISS C. Paul 17' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,17.79,Missed,,,,,,,,,,,,,,,,,,
317,PT01M36.00S,2023-11-25T04:12:33.7Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,56,55,2023-11-25T04:12:33Z,3100000,False,,,0,,T. Jones REBOUND (Off:0 Def:4),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,316.0,4.0,4.0,0.0,,,,,,,,,,
318,PT01M29.00S,2023-11-25T04:12:40.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641705,5.863994743758213,56.61764705882353,1610612759,56,55,2023-11-25T04:12:44Z,3110000,False,-33.0,3.0,1,left,MISS V. Wembanyama driving Layup,[1641705],1610612759.0,SAS,driving,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,3.32,Missed,,,,,,,,,,,,,,,,,,
319,PT01M29.00S,2023-11-25T04:12:46.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612744,56,55,2023-11-25T04:12:46Z,3120000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,318.0,,,,,,,,,,,,,
322,PT01M14.00S,2023-11-25T04:13:17.0Z,2,REGULAR,2pt,Jump Shot,[],203952,78.0059132720105,55.88235294117647,1610612744,56,55,2023-11-25T04:13:32Z,3130000,False,29.0,154.0,1,right,MISS A. Wiggins 15' turnaround Shot - blocked,"[203952, 1641705]",1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Center,15.7,Missed,,,,,,,,,,,,,,,,,Wembanyama,1641705.0
332,PT01M14.00S,2023-11-25T04:13:17.0Z,2,REGULAR,block,,[],1641705,,,1610612744,56,55,2023-11-25T04:14:02Z,3132500,False,,,0,,V. Wembanyama BLOCK (2 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
323,PT01M12.00S,2023-11-25T04:13:19.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612744,56,55,2023-11-25T04:13:32Z,3135000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Mid-Range,8-16 Center,,,,,,,322.0,,,,,,,,,,,,,
324,PT01M11.00S,2023-11-25T04:13:22.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],202691,67.62483574244416,76.22549019607843,1610612744,59,55,2023-11-25T04:14:04Z,3170000,False,131.0,252.0,1,right,K. Thompson 28' 3PT  (11 PTS) (C. Paul 5 AST),"[202691, 101108]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,28.39,Made,11.0,C. Paul,101108.0,5.0,,,,,,,,,,,,,,
326,PT00M56.80S,2023-11-25T04:13:37.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,6.783837056504599,44.85294117647059,1610612759,59,55,2023-11-25T04:13:40Z,3190000,False,26.0,11.0,1,left,MISS T. Jones driving Layup,[1630200],1610612759.0,SAS,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
327,PT00M52.70S,2023-11-25T04:13:41.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,59,55,2023-11-25T04:13:41Z,3200000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,,,,,326.0,2.0,2.0,0.0,,,,,,,,,,
328,PT00M51.60S,2023-11-25T04:13:42.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,73.66951379763469,85.7843137254902,1610612744,59,55,2023-11-25T04:13:45Z,3210000,False,179.0,195.0,1,right,MISS K. Thompson 26' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.46,Missed,,,,,,,,,,,,,,,,,,
329,PT00M47.50S,2023-11-25T04:13:46.6Z,2,REGULAR,rebound,defensive,[],1630200,,,1610612759,59,55,2023-11-25T04:13:46Z,3220000,False,,,0,,T. Jones REBOUND (Off:0 Def:5),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,328.0,5.0,5.0,0.0,,,,,,,,,,
330,PT00M45.00S,2023-11-25T04:13:51.7Z,2,REGULAR,foul,personal,[],1626172,,,1610612759,59,55,2023-11-25T04:13:59Z,3230000,False,,,0,,K. Looney personal FOUL (2 PF),"[1626172, 1641705]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1146.0,2.0,0.0,Wembanyama,1641705.0,,,,
333,PT00M36.10S,2023-11-25T04:14:24.5Z,2,REGULAR,3pt,Jump Shot,[],1631110,33.85348226018397,53.18627450980392,1610612759,59,55,2023-11-25T04:14:27Z,3250000,False,-16.0,266.0,1,left,MISS J. Sochan 26' pullup 3PT,[1631110],1610612759.0,SAS,pullup,,,Sochan,J. Sochan,,,,,Above the Break 3,24+ Center,26.62,Missed,,,,,,,,,,,,,,,,,,
334,PT00M32.20S,2023-11-25T04:14:28.4Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,59,55,2023-11-25T04:14:28Z,3260000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Center,,,,,,,333.0,2.0,2.0,0.0,,,,,,,,,,
335,PT00M14.20S,2023-11-25T04:14:47.3Z,2,REGULAR,foul,offensive,[],202691,,,1610612744,59,55,2023-11-25T04:15:03Z,3270000,False,,,0,,K. Thompson offensive FOUL (2 PF),"[202691, 1629640]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1146.0,2.0,0.0,Johnson,1629640.0,,,,
337,PT00M14.20S,2023-11-25T04:14:47.3Z,2,REGULAR,turnover,offensive foul,[],202691,,,1610612744,59,55,2023-11-25T04:15:03Z,3290000,False,,,0,,K. Thompson offensive foul TURNOVER (1 TO),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,203593.0,,,,,,,,
339,PT00M14.20S,2023-11-25T04:15:03.9Z,2,REGULAR,substitution,in,[],1627780,,,1610612759,59,55,2023-11-25T04:15:08Z,3310000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
340,PT00M14.20S,2023-11-25T04:15:03.9Z,2,REGULAR,substitution,out,[],202691,,,1610612759,59,55,2023-11-25T04:15:28Z,3320000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT00M04.40S,2023-11-25T04:15:49.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630170,5.995400788436268,52.94117647058824,1610612759,59,55,2023-11-25T04:16:04Z,3330000,False,-15.0,4.0,1,left,MISS D. Vassell driving Layup,[1630170],1610612759.0,SAS,driving,,,Vassell,D. Vassell,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
342,PT00M02.40S,2023-11-25T04:15:51.3Z,2,REGULAR,rebound,defensive,[],1627780,,,1610612744,59,55,2023-11-25T04:16:13Z,3340000,False,,,0,,G. Payton II REBOUND (Off:0 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,,,,,,,341.0,2.0,2.0,0.0,,,,,,,,,,
343,PT00M00.00S,2023-11-25T04:16:22.7Z,2,REGULAR,period,end,[],0,,,1610612744,59,55,2023-11-25T04:16:22Z,3350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2023-11-25T04:31:23.6Z,3,REGULAR,substitution,out,['startperiod'],101108,,,1610612744,59,55,2023-11-25T04:31:42Z,3360000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2023-11-25T04:31:23.6Z,3,REGULAR,substitution,out,['startperiod'],1627780,,,1610612744,59,55,2023-11-25T04:31:42Z,3370000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2023-11-25T04:31:23.6Z,3,REGULAR,substitution,out,['startperiod'],1630170,,,1610612744,59,55,2023-11-25T04:31:42Z,3380000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT12M00.00S,2023-11-25T04:31:23.6Z,3,REGULAR,substitution,out,['startperiod'],1630200,,,1610612744,59,55,2023-11-25T04:31:42Z,3390000,False,,,0,,SUB out: T. Jones,[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
348,PT12M00.00S,2023-11-25T04:31:23.6Z,3,REGULAR,substitution,in,['startperiod'],202691,,,1610612744,59,55,2023-11-25T04:31:42Z,3400000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-11-25T04:31:23.6Z,3,REGULAR,substitution,in,['startperiod'],1630541,,,1610612744,59,55,2023-11-25T04:31:42Z,3410000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-11-25T04:31:23.6Z,3,REGULAR,substitution,in,['startperiod'],1628380,,,1610612744,59,55,2023-11-25T04:31:42Z,3420000,False,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-11-25T04:31:23.6Z,3,REGULAR,substitution,in,['startperiod'],1631103,,,1610612744,59,55,2023-11-25T04:31:42Z,3430000,False,,,0,,SUB in: M. Branham,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-11-25T04:32:27.9Z,3,REGULAR,period,start,[],0,,,1610612759,59,55,2023-11-25T04:32:27Z,3440000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
