actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
166,PT10M59.00S,2024-01-08T02:11:50.6Z,2,REGULAR,2pt,Jump Shot,[],1629018,83.39356110381078,19.607843137254903,1610612761,31,38,2024-01-08T02:12:21Z,1660000,False,-152.0,104.0,1,right,G. Trent Jr. 18' step back Jump Shot (7 PTS) (R. Barrett 1 AST),"[1629018, 1629628]",1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left,18.39,Made,7.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
168,PT10M38.00S,2024-01-08T02:12:12.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631218,12.565703022339028,49.50980392156863,1610612744,31,38,2024-01-08T02:12:19Z,1680000,False,2.0,66.0,1,left,MISS T. Jackson-Davis 6' Hook,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,6.56,Missed,,,,,,,,,,,,,,,,,,
169,PT10M36.00S,2024-01-08T02:12:14.3Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,31,38,2024-01-08T02:12:19Z,1690000,False,,,0,,R. Barrett REBOUND (Off:0 Def:2),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,168.0,2.0,2.0,0.0,,,,,,
170,PT10M30.00S,2024-01-08T02:12:19.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629628,90.88370565045992,40.44117647058824,1610612761,31,40,2024-01-08T02:13:09Z,1700000,False,-48.0,33.0,1,right,R. Barrett running Layup (11 PTS),[1629628],1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.82,Made,11.0,,,,,,,,,,,,,,,,,
171,PT10M13.00S,2024-01-08T02:12:36.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203967,10.33180026281209,39.46078431372549,1610612744,31,40,2024-01-08T02:12:56Z,1710000,False,53.0,45.0,1,left,MISS D. Saric 6' Layup - blocked,"[203967, 1628449]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,In The Paint (Non-RA),0-8 Center,6.9,Missed,,,,,,,,,,,,,,,,,Boucher,1628449.0
172,PT10M13.00S,2024-01-08T02:12:36.4Z,2,REGULAR,block,,[],1628449,,,1610612744,31,40,2024-01-08T02:19:37Z,1720000,False,,,0,,C. Boucher BLOCK (1 BLK),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
173,PT10M13.00S,2024-01-08T02:12:36.4Z,2,REGULAR,rebound,defensive,[],1628449,,,1610612761,31,40,2024-01-08T02:12:44Z,1730000,False,,,0,,C. Boucher REBOUND (Off:0 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,171.0,2.0,2.0,0.0,,,,,,
174,PT10M05.00S,2024-01-08T02:12:45.2Z,2,REGULAR,3pt,Jump Shot,[],1630567,68.9388961892247,11.029411764705882,1610612761,31,40,2024-01-08T02:12:51Z,1740000,False,-195.0,239.0,1,right,MISS S. Barnes 30' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,30.88,Missed,,,,,,,,,,,,,,,,,,
175,PT10M01.00S,2024-01-08T02:12:49.2Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,31,40,2024-01-08T02:12:51Z,1750000,False,,,0,,B. Podziemski REBOUND (Off:2 Def:3),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,174.0,5.0,3.0,2.0,,,,,,
176,PT09M52.00S,2024-01-08T02:12:57.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631218,8.492115637319317,53.18627450980392,1610612744,33,40,2024-01-08T02:14:58Z,1760000,False,-16.0,27.0,1,left,T. Jackson-Davis Hook (4 PTS) (D. Saric 1 AST),"[1631218, 203967]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.16,Made,4.0,D. Saric,203967.0,1.0,,,,,,,,,,,,,,
178,PT09M40.00S,2024-01-08T02:13:09.0Z,2,REGULAR,3pt,Jump Shot,[],1630567,67.7562417871222,66.42156862745098,1610612761,33,40,2024-01-08T02:13:17Z,1780000,False,82.0,251.0,1,right,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
179,PT09M37.00S,2024-01-08T02:13:13.0Z,2,REGULAR,rebound,offensive,[],1628449,,,1610612761,33,40,2024-01-08T02:13:13Z,1790000,False,,,0,,C. Boucher REBOUND (Off:1 Def:2),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,178.0,3.0,2.0,1.0,,,,,,
180,PT09M33.00S,2024-01-08T02:13:16.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629018,66.44218134034165,25.735294117647058,1610612761,33,40,2024-01-08T02:13:21Z,1800000,False,-121.0,263.0,1,right,MISS G. Trent Jr. 28' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,28.95,Missed,,,,,,,,,,,,,,,,,,
181,PT09M31.00S,2024-01-08T02:13:18.8Z,2,REGULAR,rebound,defensive,[],203967,,,1610612744,33,40,2024-01-08T02:13:21Z,1810000,False,,,0,,D. Saric REBOUND (Off:0 Def:2),[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,180.0,2.0,2.0,0.0,,,,,,
182,PT09M26.00S,2024-01-08T02:13:24.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203967,25.443495400788436,12.254901960784313,1610612744,33,40,2024-01-08T02:15:34Z,1820000,False,189.0,187.0,1,left,MISS D. Saric 26' running 3PT,[203967],1610612744.0,GSW,running,,,Saric,D. Saric,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
183,PT09M22.00S,2024-01-08T02:13:28.8Z,2,REGULAR,rebound,defensive,[],203471,,,1610612761,33,40,2024-01-08T02:13:30Z,1830000,False,,,0,,D. Schroder REBOUND (Off:0 Def:1),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,182.0,1.0,1.0,0.0,,,,,,
185,PT09M11.00S,2024-01-08T02:13:43.6Z,2,REGULAR,substitution,out,[],1630541,,,1610612761,33,40,2024-01-08T02:13:48Z,1850000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M11.00S,2024-01-08T02:13:43.6Z,2,REGULAR,substitution,in,[],202691,,,1610612761,33,40,2024-01-08T02:13:48Z,1860000,False,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M11.00S,2024-01-08T02:13:49.3Z,2,REGULAR,substitution,out,[],1630567,,,1610612761,33,40,2024-01-08T02:13:51Z,1870000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT09M11.00S,2024-01-08T02:13:49.3Z,2,REGULAR,substitution,in,[],1627751,,,1610612761,33,40,2024-01-08T02:13:51Z,1880000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M03.00S,2024-01-08T02:14:11.2Z,2,REGULAR,3pt,Jump Shot,[],1629628,70.64717477003943,77.94117647058823,1610612761,33,43,2024-01-08T02:14:14Z,1890000,False,140.0,223.0,1,right,R. Barrett 26' 3PT  (14 PTS) (D. Schroder 2 AST),"[1629628, 203471]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,26.35,Made,14.0,D. Schroder,203471.0,2.0,,,,,,,,,,,,,,
191,PT08M49.00S,2024-01-08T02:14:25.0Z,2,REGULAR,3pt,Jump Shot,[],1641764,22.946780551905388,87.74509803921569,1610612744,33,43,2024-01-08T02:14:32Z,1910000,False,-189.0,163.0,1,left,MISS B. Podziemski 24' 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
192,PT08M46.00S,2024-01-08T02:14:28.0Z,2,REGULAR,rebound,offensive,[],1631218,,,1610612744,33,43,2024-01-08T02:14:32Z,1920000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,191.0,3.0,2.0,1.0,,,,,,
193,PT08M34.00S,2024-01-08T02:14:40.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,11.038107752956636,95.61121323529412,1610612744,33,43,2024-01-08T02:14:51Z,1930000,False,-228.0,51.0,1,left,MISS B. Podziemski 3PT,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,23.38,Missed,,,,,,,,,,,,,,,,,,
194,PT08M30.00S,2024-01-08T02:14:44.7Z,2,REGULAR,rebound,defensive,[],1629628,,,1610612761,33,43,2024-01-08T02:14:51Z,1940000,False,,,0,,R. Barrett REBOUND (Off:0 Def:3),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Left Corner 3,24+ Left,,,,,,,,,,,193.0,3.0,3.0,0.0,,,,,,
195,PT08M22.00S,2024-01-08T02:14:51.9Z,2,REGULAR,3pt,Jump Shot,[],1629628,69.99014454664915,77.45098039215686,1610612761,33,46,2024-01-08T02:14:55Z,1950000,False,137.0,230.0,1,right,R. Barrett 26' 3PT  (17 PTS) (D. Schroder 3 AST),"[1629628, 203471]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,26.75,Made,17.0,D. Schroder,203471.0,3.0,,,,,,,,,,,,,,
197,PT08M21.00S,2024-01-08T02:14:56.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,33,46,2024-01-08T02:14:56Z,1970000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M21.00S,2024-01-08T02:17:15.3Z,2,REGULAR,substitution,out,[],202709,,,1610612744,33,46,2024-01-08T02:17:35Z,1980000,False,,,0,,SUB out: C. Joseph,[202709],1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT08M21.00S,2024-01-08T02:17:15.3Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,33,46,2024-01-08T02:17:35Z,1990000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT08M21.00S,2024-01-08T02:17:15.3Z,2,REGULAR,substitution,in,[],201939,,,1610612744,33,46,2024-01-08T02:17:35Z,2000000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT08M21.00S,2024-01-08T02:17:15.3Z,2,REGULAR,substitution,in,[],203952,,,1610612744,33,46,2024-01-08T02:17:35Z,2010000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT08M12.00S,2024-01-08T02:18:04.4Z,2,REGULAR,2pt,Jump Shot,[],202691,22.421156373193167,60.78431372549019,1610612744,35,46,2024-01-08T02:18:08Z,2020000,False,-54.0,158.0,1,left,K. Thompson 16' pullup Jump Shot (9 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,16.72,Made,9.0,,,,,,,,,,,,,,,,,
203,PT07M57.00S,2024-01-08T02:18:19.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1629018,87.86136662286465,43.872549019607845,1610612761,35,48,2024-01-08T02:18:26Z,2030000,False,-31.0,62.0,1,right,G. Trent Jr. 6' driving Hook (9 PTS) (R. Barrett 2 AST),"[1629018, 1629628]",1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.88,Made,9.0,R. Barrett,1629628.0,2.0,,,,,,,,,,,,,,
205,PT07M40.00S,2024-01-08T02:18:35.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202691,7.703679369250986,42.8921568627451,1610612744,37,48,2024-01-08T02:18:42Z,2050000,False,36.0,20.0,1,left,K. Thompson cutting finger roll Layup (11 PTS) (D. Saric 2 AST),"[202691, 203967]",1610612744.0,GSW,cutting finger roll,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,4.07,Made,11.0,D. Saric,203967.0,2.0,,,,,,,,,,,,,,
207,PT07M26.00S,2024-01-08T02:18:49.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,90.22667542706965,42.15686274509804,1610612761,37,48,2024-01-08T02:19:11Z,2070000,False,-39.0,39.0,1,right,MISS R. Barrett driving finger roll Layup - blocked,"[1629628, 1631218]",1610612761.0,TOR,driving finger roll,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.56,Missed,,,,,,,,,,,,,,,,,Jackson-Davis,1631218.0
208,PT07M26.00S,2024-01-08T02:18:49.6Z,2,REGULAR,block,,[],1631218,,,1610612761,37,48,2024-01-08T02:18:51Z,2080000,False,,,0,,T. Jackson-Davis BLOCK (1 BLK),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
209,PT07M26.00S,2024-01-08T02:18:49.6Z,2,REGULAR,rebound,offensive,[],1627751,,,1610612761,37,48,2024-01-08T02:18:55Z,2090000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,207.0,3.0,1.0,2.0,,,,,,
210,PT07M26.00S,2024-01-08T02:18:54.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627751,94.40999984741211,50.0,1610612761,37,50,2024-01-08T02:18:54Z,2100000,False,0.0,0.0,1,right,J. Poeltl putback Layup (6 PTS),[1627751],1610612761.0,TOR,putback,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Left,0.0,Made,6.0,,,,,,,,,,,,,,,,,
211,PT07M26.00S,2024-01-08T02:18:55.1Z,2,REGULAR,foul,personal,['1freethrow'],203967,,,1610612761,37,50,2024-01-08T02:19:04Z,2110000,False,,,0,,D. Saric shooting personal FOUL (1 PF) (Poeltl 1 FT),"[203967, 1627751]",1610612744.0,GSW,shooting,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,,,,,1151.0,,,,,,,,1.0,0.0,Poeltl,1627751.0,,
213,PT07M26.00S,2024-01-08T02:19:23.0Z,2,REGULAR,freethrow,1 of 1,['2ndchance'],1627751,,,1610612761,37,51,2024-01-08T02:19:23Z,2130000,False,,,0,,J. Poeltl Free Throw 1 of 1 (7 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
214,PT07M17.00S,2024-01-08T02:19:36.6Z,2,REGULAR,turnover,out-of-bounds,[],202691,,,1610612744,37,51,2024-01-08T02:19:44Z,2140000,False,,,0,,K. Thompson lost ball out-of-bounds TURNOVER (2 TO),[202691],1610612744.0,GSW,lost ball,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,2005.0,2.0,,,,,,,,,,,,
215,PT07M06.00S,2024-01-08T02:19:50.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,95.74572930354796,4.6568627450980395,1610612761,37,54,2024-01-08T02:19:55Z,2150000,False,-227.0,-13.0,1,right,C. Boucher 3PT  (3 PTS) (R. Barrett 3 AST),"[1628449, 1629628]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Left Corner 3,24+ Left,22.7,Made,3.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,
217,PT06M55.00S,2024-01-08T02:20:03.6Z,2,REGULAR,foul,personal,[],203471,,,1610612744,37,54,2024-01-08T02:20:11Z,2170000,False,,,0,,D. Schroder personal FOUL (2 PF),"[203471, 201939]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Mid-Range,16-24 Center,,,,,,,2005.0,,,,,,,,2.0,0.0,Curry,201939.0,,
219,PT06M47.00S,2024-01-08T02:20:34.3Z,2,REGULAR,3pt,Jump Shot,[],203967,32.802233902759525,44.11764705882353,1610612744,40,54,2024-01-08T02:20:39Z,2190000,False,29.0,256.0,1,left,D. Saric 25' 3PT  (6 PTS) (T. Jackson-Davis 1 AST),"[203967, 1631218]",1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,25.75,Made,6.0,T. Jackson-Davis,1631218.0,1.0,,,,,,,,,,,,,,
223,PT06M29.00S,2024-01-08T02:20:52.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628449,91.5407358738502,45.34313725490196,1610612761,40,56,2024-01-08T02:41:02Z,2230000,False,-23.0,27.0,1,right,C. Boucher Layup (5 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,3.57,Made,5.0,,,,,,,,,,,,,,,,,
224,PT06M23.00S,2024-01-08T02:20:59.2Z,2,REGULAR,3pt,Jump Shot,[],201939,25.837713534822605,83.57843137254902,1610612744,40,56,2024-01-08T02:22:27Z,2240000,False,-168.0,190.0,1,left,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
225,PT06M23.00S,2024-01-08T02:20:59.2Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,40,56,2024-01-08T02:21:07Z,2250000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:2),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,224.0,4.0,2.0,2.0,,,,,,
226,PT06M10.00S,2024-01-08T02:21:14.6Z,2,REGULAR,foul,personal,['2freethrow'],201939,,,1610612761,40,56,2024-01-08T02:21:21Z,2260000,False,,,0,,S. Curry shooting personal FOUL (1 PF) (Barrett 2 FT),"[201939, 1629628]",1610612744.0,GSW,shooting,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2005.0,,,,,,,,1.0,0.0,Barrett,1629628.0,,
228,PT06M10.00S,2024-01-08T02:21:44.9Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,40,56,2024-01-08T02:21:45Z,2280000,False,,,0,,MISS R. Barrett Free Throw 1 of 2,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
229,PT06M10.00S,2024-01-08T02:21:44.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,40,56,2024-01-08T02:21:45Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,228.0,,,,,,,,,
230,PT06M10.00S,2024-01-08T02:21:46.4Z,2,REGULAR,substitution,out,[],203967,,,1610612761,40,56,2024-01-08T02:21:57Z,2300000,False,,,0,,SUB out: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M10.00S,2024-01-08T02:21:46.4Z,2,REGULAR,substitution,out,[],1628449,,,1610612761,40,56,2024-01-08T02:21:57Z,2310000,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M10.00S,2024-01-08T02:21:46.4Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,40,56,2024-01-08T02:21:57Z,2320000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M10.00S,2024-01-08T02:21:46.4Z,2,REGULAR,substitution,in,[],1630228,,,1610612761,40,56,2024-01-08T02:21:57Z,2330000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M10.00S,2024-01-08T02:21:46.4Z,2,REGULAR,substitution,in,[],1630193,,,1610612761,40,56,2024-01-08T02:21:57Z,2340000,False,,,0,,SUB in: I. Quickley,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M10.00S,2024-01-08T02:21:46.4Z,2,REGULAR,substitution,in,[],1627783,,,1610612761,40,56,2024-01-08T02:21:57Z,2350000,False,,,0,,SUB in: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M10.00S,2024-01-08T02:22:04.6Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,40,57,2024-01-08T02:22:04Z,2360000,False,,,0,,R. Barrett Free Throw 2 of 2 (18 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
237,PT05M58.00S,2024-01-08T02:22:18.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,9.017739816031538,51.9607843137255,1610612744,42,57,2024-01-08T02:22:24Z,2370000,False,-10.0,32.0,1,left,T. Jackson-Davis cutting Layup (6 PTS) (S. Curry 4 AST),"[1631218, 201939]",1610612744.0,GSW,cutting,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,3.38,Made,6.0,S. Curry,201939.0,4.0,,,,,,,,,,,,,,
239,PT05M46.00S,2024-01-08T02:22:30.4Z,2,REGULAR,3pt,Jump Shot,[],203471,69.07030223390277,73.52941176470588,1610612761,42,60,2024-01-08T02:22:34Z,2390000,False,118.0,238.0,1,right,D. Schroder 26' 3PT  (3 PTS) (I. Quickley 7 AST),"[203471, 1630193]",1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,26.56,Made,3.0,I. Quickley,1630193.0,7.0,,,,,,,,,,,,,,
241,PT05M30.00S,2024-01-08T02:22:46.1Z,2,REGULAR,2pt,Jump Shot,[],203952,11.12023653088042,26.47058823529412,1610612744,42,60,2024-01-08T02:22:52Z,2410000,False,118.0,52.0,1,left,MISS A. Wiggins 12' turnaround bank Shot,[203952],1610612744.0,GSW,turnaround bank,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,12.86,Missed,,,,,,,,,,,,,,,,,,
242,PT05M28.00S,2024-01-08T02:22:48.1Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,42,60,2024-01-08T02:22:52Z,2420000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:3),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,8-16 Right,,,,,,,,,,,241.0,5.0,3.0,2.0,,,,,,
243,PT05M24.00S,2024-01-08T02:22:52.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630193,71.43561103810775,76.7156862745098,1610612761,42,60,2024-01-08T02:23:42Z,2430000,False,134.0,216.0,1,right,MISS I. Quickley 25' running pullup 3PT,[1630193],1610612761.0,TOR,running pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,25.4,Missed,,,,,,,,,,,,,,,,,,
244,PT05M22.00S,2024-01-08T02:22:54.4Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,42,60,2024-01-08T02:22:56Z,2440000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,243.0,1.0,1.0,0.0,,,,,,
245,PT05M14.00S,2024-01-08T02:23:02.4Z,2,REGULAR,2pt,Jump Shot,[],203952,20.18725361366623,20.098039215686274,1610612744,42,60,2024-01-08T02:24:12Z,2450000,False,150.0,137.0,1,left,MISS A. Wiggins 20' Jump Shot,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Mid-Range,16-24 Right Center,20.3,Missed,,,,,,,,,,,,,,,,,,
246,PT05M10.00S,2024-01-08T02:23:06.4Z,2,REGULAR,rebound,defensive,[],1627751,,,1610612761,42,60,2024-01-08T02:40:19Z,2460000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:4),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,245.0,6.0,4.0,2.0,,,,,,
247,PT04M58.00S,2024-01-08T02:23:18.1Z,2,REGULAR,3pt,Jump Shot,[],1629628,71.56701708278581,15.441176470588236,1610612761,42,60,2024-01-08T02:23:23Z,2470000,False,-173.0,215.0,1,right,MISS R. Barrett 27' 3PT,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Left Center,27.57,Missed,,,,,,,,,,,,,,,,,,
248,PT04M54.00S,2024-01-08T02:23:22.1Z,2,REGULAR,rebound,defensive,[],203952,,,1610612744,42,60,2024-01-08T02:23:23Z,2480000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:2),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,247.0,2.0,2.0,0.0,,,,,,
249,PT04M43.00S,2024-01-08T02:23:30.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630228,14.4053876478318,54.166666666666664,1610612744,44,60,2024-01-08T02:27:34Z,2490000,False,-21.0,83.0,1,left,J. Kuminga 8' turnaround fadeaway Jump Shot (6 PTS),[1630228],1610612744.0,GSW,turnaround fadeaway,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),8-16 Center,8.55,Made,6.0,,,,,,,,,,,,,,,,,
