actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
178,PT11M35.00S,2023-11-15T03:45:55.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612750,30,22,2023-11-15T03:49:44Z,1730000,False,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,1626302.0,,,,,,,,,,,,,
179,PT11M23.00S,2023-11-15T03:46:20.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627780,73.01248357424441,11.76470588235294,1610612744,30,22,2023-11-15T03:46:25Z,1740000,False,-191.0,201.0,1,right,MISS G. Payton II 27' 3PT,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,27.76,Missed,,,,,,,,,,,,,,,,,,
180,PT11M18.00S,2023-11-15T03:46:25.8Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612750,30,22,2023-11-15T03:46:25Z,1750000,False,,,0,,S. Milton REBOUND (Off:0 Def:2),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Above the Break 3,24+ Left Center,,,179.0,2.0,2.0,0.0,,,,,,,,,,,,,,
181,PT11M15.00S,2023-11-15T03:46:31.9Z,2,REGULAR,foul,personal,[],1627780,,,1610612750,30,22,2023-11-15T03:46:40Z,1760000,False,,,0,,G. Payton II personal FOUL (1 PF),"[1627780, 203937]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,1626302.0,,1.0,0.0,Anderson,203937.0,,,,,,,,
183,PT11M15.00S,2023-11-15T03:46:42.1Z,2,REGULAR,substitution,out,[],1629675,,,1610612750,30,22,2023-11-15T03:46:46Z,1780000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT11M15.00S,2023-11-15T03:46:42.1Z,2,REGULAR,substitution,in,[],1626157,,,1610612750,30,22,2023-11-15T03:46:46Z,1790000,False,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT11M02.00S,2023-11-15T03:47:04.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,4.28712220762155,35.78431372549019,1610612750,30,22,2023-11-15T03:47:11Z,1800000,False,71.0,-12.0,1,left,MISS R. Gobert 7' alley-oop DUNK,[203497],1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
186,PT10M59.00S,2023-11-15T03:47:07.1Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,30,22,2023-11-15T03:47:11Z,1810000,False,,,0,,R. Gobert REBOUND (Off:1 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,185.0,4.0,3.0,1.0,,,,,,,,,,,,,,
187,PT10M58.00S,2023-11-15T03:47:07.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,7.30946123521682,48.03921568627451,1610612750,30,22,2023-11-15T03:55:02Z,1820000,False,10.0,16.0,1,left,MISS R. Gobert putback Layup,[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.89,Missed,,,,,,,,,,,,,,,,,,
188,PT10M58.00S,2023-11-15T03:47:07.8Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,30,22,2023-11-15T03:47:15Z,1830000,False,,,0,,R. Gobert REBOUND (Off:2 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,187.0,5.0,3.0,2.0,,,,,,,,,,,,,,
206,PT10M58.00S,2023-11-15T03:47:10.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.258212877792378,44.85294117647059,1610612750,30,22,2023-11-15T03:51:28Z,1835000,False,26.0,6.0,1,left,MISS R. Gobert tip Layup,[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.65,Missed,,,,,,,,,,,,,,,,,,
207,PT10M58.00S,2023-11-15T03:47:10.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,30,22,2023-11-15T03:51:28Z,1837500,False,,,0,,R. Gobert REBOUND (Off:3 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,206.0,6.0,3.0,3.0,,,,,,,,,,,,,,
189,PT10M52.00S,2023-11-15T03:47:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.590000152587891,50.0,1610612750,30,24,2023-11-15T03:51:28Z,1840000,False,0.0,0.0,1,left,R. Gobert tip Layup (5 PTS),[203497],1610612750.0,MIN,tip,,,Gobert,R. Gobert,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,5.0,,,,,,,
190,PT10M43.00S,2023-11-15T03:47:22.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630541,91.93495400788436,44.6078431372549,1610612744,32,24,2023-11-15T03:55:36Z,1850000,False,-27.0,23.0,1,right,M. Moody driving reverse Layup (2 PTS) (G. Payton II 2 AST),"[1630541, 1627780]",1610612744.0,GSW,driving reverse,,,Moody,M. Moody,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,,,,,2.0,G. Payton II,1627780.0,2.0,,,,
191,PT10M30.00S,2023-11-15T03:47:35.8Z,2,REGULAR,3pt,Jump Shot,[],1626157,31.225361366622867,72.30392156862744,1610612750,32,27,2023-11-15T03:47:40Z,1860000,False,-112.0,241.0,1,left,K. Towns 26' 3PT  (8 PTS) (M. Conley 1 AST),"[1626157, 201144]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.55,Made,,,,,,,,,,,8.0,M. Conley,201144.0,1.0,,,,
193,PT10M14.00S,2023-11-15T03:47:51.4Z,2,REGULAR,2pt,Jump Shot,[],1630228,89.56964520367937,78.18627450980392,1610612744,34,27,2023-11-15T03:56:15Z,1880000,False,141.0,46.0,1,right,J. Kuminga 14' step back Jump Shot (2 PTS) (M. Moody 1 AST),"[1630228, 1630541]",1610612744.0,GSW,step back,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Right,14.81,Made,,,,,,,,,,,2.0,M. Moody,1630541.0,1.0,,,,
196,PT10M02.00S,2023-11-15T03:48:05.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,6.521024967148489,54.90196078431373,1610612750,34,29,2023-11-15T03:56:30Z,1900000,False,-25.0,9.0,1,left,K. Towns driving floating Jump Shot (10 PTS) (M. Conley 2 AST),"[1626157, 201144]",1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,2.6,Made,,,,,,,,,,,10.0,M. Conley,201144.0,2.0,,,,
198,PT10M02.00S,2023-11-15T03:48:11.0Z,2,REGULAR,foul,personal,['1freethrow'],1630228,,,1610612750,34,29,2023-11-15T03:48:24Z,1920000,False,,,0,,J. Kuminga personal FOUL (1 PF) (Towns 1 FT),"[1630228, 1626157]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,204059.0,,1.0,0.0,Towns,1626157.0,,,,,,,,
200,PT10M02.00S,2023-11-15T03:48:37.8Z,2,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,34,30,2023-11-15T03:48:37Z,1940000,False,,,0,,K. Towns Free Throw 1 of 1 (11 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,,11.0,,,,,,,
201,PT09M42.00S,2023-11-15T03:48:58.3Z,2,REGULAR,turnover,lost ball,[],1630228,,,1610612744,34,30,2023-11-15T03:49:02Z,1950000,False,,,0,,J. Kuminga lost ball TURNOVER (1 TO),"[1630228, 1626157]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,,,,Towns,1626157.0,,
202,PT09M42.00S,2023-11-15T03:48:58.3Z,2,REGULAR,steal,,[],1626157,,,1610612750,34,30,2023-11-15T03:49:00Z,1960000,False,,,0,,K. Towns STEAL (1 STL),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
203,PT09M33.00S,2023-11-15T03:49:07.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,27.94021024967148,18.627450980392158,1610612750,34,33,2023-11-15T03:49:11Z,1970000,False,157.0,210.0,1,left,K. Towns 26' 3PT  (14 PTS) (K. Anderson 2 AST),"[1626157, 203937]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,26.22,Made,,,,,,,,,,,14.0,K. Anderson,203937.0,2.0,,,,
205,PT09M31.00S,2023-11-15T03:49:14.3Z,2,REGULAR,timeout,full,['team'],0,,,1610612744,34,33,2023-11-15T03:49:14Z,1990000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M31.00S,2023-11-15T03:51:53.9Z,2,REGULAR,substitution,out,[],1627780,,,1610612744,34,33,2023-11-15T03:52:07Z,2000000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT09M31.00S,2023-11-15T03:51:53.9Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,34,33,2023-11-15T03:52:07Z,2010000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT09M31.00S,2023-11-15T03:51:53.9Z,2,REGULAR,substitution,in,[],203967,,,1610612744,34,33,2023-11-15T03:52:07Z,2020000,False,,,0,,SUB in: D. Saric,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M31.00S,2023-11-15T03:51:53.9Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,34,33,2023-11-15T03:52:07Z,2030000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M21.00S,2023-11-15T03:52:23.6Z,2,REGULAR,turnover,bad pass,[],1631218,,,1610612744,34,33,2023-11-15T03:52:31Z,2040000,False,,,0,,T. Jackson-Davis bad pass TURNOVER (1 TO),"[1631218, 201144]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,,,,,,,Conley,201144.0,,
215,PT09M21.00S,2023-11-15T03:52:23.6Z,2,REGULAR,steal,,[],201144,,,1610612750,34,33,2023-11-15T03:52:27Z,2050000,False,,,0,,M. Conley STEAL (1 STL),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
216,PT09M13.00S,2023-11-15T03:52:31.6Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1626157,6.783837056504599,43.872549019607845,1610612750,34,33,2023-11-15T04:00:31Z,2060000,False,31.0,11.0,1,left,MISS K. Towns turnaround Hook,[1626157],1610612750.0,MIN,turnaround,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.26,Missed,,,,,,,,,,,,,,,,,,
217,PT09M09.00S,2023-11-15T03:52:35.6Z,2,REGULAR,rebound,offensive,[],203497,,,1610612750,34,33,2023-11-15T04:00:31Z,2070000,False,,,0,,R. Gobert REBOUND (Off:4 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,216.0,7.0,3.0,4.0,,,,,,,,,,,,,,
218,PT09M05.00S,2023-11-15T03:52:38.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",203937,16.245072273324574,43.872549019607845,1610612750,34,35,2023-11-15T04:01:00Z,2080000,False,31.0,100.0,1,left,K. Anderson 10' driving floating Jump Shot (2 PTS) (S. Milton 1 AST),"[203937, 1629003]",1610612750.0,MIN,driving floating,,,Anderson,K. Anderson,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,,,,,,,,,,,2.0,S. Milton,1629003.0,1.0,,,,
220,PT08M49.00S,2023-11-15T03:52:54.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,91.93495400788436,62.99019607843137,1610612744,36,35,2023-11-15T04:01:50Z,2100000,False,65.0,23.0,1,right,M. Moody 6' pullup bank Jump Shot (4 PTS) (T. Jackson-Davis 3 AST),"[1630541, 1631218]",1610612744.0,GSW,pullup bank,,,Moody,M. Moody,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,,,,,,,,,,,4.0,T. Jackson-Davis,1631218.0,3.0,,,,
222,PT08M26.00S,2023-11-15T03:53:17.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203937,5.075558475689881,53.92156862745098,1610612750,36,35,2023-11-15T03:53:59Z,2120000,False,-20.0,-5.0,1,left,MISS K. Anderson turnaround Shot,[203937],1610612750.0,MIN,turnaround,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,2.02,Missed,,,,,,,,,,,,,,,,,,
224,PT08M26.00S,2023-11-15T03:53:17.7Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,36,35,2023-11-15T03:53:30Z,2140000,False,,,0,,C. Paul REBOUND (Off:0 Def:2),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Restricted Area,0-8 Center,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
225,PT08M18.00S,2023-11-15T03:53:25.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641764,75.1149802890933,7.352941176470589,1610612744,39,35,2023-11-15T04:03:15Z,2150000,False,-213.0,181.0,1,right,B. Podziemski 27' 3PT running (12 PTS) (M. Moody 2 AST),"[1641764, 1630541]",1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Left Center,27.99,Made,,,,,,,,,,,12.0,M. Moody,1630541.0,2.0,,,,
227,PT07M58.00S,2023-11-15T03:53:45.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203937,6.783837056504599,47.549019607843135,1610612750,39,37,2023-11-15T03:53:54Z,2170000,False,12.0,11.0,1,left,K. Anderson cutting DUNK (4 PTS) (R. Gobert 2 AST),"[203937, 203497]",1610612750.0,MIN,cutting,,,Anderson,K. Anderson,,,,,Restricted Area,0-8 Center,1.67,Made,,,,,,,,,,,4.0,R. Gobert,203497.0,2.0,,,,
229,PT07M47.00S,2023-11-15T03:53:58.2Z,2,REGULAR,foul,offensive,[],1631218,,,1610612744,39,37,2023-11-15T04:04:34Z,2190000,False,,,0,,T. Jackson-Davis offensive FOUL (1 PF),"[1631218, 201144]",1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,204059.0,,1.0,0.0,Conley,201144.0,,,,,,,,
231,PT07M47.00S,2023-11-15T03:53:58.2Z,2,REGULAR,turnover,offensive foul,[],1631218,,,1610612744,39,37,2023-11-15T03:53:58Z,2210000,False,,,0,,T. Jackson-Davis offensive foul TURNOVER (2 TO),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,204059.0,2.0,,,,,,,,,,,,
232,PT07M47.00S,2023-11-15T03:54:10.3Z,2,REGULAR,substitution,out,[],1631218,,,1610612750,39,37,2023-11-15T03:54:14Z,2220000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M47.00S,2023-11-15T03:54:10.3Z,2,REGULAR,substitution,in,[],1626172,,,1610612750,39,37,2023-11-15T03:54:14Z,2230000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M37.00S,2023-11-15T03:54:28.5Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626157,9.149145860709593,48.28431372549019,1610612750,39,39,2023-11-15T04:04:57Z,2240000,False,9.0,34.0,1,left,K. Towns driving floating bank Jump Shot (16 PTS) (M. Conley 3 AST),"[1626157, 201144]",1610612750.0,MIN,driving floating bank,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.46,Made,,,,,,,,,,,16.0,M. Conley,201144.0,3.0,,,,
236,PT07M23.00S,2023-11-15T03:54:42.5Z,2,REGULAR,2pt,Jump Shot,[],101108,91.19579500657031,30.426623774509803,1610612744,41,39,2023-11-15T04:05:09Z,2260000,False,-98.0,30.0,1,right,C. Paul 10' driving floating bank Jump Shot (5 PTS),[101108],1610612744.0,GSW,driving floating bank,,,Paul,C. Paul,,,,,Mid-Range,8-16 Left,10.25,Made,,,,,,,,,,,5.0,,,,,,,
237,PT07M10.00S,2023-11-15T03:54:55.4Z,2,REGULAR,3pt,Jump Shot,[],1626157,26.10052562417871,15.931372549019606,1610612750,41,39,2023-11-15T03:55:06Z,2270000,False,170.0,193.0,1,left,MISS K. Towns 25' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
238,PT07M10.00S,2023-11-15T03:54:55.4Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,41,39,2023-11-15T03:55:06Z,2280000,False,,,0,,C. Paul REBOUND (Off:0 Def:3),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,237.0,3.0,3.0,0.0,,,,,,,,,,,,,,
239,PT06M52.00S,2023-11-15T03:55:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,90.3580814717477,48.03921568627451,1610612744,41,39,2023-11-15T04:05:28Z,2290000,False,-10.0,38.0,1,right,MISS B. Podziemski driving finger roll Layup,[1641764],1610612744.0,GSW,driving finger roll,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,3.93,Missed,,,,,,,,,,,,,,,,,,
240,PT06M47.00S,2023-11-15T03:55:19.3Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612750,41,39,2023-11-15T03:55:20Z,2300000,False,,,0,,S. Milton REBOUND (Off:0 Def:3),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,239.0,3.0,3.0,0.0,,,,,,,,,,,,,,
241,PT06M43.00S,2023-11-15T03:55:21.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201144,9.806176084099869,94.6078431372549,1610612750,41,42,2023-11-15T04:05:47Z,2310000,False,-223.0,40.0,1,left,M. Conley 3PT running pullup (3 PTS) (S. Milton 2 AST),"[201144, 1629003]",1610612750.0,MIN,running pullup,,,Conley,M. Conley,,,,,Left Corner 3,24+ Left,22.65,Made,,,,,,,,,,,3.0,S. Milton,1629003.0,2.0,,,,
243,PT06M22.00S,2023-11-15T03:55:42.6Z,2,REGULAR,3pt,Jump Shot,[],203967,64.99671484888306,56.127450980392155,1610612744,41,42,2023-11-15T03:55:47Z,2330000,False,31.0,277.0,1,right,MISS D. Saric 27' 3PT,[203967],1610612744.0,GSW,,,,Saric,D. Saric,,,,,Above the Break 3,24+ Center,27.82,Missed,,,,,,,,,,,,,,,,,,
244,PT06M20.00S,2023-11-15T03:55:44.6Z,2,REGULAR,rebound,defensive,[],203497,,,1610612750,41,42,2023-11-15T03:55:47Z,2340000,False,,,0,,R. Gobert REBOUND (Off:4 Def:4),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,243.0,8.0,4.0,4.0,,,,,,,,,,,,,,
245,PT06M07.00S,2023-11-15T03:55:58.6Z,2,REGULAR,turnover,lost ball,[],1626157,,,1610612750,41,42,2023-11-15T03:56:02Z,2350000,False,,,0,,K. Towns lost ball TURNOVER (2 TO),"[1626157, 1630541]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,,,,,,,,,Moody,1630541.0,,
246,PT06M07.00S,2023-11-15T03:55:58.6Z,2,REGULAR,steal,,[],1630541,,,1610612744,41,42,2023-11-15T03:56:01Z,2360000,False,,,0,,M. Moody STEAL (1 STL),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
247,PT06M04.00S,2023-11-15T03:56:03.9Z,2,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612744,41,42,2023-11-15T03:56:14Z,2370000,False,,,0,,S. Milton shooting personal FOUL (2 PF) (Moody 2 FT),"[1629003, 1630541]",1610612750.0,MIN,shooting,,,Milton,S. Milton,,,,,Restricted Area,0-8 Center,,,,,,,1628159.0,,2.0,0.0,Moody,1630541.0,,,,,,,,
249,PT06M04.00S,2023-11-15T03:56:36.2Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630541,,,1610612744,42,42,2023-11-15T04:06:11Z,2390000,False,,,0,,M. Moody Free Throw 1 of 2 (5 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
250,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,42,42,2023-11-15T03:56:52Z,2400000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,out,[],101108,,,1610612744,42,42,2023-11-15T03:56:52Z,2410000,False,,,0,,SUB out: C. Paul,[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,out,[],203937,,,1610612744,42,42,2023-11-15T03:56:52Z,2420000,False,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,out,[],201144,,,1610612744,42,42,2023-11-15T03:56:52Z,2430000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,out,[],1629003,,,1610612744,42,42,2023-11-15T03:56:52Z,2440000,False,,,0,,SUB out: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,in,[],202709,,,1610612744,42,42,2023-11-15T03:56:52Z,2450000,False,,,0,,SUB in: C. Joseph,[202709],1610612744.0,GSW,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,in,[],203952,,,1610612744,42,42,2023-11-15T03:56:52Z,2460000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,in,[],1630162,,,1610612744,42,42,2023-11-15T03:56:52Z,2470000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,in,[],1629638,,,1610612744,42,42,2023-11-15T03:56:52Z,2480000,False,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612750.0,MIN,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M04.00S,2023-11-15T03:56:37.4Z,2,REGULAR,substitution,in,[],1629675,,,1610612744,42,42,2023-11-15T03:56:52Z,2490000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M04.00S,2023-11-15T03:57:00.2Z,2,REGULAR,substitution,out,[],203497,,,1610612744,42,42,2023-11-15T03:57:06Z,2500000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M04.00S,2023-11-15T03:57:00.2Z,2,REGULAR,substitution,in,[],1629003,,,1610612744,42,42,2023-11-15T03:57:06Z,2510000,False,,,0,,SUB in: S. Milton,[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M04.00S,2023-11-15T03:56:36.2Z,2,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630541,,,1610612744,43,42,2023-11-15T04:06:11Z,2520000,False,,,0,,M. Moody Free Throw 2 of 2 (6 PTS),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
263,PT05M47.00S,2023-11-15T03:57:21.9Z,2,REGULAR,foul,offensive,[],1629003,,,1610612750,43,42,2023-11-15T04:09:24Z,2530000,False,,,0,,S. Milton offensive FOUL (3 PF),"[1629003, 203967]",1610612750.0,MIN,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,,3.0,0.0,Saric,203967.0,,,,,,,,
265,PT05M47.00S,2023-11-15T03:57:21.9Z,2,REGULAR,turnover,offensive foul,[],1629003,,,1610612750,43,42,2023-11-15T03:57:21Z,2550000,False,,,0,,S. Milton offensive foul TURNOVER (1 TO),[1629003],1610612750.0,MIN,,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,1.0,,,,,,,,,,,,
266,PT05M47.00S,2023-11-15T03:57:33.7Z,2,REGULAR,substitution,out,[],1630541,,,1610612744,43,42,2023-11-15T03:57:51Z,2560000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
