actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
168,PT12M00.00S,2024-03-23T02:37:19.4Z,2,REGULAR,substitution,out,['startperiod'],203952,,,1610612744,38,38,2024-03-23T02:37:54Z,1660000,False,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2024-03-23T02:37:19.4Z,2,REGULAR,substitution,out,['startperiod'],1630169,,,1610612744,38,38,2024-03-23T02:37:54Z,1670000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2024-03-23T02:37:19.4Z,2,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,38,38,2024-03-23T02:37:54Z,1680000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2024-03-23T02:37:19.4Z,2,REGULAR,substitution,in,['startperiod'],203110,,,1610612744,38,38,2024-03-23T02:37:54Z,1690000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2024-03-23T02:37:19.4Z,2,REGULAR,substitution,in,['startperiod'],203926,,,1610612744,38,38,2024-03-23T02:37:54Z,1700000,False,,,0,,SUB in: D. McDermott,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2024-03-23T02:38:09.4Z,2,REGULAR,period,start,[],0,,,1610612754,38,38,2024-03-23T02:38:09Z,1710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M50.00S,2024-03-23T02:38:18.5Z,2,REGULAR,3pt,Jump Shot,[],203926,65.1281208935611,62.99019607843137,1610612754,38,38,2024-03-23T02:38:22Z,1720000,False,65.0,275.0,1,right,MISS D. McDermott 28' 3PT,[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,Above the Break 3,24+ Center,28.29,Missed,,,,,,,,,,,,,,,,,,
175,PT11M47.00S,2024-03-23T02:38:21.5Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,38,38,2024-03-23T02:38:22Z,1730000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:2),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Above the Break 3,24+ Center,,,,,,,174.0,4.0,2.0,2.0,,,,,,,,,,
176,PT11M38.00S,2024-03-23T02:38:31.1Z,2,REGULAR,2pt,Jump Shot,[],202691,18.347568988173457,23.03921568627451,1610612744,40,38,2024-03-23T02:38:35Z,1740000,False,135.0,120.0,1,left,K. Thompson 18' step back Jump Shot (7 PTS),[202691],1610612744.0,GSW,step back,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,18.05,Made,7.0,,,,,,,,,,,,,,,,,
177,PT11M25.00S,2024-03-23T02:38:42.9Z,2,REGULAR,3pt,Jump Shot,[],1641767,67.62483574244416,69.11764705882352,1610612754,40,38,2024-03-23T02:38:46Z,1750000,False,96.0,252.0,1,right,MISS B. Sheppard 26' 3PT,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,Above the Break 3,24+ Right Center,26.93,Missed,,,,,,,,,,,,,,,,,,
178,PT11M23.00S,2024-03-23T02:38:44.9Z,2,REGULAR,rebound,defensive,[],101108,,,1610612744,40,38,2024-03-23T02:38:46Z,1760000,False,,,0,,C. Paul REBOUND (Off:0 Def:1),[101108],1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Right Center,,,,,,,177.0,1.0,1.0,0.0,,,,,,,,,,
179,PT11M15.00S,2024-03-23T02:38:53.3Z,2,REGULAR,3pt,Jump Shot,[],202691,27.94021024967148,17.892156862745097,1610612744,40,38,2024-03-23T02:38:57Z,1770000,False,161.0,210.0,1,left,MISS K. Thompson 26' pullup 3PT,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,26.44,Missed,,,,,,,,,,,,,,,,,,
180,PT11M12.00S,2024-03-23T02:38:56.3Z,2,REGULAR,rebound,defensive,[],1630167,,,1610612754,40,38,2024-03-23T02:38:57Z,1780000,False,,,0,,O. Toppin REBOUND (Off:0 Def:2),[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Above the Break 3,24+ Right Center,,,,,,,179.0,2.0,2.0,0.0,,,,,,,,,,
181,PT11M08.00S,2024-03-23T02:39:01.7Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",204456,86.94152431011827,48.03921568627451,1610612754,40,38,2024-03-23T02:41:56Z,1790000,False,-10.0,70.0,1,right,MISS T. McConnell 7' turnaround Shot,[204456],1610612754.0,IND,turnaround,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,7.09,Missed,,,,,,,,,,,,,,,,,,
182,PT11M05.00S,2024-03-23T02:39:04.7Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,40,38,2024-03-23T02:41:56Z,1800000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:3),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,181.0,5.0,3.0,2.0,,,,,,,,,,
183,PT10M54.00S,2024-03-23T02:39:14.9Z,2,REGULAR,3pt,Jump Shot,[],1641764,27.414586070959263,16.666666666666664,1610612744,43,38,2024-03-23T02:39:30Z,1810000,False,167.0,205.0,1,left,B. Podziemski 26' 3PT  (11 PTS) (D. Green 3 AST),"[1641764, 203110]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,26.44,Made,11.0,D. Green,203110.0,3.0,,,,,,,,,,,,,,
185,PT10M36.00S,2024-03-23T02:39:31.8Z,2,REGULAR,3pt,Jump Shot,[],1630167,85.3646517739816,96.07843137254902,1610612754,43,41,2024-03-23T02:39:37Z,1830000,False,230.0,85.0,1,right,O. Toppin 24' 3PT  (3 PTS) (T. McConnell 2 AST),"[1630167, 204456]",1610612754.0,IND,,,,Toppin,O. Toppin,,,,,Right Corner 3,24+ Right,24.56,Made,3.0,T. McConnell,204456.0,2.0,,,,,,,,,,,,,,
187,PT10M20.00S,2024-03-23T02:39:48.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202691,15.062417871222076,46.07843137254902,1610612744,45,41,2024-03-23T02:39:53Z,1850000,False,20.0,89.0,1,left,K. Thompson 9' fadeaway Jump Shot (9 PTS) (C. Paul 3 AST),"[202691, 101108]",1610612744.0,GSW,fadeaway,,,Thompson,K. Thompson,,,,,In The Paint (Non-RA),8-16 Center,9.12,Made,9.0,C. Paul,101108.0,3.0,,,,,,,,,,,,,,
189,PT10M00.00S,2024-03-23T02:40:07.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,91.01511169513797,57.84313725490197,1610612754,45,41,2024-03-23T02:40:12Z,1870000,False,39.0,32.0,1,right,MISS T. McConnell driving Layup,[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
190,PT09M57.00S,2024-03-23T02:40:10.9Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,45,41,2024-03-23T02:41:06Z,1880000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,189.0,4.0,2.0,2.0,,,,,,,,,,
194,PT09M57.00S,2024-03-23T02:40:11.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630188,91.93495400788436,46.81372549019608,1610612754,45,41,2024-03-23T02:41:06Z,1885000,False,-16.0,23.0,1,right,MISS J. Smith tip Layup,[1630188],1610612754.0,IND,tip,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,,
195,PT09M57.00S,2024-03-23T02:40:11.9Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,45,41,2024-03-23T02:40:45Z,1887500,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,194.0,3.0,3.0,0.0,,,,,,,,,,
191,PT09M52.00S,2024-03-23T02:40:15.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,27.020367936925098,80.63725490196079,1610612744,48,41,2024-03-23T02:44:26Z,1890000,False,-153.0,201.0,1,left,K. Thompson 25' 3PT running (12 PTS) (T. Jackson-Davis 2 AST),"[202691, 1631218]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.31,Made,12.0,T. Jackson-Davis,1631218.0,2.0,,,,,,,,,,,,,,
193,PT09M51.00S,2024-03-23T02:40:20.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612754,48,41,2024-03-23T02:40:20Z,1910000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M51.00S,2024-03-23T02:42:47.5Z,2,REGULAR,substitution,out,[],1641767,,,1610612754,48,41,2024-03-23T02:43:02Z,1920000,False,,,0,,SUB out: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M51.00S,2024-03-23T02:42:47.5Z,2,REGULAR,substitution,in,[],1630174,,,1610612754,48,41,2024-03-23T02:43:02Z,1930000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M36.00S,2024-03-23T02:43:38.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630167,90.62089356110381,49.50980392156863,1610612754,48,43,2024-03-23T02:43:46Z,1940000,False,-2.0,36.0,1,right,O. Toppin cutting DUNK (5 PTS) (T. McConnell 3 AST),"[1630167, 204456]",1610612754.0,IND,cutting,,,Toppin,O. Toppin,,,,,Restricted Area,0-8 Center,3.58,Made,5.0,T. McConnell,204456.0,3.0,,,,,,,,,,,,,,
200,PT09M18.00S,2024-03-23T02:43:56.1Z,2,REGULAR,2pt,Jump Shot,[],101108,24.78646517739816,36.51960784313725,1610612744,48,43,2024-03-23T02:44:01Z,1960000,False,67.0,180.0,1,left,MISS C. Paul 19' pullup Shot,[101108],1610612744.0,GSW,pullup,,,Paul,C. Paul,,,,,Mid-Range,16-24 Right Center,19.27,Missed,,,,,,,,,,,,,,,,,,
201,PT09M18.00S,2024-03-23T02:43:56.1Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,48,43,2024-03-23T02:44:01Z,1970000,False,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Mid-Range,16-24 Right Center,,,,,,,200.0,5.0,3.0,2.0,,,,,,,,,,
202,PT09M09.00S,2024-03-23T02:44:05.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204456,83.13074901445466,58.82352941176471,1610612754,48,45,2024-03-23T02:44:09Z,1980000,False,44.0,106.0,1,right,T. McConnell 11' pullup Jump Shot (4 PTS),[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,4.0,,,,,,,,,,,,,,,,,
203,PT08M57.00S,2024-03-23T02:44:17.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],101108,13.485545335085414,49.01960784313725,1610612744,50,45,2024-03-23T02:44:22Z,1990000,False,5.0,74.0,1,left,C. Paul 7' driving floating Jump Shot (2 PTS),[101108],1610612744.0,GSW,driving floating,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,7.45,Made,2.0,,,,,,,,,,,,,,,,,
204,PT08M38.00S,2024-03-23T02:44:44.1Z,2,REGULAR,turnover,bad pass,[],204456,,,1610612754,50,45,2024-03-23T02:44:47Z,2000000,False,,,0,,T. McConnell bad pass TURNOVER (1 TO),"[204456, 1631218]",1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,1.0,Jackson-Davis,1631218.0
205,PT08M38.00S,2024-03-23T02:44:44.1Z,2,REGULAR,steal,,[],1631218,,,1610612744,50,45,2024-03-23T02:44:45Z,2010000,False,,,0,,T. Jackson-Davis STEAL (1 STL),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
206,PT08M35.00S,2024-03-23T02:44:47.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",202691,9.674770039421814,97.05882352941177,1610612744,50,45,2024-03-23T02:45:09Z,2020000,False,-235.0,38.0,1,left,MISS K. Thompson running 3PT,[202691],1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Left Corner 3,24+ Left,23.84,Missed,,,,,,,,,,,,,,,,,,
207,PT08M33.00S,2024-03-23T02:44:49.8Z,2,REGULAR,rebound,offensive,[],1641764,,,1610612744,50,45,2024-03-23T02:44:49Z,2030000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Left Corner 3,24+ Left,,,,,,,206.0,2.0,1.0,1.0,,,,,,,,,,
208,PT08M28.00S,2024-03-23T02:44:55.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202691,25.706307490144546,82.59803921568627,1610612744,53,45,2024-03-23T02:44:59Z,2040000,False,-163.0,189.0,1,left,K. Thompson 24' 3PT  (15 PTS) (D. Green 4 AST),"[202691, 203110]",1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,24.97,Made,15.0,D. Green,203110.0,4.0,,,,,,,,,,,,,,
210,PT08M13.00S,2024-03-23T02:45:09.5Z,2,REGULAR,3pt,Jump Shot,[],1630188,70.25295663600527,76.9607843137255,1610612754,53,48,2024-03-23T02:45:13Z,2060000,False,135.0,227.0,1,right,J. Smith 26' 3PT  (8 PTS) (T. McConnell 4 AST),"[1630188, 204456]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,26.41,Made,8.0,T. McConnell,204456.0,4.0,,,,,,,,,,,,,,
212,PT07M55.00S,2024-03-23T02:45:26.7Z,2,REGULAR,3pt,Jump Shot,[],101108,23.47240473061761,86.27450980392157,1610612744,56,48,2024-03-23T02:45:31Z,2080000,False,-181.0,168.0,1,left,C. Paul 24' 3PT  (5 PTS) (K. Thompson 1 AST),"[101108, 202691]",1610612744.0,GSW,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,24.73,Made,5.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
214,PT07M42.00S,2024-03-23T02:45:42.3Z,2,REGULAR,turnover,backcourt,[],204456,,,1610612754,56,48,2024-03-23T02:45:48Z,2100000,False,,,0,,T. McConnell backcourt TURNOVER (2 TO),[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202007.0,,,,,,,2.0,,
215,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,out,[],1641764,,,1610612744,56,48,2024-03-23T02:45:55Z,2110000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,out,[],1631218,,,1610612744,56,48,2024-03-23T02:45:55Z,2120000,False,,,0,,SUB out: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,out,[],204456,,,1610612744,56,48,2024-03-23T02:45:55Z,2130000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,in,[],201939,,,1610612744,56,48,2024-03-23T02:45:55Z,2140000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,in,[],1630228,,,1610612744,56,48,2024-03-23T02:45:55Z,2150000,False,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,in,[],1629614,,,1610612744,56,48,2024-03-23T02:45:55Z,2160000,False,,,0,,SUB in: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,out,[],1630167,,,1610612744,56,48,2024-03-23T02:46:06Z,2170000,False,,,0,,SUB out: O. Toppin,[1630167],1610612754.0,IND,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,in,[],1627783,,,1610612744,56,48,2024-03-23T02:46:06Z,2180000,False,,,0,,SUB in: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,in,[],1626167,,,1610612744,56,48,2024-03-23T02:46:37Z,2202500,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M42.00S,2024-03-23T02:45:46.1Z,2,REGULAR,substitution,out,[],1630188,,,1610612744,56,48,2024-03-23T02:47:08Z,2206250,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT07M31.00S,2024-03-23T02:46:27.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,8.886333771353483,48.77450980392157,1610612744,56,48,2024-03-23T02:48:39Z,2210000,False,6.0,31.0,1,left,MISS D. Green cutting Layup - blocked,"[203110, 1626167]",1610612744.0,GSW,cutting,,,Green,D. Green,,,,,Restricted Area,0-8 Center,3.16,Missed,,,,,,,,,,Turner,1626167.0,,,,,,,
226,PT07M31.00S,2024-03-23T02:46:27.9Z,2,REGULAR,block,,[],1626167,,,1610612744,56,48,2024-03-23T02:48:34Z,2220000,False,,,0,,M. Turner BLOCK (2 BLK),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
227,PT07M28.00S,2024-03-23T02:46:30.9Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,56,48,2024-03-23T02:48:39Z,2230000,False,,,0,,P. Siakam REBOUND (Off:0 Def:2),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,,,,,,,225.0,2.0,2.0,0.0,,,,,,,,,,
230,PT07M16.00S,2024-03-23T02:46:40.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626167,93.5611038107753,64.8514093137255,1610612754,56,48,2024-03-23T02:46:55Z,2240000,False,74.0,8.0,1,right,MISS M. Turner 7' turnaround Hook,[1626167],1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,7.47,Missed,,,,,,,,,,,,,,,,,,
231,PT07M14.00S,2024-03-23T02:46:42.3Z,2,REGULAR,rebound,defensive,[],201939,,,1610612744,56,48,2024-03-23T02:46:55Z,2250000,False,,,0,,S. Curry REBOUND (Off:1 Def:2),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,230.0,3.0,2.0,1.0,,,,,,,,,,
232,PT07M12.00S,2024-03-23T02:46:44.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202691,25.443495400788436,10.53921568627451,1610612744,56,48,2024-03-23T02:47:03Z,2260000,False,197.0,187.0,1,left,MISS K. Thompson 27' running pullup 3PT,[202691],1610612744.0,GSW,running pullup,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Right Center,27.16,Missed,,,,,,,,,,,,,,,,,,
233,PT07M08.00S,2024-03-23T02:46:48.4Z,2,REGULAR,rebound,defensive,[],1627783,,,1610612754,56,48,2024-03-23T02:47:03Z,2270000,False,,,0,,P. Siakam REBOUND (Off:0 Def:3),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,,,232.0,3.0,3.0,0.0,,,,,,,,,,
234,PT07M06.00S,2024-03-23T02:46:54.4Z,2,REGULAR,foul,personal,[],1630228,,,1610612754,56,48,2024-03-23T02:47:12Z,2280000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1626167]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,,,1.0,0.0,Turner,1626167.0,,,
237,PT07M06.00S,2024-03-23T02:47:10.6Z,2,REGULAR,substitution,out,[],202691,,,1610612754,56,48,2024-03-23T02:47:12Z,2300000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M06.00S,2024-03-23T02:47:10.6Z,2,REGULAR,substitution,in,[],1630541,,,1610612754,56,48,2024-03-23T02:47:12Z,2310000,False,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M01.00S,2024-03-23T02:47:25.7Z,2,REGULAR,foul,personal,[],1630228,,,1610612754,56,48,2024-03-23T02:47:32Z,2320000,False,,,0,,J. Kuminga personal FOUL (2 PF),"[1630228, 1627783]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1146.0,,,2.0,0.0,Siakam,1627783.0,,,
241,PT06M55.00S,2024-03-23T02:47:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,90.09526938239159,40.68627450980392,1610612754,56,48,2024-03-23T02:47:50Z,2340000,False,-47.0,41.0,1,right,MISS P. Siakam 6' driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.18,Missed,,,,,,,,,,,,,,,,,,
242,PT06M54.00S,2024-03-23T02:47:47.6Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,56,48,2024-03-23T02:47:50Z,2350000,False,,,0,,J. Kuminga REBOUND (Off:2 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,241.0,4.0,2.0,2.0,,,,,,,,,,
243,PT06M47.00S,2024-03-23T02:47:55.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,8.09789750328515,38.23529411764706,1610612744,56,48,2024-03-23T02:48:02Z,2360000,False,59.0,24.0,1,left,MISS D. Green 6' Layup,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
244,PT06M45.00S,2024-03-23T02:47:57.1Z,2,REGULAR,rebound,defensive,[],203926,,,1610612754,56,48,2024-03-23T02:48:02Z,2370000,False,,,0,,D. McDermott REBOUND (Off:0 Def:1),[203926],1610612754.0,IND,,,,McDermott,D. McDermott,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,243.0,1.0,1.0,0.0,,,,,,,,,,
245,PT06M42.00S,2024-03-23T02:48:02.8Z,2,REGULAR,turnover,out-of-bounds,[],1629614,,,1610612754,56,48,2024-03-23T02:58:39Z,2380000,False,,,0,,A. Nembhard bad pass out-of-bounds TURNOVER (1 TO),[1629614],1610612754.0,IND,bad pass,,,Nembhard,A. Nembhard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,202007.0,,,,,,,1.0,,
246,PT06M42.00S,2024-03-23T02:48:09.3Z,2,REGULAR,substitution,out,[],203110,,,1610612744,56,48,2024-03-23T02:48:13Z,2390000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT06M42.00S,2024-03-23T02:48:09.3Z,2,REGULAR,substitution,in,[],1631218,,,1610612744,56,48,2024-03-23T02:48:13Z,2400000,False,,,0,,SUB in: T. Jackson-Davis,[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M26.00S,2024-03-23T02:48:38.9Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1631218,8.229303547963205,43.38235294117647,1610612744,58,48,2024-03-23T02:48:43Z,2410000,False,33.0,25.0,1,left,T. Jackson-Davis turnaround bank Hook (5 PTS) (S. Curry 3 AST),"[1631218, 201939]",1610612744.0,GSW,turnaround bank,,,Jackson-Davis,T. Jackson-Davis,,,,,Restricted Area,0-8 Center,4.14,Made,5.0,S. Curry,201939.0,3.0,,,,,,,,,,,,,,
250,PT06M07.00S,2024-03-23T02:48:56.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,89.30683311432325,57.59803921568627,1610612754,58,48,2024-03-23T02:48:59Z,2430000,False,38.0,48.0,1,right,MISS P. Siakam 6' driving Layup,[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,6.12,Missed,,,,,,,,,,,,,,,,,,
251,PT06M05.00S,2024-03-23T02:48:58.7Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,58,48,2024-03-23T02:48:59Z,2440000,False,,,0,,T. Jackson-Davis REBOUND (Off:2 Def:4),[1631218],1610612744.0,GSW,,,,Jackson-Davis,T. Jackson-Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,250.0,6.0,4.0,2.0,,,,,,,,,,
