actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
166,PT11M44.00S,2024-01-31T03:37:41.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202709,92.59198423127464,58.333333333333336,1610612744,25,28,2024-01-31T03:37:46Z,1650000,False,42.0,17.0,1,right,C. Joseph Layup (2 PTS),[202709],1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Joseph,C. Joseph,,,4.51,Made,,,,,2.0,,,,,,,,,
167,PT11M25.00S,2024-01-31T03:38:00.2Z,2,REGULAR,3pt,Jump Shot,[],1630531,6.783837056504599,3.9215686274509802,1610612755,25,28,2024-01-31T03:38:04Z,1660000,False,230.0,11.0,1,left,MISS J. Springer 3PT,[1630531],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Springer,J. Springer,,,23.07,Missed,,,,,,,,,,,,,,
168,PT11M23.00S,2024-01-31T03:38:02.2Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,25,28,2024-01-31T03:38:04Z,1670000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,,,,Green,D. Green,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,
169,PT11M20.00S,2024-01-31T03:38:06.9Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630228,92.85479632063075,42.40196078431372,1610612744,25,28,2024-01-31T03:38:47Z,1680000,False,-38.0,15.0,1,right,MISS J. Kuminga running Layup,[1630228],1610612744.0,GSW,running,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,4.07,Missed,,,,,,,,,,,,,,
170,PT11M19.00S,2024-01-31T03:38:07.9Z,2,REGULAR,rebound,offensive,[],1631218,,,1610612744,25,28,2024-01-31T03:38:47Z,1690000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:1),[1631218],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,,,169.0,2.0,1.0,1.0,,,,,,,,,,
171,PT11M19.00S,2024-01-31T03:38:10.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1631218,94.40999984741211,50.0,1610612744,25,28,2024-01-31T03:39:41Z,1700000,False,0.0,0.0,1,right,MISS T. Jackson-Davis tip Layup,[1631218],1610612744.0,GSW,tip,,,,,,Restricted Area,0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,0.0,Missed,,,,,,,,,,,,,,
172,PT11M18.00S,2024-01-31T03:38:11.5Z,2,REGULAR,rebound,offensive,[],202709,,,1610612744,25,28,2024-01-31T03:38:55Z,1710000,False,,,0,,C. Joseph REBOUND (Off:1 Def:0),[202709],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Joseph,C. Joseph,,,,,171.0,1.0,0.0,1.0,,,,,,,,,,
173,PT11M18.00S,2024-01-31T03:38:12.9Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202709,94.40999984741211,50.0,1610612744,25,28,2024-01-31T03:39:30Z,1720000,False,0.0,0.0,1,right,MISS C. Joseph tip Layup,[202709],1610612744.0,GSW,tip,,,,,,Restricted Area,0-8 Center,,,,Joseph,C. Joseph,,,0.0,Missed,,,,,,,,,,,,,,
174,PT11M16.00S,2024-01-31T03:38:14.9Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,25,28,2024-01-31T03:39:08Z,1730000,False,,,0,,T. Harris REBOUND (Off:3 Def:2),[202699],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Harris,T. Harris,,,,,173.0,5.0,2.0,3.0,,,,,,,,,,
175,PT11M06.00S,2024-01-31T03:38:19.1Z,2,REGULAR,2pt,Jump Shot,[],202699,4.681340341655716,20.098039215686274,1610612755,25,30,2024-01-31T03:40:09Z,1740000,False,150.0,-8.0,1,left,T. Harris 14' step back Jump Shot (10 PTS),[202699],1610612755.0,PHI,step back,,,,,,Mid-Range,8-16 Right,,,,Harris,T. Harris,,,14.97,Made,,,,,10.0,,,,,,,,,
176,PT10M42.00S,2024-01-31T03:38:43.2Z,2,REGULAR,3pt,Jump Shot,[],203110,74.85216819973719,11.519607843137255,1610612744,28,30,2024-01-31T03:38:47Z,1750000,False,-192.0,184.0,1,right,D. Green 26' 3PT  (3 PTS) (J. Kuminga 1 AST),"[203110, 1630228]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Green,D. Green,,,26.62,Made,,,,,3.0,J. Kuminga,1630228.0,1.0,,,,,,
178,PT10M27.00S,2024-01-31T03:39:00.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627788,8.623521681997373,37.254901960784316,1610612755,28,32,2024-01-31T03:40:48Z,1770000,False,64.0,29.0,1,left,F. Korkmaz 6' pullup Jump Shot (2 PTS),[1627788],1610612755.0,PHI,pullup,,,,,,In The Paint (Non-RA),0-8 Center,,,,Korkmaz,F. Korkmaz,,,6.98,Made,,,,,2.0,,,,,,,,,
179,PT10M27.00S,2024-01-31T03:39:04.5Z,2,REGULAR,foul,personal,['1freethrow'],202709,,,1610612755,28,32,2024-01-31T03:39:11Z,1780000,False,,,0,,C. Joseph shooting personal FOUL (1 PF) (Korkmaz 1 FT),"[202709, 1627788]",1610612744.0,GSW,shooting,,,,,,In The Paint (Non-RA),0-8 Center,203593.0,1.0,0.0,Joseph,C. Joseph,Korkmaz,1627788.0,,,,,,,,,,,,,,,,
181,PT10M27.00S,2024-01-31T03:39:26.7Z,2,REGULAR,freethrow,1 of 1,[],1627788,,,1610612755,28,32,2024-01-31T03:39:29Z,1800000,False,,,0,,MISS F. Korkmaz Free Throw 1 of 1,[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,Missed,,,,,,,,,,,,,,
182,PT10M25.00S,2024-01-31T03:39:28.7Z,2,REGULAR,rebound,defensive,[],1631218,,,1610612744,28,32,2024-01-31T03:39:29Z,1810000,False,,,0,,T. Jackson-Davis REBOUND (Off:1 Def:2),[1631218],1610612744.0,GSW,,,,,,,,,,,,Jackson-Davis,T. Jackson-Davis,,,,,181.0,3.0,2.0,1.0,,,,,,,,,,
183,PT10M11.00S,2024-01-31T03:39:42.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203110,89.56964520367937,50.0,1610612744,28,32,2024-01-31T03:41:15Z,1820000,False,0.0,46.0,1,right,MISS D. Green driving Layup,[203110],1610612744.0,GSW,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,D. Green,,,4.55,Missed,,,,,,,,,,,,,,
184,PT10M09.00S,2024-01-31T03:39:44.5Z,2,REGULAR,rebound,defensive,[],1627788,,,1610612755,28,32,2024-01-31T03:39:47Z,1830000,False,,,0,,F. Korkmaz REBOUND (Off:0 Def:1),[1627788],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Korkmaz,F. Korkmaz,,,,,183.0,1.0,1.0,0.0,,,,,,,,,,
185,PT09M59.00S,2024-01-31T03:39:54.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630194,11.383048620236531,44.85294117647059,1610612755,28,32,2024-01-31T03:41:41Z,1840000,False,26.0,55.0,1,left,MISS P. Reed 6' Hook,[1630194],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Reed,P. Reed,,,6.03,Missed,,,,,,,,,,,,,,
186,PT09M57.00S,2024-01-31T03:39:56.0Z,2,REGULAR,rebound,offensive,[],202699,,,1610612755,28,32,2024-01-31T03:39:59Z,1850000,False,,,0,,T. Harris REBOUND (Off:4 Def:2),[202699],1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Harris,T. Harris,,,,,185.0,6.0,2.0,4.0,,,,,,,,,,
187,PT09M57.00S,2024-01-31T03:39:58.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,5.590000152587891,50.0,1610612755,28,34,2024-01-31T03:39:58Z,1860000,False,0.0,0.0,1,left,T. Harris putback Layup (12 PTS),[202699],1610612755.0,PHI,putback,,,,,,Mid-Range,8-16 Left,,,,Harris,T. Harris,,,0.0,Made,,,,,12.0,,,,,,,,,
188,PT09M57.00S,2024-01-31T03:40:03.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612744,28,34,2024-01-31T03:40:05Z,1870000,False,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M46.00S,2024-01-31T03:43:40.8Z,2,REGULAR,foul,personal,[],1630231,,,1610612744,28,34,2024-01-31T03:44:01Z,1880000,False,,,0,,K. Martin personal FOUL (1 PF),"[1630231, 1630228]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,203593.0,1.0,0.0,Martin,K. Martin,Kuminga,1630228.0,,,,,,,,,,,,,,,,
191,PT09M39.00S,2024-01-31T03:44:07.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630228,92.9862023653088,53.67647058823529,1610612744,30,34,2024-01-31T03:44:14Z,1900000,False,18.0,13.0,1,right,J. Kuminga DUNK (8 PTS) (D. Green 1 AST),"[1630228, 203110]",1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Kuminga,J. Kuminga,,,2.28,Made,,,,,8.0,D. Green,203110.0,1.0,,,,,,
193,PT09M19.00S,2024-01-31T03:44:27.7Z,2,REGULAR,2pt,Jump Shot,[],1627788,17.95335085413929,19.852941176470587,1610612755,30,34,2024-01-31T03:44:32Z,1920000,False,151.0,116.0,1,left,MISS F. Korkmaz 19' turnaround fadeaway Shot,[1627788],1610612755.0,PHI,turnaround fadeaway,,,,,,Mid-Range,16-24 Right Center,,,,Korkmaz,F. Korkmaz,,,19.04,Missed,,,,,,,,,,,,,,
194,PT09M17.00S,2024-01-31T03:44:29.7Z,2,REGULAR,rebound,defensive,[],1630228,,,1610612744,30,34,2024-01-31T03:44:32Z,1930000,False,,,0,,J. Kuminga REBOUND (Off:0 Def:1),[1630228],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Right Center,,,,Kuminga,J. Kuminga,,,,,193.0,1.0,1.0,0.0,,,,,,,,,,
195,PT09M08.00S,2024-01-31T03:44:39.2Z,2,REGULAR,3pt,Jump Shot,[],202709,94.1688567674113,94.6078431372549,1610612744,30,34,2024-01-31T03:44:45Z,1940000,False,223.0,2.0,1,right,MISS C. Joseph 3PT,[202709],1610612744.0,GSW,,,,,,,Right Corner 3,24+ Right,,,,Joseph,C. Joseph,,,22.3,Missed,,,,,,,,,,,,,,
196,PT09M03.00S,2024-01-31T03:44:44.2Z,2,REGULAR,rebound,defensive,[],1630231,,,1610612755,30,34,2024-01-31T03:44:45Z,1950000,False,,,0,,K. Martin REBOUND (Off:0 Def:2),[1630231],1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Martin,K. Martin,,,,,195.0,2.0,2.0,0.0,,,,,,,,,,
197,PT08M56.00S,2024-01-31T03:44:55.0Z,2,REGULAR,foul,personal,[],202709,,,1610612755,30,34,2024-01-31T03:45:08Z,1960000,False,,,0,,C. Joseph personal FOUL (2 PF),"[202709, 202699]",1610612744.0,GSW,,,,,,,In The Paint (Non-RA),0-8 Center,1146.0,2.0,0.0,Joseph,C. Joseph,Harris,202699.0,,,,,,,,,,,,,,,,
199,PT08M56.00S,2024-01-31T03:45:06.6Z,2,REGULAR,substitution,out,[],1630531,,,1610612755,30,34,2024-01-31T03:45:15Z,1980000,False,,,0,,SUB out: J. Springer,[1630531],1610612755.0,PHI,,,,,,,,,,,,Springer,J. Springer,,,,,,,,,,,,,,,,,,
200,PT08M56.00S,2024-01-31T03:45:06.6Z,2,REGULAR,substitution,out,[],1627788,,,1610612755,30,34,2024-01-31T03:45:15Z,1990000,False,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,,,,,,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,
201,PT08M56.00S,2024-01-31T03:45:06.6Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,30,34,2024-01-31T03:45:15Z,2000000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,,,,,,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,
202,PT08M56.00S,2024-01-31T03:45:06.6Z,2,REGULAR,substitution,in,[],201976,,,1610612755,30,34,2024-01-31T03:45:15Z,2010000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,,,,,,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,
203,PT08M50.00S,2024-01-31T03:45:32.0Z,2,REGULAR,turnover,bad pass,[],1630231,,,1610612755,30,34,2024-01-31T03:45:34Z,2020000,False,,,0,,K. Martin bad pass TURNOVER (1 TO),"[1630231, 1630228]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Martin,K. Martin,,,,,,,,,,,,,,,1.0,Kuminga,1630228.0,
204,PT08M50.00S,2024-01-31T03:45:32.0Z,2,REGULAR,steal,,[],1630228,,,1610612744,30,34,2024-01-31T03:45:33Z,2030000,False,,,0,,J. Kuminga STEAL (1 STL),[1630228],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
205,PT08M37.00S,2024-01-31T03:45:44.4Z,2,REGULAR,turnover,bad pass,[],202709,,,1610612744,30,34,2024-01-31T03:45:47Z,2040000,False,,,0,,C. Joseph bad pass TURNOVER (1 TO),"[202709, 1630231]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Right Center,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,1.0,Martin,1630231.0,
206,PT08M37.00S,2024-01-31T03:45:44.4Z,2,REGULAR,steal,,[],1630231,,,1610612755,30,34,2024-01-31T03:45:46Z,2050000,False,,,0,,K. Martin STEAL (1 STL),[1630231],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
207,PT08M29.00S,2024-01-31T03:45:53.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],201976,26.10052562417871,41.66666666666667,1610612755,30,34,2024-01-31T03:46:41Z,2060000,False,42.0,193.0,1,left,MISS P. Beverley 19' step back Shot,[201976],1610612755.0,PHI,step back,,,,,,Mid-Range,16-24 Center,,,,Beverley,P. Beverley,,,19.73,Missed,,,,,,,,,,,,,,
208,PT08M26.00S,2024-01-31T03:45:56.1Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,30,34,2024-01-31T03:45:57Z,2070000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,Green,D. Green,,,,,207.0,2.0,2.0,0.0,,,,,,,,,,
209,PT08M12.00S,2024-01-31T03:46:09.7Z,2,REGULAR,3pt,Jump Shot,[],203110,66.3107752956636,43.13725490196079,1610612744,33,34,2024-01-31T03:46:13Z,2080000,False,-34.0,264.0,1,right,D. Green 26' 3PT  (6 PTS) (C. Joseph 1 AST),"[203110, 202709]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Green,D. Green,,,26.64,Made,,,,,6.0,C. Joseph,202709.0,1.0,,,,,,
211,PT07M43.00S,2024-01-31T03:46:39.4Z,2,REGULAR,3pt,Jump Shot,[],202699,28.07161629434954,12.009803921568627,1610612755,33,37,2024-01-31T03:46:44Z,2100000,False,190.0,211.0,1,left,T. Harris 28' 3PT step back (15 PTS),[202699],1610612755.0,PHI,step back,,,,,,Above the Break 3,24+ Right Center,,,,Harris,T. Harris,,,28.42,Made,,,,,15.0,,,,,,,,,
212,PT07M33.00S,2024-01-31T03:46:50.6Z,2,REGULAR,foul,personal,[],202699,,,1610612744,33,37,2024-01-31T03:46:56Z,2110000,False,,,0,,T. Harris personal FOUL (1 PF),"[202699, 203110]",1610612755.0,PHI,,,,,,,Mid-Range,16-24 Left,1146.0,1.0,0.0,Harris,T. Harris,Green,203110.0,,,,,,,,,,,,,,,,
214,PT07M33.00S,2024-01-31T03:46:55.3Z,2,REGULAR,substitution,out,[],202709,,,1610612744,33,37,2024-01-31T03:47:02Z,2130000,False,,,0,,SUB out: C. Joseph,[202709],1610612744.0,GSW,,,,,,,,,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,
215,PT07M33.00S,2024-01-31T03:46:55.3Z,2,REGULAR,substitution,out,[],1630231,,,1610612744,33,37,2024-01-31T03:47:02Z,2140000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,,,,,,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,
216,PT07M33.00S,2024-01-31T03:46:55.3Z,2,REGULAR,substitution,in,[],201939,,,1610612744,33,37,2024-01-31T03:47:02Z,2150000,False,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,,,,,,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,
217,PT07M33.00S,2024-01-31T03:46:55.3Z,2,REGULAR,substitution,in,[],1627863,,,1610612744,33,37,2024-01-31T03:47:02Z,2160000,False,,,0,,SUB in: D. House Jr.,[1627863],1610612755.0,PHI,,,,,,,,,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,
218,PT07M24.00S,2024-01-31T03:47:27.2Z,2,REGULAR,3pt,Jump Shot,[],1631311,68.01905387647832,15.931372549019606,1610612744,33,37,2024-01-31T03:47:31Z,2170000,False,-170.0,248.0,1,right,MISS L. Quinones 30' 3PT,[1631311],1610612744.0,GSW,,,,,,,Above the Break 3,24+ Left Center,,,,Quinones,L. Quinones,,,30.09,Missed,,,,,,,,,,,,,,
219,PT07M21.00S,2024-01-31T03:47:30.2Z,2,REGULAR,rebound,defensive,[],1630194,,,1610612755,33,37,2024-01-31T03:47:31Z,2180000,False,,,0,,P. Reed REBOUND (Off:0 Def:1),[1630194],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,,,,Reed,P. Reed,,,,,218.0,1.0,1.0,0.0,,,,,,,,,,
220,PT07M19.00S,2024-01-31T03:47:37.5Z,2,REGULAR,foul,offensive,[],201976,,,1610612755,33,37,2024-01-31T03:47:45Z,2190000,False,,,0,,P. Beverley offensive FOUL (1 PF),"[201976, 1630228]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,203593.0,1.0,0.0,Beverley,P. Beverley,Kuminga,1630228.0,,,,,,,,,,,,,,,,
222,PT07M19.00S,2024-01-31T03:47:37.5Z,2,REGULAR,turnover,offensive foul,[],201976,,,1610612755,33,37,2024-01-31T03:47:37Z,2210000,False,,,0,,P. Beverley offensive foul TURNOVER (1 TO),[201976],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,203593.0,,,Beverley,P. Beverley,,,,,,,,,,,,,,,1.0,,,
223,PT07M19.00S,2024-01-31T03:47:46.9Z,2,REGULAR,substitution,out,[],1630228,,,1610612744,33,37,2024-01-31T03:47:57Z,2220000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,,,,,,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,
224,PT07M19.00S,2024-01-31T03:47:46.9Z,2,REGULAR,substitution,out,[],1631311,,,1610612744,33,37,2024-01-31T03:47:57Z,2230000,False,,,0,,SUB out: L. Quinones,[1631311],1610612744.0,GSW,,,,,,,,,,,,Quinones,L. Quinones,,,,,,,,,,,,,,,,,,
225,PT07M19.00S,2024-01-31T03:47:46.9Z,2,REGULAR,substitution,in,[],1641764,,,1610612744,33,37,2024-01-31T03:47:57Z,2240000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,,,,,,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,
226,PT07M19.00S,2024-01-31T03:47:46.9Z,2,REGULAR,substitution,in,[],203952,,,1610612744,33,37,2024-01-31T03:47:57Z,2250000,False,,,0,,SUB in: A. Wiggins,[203952],1610612744.0,GSW,,,,,,,,,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,
227,PT07M07.00S,2024-01-31T03:48:16.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203110,92.32917214191852,58.08823529411765,1610612744,35,37,2024-01-31T03:48:55Z,2260000,False,40.0,20.0,1,right,D. Green driving Layup (8 PTS) (S. Curry 3 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Green,D. Green,,,4.49,Made,,,,,8.0,S. Curry,201939.0,3.0,,,,,,
229,PT07M07.00S,2024-01-31T03:48:19.0Z,2,REGULAR,foul,personal,['1freethrow'],1630194,,,1610612744,35,37,2024-01-31T03:48:31Z,2280000,False,,,0,,P. Reed shooting personal FOUL (1 PF) (Green 1 FT),"[1630194, 203110]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,202035.0,1.0,0.0,Reed,P. Reed,Green,203110.0,,,,,,,,,,,,,,,,
231,PT07M07.00S,2024-01-31T03:48:32.4Z,2,REGULAR,substitution,out,[],1630194,,,1610612744,35,37,2024-01-31T03:49:35Z,2300000,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,,,,,,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,
232,PT07M07.00S,2024-01-31T03:48:32.4Z,2,REGULAR,substitution,in,[],203954,,,1610612744,35,37,2024-01-31T03:49:35Z,2310000,False,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,,,,,,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,
233,PT07M07.00S,2024-01-31T03:48:58.5Z,2,REGULAR,freethrow,1 of 1,['fromturnover'],203110,,,1610612744,36,37,2024-01-31T03:48:58Z,2320000,False,,,0,,D. Green Free Throw 1 of 1 (9 PTS),[203110],1610612744.0,GSW,,,,,,,,,,,,Green,D. Green,,,,Made,,,,,9.0,,,,,,,,,
234,PT06M49.00S,2024-01-31T03:49:19.0Z,2,REGULAR,2pt,Jump Shot,[],203954,22.683968462549277,50.245098039215684,1610612755,36,39,2024-01-31T03:49:24Z,2330000,False,-1.0,161.0,1,left,J. Embiid 16' Jump Shot (6 PTS),[203954],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Embiid,J. Embiid,,,16.07,Made,,,,,6.0,,,,,,,,,
235,PT06M34.00S,2024-01-31T03:49:33.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631218,89.83245729303549,50.73529411764706,1610612744,36,39,2024-01-31T03:50:11Z,2340000,False,4.0,43.0,1,right,MISS T. Jackson-Davis Layup,[1631218],1610612744.0,GSW,,,,,,,Restricted Area,0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,4.33,Missed,,,,,,,,,,,,,,
236,PT06M32.00S,2024-01-31T03:49:35.3Z,2,REGULAR,rebound,defensive,[],1626162,,,1610612755,36,39,2024-01-31T03:49:37Z,2350000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:1),[1626162],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,,,235.0,3.0,1.0,2.0,,,,,,,,,,
237,PT06M20.00S,2024-01-31T03:49:47.8Z,2,REGULAR,2pt,Jump Shot,[],203954,21.895532194480946,59.55882352941176,1610612755,36,39,2024-01-31T03:49:52Z,2360000,False,-48.0,153.0,1,left,MISS J. Embiid 16' Jump Shot,[203954],1610612755.0,PHI,,,,,,,Mid-Range,16-24 Center,,,,Embiid,J. Embiid,,,16.06,Missed,,,,,,,,,,,,,,
238,PT06M17.00S,2024-01-31T03:49:50.8Z,2,REGULAR,rebound,defensive,[],203110,,,1610612744,36,39,2024-01-31T03:49:52Z,2370000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,,,,Mid-Range,16-24 Center,,,,Green,D. Green,,,,,237.0,3.0,3.0,0.0,,,,,,,,,,
239,PT06M14.00S,2024-01-31T03:49:53.8Z,2,REGULAR,turnover,lost ball,[],201939,,,1610612744,36,39,2024-01-31T03:49:57Z,2380000,False,,,0,,S. Curry lost ball TURNOVER (4 TO),"[201939, 1627863]",1610612744.0,GSW,,,,,,,Above the Break 3,24+ Center,,,,Curry,S. Curry,,,,,,,,,,,,,,,4.0,House Jr.,1627863.0,
240,PT06M14.00S,2024-01-31T03:49:53.8Z,2,REGULAR,steal,,[],1627863,,,1610612755,36,39,2024-01-31T03:50:07Z,2390000,False,,,0,,D. House Jr. STEAL (2 STL),[1627863],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,,
241,PT06M08.00S,2024-01-31T03:50:00.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201976,7.178055190538765,2.2058823529411766,1610612755,36,42,2024-01-31T03:50:05Z,2400000,False,239.0,15.0,1,left,P. Beverley 3PT  (10 PTS) (J. Embiid 2 AST),"[201976, 203954]",1610612755.0,PHI,,,,,,,Right Corner 3,24+ Right,,,,Beverley,P. Beverley,,,23.95,Made,,,,,10.0,J. Embiid,203954.0,2.0,,,,,,
243,PT05M53.00S,2024-01-31T03:50:13.7Z,2,REGULAR,3pt,Jump Shot,[],203952,94.43166885676742,4.166666666666666,1610612744,36,42,2024-01-31T03:50:20Z,2420000,False,-229.0,0.0,1,right,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,,,,Left Corner 3,24+ Left,,,,Wiggins,A. Wiggins,,,22.92,Missed,,,,,,,,,,,,,,
244,PT05M51.00S,2024-01-31T03:50:15.7Z,2,REGULAR,rebound,defensive,[],201976,,,1610612755,36,42,2024-01-31T03:50:20Z,2430000,False,,,0,,P. Beverley REBOUND (Off:1 Def:1),[201976],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,Beverley,P. Beverley,,,,,243.0,2.0,1.0,1.0,,,,,,,,,,
245,PT05M39.00S,2024-01-31T03:50:28.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626162,7.835085413929041,58.57843137254902,1610612755,36,44,2024-01-31T03:51:35Z,2440000,False,-43.0,21.0,1,left,K. Oubre Jr. driving Layup (4 PTS),[1626162],1610612755.0,PHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,,,,Oubre Jr.,K. Oubre Jr.,,,4.78,Made,,,,,4.0,,,,,,,,,
246,PT05M25.00S,2024-01-31T03:50:42.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631218,92.9862023653088,55.392156862745104,1610612744,38,44,2024-01-31T03:50:47Z,2450000,False,27.0,13.0,1,right,T. Jackson-Davis alley-oop DUNK (2 PTS) (B. Podziemski 1 AST),"[1631218, 1641764]",1610612744.0,GSW,alley-oop,,,,,,Restricted Area,0-8 Center,,,,Jackson-Davis,T. Jackson-Davis,,,3.01,Made,,,,,2.0,B. Podziemski,1641764.0,1.0,,,,,,
