actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
179,PT10M30.00S,2024-01-16T00:39:51.4Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",202684,5.590000152587891,50.0,1610612739,42,25,2024-01-16T00:48:47Z,1740000,False,0.0,0.0,1,left,T. Thompson tip DUNK (2 PTS),[202684],1610612739.0,CLE,tip,,,Thompson,T. Thompson,,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,2.0,,,,,,,,,,,
180,PT10M15.00S,2024-01-16T00:40:02.3Z,2,REGULAR,2pt,Jump Shot,[],201942,87.99277266754271,25.98039215686275,1610612741,42,27,2024-01-16T00:40:15Z,1750000,False,-120.0,60.0,1,right,D. DeRozan 13' turnaround bank Jump Shot (6 PTS),[201942],1610612741.0,CHI,turnaround bank,,,DeRozan,D. DeRozan,,,,,,Mid-Range,8-16 Left,13.44,Made,,,,,,6.0,,,,,,,,,,,
181,PT10M02.00S,2024-01-16T00:40:15.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202684,6.783837056504599,49.26470588235294,1610612739,44,27,2024-01-16T00:40:22Z,1760000,False,4.0,11.0,1,left,T. Thompson alley-oop Layup (4 PTS) (S. Merrill 1 AST),"[202684, 1630241]",1610612739.0,CLE,alley-oop,,,Thompson,T. Thompson,,,,,,Restricted Area,0-8 Center,1.19,Made,,,,,,4.0,S. Merrill,1630241.0,1.0,,,,,,,,
183,PT09M46.00S,2024-01-16T00:40:30.9Z,2,REGULAR,turnover,lost ball,[],1627936,,,1610612741,44,27,2024-01-16T00:40:35Z,1780000,False,,,0,,A. Caruso lost ball TURNOVER (1 TO),"[1627936, 1630241]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Mid-Range,8-16 Left,,,,1.0,,,,,,,,Merrill,1630241.0,,,,,,
184,PT09M46.00S,2024-01-16T00:40:30.9Z,2,REGULAR,steal,,[],1630241,,,1610612739,44,27,2024-01-16T00:40:33Z,1790000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,
185,PT09M46.00S,2024-01-16T00:40:37.1Z,2,REGULAR,foul,personal,[],1627936,,,1610612739,44,27,2024-01-16T00:40:44Z,1800000,False,,,0,,A. Caruso personal FOUL (1 PF),"[1627936, 1629622]",1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,1629422.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,0.0,Strus,1629622.0,,
187,PT09M46.00S,2024-01-16T00:40:48.3Z,2,REGULAR,violation,delay-of-game,['team'],0,,,1610612739,44,27,2024-01-16T00:40:55Z,1820000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612741.0,CHI,,,,,,,,,,202056.0,,,,,,,,,,,,,,,,,,,,,
188,PT09M46.00S,2024-01-16T00:40:51.9Z,2,REGULAR,substitution,out,[],1629622,,,1610612739,44,27,2024-01-16T00:40:59Z,1830000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT09M46.00S,2024-01-16T00:40:51.9Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,44,27,2024-01-16T00:40:59Z,1840000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT09M32.00S,2024-01-16T00:41:14.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630241,23.340998685939553,88.23529411764706,1610612739,44,27,2024-01-16T00:41:17Z,1850000,False,-191.0,167.0,1,left,MISS S. Merrill 25' 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Above the Break 3,24+ Left Center,25.38,Missed,,,,,,,,,,,,,,,,,
191,PT09M30.00S,2024-01-16T00:41:16.1Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,44,27,2024-01-16T00:41:17Z,1860000,False,,,0,,A. Drummond REBOUND (Off:0 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,Above the Break 3,24+ Left Center,,,190.0,,3.0,3.0,0.0,,,,,,,,,,,,
192,PT09M27.00S,2024-01-16T00:41:25.6Z,2,REGULAR,foul,personal,['2freethrow'],1630241,,,1610612741,44,27,2024-01-16T00:41:39Z,1870000,False,,,0,,S. Merrill shooting personal FOUL (1 PF) (White 2 FT),"[1630241, 1629632]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,1629422.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1.0,0.0,White,1629632.0,,
194,PT09M27.00S,2024-01-16T00:41:56.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629632,,,1610612741,44,28,2024-01-16T00:51:35Z,1890000,False,,,0,,C. White Free Throw 1 of 2 (4 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,,,,,,4.0,,,,,,,,,,,
195,PT09M27.00S,2024-01-16T00:41:58.0Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,44,28,2024-01-16T00:42:02Z,1900000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT09M27.00S,2024-01-16T00:41:58.0Z,2,REGULAR,substitution,in,[],1628975,,,1610612741,44,28,2024-01-16T00:42:02Z,1910000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT09M27.00S,2024-01-16T00:41:56.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629632,,,1610612741,44,29,2024-01-16T00:51:35Z,1920000,False,,,0,,C. White Free Throw 2 of 2 (5 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,Made,,,,,,5.0,,,,,,,,,,,
198,PT09M04.00S,2024-01-16T00:42:38.1Z,2,REGULAR,3pt,Jump Shot,[],1630241,26.888961892247043,12.990196078431374,1610612739,47,29,2024-01-16T00:42:41Z,1930000,False,185.0,200.0,1,left,S. Merrill 27' 3PT  (6 PTS) (C. LeVert 4 AST),"[1630241, 1627747]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Above the Break 3,24+ Right Center,27.27,Made,,,,,,6.0,C. LeVert,1627747.0,4.0,,,,,,,,
200,PT08M47.00S,2024-01-16T00:42:54.9Z,2,REGULAR,3pt,Jump Shot,[],1628975,94.03745072273325,3.1862745098039214,1610612741,47,29,2024-01-16T00:43:01Z,1950000,False,-234.0,4.0,1,right,MISS J. Carter 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,
201,PT08M47.00S,2024-01-16T00:42:54.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,47,29,2024-01-16T00:43:01Z,1960000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,Left Corner 3,24+ Left,,,200.0,,,,,,,,,,,,,,,,
203,PT08M47.00S,2024-01-16T00:43:03.5Z,2,REGULAR,substitution,out,[],201942,,,1610612739,47,29,2024-01-16T00:43:10Z,1980000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M47.00S,2024-01-16T00:43:03.5Z,2,REGULAR,substitution,in,[],203897,,,1610612739,47,29,2024-01-16T00:43:10Z,1990000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M30.00S,2024-01-16T00:43:30.0Z,2,REGULAR,3pt,Jump Shot,[],1627777,6.915243101182654,3.6764705882352944,1610612739,47,29,2024-01-16T00:43:34Z,2000000,False,232.0,13.0,1,left,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,
206,PT08M27.00S,2024-01-16T00:43:33.0Z,2,REGULAR,rebound,defensive,[],1628975,,,1610612741,47,29,2024-01-16T00:43:34Z,2010000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,Right Corner 3,24+ Right,,,205.0,,1.0,1.0,0.0,,,,,,,,,,,,
207,PT08M14.00S,2024-01-16T00:43:46.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.56307490144546,49.50980392156863,1610612741,47,31,2024-01-16T00:54:38Z,2020000,False,-2.0,-1.0,1,right,C. White driving Layup (7 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,,Restricted Area,0-8 Center,0.29,Made,,,,,,7.0,,,,,,,,,,,
208,PT07M59.00S,2024-01-16T00:44:01.9Z,2,REGULAR,turnover,lost ball,[],1627747,,,1610612739,47,31,2024-01-16T00:44:07Z,2030000,False,,,0,,C. LeVert lost ball TURNOVER (1 TO),"[1627747, 1627936]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,Mid-Range,16-24 Right Center,,,,1.0,,,,,,,,Caruso,1627936.0,,,,,,
209,PT07M59.00S,2024-01-16T00:44:01.9Z,2,REGULAR,steal,,[],1627936,,,1610612741,47,31,2024-01-16T00:44:04Z,2040000,False,,,0,,A. Caruso STEAL (2 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,
210,PT07M53.00S,2024-01-16T00:44:07.0Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'fromturnover']",1629632,83.70565045992116,10.271139705882348,1610612741,47,31,2024-01-16T00:57:17Z,2050000,False,-199.0,101.0,1,right,MISS C. White 22' running Shot,[1629632],1610612741.0,CHI,running,,,White,C. White,,,,,,Mid-Range,16-24 Left,22.27,Missed,,,,,,,,,,,,,,,,,
211,PT07M53.00S,2024-01-16T00:44:07.0Z,2,REGULAR,rebound,offensive,[],1628975,,,1610612741,47,31,2024-01-16T00:57:17Z,2060000,False,,,0,,J. Carter REBOUND (Off:1 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,Mid-Range,16-24 Left,,,210.0,,2.0,1.0,1.0,,,,,,,,,,,,
212,PT07M53.00S,2024-01-16T00:44:19.7Z,2,REGULAR,foul,technical,['1freethrow'],1629632,,,1610612741,47,31,2024-01-16T00:45:21Z,2070000,False,,,0,,C. White flopping technical FOUL (1 Tech),[1629632],1610612741.0,CHI,flopping,,,White,C. White,,,,,202056.0,,,,,,,,,,,,,,,,0.0,1.0,,,,
213,PT07M53.00S,2024-01-16T00:44:36.4Z,2,REGULAR,freethrow,1 of 1,[],1630241,,,1610612741,48,31,2024-01-16T00:44:36Z,2080000,False,,,0,,S. Merrill technical Free Throw 1 of 1 (7 PTS),[1630241],1610612739.0,CLE,technical,,,Merrill,S. Merrill,,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,
214,PT07M53.00S,2024-01-16T00:44:43.2Z,2,REGULAR,substitution,out,[],1627747,,,1610612741,48,31,2024-01-16T00:45:07Z,2090000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT07M53.00S,2024-01-16T00:44:43.2Z,2,REGULAR,substitution,out,[],203083,,,1610612741,48,31,2024-01-16T00:45:07Z,2100000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M53.00S,2024-01-16T00:44:43.2Z,2,REGULAR,substitution,out,[],1627936,,,1610612741,48,31,2024-01-16T00:45:07Z,2110000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M53.00S,2024-01-16T00:44:43.2Z,2,REGULAR,substitution,in,[],1628378,,,1610612741,48,31,2024-01-16T00:45:07Z,2120000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M53.00S,2024-01-16T00:44:43.2Z,2,REGULAR,substitution,in,[],202696,,,1610612741,48,31,2024-01-16T00:45:07Z,2130000,False,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M53.00S,2024-01-16T00:44:43.2Z,2,REGULAR,substitution,in,[],1630678,,,1610612741,48,31,2024-01-16T00:45:07Z,2140000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M41.00S,2024-01-16T00:45:23.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628975,84.31340341655716,39.950980392156865,1610612741,48,33,2024-01-16T00:58:25Z,2150000,False,-50.0,95.0,1,right,J. Carter 10' fadeaway Jump Shot (5 PTS),[1628975],1610612741.0,CHI,fadeaway,,,Carter,J. Carter,,,,,,In The Paint (Non-RA),8-16 Center,10.74,Made,,,,,,5.0,,,,,,,,,,,
221,PT07M18.00S,2024-01-16T00:45:47.3Z,2,REGULAR,2pt,Jump Shot,[],1628378,11.251642575558476,26.715686274509803,1610612739,48,33,2024-01-16T00:45:53Z,2160000,False,116.0,53.0,1,left,MISS D. Mitchell 12' fadeaway bank Shot,[1628378],1610612739.0,CLE,fadeaway bank,,,Mitchell,D. Mitchell,,,,,,Mid-Range,8-16 Right,12.8,Missed,,,,,,,,,,,,,,,,,
222,PT07M15.00S,2024-01-16T00:45:50.3Z,2,REGULAR,rebound,defensive,[],1630678,,,1610612741,48,33,2024-01-16T00:45:53Z,2170000,False,,,0,,T. Taylor REBOUND (Off:0 Def:1),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,Mid-Range,8-16 Right,,,221.0,,1.0,1.0,0.0,,,,,,,,,,,,
223,PT07M07.00S,2024-01-16T00:45:57.1Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1629632,90.3580814717477,39.46078431372549,1610612741,48,35,2024-01-16T01:00:25Z,2180000,False,-53.0,38.0,1,right,C. White 6' driving floating bank Jump Shot (9 PTS),[1629632],1610612741.0,CHI,driving floating bank,,,White,C. White,,,,,,In The Paint (Non-RA),0-8 Center,6.5,Made,,,,,,9.0,,,,,,,,,,,
224,PT06M59.00S,2024-01-16T00:46:12.8Z,2,REGULAR,foul,personal,[],1628975,,,1610612739,48,35,2024-01-16T00:46:30Z,2190000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1630241]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,2530.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,0.0,Merrill,1630241.0,,
226,PT06M59.00S,2024-01-16T00:46:25.0Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,48,35,2024-01-16T00:46:25Z,2210000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M59.00S,2024-01-16T00:46:36.2Z,2,REGULAR,substitution,out,[],202684,,,1610612739,48,35,2024-01-16T00:48:55Z,2220000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M59.00S,2024-01-16T00:46:36.2Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,48,35,2024-01-16T00:48:55Z,2230000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M59.00S,2024-01-16T00:46:36.2Z,2,REGULAR,substitution,in,[],1628386,,,1610612739,48,35,2024-01-16T00:48:55Z,2240000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M59.00S,2024-01-16T00:46:36.2Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,48,35,2024-01-16T00:48:55Z,2250000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M54.00S,2024-01-16T00:49:17.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,6.521024967148489,51.225490196078425,1610612739,48,35,2024-01-16T00:49:35Z,2260000,False,-6.0,9.0,1,left,MISS I. Okoro cutting Layup,[1630171],1610612739.0,CLE,cutting,,,Okoro,I. Okoro,,,,,,Restricted Area,0-8 Center,1.07,Missed,,,,,,,,,,,,,,,,,
232,PT06M52.00S,2024-01-16T00:49:19.3Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612739,48,35,2024-01-16T00:49:35Z,2270000,False,,,0,,D. Mitchell REBOUND (Off:2 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Restricted Area,0-8 Center,,,231.0,,3.0,1.0,2.0,,,,,,,,,,,,
233,PT06M51.00S,2024-01-16T00:49:26.5Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628378,5.590000152587891,50.0,1610612739,50,35,2024-01-16T01:01:10Z,2280000,False,0.0,0.0,1,left,D. Mitchell tip Layup (12 PTS),[1628378],1610612739.0,CLE,tip,,,Mitchell,D. Mitchell,,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,12.0,,,,,,,,,,,
234,PT06M38.00S,2024-01-16T00:49:32.0Z,2,REGULAR,3pt,Jump Shot,[],203897,66.44218134034165,41.17647058823529,1610612741,50,35,2024-01-16T00:49:42Z,2290000,False,-44.0,263.0,1,right,MISS Z. LaVine 26' step back 3PT,[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,,Above the Break 3,24+ Center,26.66,Missed,,,,,,,,,,,,,,,,,
235,PT06M36.00S,2024-01-16T00:49:34.0Z,2,REGULAR,rebound,defensive,[],1629731,,,1610612739,50,35,2024-01-16T00:49:42Z,2300000,False,,,0,,D. Wade REBOUND (Off:0 Def:2),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Center,,,234.0,,2.0,2.0,0.0,,,,,,,,,,,,
236,PT06M22.00S,2024-01-16T00:49:48.1Z,2,REGULAR,3pt,Jump Shot,[],1628378,19.66162943495401,92.8921568627451,1610612739,50,35,2024-01-16T00:49:53Z,2310000,False,-214.0,132.0,1,left,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Left Center,25.2,Missed,,,,,,,,,,,,,,,,,
237,PT06M20.00S,2024-01-16T00:49:50.1Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,50,35,2024-01-16T00:49:50Z,2320000,False,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Above the Break 3,24+ Left Center,,,236.0,,6.0,3.0,3.0,,,,,,,,,,,,
238,PT06M17.00S,2024-01-16T00:49:54.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,24.655059132720105,85.29411764705883,1610612739,53,35,2024-01-16T00:49:58Z,2330000,False,-176.0,179.0,1,left,S. Merrill 25' 3PT  (10 PTS) (D. Mitchell 4 AST),"[1630241, 1628378]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,Above the Break 3,24+ Left Center,25.16,Made,,,,,,10.0,D. Mitchell,1628378.0,4.0,,,,,,,,
240,PT06M01.00S,2024-01-16T00:50:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,94.30026281208936,50.0,1610612741,53,37,2024-01-16T00:50:14Z,2350000,False,0.0,1.0,1,right,C. White driving Layup (11 PTS),[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,,Restricted Area,0-8 Center,0.11,Made,,,,,,11.0,,,,,,,,,,,
241,PT05M50.00S,2024-01-16T00:50:20.5Z,2,REGULAR,3pt,Jump Shot,[],1629731,19.66162943495401,5.88235294117647,1610612739,53,37,2024-01-16T00:50:24Z,2360000,False,221.0,132.0,1,left,MISS D. Wade 25' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,
242,PT05M48.00S,2024-01-16T00:50:22.5Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,53,37,2024-01-16T00:50:24Z,2370000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,Above the Break 3,24+ Right Center,,,241.0,,2.0,2.0,0.0,,,,,,,,,,,,
243,PT05M42.00S,2024-01-16T00:50:29.2Z,2,REGULAR,3pt,Jump Shot,[],1630678,94.43166885676742,3.1862745098039214,1610612741,53,37,2024-01-16T00:50:33Z,2380000,False,-234.0,0.0,1,right,MISS T. Taylor 3PT,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,
244,PT05M38.00S,2024-01-16T00:50:33.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,53,37,2024-01-16T00:50:33Z,2390000,False,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Left Corner 3,24+ Left,,,243.0,,7.0,4.0,3.0,,,,,,,,,,,,
245,PT05M25.00S,2024-01-16T00:50:47.5Z,2,REGULAR,foul,personal,['2freethrow'],1630678,,,1610612739,53,37,2024-01-16T00:50:59Z,2400000,False,,,0,,T. Taylor shooting personal FOUL (1 PF) (Allen 2 FT),"[1630678, 1628386]",1610612741.0,CHI,shooting,,,Taylor,T. Taylor,,,,,1629422.0,Restricted Area,0-8 Center,,,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,
247,PT05M25.00S,2024-01-16T00:51:12.2Z,2,REGULAR,freethrow,1 of 2,[],1628386,,,1610612739,54,37,2024-01-16T00:51:12Z,2420000,False,,,0,,J. Allen Free Throw 1 of 2 (7 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,,,,,,7.0,,,,,,,,,,,
248,PT05M25.00S,2024-01-16T00:51:13.0Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,54,37,2024-01-16T00:51:22Z,2430000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M25.00S,2024-01-16T00:51:13.0Z,2,REGULAR,substitution,out,[],1628975,,,1610612739,54,37,2024-01-16T00:51:22Z,2440000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M25.00S,2024-01-16T00:51:13.0Z,2,REGULAR,substitution,in,[],1629622,,,1610612739,54,37,2024-01-16T00:51:22Z,2450000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M25.00S,2024-01-16T00:51:13.0Z,2,REGULAR,substitution,in,[],201942,,,1610612739,54,37,2024-01-16T00:51:22Z,2460000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT05M25.00S,2024-01-16T00:51:28.7Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,55,37,2024-01-16T00:51:28Z,2470000,False,,,0,,J. Allen Free Throw 2 of 2 (8 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,Made,,,,,,8.0,,,,,,,,,,,
253,PT05M14.00S,2024-01-16T00:51:45.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203897,92.32917214191852,53.18627450980392,1610612741,55,39,2024-01-16T01:03:33Z,2480000,False,16.0,20.0,1,right,Z. LaVine driving bank Hook (9 PTS) (N. Vucevic 2 AST),"[203897, 202696]",1610612741.0,CHI,driving bank,,,LaVine,Z. LaVine,,,,,,Restricted Area,0-8 Center,2.52,Made,,,,,,9.0,N. Vucevic,202696.0,2.0,,,,,,,,
255,PT04M58.00S,2024-01-16T00:52:00.9Z,2,REGULAR,3pt,Jump Shot,[],1629731,18.478975032851512,96.32352941176471,1610612739,55,39,2024-01-16T00:52:04Z,2500000,False,-232.0,121.0,1,left,MISS D. Wade 26' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,Above the Break 3,24+ Left Center,26.14,Missed,,,,,,,,,,,,,,,,,
256,PT04M57.00S,2024-01-16T00:52:01.9Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,55,39,2024-01-16T00:52:04Z,2510000,False,,,0,,J. Allen REBOUND (Off:4 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,Above the Break 3,24+ Left Center,,,255.0,,8.0,4.0,4.0,,,,,,,,,,,,
257,PT04M53.00S,2024-01-16T00:52:06.7Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,27.94021024967148,8.333333333333332,1610612739,58,39,2024-01-16T00:52:10Z,2520000,False,208.0,210.0,1,left,D. Mitchell 29' 3PT  (15 PTS) (M. Strus 2 AST),"[1628378, 1629622]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,Above the Break 3,24+ Right Center,29.59,Made,,,,,,15.0,M. Strus,1629622.0,2.0,,,,,,,,
259,PT04M41.00S,2024-01-16T00:52:17.8Z,2,REGULAR,3pt,Jump Shot,[],202696,73.01248357424441,83.82352941176471,1610612741,58,39,2024-01-16T00:52:28Z,2540000,False,169.0,201.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,
260,PT04M40.00S,2024-01-16T00:52:18.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,58,39,2024-01-16T00:52:28Z,2550000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,Above the Break 3,24+ Right Center,,,259.0,,,,,,,,,,,,,,,,
