actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
166,PT10M56.00S,2023-11-01T00:05:23.6Z,2,REGULAR,foul,personal,[],1628392,,,1610612739,26,31,2023-11-01T00:05:35Z,1630000,False,,,0,,I. Hartenstein loose ball personal FOUL (1 PF),"[1628392, 1630596]",1610612752.0,NYK,loose ball,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Center,,,,,,,,,,,202037.0,1.0,0.0,Mobley,1630596.0,,,,,
168,PT10M46.00S,2023-11-01T00:05:47.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641854,93.64323258869908,51.470588235294116,1610612739,28,31,2023-11-01T00:05:53Z,1650000,False,7.0,7.0,1,right,C. Porter cutting Layup (4 PTS) (E. Mobley 4 AST),"[1641854, 1630596]",1610612739.0,CLE,cutting,,,Porter,C. Porter,,,,,Restricted Area,0-8 Center,1.04,Made,4.0,,,,,,,,,,,,,E. Mobley,1630596.0,4.0,,
170,PT10M24.00S,2023-11-01T00:06:11.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,7.966491458607096,61.274509803921575,1610612752,28,31,2023-11-01T00:06:17Z,1670000,False,-56.0,22.0,1,left,MISS I. Quickley 6' driving floating Shot - blocked,"[1630193, 1641854]",1610612752.0,NYK,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,6.07,Missed,,,,,,,,,,,,,,,,,Porter,1641854.0
171,PT10M24.00S,2023-11-01T00:06:11.3Z,2,REGULAR,block,,[],1641854,,,1610612752,28,31,2023-11-01T00:06:13Z,1680000,False,,,0,,C. Porter BLOCK (1 BLK),[1641854],1610612739.0,CLE,,,,Porter,C. Porter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
172,PT10M24.00S,2023-11-01T00:06:11.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,28,31,2023-11-01T00:06:17Z,1690000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,170.0,,,,,,,,,,,,,,,,
174,PT10M21.00S,2023-11-01T00:06:26.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,9.543363994743759,97.05882352941177,1610612752,28,31,2023-11-01T00:06:31Z,1710000,False,-235.0,37.0,1,left,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Left Corner 3,24+ Left,23.82,Missed,,,,,,,,,,,,,,,,,,
175,PT10M18.00S,2023-11-01T00:06:29.3Z,2,REGULAR,rebound,offensive,[],1628392,,,1610612752,28,31,2023-11-01T00:06:31Z,1720000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Left Corner 3,24+ Left,,,,174.0,3.0,1.0,2.0,,,,,,,,,,,,,
176,PT10M15.00S,2023-11-01T00:06:31.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628404,24.129434954007884,11.76470588235294,1610612752,28,31,2023-11-01T00:06:36Z,1730000,False,191.0,174.0,1,left,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,,,,,,,,,,,,,,,,,
177,PT10M11.00S,2023-11-01T00:06:35.9Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,28,31,2023-11-01T00:06:36Z,1740000,False,,,0,,E. Mobley REBOUND (Off:2 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,,176.0,5.0,3.0,2.0,,,,,,,,,,,,,
178,PT10M04.00S,2023-11-01T00:06:42.1Z,2,REGULAR,3pt,Jump Shot,[],1641734,67.62483574244416,67.15686274509804,1610612739,28,31,2023-11-01T00:08:11Z,1750000,False,86.0,252.0,1,right,MISS E. Bates 26' pullup 3PT,[1641734],1610612739.0,CLE,pullup,,,Bates,E. Bates,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
179,PT10M01.00S,2023-11-01T00:06:45.1Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,28,31,2023-11-01T00:06:46Z,1760000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,178.0,2.0,2.0,0.0,,,,,,,,,,,,,
180,PT09M58.00S,2023-11-01T00:06:48.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,18.610381077529567,4.166666666666666,1610612752,28,34,2023-11-01T00:08:28Z,1770000,False,229.0,122.0,1,left,D. DiVincenzo 25' 3PT running (3 PTS) (J. Hart 2 AST),"[1628978, 1628404]",1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.98,Made,3.0,,,,,,,,,,,,,J. Hart,1628404.0,2.0,,
182,PT09M47.00S,2023-11-01T00:07:05.6Z,2,REGULAR,foul,personal,[],1628978,,,1610612739,28,34,2023-11-01T00:07:48Z,1790000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1629622]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1662.0,1.0,0.0,Strus,1629622.0,,,,,
184,PT09M43.00S,2023-11-01T00:07:33.6Z,2,REGULAR,foul,personal,[],1628978,,,1610612739,28,34,2023-11-01T00:07:44Z,1810000,False,,,0,,D. DiVincenzo personal FOUL (2 PF),"[1628978, 1627777]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right,,,,,,,,,,,202037.0,2.0,0.0,Niang,1627777.0,,,,,
186,PT09M36.00S,2023-11-01T00:07:58.3Z,2,REGULAR,2pt,Jump Shot,[],1630596,82.07950065703022,76.9607843137255,1610612739,28,34,2023-11-01T00:08:05Z,1830000,False,135.0,116.0,1,right,MISS E. Mobley 17' pullup Shot,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right Center,17.78,Missed,,,,,,,,,,,,,,,,,,
187,PT09M34.00S,2023-11-01T00:08:00.3Z,2,REGULAR,rebound,defensive,[],1628392,,,1610612752,28,34,2023-11-01T00:08:05Z,1840000,False,,,0,,I. Hartenstein REBOUND (Off:2 Def:2),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,16-24 Right Center,,,,186.0,4.0,2.0,2.0,,,,,,,,,,,,,
188,PT09M26.00S,2023-11-01T00:08:08.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,6.1268068331143235,49.26470588235294,1610612752,28,36,2023-11-01T00:08:13Z,1850000,False,4.0,5.0,1,left,R. Barrett driving floating bank Jump Shot (7 PTS) (J. Hart 3 AST),"[1629628, 1628404]",1610612752.0,NYK,driving floating bank,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.63,Made,7.0,,,,,,,,,,,,,J. Hart,1628404.0,3.0,,
190,PT09M15.00S,2023-11-01T00:08:18.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,93.77463863337714,51.225490196078425,1610612739,30,36,2023-11-01T00:08:25Z,1870000,False,6.0,6.0,1,right,C. Porter driving Layup (6 PTS),[1641854],1610612739.0,CLE,driving,,,Porter,C. Porter,,,,,Restricted Area,0-8 Center,0.86,Made,6.0,,,,,,,,,,,,,,,,,
191,PT09M05.00S,2023-11-01T00:08:28.8Z,2,REGULAR,3pt,Jump Shot,[],1630193,34.641918528252305,60.29411764705882,1610612752,30,36,2023-11-01T00:10:18Z,1880000,False,-51.0,273.0,1,left,MISS I. Quickley 27' pullup 3PT,[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,27.79,Missed,,,,,,,,,,,,,,,,,,
192,PT09M05.00S,2023-11-01T00:08:28.8Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,30,36,2023-11-01T00:10:18Z,1890000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,,191.0,1.0,1.0,0.0,,,,,,,,,,,,,
193,PT08M55.00S,2023-11-01T00:08:38.7Z,2,REGULAR,turnover,bad pass,[],1627777,,,1610612739,30,36,2023-11-01T00:08:42Z,1900000,False,,,0,,G. Niang bad pass TURNOVER (2 TO),"[1627777, 1628392]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,2.0,Hartenstein,1628392.0,,,,,,,,,,
194,PT08M55.00S,2023-11-01T00:08:38.7Z,2,REGULAR,steal,,[],1628392,,,1610612752,30,36,2023-11-01T00:08:40Z,1910000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
195,PT08M50.00S,2023-11-01T00:08:43.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629628,7.5722733245729295,4.411764705882353,1610612752,30,39,2023-11-01T00:10:56Z,1920000,False,228.0,19.0,1,left,R. Barrett 3PT running (10 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Right Corner 3,24+ Right,22.87,Made,10.0,,,,,,,,,,,,,I. Quickley,1630193.0,1.0,,
197,PT08M29.00S,2023-11-01T00:09:04.9Z,2,REGULAR,2pt,Jump Shot,[],1641854,87.59855453350855,31.127450980392158,1610612739,30,39,2023-11-01T00:09:15Z,1940000,False,-94.0,64.0,1,right,MISS C. Porter 11' pullup bank Shot,[1641854],1610612739.0,CLE,pullup bank,,,Porter,C. Porter,,,,,Mid-Range,8-16 Left,11.41,Missed,,,,,,,,,,,,,,,,,,
198,PT08M25.00S,2023-11-01T00:09:08.9Z,2,REGULAR,rebound,defensive,[],1630193,,,1610612752,30,39,2023-11-01T00:09:15Z,1950000,False,,,0,,I. Quickley REBOUND (Off:0 Def:2),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Left,,,,197.0,2.0,2.0,0.0,,,,,,,,,,,,,
199,PT08M19.00S,2023-11-01T00:09:15.1Z,2,REGULAR,3pt,Jump Shot,[],1628978,23.73521681997372,4.166666666666666,1610612752,30,39,2023-11-01T00:09:24Z,1960000,False,229.0,171.0,1,left,MISS D. DiVincenzo 28' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,28.57,Missed,,,,,,,,,,,,,,,,,,
200,PT08M14.00S,2023-11-01T00:09:20.1Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,30,39,2023-11-01T00:09:24Z,1970000,False,,,0,,C. Porter REBOUND (Off:1 Def:2),[1641854],1610612739.0,CLE,,,,Porter,C. Porter,,,,,Above the Break 3,24+ Right Center,,,,199.0,3.0,2.0,1.0,,,,,,,,,,,,,
201,PT08M13.00S,2023-11-01T00:09:25.1Z,2,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612739,30,39,2023-11-01T00:09:34Z,1980000,False,,,0,,D. DiVincenzo shooting personal FOUL (3 PF) (Strus 2 FT),"[1628978, 1629622]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1626302.0,3.0,0.0,Strus,1629622.0,,,,,
203,PT08M13.00S,2023-11-01T00:09:50.2Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629622,,,1610612739,31,39,2023-11-01T00:10:19Z,2000000,False,,,0,,M. Strus Free Throw 1 of 2 (3 PTS),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
204,PT08M13.00S,2023-11-01T00:09:50.9Z,2,REGULAR,substitution,out,[],1641734,,,1610612739,31,39,2023-11-01T00:09:59Z,2010000,False,,,0,,SUB out: E. Bates,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M13.00S,2023-11-01T00:09:50.9Z,2,REGULAR,substitution,out,[],1628978,,,1610612739,31,39,2023-11-01T00:09:59Z,2020000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M13.00S,2023-11-01T00:09:50.9Z,2,REGULAR,substitution,in,[],1630171,,,1610612739,31,39,2023-11-01T00:09:59Z,2030000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M13.00S,2023-11-01T00:09:50.9Z,2,REGULAR,substitution,in,[],1628973,,,1610612739,31,39,2023-11-01T00:09:59Z,2040000,False,,,0,,SUB in: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M13.00S,2023-11-01T00:09:50.2Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629622,,,1610612739,31,39,2023-11-01T00:10:20Z,2050000,False,,,0,,MISS M. Strus Free Throw 2 of 2,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
209,PT08M11.00S,2023-11-01T00:09:52.2Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,31,39,2023-11-01T00:10:20Z,2060000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,208.0,3.0,3.0,0.0,,,,,,,,,,,,,
210,PT07M57.00S,2023-11-01T00:10:33.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.040078843626807,61.274509803921575,1610612752,31,39,2023-11-01T00:10:38Z,2070000,False,-56.0,61.0,1,left,MISS R. Barrett 8' driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,8.29,Missed,,,,,,,,,,,,,,,,,,
211,PT07M54.00S,2023-11-01T00:10:36.2Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,31,39,2023-11-01T00:10:38Z,2080000,False,,,0,,E. Mobley REBOUND (Off:2 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Left,,,,210.0,6.0,4.0,2.0,,,,,,,,,,,,,
212,PT07M47.00S,2023-11-01T00:10:42.8Z,2,REGULAR,3pt,Jump Shot,[],1641854,72.09264126149803,16.666666666666664,1610612739,31,39,2023-11-01T00:13:01Z,2090000,False,-167.0,210.0,1,right,MISS C. Porter 26' step back 3PT,[1641854],1610612739.0,CLE,step back,,,Porter,C. Porter,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
213,PT07M44.00S,2023-11-01T00:10:45.8Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,31,39,2023-11-01T00:10:47Z,2100000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,212.0,2.0,2.0,0.0,,,,,,,,,,,,,
214,PT07M26.00S,2023-11-01T00:11:04.2Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628392,7.966491458607096,35.78431372549019,1610612752,31,41,2023-11-01T00:11:10Z,2110000,False,71.0,22.0,1,left,I. Hartenstein 7' turnaround Hook (5 PTS),[1628392],1610612752.0,NYK,turnaround,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,7.45,Made,5.0,,,,,,,,,,,,,,,,,
215,PT07M14.00S,2023-11-01T00:11:15.7Z,2,REGULAR,3pt,Jump Shot,[],1627777,93.11760840998686,96.32352941176471,1610612739,31,41,2023-11-01T00:11:19Z,2120000,False,232.0,12.0,1,right,MISS G. Niang 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Right Corner 3,24+ Right,23.19,Missed,,,,,,,,,,,,,,,,,,
216,PT07M12.00S,2023-11-01T00:11:17.7Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,31,41,2023-11-01T00:11:19Z,2130000,False,,,0,,J. Brunson REBOUND (Off:0 Def:3),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Right Corner 3,24+ Right,,,,215.0,3.0,3.0,0.0,,,,,,,,,,,,,
217,PT06M59.00S,2023-11-01T00:11:31.3Z,2,REGULAR,3pt,Jump Shot,[],1628392,32.276609724047304,56.61764705882353,1610612752,31,41,2023-11-01T00:11:36Z,2140000,False,-33.0,251.0,1,left,MISS I. Hartenstein 25' 3PT,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,25.31,Missed,,,,,,,,,,,,,,,,,,
218,PT06M56.00S,2023-11-01T00:11:34.3Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,31,41,2023-11-01T00:11:36Z,2150000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Center,,,,217.0,7.0,5.0,2.0,,,,,,,,,,,,,
219,PT06M54.00S,2023-11-01T00:11:41.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,31,41,2023-11-01T00:11:41Z,2160000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M54.00S,2023-11-01T00:11:45.6Z,2,REGULAR,substitution,out,[],1641854,,,1610612739,31,41,2023-11-01T00:14:50Z,2170000,False,,,0,,SUB out: C. Porter,[1641854],1610612739.0,CLE,,,,Porter,C. Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M54.00S,2023-11-01T00:11:45.6Z,2,REGULAR,substitution,out,[],1628392,,,1610612739,31,41,2023-11-01T00:14:50Z,2180000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M54.00S,2023-11-01T00:11:45.6Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,31,41,2023-11-01T00:14:50Z,2190000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M54.00S,2023-11-01T00:11:45.6Z,2,REGULAR,substitution,in,[],1629011,,,1610612739,31,41,2023-11-01T00:14:50Z,2200000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M33.00S,2023-11-01T00:15:23.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,83.52496714848883,62.99019607843137,1610612739,31,41,2023-11-01T00:15:28Z,2210000,False,65.0,102.0,1,right,MISS D. Mitchell 12' driving floating Shot,[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Right,12.13,Missed,,,,,,,,,,,,,,,,,,
227,PT06M33.00S,2023-11-01T00:15:23.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612752,31,41,2023-11-01T00:15:28Z,2220000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),8-16 Right,,,,226.0,,,,,,,,,,,,,,,,
229,PT06M18.00S,2023-11-01T00:15:47.3Z,2,REGULAR,turnover,lost ball,[],1628973,,,1610612752,31,41,2023-11-01T00:15:54Z,2240000,False,,,0,,J. Brunson lost ball TURNOVER (3 TO),"[1628973, 1628378]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,3.0,Mitchell,1628378.0,,,,,,,,,,
230,PT06M18.00S,2023-11-01T00:15:47.3Z,2,REGULAR,steal,,[],1628378,,,1610612739,31,41,2023-11-01T00:15:54Z,2250000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
231,PT06M16.00S,2023-11-01T00:15:51.8Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,92.59198423127464,50.245098039215684,1610612739,33,41,2023-11-01T00:16:05Z,2260000,False,1.0,17.0,1,right,D. Mitchell running Layup (8 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.71,Made,8.0,,,,,,,,,,,,,M. Strus,1629622.0,1.0,,
232,PT06M16.00S,2023-11-01T00:15:56.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629628,,,1610612739,33,41,2023-11-01T00:16:06Z,2270000,False,,,0,,R. Barrett shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1629628, 1628378]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1662.0,1.0,0.0,Mitchell,1628378.0,,,,,
234,PT06M16.00S,2023-11-01T00:16:09.1Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,33,41,2023-11-01T00:16:34Z,2290000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M16.00S,2023-11-01T00:16:09.1Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,33,41,2023-11-01T00:16:34Z,2300000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M16.00S,2023-11-01T00:16:09.1Z,2,REGULAR,substitution,out,[],1630193,,,1610612739,33,41,2023-11-01T00:16:34Z,2310000,False,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT06M16.00S,2023-11-01T00:16:09.1Z,2,REGULAR,substitution,out,[],1629628,,,1610612739,33,41,2023-11-01T00:16:34Z,2320000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT06M16.00S,2023-11-01T00:16:09.1Z,2,REGULAR,substitution,in,[],202684,,,1610612739,33,41,2023-11-01T00:16:34Z,2330000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M16.00S,2023-11-01T00:16:09.1Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,33,41,2023-11-01T00:16:34Z,2340000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M16.00S,2023-11-01T00:16:09.1Z,2,REGULAR,substitution,in,[],1629656,,,1610612739,33,41,2023-11-01T00:16:34Z,2350000,False,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M16.00S,2023-11-01T00:16:09.1Z,2,REGULAR,substitution,in,[],203944,,,1610612739,33,41,2023-11-01T00:16:34Z,2360000,False,,,0,,SUB in: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M16.00S,2023-11-01T00:16:37.9Z,2,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1628378,,,1610612739,34,41,2023-11-01T00:16:37Z,2370000,False,,,0,,D. Mitchell Free Throw 1 of 1 (9 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
243,PT06M05.00S,2023-11-01T00:16:50.3Z,2,REGULAR,3pt,Jump Shot,[],1629656,17.0335085413929,6.127450980392156,1610612752,34,41,2023-11-01T00:17:12Z,2380000,False,219.0,108.0,1,left,MISS Q. Grimes 24' 3PT,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,24.44,Missed,,,,,,,,,,,,,,,,,,
244,PT06M04.00S,2023-11-01T00:16:51.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,34,41,2023-11-01T00:17:12Z,2390000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,243.0,,,,,,,,,,,,,,,,
245,PT06M04.00S,2023-11-01T00:16:57.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612739,34,41,2023-11-01T00:17:17Z,2400000,False,,,0,,J. Hart loose ball personal FOUL (1 PF) (Mitchell 2 FT),"[1628404, 1628378]",1610612752.0,NYK,loose ball,,,Hart,J. Hart,,,,,Mid-Range,8-16 Right,,,,,,,,,,,202037.0,1.0,0.0,Mitchell,1628378.0,,,,,
247,PT06M04.00S,2023-11-01T00:17:28.5Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,35,41,2023-11-01T00:17:28Z,2420000,False,,,0,,D. Mitchell Free Throw 1 of 2 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
248,PT06M04.00S,2023-11-01T00:17:52.2Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,36,41,2023-11-01T00:17:52Z,2430000,False,,,0,,D. Mitchell Free Throw 2 of 2 (11 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
249,PT05M47.00S,2023-11-01T00:18:09.9Z,2,REGULAR,2pt,Jump Shot,[],203944,4.944152431011826,72.05882352941177,1610612752,36,41,2023-11-01T00:18:29Z,2440000,False,-110.0,-6.0,1,left,MISS J. Randle 11' driving floating Shot - blocked,"[203944, 202684]",1610612752.0,NYK,driving floating,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,11.05,Missed,,,,,,,,,,,,,,,,,Thompson,202684.0
