actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
259,PT05M44.00S,2023-11-29T01:25:30.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.03745072273325,48.529411764705884,1610612739,45,51,2023-11-29T01:28:06Z,2590000,False,-7.0,4.0,1,right,D. Mitchell driving reverse Layup (9 PTS),[1628378],1610612739.0,CLE,driving reverse,,,,,,Restricted Area,0-8 Center,0.82,Made,Mitchell,D. Mitchell,,,,,9.0,,,,,,,,,,,,,
260,PT05M44.00S,2023-11-29T01:25:37.1Z,2,REGULAR,foul,personal,['1freethrow'],1631100,,,1610612739,45,51,2023-11-29T01:29:20Z,2600000,False,,,0,,A. Griffin shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1631100, 1628378]",1610612737.0,ATL,shooting,,,,,,Restricted Area,0-8 Center,,,Griffin,A. Griffin,,,,,,,,,,,,2534.0,1.0,0.0,Mitchell,1628378.0,,
262,PT05M44.00S,2023-11-29T01:25:43.9Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,45,51,2023-11-29T01:26:05Z,2620000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,,,,,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,
263,PT05M44.00S,2023-11-29T01:25:43.9Z,2,REGULAR,substitution,in,[],1629636,,,1610612739,45,51,2023-11-29T01:26:05Z,2630000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,,,,,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
264,PT05M44.00S,2023-11-29T01:26:04.6Z,2,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,46,51,2023-11-29T01:26:04Z,2640000,False,,,0,,D. Mitchell Free Throw 1 of 1 (10 PTS),[1628378],1610612739.0,CLE,,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,10.0,,,,,,,,,,,,,
265,PT05M24.00S,2023-11-29T01:26:25.8Z,2,REGULAR,2pt,Jump Shot,[],1627749,4.5499342969776615,81.12745098039215,1610612737,46,51,2023-11-29T01:26:36Z,2650000,False,-156.0,-10.0,1,left,MISS D. Murray 15' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,,,,Mid-Range,8-16 Left,15.59,Missed,Murray,D. Murray,,,,,,,,,,,,,,,,,,
266,PT05M22.00S,2023-11-29T01:26:27.8Z,2,REGULAR,rebound,offensive,[],1630168,,,1610612737,46,51,2023-11-29T01:26:36Z,2660000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:2),[1630168],1610612737.0,ATL,,,,,,,Mid-Range,8-16 Left,,,Okongwu,O. Okongwu,265.0,4.0,2.0,2.0,,,,,,,,,,,,,,
267,PT05M22.00S,2023-11-29T01:26:33.6Z,2,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612737,46,51,2023-11-29T01:26:46Z,2670000,False,,,0,,C. LeVert shooting personal FOUL (2 PF) (Okongwu 2 FT),"[1627747, 1630168]",1610612739.0,CLE,shooting,,,,,,Restricted Area,0-8 Center,,,LeVert,C. LeVert,,,,,,,,,,,,1627534.0,2.0,0.0,Okongwu,1630168.0,,
269,PT05M22.00S,2023-11-29T01:26:57.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,46,52,2023-11-29T01:26:57Z,2690000,False,,,0,,O. Okongwu Free Throw 1 of 2 (6 PTS),[1630168],1610612737.0,ATL,,,,,,,,,,Made,Okongwu,O. Okongwu,,,,,6.0,,,,,,,,,,,,,
270,PT05M22.00S,2023-11-29T01:26:58.6Z,2,REGULAR,substitution,out,[],1631100,,,1610612737,46,52,2023-11-29T01:27:09Z,2700000,False,,,0,,SUB out: A. Griffin,[1631100],1610612737.0,ATL,,,,,,,,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,
271,PT05M22.00S,2023-11-29T01:26:58.6Z,2,REGULAR,substitution,in,[],202083,,,1610612737,46,52,2023-11-29T01:27:09Z,2710000,False,,,0,,SUB in: W. Matthews,[202083],1610612737.0,ATL,,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,
272,PT05M22.00S,2023-11-29T01:27:21.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,46,53,2023-11-29T01:27:21Z,2720000,False,,,0,,O. Okongwu Free Throw 2 of 2 (7 PTS),[1630168],1610612737.0,ATL,,,,,,,,,,Made,Okongwu,O. Okongwu,,,,,7.0,,,,,,,,,,,,,
273,PT05M10.00S,2023-11-29T01:27:33.2Z,2,REGULAR,3pt,Jump Shot,[],1628378,70.51576872536137,19.607843137254903,1610612739,46,53,2023-11-29T01:27:40Z,2730000,False,-152.0,225.0,1,right,MISS D. Mitchell 27' step back 3PT,[1628378],1610612739.0,CLE,step back,,,,,,Above the Break 3,24+ Left Center,27.13,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
274,PT05M07.00S,2023-11-29T01:27:36.2Z,2,REGULAR,rebound,defensive,[],1627749,,,1610612737,46,53,2023-11-29T01:27:40Z,2740000,False,,,0,,D. Murray REBOUND (Off:0 Def:2),[1627749],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Left Center,,,Murray,D. Murray,273.0,2.0,2.0,0.0,,,,,,,,,,,,,,
276,PT05M04.00S,2023-11-29T01:28:05.4Z,2,REGULAR,substitution,out,[],203992,,,1610612737,46,53,2023-11-29T01:28:14Z,2760000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
277,PT05M04.00S,2023-11-29T01:28:05.4Z,2,REGULAR,substitution,out,[],1630168,,,1610612737,46,53,2023-11-29T01:28:14Z,2770000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,,,,,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,
278,PT05M04.00S,2023-11-29T01:28:05.4Z,2,REGULAR,substitution,in,[],1629027,,,1610612737,46,53,2023-11-29T01:28:14Z,2780000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,,,,,,,,Young,T. Young,,,,,,,,,,,,,,,,,,
279,PT05M04.00S,2023-11-29T01:28:05.4Z,2,REGULAR,substitution,in,[],203991,,,1610612737,46,53,2023-11-29T01:28:14Z,2790000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,,,,,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,
280,PT04M55.00S,2023-11-29T01:28:28.0Z,2,REGULAR,3pt,Jump Shot,[],202083,9.674770039421814,3.9215686274509802,1610612737,46,53,2023-11-29T01:28:33Z,2800000,False,230.0,38.0,1,left,MISS W. Matthews 3PT,[202083],1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,23.36,Missed,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,
281,PT04M51.00S,2023-11-29T01:28:32.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,46,53,2023-11-29T01:28:33Z,2810000,False,,,0,,E. Mobley REBOUND (Off:2 Def:5),[1630596],1610612739.0,CLE,,,,,,,Right Corner 3,24+ Right,,,Mobley,E. Mobley,280.0,7.0,5.0,2.0,,,,,,,,,,,,,,
282,PT04M47.00S,2023-11-29T01:28:38.5Z,2,REGULAR,foul,personal,['2freethrow'],1629027,,,1610612739,46,53,2023-11-29T01:28:47Z,2820000,False,,,0,,T. Young shooting personal FOUL (2 PF) (Mitchell 2 FT),"[1629027, 1628378]",1610612737.0,ATL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Young,T. Young,,,,,,,,,,,,2534.0,2.0,0.0,Mitchell,1628378.0,,
284,PT04M47.00S,2023-11-29T01:29:09.6Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,47,53,2023-11-29T01:29:09Z,2840000,False,,,0,,D. Mitchell Free Throw 1 of 2 (11 PTS),[1628378],1610612739.0,CLE,,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,11.0,,,,,,,,,,,,,
285,PT04M47.00S,2023-11-29T01:29:32.6Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,48,53,2023-11-29T01:29:32Z,2850000,False,,,0,,D. Mitchell Free Throw 2 of 2 (12 PTS),[1628378],1610612739.0,CLE,,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,12.0,,,,,,,,,,,,,
286,PT04M36.00S,2023-11-29T01:29:47.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,7.5722733245729295,50.0,1610612737,48,53,2023-11-29T01:29:52Z,2860000,False,0.0,19.0,1,left,MISS C. Capela alley-oop DUNK - blocked,"[203991, 1630596]",1610612737.0,ATL,alley-oop,,,,,,Restricted Area,0-8 Center,1.87,Missed,Capela,C. Capela,,,,,,,,,,,,,,,,,Mobley,1630596.0
315,PT04M36.00S,2023-11-29T01:29:47.2Z,2,REGULAR,block,,[],1630596,,,1610612737,48,53,2023-11-29T01:34:29Z,2865000,False,,,0,,E. Mobley BLOCK (1 BLK),[1630596],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,
287,PT04M33.00S,2023-11-29T01:29:50.2Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,48,53,2023-11-29T01:34:29Z,2870000,False,,,0,,C. Capela REBOUND (Off:3 Def:1),[203991],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Capela,C. Capela,286.0,4.0,1.0,3.0,,,,,,,,,,,,,,
288,PT04M32.00S,2023-11-29T01:29:52.3Z,2,REGULAR,turnover,bad pass,[],203991,,,1610612737,48,53,2023-11-29T01:29:59Z,2880000,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1628378]",1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right Center,,,Capela,C. Capela,,,,,,,,,1.0,Mitchell,1628378.0,,,,,,,
289,PT04M32.00S,2023-11-29T01:29:52.3Z,2,REGULAR,steal,,[],1628378,,,1610612739,48,53,2023-11-29T01:29:54Z,2890000,False,,,0,,D. Mitchell STEAL (2 STL),[1628378],1610612739.0,CLE,,,,,,,Mid-Range,16-24 Right Center,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
290,PT04M26.00S,2023-11-29T01:29:57.3Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628378,68.41327201051249,29.411764705882355,1610612739,51,53,2023-11-29T01:34:48Z,2900000,False,-103.0,244.0,1,right,D. Mitchell 26' 3PT running pullup (15 PTS),[1628378],1610612739.0,CLE,running pullup,,,,,,Above the Break 3,24+ Left Center,26.52,Made,Mitchell,D. Mitchell,,,,,15.0,,,,,,,,,,,,,
291,PT04M26.00S,2023-11-29T01:30:04.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612737,51,53,2023-11-29T01:30:04Z,2910000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT04M26.00S,2023-11-29T01:30:33.3Z,2,REGULAR,substitution,out,[],202083,,,1610612737,51,53,2023-11-29T01:31:35Z,2920000,False,,,0,,SUB out: W. Matthews,[202083],1610612737.0,ATL,,,,,,,,,,,Matthews,W. Matthews,,,,,,,,,,,,,,,,,,
293,PT04M26.00S,2023-11-29T01:30:33.3Z,2,REGULAR,substitution,in,[],203992,,,1610612737,51,53,2023-11-29T01:31:35Z,2930000,False,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,,,,,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
294,PT04M07.00S,2023-11-29T01:32:03.3Z,2,REGULAR,3pt,Jump Shot,[],203992,39.24113009198423,17.892156862745097,1610612737,51,53,2023-11-29T01:32:07Z,2940000,False,161.0,316.0,1,left,MISS B. Bogdanovic 35' 3PT,[203992],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,35.48,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
295,PT04M04.00S,2023-11-29T01:32:06.3Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,51,53,2023-11-29T01:32:07Z,2950000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Strus,M. Strus,294.0,1.0,1.0,0.0,,,,,,,,,,,,,,
296,PT03M55.00S,2023-11-29T01:32:15.1Z,2,REGULAR,3pt,Jump Shot,[],1627747,87.59855453350855,2.450980392156863,1610612739,51,53,2023-11-29T01:32:21Z,2960000,False,-238.0,64.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,24.62,Missed,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,
297,PT03M51.00S,2023-11-29T01:32:19.1Z,2,REGULAR,rebound,offensive,[],1629636,,,1610612739,51,53,2023-11-29T01:36:31Z,2970000,False,,,0,,D. Garland REBOUND (Off:1 Def:1),[1629636],1610612739.0,CLE,,,,,,,Left Corner 3,24+ Left,,,Garland,D. Garland,296.0,2.0,1.0,1.0,,,,,,,,,,,,,,
298,PT03M48.00S,2023-11-29T01:32:22.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628378,71.43561103810775,17.15686274509804,1610612739,51,53,2023-11-29T01:32:31Z,2980000,False,-164.0,216.0,1,right,MISS D. Mitchell 27' 3PT,[1628378],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,27.13,Missed,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,
299,PT03M47.00S,2023-11-29T01:32:23.3Z,2,REGULAR,rebound,offensive,[],1629622,,,1610612739,51,53,2023-11-29T01:37:57Z,2990000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Left Center,,,Strus,M. Strus,298.0,2.0,1.0,1.0,,,,,,,,,,,,,,
343,PT03M47.00S,2023-11-29T01:32:27.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629622,92.29632063074901,50.49019607843137,1610612739,51,53,2023-11-29T01:38:17Z,2995000,False,2.0,20.0,1,right,MISS M. Strus tip Layup,[1629622],1610612739.0,CLE,tip,,,,,,Restricted Area,0-8 Center,2.01,Missed,Strus,M. Strus,,,,,,,,,,,,,,,,,,
344,PT03M46.00S,2023-11-29T01:32:28.8Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,51,53,2023-11-29T01:38:17Z,2997500,False,,,0,,E. Mobley REBOUND (Off:3 Def:5),[1630596],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mobley,E. Mobley,343.0,8.0,5.0,3.0,,,,,,,,,,,,,,
300,PT03M37.00S,2023-11-29T01:32:33.3Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630596,82.7365308804205,27.205882352941174,1610612739,53,53,2023-11-29T01:38:17Z,3000000,False,-114.0,110.0,1,right,E. Mobley 15' turnaround Jump Shot (8 PTS) (M. Strus 2 AST),"[1630596, 1629622]",1610612739.0,CLE,turnaround,,,,,,Mid-Range,8-16 Left,15.83,Made,Mobley,E. Mobley,,,,,8.0,M. Strus,1629622.0,2.0,,,,,,,,,,
302,PT03M20.00S,2023-11-29T01:32:50.5Z,2,REGULAR,turnover,bad pass,[],1627749,,,1610612737,53,53,2023-11-29T01:32:55Z,3020000,False,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 1627747]",1610612737.0,ATL,,,,,,,Mid-Range,16-24 Right Center,,,Murray,D. Murray,,,,,,,,,2.0,LeVert,1627747.0,,,,,,,
303,PT03M20.00S,2023-11-29T01:32:50.5Z,2,REGULAR,steal,,[],1627747,,,1610612739,53,53,2023-11-29T01:32:53Z,3030000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,,,,Mid-Range,16-24 Right Center,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,
304,PT03M15.00S,2023-11-29T01:32:55.5Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629636,92.9862023653088,49.754901960784316,1610612739,55,53,2023-11-29T01:39:53Z,3040000,False,-1.0,13.0,1,right,D. Garland running Layup (9 PTS),[1629636],1610612739.0,CLE,running,,,,,,Restricted Area,0-8 Center,1.35,Made,Garland,D. Garland,,,,,9.0,,,,,,,,,,,,,
305,PT03M01.00S,2023-11-29T01:33:13.2Z,2,REGULAR,foul,personal,[],1629636,,,1610612737,55,53,2023-11-29T01:33:24Z,3050000,False,,,0,,D. Garland personal FOUL (1 PF),"[1629636, 1629027]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Garland,D. Garland,,,,,,,,,,,,2534.0,1.0,0.0,Young,1629027.0,,
307,PT02M56.00S,2023-11-29T01:33:39.0Z,2,REGULAR,3pt,Jump Shot,[],1629027,38.05847568988173,18.872549019607842,1610612737,55,53,2023-11-29T01:33:45Z,3070000,False,156.0,305.0,1,left,MISS T. Young 34' step back 3PT,[1629027],1610612737.0,ATL,step back,,,,,,Above the Break 3,24+ Right Center,34.26,Missed,Young,T. Young,,,,,,,,,,,,,,,,,,
308,PT02M54.00S,2023-11-29T01:33:41.0Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,55,53,2023-11-29T01:33:45Z,3080000,False,,,0,,E. Mobley REBOUND (Off:3 Def:6),[1630596],1610612739.0,CLE,,,,,,,Above the Break 3,24+ Right Center,,,Mobley,E. Mobley,307.0,9.0,6.0,3.0,,,,,,,,,,,,,,
309,PT02M46.00S,2023-11-29T01:33:49.9Z,2,REGULAR,3pt,Jump Shot,[],1630596,66.96780551905388,41.17647058823529,1610612739,58,53,2023-11-29T01:33:56Z,3090000,False,-44.0,258.0,1,right,E. Mobley 26' 3PT  (11 PTS) (D. Mitchell 2 AST),"[1630596, 1628378]",1610612739.0,CLE,,,,,,,Above the Break 3,24+ Center,26.17,Made,Mobley,E. Mobley,,,,,11.0,D. Mitchell,1628378.0,2.0,,,,,,,,,,
311,PT02M27.00S,2023-11-29T01:34:08.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,5.995400788436268,50.73529411764706,1610612737,58,55,2023-11-29T01:34:13Z,3110000,False,-4.0,4.0,1,left,C. Capela cutting DUNK (10 PTS) (S. Bey 2 AST),"[203991, 1630180]",1610612737.0,ATL,cutting,,,,,,Restricted Area,0-8 Center,0.54,Made,Capela,C. Capela,,,,,10.0,S. Bey,1630180.0,2.0,,,,,,,,,,
313,PT02M12.00S,2023-11-29T01:34:24.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.43166885676742,48.77450980392157,1610612739,60,55,2023-11-29T01:34:31Z,3130000,False,-6.0,0.0,1,right,E. Mobley alley-oop DUNK (13 PTS) (D. Mitchell 3 AST),"[1630596, 1628378]",1610612739.0,CLE,alley-oop,,,,,,Restricted Area,0-8 Center,0.61,Made,Mobley,E. Mobley,,,,,13.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,
316,PT02M00.00S,2023-11-29T01:34:35.7Z,2,REGULAR,3pt,Jump Shot,[],203992,22.158344283837057,6.862745098039216,1610612737,60,55,2023-11-29T01:34:39Z,3150000,False,216.0,156.0,1,left,MISS B. Bogdanovic 26' 3PT,[203992],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,26.61,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
317,PT01M58.00S,2023-11-29T01:34:38.4Z,2,REGULAR,rebound,offensive,[],1630180,,,1610612737,60,55,2023-11-29T01:34:38Z,3160000,False,,,0,,S. Bey REBOUND (Off:1 Def:1),[1630180],1610612737.0,ATL,,,,,,,Above the Break 3,24+ Right Center,,,Bey,S. Bey,316.0,2.0,1.0,1.0,,,,,,,,,,,,,,
318,PT01M55.00S,2023-11-29T01:34:41.0Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203992,5.601182654402102,2.2058823529411766,1610612737,60,58,2023-11-29T01:34:46Z,3170000,False,239.0,0.0,1,left,B. Bogdanovic 3PT  (10 PTS) (S. Bey 3 AST),"[203992, 1630180]",1610612737.0,ATL,,,,,,,Right Corner 3,24+ Right,23.9,Made,Bogdanovic,B. Bogdanovic,,,,,10.0,S. Bey,1630180.0,3.0,,,,,,,,,,
320,PT01M35.00S,2023-11-29T01:35:00.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,93.9060446780552,49.26470588235294,1610612739,60,58,2023-11-29T01:35:05Z,3190000,False,-4.0,5.0,1,right,MISS D. Garland driving Layup - blocked,"[1629636, 203991]",1610612739.0,CLE,driving,,,,,,Restricted Area,0-8 Center,0.61,Missed,Garland,D. Garland,,,,,,,,,,,,,,,,,Capela,203991.0
321,PT01M35.00S,2023-11-29T01:35:00.1Z,2,REGULAR,block,,[],203991,,,1610612739,60,58,2023-11-29T01:35:03Z,3200000,False,,,0,,C. Capela BLOCK (2 BLK),[203991],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,
322,PT01M31.00S,2023-11-29T01:35:04.1Z,2,REGULAR,rebound,offensive,[],1630596,,,1610612739,60,58,2023-11-29T01:35:05Z,3210000,False,,,0,,E. Mobley REBOUND (Off:4 Def:6),[1630596],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mobley,E. Mobley,320.0,10.0,6.0,4.0,,,,,,,,,,,,,,
323,PT01M30.00S,2023-11-29T01:35:05.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630596,91.93495400788436,54.166666666666664,1610612739,60,58,2023-11-29T01:42:07Z,3220000,False,21.0,23.0,1,right,MISS E. Mobley putback Layup,[1630596],1610612739.0,CLE,putback,,,,,,Restricted Area,0-8 Center,3.12,Missed,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,
324,PT01M30.00S,2023-11-29T01:35:05.5Z,2,REGULAR,rebound,defensive,[],203992,,,1610612737,60,58,2023-11-29T01:40:22Z,3230000,False,,,0,,B. Bogdanovic REBOUND (Off:0 Def:4),[203992],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Bogdanovic,B. Bogdanovic,323.0,4.0,4.0,0.0,,,,,,,,,,,,,,
351,PT01M30.00S,2023-11-29T01:35:10.9Z,2,REGULAR,turnover,lost ball,[],203992,,,1610612737,60,58,2023-11-29T01:40:44Z,3232500,False,,,0,,B. Bogdanovic lost ball TURNOVER (1 TO),"[203992, 1629636]",1610612737.0,ATL,,,,,,,Mid-Range,16-24 Left Center,,,Bogdanovic,B. Bogdanovic,,,,,,,,,1.0,Garland,1629636.0,,,,,,,
352,PT01M30.00S,2023-11-29T01:35:10.9Z,2,REGULAR,steal,,[],1629636,,,1610612739,60,58,2023-11-29T01:40:44Z,3233750,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,,,,Mid-Range,16-24 Left Center,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,
331,PT01M30.00S,2023-11-29T01:35:16.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,90.88370565045992,50.98039215686274,1610612739,62,58,2023-11-29T01:41:31Z,3235000,False,5.0,33.0,1,right,D. Garland Layup (11 PTS),[1629636],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,3.36,Made,Garland,D. Garland,,,,,11.0,,,,,,,,,,,,,
325,PT01M08.00S,2023-11-29T01:35:27.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203992,7.440867279894875,49.754901960784316,1610612737,62,58,2023-11-29T01:43:03Z,3240000,False,1.0,17.0,1,left,MISS B. Bogdanovic driving reverse Layup,[203992],1610612737.0,ATL,driving reverse,,,,,,Restricted Area,0-8 Center,1.74,Missed,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,
327,PT01M07.00S,2023-11-29T01:35:28.1Z,2,REGULAR,rebound,offensive,[],203991,,,1610612737,62,58,2023-11-29T01:48:14Z,3250000,False,,,0,,C. Capela REBOUND (Off:4 Def:1),[203991],1610612737.0,ATL,,,,,,,Restricted Area,0-8 Center,,,Capela,C. Capela,325.0,5.0,1.0,4.0,,,,,,,,,,,,,,
353,PT01M06.00S,2023-11-29T01:35:31.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,7.670827858081481,51.71568627450981,1610612737,62,58,2023-11-29T01:48:34Z,3255000,False,-9.0,20.0,1,left,MISS C. Capela tip Layup - blocked,"[203991, 1630596]",1610612737.0,ATL,tip,,,,,,Restricted Area,0-8 Center,2.14,Missed,Capela,C. Capela,,,,,,,,,,,,,,,,,Mobley,1630596.0
354,PT01M06.00S,2023-11-29T01:35:31.2Z,2,REGULAR,block,,[],1630596,,,1610612737,62,58,2023-11-29T01:48:34Z,3257500,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,
355,PT01M05.00S,2023-11-29T01:35:32.2Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,62,58,2023-11-29T01:48:34Z,3258750,False,,,0,,D. Mitchell REBOUND (Off:0 Def:6),[1628378],1610612739.0,CLE,,,,,,,Restricted Area,0-8 Center,,,Mitchell,D. Mitchell,353.0,6.0,6.0,0.0,,,,,,,,,,,,,,
328,PT01M03.00S,2023-11-29T01:35:35.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630180,,,1610612739,62,58,2023-11-29T01:48:34Z,3260000,False,,,0,,S. Bey personal FOUL (2 PF) (Mitchell 2 FT),"[1630180, 1628378]",1610612737.0,ATL,,,,,,,In The Paint (Non-RA),8-16 Center,,,Bey,S. Bey,,,,,,,,,,,,1627963.0,2.0,0.0,Mitchell,1628378.0,,
330,PT01M03.00S,2023-11-29T01:36:08.0Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,63,58,2023-11-29T01:36:07Z,3280000,False,,,0,,D. Mitchell Free Throw 1 of 2 (16 PTS),[1628378],1610612739.0,CLE,,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,16.0,,,,,,,,,,,,,
332,PT01M03.00S,2023-11-29T01:36:32.7Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,64,58,2023-11-29T01:36:32Z,3290000,False,,,0,,D. Mitchell Free Throw 2 of 2 (17 PTS),[1628378],1610612739.0,CLE,,,,,,,,,,Made,Mitchell,D. Mitchell,,,,,17.0,,,,,,,,,,,,,
