actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
355,PT08M32.00S,2024-03-26T00:30:26.8Z,3,REGULAR,rebound,offensive,[],1630544,,,1610612766,59,45,2024-03-26T00:31:21Z,3470000,False,,,0,,T. Mann REBOUND (Off:1 Def:5),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,354.0,6.0,5.0,1.0,,,,,,,,,,,,
358,PT08M29.00S,2024-03-26T00:30:35.8Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630544,5.387647831800251,57.79718137254902,1610612766,59,47,2024-03-26T00:31:52Z,3500000,False,-39.0,-2.0,1,left,T. Mann putback Layup (2 PTS),[1630544],1610612766.0,CHA,putback,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,3.9,Made,,,,,,,2.0,,,,,,,,,,,
359,PT08M09.00S,2024-03-26T00:30:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.64323258869908,51.225490196078425,1610612739,61,47,2024-03-26T00:30:53Z,3510000,False,6.0,7.0,1,right,E. Mobley driving Layup (10 PTS) (D. Garland 8 AST),"[1630596, 1629636]",1610612739.0,CLE,driving,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,10.0,,,D. Garland,1629636.0,8.0,,,,,,
361,PT07M56.00S,2024-03-26T00:31:03.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,7.30946123521682,49.26470588235294,1610612766,61,49,2024-03-26T00:31:09Z,3530000,False,4.0,16.0,1,left,N. Richards Layup (10 PTS) (T. Mann 4 AST),"[1630208, 1630544]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,10.0,,,T. Mann,1630544.0,4.0,,,,,,
363,PT07M56.00S,2024-03-26T00:31:06.2Z,3,REGULAR,foul,personal,['1freethrow'],1628386,,,1610612766,61,49,2024-03-26T00:31:16Z,3550000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Richards 1 FT),"[1628386, 1630208]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,202058.0,,,,,1.0,0.0,Richards,1630208.0,,
365,PT07M56.00S,2024-03-26T00:31:29.9Z,3,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,61,50,2024-03-26T00:31:29Z,3570000,False,,,0,,N. Richards Free Throw 1 of 1 (11 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
366,PT07M43.00S,2024-03-26T00:31:43.4Z,3,REGULAR,3pt,Jump Shot,[],1627747,66.44218134034165,48.529411764705884,1610612739,61,50,2024-03-26T00:31:50Z,3580000,False,-7.0,263.0,1,right,MISS C. LeVert 26' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,26.3,Missed,,,,,,,,,,,,,,,,,,
367,PT07M40.00S,2024-03-26T00:31:46.4Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,61,50,2024-03-26T00:31:50Z,3590000,False,,,0,,B. Miller REBOUND (Off:0 Def:5),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,366.0,5.0,5.0,0.0,,,,,,,,,,,,
368,PT07M38.00S,2024-03-26T00:31:49.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630544,7.046649145860711,50.0,1610612766,61,52,2024-03-26T00:31:54Z,3600000,False,0.0,14.0,1,left,T. Mann running Layup (4 PTS) (B. Miller 3 AST),"[1630544, 1641706]",1610612766.0,CHA,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,4.0,,,B. Miller,1641706.0,3.0,,,,,,
370,PT07M25.00S,2024-03-26T00:32:14.1Z,3,REGULAR,foul,personal,[],1641706,,,1610612739,61,52,2024-03-26T00:34:33Z,3620000,False,,,0,,B. Miller personal FOUL (1 PF),"[1641706, 1628386]",1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,1199.0,,,,,1.0,0.0,Allen,1628386.0,,
372,PT07M12.00S,2024-03-26T00:32:35.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,93.9060446780552,51.470588235294116,1610612739,63,52,2024-03-26T00:32:40Z,3640000,False,7.0,5.0,1,right,E. Mobley cutting Layup (12 PTS) (C. LeVert 3 AST),"[1630596, 1627747]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,12.0,,,C. LeVert,1627747.0,3.0,,,,,,
374,PT06M59.00S,2024-03-26T00:32:51.1Z,3,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612766,63,52,2024-03-26T00:33:18Z,3660000,False,,,0,,E. Mobley shooting personal FOUL (2 PF) (Bridges 2 FT),"[1630596, 1628970]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,1626300.0,,,,,2.0,0.0,Bridges,1628970.0,,
376,PT06M59.00S,2024-03-26T00:33:22.8Z,3,REGULAR,freethrow,1 of 2,[],1628970,,,1610612766,63,53,2024-03-26T00:33:39Z,3680000,False,,,0,,M. Bridges Free Throw 1 of 2 (9 PTS),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
377,PT06M59.00S,2024-03-26T00:33:22.8Z,3,REGULAR,freethrow,2 of 2,[],1628970,,,1610612766,63,53,2024-03-26T00:33:39Z,3690000,False,,,0,,MISS M. Bridges Free Throw 2 of 2,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
378,PT06M57.00S,2024-03-26T00:33:24.8Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,63,53,2024-03-26T00:33:39Z,3700000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,377.0,3.0,3.0,0.0,,,,,,,,,,,,
379,PT06M34.00S,2024-03-26T00:33:59.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,79.97700394218134,34.31372549019608,1610612739,65,53,2024-03-26T00:34:05Z,3710000,False,-78.0,136.0,1,right,D. Garland 15' pullup Jump Shot (7 PTS) (J. Allen 3 AST),"[1629636, 1628386]",1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,15.67,Made,,,,,,,7.0,,,J. Allen,1628386.0,3.0,,,,,,
381,PT06M15.00S,2024-03-26T00:34:19.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641706,13.748357424441524,43.872549019607845,1610612766,65,55,2024-03-26T00:34:26Z,3730000,False,31.0,77.0,1,left,B. Miller 8' floating Jump Shot (20 PTS),[1641706],1610612766.0,CHA,floating,,,Miller,B. Miller,,,,,In The Paint (Non-RA),8-16 Center,8.26,Made,,,,,,,20.0,,,,,,,,,,,
382,PT05M51.00S,2024-03-26T00:34:42.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,91.27792378449409,64.4607843137255,1610612739,65,55,2024-03-26T00:36:02Z,3740000,False,72.0,29.0,1,right,MISS C. LeVert 7' driving floating bank Shot,[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
383,PT05M51.00S,2024-03-26T00:34:42.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,65,55,2024-03-26T00:36:02Z,3750000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,382.0,,,,,,,,,,,,,,,
385,PT05M51.00S,2024-03-26T00:34:48.7Z,3,REGULAR,substitution,out,[],1630596,,,1610612739,65,55,2024-03-26T00:34:56Z,3770000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT05M51.00S,2024-03-26T00:34:48.7Z,3,REGULAR,substitution,out,[],1630544,,,1610612739,65,55,2024-03-26T00:34:56Z,3780000,False,,,0,,SUB out: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT05M51.00S,2024-03-26T00:34:48.7Z,3,REGULAR,substitution,in,[],1627777,,,1610612739,65,55,2024-03-26T00:34:56Z,3790000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT05M51.00S,2024-03-26T00:34:48.7Z,3,REGULAR,substitution,in,[],1630197,,,1610612739,65,55,2024-03-26T00:34:56Z,3800000,False,,,0,,SUB in: A. Pokusevski,[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT05M50.00S,2024-03-26T00:35:10.8Z,3,REGULAR,foul,offensive,[],1627777,,,1610612739,65,55,2024-03-26T00:35:19Z,3810000,False,,,0,,G. Niang offensive FOUL (3 PF),"[1627777, 203995]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626300.0,,,,,3.0,0.0,Micic,203995.0,,
391,PT05M50.00S,2024-03-26T00:35:10.8Z,3,REGULAR,turnover,offensive foul,[],1627777,,,1610612739,65,55,2024-03-26T00:35:10Z,3830000,False,,,0,,G. Niang offensive foul TURNOVER (1 TO),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626300.0,1.0,,,,,,,,,
392,PT05M32.00S,2024-03-26T00:35:38.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203995,5.995400788436268,51.9607843137255,1610612766,65,57,2024-03-26T00:36:53Z,3840000,False,-10.0,4.0,1,left,V. Micic driving Layup (2 PTS),[203995],1610612766.0,CHA,driving,,,Micic,V. Micic,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,2.0,,,,,,,,,,,
393,PT05M20.00S,2024-03-26T00:35:53.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.11760840998686,53.67647058823529,1610612739,65,57,2024-03-26T00:36:05Z,3850000,False,18.0,12.0,1,right,MISS C. LeVert Layup - blocked,"[1627747, 1630197]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.21,Missed,Pokusevski,1630197.0,,,,,,,,,,,,,,,,
394,PT05M20.00S,2024-03-26T00:35:53.8Z,3,REGULAR,block,,[],1630197,,,1610612739,65,57,2024-03-26T00:35:57Z,3860000,False,,,0,,A. Pokusevski BLOCK (1 BLK),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
395,PT05M20.00S,2024-03-26T00:35:53.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612739,65,57,2024-03-26T00:36:05Z,3870000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,393.0,,,,,,,,,,,,,,,
396,PT05M20.00S,2024-03-26T00:36:08.0Z,3,REGULAR,substitution,out,[],1630208,,,1610612739,65,57,2024-03-26T00:36:12Z,3880000,False,,,0,,SUB out: N. Richards,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M20.00S,2024-03-26T00:36:08.0Z,3,REGULAR,substitution,in,[],1629684,,,1610612739,65,57,2024-03-26T00:36:12Z,3890000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M20.00S,2024-03-26T00:36:29.8Z,3,REGULAR,jumpball,recovered,[],1641706,,,1610612739,65,57,2024-03-26T00:37:45Z,3900000,False,,,0,,Jump Ball A. Pokusevski vs. C. LeVert: Tip to B. Miller,"[1641706, 1630197, 1627747]",1610612766.0,CHA,heldball,B. Miller,1641706.0,Miller,B. Miller,Pokusevski,1630197.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,,,,,,
401,PT05M19.00S,2024-03-26T00:36:29.8Z,3,REGULAR,turnover,lost ball,[],1627747,,,1610612739,65,57,2024-03-26T00:38:09Z,3930000,False,,,0,,C. LeVert lost ball TURNOVER (2 TO),"[1627747, 1630197]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2.0,,,,,,,,Pokusevski,1630197.0
402,PT05M19.00S,2024-03-26T00:36:29.8Z,3,REGULAR,steal,,[],1630197,,,1610612766,65,57,2024-03-26T00:36:29Z,3940000,False,,,0,,A. Pokusevski STEAL (1 STL),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
403,PT05M09.00S,2024-03-26T00:36:35.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628970,7.178055190538765,97.79411764705883,1610612766,65,57,2024-03-26T00:36:42Z,3950000,False,-239.0,15.0,1,left,MISS M. Bridges 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,23.95,Missed,,,,,,,,,,,,,,,,,,
404,PT05M05.00S,2024-03-26T00:36:39.7Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,65,57,2024-03-26T00:36:42Z,3960000,False,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Left Corner 3,24+ Left,,,,,403.0,8.0,6.0,2.0,,,,,,,,,,,,
405,PT04M56.00S,2024-03-26T00:36:50.6Z,3,REGULAR,turnover,traveling,[],1627747,,,1610612739,65,57,2024-03-26T00:36:57Z,3970000,False,,,0,,C. LeVert traveling TURNOVER (3 TO),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right,,,,,,,,,,202058.0,3.0,,,,,,,,,
406,PT04M56.00S,2024-03-26T00:36:54.7Z,3,REGULAR,substitution,out,[],1627747,,,1610612766,65,57,2024-03-26T00:37:00Z,3980000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT04M56.00S,2024-03-26T00:36:54.7Z,3,REGULAR,substitution,in,[],1630241,,,1610612766,65,57,2024-03-26T00:37:00Z,3990000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
408,PT04M40.00S,2024-03-26T00:37:23.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1641706,8.886333771353483,70.09803921568627,1610612766,65,57,2024-03-26T00:37:28Z,4000000,False,-100.0,31.0,1,left,MISS B. Miller 10' driving floating Shot,[1641706],1610612766.0,CHA,driving floating,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,10.52,Missed,,,,,,,,,,,,,,,,,,
409,PT04M38.00S,2024-03-26T00:37:25.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,65,57,2024-03-26T00:37:28Z,4010000,False,,,0,,J. Allen REBOUND (Off:2 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,408.0,9.0,7.0,2.0,,,,,,,,,,,,
410,PT04M15.00S,2024-03-26T00:37:48.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,91.01511169513797,50.0,1610612739,65,57,2024-03-26T00:37:54Z,4020000,False,0.0,32.0,1,right,MISS I. Okoro driving Layup,[1630171],1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,3.2,Missed,,,,,,,,,,,,,,,,,,
411,PT04M13.00S,2024-03-26T00:37:50.9Z,3,REGULAR,rebound,defensive,[],1641706,,,1610612766,65,57,2024-03-26T00:37:50Z,4030000,False,,,0,,B. Miller REBOUND (Off:0 Def:6),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Restricted Area,0-8 Center,,,,,410.0,6.0,6.0,0.0,,,,,,,,,,,,
412,PT04M09.00S,2024-03-26T00:37:55.2Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630197,8.360709592641262,51.225490196078425,1610612766,65,57,2024-03-26T00:40:39Z,4040000,False,-6.0,26.0,1,left,MISS A. Pokusevski running Layup,[1630197],1610612766.0,CHA,running,,,Pokusevski,A. Pokusevski,,,,,Restricted Area,0-8 Center,2.68,Missed,,,,,,,,,,,,,,,,,,
413,PT04M07.00S,2024-03-26T00:37:57.2Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,65,57,2024-03-26T00:38:01Z,4050000,False,,,0,,J. Allen REBOUND (Off:2 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,412.0,10.0,8.0,2.0,,,,,,,,,,,,
414,PT03M59.00S,2024-03-26T00:38:05.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,93.77463863337714,50.0,1610612739,67,57,2024-03-26T00:38:10Z,4060000,False,0.0,6.0,1,right,J. Allen cutting DUNK (14 PTS) (D. Garland 9 AST),"[1628386, 1629636]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,0.6,Made,,,,,,,14.0,,,D. Garland,1629636.0,9.0,,,,,,
416,PT03M43.00S,2024-03-26T00:38:20.9Z,3,REGULAR,3pt,Jump Shot,[],1629684,29.911300919842315,69.6078431372549,1610612766,67,60,2024-03-26T00:38:27Z,4080000,False,-98.0,229.0,1,left,G. Williams 24' 3PT  (6 PTS) (A. Pokusevski 2 AST),"[1629684, 1630197]",1610612766.0,CHA,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,24.88,Made,,,,,,,6.0,,,A. Pokusevski,1630197.0,2.0,,,,,,
418,PT03M14.00S,2024-03-26T00:38:50.0Z,3,REGULAR,3pt,Jump Shot,[],1630171,67.7562417871222,22.30392156862745,1610612739,70,60,2024-03-26T00:38:55Z,4100000,False,-138.0,251.0,1,right,I. Okoro 28' 3PT step back (13 PTS) (J. Allen 4 AST),"[1630171, 1628386]",1610612739.0,CLE,step back,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,28.63,Made,,,,,,,13.0,,,J. Allen,1628386.0,4.0,,,,,,
419,PT02M55.00S,2024-03-26T00:39:13.5Z,3,REGULAR,turnover,out-of-bounds,[],1641706,,,1610612766,70,60,2024-03-26T00:39:20Z,4110000,False,,,0,,B. Miller bad pass out-of-bounds TURNOVER (3 TO),[1641706],1610612766.0,CHA,bad pass,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1199.0,3.0,,,,,,,,,
420,PT02M55.00S,2024-03-26T00:39:20.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,70,60,2024-03-26T00:39:20Z,4120000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,PT02M55.00S,2024-03-26T00:39:22.3Z,3,REGULAR,substitution,out,[],1629636,,,1610612739,70,60,2024-03-26T00:42:09Z,4130000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT02M55.00S,2024-03-26T00:39:22.3Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,70,60,2024-03-26T00:42:09Z,4140000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT02M55.00S,2024-03-26T00:39:22.3Z,3,REGULAR,substitution,out,[],203995,,,1610612739,70,60,2024-03-26T00:42:09Z,4150000,False,,,0,,SUB out: V. Micic,[203995],1610612766.0,CHA,,,,Micic,V. Micic,,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT02M55.00S,2024-03-26T00:39:22.3Z,3,REGULAR,substitution,out,[],1641706,,,1610612739,70,60,2024-03-26T00:42:09Z,4160000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
426,PT02M55.00S,2024-03-26T00:39:22.3Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,70,60,2024-03-26T00:42:09Z,4170000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT02M55.00S,2024-03-26T00:39:22.3Z,3,REGULAR,substitution,in,[],1641854,,,1610612739,70,60,2024-03-26T00:42:09Z,4180000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT02M55.00S,2024-03-26T00:39:22.3Z,3,REGULAR,substitution,in,[],202722,,,1610612739,70,60,2024-03-26T00:42:09Z,4190000,False,,,0,,SUB in: D. Bertans,[202722],1610612766.0,CHA,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M55.00S,2024-03-26T00:39:22.3Z,3,REGULAR,substitution,in,[],1630544,,,1610612739,70,60,2024-03-26T00:42:09Z,4200000,False,,,0,,SUB in: T. Mann,[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M38.00S,2024-03-26T00:42:30.9Z,3,REGULAR,turnover,lost ball,[],1630596,,,1610612739,70,60,2024-03-26T00:42:36Z,4210000,False,,,0,,E. Mobley lost ball TURNOVER (1 TO),"[1630596, 1630197]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,,,,Pokusevski,1630197.0
431,PT02M38.00S,2024-03-26T00:42:30.9Z,3,REGULAR,steal,,[],1630197,,,1610612766,70,60,2024-03-26T00:42:33Z,4220000,False,,,0,,A. Pokusevski STEAL (2 STL),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
432,PT02M32.00S,2024-03-26T00:42:36.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630197,28.33442838370565,19.852941176470587,1610612766,70,60,2024-03-26T00:43:36Z,4230000,False,151.0,214.0,1,left,MISS A. Pokusevski 26' running 3PT,[1630197],1610612766.0,CHA,running,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,26.16,Missed,,,,,,,,,,,,,,,,,,
433,PT02M30.00S,2024-03-26T00:42:38.4Z,3,REGULAR,rebound,defensive,[],1630241,,,1610612739,70,60,2024-03-26T00:42:41Z,4240000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,,432.0,2.0,2.0,0.0,,,,,,,,,,,,
434,PT02M24.00S,2024-03-26T00:42:44.3Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630241,65.25952693823915,19.362745098039216,1610612739,70,60,2024-03-26T00:44:11Z,4250000,False,-153.0,274.0,1,right,MISS S. Merrill 31' running 3PT,[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,31.4,Missed,,,,,,,,,,,,,,,,,,
435,PT02M21.00S,2024-03-26T00:42:47.3Z,3,REGULAR,rebound,defensive,[],1628970,,,1610612766,70,60,2024-03-26T00:42:50Z,4260000,False,,,0,,M. Bridges REBOUND (Off:1 Def:4),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,434.0,5.0,4.0,1.0,,,,,,,,,,,,
436,PT02M12.00S,2024-03-26T00:42:55.9Z,3,REGULAR,3pt,Jump Shot,[],1630197,26.10052562417871,11.029411764705882,1610612766,70,63,2024-03-26T00:43:01Z,4270000,False,195.0,193.0,1,left,A. Pokusevski 27' 3PT  (8 PTS) (D. Bertans 1 AST),"[1630197, 202722]",1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Above the Break 3,24+ Right Center,27.41,Made,,,,,,,8.0,,,D. Bertans,202722.0,1.0,,,,,,
438,PT01M58.00S,2024-03-26T00:43:10.6Z,3,REGULAR,3pt,Jump Shot,[],1630241,89.30683311432325,96.81372549019608,1610612739,70,63,2024-03-26T00:43:16Z,4290000,False,234.0,48.0,1,right,MISS S. Merrill 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,23.9,Missed,,,,,,,,,,,,,,,,,,
439,PT01M56.00S,2024-03-26T00:43:12.6Z,3,REGULAR,rebound,offensive,[],1630596,,,1610612739,70,63,2024-03-26T00:43:12Z,4300000,False,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Right Corner 3,24+ Right,,,,,438.0,4.0,3.0,1.0,,,,,,,,,,,,
440,PT01M54.00S,2024-03-26T00:43:14.1Z,3,REGULAR,2pt,Layup,['2ndchance'],1630596,90.22667542706965,31.862745098039213,1610612739,70,63,2024-03-26T00:43:20Z,4310000,False,-91.0,39.0,1,right,MISS E. Mobley 9' putback Layup,[1630596],1610612739.0,CLE,putback,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,9.89,Missed,,,,,,,,,,,,,,,,,,
441,PT01M52.00S,2024-03-26T00:43:16.0Z,3,REGULAR,rebound,defensive,[],1630197,,,1610612766,70,63,2024-03-26T00:43:16Z,4320000,False,,,0,,A. Pokusevski REBOUND (Off:1 Def:3),[1630197],1610612766.0,CHA,,,,Pokusevski,A. Pokusevski,,,,,Mid-Range,8-16 Left,,,,,440.0,4.0,3.0,1.0,,,,,,,,,,,,
442,PT01M48.00S,2024-03-26T00:43:19.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630544,7.966491458607096,52.450980392156865,1610612766,70,63,2024-03-26T00:43:34Z,4330000,False,-12.0,22.0,1,left,MISS T. Mann running Layup - blocked,"[1630544, 1641854]",1610612766.0,CHA,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,2.56,Missed,Porter Jr.,1641854.0,,,,,,,,,,,,,,,,
