actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
19,PT10M19.00S,2024-02-06T00:13:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,84.44480946123521,52.94117647058824,1610612739,3,2,2024-02-06T00:13:40Z,180000,False,15.0,94.0,1,right,MISS E. Mobley 9' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,9.48,Missed,,,,,,,,,,,,,,,,,,
20,PT10M17.00S,2024-02-06T00:13:38.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,2,2024-02-06T00:13:40Z,190000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:2),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,19.0,3.0,2.0,1.0,,,,,,,,,,,,,,
21,PT10M08.00S,2024-02-06T00:13:47.1Z,1,REGULAR,2pt,Jump Shot,[],1628989,6.521024967148489,26.225490196078432,1610612758,3,2,2024-02-06T00:13:53Z,200000,False,119.0,9.0,1,left,MISS K. Huerter 11' floating Shot,[1628989],1610612758.0,SAC,floating,,,Huerter,K. Huerter,,,,,Mid-Range,8-16 Right,11.92,Missed,,,,,,,,,,,,,,,,,,
22,PT10M04.00S,2024-02-06T00:13:51.1Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,3,2,2024-02-06T00:13:53Z,210000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Right,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT09M57.00S,2024-02-06T00:13:58.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,87.59855453350855,52.69607843137255,1610612739,3,2,2024-02-06T00:14:02Z,220000,False,13.0,64.0,1,right,MISS E. Mobley 6' fadeaway Shot,[1630596],1610612739.0,CLE,fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,6.55,Missed,,,,,,,,,,,,,,,,,,
24,PT09M55.00S,2024-02-06T00:14:00.6Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,3,2,2024-02-06T00:14:02Z,230000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:3),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,23.0,4.0,3.0,1.0,,,,,,,,,,,,,,
25,PT09M46.00S,2024-02-06T00:14:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203084,8.623521681997373,50.73529411764706,1610612758,3,2,2024-02-06T00:14:15Z,240000,False,-4.0,29.0,1,left,MISS H. Barnes driving Layup,[203084],1610612758.0,SAC,driving,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.88,Missed,,,,,,,,,,,,,,,,,,
27,PT09M41.00S,2024-02-06T00:14:15.1Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,3,2,2024-02-06T00:14:15Z,260000,False,,,0,,J. Allen REBOUND (Off:0 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,25.0,2.0,2.0,0.0,,,,,,,,,,,,,,
28,PT09M37.00S,2024-02-06T00:14:18.9Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,3,2,2024-02-06T00:14:28Z,270000,False,,,0,,D. Garland bad pass TURNOVER (1 TO),"[1629636, 1628368]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Fox,1628368.0,,,,,
29,PT09M37.00S,2024-02-06T00:14:18.9Z,1,REGULAR,steal,,[],1628368,,,1610612758,3,2,2024-02-06T00:14:25Z,280000,False,,,0,,D. Fox STEAL (1 STL),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M29.00S,2024-02-06T00:14:26.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203084,7.835085413929041,50.49019607843137,1610612758,3,2,2024-02-06T00:27:06Z,290000,False,-2.0,21.0,1,left,MISS H. Barnes running Layup,[203084],1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,2.12,Missed,,,,,,,,,,,,,,,,,,
31,PT09M27.00S,2024-02-06T00:14:28.4Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,3,2,2024-02-06T00:14:31Z,300000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M24.00S,2024-02-06T00:14:31.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,92.59198423127464,52.94117647058824,1610612739,3,2,2024-02-06T00:16:01Z,310000,False,15.0,17.0,1,right,MISS D. Mitchell running reverse Layup,[1628378],1610612739.0,CLE,running reverse,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.25,Missed,,,,,,,,,,,,,,,,,,
33,PT09M20.00S,2024-02-06T00:14:35.4Z,1,REGULAR,rebound,defensive,[],203084,,,1610612758,3,2,2024-02-06T00:16:01Z,320000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,32.0,1.0,1.0,0.0,,,,,,,,,,,,,,
34,PT09M16.00S,2024-02-06T00:14:39.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,7.046649145860711,49.01960784313725,1610612758,3,4,2024-02-06T00:16:38Z,330000,False,5.0,14.0,1,left,D. Fox running Layup (2 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,1.45,Made,,,,,2.0,,,,,,,,,,,,,
35,PT09M07.00S,2024-02-06T00:14:48.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,92.46057818659659,49.50980392156863,1610612739,5,4,2024-02-06T00:14:53Z,340000,False,-2.0,18.0,1,right,D. Mitchell cutting DUNK (2 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,cutting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,2.0,M. Strus,1629622.0,1.0,,,,,,,,,,
38,PT08M36.00S,2024-02-06T00:15:33.8Z,1,REGULAR,3pt,Jump Shot,[],203084,22.28975032851511,91.42156862745098,1610612758,5,4,2024-02-06T00:15:40Z,370000,False,-207.0,157.0,1,left,MISS H. Barnes 25' 3PT,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,25.99,Missed,,,,,,,,,,,,,,,,,,
39,PT08M32.00S,2024-02-06T00:15:36.4Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,5,4,2024-02-06T00:15:36Z,380000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,38.0,1.0,1.0,0.0,,,,,,,,,,,,,,
40,PT08M26.00S,2024-02-06T00:15:42.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629622,63.55124835742444,16.911764705882355,1610612739,8,4,2024-02-06T00:26:24Z,390000,False,-165.0,290.0,1,right,M. Strus 33' 3PT running (6 PTS) (E. Mobley 1 AST),"[1629622, 1630596]",1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,33.39,Made,,,,,6.0,E. Mobley,1630596.0,1.0,,,,,,,,,,
42,PT08M08.00S,2024-02-06T00:16:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631099,5.995400788436268,49.754901960784316,1610612758,8,6,2024-02-06T00:18:14Z,410000,False,1.0,4.0,1,left,K. Murray driving Layup (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,driving,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,0.41,Made,,,,,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,
44,PT07M53.00S,2024-02-06T00:16:15.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,63.288436268068324,26.47058823529412,1610612739,8,6,2024-02-06T00:16:20Z,430000,False,-118.0,293.0,1,right,MISS D. Garland 31' step back 3PT,[1629636],1610612739.0,CLE,step back,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,31.53,Missed,,,,,,,,,,,,,,,,,,
45,PT07M50.00S,2024-02-06T00:16:18.7Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,8,6,2024-02-06T00:16:20Z,440000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,,,44.0,1.0,1.0,0.0,,,,,,,,,,,,,,
46,PT07M45.00S,2024-02-06T00:16:24.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628368,33.590670170827856,69.36274509803921,1610612758,8,6,2024-02-06T00:19:30Z,450000,False,-97.0,263.0,1,left,MISS D. Fox 28' running 3PT,[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,28.05,Missed,,,,,,,,,,,,,,,,,,
47,PT07M42.00S,2024-02-06T00:16:27.4Z,1,REGULAR,rebound,offensive,[],1628989,,,1610612758,8,6,2024-02-06T00:16:27Z,460000,False,,,0,,K. Huerter REBOUND (Off:1 Def:0),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT07M33.00S,2024-02-06T00:16:36.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1631099,16.90210249671485,13.725490196078432,1610612758,8,6,2024-02-06T00:16:41Z,470000,False,181.0,106.0,1,left,MISS K. Murray 21' fadeaway Shot,[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,16-24 Right,21.03,Missed,,,,,,,,,,,,,,,,,,
49,PT07M30.00S,2024-02-06T00:16:39.3Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,8,6,2024-02-06T00:16:41Z,480000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right,,,48.0,3.0,3.0,0.0,,,,,,,,,,,,,,
50,PT07M24.00S,2024-02-06T00:16:45.5Z,1,REGULAR,3pt,Jump Shot,[],1628378,73.66951379763469,82.35294117647058,1610612739,8,6,2024-02-06T00:16:49Z,490000,False,162.0,195.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,,
51,PT07M20.00S,2024-02-06T00:16:49.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,8,6,2024-02-06T00:16:49Z,500000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:4),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Right Center,,,50.0,5.0,4.0,1.0,,,,,,,,,,,,,,
52,PT07M15.00S,2024-02-06T00:16:53.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203084,5.075558475689881,96.56862745098039,1610612758,8,9,2024-02-06T01:15:28Z,510000,False,-233.0,-5.0,1,left,H. Barnes 3PT running (3 PTS) (D. Sabonis 2 AST),"[203084, 1627734]",1610612758.0,SAC,running,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,23.28,Made,,,,,3.0,D. Sabonis,1627734.0,2.0,,,,,,,,,,
54,PT06M58.00S,2024-02-06T00:17:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,90.62089356110381,47.549019607843135,1610612739,8,9,2024-02-06T00:17:17Z,530000,False,-12.0,36.0,1,right,MISS E. Mobley turnaround bank Shot,[1630596],1610612739.0,CLE,turnaround bank,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,3.78,Missed,,,,,,,,,,,,,,,,,,
55,PT06M56.00S,2024-02-06T00:17:13.1Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,8,9,2024-02-06T00:17:17Z,540000,False,,,0,,D. Sabonis REBOUND (Off:1 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,54.0,6.0,5.0,1.0,,,,,,,,,,,,,,
56,PT06M52.00S,2024-02-06T00:17:17.5Z,1,REGULAR,turnover,bad pass,[],1628368,,,1610612758,8,9,2024-02-06T00:17:21Z,550000,False,,,0,,D. Fox bad pass TURNOVER (1 TO),"[1628368, 1628378]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,
57,PT06M52.00S,2024-02-06T00:17:17.5Z,1,REGULAR,steal,,[],1628378,,,1610612739,8,9,2024-02-06T00:17:20Z,560000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
58,PT06M46.00S,2024-02-06T00:17:22.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629636,94.69448094612353,50.0,1610612739,10,9,2024-02-06T00:17:27Z,570000,False,0.0,-3.0,1,right,D. Garland running Layup (2 PTS) (E. Mobley 2 AST),"[1629636, 1630596]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,2.0,E. Mobley,1630596.0,2.0,,,,,,,,,,
60,PT06M36.00S,2024-02-06T00:17:32.4Z,1,REGULAR,3pt,Jump Shot,[],203084,4.681340341655716,94.36274509803921,1610612758,10,12,2024-02-06T00:17:36Z,590000,False,-222.0,-8.0,1,left,H. Barnes 3PT  (6 PTS) (K. Huerter 1 AST),"[203084, 1628989]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,22.2,Made,,,,,6.0,K. Huerter,1628989.0,1.0,,,,,,,,,,
62,PT06M24.00S,2024-02-06T00:17:44.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.46057818659659,51.71568627450981,1610612739,12,12,2024-02-06T00:17:49Z,610000,False,9.0,18.0,1,right,D. Mitchell driving Layup (4 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,4.0,,,,,,,,,,,,,
63,PT06M08.00S,2024-02-06T00:18:01.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,7.178055190538765,51.225490196078425,1610612758,12,12,2024-02-06T00:18:15Z,620000,False,-6.0,15.0,1,left,MISS D. Sabonis DUNK - blocked,"[1627734, 1628386]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,Allen,1628386.0,,,,,,,,
64,PT06M08.00S,2024-02-06T00:18:01.4Z,1,REGULAR,block,,[],1628386,,,1610612758,12,12,2024-02-06T00:18:04Z,630000,False,,,0,,J. Allen BLOCK (2 BLK),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
65,PT06M04.00S,2024-02-06T00:18:05.4Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,12,12,2024-02-06T00:18:15Z,640000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:5),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,63.0,7.0,5.0,2.0,,,,,,,,,,,,,,
66,PT06M01.00S,2024-02-06T00:18:07.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627734,6.783837056504599,49.50980392156863,1610612758,12,14,2024-02-06T00:18:53Z,650000,False,2.0,11.0,1,left,D. Sabonis putback Layup (4 PTS),[1627734],1610612758.0,SAC,putback,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,4.0,,,,,,,,,,,,,
67,PT05M53.00S,2024-02-06T00:18:19.0Z,1,REGULAR,3pt,Jump Shot,[],1628378,71.43561103810775,78.43137254901961,1610612739,15,14,2024-02-06T00:22:17Z,660000,False,142.0,216.0,1,right,D. Mitchell 25' 3PT pullup (7 PTS),[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.86,Made,,,,,7.0,,,,,,,,,,,,,
68,PT05M53.00S,2024-02-06T00:18:21.9Z,1,REGULAR,foul,personal,['1freethrow'],1631099,,,1610612739,15,14,2024-02-06T00:18:29Z,670000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Mitchell 1 FT),"[1631099, 1628378]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,202056.0,1.0,0.0,Mitchell,1628378.0
70,PT05M53.00S,2024-02-06T00:18:32.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,15,14,2024-02-06T00:18:32Z,690000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M53.00S,2024-02-06T00:18:34.1Z,1,REGULAR,substitution,out,[],1630596,,,1610612739,15,14,2024-02-06T00:21:09Z,700000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2024-02-06T00:18:34.1Z,1,REGULAR,substitution,out,[],1629636,,,1610612739,15,14,2024-02-06T00:21:09Z,710000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M53.00S,2024-02-06T00:18:34.1Z,1,REGULAR,substitution,in,[],1629731,,,1610612739,15,14,2024-02-06T00:21:09Z,720000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2024-02-06T00:18:34.1Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,15,14,2024-02-06T00:21:09Z,730000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2024-02-06T00:21:38.5Z,1,REGULAR,freethrow,1 of 1,[],1628378,,,1610612739,16,14,2024-02-06T00:21:38Z,740000,False,,,0,,D. Mitchell Free Throw 1 of 1 (8 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
76,PT05M43.00S,2024-02-06T00:21:52.2Z,1,REGULAR,3pt,Jump Shot,[],1631099,31.882391590013142,19.607843137254903,1610612758,16,17,2024-02-06T00:21:57Z,750000,False,152.0,247.0,1,left,K. Murray 29' 3PT  (5 PTS) (D. Sabonis 3 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,29.02,Made,,,,,5.0,D. Sabonis,1627734.0,3.0,,,,,,,,,,
78,PT05M21.00S,2024-02-06T00:22:14.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.11760840998686,50.245098039215684,1610612739,18,17,2024-02-06T00:22:21Z,770000,False,1.0,12.0,1,right,D. Mitchell driving Layup (10 PTS) (J. Allen 2 AST),"[1628378, 1628386]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,10.0,J. Allen,1628386.0,2.0,,,,,,,,,,
80,PT05M12.00S,2024-02-06T00:22:23.0Z,1,REGULAR,3pt,Jump Shot,[],1631099,31.882391590013142,67.64705882352942,1610612758,18,17,2024-02-06T00:22:29Z,790000,False,-88.0,247.0,1,left,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,26.25,Missed,,,,,,,,,,,,,,,,,,
81,PT05M09.00S,2024-02-06T00:22:26.0Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,18,17,2024-02-06T00:22:29Z,800000,False,,,0,,D. Wade REBOUND (Off:0 Def:1),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,80.0,1.0,1.0,0.0,,,,,,,,,,,,,,
