actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
63,PT06M21.00S,2023-11-18T00:50:32.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,13,13,2023-11-18T00:50:32Z,630000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M21.00S,2023-11-18T00:51:10.1Z,1,REGULAR,substitution,out,[],1629731,,,1610612739,13,13,2023-11-18T00:53:19Z,640000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M21.00S,2023-11-18T00:51:10.1Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,13,13,2023-11-18T00:53:19Z,650000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M21.00S,2023-11-18T00:51:10.1Z,1,REGULAR,substitution,out,[],1630165,,,1610612739,13,13,2023-11-18T00:53:19Z,660000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M21.00S,2023-11-18T00:51:10.1Z,1,REGULAR,substitution,in,[],1627777,,,1610612739,13,13,2023-11-18T00:53:19Z,670000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M21.00S,2023-11-18T00:51:10.1Z,1,REGULAR,substitution,in,[],1627747,,,1610612739,13,13,2023-11-18T00:53:19Z,680000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M21.00S,2023-11-18T00:51:10.1Z,1,REGULAR,substitution,in,[],202692,,,1610612739,13,13,2023-11-18T00:53:19Z,690000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M04.00S,2023-11-18T00:53:40.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630596,15.719448094612352,47.30392156862745,1610612739,13,13,2023-11-18T00:53:45Z,700000,False,13.0,95.0,1,left,MISS E. Mobley 9' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,,,,,,,
71,PT06M01.00S,2023-11-18T00:53:43.0Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,13,13,2023-11-18T00:53:45Z,710000,False,,,0,,I. Stewart REBOUND (Off:2 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,70.0,4.0,2.0,2.0,,,,
72,PT05M52.00S,2023-11-18T00:53:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,93.9060446780552,58.57843137254902,1610612765,13,15,2023-11-18T00:54:40Z,720000,False,43.0,5.0,1,right,C. Cunningham driving Layup (2 PTS),[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,In The Paint (Non-RA),0-8 Center,4.32,Made,2.0,,,,,,,,,,,,,,,,,
73,PT05M44.00S,2023-11-18T00:54:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.469776609724048,50.49019607843137,1610612739,15,15,2023-11-18T00:55:17Z,730000,False,-2.0,-1.0,1,left,D. Garland driving finger roll Layup (6 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,0.27,Made,6.0,,,,,,,,,,,,,,,,,
74,PT05M24.00S,2023-11-18T00:54:20.4Z,1,REGULAR,3pt,Jump Shot,[],1630191,70.38436268068331,75.73529411764706,1610612765,15,15,2023-11-18T00:54:24Z,740000,False,129.0,226.0,1,right,MISS I. Stewart 26' 3PT,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
75,PT05M20.00S,2023-11-18T00:54:24.4Z,1,REGULAR,rebound,offensive,[],1628995,,,1610612765,15,15,2023-11-18T00:54:24Z,750000,False,,,0,,K. Knox II REBOUND (Off:2 Def:2),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,74.0,4.0,2.0,2.0,,,,
76,PT05M18.00S,2023-11-18T00:54:26.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202692,72.48685939553219,83.57843137254902,1610612765,15,15,2023-11-18T00:54:31Z,760000,False,168.0,206.0,1,right,MISS A. Burks 26' 3PT,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,Above the Break 3,24+ Right Center,26.58,Missed,,,,,,,,,,,,,,,,,,
77,PT05M15.00S,2023-11-18T00:54:29.7Z,1,REGULAR,rebound,offensive,[],1628995,,,1610612765,15,15,2023-11-18T00:54:31Z,770000,False,,,0,,K. Knox II REBOUND (Off:3 Def:2),[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,76.0,5.0,2.0,3.0,,,,
78,PT05M12.00S,2023-11-18T00:54:32.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628995,91.01511169513797,38.72549019607843,1610612765,15,15,2023-11-18T00:56:19Z,780000,False,-56.0,32.0,1,right,MISS K. Knox II 6' putback Layup,[1628995],1610612765.0,DET,putback,,,Knox II,K. Knox II,,,,,In The Paint (Non-RA),0-8 Center,6.48,Missed,,,,,,,,,,,,,,,,,,
79,PT05M10.00S,2023-11-18T00:54:34.4Z,1,REGULAR,rebound,offensive,[],1641709,,,1610612765,15,15,2023-11-18T00:54:34Z,790000,False,,,0,,A. Thompson REBOUND (Off:2 Def:1),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,78.0,3.0,1.0,2.0,,,,
80,PT05M09.00S,2023-11-18T00:54:36.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630595,66.44218134034165,31.61764705882353,1610612765,15,18,2023-11-18T00:54:40Z,800000,False,-92.0,263.0,1,right,C. Cunningham 27' 3PT  (5 PTS) (A. Thompson 1 AST),"[1630595, 1641709]",1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Left Center,27.85,Made,5.0,A. Thompson,1641709.0,1.0,,,,,,,,,,,,,,
82,PT04M56.00S,2023-11-18T00:54:48.5Z,1,REGULAR,turnover,bad pass,[],1629636,,,1610612739,15,18,2023-11-18T00:54:51Z,820000,False,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 1628995]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,2.0,,,,,Knox II,1628995.0,,
