actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
181,PT12M00.00S,2023-10-28T00:13:58.3Z,2,REGULAR,period,start,[],0,,,1610612760,26,31,2023-10-28T00:13:58Z,1800000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT11M48.00S,2023-10-28T00:14:11.6Z,2,REGULAR,turnover,out-of-bounds,[],1631114,,,1610612760,26,31,2023-10-28T00:14:19Z,1810000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (2 TO),[1631114],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,2003.0,2.0,,,,,,,,,,,,,,,,,,
185,PT11M32.00S,2023-10-28T00:14:55.6Z,2,REGULAR,turnover,offensive goaltending,[],1630596,,,1610612739,26,31,2023-10-28T00:15:15Z,1840000,False,,,0,,E. Mobley offensive goaltending TURNOVER (2 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1627541.0,2.0,,,,,,,,,,,,,,,,,,
186,PT11M08.00S,2023-10-28T00:15:21.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1641717,24.52365308804205,52.94117647058824,1610612760,26,33,2023-10-28T00:15:35Z,1850000,False,-15.0,178.0,1,left,C. Wallace 17' step back bank Jump Shot (4 PTS) (A. Wiggins 1 AST),"[1641717, 1630598]",1610612760.0,OKC,step back bank,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Center,,,17.86,Made,4.0,A. Wiggins,1630598.0,1.0,,,,,,,,,,,,
189,PT10M49.00S,2023-10-28T00:16:01.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.03745072273325,50.49019607843137,1610612739,26,33,2023-10-28T00:16:07Z,1880000,False,2.0,4.0,1,right,MISS C. LeVert driving Layup - blocked,"[1627747, 1631096]",1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,0.43,Missed,,,,,,,,,,,,,Holmgren,1631096.0,,
190,PT10M49.00S,2023-10-28T00:16:01.7Z,2,REGULAR,block,,[],1631096,,,1610612739,26,33,2023-10-28T00:16:05Z,1890000,False,,,0,,C. Holmgren BLOCK (2 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
191,PT10M45.00S,2023-10-28T00:16:05.7Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,26,33,2023-10-28T00:16:07Z,1900000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:6),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,189.0,6.0,6.0,0.0,,,,,,,,
192,PT10M36.00S,2023-10-28T00:16:14.8Z,2,REGULAR,3pt,Jump Shot,[],1630198,37.53285151116951,74.50980392156863,1610612760,26,36,2023-10-28T00:16:20Z,1910000,False,-123.0,300.0,1,left,I. Joe 32' 3PT  (3 PTS) (J. Williams 1 AST),"[1630198, 1631114]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,32.43,Made,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,
194,PT10M20.00S,2023-10-28T00:16:30.5Z,2,REGULAR,3pt,Jump Shot,[],1627747,70.25295663600527,26.225490196078432,1610612739,26,36,2023-10-28T00:16:36Z,1930000,False,-119.0,227.0,1,right,MISS C. LeVert 25' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,25.63,Missed,,,,,,,,,,,,,,,,
195,PT10M17.00S,2023-10-28T00:16:34.0Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,26,36,2023-10-28T00:16:34Z,1940000,False,,,0,,I. Okoro REBOUND (Off:2 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,,,,,,,194.0,2.0,0.0,2.0,,,,,,,,
196,PT10M14.00S,2023-10-28T00:16:36.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,72.22404730617609,80.14705882352942,1610612739,26,36,2023-10-28T00:16:40Z,1950000,False,151.0,209.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,25.73,Missed,,,,,,,,,,,,,,,,
197,PT10M12.00S,2023-10-28T00:16:38.5Z,2,REGULAR,rebound,defensive,[],1631114,,,1610612760,26,36,2023-10-28T00:16:40Z,1960000,False,,,0,,J. Williams REBOUND (Off:0 Def:3),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,196.0,3.0,3.0,0.0,,,,,,,,
198,PT10M05.00S,2023-10-28T00:16:46.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630198,6.783837056504599,49.50980392156863,1610612760,26,36,2023-10-28T00:16:53Z,1970000,False,2.0,11.0,1,left,MISS I. Joe cutting Layup,[1630198],1610612760.0,OKC,cutting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,1.16,Missed,,,,,,,,,,,,,,,,
199,PT10M02.00S,2023-10-28T00:16:49.1Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,26,36,2023-10-28T00:16:53Z,1980000,False,,,0,,E. Mobley REBOUND (Off:0 Def:4),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,198.0,4.0,4.0,0.0,,,,,,,,
200,PT09M48.00S,2023-10-28T00:17:02.8Z,2,REGULAR,3pt,Jump Shot,[],1627777,67.23061760840999,53.18627450980392,1610612739,26,36,2023-10-28T00:17:06Z,1990000,False,16.0,256.0,1,right,MISS G. Niang 25' 3PT,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Center,,,25.6,Missed,,,,,,,,,,,,,,,,
201,PT09M46.00S,2023-10-28T00:17:04.8Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,26,36,2023-10-28T00:17:06Z,2000000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:7),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Center,,,,,,,,,200.0,7.0,7.0,0.0,,,,,,,,
202,PT09M33.00S,2023-10-28T00:17:17.8Z,2,REGULAR,3pt,Jump Shot,[],1630198,30.17411300919842,77.69607843137256,1610612760,26,36,2023-10-28T00:17:23Z,2010000,False,-138.0,231.0,1,left,MISS I. Joe 26' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,,,26.94,Missed,,,,,,,,,,,,,,,,
203,PT09M30.00S,2023-10-28T00:17:20.8Z,2,REGULAR,rebound,offensive,[],1641717,,,1610612760,26,36,2023-10-28T00:21:50Z,2020000,False,,,0,,C. Wallace REBOUND (Off:1 Def:0),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,,,,,,,,,202.0,1.0,0.0,1.0,,,,,,,,
204,PT09M27.00S,2023-10-28T00:17:24.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631114,26.888961892247043,10.53921568627451,1610612760,26,36,2023-10-28T00:17:28Z,2030000,False,197.0,200.0,1,left,MISS J. Williams 28' 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,28.12,Missed,,,,,,,,,,,,,,,,
205,PT09M25.00S,2023-10-28T00:17:26.2Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,26,36,2023-10-28T00:17:28Z,2040000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,204.0,2.0,2.0,0.0,,,,,,,,
206,PT09M22.00S,2023-10-28T00:17:32.2Z,2,REGULAR,foul,personal,[],1631114,,,1610612739,26,36,2023-10-28T00:17:48Z,2050000,False,,,0,,J. Williams personal FOUL (1 PF),"[1631114, 1628378]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,8-16 Left,2003.0,,,,,,,,,,,,1.0,0.0,Mitchell,1628378.0,,,,
208,PT09M22.00S,2023-10-28T00:17:45.9Z,2,REGULAR,substitution,out,[],1627747,,,1610612739,26,36,2023-10-28T00:17:52Z,2070000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT09M22.00S,2023-10-28T00:17:45.9Z,2,REGULAR,substitution,in,[],1629622,,,1610612739,26,36,2023-10-28T00:17:52Z,2080000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT09M10.00S,2023-10-28T00:18:17.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,92.9862023653088,52.20588235294118,1610612739,26,36,2023-10-28T00:18:26Z,2090000,False,11.0,13.0,1,right,MISS E. Mobley driving floating bank Shot,[1630596],1610612739.0,CLE,driving floating bank,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,1.73,Missed,,,,,,,,,,,,,,,,
211,PT09M07.00S,2023-10-28T00:18:20.6Z,2,REGULAR,rebound,defensive,[],1630198,,,1610612760,26,36,2023-10-28T00:18:20Z,2100000,False,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,210.0,1.0,1.0,0.0,,,,,,,,
212,PT08M54.00S,2023-10-28T00:18:38.0Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612760,26,36,2023-10-28T00:18:44Z,2110000,False,,,0,,E. Mobley shooting personal FOUL (1 PF) (Holmgren 2 FT),"[1630596, 1631096]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,2003.0,,,,,,,,,,,,1.0,0.0,Holmgren,1631096.0,,,,
214,PT08M54.00S,2023-10-28T00:19:09.1Z,2,REGULAR,freethrow,1 of 2,[],1631096,,,1610612760,26,37,2023-10-28T00:19:09Z,2130000,False,,,0,,C. Holmgren Free Throw 1 of 2 (6 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,,
215,PT08M54.00S,2023-10-28T00:19:27.1Z,2,REGULAR,freethrow,2 of 2,[],1631096,,,1610612760,26,38,2023-10-28T00:19:27Z,2140000,False,,,0,,C. Holmgren Free Throw 2 of 2 (7 PTS),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,,
216,PT08M40.00S,2023-10-28T00:19:43.8Z,2,REGULAR,3pt,Jump Shot,[],1628378,66.04796320630749,21.813725490196077,1610612739,26,38,2023-10-28T00:19:49Z,2150000,False,-141.0,267.0,1,right,MISS D. Mitchell 30' pullup 3PT,[1628378],1610612739.0,CLE,pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,,,30.15,Missed,,,,,,,,,,,,,,,,
217,PT08M36.00S,2023-10-28T00:19:47.8Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,26,38,2023-10-28T00:19:49Z,2160000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:8),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,,,,,,,,,216.0,8.0,8.0,0.0,,,,,,,,
218,PT08M21.00S,2023-10-28T00:20:04.4Z,2,REGULAR,turnover,out-of-bounds,[],1630598,,,1610612760,26,38,2023-10-28T00:20:10Z,2170000,False,,,0,,A. Wiggins bad pass out-of-bounds TURNOVER (1 TO),[1630598],1610612760.0,OKC,bad pass,,,Wiggins,A. Wiggins,,,,,Mid-Range,8-16 Right,1627541.0,1.0,,,,,,,,,,,,,,,,,,
219,PT08M12.00S,2023-10-28T00:20:19.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630596,92.19776609724047,50.0,1610612739,26,38,2023-10-28T00:20:25Z,2180000,False,0.0,21.0,1,right,MISS E. Mobley cutting Layup - blocked,"[1630596, 1631096]",1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,2.08,Missed,,,,,,,,,,,,,Holmgren,1631096.0,,
220,PT08M12.00S,2023-10-28T00:20:19.2Z,2,REGULAR,block,,[],1631096,,,1610612739,26,38,2023-10-28T00:20:22Z,2190000,False,,,0,,C. Holmgren BLOCK (3 BLK),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT08M08.00S,2023-10-28T00:20:23.2Z,2,REGULAR,rebound,defensive,[],1631096,,,1610612760,26,38,2023-10-28T00:20:25Z,2200000,False,,,0,,C. Holmgren REBOUND (Off:0 Def:9),[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Restricted Area,0-8 Center,,,,,,,,,219.0,9.0,9.0,0.0,,,,,,,,
222,PT08M06.00S,2023-10-28T00:20:25.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1641717,6.915243101182654,0.9803921568627451,1610612760,26,41,2023-10-28T00:24:33Z,2210000,False,245.0,13.0,1,left,C. Wallace 24' 3PT running (7 PTS) (C. Holmgren 1 AST),"[1641717, 1631096]",1610612760.0,OKC,running,,,Wallace,C. Wallace,,,,,Right Corner 3,24+ Right,,,24.54,Made,7.0,C. Holmgren,1631096.0,1.0,,,,,,,,,,,,
224,PT07M44.00S,2023-10-28T00:20:46.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.77463863337714,50.73529411764706,1610612739,28,41,2023-10-28T00:20:51Z,2230000,False,4.0,6.0,1,right,D. Mitchell driving Layup (8 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,0.7,Made,8.0,,,,,,,,,,,,,,,
225,PT07M37.00S,2023-10-28T00:20:54.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631114,7.046649145860711,48.529411764705884,1610612760,28,41,2023-10-28T00:21:00Z,2240000,False,7.0,14.0,1,left,MISS J. Williams driving floating Shot,[1631114],1610612760.0,OKC,driving floating,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,,,1.56,Missed,,,,,,,,,,,,,,,,
227,PT07M34.00S,2023-10-28T00:20:57.7Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,28,41,2023-10-28T00:21:00Z,2260000,False,,,0,,M. Strus REBOUND (Off:0 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,225.0,1.0,1.0,0.0,,,,,,,,
228,PT07M33.00S,2023-10-28T00:21:02.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630171,93.64323258869908,50.73529411764706,1610612739,28,41,2023-10-28T00:21:14Z,2270000,False,4.0,7.0,1,right,MISS I. Okoro running Layup - blocked,"[1630171, 1630598]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,0.82,Missed,,,,,,,,,,,,,Wiggins,1630598.0,,
229,PT07M33.00S,2023-10-28T00:21:02.2Z,2,REGULAR,block,,[],1630598,,,1610612739,28,41,2023-10-28T00:21:05Z,2280000,False,,,0,,A. Wiggins BLOCK (1 BLK),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
230,PT07M33.00S,2023-10-28T00:21:02.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,28,41,2023-10-28T00:21:14Z,2290000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,228.0,,,,,,,,,,,
232,PT07M33.00S,2023-10-28T00:21:16.7Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,28,41,2023-10-28T00:21:27Z,2310000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M33.00S,2023-10-28T00:21:16.7Z,2,REGULAR,substitution,out,[],1631114,,,1610612739,28,41,2023-10-28T00:21:27Z,2320000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT07M33.00S,2023-10-28T00:21:16.7Z,2,REGULAR,substitution,in,[],1627745,,,1610612739,28,41,2023-10-28T00:21:27Z,2330000,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M33.00S,2023-10-28T00:21:16.7Z,2,REGULAR,substitution,in,[],1630581,,,1610612739,28,41,2023-10-28T00:21:27Z,2340000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M33.00S,2023-10-28T00:21:30.1Z,2,REGULAR,substitution,out,[],1631096,,,1610612739,28,41,2023-10-28T00:21:37Z,2350000,False,,,0,,SUB out: C. Holmgren,[1631096],1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,,,,,,,,,,,,,,,,,,,,,,
237,PT07M33.00S,2023-10-28T00:21:30.1Z,2,REGULAR,substitution,in,[],1631172,,,1610612739,28,41,2023-10-28T00:21:37Z,2360000,False,,,0,,SUB in: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M24.00S,2023-10-28T00:21:52.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,65.91655716162943,75.73529411764706,1610612739,28,41,2023-10-28T00:21:58Z,2370000,False,129.0,268.0,1,right,MISS M. Strus 29' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,29.72,Missed,,,,,,,,,,,,,,,,
239,PT07M22.00S,2023-10-28T00:21:54.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612760,28,41,2023-10-28T00:21:58Z,2380000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,238.0,,,,,,,,,,,
240,PT07M10.00S,2023-10-28T00:22:12.1Z,2,REGULAR,3pt,Jump Shot,[],1630198,25.706307490144546,8.088235294117647,1610612760,28,41,2023-10-28T00:22:17Z,2390000,False,210.0,189.0,1,left,MISS I. Joe 28' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,,,28.23,Missed,,,,,,,,,,,,,,,,
241,PT07M07.00S,2023-10-28T00:22:15.1Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,28,41,2023-10-28T00:22:17Z,2400000,False,,,0,,I. Okoro REBOUND (Off:2 Def:1),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,,,,,,240.0,3.0,1.0,2.0,,,,,,,,
242,PT06M57.00S,2023-10-28T00:22:26.0Z,2,REGULAR,3pt,Jump Shot,[],1630171,74.72076215505913,87.00980392156863,1610612739,28,41,2023-10-28T00:22:33Z,2410000,False,185.0,185.0,1,right,MISS I. Okoro 26' 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,26.17,Missed,,,,,,,,,,,,,,,,
243,PT06M57.00S,2023-10-28T00:22:26.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612739,28,41,2023-10-28T00:22:33Z,2420000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,242.0,,,,,,,,,,,
244,PT06M57.00S,2023-10-28T00:22:31.8Z,2,REGULAR,foul,personal,[],1631172,,,1610612739,28,41,2023-10-28T00:22:44Z,2430000,False,,,0,,O. Dieng loose ball personal FOUL (1 PF),"[1631172, 1627745]",1610612760.0,OKC,loose ball,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Left,2003.0,,,,,,,,,,,,1.0,0.0,Jones,1627745.0,,,,
246,PT06M57.00S,2023-10-28T00:22:42.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,28,41,2023-10-28T00:22:42Z,2450000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT06M52.00S,2023-10-28T00:25:33.4Z,2,REGULAR,turnover,out-of-bounds,[],1629622,,,1610612739,28,41,2023-10-28T00:25:40Z,2460000,False,,,0,,M. Strus step out-of-bounds TURNOVER (1 TO),[1629622],1610612739.0,CLE,step,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,1630886.0,1.0,,,,,,,,,,,,,,,,,,
249,PT06M40.00S,2023-10-28T00:25:51.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630198,31.882391590013142,62.5,1610612760,28,41,2023-10-28T00:25:59Z,2470000,False,-62.0,247.0,1,left,MISS I. Joe 25' step back 3PT,[1630198],1610612760.0,OKC,step back,,,Joe,I. Joe,,,,,Above the Break 3,24+ Center,,,25.5,Missed,,,,,,,,,,,,,,,,
250,PT06M36.00S,2023-10-28T00:25:55.9Z,2,REGULAR,rebound,defensive,[],1627745,,,1610612739,28,41,2023-10-28T00:25:59Z,2480000,False,,,0,,D. Jones REBOUND (Off:0 Def:1),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,249.0,1.0,1.0,0.0,,,,,,,,
251,PT06M27.00S,2023-10-28T00:26:04.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.59198423127464,51.470588235294116,1610612739,30,41,2023-10-28T00:26:10Z,2490000,False,7.0,17.0,1,right,D. Mitchell driving Layup (10 PTS) (M. Strus 1 AST),"[1628378, 1629622]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,1.86,Made,10.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,
252,PT06M21.00S,2023-10-28T00:26:11.0Z,2,REGULAR,3pt,Jump Shot,[],1631172,23.99802890932983,12.009803921568627,1610612760,30,41,2023-10-28T00:26:17Z,2500000,False,190.0,173.0,1,left,MISS O. Dieng 25' 3PT,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Right Center,,,25.7,Missed,,,,,,,,,,,,,,,,
253,PT06M17.00S,2023-10-28T00:26:15.0Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,30,41,2023-10-28T00:26:17Z,2510000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:3),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,252.0,3.0,3.0,0.0,,,,,,,,
254,PT06M02.00S,2023-10-28T00:26:30.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.69448094612353,47.794117647058826,1610612739,32,41,2023-10-28T00:26:34Z,2520000,False,-11.0,-3.0,1,right,D. Mitchell driving Layup (12 PTS) (G. Niang 1 AST),"[1628378, 1627777]",1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,1.13,Made,12.0,G. Niang,1627777.0,1.0,,,,,,,,,,,,
256,PT05M48.00S,2023-10-28T00:26:43.6Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612760,32,41,2023-10-28T00:26:47Z,2540000,False,,,0,,J. Giddey bad pass TURNOVER (1 TO),"[1630581, 1630171]",1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Right Center,,1.0,,,,,,,,,,,,,,,,,Okoro,1630171.0
257,PT05M48.00S,2023-10-28T00:26:43.6Z,2,REGULAR,steal,,[],1630171,,,1610612739,32,41,2023-10-28T00:26:45Z,2550000,False,,,0,,I. Okoro STEAL (1 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
258,PT05M45.00S,2023-10-28T00:26:49.9Z,2,REGULAR,foul,personal,['2freethrow'],1631172,,,1610612739,32,41,2023-10-28T00:27:00Z,2560000,False,,,0,,O. Dieng shooting personal FOUL (2 PF) (Jones 2 FT),"[1631172, 1627745]",1610612760.0,OKC,shooting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,2.0,0.0,Jones,1627745.0,,,,
260,PT05M45.00S,2023-10-28T00:27:15.2Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1627745,,,1610612739,32,41,2023-10-28T00:27:15Z,2580000,False,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
261,PT05M45.00S,2023-10-28T00:27:15.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,32,41,2023-10-28T00:27:15Z,2590000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,260.0,,,,,,,,,,,
262,PT05M45.00S,2023-10-28T00:27:16.0Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,32,41,2023-10-28T00:27:30Z,2600000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT05M45.00S,2023-10-28T00:27:16.0Z,2,REGULAR,substitution,out,[],1641717,,,1610612739,32,41,2023-10-28T00:27:30Z,2610000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT05M45.00S,2023-10-28T00:27:16.0Z,2,REGULAR,substitution,out,[],1631172,,,1610612739,32,41,2023-10-28T00:27:30Z,2620000,False,,,0,,SUB out: O. Dieng,[1631172],1610612760.0,OKC,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT05M45.00S,2023-10-28T00:27:16.0Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,32,41,2023-10-28T00:27:30Z,2630000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
