actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
88,PT05M05.00S,2023-12-30T00:54:08.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,7.178055190538765,37.99019607843137,1610612739,22,15,2023-12-30T00:54:12Z,880000,False,60.0,15.0,1,left,J. Allen 6' Hook (14 PTS) (M. Strus 1 AST),"[1628386, 1629622]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,6.18,Made,14.0,M. Strus,1629622.0,1.0,,,,,,,,,,,,,,
90,PT04M57.00S,2023-12-30T00:54:17.9Z,1,REGULAR,turnover,bad pass,[],203081,,,1610612749,22,15,2023-12-30T00:54:21Z,900000,False,,,0,,D. Lillard bad pass TURNOVER (2 TO),"[203081, 1629622]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,Strus,1629622.0,,,,
91,PT04M57.00S,2023-12-30T00:54:17.9Z,1,REGULAR,steal,,[],1629622,,,1610612739,22,15,2023-12-30T00:54:20Z,910000,False,,,0,,M. Strus STEAL (2 STL),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
92,PT04M52.00S,2023-12-30T00:54:22.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629622,6.521024967148489,51.9607843137255,1610612739,24,15,2023-12-30T00:54:28Z,920000,False,-10.0,9.0,1,left,M. Strus running DUNK (4 PTS),[1629622],1610612739.0,CLE,running,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,1.32,Made,4.0,,,,,,,,,,,,,,,,,
93,PT04M28.00S,2023-12-30T00:54:46.1Z,1,REGULAR,2pt,Jump Shot,[],203081,75.24638633377135,50.245098039215684,1610612749,24,17,2023-12-30T00:54:51Z,930000,False,1.0,180.0,1,right,D. Lillard 18' fadeaway Jump Shot (2 PTS) (B. Lopez 1 AST),"[203081, 201572]",1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,18.02,Made,2.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
95,PT04M08.00S,2023-12-30T00:55:10.4Z,1,REGULAR,turnover,out-of-bounds,[],1630171,,,1610612739,24,17,2023-12-30T00:55:18Z,950000,False,,,0,,I. Okoro lost ball out-of-bounds TURNOVER (1 TO),[1630171],1610612739.0,CLE,lost ball,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627534.0,,,1.0,,,,,,
96,PT04M08.00S,2023-12-30T00:55:15.3Z,1,REGULAR,substitution,out,[],1630171,,,1610612749,24,17,2023-12-30T00:55:42Z,960000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M08.00S,2023-12-30T00:55:15.3Z,1,REGULAR,substitution,out,[],1627736,,,1610612749,24,17,2023-12-30T00:55:42Z,970000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M08.00S,2023-12-30T00:55:15.3Z,1,REGULAR,substitution,out,[],201572,,,1610612749,24,17,2023-12-30T00:55:42Z,980000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M08.00S,2023-12-30T00:55:15.3Z,1,REGULAR,substitution,in,[],1641854,,,1610612749,24,17,2023-12-30T00:55:42Z,990000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M08.00S,2023-12-30T00:55:15.3Z,1,REGULAR,substitution,in,[],203507,,,1610612749,24,17,2023-12-30T00:55:42Z,1000000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT04M08.00S,2023-12-30T00:55:15.3Z,1,REGULAR,substitution,in,[],1630699,,,1610612749,24,17,2023-12-30T00:55:42Z,1010000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M54.00S,2023-12-30T00:55:44.4Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626171,84.83902759526939,24.754901960784316,1610612749,24,17,2023-12-30T00:55:50Z,1020000,False,-126.0,90.0,1,right,MISS B. Portis 15' turnaround Shot,[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,15.5,Missed,,,,,,,,,,,,,,,,,,
103,PT03M50.00S,2023-12-30T00:55:48.1Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,24,17,2023-12-30T00:55:48Z,1030000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,102.0,2.0,1.0,1.0,,,,,,,,,,
104,PT03M47.00S,2023-12-30T00:55:51.2Z,1,REGULAR,3pt,Jump Shot,[],1629731,32.013797634691194,52.69607843137255,1610612739,24,17,2023-12-30T00:55:55Z,1040000,False,-13.0,248.0,1,left,MISS D. Wade 24' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Center,24.88,Missed,,,,,,,,,,,,,,,,,,
105,PT03M46.00S,2023-12-30T00:55:52.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,24,17,2023-12-30T00:55:55Z,1050000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,104.0,,,,,,,,,,,,,
107,PT03M46.00S,2023-12-30T00:55:57.6Z,1,REGULAR,substitution,out,[],1629731,,,1610612749,24,17,2023-12-30T00:56:02Z,1070000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT03M46.00S,2023-12-30T00:55:57.6Z,1,REGULAR,substitution,in,[],1627777,,,1610612749,24,17,2023-12-30T00:56:02Z,1080000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT03M36.00S,2023-12-30T00:56:20.9Z,1,REGULAR,turnover,traveling,[],1626192,,,1610612749,24,17,2023-12-30T00:56:27Z,1090000,False,,,0,,P. Connaughton traveling TURNOVER (1 TO),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627534.0,,,1.0,,,,,,
110,PT03M26.00S,2023-12-30T00:56:48.4Z,1,REGULAR,foul,personal,[],1630699,,,1610612739,24,17,2023-12-30T00:56:56Z,1100000,False,,,0,,M. Beauchamp personal FOUL (1 PF),"[1630699, 1628386]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628171.0,,,,,,1.0,0.0,Allen,1628386.0
112,PT03M26.00S,2023-12-30T00:57:03.1Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,24,17,2023-12-30T00:57:07Z,1120000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M26.00S,2023-12-30T00:57:03.1Z,1,REGULAR,substitution,in,[],1628378,,,1610612739,24,17,2023-12-30T00:57:07Z,1130000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M21.00S,2023-12-30T00:57:25.5Z,1,REGULAR,foul,personal,[],203081,,,1610612739,24,17,2023-12-30T00:57:31Z,1140000,False,,,0,,D. Lillard personal FOUL (1 PF),"[203081, 1628378]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,,,,,,1.0,0.0,Mitchell,1628378.0
116,PT03M17.00S,2023-12-30T00:57:46.6Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627747,11.514454664914586,30.14705882352941,1610612739,26,17,2023-12-30T00:57:51Z,1160000,False,99.0,56.0,1,left,C. LeVert 11' fadeaway Jump Shot (2 PTS) (D. Mitchell 3 AST),"[1627747, 1628378]",1610612739.0,CLE,fadeaway,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,11.39,Made,2.0,D. Mitchell,1628378.0,3.0,,,,,,,,,,,,,,
118,PT03M02.00S,2023-12-30T00:58:01.0Z,1,REGULAR,3pt,Jump Shot,[],203081,88.38699080157687,96.81372549019608,1610612749,26,20,2023-12-30T00:58:05Z,1180000,False,234.0,57.0,1,right,D. Lillard 24' 3PT  (5 PTS) (G. Antetokounmpo 2 AST),"[203081, 203507]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Right Corner 3,24+ Right,24.09,Made,5.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
120,PT02M51.00S,2023-12-30T00:58:12.5Z,1,REGULAR,2pt,Jump Shot,[],1628386,21.632720105124836,51.9607843137255,1610612739,28,20,2023-12-30T00:58:18Z,1200000,False,-10.0,151.0,1,left,J. Allen 15' bank Jump Shot (16 PTS) (C. LeVert 2 AST),"[1628386, 1627747]",1610612739.0,CLE,bank,,,Allen,J. Allen,,,,,Mid-Range,8-16 Center,15.11,Made,16.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,,,,
122,PT02M39.00S,2023-12-30T00:58:23.6Z,1,REGULAR,3pt,Jump Shot,[],1626192,92.9862023653088,96.81372549019608,1610612749,28,20,2023-12-30T00:58:27Z,1220000,False,234.0,13.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,23.45,Missed,,,,,,,,,,,,,,,,,,
123,PT02M37.00S,2023-12-30T00:58:26.2Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,28,20,2023-12-30T00:58:26Z,1230000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Right Corner 3,24+ Right,,,,,,,122.0,3.0,2.0,1.0,,,,,,,,,,
124,PT02M35.00S,2023-12-30T00:58:28.2Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,93.64323258869908,50.245098039215684,1610612749,28,22,2023-12-30T00:58:35Z,1240000,False,1.0,7.0,1,right,G. Antetokounmpo putback DUNK (4 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.74,Made,4.0,,,,,,,,,,,,,,,,,
125,PT02M16.00S,2023-12-30T00:58:46.7Z,1,REGULAR,3pt,Jump Shot,[],1627747,14.14257555847569,97.30392156862744,1610612739,28,22,2023-12-30T00:59:37Z,1250000,False,-237.0,80.0,1,left,MISS C. LeVert 24' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Left Corner 3,24+ Left,24.98,Missed,,,,,,,,,,,,,,,,,,
126,PT02M14.00S,2023-12-30T00:58:48.7Z,1,REGULAR,rebound,defensive,[],1626171,,,1610612749,28,22,2023-12-30T00:58:50Z,1260000,False,,,0,,B. Portis REBOUND (Off:0 Def:1),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,,,
127,PT02M08.00S,2023-12-30T00:58:55.6Z,1,REGULAR,3pt,Jump Shot,[],1626171,66.3107752956636,24.019607843137255,1610612749,28,22,2023-12-30T00:59:00Z,1270000,False,-130.0,264.0,1,right,MISS B. Portis 29' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,29.44,Missed,,,,,,,,,,,,,,,,,,
128,PT02M04.00S,2023-12-30T00:58:59.3Z,1,REGULAR,rebound,offensive,[],1630699,,,1610612749,28,22,2023-12-30T00:58:59Z,1280000,False,,,0,,M. Beauchamp REBOUND (Off:1 Def:0),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,,127.0,1.0,0.0,1.0,,,,,,,,,,
129,PT02M00.00S,2023-12-30T00:59:02.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630699,87.99277266754271,48.28431372549019,1610612749,28,24,2023-12-30T00:59:06Z,1290000,False,-9.0,60.0,1,right,M. Beauchamp 6' turnaround Jump Shot (2 PTS),[1630699],1610612749.0,MIL,turnaround,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),0-8 Center,6.1,Made,2.0,,,,,,,,,,,,,,,,,
130,PT01M53.00S,2023-12-30T00:59:14.8Z,1,REGULAR,foul,personal,[],203081,,,1610612739,28,24,2023-12-30T00:59:19Z,1300000,False,,,0,,D. Lillard personal FOUL (2 PF),"[203081, 1628378]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,202049.0,,,,,,2.0,0.0,Mitchell,1628378.0
132,PT01M53.00S,2023-12-30T00:59:23.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,28,24,2023-12-30T00:59:23Z,1320000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT01M42.00S,2023-12-30T01:02:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.5722733245729295,50.73529411764706,1610612739,30,24,2023-12-30T01:02:27Z,1330000,False,-4.0,19.0,1,left,D. Mitchell driving Layup (6 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.91,Made,6.0,,,,,,,,,,,,,,,,,
134,PT01M28.00S,2023-12-30T01:02:36.9Z,1,REGULAR,3pt,Jump Shot,[],1630699,92.59198423127464,96.81372549019608,1610612749,30,24,2023-12-30T01:02:41Z,1340000,False,234.0,17.0,1,right,MISS M. Beauchamp 3PT,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Right Corner 3,24+ Right,23.47,Missed,,,,,,,,,,,,,,,,,,
135,PT01M24.00S,2023-12-30T01:02:40.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,30,24,2023-12-30T01:02:41Z,1350000,False,,,0,,J. Allen REBOUND (Off:1 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Right Corner 3,24+ Right,,,,,,,134.0,3.0,2.0,1.0,,,,,,,,,,
136,PT01M11.00S,2023-12-30T01:02:53.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,5.863994743758213,51.470588235294116,1610612739,32,24,2023-12-30T01:02:59Z,1360000,False,-7.0,3.0,1,left,G. Niang cutting Layup (2 PTS),[1627777],1610612739.0,CLE,cutting,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,0.78,Made,2.0,,,,,,,,,,,,,,,,,
138,PT00M58.40S,2023-12-30T01:03:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.43166885676742,47.794117647058826,1610612749,32,26,2023-12-30T01:04:23Z,1380000,False,-11.0,0.0,1,right,D. Lillard cutting finger roll Layup (7 PTS) (P. Connaughton 1 AST),"[203081, 1626192]",1610612749.0,MIL,cutting finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.1,Made,7.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,,
140,PT00M51.80S,2023-12-30T01:03:17.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,7.30946123521682,50.73529411764706,1610612739,34,26,2023-12-30T01:03:22Z,1400000,False,-4.0,16.0,1,left,D. Mitchell driving finger roll Layup (8 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.66,Made,8.0,,,,,,,,,,,,,,,,,
141,PT00M39.80S,2023-12-30T01:03:35.8Z,1,REGULAR,3pt,Jump Shot,[],1626192,65.65374507227332,21.323529411764707,1610612749,34,26,2023-12-30T01:03:42Z,1410000,False,-143.0,270.0,1,right,MISS P. Connaughton 30' 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Left Center,30.61,Missed,,,,,,,,,,,,,,,,,,
142,PT00M36.10S,2023-12-30T01:03:39.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,34,26,2023-12-30T01:03:42Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,141.0,,,,,,,,,,,,,
144,PT00M30.40S,2023-12-30T01:03:59.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630699,91.67214191852825,3.6764705882352944,1610612749,34,29,2023-12-30T01:04:04Z,1440000,False,-232.0,26.0,1,right,M. Beauchamp 3PT  (5 PTS) (G. Antetokounmpo 3 AST),"[1630699, 203507]",1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Left Corner 3,24+ Left,23.3,Made,5.0,G. Antetokounmpo,203507.0,3.0,,,,,,,,,,,,,,
146,PT00M10.90S,2023-12-30T01:04:26.6Z,1,REGULAR,3pt,Jump Shot,[],1628378,30.042706964520367,28.921568627450984,1610612739,37,29,2023-12-30T01:04:31Z,1460000,False,105.0,230.0,1,left,D. Mitchell 25' 3PT step back (11 PTS),[1628378],1610612739.0,CLE,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.29,Made,11.0,,,,,,,,,,,,,,,,,
147,PT00M05.40S,2023-12-30T01:04:38.9Z,1,REGULAR,foul,personal,[],1627747,,,1610612749,37,29,2023-12-30T01:05:26Z,1470000,False,,,0,,C. LeVert take personal FOUL (1 PF),"[1627747, 203081]",1610612739.0,CLE,take,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1627534.0,,,,,,1.0,0.0,Lillard,203081.0
149,PT00M05.40S,2023-12-30T01:04:46.4Z,1,REGULAR,substitution,out,[],1627777,,,1610612749,37,29,2023-12-30T01:04:59Z,1490000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT00M05.40S,2023-12-30T01:04:46.4Z,1,REGULAR,substitution,out,[],1628378,,,1610612749,37,29,2023-12-30T01:04:59Z,1500000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT00M05.40S,2023-12-30T01:04:46.4Z,1,REGULAR,substitution,in,[],1630171,,,1610612749,37,29,2023-12-30T01:04:59Z,1510000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT00M05.40S,2023-12-30T01:04:46.4Z,1,REGULAR,substitution,in,[],1629731,,,1610612749,37,29,2023-12-30T01:04:59Z,1520000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M04.50S,2023-12-30T01:05:18.6Z,1,REGULAR,substitution,out,[],1630699,,,1610612749,37,29,2023-12-30T01:05:26Z,1540000,False,,,0,,SUB out: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT00M04.50S,2023-12-30T01:05:18.6Z,1,REGULAR,substitution,in,[],203114,,,1610612749,37,29,2023-12-30T01:05:26Z,1550000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT00M03.90S,2023-12-30T01:05:39.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203507,93.38042049934296,50.73529411764706,1610612749,37,31,2023-12-30T01:05:43Z,1560000,False,4.0,10.0,1,right,G. Antetokounmpo alley-oop Layup (6 PTS) (K. Middleton 4 AST),"[203507, 203114]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.04,Made,6.0,K. Middleton,203114.0,4.0,,,,,,,,,,,,,,
158,PT00M00.00S,2023-12-30T01:05:48.9Z,1,REGULAR,3pt,Jump Shot,[],1641854,37.53285151116951,54.41176470588235,1610612739,37,31,2023-12-30T01:05:55Z,1580000,False,-22.0,300.0,1,left,MISS C. Porter Jr. 30' pullup 3PT,[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Center,30.11,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2023-12-30T01:05:48.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,37,31,2023-12-30T01:05:55Z,1590000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,158.0,,,,,,,,,,,,,
160,PT00M00.00S,2023-12-30T01:05:52.3Z,1,REGULAR,period,end,[],0,,,1610612739,37,31,2023-12-30T01:05:52Z,1600000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,out,['startperiod'],1641854,,,1610612739,37,31,2023-12-30T01:08:24Z,1610000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,37,31,2023-12-30T01:08:24Z,1620000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,out,['startperiod'],1629731,,,1610612739,37,31,2023-12-30T01:08:24Z,1630000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612739,37,31,2023-12-30T01:08:24Z,1640000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612739,37,31,2023-12-30T01:08:24Z,1650000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,out,['startperiod'],203114,,,1610612739,37,31,2023-12-30T01:08:24Z,1660000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,in,['startperiod'],1630241,,,1610612739,37,31,2023-12-30T01:08:24Z,1670000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,in,['startperiod'],202684,,,1610612739,37,31,2023-12-30T01:08:24Z,1680000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,in,['startperiod'],1627777,,,1610612739,37,31,2023-12-30T01:08:24Z,1690000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,in,['startperiod'],1628378,,,1610612739,37,31,2023-12-30T01:08:24Z,1700000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,in,['startperiod'],1626166,,,1610612739,37,31,2023-12-30T01:08:24Z,1710000,False,,,0,,SUB in: C. Payne,[1626166],1610612749.0,MIL,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT12M00.00S,2023-12-30T01:06:06.9Z,2,REGULAR,substitution,in,['startperiod'],1641748,,,1610612739,37,31,2023-12-30T01:08:24Z,1720000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT12M00.00S,2023-12-30T01:08:36.4Z,2,REGULAR,period,start,[],0,,,1610612749,37,31,2023-12-30T01:08:36Z,1730000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT11M51.00S,2023-12-30T01:08:45.7Z,2,REGULAR,turnover,out-of-bounds,[],1626166,,,1610612749,37,31,2023-12-30T01:08:54Z,1740000,False,,,0,,C. Payne bad pass out-of-bounds TURNOVER (1 TO),[1626166],1610612749.0,MIL,bad pass,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627534.0,,,1.0,,,,,,
175,PT11M35.00S,2023-12-30T01:09:13.2Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",202684,12.171484888304862,45.83333333333333,1610612739,37,31,2023-12-30T01:09:18Z,1750000,False,21.0,62.0,1,left,MISS T. Thompson 6' driving Hook,[202684],1610612739.0,CLE,driving,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,6.53,Missed,,,,,,,,,,,,,,,,,,
