actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
168,PT11M40.00S,2023-10-29T00:09:43.4Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,37,31,2023-10-29T00:09:45Z,1670000,False,,,0,,M. Strus REBOUND (Off:0 Def:5),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Center,,,,,,,,167.0,5.0,5.0,0.0,,,,,,,,,
169,PT11M37.00S,2023-10-29T00:09:46.5Z,2,REGULAR,3pt,Jump Shot,[],1641734,26.888961892247043,19.852941176470587,1610612739,37,31,2023-10-29T00:09:50Z,1680000,False,151.0,200.0,1,left,MISS E. Bates 25' 3PT,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,Above the Break 3,24+ Right Center,,,,,,25.07,Missed,,,,,,,,,,,,,
170,PT11M37.00S,2023-10-29T00:09:46.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612754,37,31,2023-10-29T00:09:50Z,1690000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,169.0,,,,,,,,,,,,
171,PT11M21.00S,2023-10-29T00:10:05.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627741,94.56307490144546,50.73529411764706,1610612754,37,33,2023-10-29T00:10:15Z,1700000,False,4.0,-1.0,1,right,B. Hield driving finger roll Layup (5 PTS),[1627741],1610612754.0,IND,driving finger roll,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,0.4,Made,,,,,5.0,,,,,,,,
172,PT11M01.00S,2023-10-29T00:10:25.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630596,7.046649145860711,65.19607843137256,1610612739,37,33,2023-10-29T00:10:32Z,1710000,False,-76.0,14.0,1,left,MISS E. Mobley 7' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.72,Missed,,,,,,,,,,,,,
173,PT10M59.00S,2023-10-29T00:10:27.6Z,2,REGULAR,rebound,defensive,[],1627741,,,1610612754,37,33,2023-10-29T00:10:32Z,1720000,False,,,0,,B. Hield REBOUND (Off:0 Def:1),[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,172.0,1.0,1.0,0.0,,,,,,,,,
174,PT10M52.00S,2023-10-29T00:10:34.6Z,2,REGULAR,3pt,Jump Shot,[],1630174,94.30026281208936,97.79411764705883,1610612754,37,33,2023-10-29T00:10:38Z,1730000,False,239.0,1.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,,,23.9,Missed,,,,,,,,,,,,,
175,PT10M50.00S,2023-10-29T00:10:37.5Z,2,REGULAR,rebound,offensive,[],1630188,,,1610612754,37,33,2023-10-29T00:10:37Z,1740000,False,,,0,,J. Smith REBOUND (Off:2 Def:1),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Right Corner 3,24+ Right,,,,,,,,174.0,3.0,1.0,2.0,,,,,,,,,
176,PT10M46.00S,2023-10-29T00:10:40.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627741,71.96123521681997,19.362745098039216,1610612754,37,33,2023-10-29T00:10:45Z,1750000,False,-153.0,211.0,1,right,MISS B. Hield 26' step back 3PT,[1627741],1610612754.0,IND,step back,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,26.08,Missed,,,,,,,,,,,,,
177,PT10M44.00S,2023-10-29T00:10:42.4Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,37,33,2023-10-29T00:10:45Z,1760000,False,,,0,,G. Niang REBOUND (Off:1 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,,176.0,3.0,2.0,1.0,,,,,,,,,
178,PT10M34.00S,2023-10-29T00:10:52.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,6.915243101182654,46.07843137254902,1610612739,37,33,2023-10-29T00:10:57Z,1770000,False,20.0,13.0,1,left,MISS G. Niang Layup,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,,,,2.32,Missed,,,,,,,,,,,,,
179,PT10M30.00S,2023-10-29T00:10:56.0Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,37,33,2023-10-29T00:10:56Z,1780000,False,,,0,,J. Smith REBOUND (Off:2 Def:2),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,178.0,4.0,2.0,2.0,,,,,,,,,
180,PT10M28.00S,2023-10-29T00:10:58.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630174,94.69448094612353,49.50980392156863,1610612754,37,35,2023-10-29T00:21:18Z,1790000,False,-2.0,-3.0,1,right,A. Nesmith running Layup (12 PTS) (J. Smith 2 AST),"[1630174, 1630188]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,0.36,Made,,,,,12.0,J. Smith,1630188.0,2.0,,,,,
182,PT10M12.00S,2023-10-29T00:11:20.5Z,2,REGULAR,foul,personal,['2freethrow'],1630596,,,1610612739,37,35,2023-10-29T00:14:40Z,1810000,False,,,0,,E. Mobley flagrant-type-1 personal FOUL (1 PF) (Smith 2 FT),"[1630596, 1630188]",1610612739.0,CLE,flagrant-type-1,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1193.0,1.0,0.0,Smith,1630188.0,,,,,,,,,,,,,,,
184,PT10M12.00S,2023-10-29T00:11:20.5Z,2,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,37,35,2023-10-29T00:11:20Z,1830000,False,,,0,,E. Mobley offensive foul TURNOVER (1 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,,,,,,,,1.0,,
188,PT10M12.00S,2023-10-29T00:13:56.3Z,2,REGULAR,substitution,out,[],1627741,,,1610612754,37,35,2023-10-29T00:14:13Z,1870000,False,,,0,,SUB out: B. Hield,[1627741],1610612754.0,IND,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT10M12.00S,2023-10-29T00:13:56.3Z,2,REGULAR,substitution,in,[],1628971,,,1610612754,37,35,2023-10-29T00:14:13Z,1880000,False,,,0,,SUB in: B. Brown,[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT10M12.00S,2023-10-29T00:14:41.6Z,2,REGULAR,freethrow,1 of 2,[],1630188,,,1610612754,37,36,2023-10-29T00:14:44Z,1890000,False,,,0,,J. Smith flagrant Free Throw 1 of 2 (7 PTS),[1630188],1610612754.0,IND,flagrant,,,Smith,J. Smith,,,,,,,,,,,,,Made,,,,,7.0,,,,,,,,
191,PT10M12.00S,2023-10-29T00:14:41.6Z,2,REGULAR,freethrow,2 of 2,[],1630188,,,1610612754,37,36,2023-10-29T00:14:44Z,1900000,False,,,0,,MISS J. Smith flagrant Free Throw 2 of 2,[1630188],1610612754.0,IND,flagrant,,,Smith,J. Smith,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
192,PT10M12.00S,2023-10-29T00:14:41.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,37,36,2023-10-29T00:14:44Z,1910000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,191.0,,,,,,,,,,,,
193,PT10M02.00S,2023-10-29T00:14:48.8Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1628971,89.43823915900131,30.392156862745097,1610612754,37,36,2023-10-29T00:14:53Z,1920000,False,-98.0,47.0,1,right,MISS B. Brown 10' pullup Shot,[1628971],1610612754.0,IND,pullup,,,Brown,B. Brown,,,,,Mid-Range,8-16 Left,,,,,,10.86,Missed,,,,,,,,,,,,,
194,PT09M59.00S,2023-10-29T00:14:51.8Z,2,REGULAR,rebound,defensive,[],1629622,,,1610612739,37,36,2023-10-29T00:29:13Z,1930000,False,,,0,,M. Strus REBOUND (Off:0 Def:6),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,,,,,,,,193.0,6.0,6.0,0.0,,,,,,,,,
195,PT09M46.00S,2023-10-29T00:15:05.9Z,2,REGULAR,2pt,Jump Shot,[],1630596,6.915243101182654,68.38235294117648,1610612739,37,36,2023-10-29T00:15:10Z,1940000,False,-92.0,13.0,1,left,MISS E. Mobley 9' turnaround fadeaway Shot,[1630596],1610612739.0,CLE,turnaround fadeaway,,,Mobley,E. Mobley,,,,,Mid-Range,8-16 Left,,,,,,9.27,Missed,,,,,,,,,,,,,
196,PT09M44.00S,2023-10-29T00:15:07.9Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,37,36,2023-10-29T00:15:10Z,1950000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:1),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Mid-Range,8-16 Left,,,,,,,,195.0,2.0,1.0,1.0,,,,,,,,,
197,PT09M40.00S,2023-10-29T00:15:11.8Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,70.38436268068331,17.892156862745097,1610612754,37,39,2023-10-29T00:25:23Z,1960000,False,-161.0,226.0,1,right,A. Nesmith 27' 3PT running (15 PTS) (T. McConnell 4 AST),"[1630174, 204456]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Left Center,,,,,,27.71,Made,,,,,15.0,T. McConnell,204456.0,4.0,,,,,
199,PT09M25.00S,2023-10-29T00:15:26.9Z,2,REGULAR,3pt,Jump Shot,[],1629622,27.677398160315374,18.38235294117647,1610612739,40,39,2023-10-29T00:15:30Z,1980000,False,158.0,208.0,1,left,M. Strus 26' 3PT  (3 PTS) (C. Porter 1 AST),"[1629622, 1641854]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,,,,,,26.1,Made,,,,,3.0,C. Porter,1641854.0,1.0,,,,,
201,PT09M13.00S,2023-10-29T00:15:37.6Z,2,REGULAR,3pt,Jump Shot,[],1630188,76.16622864651774,12.990196078431374,1610612754,40,42,2023-10-29T00:15:41Z,2000000,False,-185.0,172.0,1,right,J. Smith 25' 3PT  (10 PTS) (T. McConnell 5 AST),"[1630188, 204456]",1610612754.0,IND,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,25.23,Made,,,,,10.0,T. McConnell,204456.0,5.0,,,,,
203,PT08M56.00S,2023-10-29T00:16:00.1Z,2,REGULAR,foul,offensive,[],1630596,,,1610612739,40,42,2023-10-29T00:16:08Z,2020000,False,,,0,,E. Mobley offensive FOUL (2 PF),"[1630596, 204456]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right,1628953.0,2.0,0.0,McConnell,204456.0,,,,,,,,,,,,,,,
205,PT08M56.00S,2023-10-29T00:16:00.1Z,2,REGULAR,turnover,offensive foul,[],1630596,,,1610612739,40,42,2023-10-29T00:16:00Z,2040000,False,,,0,,E. Mobley offensive foul TURNOVER (2 TO),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Right,1628953.0,,,,,,,,,,,,,,,,,2.0,,
206,PT08M56.00S,2023-10-29T00:16:07.7Z,2,REGULAR,substitution,out,[],1641734,,,1610612754,40,42,2023-10-29T00:16:15Z,2050000,False,,,0,,SUB out: E. Bates,[1641734],1610612739.0,CLE,,,,Bates,E. Bates,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M56.00S,2023-10-29T00:16:07.7Z,2,REGULAR,substitution,in,[],1630171,,,1610612754,40,42,2023-10-29T00:16:15Z,2060000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M46.00S,2023-10-29T00:16:24.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",204456,94.95729303547962,49.26470588235294,1610612754,40,44,2023-10-29T00:16:28Z,2070000,False,-4.0,-5.0,1,right,T. McConnell driving Layup (2 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,0.63,Made,,,,,2.0,,,,,,,,
209,PT08M28.00S,2023-10-29T00:16:41.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630596,8.09789750328515,52.69607843137255,1610612739,40,44,2023-10-29T00:16:45Z,2080000,False,-13.0,24.0,1,left,MISS E. Mobley cutting Layup,[1630596],1610612739.0,CLE,cutting,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,2.72,Missed,,,,,,,,,,,,,
210,PT08M26.00S,2023-10-29T00:16:43.5Z,2,REGULAR,rebound,defensive,[],1630174,,,1610612754,40,44,2023-10-29T00:16:43Z,2090000,False,,,0,,A. Nesmith REBOUND (Off:1 Def:2),[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,,,209.0,3.0,2.0,1.0,,,,,,,,,
212,PT08M21.00S,2023-10-29T00:16:55.8Z,2,REGULAR,substitution,out,[],1641854,,,1610612754,40,44,2023-10-29T00:17:04Z,2110000,False,,,0,,SUB out: C. Porter,[1641854],1610612739.0,CLE,,,,Porter,C. Porter,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M21.00S,2023-10-29T00:16:55.8Z,2,REGULAR,substitution,in,[],1627747,,,1610612754,40,44,2023-10-29T00:17:04Z,2120000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT08M20.00S,2023-10-29T00:17:13.7Z,2,REGULAR,foul,personal,[],1629622,,,1610612754,40,44,2023-10-29T00:17:19Z,2130000,False,,,0,,M. Strus personal FOUL (1 PF),"[1629622, 1630174]",1610612739.0,CLE,,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,203591.0,1.0,0.0,Nesmith,1630174.0,,,,,,,,,,,,,,,
216,PT08M10.00S,2023-10-29T00:17:37.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],204456,93.11760840998686,50.0,1610612754,40,46,2023-10-29T00:17:41Z,2150000,False,0.0,12.0,1,right,T. McConnell driving Layup (4 PTS),[204456],1610612754.0,IND,driving,,,McConnell,T. McConnell,,,,,Restricted Area,0-8 Center,,,,,,1.22,Made,,,,,4.0,,,,,,,,
217,PT08M02.00S,2023-10-29T00:17:47.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,7.703679369250986,44.6078431372549,1610612739,40,46,2023-10-29T00:29:55Z,2160000,False,27.0,20.0,1,left,MISS C. LeVert driving floating bank Shot,[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,3.35,Missed,,,,,,,,,,,,,
218,PT08M00.00S,2023-10-29T00:17:49.9Z,2,REGULAR,rebound,defensive,[],1630188,,,1610612754,40,46,2023-10-29T00:29:55Z,2170000,False,,,0,,J. Smith REBOUND (Off:2 Def:3),[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,,,217.0,5.0,3.0,2.0,,,,,,,,,
219,PT07M52.00S,2023-10-29T00:17:55.9Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,93.77463863337714,51.71568627450981,1610612754,40,46,2023-10-29T00:30:22Z,2180000,False,9.0,6.0,1,right,MISS J. Smith driving DUNK - blocked,"[1630188, 1630596]",1610612754.0,IND,driving,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,,,,,,1.05,Missed,,,,,,,,,Mobley,1630596.0,,,
220,PT07M52.00S,2023-10-29T00:17:55.9Z,2,REGULAR,block,,[],1630596,,,1610612754,40,46,2023-10-29T00:18:00Z,2190000,False,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
221,PT07M48.00S,2023-10-29T00:17:59.9Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,40,46,2023-10-29T00:18:06Z,2200000,False,,,0,,C. LeVert REBOUND (Off:1 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,219.0,4.0,3.0,1.0,,,,,,,,,
222,PT07M48.00S,2023-10-29T00:18:04.8Z,2,REGULAR,turnover,out-of-bounds,[],1627747,,,1610612739,40,46,2023-10-29T00:18:13Z,2210000,False,,,0,,C. LeVert bad pass out-of-bounds TURNOVER (2 TO),[1627747],1610612739.0,CLE,bad pass,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Right Center,203591.0,,,,,,,,,,,,,,,,,2.0,,
223,PT07M34.00S,2023-10-29T00:18:22.5Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],204456,94.03745072273325,66.91176470588235,1610612754,40,46,2023-10-29T00:18:25Z,2220000,False,85.0,4.0,1,right,MISS T. McConnell 8' pullup Shot,[204456],1610612754.0,IND,pullup,,,McConnell,T. McConnell,,,,,Mid-Range,8-16 Right,,,,,,8.47,Missed,,,,,,,,,,,,,
225,PT07M30.00S,2023-10-29T00:18:26.5Z,2,REGULAR,rebound,defensive,[],1630171,,,1610612739,40,46,2023-10-29T00:18:25Z,2230000,False,,,0,,I. Okoro REBOUND (Off:1 Def:2),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,,,,,,223.0,3.0,2.0,1.0,,,,,,,,,
226,PT07M21.00S,2023-10-29T00:18:37.9Z,2,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612739,40,46,2023-10-29T00:18:50Z,2240000,False,,,0,,B. Brown shooting personal FOUL (1 PF) (Mobley 2 FT),"[1628971, 1630596]",1610612754.0,IND,shooting,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,203591.0,1.0,0.0,Mobley,1630596.0,,,,,,,,,,,,,,,
228,PT07M21.00S,2023-10-29T00:19:02.5Z,2,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,41,46,2023-10-29T00:19:02Z,2260000,False,,,0,,E. Mobley Free Throw 1 of 2 (9 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
229,PT07M21.00S,2023-10-29T00:19:03.2Z,2,REGULAR,substitution,out,[],1627777,,,1610612739,41,46,2023-10-29T00:19:14Z,2270000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT07M21.00S,2023-10-29T00:19:03.2Z,2,REGULAR,substitution,out,[],1630188,,,1610612739,41,46,2023-10-29T00:19:14Z,2280000,False,,,0,,SUB out: J. Smith,[1630188],1610612754.0,IND,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT07M21.00S,2023-10-29T00:19:03.2Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,41,46,2023-10-29T00:19:14Z,2290000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M21.00S,2023-10-29T00:19:03.2Z,2,REGULAR,substitution,in,[],1626167,,,1610612739,41,46,2023-10-29T00:19:14Z,2300000,False,,,0,,SUB in: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M21.00S,2023-10-29T00:19:21.8Z,2,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,42,46,2023-10-29T00:19:21Z,2310000,False,,,0,,E. Mobley Free Throw 2 of 2 (10 PTS),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
234,PT07M01.00S,2023-10-29T00:19:43.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630174,92.85479632063075,50.0,1610612754,42,48,2023-10-29T00:19:49Z,2320000,False,0.0,15.0,1,right,A. Nesmith driving Layup (17 PTS) (M. Turner 1 AST),"[1630174, 1626167]",1610612754.0,IND,driving,,,Nesmith,A. Nesmith,,,,,Restricted Area,0-8 Center,,,,,,1.47,Made,,,,,17.0,M. Turner,1626167.0,1.0,,,,,
237,PT06M47.00S,2023-10-29T00:20:06.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,42,48,2023-10-29T00:20:06Z,2350000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M47.00S,2023-10-29T00:22:21.1Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,42,48,2023-10-29T00:22:45Z,2360000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M47.00S,2023-10-29T00:22:21.1Z,2,REGULAR,substitution,out,[],204456,,,1610612739,42,48,2023-10-29T00:22:45Z,2370000,False,,,0,,SUB out: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M47.00S,2023-10-29T00:22:21.1Z,2,REGULAR,substitution,in,[],1627745,,,1610612739,42,48,2023-10-29T00:22:45Z,2380000,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M47.00S,2023-10-29T00:22:21.1Z,2,REGULAR,substitution,in,[],1630169,,,1610612739,42,48,2023-10-29T00:22:45Z,2390000,False,,,0,,SUB in: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M32.00S,2023-10-29T00:23:09.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,6.258212877792378,49.50980392156863,1610612739,42,48,2023-10-29T00:23:13Z,2400000,False,2.0,6.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,0.68,Missed,,,,,,,,,,,,,
245,PT06M30.00S,2023-10-29T00:23:11.5Z,2,REGULAR,rebound,defensive,[],1628971,,,1610612754,42,48,2023-10-29T00:23:13Z,2410000,False,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612754.0,IND,,,,Brown,B. Brown,,,,,Restricted Area,0-8 Center,,,,,,,,244.0,2.0,2.0,0.0,,,,,,,,,
246,PT06M19.00S,2023-10-29T00:23:23.1Z,2,REGULAR,3pt,Jump Shot,[],1626167,81.94809461235218,93.87254901960785,1610612754,42,48,2023-10-29T00:23:27Z,2420000,False,219.0,117.0,1,right,MISS M. Turner 24' 3PT,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Right Center,,,,,,24.87,Missed,,,,,,,,,,,,,
247,PT06M17.00S,2023-10-29T00:23:25.1Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,42,48,2023-10-29T00:35:44Z,2430000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,246.0,,,,,,,,,,,,
248,PT06M17.00S,2023-10-29T00:23:30.9Z,2,REGULAR,foul,personal,[],1628971,,,1610612739,42,48,2023-10-29T02:53:45Z,2440000,False,,,0,,B. Brown loose ball personal FOUL (2 PF),"[1628971, 1627745]",1610612754.0,IND,loose ball,,,Brown,B. Brown,,,,,In The Paint (Non-RA),0-8 Center,203591.0,2.0,0.0,Jones,1627745.0,,,,,,,,,,,,,,,
250,PT05M57.00S,2023-10-29T00:24:00.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629622,8.886333771353483,47.549019607843135,1610612739,42,48,2023-10-29T00:24:04Z,2460000,False,12.0,31.0,1,left,MISS M. Strus driving Layup,[1629622],1610612739.0,CLE,driving,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,3.34,Missed,,,,,,,,,,,,,
251,PT05M55.00S,2023-10-29T00:24:03.1Z,2,REGULAR,rebound,defensive,[],1630169,,,1610612754,42,48,2023-10-29T00:24:03Z,2470000,False,,,0,,T. Haliburton REBOUND (Off:1 Def:2),[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Restricted Area,0-8 Center,,,,,,,,250.0,3.0,2.0,1.0,,,,,,,,,
252,PT05M42.00S,2023-10-29T00:24:16.1Z,2,REGULAR,3pt,Jump Shot,[],1630174,93.38042049934296,95.34313725490196,1610612754,42,48,2023-10-29T00:24:25Z,2480000,False,227.0,10.0,1,right,MISS A. Nesmith 3PT,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,,,,,,22.69,Missed,,,,,,,,,,,,,
253,PT05M41.00S,2023-10-29T00:24:17.1Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612754,42,48,2023-10-29T00:24:25Z,2490000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,252.0,,,,,,,,,,,,
254,PT05M41.00S,2023-10-29T00:24:22.4Z,2,REGULAR,foul,personal,[],1630171,,,1610612754,42,48,2023-10-29T00:24:32Z,2500000,False,,,0,,I. Okoro loose ball personal FOUL (2 PF),"[1630171, 1626167]",1610612739.0,CLE,loose ball,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,1193.0,2.0,0.0,Turner,1626167.0,,,,,,,,,,,,,,,
256,PT05M33.00S,2023-10-29T00:24:46.0Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626167,88.51839684625493,36.76470588235294,1610612754,42,50,2023-10-29T00:24:51Z,2520000,False,-66.0,55.0,1,right,M. Turner 8' turnaround Hook (7 PTS) (A. Nembhard 2 AST),"[1626167, 1629614]",1610612754.0,IND,turnaround,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Left,,,,,,8.63,Made,,,,,7.0,A. Nembhard,1629614.0,2.0,,,,,
258,PT05M23.00S,2023-10-29T00:24:59.8Z,2,REGULAR,foul,personal,[],1629614,,,1610612739,42,50,2023-10-29T00:25:06Z,2540000,False,,,0,,A. Nembhard personal FOUL (2 PF),"[1629614, 1627747]",1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,1193.0,2.0,0.0,LeVert,1627747.0,,,,,,,,,,,,,,,
