actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
89,PT03M25.00S,2024-01-04T00:26:49.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.11760840998686,50.245098039215684,1610612764,26,28,2024-01-04T00:26:56Z,870000,False,1.0,12.0,1,right,D. Gafford cutting DUNK (6 PTS) (J. Poole 2 AST),"[1629655, 1629673]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,1.23,Made,,,,,6.0,J. Poole,1629673.0,2.0,,,,,
91,PT03M09.00S,2024-01-04T00:27:04.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,14.668199737187912,39.705882352941174,1610612739,26,28,2024-01-04T00:27:42Z,890000,False,51.0,85.0,1,left,MISS C. LeVert 9' turnaround fadeaway Shot,[1627747],1610612739.0,CLE,turnaround fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.97,Missed,,,,,,,,,,,,,
92,PT03M09.00S,2024-01-04T00:27:04.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,26,28,2024-01-04T00:27:18Z,900000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,91.0,,,,,,,,,,,,
94,PT03M09.00S,2024-01-04T00:27:10.6Z,1,REGULAR,substitution,out,[],1629655,,,1610612739,26,28,2024-01-04T00:27:18Z,920000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M09.00S,2024-01-04T00:27:10.6Z,1,REGULAR,substitution,in,[],203488,,,1610612739,26,28,2024-01-04T00:27:18Z,930000,False,,,0,,SUB in: M. Muscala,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M06.00S,2024-01-04T00:27:28.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630241,6.652431011826544,51.71568627450981,1610612739,28,28,2024-01-04T00:27:36Z,940000,False,-9.0,10.0,1,left,S. Merrill cutting Layup (2 PTS) (D. Mitchell 4 AST),"[1630241, 1628378]",1610612739.0,CLE,cutting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,1.32,Made,,,,,2.0,D. Mitchell,1628378.0,4.0,,,,,
98,PT02M51.00S,2024-01-04T00:27:44.1Z,1,REGULAR,2pt,Jump Shot,[],1628398,87.86136662286465,31.61764705882353,1610612764,28,28,2024-01-04T00:27:48Z,960000,False,-92.0,62.0,1,right,MISS K. Kuzma 11' driving floating bank Shot,[1628398],1610612764.0,WAS,driving floating bank,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,11.06,Missed,,,,,,,,,,,,,
99,PT02M48.00S,2024-01-04T00:27:47.1Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,28,28,2024-01-04T00:27:48Z,970000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Mid-Range,8-16 Left,,,,,,,,98.0,1.0,1.0,0.0,,,,,,,,,
100,PT02M42.00S,2024-01-04T00:27:53.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,7.440867279894875,50.49019607843137,1610612739,30,28,2024-01-04T00:27:58Z,980000,False,-2.0,17.0,1,left,J. Allen DUNK (4 PTS) (S. Merrill 1 AST),"[1628386, 1630241]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,1.76,Made,,,,,4.0,S. Merrill,1630241.0,1.0,,,,,
103,PT02M29.00S,2024-01-04T00:28:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,89.96386333771353,54.65686274509803,1610612764,30,28,2024-01-04T00:28:20Z,1010000,False,23.0,42.0,1,right,MISS J. Poole driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.79,Missed,,,,,,,,,,,,,
104,PT02M26.00S,2024-01-04T00:28:17.2Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,30,28,2024-01-04T00:28:17Z,1020000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,103.0,2.0,2.0,0.0,,,,,,,,,
105,PT02M22.00S,2024-01-04T00:28:21.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,7.178055190538765,50.0,1610612739,32,28,2024-01-04T00:30:09Z,1030000,False,0.0,15.0,1,left,D. Mitchell running Layup (8 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,1.5,Made,,,,,8.0,,,,,,,,
106,PT02M07.00S,2024-01-04T00:28:37.5Z,1,REGULAR,turnover,bad pass,[],1641731,,,1610612764,32,28,2024-01-04T00:28:42Z,1040000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 1628378]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,
107,PT02M07.00S,2024-01-04T00:28:37.5Z,1,REGULAR,steal,,[],1628378,,,1610612739,32,28,2024-01-04T00:28:40Z,1050000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
108,PT02M01.00S,2024-01-04T00:28:43.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628378,7.178055190538765,50.0,1610612739,32,28,2024-01-04T00:30:44Z,1060000,False,0.0,15.0,1,left,MISS D. Mitchell running finger roll Layup,[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,1.5,Missed,,,,,,,,,,,,,
109,PT01M59.00S,2024-01-04T00:28:45.2Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,32,28,2024-01-04T00:30:52Z,1070000,False,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,108.0,5.0,3.0,2.0,,,,,,,,,
110,PT01M59.00S,2024-01-04T00:28:50.5Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1628386,5.590000152587891,50.0,1610612739,34,28,2024-01-04T00:30:56Z,1080000,False,0.0,0.0,1,left,J. Allen tip DUNK (6 PTS),[1628386],1610612739.0,CLE,tip,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,0.0,Made,,,,,6.0,,,,,,,,
111,PT01M45.00S,2024-01-04T00:28:59.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,93.77463863337714,64.70588235294117,1610612764,34,28,2024-01-04T00:35:47Z,1090000,False,74.0,6.0,1,right,MISS D. Wright 7' driving floating Shot,[1626153],1610612764.0,WAS,driving floating,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.37,Missed,,,,,,,,,,,,,
112,PT01M45.00S,2024-01-04T00:28:59.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,34,28,2024-01-04T00:29:11Z,1100000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,111.0,,,,,,,,,,,,
114,PT01M45.00S,2024-01-04T00:29:13.9Z,1,REGULAR,substitution,out,[],1628378,,,1610612764,34,28,2024-01-04T00:29:33Z,1120000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT01M45.00S,2024-01-04T00:29:13.9Z,1,REGULAR,substitution,out,[],1629673,,,1610612764,34,28,2024-01-04T00:29:33Z,1130000,False,,,0,,SUB out: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT01M45.00S,2024-01-04T00:29:13.9Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,34,28,2024-01-04T00:29:33Z,1140000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT01M45.00S,2024-01-04T00:29:13.9Z,1,REGULAR,substitution,in,[],1629622,,,1610612764,34,28,2024-01-04T00:29:33Z,1150000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT01M45.00S,2024-01-04T00:29:13.9Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,34,28,2024-01-04T00:29:33Z,1160000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M45.00S,2024-01-04T00:29:13.9Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,34,28,2024-01-04T00:29:33Z,1170000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M44.00S,2024-01-04T00:29:34.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,73.9323258869908,12.5,1610612764,34,28,2024-01-04T00:34:22Z,1180000,False,-188.0,193.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,26.87,Missed,,,,,,,,,,,,,
121,PT01M43.00S,2024-01-04T00:29:35.3Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,34,28,2024-01-04T00:34:22Z,1190000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Left Center,,,,,,,,120.0,6.0,4.0,2.0,,,,,,,,,
123,PT01M37.00S,2024-01-04T00:29:50.4Z,1,REGULAR,foul,personal,[],1641731,,,1610612739,34,28,2024-01-04T00:36:34Z,1210000,False,,,0,,B. Coulibaly personal FOUL (2 PF),"[1641731, 1628386]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),8-16 Right,203593.0,2.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,
125,PT01M21.00S,2024-01-04T00:30:09.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630241,6.652431011826544,50.0,1610612739,34,28,2024-01-04T00:37:08Z,1230000,False,0.0,10.0,1,left,MISS S. Merrill driving finger roll Layup,[1630241],1610612739.0,CLE,driving finger roll,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,1.0,Missed,,,,,,,,,,,,,
126,PT01M19.00S,2024-01-04T00:30:11.9Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,34,28,2024-01-04T00:30:11Z,1240000,False,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,125.0,7.0,4.0,3.0,,,,,,,,,
127,PT01M16.00S,2024-01-04T00:30:14.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630241,5.995400788436268,3.1862745098039214,1610612739,34,28,2024-01-04T00:30:25Z,1250000,False,234.0,4.0,1,left,MISS S. Merrill 3PT,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,,,23.41,Missed,,,,,,,,,,,,,
128,PT01M14.00S,2024-01-04T00:30:16.6Z,1,REGULAR,rebound,offensive,[],1629622,,,1610612739,34,28,2024-01-04T00:30:16Z,1260000,False,,,0,,M. Strus REBOUND (Off:1 Def:0),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,,,127.0,1.0,0.0,1.0,,,,,,,,,
129,PT01M11.00S,2024-01-04T00:30:18.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,31.09395532194481,56.127450980392155,1610612739,34,28,2024-01-04T00:37:22Z,1270000,False,-31.0,240.0,1,left,MISS C. LeVert 24' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Center,,,,,,24.17,Missed,,,,,,,,,,,,,
130,PT01M09.00S,2024-01-04T00:30:21.0Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,34,28,2024-01-04T00:30:21Z,1280000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Center,,,,,,,,129.0,1.0,1.0,0.0,,,,,,,,,
131,PT01M01.00S,2024-01-04T00:30:29.4Z,1,REGULAR,3pt,Jump Shot,[],203488,65.1281208935611,61.76470588235294,1610612764,34,31,2024-01-04T00:30:33Z,1290000,False,59.0,275.0,1,right,M. Muscala 28' 3PT  (3 PTS) (D. Avdija 3 AST),"[203488, 1630166]",1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Above the Break 3,24+ Center,,,,,,28.15,Made,,,,,3.0,D. Avdija,1630166.0,3.0,,,,,
133,PT00M50.80S,2024-01-04T00:30:41.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,8.09789750328515,65.19607843137256,1610612739,34,31,2024-01-04T00:31:05Z,1310000,False,-76.0,24.0,1,left,MISS C. LeVert 7' driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.96,Missed,,,,,,,,,,,,,
134,PT00M48.60S,2024-01-04T00:30:43.5Z,1,REGULAR,rebound,defensive,[],1641731,,,1610612764,34,31,2024-01-04T00:30:43Z,1320000,False,,,0,,B. Coulibaly REBOUND (Off:0 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,133.0,1.0,1.0,0.0,,,,,,,,,
135,PT00M44.70S,2024-01-04T00:30:48.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641731,92.9862023653088,50.73529411764706,1610612764,34,31,2024-01-04T00:37:54Z,1330000,False,4.0,13.0,1,right,MISS B. Coulibaly running Layup - blocked,"[1641731, 1629622]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,1.39,Missed,,,,,,,,,,,,Strus,1629622.0
136,PT00M44.70S,2024-01-04T00:30:48.2Z,1,REGULAR,block,,[],1629622,,,1610612764,34,31,2024-01-04T00:30:51Z,1340000,False,,,0,,M. Strus BLOCK (1 BLK),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
137,PT00M44.70S,2024-01-04T00:30:48.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,34,31,2024-01-04T00:31:09Z,1350000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,135.0,,,,,,,,,,,,
139,PT00M36.70S,2024-01-04T00:31:13.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626153,68.80749014454665,14.705882352941178,1610612764,34,31,2024-01-04T00:31:17Z,1370000,False,-176.0,241.0,1,right,MISS D. Wright 29' 3PT,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,,,29.85,Missed,,,,,,,,,,,,,
140,PT00M33.30S,2024-01-04T00:31:16.5Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,34,31,2024-01-04T00:31:17Z,1380000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Left Center,,,,,,,,139.0,2.0,2.0,0.0,,,,,,,,,
141,PT00M23.20S,2024-01-04T00:31:26.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,10.463206307490145,42.64705882352941,1610612739,34,31,2024-01-04T00:31:32Z,1390000,False,37.0,46.0,1,left,MISS G. Niang driving floating Shot - blocked,"[1627777, 1641731]",1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.88,Missed,,,,,,,,,,,,Coulibaly,1641731.0
142,PT00M23.20S,2024-01-04T00:31:26.5Z,1,REGULAR,block,,[],1641731,,,1610612739,34,31,2024-01-04T00:31:29Z,1400000,False,,,0,,B. Coulibaly BLOCK (1 BLK),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
143,PT00M19.50S,2024-01-04T00:31:30.2Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,34,31,2024-01-04T00:31:30Z,1410000,False,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,141.0,2.0,2.0,0.0,,,,,,,,,
144,PT00M04.30S,2024-01-04T00:31:45.4Z,1,REGULAR,3pt,Jump Shot,[],203488,91.93495400788436,95.83333333333334,1610612764,34,31,2024-01-04T00:31:49Z,1420000,False,229.0,23.0,1,right,MISS M. Muscala 3PT,[203488],1610612764.0,WAS,,,,Muscala,M. Muscala,,,,,Right Corner 3,24+ Right,,,,,,23.04,Missed,,,,,,,,,,,,,
145,PT00M01.70S,2024-01-04T00:31:48.0Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,34,31,2024-01-04T00:31:48Z,1430000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,,,,,,,,144.0,2.0,1.0,1.0,,,,,,,,,
146,PT00M00.00S,2024-01-04T00:31:56.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,7.835085413929041,49.26470588235294,1610612739,34,31,2024-01-04T00:38:29Z,1440000,False,4.0,21.0,1,left,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,2.14,Missed,,,,,,,,,,,,,
147,PT00M00.00S,2024-01-04T00:31:56.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612739,34,31,2024-01-04T00:38:29Z,1450000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,146.0,,,,,,,,,,,,
148,PT00M00.00S,2024-01-04T00:31:59.5Z,1,REGULAR,period,end,[],0,,,1610612739,34,31,2024-01-04T00:31:59Z,1460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2024-01-04T00:32:14.1Z,2,REGULAR,substitution,out,['startperiod'],1628386,,,1610612739,34,31,2024-01-04T00:34:28Z,1470000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2024-01-04T00:32:14.1Z,2,REGULAR,substitution,out,['startperiod'],1629622,,,1610612739,34,31,2024-01-04T00:34:28Z,1480000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2024-01-04T00:32:14.1Z,2,REGULAR,substitution,in,['startperiod'],202684,,,1610612739,34,31,2024-01-04T00:34:28Z,1490000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2024-01-04T00:32:14.1Z,2,REGULAR,substitution,in,['startperiod'],1641854,,,1610612739,34,31,2024-01-04T00:34:28Z,1500000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2024-01-04T00:34:36.6Z,2,REGULAR,period,start,[],0,,,1610612764,34,31,2024-01-04T00:34:36Z,1510000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT11M43.00S,2024-01-04T00:34:53.3Z,2,REGULAR,3pt,Jump Shot,[],1630557,71.69842312746385,20.34313725490196,1610612764,34,31,2024-01-04T00:35:04Z,1520000,False,-148.0,214.0,1,right,MISS C. Kispert 26' step back 3PT,[1630557],1610612764.0,WAS,step back,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,26.0,Missed,,,,,,,,,,,,,
155,PT11M40.00S,2024-01-04T00:34:56.3Z,2,REGULAR,rebound,offensive,[],1641731,,,1610612764,34,31,2024-01-04T00:35:04Z,1530000,False,,,0,,B. Coulibaly REBOUND (Off:1 Def:1),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,,,,154.0,2.0,1.0,1.0,,,,,,,,,
156,PT11M40.00S,2024-01-04T00:34:58.7Z,2,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641731,94.40999984741211,50.0,1610612764,34,31,2024-01-04T00:35:19Z,1540000,False,0.0,0.0,1,right,MISS B. Coulibaly tip DUNK,[1641731],1610612764.0,WAS,tip,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,,0.0,Missed,,,,,,,,,,,,,
158,PT11M40.00S,2024-01-04T00:34:58.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,34,31,2024-01-04T00:35:19Z,1545000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,156.0,,,,,,,,,,,,
159,PT11M23.00S,2024-01-04T00:35:18.2Z,2,REGULAR,turnover,bad pass,[],202684,,,1610612739,34,31,2024-01-04T00:35:24Z,1560000,False,,,0,,T. Thompson bad pass TURNOVER (1 TO),"[202684, 1641731]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,1.0,Coulibaly,1641731.0,,
160,PT11M23.00S,2024-01-04T00:35:18.2Z,2,REGULAR,steal,,[],1641731,,,1610612764,34,31,2024-01-04T00:35:21Z,1570000,False,,,0,,B. Coulibaly STEAL (1 STL),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
161,PT11M14.00S,2024-01-04T00:35:28.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,93.64323258869908,54.166666666666664,1610612764,34,31,2024-01-04T00:40:12Z,1580000,False,21.0,7.0,1,right,MISS D. Avdija driving finger roll Layup,[1630166],1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,2.2,Missed,,,,,,,,,,,,,
162,PT11M10.00S,2024-01-04T00:35:32.8Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,34,31,2024-01-04T00:40:12Z,1590000,False,,,0,,S. Merrill REBOUND (Off:0 Def:1),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,161.0,1.0,1.0,0.0,,,,,,,,,
163,PT11M07.00S,2024-01-04T00:35:35.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627747,7.046649145860711,48.529411764705884,1610612739,36,31,2024-01-04T00:35:44Z,1600000,False,7.0,14.0,1,left,C. LeVert running DUNK (2 PTS) (S. Merrill 2 AST),"[1627747, 1630241]",1610612739.0,CLE,running,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,1.56,Made,,,,,2.0,S. Merrill,1630241.0,2.0,,,,,
165,PT10M55.00S,2024-01-04T00:35:47.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.9060446780552,50.49019607843137,1610612764,36,33,2024-01-04T00:35:52Z,1620000,False,2.0,5.0,1,right,C. Kispert alley-oop Layup (2 PTS) (M. Muscala 1 AST),"[1630557, 203488]",1610612764.0,WAS,alley-oop,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,0.54,Made,,,,,2.0,M. Muscala,203488.0,1.0,,,,,
167,PT10M36.00S,2024-01-04T00:36:06.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641854,5.995400788436268,49.01960784313725,1610612739,38,33,2024-01-04T00:36:11Z,1640000,False,5.0,4.0,1,left,C. Porter Jr. driving Layup (2 PTS) (S. Merrill 3 AST),"[1641854, 1630241]",1610612739.0,CLE,driving,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,0.63,Made,,,,,2.0,S. Merrill,1630241.0,3.0,,,,,
169,PT10M21.00S,2024-01-04T00:36:27.4Z,2,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,38,33,2024-01-04T00:36:35Z,1660000,False,,,0,,D. Avdija lost ball out-of-bounds TURNOVER (1 TO),[1630166],1610612764.0,WAS,lost ball,,,Avdija,D. Avdija,,,,,Mid-Range,8-16 Left,203593.0,,,,,,,,,,,,,,,1.0,,,,
170,PT10M05.00S,2024-01-04T00:36:48.2Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630241,6.783837056504599,3.1862745098039214,1610612739,41,33,2024-01-04T00:36:53Z,1670000,False,234.0,11.0,1,left,S. Merrill 3PT  (5 PTS) (C. LeVert 1 AST),"[1630241, 1627747]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Right Corner 3,24+ Right,,,,,,23.44,Made,,,,,5.0,C. LeVert,1627747.0,1.0,,,,,
172,PT09M43.00S,2024-01-04T00:37:09.6Z,2,REGULAR,3pt,Jump Shot,[],1630166,69.33311432325887,23.284313725490197,1610612764,41,36,2024-01-04T00:37:14Z,1690000,False,-134.0,236.0,1,right,D. Avdija 27' 3PT  (7 PTS) (D. Wright 1 AST),"[1630166, 1626153]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,27.1,Made,,,,,7.0,D. Wright,1626153.0,1.0,,,,,
