actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
81,PT05M50.00S,2024-01-18T01:00:09.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629731,23.47240473061761,9.313725490196079,1610612739,22,2,2024-01-18T01:00:14Z,810000,False,203.0,168.0,1,left,MISS D. Wade 26' 3PT,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.39,,,,,,,,,,,,
82,PT05M46.00S,2024-01-18T01:00:13.8Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,22,2,2024-01-18T01:00:14Z,820000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,81.0,1.0,1.0,0.0,,,,,,,,
83,PT05M40.00S,2024-01-18T01:00:19.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,93.38042049934296,48.77450980392157,1610612749,22,4,2024-01-18T01:00:23Z,830000,False,-6.0,10.0,1,right,B. Lopez DUNK (2 PTS) (K. Middleton 1 AST),"[201572, 203114]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,1.15,,,,,K. Middleton,203114.0,1.0,,,,,
85,PT05M23.00S,2024-01-18T01:00:37.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,17.16491458607096,55.14705882352941,1610612739,22,4,2024-01-18T01:00:42Z,850000,False,-26.0,109.0,1,left,MISS C. LeVert 11' pullup Shot,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,11.19,,,,,,,,,,,,
86,PT05M22.00S,2024-01-18T01:00:38.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,22,4,2024-01-18T01:00:42Z,860000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,85.0,,,,,,,,,,,
88,PT05M22.00S,2024-01-18T01:00:43.8Z,1,REGULAR,substitution,out,[],203114,,,1610612749,22,4,2024-01-18T01:00:49Z,880000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT05M22.00S,2024-01-18T01:00:43.8Z,1,REGULAR,substitution,in,[],1626192,,,1610612749,22,4,2024-01-18T01:00:49Z,890000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M12.00S,2024-01-18T01:01:03.4Z,1,REGULAR,3pt,Jump Shot,[],1626171,68.28186596583443,63.970588235294116,1610612749,22,7,2024-01-18T01:01:07Z,900000,False,70.0,246.0,1,right,B. Portis 25' 3PT  (3 PTS) (D. Lillard 1 AST),"[1626171, 203081]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,Made,3.0,25.54,,,,,D. Lillard,203081.0,1.0,,,,,
92,PT04M53.00S,2024-01-18T01:01:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630171,8.229303547963205,58.333333333333336,1610612739,24,7,2024-01-18T01:05:01Z,920000,False,-42.0,25.0,1,left,I. Okoro driving Layup (4 PTS) (J. Allen 1 AST),"[1630171, 1628386]",1610612739.0,CLE,driving,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,4.0,4.86,,,,,J. Allen,1628386.0,1.0,,,,,
94,PT04M46.00S,2024-01-18T01:01:29.7Z,1,REGULAR,2pt,Jump Shot,[],203081,86.67871222076215,24.264705882352942,1610612749,24,7,2024-01-18T01:01:33Z,940000,False,-129.0,73.0,1,right,MISS D. Lillard 14' driving floating bank Shot,[203081],1610612749.0,MIL,driving floating bank,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,Missed,,14.78,,,,,,,,,,,,
95,PT04M43.00S,2024-01-18T01:01:32.7Z,1,REGULAR,rebound,defensive,[],1629731,,,1610612739,24,7,2024-01-18T01:01:33Z,950000,False,,,0,,D. Wade REBOUND (Off:0 Def:3),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,Mid-Range,8-16 Left,,,,,,,,,94.0,3.0,3.0,0.0,,,,,,,,
96,PT04M39.00S,2024-01-18T01:01:37.0Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,6.652431011826544,49.754901960784316,1610612739,26,7,2024-01-18T01:06:27Z,960000,False,1.0,10.0,1,left,D. Mitchell running finger roll Layup (14 PTS),[1628378],1610612739.0,CLE,running finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Made,14.0,1.01,,,,,,,,,,,,
97,PT04M25.00S,2024-01-18T01:01:49.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,83.919185282523,20.588235294117645,1610612749,26,9,2024-01-18T01:06:43Z,970000,False,-147.0,99.0,1,right,B. Portis 17' turnaround Jump Shot (5 PTS) (D. Lillard 2 AST),"[1626171, 203081]",1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,,,,,,Made,5.0,17.71,,,,,D. Lillard,203081.0,2.0,,,,,
99,PT04M09.00S,2024-01-18T01:02:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,7.30946123521682,53.92156862745098,1610612739,26,9,2024-01-18T01:02:09Z,990000,False,-20.0,16.0,1,left,MISS J. Allen Layup,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.54,,,,,,,,,,,,
100,PT04M07.00S,2024-01-18T01:02:08.1Z,1,REGULAR,rebound,defensive,[],1627736,,,1610612749,26,9,2024-01-18T01:02:09Z,1000000,False,,,0,,M. Beasley REBOUND (Off:0 Def:2),[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Restricted Area,0-8 Center,,,,,,,,,99.0,2.0,2.0,0.0,,,,,,,,
101,PT03M59.00S,2024-01-18T01:02:17.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.03745072273325,50.98039215686274,1610612749,26,11,2024-01-18T01:02:21Z,1010000,False,5.0,4.0,1,right,D. Lillard driving Layup (2 PTS),[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,0.6,,,,,,,,,,,,
102,PT03M44.00S,2024-01-18T01:02:31.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,11.383048620236531,48.28431372549019,1610612739,26,11,2024-01-18T01:02:36Z,1020000,False,9.0,55.0,1,left,MISS C. LeVert driving floating Shot,[1627747],1610612739.0,CLE,driving floating,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,5.52,,,,,,,,,,,,
103,PT03M41.00S,2024-01-18T01:02:34.7Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,26,11,2024-01-18T01:02:36Z,1030000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,102.0,1.0,1.0,0.0,,,,,,,,
104,PT03M35.00S,2024-01-18T01:02:40.8Z,1,REGULAR,2pt,Jump Shot,[],1626171,93.77463863337714,19.362745098039216,1610612749,26,11,2024-01-18T01:02:46Z,1040000,False,-153.0,6.0,1,right,MISS B. Portis 15' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,,,,Missed,,15.33,,,,,,,,,,,,
105,PT03M32.00S,2024-01-18T01:02:43.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,26,11,2024-01-18T01:02:46Z,1050000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,104.0,5.0,4.0,1.0,,,,,,,,
106,PT03M26.00S,2024-01-18T01:02:49.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630171,6.521024967148489,51.225490196078425,1610612739,28,11,2024-01-18T01:07:36Z,1060000,False,-6.0,9.0,1,left,I. Okoro driving floating bank Jump Shot (6 PTS) (D. Mitchell 2 AST),"[1630171, 1628378]",1610612739.0,CLE,driving floating bank,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,1.07,,,,,D. Mitchell,1628378.0,2.0,,,,,
108,PT03M13.00S,2024-01-18T01:03:01.9Z,1,REGULAR,3pt,Jump Shot,[],1627736,65.1281208935611,58.08823529411765,1610612749,28,11,2024-01-18T01:08:09Z,1080000,False,40.0,275.0,1,right,MISS M. Beasley 27' 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Above the Break 3,24+ Center,,,,,,Missed,,27.82,,,,,,,,,,,,
109,PT03M09.00S,2024-01-18T01:03:05.9Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,28,11,2024-01-18T01:03:08Z,1090000,False,,,0,,J. Allen REBOUND (Off:1 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Center,,,,,,,,,108.0,6.0,5.0,1.0,,,,,,,,
110,PT02M59.00S,2024-01-18T01:03:19.5Z,1,REGULAR,turnover,out-of-bounds,[],1629731,,,1610612739,28,11,2024-01-18T01:03:25Z,1100000,False,,,0,,D. Wade bad pass out-of-bounds TURNOVER (2 TO),[1629731],1610612739.0,CLE,bad pass,,,Wade,D. Wade,,,,,Mid-Range,8-16 Right,1151.0,,,,,,,,,,,,,,,,,2.0,,
111,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,out,[],1628386,,,1610612749,28,11,2024-01-18T01:03:42Z,1110000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,out,[],1629731,,,1610612749,28,11,2024-01-18T01:03:42Z,1120000,False,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,out,[],1630171,,,1610612749,28,11,2024-01-18T01:03:42Z,1130000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,out,[],1628378,,,1610612749,28,11,2024-01-18T01:03:42Z,1140000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,out,[],1627736,,,1610612749,28,11,2024-01-18T01:03:42Z,1150000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,out,[],201572,,,1610612749,28,11,2024-01-18T01:03:42Z,1160000,False,,,0,,SUB out: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,in,[],1630241,,,1610612749,28,11,2024-01-18T01:03:42Z,1170000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,in,[],202684,,,1610612749,28,11,2024-01-18T01:03:42Z,1180000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,in,[],1627777,,,1610612749,28,11,2024-01-18T01:03:42Z,1190000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,in,[],1629622,,,1610612749,28,11,2024-01-18T01:03:42Z,1200000,False,,,0,,SUB in: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,in,[],1630699,,,1610612749,28,11,2024-01-18T01:03:42Z,1210000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT02M59.00S,2024-01-18T01:03:23.7Z,1,REGULAR,substitution,in,[],203109,,,1610612749,28,11,2024-01-18T01:03:42Z,1220000,False,,,0,,SUB in: J. Crowder,[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT02M49.00S,2024-01-18T01:03:59.1Z,1,REGULAR,foul,personal,[],1630241,,,1610612749,28,11,2024-01-18T01:04:05Z,1230000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 1626192]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,8-16 Right,1662.0,1.0,0.0,Connaughton,1626192.0,,,,,,,,,,,,,,,
125,PT02M40.00S,2024-01-18T01:04:21.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,94.82588699080158,50.0,1610612749,28,11,2024-01-18T01:04:26Z,1250000,False,0.0,-4.0,1,right,MISS D. Lillard driving Layup,[203081],1610612749.0,MIL,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.39,,,,,,,,,,,,
126,PT02M38.00S,2024-01-18T01:04:23.2Z,1,REGULAR,rebound,defensive,[],202684,,,1610612739,28,11,2024-01-18T01:04:26Z,1260000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,125.0,1.0,1.0,0.0,,,,,,,,
127,PT02M29.00S,2024-01-18T01:04:32.5Z,1,REGULAR,turnover,bad pass,[],1627747,,,1610612739,28,11,2024-01-18T01:04:36Z,1270000,False,,,0,,C. LeVert bad pass TURNOVER (1 TO),"[1627747, 1626171]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,1.0,Portis,1626171.0
128,PT02M29.00S,2024-01-18T01:04:32.5Z,1,REGULAR,steal,,[],1626171,,,1610612749,28,11,2024-01-18T01:04:34Z,1280000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
129,PT02M24.00S,2024-01-18T01:04:38.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1626171,92.9862023653088,6.127450980392156,1610612749,28,11,2024-01-18T01:09:51Z,1290000,False,-219.0,13.0,1,right,MISS B. Portis running 3PT,[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,Left Corner 3,24+ Left,,,,,,Missed,,21.98,,,,,,,,,,,,
130,PT02M21.00S,2024-01-18T01:04:41.2Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612739,28,11,2024-01-18T01:04:43Z,1300000,False,,,0,,M. Strus REBOUND (Off:0 Def:3),[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Left Corner 3,24+ Left,,,,,,,,,129.0,3.0,3.0,0.0,,,,,,,,
131,PT02M09.00S,2024-01-18T01:04:53.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,8.754927726675426,37.99019607843137,1610612739,28,11,2024-01-18T01:10:13Z,1310000,False,60.0,30.0,1,left,MISS C. LeVert 6' driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,6.7,,,,,,,,,,,,
132,PT02M06.00S,2024-01-18T01:04:56.3Z,1,REGULAR,rebound,defensive,[],203109,,,1610612749,28,11,2024-01-18T01:04:57Z,1320000,False,,,0,,J. Crowder REBOUND (Off:0 Def:1),[203109],1610612749.0,MIL,,,,Crowder,J. Crowder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,131.0,1.0,1.0,0.0,,,,,,,,
133,PT02M01.00S,2024-01-18T01:05:00.4Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",203081,87.72996057818659,42.8921568627451,1610612749,28,11,2024-01-18T01:10:40Z,1330000,False,-36.0,63.0,1,right,MISS D. Lillard 7' running Shot,[203081],1610612749.0,MIL,running,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,7.21,,,,,,,,,,,,
134,PT02M00.00S,2024-01-18T01:05:01.4Z,1,REGULAR,rebound,defensive,[],202684,,,1610612739,28,11,2024-01-18T01:13:31Z,1340000,False,,,0,,T. Thompson REBOUND (Off:0 Def:2),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,133.0,2.0,2.0,0.0,,,,,,,,
135,PT02M00.00S,2024-01-18T01:05:13.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,28,11,2024-01-18T01:05:13Z,1350000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT01M45.00S,2024-01-18T01:06:54.8Z,1,REGULAR,3pt,Jump Shot,[],1630241,29.77989487516426,21.813725490196077,1610612739,28,11,2024-01-18T01:06:59Z,1360000,False,141.0,227.0,1,left,MISS S. Merrill 26' 3PT - blocked,"[1630241, 1626192]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.75,,,,,,,,Connaughton,1626192.0,,,
137,PT01M45.00S,2024-01-18T01:06:54.8Z,1,REGULAR,block,,[],1626192,,,1610612739,28,11,2024-01-18T01:06:58Z,1370000,False,,,0,,P. Connaughton BLOCK (1 BLK),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
138,PT01M40.00S,2024-01-18T01:06:59.8Z,1,REGULAR,rebound,offensive,[],1630241,,,1610612739,28,11,2024-01-18T01:06:59Z,1380000,False,,,0,,S. Merrill REBOUND (Off:1 Def:0),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,,,,,,136.0,1.0,0.0,1.0,,,,,,,,
139,PT01M38.00S,2024-01-18T01:07:00.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629622,21.369908015768726,93.62745098039215,1610612739,28,11,2024-01-18T01:07:04Z,1390000,False,-218.0,148.0,1,left,MISS M. Strus 26' 3PT,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.38,,,,,,,,,,,,
140,PT01M36.00S,2024-01-18T01:07:02.9Z,1,REGULAR,rebound,defensive,[],203081,,,1610612749,28,11,2024-01-18T01:07:02Z,1400000,False,,,0,,D. Lillard REBOUND (Off:1 Def:1),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,139.0,2.0,1.0,1.0,,,,,,,,
141,PT01M31.00S,2024-01-18T01:07:08.0Z,1,REGULAR,3pt,Jump Shot,[],203081,67.49342969776609,16.666666666666664,1610612749,28,14,2024-01-18T01:07:13Z,1410000,False,-167.0,253.0,1,right,D. Lillard 30' 3PT  (5 PTS) (B. Portis 1 AST),"[203081, 1626171]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,Made,5.0,30.31,,,,,B. Portis,1626171.0,1.0,,,,,
143,PT01M16.00S,2024-01-18T01:07:24.0Z,1,REGULAR,3pt,Jump Shot,[],1627747,30.56833114323259,70.09803921568627,1610612739,28,14,2024-01-18T01:14:14Z,1430000,False,-100.0,235.0,1,left,MISS C. LeVert 25' pullup 3PT,[1627747],1610612739.0,CLE,pullup,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,25.54,,,,,,,,,,,,
144,PT01M14.00S,2024-01-18T01:07:26.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612749,28,14,2024-01-18T01:07:31Z,1440000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,143.0,,,,,,,,,,,
146,PT01M04.00S,2024-01-18T01:07:44.4Z,1,REGULAR,3pt,Jump Shot,[],1626192,67.09921156373193,80.88235294117648,1610612749,28,17,2024-01-18T01:07:48Z,1460000,False,154.0,257.0,1,right,P. Connaughton 29' 3PT  (3 PTS) (D. Lillard 3 AST),"[1626192, 203081]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Above the Break 3,24+ Right Center,,,,,,Made,3.0,29.96,,,,,D. Lillard,203081.0,3.0,,,,,
148,PT00M47.40S,2024-01-18T01:08:02.4Z,1,REGULAR,turnover,bad pass,[],202684,,,1610612739,28,17,2024-01-18T01:08:06Z,1480000,False,,,0,,T. Thompson bad pass TURNOVER (1 TO),"[202684, 203081]",1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Lillard,203081.0
149,PT00M47.40S,2024-01-18T01:08:02.4Z,1,REGULAR,steal,,[],203081,,,1610612749,28,17,2024-01-18T01:08:05Z,1490000,False,,,0,,D. Lillard STEAL (1 STL),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
150,PT00M45.30S,2024-01-18T01:08:06.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203081,93.38042049934296,51.71568627450981,1610612749,28,19,2024-01-18T01:08:12Z,1500000,False,9.0,10.0,1,right,D. Lillard running Layup (7 PTS),[203081],1610612749.0,MIL,running,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,1.3,,,,,,,,,,,,
151,PT00M41.00S,2024-01-18T01:08:11.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,13.222733245729303,50.245098039215684,1610612739,30,19,2024-01-18T01:08:16Z,1510000,False,-1.0,72.0,1,left,G. Niang 7' driving floating Jump Shot (2 PTS) (S. Merrill 1 AST),"[1627777, 1630241]",1610612739.0,CLE,driving floating,,,Niang,G. Niang,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,7.18,,,,,S. Merrill,1630241.0,1.0,,,,,
153,PT00M28.90S,2024-01-18T01:08:26.0Z,1,REGULAR,3pt,Jump Shot,[],1626192,87.07293035479631,4.411764705882353,1610612749,30,22,2024-01-18T01:08:30Z,1530000,False,-228.0,69.0,1,right,P. Connaughton 3PT  (6 PTS) (M. Beauchamp 1 AST),"[1626192, 1630699]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Left Corner 3,24+ Left,,,,,,Made,6.0,23.81,,,,,M. Beauchamp,1630699.0,1.0,,,,,
155,PT00M04.00S,2024-01-18T01:08:54.6Z,1,REGULAR,2pt,Jump Shot,[],1627777,23.99802890932983,51.470588235294116,1610612739,32,22,2024-01-18T01:09:01Z,1550000,False,-7.0,173.0,1,left,G. Niang 17' turnaround fadeaway Jump Shot (4 PTS) (C. LeVert 1 AST),"[1627777, 1627747]",1610612739.0,CLE,turnaround fadeaway,,,Niang,G. Niang,,,,,Mid-Range,16-24 Center,,,,,,Made,4.0,17.33,,,,,C. LeVert,1627747.0,1.0,,,,,
157,PT00M00.00S,2024-01-18T01:09:06.8Z,1,REGULAR,period,end,[],0,,,1610612749,32,22,2024-01-18T01:09:06Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT12M00.00S,2024-01-18T01:09:18.4Z,2,REGULAR,substitution,out,['startperiod'],1629622,,,1610612749,32,22,2024-01-18T01:12:13Z,1580000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT12M00.00S,2024-01-18T01:09:18.4Z,2,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,32,22,2024-01-18T01:12:13Z,1590000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2024-01-18T01:09:18.4Z,2,REGULAR,substitution,in,['startperiod'],1641854,,,1610612749,32,22,2024-01-18T01:12:13Z,1600000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2024-01-18T01:09:18.4Z,2,REGULAR,substitution,in,['startperiod'],203114,,,1610612749,32,22,2024-01-18T01:12:13Z,1610000,False,,,0,,SUB in: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2024-01-18T01:12:49.2Z,2,REGULAR,period,start,[],0,,,1610612749,32,22,2024-01-18T01:12:49Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M43.00S,2024-01-18T01:13:05.8Z,2,REGULAR,3pt,Jump Shot,[],1626192,92.19776609724047,97.05882352941177,1610612749,32,22,2024-01-18T01:13:10Z,1630000,False,235.0,21.0,1,right,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.62,,,,,,,,,,,,
