actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
87,PT06M25.00S,2023-11-26T00:52:25.3Z,1,REGULAR,substitution,in,[],1626174,,,1610612739,10,16,2023-11-26T00:55:02Z,800000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT06M12.00S,2023-11-26T00:55:32.3Z,1,REGULAR,turnover,bad pass,[],1628386,,,1610612739,10,16,2023-11-26T00:55:36Z,810000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1630559]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Left Center,1.0,Reaves,1630559.0,,,,,,,,,,,,,,,,,
89,PT06M12.00S,2023-11-26T00:55:32.3Z,1,REGULAR,steal,,[],1630559,,,1610612747,10,16,2023-11-26T00:55:34Z,820000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
90,PT06M04.00S,2023-11-26T00:55:40.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626174,7.046649145860711,45.34313725490196,1610612747,10,16,2023-11-26T01:00:05Z,830000,False,23.0,14.0,1,left,MISS C. Wood driving Layup,[1626174],1610612747.0,LAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,2.7,Missed,,,,,,,,,,,,,,,
91,PT06M03.00S,2023-11-26T00:55:41.2Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,10,16,2023-11-26T00:56:01Z,840000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,90.0,1.0,1.0,0.0,,
92,PT05M57.00S,2023-11-26T00:55:47.6Z,1,REGULAR,3pt,Jump Shot,[],1627747,92.9862023653088,95.09803921568627,1610612739,10,16,2023-11-26T00:55:56Z,850000,False,225.0,13.0,1,right,MISS C. LeVert 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Right Corner 3,24+ Right,,,,22.59,Missed,,,,,,,,,,,,,,,
93,PT05M53.00S,2023-11-26T00:55:51.6Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612747,10,16,2023-11-26T00:55:56Z,860000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,92.0,2.0,2.0,0.0,,
94,PT05M44.00S,2023-11-26T00:56:02.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,9.017739816031538,36.51960784313725,1610612747,10,16,2023-11-26T01:01:00Z,870000,False,67.0,32.0,1,left,MISS D. Russell 7' fadeaway Shot,[1626156],1610612747.0,LAL,fadeaway,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,7.47,Missed,,,,,,,,,,,,,,,
95,PT05M44.00S,2023-11-26T00:56:02.0Z,1,REGULAR,rebound,offensive,[],203076,,,1610612747,10,16,2023-11-26T00:56:15Z,880000,False,,,0,,A. Davis REBOUND (Off:1 Def:1),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,94.0,2.0,1.0,1.0,,
96,PT05M44.00S,2023-11-26T00:56:10.1Z,1,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612747,10,16,2023-11-26T00:56:17Z,890000,False,,,0,,J. Allen shooting personal FOUL (1 PF) (Davis 2 FT),"[1628386, 203076]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,200832.0,1.0,0.0,Davis,203076.0,,,,,,
98,PT05M44.00S,2023-11-26T00:56:32.6Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,10,17,2023-11-26T00:56:32Z,910000,False,,,0,,A. Davis Free Throw 1 of 2 (1 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
99,PT05M44.00S,2023-11-26T00:56:36.7Z,1,REGULAR,substitution,out,[],1630596,,,1610612747,10,17,2023-11-26T00:56:39Z,920000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT05M44.00S,2023-11-26T00:56:36.7Z,1,REGULAR,substitution,in,[],1627777,,,1610612747,10,17,2023-11-26T00:56:39Z,930000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT05M44.00S,2023-11-26T00:56:52.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,10,18,2023-11-26T00:56:53Z,940000,False,,,0,,A. Davis Free Throw 2 of 2 (2 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
102,PT05M22.00S,2023-11-26T00:57:16.2Z,1,REGULAR,3pt,Jump Shot,[],1627777,84.70762155059133,97.79411764705883,1610612739,13,18,2023-11-26T00:57:21Z,950000,False,239.0,91.0,1,right,G. Niang 25' 3PT  (3 PTS) (M. Strus 1 AST),"[1627777, 1629622]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right,,,,25.58,Made,3.0,M. Strus,1629622.0,1.0,,,,,,,,,,,
104,PT05M06.00S,2023-11-26T00:57:32.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.915243101182654,50.49019607843137,1610612747,13,18,2023-11-26T00:57:39Z,970000,False,-2.0,13.0,1,left,MISS A. Davis alley-oop Layup,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,1.27,Missed,,,,,,,,,,,,,,,
105,PT05M04.00S,2023-11-26T00:57:34.2Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,13,18,2023-11-26T00:57:39Z,980000,False,,,0,,J. Allen REBOUND (Off:3 Def:2),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,104.0,5.0,2.0,3.0,,
106,PT04M59.00S,2023-11-26T00:57:38.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628378,94.03745072273325,51.225490196078425,1610612739,15,18,2023-11-26T01:02:15Z,990000,False,6.0,4.0,1,right,D. Mitchell running Layup (4 PTS),[1628378],1610612739.0,CLE,running,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.7,Made,4.0,,,,,,,,,,,,,,
107,PT04M50.00S,2023-11-26T00:57:48.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.389618922470433,50.73529411764706,1610612747,15,20,2023-11-26T00:57:55Z,1000000,False,-4.0,8.0,1,left,D. Russell driving reverse Layup (4 PTS),[1626156],1610612747.0,LAL,driving reverse,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,,,,0.85,Made,4.0,,,,,,,,,,,,,,
108,PT04M37.00S,2023-11-26T00:58:03.5Z,1,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612739,15,20,2023-11-26T00:58:15Z,1010000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1626156, 1628378]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628953.0,1.0,0.0,Mitchell,1628378.0,,,,,,
110,PT04M37.00S,2023-11-26T00:58:35.5Z,1,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,16,20,2023-11-26T00:58:35Z,1030000,False,,,0,,D. Mitchell Free Throw 1 of 2 (5 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
111,PT04M37.00S,2023-11-26T00:59:07.1Z,1,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,17,20,2023-11-26T00:59:07Z,1040000,False,,,0,,D. Mitchell Free Throw 2 of 2 (6 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
112,PT04M22.00S,2023-11-26T00:59:23.8Z,1,REGULAR,2pt,Jump Shot,[],203076,7.835085413929041,70.34313725490196,1610612747,17,20,2023-11-26T00:59:27Z,1050000,False,-102.0,21.0,1,left,MISS A. Davis 10' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,Mid-Range,8-16 Left,,,,10.39,Missed,,,,,,,,,,,,,,,
113,PT04M20.00S,2023-11-26T00:59:25.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,17,20,2023-11-26T00:59:27Z,1060000,False,,,0,,J. Allen REBOUND (Off:3 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,112.0,6.0,3.0,3.0,,
115,PT04M05.00S,2023-11-26T00:59:58.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628378,93.9060446780552,50.0,1610612739,19,20,2023-11-26T01:00:04Z,1080000,False,0.0,5.0,1,right,D. Mitchell driving DUNK (8 PTS),[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.48,Made,8.0,,,,,,,,,,,,,,
116,PT03M53.00S,2023-11-26T01:00:10.7Z,1,REGULAR,2pt,Jump Shot,[],1626156,22.552562417871222,50.73529411764706,1610612747,19,20,2023-11-26T01:00:14Z,1090000,False,-4.0,159.0,1,left,MISS D. Russell 15' pullup Shot,[1626156],1610612747.0,LAL,pullup,,,Russell,D. Russell,,,,,Mid-Range,8-16 Center,,,,15.95,Missed,,,,,,,,,,,,,,,
117,PT03M51.00S,2023-11-26T01:00:12.7Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,19,20,2023-11-26T01:00:14Z,1100000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:2),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,116.0,2.0,2.0,0.0,,
118,PT03M49.00S,2023-11-26T01:00:24.8Z,1,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612739,19,20,2023-11-26T01:00:32Z,1110000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Mitchell 2 FT),"[1626174, 1628378]",1610612747.0,LAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,202007.0,1.0,0.0,Mitchell,1628378.0,,,,,,
120,PT03M49.00S,2023-11-26T01:00:57.2Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628378,,,1610612739,20,20,2023-11-26T01:00:57Z,1130000,False,,,0,,D. Mitchell Free Throw 1 of 2 (9 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
121,PT03M49.00S,2023-11-26T01:00:58.2Z,1,REGULAR,substitution,out,[],1629622,,,1610612739,20,20,2023-11-26T01:01:07Z,1140000,False,,,0,,SUB out: M. Strus,[1629622],1610612739.0,CLE,,,,Strus,M. Strus,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M49.00S,2023-11-26T01:00:58.2Z,1,REGULAR,substitution,out,[],1627752,,,1610612739,20,20,2023-11-26T01:01:07Z,1150000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT03M49.00S,2023-11-26T01:00:58.2Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,20,20,2023-11-26T01:01:07Z,1160000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT03M49.00S,2023-11-26T01:00:58.2Z,1,REGULAR,substitution,in,[],1631108,,,1610612739,20,20,2023-11-26T01:01:07Z,1170000,False,,,0,,SUB in: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT03M49.00S,2023-11-26T01:01:31.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1628378,,,1610612739,21,20,2023-11-26T01:01:31Z,1180000,False,,,0,,D. Mitchell Free Throw 2 of 2 (10 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
126,PT03M33.00S,2023-11-26T01:01:48.3Z,1,REGULAR,3pt,Jump Shot,[],1631108,9.280551905387648,97.30392156862744,1610612747,21,23,2023-11-26T01:01:53Z,1190000,False,-237.0,35.0,1,left,M. Christie 3PT  (7 PTS) (A. Reaves 1 AST),"[1631108, 1630559]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,,23.9,Made,7.0,A. Reaves,1630559.0,1.0,,,,,,,,,,,
128,PT03M22.00S,2023-11-26T01:01:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,94.30026281208936,49.26470588235294,1610612739,23,23,2023-11-26T01:02:04Z,1210000,False,-4.0,1.0,1,right,C. LeVert cutting Layup (2 PTS) (J. Allen 1 AST),"[1627747, 1628386]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,0.39,Made,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,,
130,PT03M11.00S,2023-11-26T01:02:10.8Z,1,REGULAR,3pt,Jump Shot,[],1630559,31.61957950065703,10.049019607843137,1610612747,23,23,2023-11-26T01:02:24Z,1230000,False,200.0,245.0,1,left,MISS A. Reaves 31' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,31.59,Missed,,,,,,,,,,,,,,,
131,PT03M08.00S,2023-11-26T01:02:13.8Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,23,23,2023-11-26T01:02:24Z,1240000,False,,,0,,J. Allen REBOUND (Off:3 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,130.0,7.0,4.0,3.0,,
132,PT03M02.00S,2023-11-26T01:02:19.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628378,66.17936925098554,34.068627450980394,1610612739,26,23,2023-11-26T01:06:29Z,1250000,False,-80.0,265.0,1,right,D. Mitchell 27' 3PT running pullup (13 PTS),[1628378],1610612739.0,CLE,running pullup,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,27.71,Made,13.0,,,,,,,,,,,,,,
133,PT02M50.00S,2023-11-26T01:02:31.3Z,1,REGULAR,3pt,Jump Shot,[],1630559,29.6484888304862,26.225490196078432,1610612747,26,26,2023-11-26T01:06:40Z,1260000,False,119.0,226.0,1,left,A. Reaves 25' 3PT pullup (3 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,25.55,Made,3.0,,,,,,,,,,,,,,
134,PT02M34.00S,2023-11-26T01:02:48.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,92.46057818659659,64.70588235294117,1610612739,28,26,2023-11-26T01:02:52Z,1270000,False,74.0,18.0,1,right,C. LeVert 7' turnaround fadeaway Jump Shot (4 PTS) (D. Mitchell 1 AST),"[1627747, 1628378]",1610612739.0,CLE,turnaround fadeaway,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,7.58,Made,4.0,D. Mitchell,1628378.0,1.0,,,,,,,,,,,
136,PT02M23.00S,2023-11-26T01:02:59.0Z,1,REGULAR,2pt,Jump Shot,[],203076,24.129434954007884,69.11764705882352,1610612747,28,28,2023-11-26T01:03:04Z,1290000,False,-96.0,174.0,1,left,A. Davis 19' Jump Shot (4 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,19.88,Made,4.0,A. Reaves,1630559.0,2.0,,,,,,,,,,,
138,PT02M13.00S,2023-11-26T01:03:09.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,94.95729303547962,50.245098039215684,1610612739,28,28,2023-11-26T01:03:15Z,1310000,False,1.0,-5.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,0.52,Missed,,,,,,,,,,,,,,,
139,PT02M10.00S,2023-11-26T01:03:12.4Z,1,REGULAR,rebound,offensive,[],1628386,,,1610612739,28,28,2023-11-26T01:03:31Z,1320000,False,,,0,,J. Allen REBOUND (Off:4 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,138.0,8.0,4.0,4.0,,
140,PT02M09.00S,2023-11-26T01:03:14.8Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628386,94.40999984741211,50.0,1610612739,30,28,2023-11-26T01:03:38Z,1330000,False,0.0,0.0,1,right,J. Allen putback Layup (6 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,,0.0,Made,6.0,,,,,,,,,,,,,,
141,PT01M58.00S,2023-11-26T01:03:28.1Z,1,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612747,30,28,2023-11-26T01:03:34Z,1340000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Davis 2 FT),"[1627747, 203076]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,1.0,0.0,Davis,203076.0,,,,,,
143,PT01M58.00S,2023-11-26T01:03:58.5Z,1,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,30,28,2023-11-26T01:03:58Z,1360000,False,,,0,,MISS A. Davis Free Throw 1 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
144,PT01M58.00S,2023-11-26T01:03:58.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,30,28,2023-11-26T01:03:58Z,1370000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,,,,,
145,PT01M58.00S,2023-11-26T01:03:59.8Z,1,REGULAR,substitution,out,[],1628386,,,1610612747,30,28,2023-11-26T01:04:18Z,1380000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT01M58.00S,2023-11-26T01:03:59.8Z,1,REGULAR,substitution,out,[],1628378,,,1610612747,30,28,2023-11-26T01:04:18Z,1390000,False,,,0,,SUB out: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT01M58.00S,2023-11-26T01:03:59.8Z,1,REGULAR,substitution,out,[],1626156,,,1610612747,30,28,2023-11-26T01:04:18Z,1400000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT01M58.00S,2023-11-26T01:03:59.8Z,1,REGULAR,substitution,in,[],1630596,,,1610612747,30,28,2023-11-26T01:04:18Z,1410000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT01M58.00S,2023-11-26T01:03:59.8Z,1,REGULAR,substitution,in,[],1629636,,,1610612747,30,28,2023-11-26T01:04:18Z,1420000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT01M58.00S,2023-11-26T01:03:59.8Z,1,REGULAR,substitution,in,[],2544,,,1610612747,30,28,2023-11-26T01:04:18Z,1430000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT01M58.00S,2023-11-26T01:04:23.6Z,1,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,30,29,2023-11-26T01:04:23Z,1440000,False,,,0,,A. Davis Free Throw 2 of 2 (5 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
152,PT01M42.00S,2023-11-26T01:04:40.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627747,94.82588699080158,49.754901960784316,1610612739,32,29,2023-11-26T01:04:44Z,1450000,False,-1.0,-4.0,1,right,C. LeVert driving floating bank Jump Shot (6 PTS),[1627747],1610612739.0,CLE,driving floating bank,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,0.41,Made,6.0,,,,,,,,,,,,,,
153,PT01M26.00S,2023-11-26T01:04:57.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626174,7.966491458607096,50.245098039215684,1610612747,32,31,2023-11-26T01:05:01Z,1460000,False,-1.0,22.0,1,left,C. Wood cutting DUNK (2 PTS) (L. James 3 AST),"[1626174, 2544]",1610612747.0,LAL,cutting,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,2.24,Made,2.0,L. James,2544.0,3.0,,,,,,,,,,,
155,PT01M13.00S,2023-11-26T01:05:10.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630596,94.1688567674113,50.245098039215684,1610612739,34,31,2023-11-26T01:05:14Z,1480000,False,1.0,2.0,1,right,E. Mobley DUNK (2 PTS) (C. LeVert 1 AST),"[1630596, 1627747]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Restricted Area,0-8 Center,,,,0.26,Made,2.0,C. LeVert,1627747.0,1.0,,,,,,,,,,,
157,PT01M00.00S,2023-11-26T01:05:26.3Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612747,34,31,2023-11-26T01:05:33Z,1500000,False,,,0,,I. Okoro shooting personal FOUL (1 PF) (James 2 FT),"[1630171, 2544]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,202007.0,1.0,0.0,James,2544.0,,,,,,
159,PT01M00.00S,2023-11-26T01:05:55.2Z,1,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,34,32,2023-11-26T01:06:15Z,1520000,False,,,0,,L. James Free Throw 1 of 2 (6 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
160,PT01M00.00S,2023-11-26T01:05:55.2Z,1,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,34,32,2023-11-26T01:06:15Z,1530000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
161,PT00M58.10S,2023-11-26T01:05:57.1Z,1,REGULAR,rebound,defensive,[],1627777,,,1610612739,34,32,2023-11-26T01:06:15Z,1540000,False,,,0,,G. Niang REBOUND (Off:0 Def:1),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,160.0,1.0,1.0,0.0,,
162,PT00M46.80S,2023-11-26T01:06:27.1Z,1,REGULAR,3pt,Jump Shot,[],1627777,75.90341655716163,85.5392156862745,1610612739,37,32,2023-11-26T01:06:31Z,1550000,False,178.0,174.0,1,right,G. Niang 24' 3PT  (6 PTS) (C. LeVert 2 AST),"[1627777, 1627747]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,,,,24.87,Made,6.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,
164,PT00M33.30S,2023-11-26T01:06:43.1Z,1,REGULAR,turnover,bad pass,[],203076,,,1610612747,37,32,2023-11-26T01:06:52Z,1570000,False,,,0,,A. Davis bad pass TURNOVER (2 TO),"[203076, 1627747]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,2.0,LeVert,1627747.0,,,,,,,,,,,,,,,,,
165,PT00M33.30S,2023-11-26T01:06:43.1Z,1,REGULAR,steal,,[],1627747,,,1610612739,37,32,2023-11-26T01:06:52Z,1580000,False,,,0,,C. LeVert STEAL (1 STL),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
166,PT00M31.40S,2023-11-26T01:06:48.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630171,94.30026281208936,50.98039215686274,1610612739,39,32,2023-11-26T01:07:06Z,1590000,False,5.0,1.0,1,right,I. Okoro running DUNK (2 PTS) (C. LeVert 3 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,,,,0.5,Made,2.0,C. LeVert,1627747.0,3.0,,,,,,,,,,,
167,PT00M31.40S,2023-11-26T01:06:57.5Z,1,REGULAR,foul,personal,['1freethrow'],1630559,,,1610612739,39,32,2023-11-26T01:07:10Z,1600000,False,,,0,,A. Reaves shooting personal FOUL (1 PF) (Okoro 1 FT),"[1630559, 1630171]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,,,,,202007.0,1.0,0.0,Okoro,1630171.0,,,,,,
170,PT00M31.40S,2023-11-26T01:07:17.7Z,1,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1630171,,,1610612739,40,32,2023-11-26T01:07:17Z,1620000,False,,,0,,I. Okoro Free Throw 1 of 1 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
171,PT00M16.10S,2023-11-26T01:07:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,8.360709592641262,48.529411764705884,1610612747,40,32,2023-11-26T01:08:16Z,1630000,False,7.0,26.0,1,left,MISS A. Davis turnaround Shot,[203076],1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,2.71,Missed,,,,,,,,,,,,,,,
