actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
171,PT00M26.00S,2024-03-10T23:41:26.8Z,1,REGULAR,rebound,defensive,[],1630600,,,1610612739,26,29,2024-03-10T23:41:26Z,1700000,False,,,0,,I. Mobley REBOUND (Off:0 Def:1),[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,170.0,1.0,1.0,0.0,,,,
172,PT00M19.90S,2024-03-10T23:41:36.9Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612739,26,29,2024-03-10T23:41:51Z,1710000,False,,,0,,D. Sharpe personal FOUL (1 PF) (Merrill 2 FT),"[1630549, 1630241]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,202037.0,,,,,,,1.0,0.0,Merrill,1630241.0
174,PT00M19.90S,2024-03-10T23:42:06.1Z,1,REGULAR,freethrow,1 of 2,[],1630241,,,1610612739,27,29,2024-03-10T23:42:06Z,1730000,False,,,0,,S. Merrill Free Throw 1 of 2 (4 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
175,PT00M19.90S,2024-03-10T23:42:06.9Z,1,REGULAR,substitution,out,[],1641854,,,1610612739,27,29,2024-03-10T23:42:31Z,1740000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT00M19.90S,2024-03-10T23:42:06.9Z,1,REGULAR,substitution,out,[],1628386,,,1610612739,27,29,2024-03-10T23:42:31Z,1750000,False,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
177,PT00M19.90S,2024-03-10T23:42:06.9Z,1,REGULAR,substitution,out,[],1630549,,,1610612739,27,29,2024-03-10T23:42:31Z,1760000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
178,PT00M19.90S,2024-03-10T23:42:06.9Z,1,REGULAR,substitution,out,[],1628372,,,1610612739,27,29,2024-03-10T23:42:31Z,1770000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT00M19.90S,2024-03-10T23:42:06.9Z,1,REGULAR,substitution,in,[],1627745,,,1610612739,27,29,2024-03-10T23:42:31Z,1780000,False,,,0,,SUB in: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT00M19.90S,2024-03-10T23:42:06.9Z,1,REGULAR,substitution,in,[],1630171,,,1610612739,27,29,2024-03-10T23:42:31Z,1790000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT00M19.90S,2024-03-10T23:42:06.9Z,1,REGULAR,substitution,in,[],1627827,,,1610612739,27,29,2024-03-10T23:42:31Z,1800000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT00M19.90S,2024-03-10T23:42:06.9Z,1,REGULAR,substitution,in,[],1630560,,,1610612739,27,29,2024-03-10T23:42:31Z,1810000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT00M19.90S,2024-03-10T23:42:33.9Z,1,REGULAR,freethrow,2 of 2,[],1630241,,,1610612739,28,29,2024-03-10T23:42:33Z,1820000,False,,,0,,S. Merrill Free Throw 2 of 2 (5 PTS),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
184,PT00M02.00S,2024-03-10T23:42:56.5Z,1,REGULAR,3pt,Jump Shot,[],1630560,32.670827858081466,52.20588235294118,1610612751,28,29,2024-03-10T23:51:26Z,1830000,False,-11.0,255.0,1,left,MISS C. Thomas 25' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,25.48,Missed,,,,,,,,,,,,,,,
185,PT00M01.00S,2024-03-10T23:42:57.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612751,28,29,2024-03-10T23:51:26Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,184.0,,,,,,,
186,PT00M00.00S,2024-03-10T23:43:02.4Z,1,REGULAR,period,end,[],0,,,1610612751,28,29,2024-03-10T23:43:02Z,1850000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT12M00.00S,2024-03-10T23:43:53.1Z,2,REGULAR,substitution,out,['startperiod'],1630171,,,1610612751,28,29,2024-03-10T23:45:40Z,1860000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT12M00.00S,2024-03-10T23:43:53.1Z,2,REGULAR,substitution,out,['startperiod'],1629022,,,1610612751,28,29,2024-03-10T23:45:40Z,1870000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PT12M00.00S,2024-03-10T23:43:53.1Z,2,REGULAR,substitution,out,['startperiod'],1627827,,,1610612751,28,29,2024-03-10T23:45:40Z,1880000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PT12M00.00S,2024-03-10T23:43:53.1Z,2,REGULAR,substitution,in,['startperiod'],1641854,,,1610612751,28,29,2024-03-10T23:45:40Z,1890000,False,,,0,,SUB in: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2024-03-10T23:43:53.1Z,2,REGULAR,substitution,in,['startperiod'],1629651,,,1610612751,28,29,2024-03-10T23:45:40Z,1900000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2024-03-10T23:43:53.1Z,2,REGULAR,substitution,in,['startperiod'],1628372,,,1610612751,28,29,2024-03-10T23:45:40Z,1910000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2024-03-10T23:45:50.3Z,2,REGULAR,period,start,[],0,,,1610612751,28,29,2024-03-10T23:45:50Z,1920000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT11M34.00S,2024-03-10T23:46:15.4Z,2,REGULAR,3pt,Jump Shot,[],1630592,32.013797634691194,21.323529411764707,1610612751,28,32,2024-03-10T23:46:19Z,1930000,False,143.0,248.0,1,left,J. Wilson 28' 3PT  (3 PTS) (C. Thomas 4 AST),"[1630592, 1630560]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Right Center,,,,28.68,Made,3.0,C. Thomas,1630560.0,4.0,,,,,,,,,,,
196,PT11M13.00S,2024-03-10T23:46:36.5Z,2,REGULAR,2pt,Jump Shot,[],1627745,90.88370565045992,18.38235294117647,1610612739,28,32,2024-03-10T23:46:42Z,1950000,False,-158.0,33.0,1,right,MISS D. Jones 16' Jump Shot,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Mid-Range,16-24 Left,,,,16.15,Missed,,,,,,,,,,,,,,,
197,PT11M10.00S,2024-03-10T23:46:39.5Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,28,32,2024-03-10T23:46:42Z,1960000,False,,,0,,N. Claxton REBOUND (Off:1 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,196.0,3.0,2.0,1.0,,,,
198,PT10M59.00S,2024-03-10T23:46:50.9Z,2,REGULAR,3pt,Jump Shot,[],1628969,5.732588699080158,96.81372549019608,1610612751,28,35,2024-03-10T23:46:56Z,1970000,False,-234.0,1.0,1,left,M. Bridges 3PT  (12 PTS) (D. Smith Jr. 1 AST),"[1628969, 1628372]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Left Corner 3,24+ Left,,,,23.41,Made,12.0,D. Smith Jr.,1628372.0,1.0,,,,,,,,,,,
200,PT10M43.00S,2024-03-10T23:47:05.6Z,2,REGULAR,3pt,Jump Shot,[],1641854,71.43561103810775,17.15686274509804,1610612739,31,35,2024-03-10T23:47:09Z,1990000,False,-164.0,216.0,1,right,C. Porter Jr. 27' 3PT  (5 PTS) (S. Merrill 1 AST),"[1641854, 1630241]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,27.13,Made,5.0,S. Merrill,1630241.0,1.0,,,,,,,,,,,
202,PT10M26.00S,2024-03-10T23:47:23.4Z,2,REGULAR,2pt,Jump Shot,[],1630560,16.63929040735874,30.14705882352941,1610612751,31,35,2024-03-10T23:52:56Z,2010000,False,99.0,104.0,1,left,MISS C. Thomas 14' fadeaway Shot,[1630560],1610612751.0,BKN,fadeaway,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Right,,,,14.37,Missed,,,,,,,,,,,,,,,
203,PT10M22.00S,2024-03-10T23:47:27.4Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,31,35,2024-03-10T23:47:29Z,2020000,False,,,0,,C. LeVert REBOUND (Off:0 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,202.0,2.0,2.0,0.0,,,,
204,PT10M16.00S,2024-03-10T23:47:33.3Z,2,REGULAR,turnover,lost ball,[],1627747,,,1610612739,31,35,2024-03-10T23:47:39Z,2030000,False,,,0,,C. LeVert lost ball TURNOVER (2 TO),"[1627747, 1628969]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,2.0,Bridges,1628969.0,,,,,,,,,,,,,,,,,
205,PT10M16.00S,2024-03-10T23:47:33.3Z,2,REGULAR,steal,,[],1628969,,,1610612751,31,35,2024-03-10T23:47:35Z,2040000,False,,,0,,M. Bridges STEAL (3 STL),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
206,PT10M13.00S,2024-03-10T23:47:36.1Z,2,REGULAR,turnover,lost ball,[],1630592,,,1610612751,31,35,2024-03-10T23:47:42Z,2050000,False,,,0,,J. Wilson lost ball TURNOVER (1 TO),"[1630592, 1630241]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Mid-Range,16-24 Right Center,1.0,Merrill,1630241.0,,,,,,,,,,,,,,,,,
207,PT10M13.00S,2024-03-10T23:47:36.1Z,2,REGULAR,steal,,[],1630241,,,1610612739,31,35,2024-03-10T23:47:39Z,2060000,False,,,0,,S. Merrill STEAL (1 STL),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
208,PT10M08.00S,2024-03-10T23:47:41.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630241,81.8166885676741,93.62745098039215,1610612739,31,35,2024-03-10T23:55:10Z,2070000,False,218.0,118.0,1,right,MISS S. Merrill 24' running 3PT,[1630241],1610612739.0,CLE,running,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,,24.82,Missed,,,,,,,,,,,,,,,
209,PT10M05.00S,2024-03-10T23:47:44.6Z,2,REGULAR,rebound,defensive,[],1628969,,,1610612751,31,35,2024-03-10T23:47:46Z,2080000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,208.0,3.0,3.0,0.0,,,,
210,PT09M56.00S,2024-03-10T23:47:56.7Z,2,REGULAR,foul,personal,[],1630241,,,1610612751,31,35,2024-03-10T23:48:03Z,2090000,False,,,0,,S. Merrill personal FOUL (2 PF),"[1630241, 1630560]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,202037.0,,,,,,,2.0,0.0,Thomas,1630560.0
212,PT09M56.00S,2024-03-10T23:48:03.1Z,2,REGULAR,substitution,out,[],1630592,,,1610612751,31,35,2024-03-10T23:48:10Z,2110000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT09M56.00S,2024-03-10T23:48:03.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612751,31,35,2024-03-10T23:48:10Z,2120000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT09M42.00S,2024-03-10T23:48:38.4Z,2,REGULAR,foul,personal,['2freethrow'],1627745,,,1610612751,31,35,2024-03-10T23:48:52Z,2130000,False,,,0,,D. Jones shooting personal FOUL (1 PF) (Thomas 2 FT),"[1627745, 1630560]",1610612739.0,CLE,shooting,,,Jones,D. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,2004.0,,,,,,,1.0,0.0,Thomas,1630560.0
216,PT09M42.00S,2024-03-10T23:49:02.2Z,2,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,31,36,2024-03-10T23:49:02Z,2150000,False,,,0,,C. Thomas Free Throw 1 of 2 (6 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
217,PT09M42.00S,2024-03-10T23:49:17.5Z,2,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,31,37,2024-03-10T23:49:17Z,2160000,False,,,0,,C. Thomas Free Throw 2 of 2 (7 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
218,PT09M16.00S,2024-03-10T23:49:44.8Z,2,REGULAR,3pt,Jump Shot,[],1641854,66.04180354796321,27.014399509803923,1610612739,31,37,2024-03-10T23:49:55Z,2170000,False,-115.0,267.0,1,right,MISS C. Porter Jr. 29' step back 3PT,[1641854],1610612739.0,CLE,step back,,,Porter Jr.,C. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,29.04,Missed,,,,,,,,,,,,,,,
219,PT09M13.00S,2024-03-10T23:49:47.8Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,31,37,2024-03-10T23:49:50Z,2180000,False,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,218.0,4.0,3.0,1.0,,,,
220,PT09M04.00S,2024-03-10T23:49:57.7Z,2,REGULAR,3pt,Jump Shot,[],1628372,4.681340341655716,97.30392156862744,1610612751,31,37,2024-03-10T23:50:01Z,2190000,False,-237.0,-8.0,1,left,MISS D. Smith Jr. 3PT,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Left Corner 3,24+ Left,,,,23.67,Missed,,,,,,,,,,,,,,,
221,PT09M01.00S,2024-03-10T23:50:00.7Z,2,REGULAR,rebound,defensive,[],1641854,,,1610612739,31,37,2024-03-10T23:50:01Z,2200000,False,,,0,,C. Porter Jr. REBOUND (Off:0 Def:1),[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,220.0,1.0,1.0,0.0,,,,
222,PT08M55.00S,2024-03-10T23:50:06.6Z,2,REGULAR,3pt,Jump Shot,[],1627747,82.60512483574244,94.6078431372549,1610612739,31,37,2024-03-10T23:50:12Z,2210000,False,223.0,111.0,1,right,MISS C. LeVert 24' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,,,,24.91,Missed,,,,,,,,,,,,,,,
223,PT08M53.00S,2024-03-10T23:50:08.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,31,37,2024-03-10T23:50:12Z,2220000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,222.0,,,,,,,
225,PT08M53.00S,2024-03-10T23:50:14.0Z,2,REGULAR,substitution,out,[],1641854,,,1610612751,31,37,2024-03-10T23:50:19Z,2240000,False,,,0,,SUB out: C. Porter Jr.,[1641854],1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M53.00S,2024-03-10T23:50:14.0Z,2,REGULAR,substitution,in,[],1629636,,,1610612751,31,37,2024-03-10T23:50:19Z,2250000,False,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M37.00S,2024-03-10T23:50:43.2Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,7.966491458607096,51.71568627450981,1610612751,31,39,2024-03-10T23:50:52Z,2260000,False,-9.0,22.0,1,left,N. Claxton cutting DUNK (5 PTS) (D. Finney-Smith 2 AST),"[1629651, 1627827]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,2.4,Made,5.0,D. Finney-Smith,1627827.0,2.0,,,,,,,,,,,
229,PT08M37.00S,2024-03-10T23:50:47.6Z,2,REGULAR,foul,personal,['1freethrow'],1630241,,,1610612751,31,39,2024-03-10T23:51:01Z,2280000,False,,,0,,S. Merrill shooting personal FOUL (3 PF) (Claxton 1 FT),"[1630241, 1629651]",1610612739.0,CLE,shooting,,,Merrill,S. Merrill,,,,,Restricted Area,0-8 Center,,,,,,,,,,202037.0,,,,,,,3.0,0.0,Claxton,1629651.0
231,PT08M37.00S,2024-03-10T23:51:04.6Z,2,REGULAR,substitution,out,[],1630241,,,1610612751,31,39,2024-03-10T23:51:26Z,2300000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT08M37.00S,2024-03-10T23:51:04.6Z,2,REGULAR,substitution,in,[],1630171,,,1610612751,31,39,2024-03-10T23:51:26Z,2310000,False,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT08M37.00S,2024-03-10T23:51:26.3Z,2,REGULAR,freethrow,1 of 1,[],1629651,,,1610612751,31,40,2024-03-10T23:51:26Z,2320000,False,,,0,,N. Claxton Free Throw 1 of 1 (6 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
234,PT08M20.00S,2024-03-10T23:51:44.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,87.59855453350855,52.20588235294118,1610612739,31,40,2024-03-10T23:51:49Z,2330000,False,11.0,64.0,1,right,MISS D. Garland 6' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,,,,6.5,Missed,,,,,,,,,,,,,,,
235,PT08M18.00S,2024-03-10T23:51:46.8Z,2,REGULAR,rebound,defensive,[],1627827,,,1610612751,31,40,2024-03-10T23:51:49Z,2340000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,234.0,2.0,2.0,0.0,,,,
236,PT08M14.00S,2024-03-10T23:51:52.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628969,16.90210249671485,1.2254901960784315,1610612751,31,40,2024-03-10T23:58:05Z,2350000,False,244.0,106.0,1,left,MISS M. Bridges 26' running 3PT,[1628969],1610612751.0,BKN,running,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,26.61,Missed,,,,,,,,,,,,,,,
237,PT08M09.00S,2024-03-10T23:51:57.0Z,2,REGULAR,rebound,defensive,[],1630600,,,1610612739,31,40,2024-03-10T23:51:57Z,2360000,False,,,0,,I. Mobley REBOUND (Off:0 Def:2),[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,236.0,2.0,2.0,0.0,,,,
238,PT08M05.00S,2024-03-10T23:52:00.5Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630171,95.87713534822602,97.30392156862744,1610612739,34,40,2024-03-10T23:58:50Z,2370000,False,237.0,-14.0,1,right,I. Okoro 3PT running (6 PTS) (C. LeVert 2 AST),"[1630171, 1627747]",1610612739.0,CLE,running,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,23.69,Made,6.0,C. LeVert,1627747.0,2.0,,,,,,,,,,,
240,PT07M43.00S,2024-03-10T23:52:22.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,7.440867279894875,50.0,1610612751,34,42,2024-03-10T23:52:28Z,2390000,False,0.0,17.0,1,left,N. Claxton cutting DUNK (8 PTS) (D. Smith Jr. 2 AST),"[1629651, 1628372]",1610612751.0,BKN,cutting,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,1.74,Made,8.0,D. Smith Jr.,1628372.0,2.0,,,,,,,,,,,
243,PT07M24.00S,2024-03-10T23:52:57.7Z,2,REGULAR,foul,offensive,[],1629636,,,1610612739,34,42,2024-03-10T23:53:04Z,2420000,False,,,0,,D. Garland offensive FOUL (3 PF),"[1629636, 1630560]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,,,,,,,,,,2005.0,,,,,,,3.0,0.0,Thomas,1630560.0
245,PT07M24.00S,2024-03-10T23:52:57.7Z,2,REGULAR,turnover,offensive foul,[],1629636,,,1610612739,34,42,2024-03-10T23:52:57Z,2440000,False,,,0,,D. Garland offensive foul TURNOVER (4 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,16-24 Right,4.0,,,,,,,,,2005.0,,,,,,,,,,
246,PT07M24.00S,2024-03-10T23:53:04.1Z,2,REGULAR,substitution,out,[],1630600,,,1610612751,34,42,2024-03-10T23:53:25Z,2450000,False,,,0,,SUB out: I. Mobley,[1630600],1610612739.0,CLE,,,,Mobley,I. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT07M24.00S,2024-03-10T23:53:04.1Z,2,REGULAR,substitution,out,[],1627745,,,1610612751,34,42,2024-03-10T23:53:25Z,2460000,False,,,0,,SUB out: D. Jones,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT07M24.00S,2024-03-10T23:53:04.1Z,2,REGULAR,substitution,out,[],1628969,,,1610612751,34,42,2024-03-10T23:53:25Z,2470000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT07M24.00S,2024-03-10T23:53:04.1Z,2,REGULAR,substitution,in,[],1627777,,,1610612751,34,42,2024-03-10T23:53:25Z,2480000,False,,,0,,SUB in: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT07M24.00S,2024-03-10T23:53:04.1Z,2,REGULAR,substitution,in,[],1628386,,,1610612751,34,42,2024-03-10T23:53:25Z,2490000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT07M24.00S,2024-03-10T23:53:04.1Z,2,REGULAR,substitution,in,[],203471,,,1610612751,34,42,2024-03-10T23:53:25Z,2500000,False,,,0,,SUB in: D. Schroder,[203471],1610612751.0,BKN,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
252,PT06M57.00S,2024-03-10T23:53:43.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629651,6.389618922470433,57.59803921568627,1610612751,34,42,2024-03-10T23:53:50Z,2510000,False,-38.0,8.0,1,left,MISS N. Claxton Jump Shot,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,3.88,Missed,,,,,,,,,,,,,,,
253,PT06M55.00S,2024-03-10T23:53:45.7Z,2,REGULAR,rebound,offensive,[],1628372,,,1610612751,34,42,2024-03-10T23:53:45Z,2520000,False,,,0,,D. Smith Jr. REBOUND (Off:2 Def:0),[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,252.0,2.0,0.0,2.0,,,,
254,PT06M52.00S,2024-03-10T23:53:51.7Z,2,REGULAR,turnover,bad pass,[],1628372,,,1610612751,34,42,2024-03-10T23:53:55Z,2530000,False,,,0,,D. Smith Jr. bad pass TURNOVER (1 TO),"[1628372, 1629636]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Right,1.0,Garland,1629636.0,,,,,,,,,,,,,,,,,
255,PT06M52.00S,2024-03-10T23:53:51.7Z,2,REGULAR,steal,,[],1629636,,,1610612739,34,42,2024-03-10T23:53:54Z,2540000,False,,,0,,D. Garland STEAL (1 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
256,PT06M52.00S,2024-03-10T23:53:54.8Z,2,REGULAR,foul,personal,[],1628372,,,1610612739,34,42,2024-03-10T23:55:51Z,2550000,False,,,0,,D. Smith Jr. personal FOUL (1 PF),"[1628372, 1628386]",1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,202037.0,,,,,,,1.0,0.0,Allen,1628386.0
