actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
167,PT10M09.00S,2024-01-11T19:41:34.2Z,2,REGULAR,3pt,Jump Shot,[],1627747,24.26084099868594,13.970588235294118,1610612739,32,21,2024-01-11T19:41:38Z,1660000,False,180.0,176.0,1,left,C. LeVert 25' 3PT step back (8 PTS),[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,25.15,Made,,,,,8.0,,,,,,,,,,,,,
168,PT10M02.00S,2024-01-11T19:41:44.9Z,2,REGULAR,foul,offensive,[],1629022,,,1610612751,32,21,2024-01-11T19:41:52Z,1670000,False,,,0,,L. Walker IV charge offensive FOUL (2 PF),"[1629022, 1630241]",1610612751.0,BKN,charge,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,,,,200833.0,2.0,0.0,Merrill,1630241.0,,,,,
170,PT10M02.00S,2024-01-11T19:41:44.9Z,2,REGULAR,turnover,offensive foul,[],1629022,,,1610612751,32,21,2024-01-11T19:41:44Z,1690000,False,,,0,,L. Walker IV offensive foul TURNOVER (1 TO),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,,,,,,,,1.0,,,200833.0,,,,,,,,,
171,PT10M02.00S,2024-01-11T19:42:07.2Z,2,REGULAR,substitution,out,[],1628372,,,1610612739,32,21,2024-01-11T19:42:12Z,1700000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PT10M02.00S,2024-01-11T19:42:07.2Z,2,REGULAR,substitution,in,[],203915,,,1610612739,32,21,2024-01-11T19:42:12Z,1710000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PT09M42.00S,2024-01-11T19:42:20.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627777,22.421156373193167,12.990196078431374,1610612739,35,21,2024-01-11T19:42:24Z,1720000,False,185.0,158.0,1,left,G. Niang 24' 3PT  (3 PTS) (C. LeVert 1 AST),"[1627777, 1627747]",1610612739.0,CLE,,,,Niang,G. Niang,,,,,Above the Break 3,24+ Right Center,24.35,Made,,,,,3.0,,,,,,,,,C. LeVert,1627747.0,1.0,,
175,PT09M29.00S,2024-01-11T19:42:33.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,91.67214191852825,34.068627450980394,1610612751,35,21,2024-01-11T19:42:39Z,1740000,False,-80.0,26.0,1,right,MISS C. Thomas 8' driving floating bank Shot,[1630560],1610612751.0,BKN,driving floating bank,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,8.38,Missed,,,,,,,,,,,,,,,,,,
176,PT09M25.00S,2024-01-11T19:42:37.5Z,2,REGULAR,rebound,offensive,[],1628385,,,1610612751,35,21,2024-01-11T19:42:37Z,1750000,False,,,0,,H. Giles III REBOUND (Off:1 Def:0),[1628385],1610612751.0,BKN,,,,Giles III,H. Giles III,,,,,In The Paint (Non-RA),8-16 Left,,,175.0,1.0,0.0,1.0,,,,,,,,,,,,,,
177,PT09M25.00S,2024-01-11T19:42:37.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628385,94.40999984741211,50.0,1610612751,35,21,2024-01-11T19:42:37Z,1760000,False,0.0,0.0,1,right,MISS H. Giles III tip Layup,[1628385],1610612751.0,BKN,tip,,,Giles III,H. Giles III,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
178,PT09M24.00S,2024-01-11T19:42:38.4Z,2,REGULAR,rebound,defensive,[],202684,,,1610612739,35,21,2024-01-11T19:42:38Z,1770000,False,,,0,,T. Thompson REBOUND (Off:0 Def:1),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,8-16 Left,,,177.0,1.0,1.0,0.0,,,,,,,,,,,,,,
179,PT09M05.00S,2024-01-11T19:42:57.0Z,2,REGULAR,3pt,Jump Shot,[],1627747,19.92444152431012,92.15686274509804,1610612739,35,21,2024-01-11T19:43:00Z,1780000,False,-211.0,135.0,1,left,MISS C. LeVert 25' 3PT,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,25.02,Missed,,,,,,,,,,,,,,,,,,
180,PT09M03.00S,2024-01-11T19:42:59.7Z,2,REGULAR,rebound,offensive,[],1630171,,,1610612739,35,21,2024-01-11T19:42:59Z,1790000,False,,,0,,I. Okoro REBOUND (Off:1 Def:0),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Left Center,,,179.0,1.0,0.0,1.0,,,,,,,,,,,,,,
181,PT09M02.00S,2024-01-11T19:43:00.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630171,8.09789750328515,50.0,1610612739,35,21,2024-01-11T19:43:08Z,1800000,False,0.0,24.0,1,left,MISS I. Okoro putback Layup,[1630171],1610612739.0,CLE,putback,,,Okoro,I. Okoro,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
182,PT09M00.00S,2024-01-11T19:43:02.6Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,35,21,2024-01-11T19:51:30Z,1810000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,181.0,,,,,,,,,,,,,,,,,
183,PT09M00.00S,2024-01-11T19:43:16.1Z,2,REGULAR,substitution,out,[],1628385,,,1610612751,35,21,2024-01-11T19:51:30Z,1820000,False,,,0,,SUB out: H. Giles III,[1628385],1610612751.0,BKN,,,,Giles III,H. Giles III,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M00.00S,2024-01-11T19:43:16.1Z,2,REGULAR,substitution,in,[],1627827,,,1610612751,35,21,2024-01-11T19:51:30Z,1830000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PT09M00.00S,2024-01-11T19:43:29.7Z,2,REGULAR,substitution,out,[],1627747,,,1610612751,35,21,2024-01-11T19:51:30Z,1840000,False,,,0,,SUB out: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PT09M00.00S,2024-01-11T19:43:29.7Z,2,REGULAR,substitution,in,[],1628378,,,1610612751,35,21,2024-01-11T19:51:30Z,1850000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT09M00.00S,2024-01-11T19:43:55.1Z,2,REGULAR,jumpball,recovered,[],1626220,,,1610612751,35,21,2024-01-11T19:51:30Z,1860000,False,,,0,,Jump Ball C. Thomas vs. I. Okoro: Tip to R. O'Neale,"[1626220, 1630560, 1630171]",1610612751.0,BKN,heldball,R. O'Neale,1626220.0,O'Neale,R. O'Neale,Thomas,1630560.0,Okoro,1630171.0,,,,,,,,,,,,,,,,,,,,,,
192,PT08M38.00S,2024-01-11T19:44:08.1Z,2,REGULAR,turnover,lost ball,[],1627827,,,1610612751,35,21,2024-01-11T19:44:14Z,1910000,False,,,0,,D. Finney-Smith lost ball TURNOVER (1 TO),"[1627827, 202684]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,16-24 Left,,,,,,,,1.0,Thompson,202684.0,,,,,,,,,,
193,PT08M38.00S,2024-01-11T19:44:08.1Z,2,REGULAR,steal,,[],202684,,,1610612739,35,21,2024-01-11T19:52:25Z,1920000,False,,,0,,T. Thompson STEAL (1 STL),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
194,PT08M36.00S,2024-01-11T19:44:13.5Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612739,35,21,2024-01-11T20:09:53Z,1930000,False,,,0,,S. Dinwiddie shooting personal FOUL (1 PF) (Okoro 2 FT),"[203915, 1630171]",1610612751.0,BKN,shooting,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1830.0,1.0,0.0,Okoro,1630171.0,,,,,
196,PT08M36.00S,2024-01-11T19:44:38.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630171,,,1610612739,36,21,2024-01-11T19:44:38Z,1950000,False,,,0,,I. Okoro Free Throw 1 of 2 (6 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
197,PT08M36.00S,2024-01-11T19:44:57.5Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630171,,,1610612739,37,21,2024-01-11T19:44:57Z,1960000,False,,,0,,I. Okoro Free Throw 2 of 2 (7 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
198,PT08M21.00S,2024-01-11T19:45:14.2Z,2,REGULAR,3pt,Jump Shot,[],203915,80.3712220762155,91.17647058823529,1610612751,37,21,2024-01-11T19:45:18Z,1970000,False,206.0,132.0,1,right,MISS S. Dinwiddie 24' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,24.46,Missed,,,,,,,,,,,,,,,,,,
199,PT08M18.00S,2024-01-11T19:45:17.2Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,37,21,2024-01-11T19:45:18Z,1980000,False,,,0,,S. Merrill REBOUND (Off:0 Def:2),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,198.0,2.0,2.0,0.0,,,,,,,,,,,,,,
200,PT08M11.00S,2024-01-11T19:45:28.1Z,2,REGULAR,foul,personal,['2freethrow'],203915,,,1610612739,37,21,2024-01-11T19:45:51Z,1990000,False,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Mitchell 2 FT),"[203915, 1628378]",1610612751.0,BKN,shooting,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,1830.0,2.0,0.0,Mitchell,1628378.0,,,,,
202,PT08M11.00S,2024-01-11T19:45:58.3Z,2,REGULAR,freethrow,1 of 2,[],1628378,,,1610612739,37,21,2024-01-11T19:45:58Z,2010000,False,,,0,,MISS D. Mitchell Free Throw 1 of 2,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
203,PT08M11.00S,2024-01-11T19:45:58.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,37,21,2024-01-11T19:45:58Z,2020000,False,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,202.0,,,,,,,,,,,,,,,,,
204,PT08M11.00S,2024-01-11T19:46:00.7Z,2,REGULAR,substitution,out,[],1630241,,,1610612739,37,21,2024-01-11T19:46:05Z,2030000,False,,,0,,SUB out: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M11.00S,2024-01-11T19:46:00.7Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,37,21,2024-01-11T19:46:05Z,2040000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M11.00S,2024-01-11T19:46:22.5Z,2,REGULAR,freethrow,2 of 2,[],1628378,,,1610612739,38,21,2024-01-11T19:46:22Z,2050000,False,,,0,,D. Mitchell Free Throw 2 of 2 (13 PTS),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
207,PT07M59.00S,2024-01-11T19:46:38.6Z,2,REGULAR,turnover,out-of-bounds,[],1626220,,,1610612751,38,21,2024-01-11T19:46:46Z,2060000,False,,,0,,R. O'Neale lost ball out-of-bounds TURNOVER (1 TO),[1626220],1610612751.0,BKN,lost ball,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,200833.0,,,,,,,,,
208,PT07M38.00S,2024-01-11T19:47:21.7Z,2,REGULAR,turnover,3-second-violation,[],202684,,,1610612739,38,21,2024-01-11T19:47:39Z,2070000,False,,,0,,T. Thompson 3-second-violation TURNOVER (1 TO),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Mid-Range,8-16 Left,,,,,,,,1.0,,,200833.0,,,,,,,,,
209,PT07M28.00S,2024-01-11T19:47:45.4Z,2,REGULAR,foul,personal,[],1630171,,,1610612751,38,21,2024-01-11T19:47:51Z,2080000,False,,,0,,I. Okoro personal FOUL (2 PF),"[1630171, 1630560]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1628951.0,2.0,0.0,Thomas,1630560.0,,,,,
211,PT07M28.00S,2024-01-11T19:47:51.9Z,2,REGULAR,substitution,out,[],1626220,,,1610612751,38,21,2024-01-11T19:48:00Z,2100000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT07M28.00S,2024-01-11T19:47:51.9Z,2,REGULAR,substitution,in,[],1629661,,,1610612751,38,21,2024-01-11T19:48:00Z,2110000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT07M19.00S,2024-01-11T19:48:14.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,67.49342969776609,34.31372549019608,1610612751,38,21,2024-01-11T19:48:20Z,2120000,False,-78.0,253.0,1,right,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.5,Missed,,,,,,,,,,,,,,,,,,
214,PT07M13.00S,2024-01-11T19:48:20.9Z,2,REGULAR,rebound,offensive,[],1629022,,,1610612751,38,21,2024-01-11T19:48:20Z,2130000,False,,,0,,L. Walker IV REBOUND (Off:1 Def:2),[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Center,,,213.0,3.0,2.0,1.0,,,,,,,,,,,,,,
215,PT07M13.00S,2024-01-11T19:48:20.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1629022,94.40999984741211,50.0,1610612751,38,23,2024-01-11T19:48:20Z,2140000,False,0.0,0.0,1,right,L. Walker IV tip Layup (5 PTS),[1629022],1610612751.0,BKN,tip,,,Walker IV,L. Walker IV,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,5.0,,,,,,,,,,,,,
216,PT07M02.00S,2024-01-11T19:48:30.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,6.1268068331143235,50.245098039215684,1610612739,40,23,2024-01-11T19:48:34Z,2150000,False,-1.0,5.0,1,left,D. Mitchell driving finger roll Layup (15 PTS),[1628378],1610612739.0,CLE,driving finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,15.0,,,,,,,,,,,,,
217,PT06M52.00S,2024-01-11T19:48:40.4Z,2,REGULAR,3pt,Jump Shot,[],1629022,91.27792378449409,95.58823529411765,1610612751,40,26,2024-01-11T19:48:46Z,2160000,False,228.0,29.0,1,right,L. Walker IV 3PT step back (8 PTS),[1629022],1610612751.0,BKN,step back,,,Walker IV,L. Walker IV,,,,,Right Corner 3,24+ Right,22.98,Made,,,,,8.0,,,,,,,,,,,,,
218,PT06M35.00S,2024-01-11T19:48:58.3Z,2,REGULAR,3pt,Jump Shot,[],1627747,32.276609724047304,16.176470588235293,1610612739,43,26,2024-01-11T19:49:02Z,2170000,False,169.0,251.0,1,left,C. LeVert 30' 3PT  (11 PTS) (D. Mitchell 1 AST),"[1627747, 1628378]",1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Right Center,30.26,Made,,,,,11.0,,,,,,,,,D. Mitchell,1628378.0,1.0,,
220,PT06M10.00S,2024-01-11T19:49:23.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629022,94.69448094612353,49.26470588235294,1610612751,43,26,2024-01-11T19:49:27Z,2190000,False,-4.0,-3.0,1,right,MISS L. Walker IV driving floating Shot,[1629022],1610612751.0,BKN,driving floating,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,0.45,Missed,,,,,,,,,,,,,,,,,,
221,PT06M08.00S,2024-01-11T19:49:25.2Z,2,REGULAR,rebound,defensive,[],1627777,,,1610612739,43,26,2024-01-11T19:49:27Z,2200000,False,,,0,,G. Niang REBOUND (Off:0 Def:2),[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,Restricted Area,0-8 Center,,,220.0,2.0,2.0,0.0,,,,,,,,,,,,,,
222,PT06M00.00S,2024-01-11T19:49:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628378,8.804204993429693,65.88541666666667,1610612739,45,26,2024-01-11T19:56:52Z,2210000,False,-79.0,30.0,1,left,D. Mitchell 8' driving floating Jump Shot (17 PTS) (G. Niang 2 AST),"[1628378, 1627777]",1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,8.5,Made,,,,,17.0,,,,,,,,,G. Niang,1627777.0,2.0,,
224,PT06M00.00S,2024-01-11T19:49:41.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,45,26,2024-01-11T19:49:41Z,2230000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M00.00S,2024-01-11T19:49:48.1Z,2,REGULAR,substitution,out,[],202684,,,1610612751,45,26,2024-01-11T19:52:27Z,2240000,False,,,0,,SUB out: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M00.00S,2024-01-11T19:49:48.1Z,2,REGULAR,substitution,out,[],1627777,,,1610612751,45,26,2024-01-11T19:52:27Z,2250000,False,,,0,,SUB out: G. Niang,[1627777],1610612739.0,CLE,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT06M00.00S,2024-01-11T19:49:48.1Z,2,REGULAR,substitution,out,[],1630171,,,1610612751,45,26,2024-01-11T19:52:27Z,2260000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT06M00.00S,2024-01-11T19:49:48.1Z,2,REGULAR,substitution,out,[],1627827,,,1610612751,45,26,2024-01-11T19:52:27Z,2270000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
229,PT06M00.00S,2024-01-11T19:49:48.1Z,2,REGULAR,substitution,in,[],1630241,,,1610612751,45,26,2024-01-11T19:52:27Z,2280000,False,,,0,,SUB in: S. Merrill,[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT06M00.00S,2024-01-11T19:49:48.1Z,2,REGULAR,substitution,in,[],1628386,,,1610612751,45,26,2024-01-11T19:52:27Z,2290000,False,,,0,,SUB in: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M00.00S,2024-01-11T19:49:48.1Z,2,REGULAR,substitution,in,[],1629731,,,1610612751,45,26,2024-01-11T19:52:27Z,2300000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M00.00S,2024-01-11T19:49:48.1Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,45,26,2024-01-11T19:52:27Z,2310000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT05M47.00S,2024-01-11T19:52:49.5Z,2,REGULAR,3pt,Jump Shot,[],1629661,71.04139290407359,74.50980392156863,1610612751,45,26,2024-01-11T19:52:53Z,2320000,False,123.0,220.0,1,right,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
234,PT05M43.00S,2024-01-11T19:52:53.1Z,2,REGULAR,rebound,defensive,[],1630241,,,1610612739,45,26,2024-01-11T19:52:53Z,2330000,False,,,0,,S. Merrill REBOUND (Off:0 Def:3),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Right Center,,,233.0,3.0,3.0,0.0,,,,,,,,,,,,,,
235,PT05M37.00S,2024-01-11T19:52:59.7Z,2,REGULAR,turnover,lost ball,[],1628378,,,1610612739,45,26,2024-01-11T19:53:03Z,2340000,False,,,0,,D. Mitchell lost ball TURNOVER (2 TO),"[1628378, 1629651]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,Claxton,1629651.0,,,,,,,,,,
236,PT05M37.00S,2024-01-11T19:52:59.7Z,2,REGULAR,steal,,[],1629651,,,1610612751,45,26,2024-01-11T19:53:01Z,2350000,False,,,0,,N. Claxton STEAL (1 STL),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
237,PT05M29.00S,2024-01-11T19:53:10.4Z,2,REGULAR,foul,personal,[],1629731,,,1610612751,45,26,2024-01-11T19:58:57Z,2360000,False,,,0,,D. Wade personal FOUL (2 PF),"[1629731, 1629651]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1628951.0,2.0,0.0,Claxton,1629651.0,,,,,
239,PT05M29.00S,2024-01-11T19:53:16.2Z,2,REGULAR,substitution,out,[],1629022,,,1610612751,45,26,2024-01-11T19:53:20Z,2380000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT05M29.00S,2024-01-11T19:53:16.2Z,2,REGULAR,substitution,in,[],1628969,,,1610612751,45,26,2024-01-11T19:53:20Z,2390000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M19.00S,2024-01-11T19:53:44.7Z,2,REGULAR,foul,personal,[],1630241,,,1610612751,45,26,2024-01-11T19:59:30Z,2400000,False,,,0,,S. Merrill personal FOUL (1 PF),"[1630241, 1630560]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1830.0,1.0,0.0,Thomas,1630560.0,,,,,
243,PT05M10.00S,2024-01-11T19:54:12.6Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,90.22667542706965,96.81372549019608,1610612751,45,29,2024-01-11T19:54:18Z,2420000,False,234.0,39.0,1,right,C. Johnson 3PT  (3 PTS) (S. Dinwiddie 2 AST),"[1629661, 203915]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Right Corner 3,24+ Right,23.74,Made,,,,,3.0,,,,,,,,,S. Dinwiddie,203915.0,2.0,,
245,PT04M47.00S,2024-01-11T19:54:35.7Z,2,REGULAR,3pt,Jump Shot,[],1628378,21.23850197109067,89.4607843137255,1610612739,45,29,2024-01-11T19:59:56Z,2440000,False,-197.0,147.0,1,left,MISS D. Mitchell 24' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
246,PT04M44.00S,2024-01-11T19:54:38.7Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,45,29,2024-01-11T19:54:40Z,2450000,False,,,0,,N. Claxton REBOUND (Off:0 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Left Center,,,245.0,5.0,5.0,0.0,,,,,,,,,,,,,,
248,PT04M36.00S,2024-01-11T19:55:29.3Z,2,REGULAR,foul,personal,['1freethrow'],1627747,,,1610612751,45,29,2024-01-11T19:55:55Z,2470000,False,,,0,,C. LeVert away-from-play personal FOUL (2 PF) (Thomas 1 FT),"[1627747, 1630560]",1610612739.0,CLE,away-from-play,,,LeVert,C. LeVert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1628951.0,2.0,0.0,Thomas,1630560.0,,,,,
250,PT04M36.00S,2024-01-11T19:55:58.0Z,2,REGULAR,freethrow,1 of 1,[],1630560,,,1610612751,45,30,2024-01-11T19:55:58Z,2490000,False,,,0,,C. Thomas away-from-play Free Throw 1 of 1 (11 PTS),[1630560],1610612751.0,BKN,away-from-play,,,Thomas,C. Thomas,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
254,PT04M29.00S,2024-01-11T19:56:44.9Z,2,REGULAR,turnover,bad pass,[],1629651,,,1610612751,45,30,2024-01-11T20:03:05Z,2495000,False,,,0,,N. Claxton bad pass TURNOVER (1 TO),"[1629651, 1629731]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Wade,1629731.0,,,,,,,,,,
255,PT04M29.00S,2024-01-11T19:56:44.9Z,2,REGULAR,steal,,[],1629731,,,1610612739,45,30,2024-01-11T19:56:44Z,2497500,False,,,0,,D. Wade STEAL (1 STL),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
251,PT04M29.00S,2024-01-11T19:56:44.9Z,2,REGULAR,jumpball,recovered,[],1628378,,,1610612739,45,30,2024-01-11T20:03:24Z,2500000,False,,,0,,Jump Ball D. Wade vs. N. Claxton: Tip to D. Mitchell,"[1628378, 1629731, 1629651]",1610612739.0,CLE,heldball,D. Mitchell,1628378.0,Mitchell,D. Mitchell,Wade,1629731.0,Claxton,1629651.0,,,,,,,,,,,,,,,,,,,,,,
