actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
176,PT10M30.00S,2023-02-24T03:39:00.3Z,2,REGULAR,3pt,Jump Shot,[],1631101,76.16622864651774,11.27450980392157,1610612757,32,41,2023-02-24T03:39:08Z,1700000,False,-194.0,172.0,1,right,MISS S. Sharpe 25' 3PT,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
177,PT10M28.00S,2023-02-24T03:39:02.3Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612758,32,41,2023-02-24T03:39:08Z,1710000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Left Center,,,176.0,,,,,,,,,,,,,,,,,
179,PT10M25.00S,2023-02-24T03:39:09.5Z,2,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612758,32,41,2023-02-24T03:39:15Z,1730000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (2 TO),[1628368],1610612758.0,SAC,bad pass,,,Fox,D. Fox,,,,,Mid-Range,16-24 Right,,,,2.0,,,,,,,,,,2534.0,,,,,,
180,PT10M14.00S,2023-02-24T03:39:27.1Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1631101,91.01511169513797,80.88235294117648,1610612757,32,41,2023-02-24T03:39:33Z,1740000,False,154.0,32.0,1,right,MISS S. Sharpe 15' pullup Shot,[1631101],1610612757.0,POR,pullup,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Right,15.77,Missed,,,,,,,,,,,,,,,,,,
181,PT10M10.00S,2023-02-24T03:39:31.1Z,2,REGULAR,rebound,defensive,[],1628368,,,1610612758,32,41,2023-02-24T03:39:33Z,1750000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,,,180.0,,,,1.0,1.0,0.0,,,,,,,,,,,
182,PT10M07.00S,2023-02-24T03:39:35.4Z,2,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612758,32,41,2023-02-24T03:39:50Z,1760000,False,,,0,,D. Eubanks shooting personal FOUL (1 PF) (Monk 2 FT),"[1629234, 1628370]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Monk,1628370.0,,
184,PT10M07.00S,2023-02-24T03:40:04.3Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628370,,,1610612758,32,41,2023-02-24T03:40:04Z,1780000,False,,,0,,MISS M. Monk Free Throw 1 of 2,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT10M07.00S,2023-02-24T03:40:04.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,32,41,2023-02-24T03:40:04Z,1790000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,,,
186,PT10M07.00S,2023-02-24T03:40:21.1Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628370,,,1610612758,33,41,2023-02-24T03:40:21Z,1800000,False,,,0,,M. Monk Free Throw 2 of 2 (4 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,,4.0,,,,,,,,,,
187,PT09M55.00S,2023-02-24T03:40:36.9Z,2,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612757,33,41,2023-02-24T03:40:50Z,1810000,False,,,0,,C. Metu shooting personal FOUL (1 PF) (Reddish 2 FT),"[1629002, 1629629]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Reddish,1629629.0,,
189,PT09M55.00S,2023-02-24T03:40:58.6Z,2,REGULAR,freethrow,1 of 2,[],1629629,,,1610612757,33,42,2023-02-24T03:40:58Z,1830000,False,,,0,,C. Reddish Free Throw 1 of 2 (8 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,8.0,,,,,,,,,,
190,PT09M55.00S,2023-02-24T03:41:12.5Z,2,REGULAR,freethrow,2 of 2,[],1629629,,,1610612757,33,43,2023-02-24T03:41:12Z,1840000,False,,,0,,C. Reddish Free Throw 2 of 2 (9 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,9.0,,,,,,,,,,
191,PT09M42.00S,2023-02-24T03:41:27.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,18.2161629434954,57.84313725490197,1610612758,35,43,2023-02-24T03:41:32Z,1850000,False,-39.0,119.0,1,left,D. Fox 12' pullup Jump Shot (5 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,12.5,Made,,,,,,,,5.0,,,,,,,,,,
192,PT09M22.00S,2023-02-24T03:41:46.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629234,82.21090670170827,49.26470588235294,1610612757,35,43,2023-02-24T03:41:53Z,1860000,False,-4.0,115.0,1,right,MISS D. Eubanks 11' floating Shot,[1629234],1610612757.0,POR,floating,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),8-16 Center,11.48,Missed,,,,,,,,,,,,,,,,,,
193,PT09M19.00S,2023-02-24T03:41:49.7Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,35,43,2023-02-24T03:41:53Z,1870000,False,,,0,,T. Lyles REBOUND (Off:1 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,,,192.0,,,,2.0,1.0,1.0,,,,,,,,,,,
195,PT09M15.00S,2023-02-24T03:42:01.9Z,2,REGULAR,foul,personal,[],1631101,,,1610612758,35,43,2023-02-24T03:42:07Z,1890000,False,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1628368]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Fox,1628368.0,,
197,PT09M15.00S,2023-02-24T03:42:08.8Z,2,REGULAR,substitution,out,[],1631101,,,1610612758,35,43,2023-02-24T03:42:17Z,1910000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT09M15.00S,2023-02-24T03:42:08.8Z,2,REGULAR,substitution,out,[],1631133,,,1610612758,35,43,2023-02-24T03:42:17Z,1920000,False,,,0,,SUB out: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT09M15.00S,2023-02-24T03:42:08.8Z,2,REGULAR,substitution,in,[],1629680,,,1610612758,35,43,2023-02-24T03:42:17Z,1930000,False,,,0,,SUB in: M. Thybulle,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,,
200,PT09M15.00S,2023-02-24T03:42:08.8Z,2,REGULAR,substitution,in,[],1629642,,,1610612758,35,43,2023-02-24T03:42:17Z,1940000,False,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT09M05.00S,2023-02-24T03:42:36.0Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203084,13.354139290407357,45.09803921568628,1610612758,37,43,2023-02-24T03:42:40Z,1950000,False,25.0,73.0,1,left,H. Barnes 7' Hook (2 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,7.7,Made,,,,,,,,2.0,,,,,,,,,,
202,PT08M51.00S,2023-02-24T03:42:54.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,89.70105124835742,48.03921568627451,1610612757,37,43,2023-02-24T03:43:01Z,1960000,False,-10.0,44.0,1,right,MISS D. Eubanks cutting DUNK,[1629234],1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,4.54,Missed,,,,,,,,,,,,,,,,,,
203,PT08M49.00S,2023-02-24T03:42:56.6Z,2,REGULAR,rebound,offensive,[],1629234,,,1610612757,37,43,2023-02-24T03:44:06Z,1970000,False,,,0,,D. Eubanks REBOUND (Off:2 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,202.0,,,,3.0,1.0,2.0,,,,,,,,,,,
204,PT08M47.00S,2023-02-24T03:42:59.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,76.5604467805519,12.254901960784313,1610612757,37,43,2023-02-24T03:43:04Z,1980000,False,-189.0,168.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,25.25,Missed,,,,,,,,,,,,,,,,,,
205,PT08M44.00S,2023-02-24T03:43:02.4Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,37,43,2023-02-24T03:43:04Z,1990000,False,,,0,,H. Barnes REBOUND (Off:0 Def:1),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Above the Break 3,24+ Left Center,,,204.0,,,,1.0,1.0,0.0,,,,,,,,,,,
206,PT08M37.00S,2023-02-24T03:43:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.783837056504599,46.07843137254902,1610612758,39,43,2023-02-24T03:43:18Z,2000000,False,20.0,11.0,1,left,D. Fox driving Layup (7 PTS) (H. Barnes 1 AST),"[1628368, 203084]",1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.26,Made,,,,,,,,7.0,H. Barnes,203084.0,1.0,,,,,,,
207,PT08M19.00S,2023-02-24T03:43:27.3Z,2,REGULAR,3pt,Jump Shot,[],1629642,74.06373193166885,82.59803921568627,1610612757,39,43,2023-02-24T03:46:08Z,2010000,False,163.0,191.0,1,right,MISS N. Little 25' pullup 3PT,[1629642],1610612757.0,POR,pullup,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
208,PT08M16.00S,2023-02-24T03:43:30.3Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,39,43,2023-02-24T03:43:32Z,2020000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,207.0,,,,1.0,1.0,0.0,,,,,,,,,,,
209,PT08M12.00S,2023-02-24T03:43:35.5Z,2,REGULAR,2pt,Jump Shot,[],203084,6.652431011826544,71.32352941176471,1610612758,41,43,2023-02-24T03:44:00Z,2030000,False,-107.0,10.0,1,left,H. Barnes 10' floating Jump Shot (4 PTS),[203084],1610612758.0,SAC,floating,,,Barnes,H. Barnes,,,,,Mid-Range,8-16 Left,10.71,Made,,,,,,,,4.0,,,,,,,,,,
210,PT08M12.00S,2023-02-24T03:43:41.8Z,2,REGULAR,foul,personal,['1freethrow'],1627853,,,1610612758,41,43,2023-02-24T03:43:50Z,2040000,False,,,0,,R. Arcidiacono shooting personal FOUL (1 PF) (Barnes 1 FT),"[1627853, 203084]",1610612757.0,POR,shooting,,,Arcidiacono,R. Arcidiacono,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,202027.0,1.0,0.0,Barnes,203084.0,,
212,PT08M12.00S,2023-02-24T03:44:15.9Z,2,REGULAR,freethrow,1 of 1,[],203084,,,1610612758,41,43,2023-02-24T03:44:24Z,2060000,False,,,0,,MISS H. Barnes Free Throw 1 of 1,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
213,PT08M06.00S,2023-02-24T03:44:21.9Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,41,43,2023-02-24T03:44:24Z,2070000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,,,,,212.0,,,,1.0,1.0,0.0,,,,,,,,,,,
214,PT08M02.00S,2023-02-24T03:44:30.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,41,43,2023-02-24T03:44:30Z,2080000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M49.00S,2023-02-24T03:47:35.7Z,2,REGULAR,turnover,bad pass,[],1629629,,,1610612757,41,43,2023-02-24T03:47:42Z,2090000,False,,,0,,C. Reddish bad pass TURNOVER (3 TO),"[1629629, 1629002]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,,,,3.0,Metu,1629002.0,,,,,,,,,,,,,,
217,PT07M49.00S,2023-02-24T03:47:35.7Z,2,REGULAR,steal,,[],1629002,,,1610612758,41,43,2023-02-24T03:47:37Z,2100000,False,,,0,,C. Metu STEAL (2 STL),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
218,PT07M45.00S,2023-02-24T03:47:39.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628370,6.783837056504599,50.49019607843137,1610612758,43,43,2023-02-24T03:47:54Z,2110000,False,-2.0,11.0,1,left,M. Monk running Layup (6 PTS) (D. Fox 2 AST),"[1628370, 1628368]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,6.0,D. Fox,1628368.0,2.0,,,,,,,
220,PT07M23.00S,2023-02-24T03:48:00.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627853,87.86136662286465,63.725490196078425,1610612757,43,43,2023-02-24T03:48:15Z,2130000,False,69.0,62.0,1,right,MISS R. Arcidiacono 9' floating Shot,[1627853],1610612757.0,POR,floating,,,Arcidiacono,R. Arcidiacono,,,,,In The Paint (Non-RA),8-16 Right,9.22,Missed,,,,,,,,,,,,,,,,,,
221,PT07M21.00S,2023-02-24T03:48:02.9Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,43,43,2023-02-24T03:48:15Z,2140000,False,,,0,,C. Metu REBOUND (Off:0 Def:2),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),8-16 Right,,,220.0,,,,2.0,2.0,0.0,,,,,,,,,,,
222,PT07M18.00S,2023-02-24T03:48:06.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1626168,24.129434954007884,88.97058823529412,1610612758,43,43,2023-02-24T03:48:19Z,2150000,False,-195.0,174.0,1,left,MISS T. Lyles 26' running 3PT,[1626168],1610612758.0,SAC,running,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
223,PT07M12.00S,2023-02-24T03:48:12.6Z,2,REGULAR,rebound,defensive,[],1629680,,,1610612757,43,43,2023-02-24T03:48:19Z,2160000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:2),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,,,222.0,,,,2.0,2.0,0.0,,,,,,,,,,,
224,PT07M07.00S,2023-02-24T03:48:17.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629680,88.64980289093299,59.55882352941176,1610612757,43,43,2023-02-24T03:49:34Z,2170000,False,48.0,54.0,1,right,MISS M. Thybulle 7' floating Shot,[1629680],1610612757.0,POR,floating,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
225,PT07M07.00S,2023-02-24T03:48:17.0Z,2,REGULAR,rebound,offensive,[],1629629,,,1610612757,43,43,2023-02-24T03:49:34Z,2180000,False,,,0,,C. Reddish REBOUND (Off:2 Def:0),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,In The Paint (Non-RA),0-8 Center,,,224.0,,,,2.0,0.0,2.0,,,,,,,,,,,
226,PT07M03.00S,2023-02-24T03:48:21.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1627853,67.23061760840999,48.28431372549019,1610612757,43,46,2023-02-24T03:48:33Z,2190000,False,-9.0,256.0,1,right,R. Arcidiacono 25' 3PT  (3 PTS) (C. Reddish 3 AST),"[1627853, 1629629]",1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Center,25.56,Made,,,,,,,,3.0,C. Reddish,1629629.0,3.0,,,,,,,
228,PT06M51.00S,2023-02-24T03:48:36.9Z,2,REGULAR,foul,personal,[],1629680,,,1610612758,43,46,2023-02-24T03:48:47Z,2210000,False,,,0,,M. Thybulle personal FOUL (1 PF),"[1629680, 1628368]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Fox,1628368.0,,
230,PT06M51.00S,2023-02-24T03:48:46.8Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,43,46,2023-02-24T03:48:55Z,2230000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT06M51.00S,2023-02-24T03:48:46.8Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,43,46,2023-02-24T03:48:55Z,2240000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT06M51.00S,2023-02-24T03:48:46.8Z,2,REGULAR,substitution,out,[],1629002,,,1610612758,43,46,2023-02-24T03:48:55Z,2250000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT06M51.00S,2023-02-24T03:48:46.8Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,43,46,2023-02-24T03:48:55Z,2260000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M51.00S,2023-02-24T03:48:46.8Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,43,46,2023-02-24T03:48:55Z,2270000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M51.00S,2023-02-24T03:48:46.8Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,43,46,2023-02-24T03:48:55Z,2280000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT06M36.00S,2023-02-24T03:49:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627734,12.171484888304862,46.32352941176471,1610612758,43,46,2023-02-24T03:49:34Z,2290000,False,18.0,62.0,1,left,MISS D. Sabonis 6' turnaround fadeaway Shot,[1627734],1610612758.0,SAC,turnaround fadeaway,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,6.46,Missed,,,,,,,,,,,,,,,,,,
237,PT06M34.00S,2023-02-24T03:49:27.9Z,2,REGULAR,rebound,defensive,[],1627853,,,1610612757,43,46,2023-02-24T03:49:34Z,2300000,False,,,0,,R. Arcidiacono REBOUND (Off:0 Def:5),[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,In The Paint (Non-RA),0-8 Center,,,236.0,,,,5.0,5.0,0.0,,,,,,,,,,,
238,PT06M28.00S,2023-02-24T03:49:33.9Z,2,REGULAR,3pt,Jump Shot,[],1629629,74.32654402102497,15.931372549019606,1610612757,43,46,2023-02-24T03:49:39Z,2310000,False,-170.0,189.0,1,right,MISS C. Reddish 25' 3PT,[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Above the Break 3,24+ Left Center,25.43,Missed,,,,,,,,,,,,,,,,,,
239,PT06M26.00S,2023-02-24T03:49:35.9Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,43,46,2023-02-24T03:49:39Z,2320000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:6),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,,,238.0,,,,6.0,6.0,0.0,,,,,,,,,,,
240,PT06M21.00S,2023-02-24T03:49:41.8Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,43,46,2023-02-24T03:49:46Z,2330000,False,,,0,,D. Sabonis bad pass TURNOVER (2 TO),"[1627734, 1629680]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Right,,,,2.0,Thybulle,1629680.0,,,,,,,,,,,,,,
241,PT06M21.00S,2023-02-24T03:49:41.8Z,2,REGULAR,steal,,[],1629680,,,1610612757,43,46,2023-02-24T03:49:44Z,2340000,False,,,0,,M. Thybulle STEAL (1 STL),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
242,PT06M09.00S,2023-02-24T03:49:53.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1627853,72.09264126149803,20.833333333333336,1610612757,43,46,2023-02-24T03:49:58Z,2350000,False,-146.0,210.0,1,right,MISS R. Arcidiacono 25' 3PT,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,Above the Break 3,24+ Left Center,25.55,Missed,,,,,,,,,,,,,,,,,,
243,PT06M05.00S,2023-02-24T03:49:57.1Z,2,REGULAR,rebound,defensive,[],1628989,,,1610612758,43,46,2023-02-24T03:49:58Z,2360000,False,,,0,,K. Huerter REBOUND (Off:0 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,,,242.0,,,,1.0,1.0,0.0,,,,,,,,,,,
244,PT05M54.00S,2023-02-24T03:50:11.4Z,2,REGULAR,turnover,out-of-bounds,[],1627734,,,1610612758,43,46,2023-02-24T03:50:29Z,2370000,False,,,0,,D. Sabonis lost ball out-of-bounds TURNOVER (3 TO),[1627734],1610612758.0,SAC,lost ball,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,,,,3.0,,,,,,,,,,202027.0,,,,,,
245,PT05M54.00S,2023-02-24T03:50:14.1Z,2,REGULAR,substitution,out,[],1626168,,,1610612757,43,46,2023-02-24T03:50:24Z,2380000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M54.00S,2023-02-24T03:50:14.1Z,2,REGULAR,substitution,out,[],1629234,,,1610612757,43,46,2023-02-24T03:50:24Z,2390000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M54.00S,2023-02-24T03:50:14.1Z,2,REGULAR,substitution,out,[],1627853,,,1610612757,43,46,2023-02-24T03:50:24Z,2400000,False,,,0,,SUB out: R. Arcidiacono,[1627853],1610612757.0,POR,,,,Arcidiacono,R. Arcidiacono,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT05M54.00S,2023-02-24T03:50:14.1Z,2,REGULAR,substitution,in,[],1631099,,,1610612757,43,46,2023-02-24T03:50:24Z,2410000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
249,PT05M54.00S,2023-02-24T03:50:14.1Z,2,REGULAR,substitution,in,[],1630570,,,1610612757,43,46,2023-02-24T03:50:24Z,2420000,False,,,0,,SUB in: T. Watford,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M54.00S,2023-02-24T03:50:14.1Z,2,REGULAR,substitution,in,[],1630553,,,1610612757,43,46,2023-02-24T03:50:24Z,2430000,False,,,0,,SUB in: K. Johnson,[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M40.00S,2023-02-24T03:50:43.3Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630553,81.553876478318,47.794117647058826,1610612757,43,46,2023-02-24T03:50:49Z,2440000,False,-11.0,121.0,1,right,MISS K. Johnson 12' turnaround Shot,[1630553],1610612757.0,POR,turnaround,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),8-16 Center,12.14,Missed,,,,,,,,,,,,,,,,,,
252,PT05M36.00S,2023-02-24T03:50:47.3Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,43,46,2023-02-24T03:50:49Z,2450000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:7),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,251.0,,,,7.0,7.0,0.0,,,,,,,,,,,
253,PT05M31.00S,2023-02-24T03:50:52.4Z,2,REGULAR,2pt,Jump Shot,[],1631099,22.026938239159,59.068627450980394,1610612758,45,46,2023-02-24T03:51:02Z,2460000,False,-45.0,155.0,1,left,K. Murray 16' fadeaway Jump Shot (5 PTS),[1631099],1610612758.0,SAC,fadeaway,,,Murray,K. Murray,,,,,Mid-Range,16-24 Center,16.11,Made,,,,,,,,5.0,,,,,,,,,,
254,PT05M14.00S,2023-02-24T03:51:13.7Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612757,45,46,2023-02-24T03:51:39Z,2470000,False,,,0,,D. Mitchell shooting personal FOUL (2 PF) (Reddish 2 FT),"[1630558, 1629629]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,203054.0,2.0,0.0,Reddish,1629629.0,,
256,PT05M14.00S,2023-02-24T03:51:42.6Z,2,REGULAR,freethrow,1 of 2,[],1629629,,,1610612757,45,47,2023-02-24T03:51:42Z,2490000,False,,,0,,C. Reddish Free Throw 1 of 2 (10 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,10.0,,,,,,,,,,
257,PT05M14.00S,2023-02-24T03:51:55.9Z,2,REGULAR,freethrow,2 of 2,[],1629629,,,1610612757,45,48,2023-02-24T03:51:56Z,2500000,False,,,0,,C. Reddish Free Throw 2 of 2 (11 PTS),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,,,,Made,,,,,,,,11.0,,,,,,,,,,
