actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
173,PT11M31.00S,2022-12-29T03:39:47.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202397,93.24901445466492,57.59803921568627,1610612743,27,42,2022-12-29T03:39:57Z,1730000,False,38.0,11.0,1,right,I. Smith driving Layup (2 PTS),[202397],1610612743.0,DEN,driving,,,Smith,I. Smith,,,,,,Restricted Area,0-8 Center,3.96,Made,2.0,,,,,,,,,,,,,,,,
174,PT11M24.00S,2022-12-29T03:39:55.1Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,5.469776609724048,53.67647058823529,1610612758,29,42,2022-12-29T03:47:12Z,1740000,False,-18.0,-1.0,1,left,D. Fox running Layup (5 PTS),[1628368],1610612758.0,SAC,running,,,Fox,D. Fox,,,,,,Restricted Area,0-8 Center,1.84,Made,5.0,,,,,,,,,,,,,,,,
176,PT11M09.00S,2022-12-29T03:40:31.3Z,2,REGULAR,foul,offensive,[],1629008,,,1610612743,29,42,2022-12-29T03:50:03Z,1760000,False,,,0,,M. Porter Jr. offensive FOUL (1 PF),"[1629008, 1631099]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,204059.0,Mid-Range,16-24 Left Center,,,,1.0,0.0,Murray,1631099.0,,,,,,,,,,,,
178,PT11M09.00S,2022-12-29T03:40:31.3Z,2,REGULAR,turnover,offensive foul,[],1629008,,,1610612743,29,42,2022-12-29T03:50:03Z,1780000,False,,,0,,M. Porter Jr. offensive foul TURNOVER (1 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,204059.0,Mid-Range,16-24 Left Center,,,,,,,,,,,1.0,,,,,,,,
180,PT11M09.00S,2022-12-29T03:40:41.8Z,2,REGULAR,substitution,out,[],1631099,,,1610612758,29,42,2022-12-29T03:41:19Z,1790000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT11M09.00S,2022-12-29T03:40:41.8Z,2,REGULAR,substitution,in,[],1629644,,,1610612758,29,42,2022-12-29T03:41:19Z,1800000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT11M09.00S,2022-12-29T03:41:27.6Z,2,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612758,29,42,2022-12-29T03:41:45Z,1820000,False,,,0,,TEAM foul technical,[],1610612758.0,SAC,delay,,,,,,,,,1627964.0,,,,,,,,,,,,,,,,,,,,,
184,PT11M09.00S,2022-12-29T03:41:46.4Z,2,REGULAR,freethrow,1 of 1,[],1629008,,,1610612758,29,43,2022-12-29T03:41:46Z,1830000,False,,,0,,M. Porter Jr. technical Free Throw 1 of 1 (14 PTS),[1629008],1610612743.0,DEN,technical,,,Porter Jr.,M. Porter Jr.,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,
185,PT10M53.00S,2022-12-29T03:41:52.8Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628368,6.1268068331143235,61.274509803921575,1610612758,29,43,2022-12-29T03:41:59Z,1840000,False,-56.0,5.0,1,left,MISS D. Fox Jump Shot,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,In The Paint (Non-RA),0-8 Center,5.66,Missed,,,,,,,,,,,,,,,,,
186,PT10M51.00S,2022-12-29T03:41:54.8Z,2,REGULAR,rebound,defensive,[],201599,,,1610612743,29,43,2022-12-29T03:41:59Z,1850000,False,,,0,,D. Jordan REBOUND (Off:0 Def:4),[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,185.0,,,,,,,4.0,4.0,0.0
187,PT10M48.00S,2022-12-29T03:41:59.0Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631128,89.83245729303549,39.21568627450981,1610612743,29,45,2022-12-29T03:42:11Z,1860000,False,-54.0,43.0,1,right,C. Braun 6' running Layup (2 PTS),[1631128],1610612743.0,DEN,running,,,Braun,C. Braun,,,,,,In The Paint (Non-RA),0-8 Center,6.9,Made,2.0,,,,,,,,,,,,,,,,
188,PT10M34.00S,2022-12-29T03:42:16.6Z,2,REGULAR,foul,personal,[],202397,,,1610612758,29,45,2022-12-29T03:42:25Z,1870000,False,,,0,,I. Smith personal FOUL (1 PF),"[202397, 1626168]",1610612743.0,DEN,,,,Smith,I. Smith,,,,,1627964.0,Mid-Range,16-24 Left Center,,,,1.0,0.0,Lyles,1626168.0,,,,,,,,,,,,
190,PT10M29.00S,2022-12-29T03:42:40.9Z,2,REGULAR,3pt,Jump Shot,[],1628370,22.683968462549277,10.784313725490197,1610612758,29,45,2022-12-29T03:42:45Z,1890000,False,196.0,161.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,
191,PT10M25.00S,2022-12-29T03:42:44.9Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,29,45,2022-12-29T03:42:45Z,1900000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,190.0,,,,,,,1.0,1.0,0.0
192,PT10M19.00S,2022-12-29T03:42:53.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,92.32917214191852,41.911764705882355,1610612743,29,45,2022-12-29T03:43:01Z,1910000,False,-40.0,20.0,1,right,MISS M. Porter Jr. driving Layup - blocked,"[1629008, 1629644]",1610612743.0,DEN,driving,,,Porter Jr.,M. Porter Jr.,,,,,,In The Paint (Non-RA),0-8 Center,4.49,Missed,,,,,,Okpala,1629644.0,,,,,,,,,,
193,PT10M19.00S,2022-12-29T03:42:53.0Z,2,REGULAR,block,,[],1629644,,,1610612743,29,45,2022-12-29T03:42:56Z,1920000,False,,,0,,K. Okpala BLOCK (1 BLK),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
194,PT10M19.00S,2022-12-29T03:42:53.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612743,29,45,2022-12-29T03:43:01Z,1930000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,192.0,,,,,,,,,
196,PT10M11.00S,2022-12-29T03:43:15.3Z,2,REGULAR,turnover,lost ball,[],1631128,,,1610612743,29,45,2022-12-29T03:43:29Z,1950000,False,,,0,,C. Braun lost ball TURNOVER (1 TO),"[1631128, 1626158]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1.0,Holmes,1626158.0,,,,,,
197,PT10M11.00S,2022-12-29T03:43:15.3Z,2,REGULAR,steal,,[],1626158,,,1610612758,29,45,2022-12-29T03:43:29Z,1960000,False,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,
199,PT10M05.00S,2022-12-29T03:43:35.0Z,2,REGULAR,foul,personal,[],1631128,,,1610612758,29,45,2022-12-29T03:43:42Z,1980000,False,,,0,,C. Braun personal FOUL (1 PF),"[1631128, 1628368]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,204059.0,Mid-Range,8-16 Center,,,,1.0,0.0,Fox,1628368.0,,,,,,,,,,,,
201,PT09M53.00S,2022-12-29T03:44:01.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,22.421156373193167,10.53921568627451,1610612758,29,45,2022-12-29T03:44:08Z,2000000,False,197.0,158.0,1,left,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,
202,PT09M48.00S,2022-12-29T03:44:06.0Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612743,29,45,2022-12-29T03:44:08Z,2010000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:2),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,201.0,,,,,,,2.0,2.0,0.0
203,PT09M45.00S,2022-12-29T03:44:11.5Z,2,REGULAR,foul,personal,[],1626158,,,1610612743,29,45,2022-12-29T03:44:25Z,2020000,False,,,0,,R. Holmes personal FOUL (2 PF),"[1626158, 1631128]",1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,204059.0,Restricted Area,0-8 Center,,,,2.0,0.0,Braun,1631128.0,,,,,,,,,,,,
205,PT09M37.00S,2022-12-29T03:44:44.6Z,2,REGULAR,2pt,Jump Shot,[],202397,81.553876478318,68.87254901960785,1610612743,29,47,2022-12-29T03:44:48Z,2040000,False,94.0,121.0,1,right,I. Smith 15' pullup Jump Shot (4 PTS),[202397],1610612743.0,DEN,pullup,,,Smith,I. Smith,,,,,,Mid-Range,8-16 Right,15.34,Made,4.0,,,,,,,,,,,,,,,,
206,PT09M22.00S,2022-12-29T03:44:58.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626168,7.178055190538765,45.09803921568628,1610612758,31,47,2022-12-29T03:45:03Z,2050000,False,25.0,15.0,1,left,T. Lyles driving Layup (5 PTS) (D. Fox 5 AST),"[1626168, 1628368]",1610612758.0,SAC,driving,,,Lyles,T. Lyles,,,,,,Restricted Area,0-8 Center,2.87,Made,5.0,,,,,,,,,,,D. Fox,1628368.0,5.0,,,
208,PT09M11.00S,2022-12-29T03:45:10.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201599,91.01511169513797,59.55882352941176,1610612743,31,47,2022-12-29T03:45:23Z,2070000,False,48.0,32.0,1,right,MISS D. Jordan Layup - blocked,"[201599, 1626158]",1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,Holmes,1626158.0,,,,,,,,,,
209,PT09M11.00S,2022-12-29T03:45:10.4Z,2,REGULAR,block,,[],1626158,,,1610612743,31,47,2022-12-29T03:45:13Z,2080000,False,,,0,,R. Holmes BLOCK (1 BLK),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
210,PT09M07.00S,2022-12-29T03:45:14.4Z,2,REGULAR,rebound,defensive,[],1629644,,,1610612758,31,47,2022-12-29T03:45:23Z,2090000,False,,,0,,K. Okpala REBOUND (Off:0 Def:1),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,208.0,,,,,,,1.0,1.0,0.0
211,PT09M07.00S,2022-12-29T03:45:16.3Z,2,REGULAR,foul,personal,['2freethrow'],1631128,,,1610612758,31,47,2022-12-29T03:45:28Z,2100000,False,,,0,,C. Braun shooting personal FOUL (2 PF) (Monk 2 FT),"[1631128, 1628370]",1610612743.0,DEN,shooting,,,Braun,C. Braun,,,,,204059.0,Restricted Area,0-8 Center,,,,2.0,0.0,Monk,1628370.0,,,,,,,,,,,,
213,PT09M07.00S,2022-12-29T03:45:38.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1628370,,,1610612758,32,47,2022-12-29T03:45:38Z,2120000,False,,,0,,M. Monk Free Throw 1 of 2 (3 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,
214,PT09M07.00S,2022-12-29T03:45:58.3Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1628370,,,1610612758,33,47,2022-12-29T03:45:58Z,2130000,False,,,0,,M. Monk Free Throw 2 of 2 (4 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,
215,PT08M54.00S,2022-12-29T03:46:20.5Z,2,REGULAR,foul,personal,[],1626168,,,1610612743,33,47,2022-12-29T03:46:31Z,2140000,False,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 201599]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,1627964.0,In The Paint (Non-RA),0-8 Center,,,,1.0,0.0,Jordan,201599.0,,,,,,,,,,,,
217,PT08M48.00S,2022-12-29T03:46:46.9Z,2,REGULAR,foul,offensive,[],1629008,,,1610612743,33,47,2022-12-29T03:46:57Z,2160000,False,,,0,,M. Porter Jr. offensive FOUL (2 PF),"[1629008, 1629644]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,1627964.0,Mid-Range,16-24 Center,,,,2.0,0.0,Okpala,1629644.0,,,,,,,,,,,,
219,PT08M48.00S,2022-12-29T03:46:46.9Z,2,REGULAR,turnover,offensive foul,[],1629008,,,1610612743,33,47,2022-12-29T03:46:46Z,2180000,False,,,0,,M. Porter Jr. offensive foul TURNOVER (2 TO),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,1627964.0,Mid-Range,16-24 Center,,,,,,,,,,,2.0,,,,,,,,
220,PT08M43.00S,2022-12-29T03:46:59.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628368,5.995400788436268,51.71568627450981,1610612758,35,47,2022-12-29T03:49:27Z,2190000,False,-9.0,4.0,1,left,D. Fox running reverse Layup (7 PTS),[1628368],1610612758.0,SAC,running reverse,,,Fox,D. Fox,,,,,,Restricted Area,0-8 Center,0.94,Made,7.0,,,,,,,,,,,,,,,,
221,PT08M43.00S,2022-12-29T03:47:05.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,35,47,2022-12-29T03:47:05Z,2200000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M43.00S,2022-12-29T03:49:27.8Z,2,REGULAR,substitution,out,[],1626158,,,1610612743,35,47,2022-12-29T03:50:01Z,2210000,False,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M43.00S,2022-12-29T03:49:27.8Z,2,REGULAR,substitution,out,[],1626168,,,1610612743,35,47,2022-12-29T03:50:01Z,2220000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT08M43.00S,2022-12-29T03:49:27.8Z,2,REGULAR,substitution,out,[],1629008,,,1610612743,35,47,2022-12-29T03:50:01Z,2230000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT08M43.00S,2022-12-29T03:49:27.8Z,2,REGULAR,substitution,in,[],1627734,,,1610612743,35,47,2022-12-29T03:50:01Z,2240000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT08M43.00S,2022-12-29T03:49:27.8Z,2,REGULAR,substitution,in,[],203084,,,1610612743,35,47,2022-12-29T03:50:01Z,2250000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
227,PT08M43.00S,2022-12-29T03:49:27.8Z,2,REGULAR,substitution,in,[],203484,,,1610612743,35,47,2022-12-29T03:50:01Z,2260000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
228,PT08M21.00S,2022-12-29T03:50:20.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,84.70762155059133,50.73529411764706,1610612743,35,49,2022-12-29T03:50:24Z,2270000,False,4.0,91.0,1,right,K. Caldwell-Pope 9' floating Jump Shot (5 PTS) (I. Smith 2 AST),"[203484, 202397]",1610612743.0,DEN,floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,In The Paint (Non-RA),8-16 Center,9.13,Made,5.0,,,,,,,,,,,I. Smith,202397.0,2.0,,,
230,PT08M08.00S,2022-12-29T03:50:33.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,5.995400788436268,47.30392156862745,1610612758,37,49,2022-12-29T03:50:43Z,2290000,False,13.0,4.0,1,left,D. Sabonis cutting Layup (10 PTS) (D. Fox 6 AST),"[1627734, 1628368]",1610612758.0,SAC,cutting,,,Sabonis,D. Sabonis,,,,,,Restricted Area,0-8 Center,1.41,Made,10.0,,,,,,,,,,,D. Fox,1628368.0,6.0,,,
232,PT07M51.00S,2022-12-29T03:50:49.8Z,2,REGULAR,turnover,lost ball,[],1628427,,,1610612743,37,49,2022-12-29T03:50:57Z,2310000,False,,,0,,V. Cancar lost ball TURNOVER (1 TO),"[1628427, 1629644]",1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,Okpala,1629644.0,,,,,,
233,PT07M51.00S,2022-12-29T03:50:49.8Z,2,REGULAR,steal,,[],1629644,,,1610612758,37,49,2022-12-29T03:50:52Z,2320000,False,,,0,,K. Okpala STEAL (1 STL),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,
234,PT07M50.00S,2022-12-29T03:51:04.6Z,2,REGULAR,substitution,out,[],1628368,,,1610612758,37,49,2022-12-29T03:51:09Z,2330000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT07M50.00S,2022-12-29T03:51:04.6Z,2,REGULAR,substitution,in,[],1630558,,,1610612758,37,49,2022-12-29T03:51:09Z,2340000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT07M50.00S,2022-12-29T03:51:24.7Z,2,REGULAR,substitution,out,[],1628370,,,1610612758,37,49,2022-12-29T03:52:18Z,2345000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT07M50.00S,2022-12-29T03:51:24.7Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,37,49,2022-12-29T03:52:18Z,2348750,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT07M50.00S,2022-12-29T03:51:24.7Z,2,REGULAR,substitution,in,[],1630192,,,1610612758,37,49,2022-12-29T03:52:18Z,2349375,False,,,0,,SUB in: Z. Nnaji,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT07M50.00S,2022-12-29T03:51:24.7Z,2,REGULAR,substitution,out,[],1628427,,,1610612758,37,49,2022-12-29T03:54:12Z,2349687,False,,,0,,SUB out: V. Cancar,[1628427],1610612743.0,DEN,,,,Cancar,V. Cancar,,,,,,,,,,,,,,,,,,,,,,,,,,
236,PT07M47.00S,2022-12-29T03:51:44.8Z,2,REGULAR,jumpball,recovered,[],1631128,,,1610612758,37,49,2022-12-29T03:53:43Z,2350000,False,,,0,,Jump Ball K. Caldwell-Pope vs. K. Okpala: Tip to C. Braun,"[1631128, 203484, 1629644]",1610612743.0,DEN,heldball,C. Braun,1631128.0,Braun,C. Braun,Caldwell-Pope,203484.0,Okpala,1629644.0,,,,,,,,,,,,,,,,,,,,,,
239,PT07M47.00S,2022-12-29T03:51:44.8Z,2,REGULAR,turnover,lost ball,[],1629644,,,1610612758,37,49,2022-12-29T03:51:44Z,2380000,False,,,0,,K. Okpala lost ball TURNOVER (1 TO),"[1629644, 203484]",1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,,
240,PT07M47.00S,2022-12-29T03:51:44.8Z,2,REGULAR,steal,,[],203484,,,1610612743,37,49,2022-12-29T03:51:44Z,2390000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT07M43.00S,2022-12-29T03:51:57.4Z,2,REGULAR,foul,personal,[],1628989,,,1610612743,37,49,2022-12-29T03:52:22Z,2400000,False,,,0,,K. Huerter personal FOUL (2 PF),"[1628989, 201599]",1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,1627964.0,In The Paint (Non-RA),0-8 Center,,,,2.0,0.0,Jordan,201599.0,,,,,,,,,,,,
247,PT07M36.00S,2022-12-29T03:52:17.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630192,93.24901445466492,47.05882352941176,1610612743,37,51,2022-12-29T03:52:26Z,2420000,False,-15.0,11.0,1,right,Z. Nnaji reverse Layup (6 PTS) (I. Smith 3 AST),"[1630192, 202397]",1610612743.0,DEN,reverse,,,Nnaji,Z. Nnaji,,,,,,Restricted Area,0-8 Center,1.84,Made,6.0,,,,,,,,,,,I. Smith,202397.0,3.0,,,
249,PT07M20.00S,2022-12-29T03:52:31.8Z,2,REGULAR,3pt,Jump Shot,[],1628989,23.866622864651774,12.745098039215685,1610612758,37,51,2022-12-29T03:52:37Z,2440000,False,186.0,172.0,1,left,MISS K. Huerter 25' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,Above the Break 3,24+ Right Center,25.34,Missed,,,,,,,,,,,,,,,,,
250,PT07M19.00S,2022-12-29T03:52:32.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,37,51,2022-12-29T03:52:37Z,2450000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,249.0,,,,,,,,,
251,PT07M19.00S,2022-12-29T03:52:37.7Z,2,REGULAR,foul,personal,[],1631128,,,1610612758,37,51,2022-12-29T03:53:15Z,2460000,False,,,0,,C. Braun loose ball personal FOUL (3 PF),"[1631128, 203084]",1610612743.0,DEN,loose ball,,,Braun,C. Braun,,,,,1627964.0,Restricted Area,0-8 Center,,,,3.0,0.0,Barnes,203084.0,,,,,,,,,,,,
253,PT07M19.00S,2022-12-29T03:52:45.3Z,2,REGULAR,substitution,out,[],1631128,,,1610612758,37,51,2022-12-29T03:52:58Z,2480000,False,,,0,,SUB out: C. Braun,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M19.00S,2022-12-29T03:52:45.3Z,2,REGULAR,substitution,out,[],201599,,,1610612758,37,51,2022-12-29T03:52:58Z,2490000,False,,,0,,SUB out: D. Jordan,[201599],1610612743.0,DEN,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M19.00S,2022-12-29T03:52:45.3Z,2,REGULAR,substitution,in,[],203999,,,1610612758,37,51,2022-12-29T03:52:58Z,2500000,False,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M19.00S,2022-12-29T03:52:45.3Z,2,REGULAR,substitution,in,[],1628432,,,1610612758,37,51,2022-12-29T03:52:58Z,2510000,False,,,0,,SUB in: D. Reed,[1628432],1610612743.0,DEN,,,,Reed,D. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M12.00S,2022-12-29T03:53:10.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628989,6.652431011826544,53.431372549019606,1610612758,37,51,2022-12-29T03:53:18Z,2520000,False,-17.0,10.0,1,left,MISS K. Huerter driving Layup,[1628989],1610612758.0,SAC,driving,,,Huerter,K. Huerter,,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,
258,PT07M11.00S,2022-12-29T03:53:11.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612743,37,51,2022-12-29T03:53:18Z,2530000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,257.0,,,,,,,,,
260,PT06M54.00S,2022-12-29T03:53:34.9Z,2,REGULAR,2pt,Jump Shot,[],203999,79.45137976346912,48.77450980392157,1610612743,37,53,2022-12-29T03:53:46Z,2550000,False,-6.0,141.0,1,right,N. Jokic 14' Jump Shot (14 PTS) (D. Reed 1 AST),"[203999, 1628432]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,Mid-Range,8-16 Center,14.08,Made,14.0,,,,,,,,,,,D. Reed,1628432.0,1.0,,,
262,PT06M44.00S,2022-12-29T03:53:45.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,6.258212877792378,52.450980392156865,1610612758,39,53,2022-12-29T03:53:51Z,2570000,False,-12.0,6.0,1,left,D. Sabonis Layup (12 PTS) (D. Mitchell 1 AST),"[1627734, 1630558]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,Restricted Area,0-8 Center,1.38,Made,12.0,,,,,,,,,,,D. Mitchell,1630558.0,1.0,,,
264,PT06M31.00S,2022-12-29T03:53:57.7Z,2,REGULAR,2pt,Jump Shot,[],203484,73.80091984231275,39.21568627450981,1610612743,39,55,2022-12-29T03:54:06Z,2590000,False,-54.0,194.0,1,right,K. Caldwell-Pope 20' Jump Shot (7 PTS) (N. Jokic 4 AST),"[203484, 203999]",1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,Mid-Range,16-24 Center,20.12,Made,7.0,,,,,,,,,,,N. Jokic,203999.0,4.0,,,
265,PT06M20.00S,2022-12-29T03:54:09.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203084,9.411957950065702,42.8921568627451,1610612758,39,55,2022-12-29T03:54:20Z,2600000,False,36.0,36.0,1,left,MISS H. Barnes Layup - blocked,"[203084, 1630192]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,Nnaji,1630192.0,,,,,,,,,,
266,PT06M20.00S,2022-12-29T03:54:09.4Z,2,REGULAR,block,,[],1630192,,,1610612758,39,55,2022-12-29T03:54:11Z,2610000,False,,,0,,Z. Nnaji BLOCK (1 BLK),[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
