actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
82,PT04M15.00S,2023-01-21T03:22:46.0Z,1,REGULAR,3pt,Jump Shot,[],1628983,68.9388961892247,31.61764705882353,1610612760,18,25,2023-01-21T03:23:01Z,820000,False,-92.0,239.0,1,right,S. Gilgeous-Alexander 25' 3PT step back (7 PTS),[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Above the Break 3,24+ Left Center,25.65,Made,,,,,,,7.0,,,,,,,,,,,
83,PT03M58.00S,2023-01-21T03:23:02.5Z,1,REGULAR,3pt,Jump Shot,[],1628989,16.90210249671485,94.36274509803921,1610612758,18,25,2023-01-21T03:23:08Z,830000,False,-222.0,106.0,1,left,MISS K. Huerter 24' 3PT,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Left Center,24.6,Missed,,,,,,,,,,,,,,,,,,
84,PT03M55.00S,2023-01-21T03:23:05.5Z,1,REGULAR,rebound,defensive,[],1631119,,,1610612760,18,25,2023-01-21T03:23:08Z,840000,False,,,0,,J. Williams REBOUND (Off:0 Def:2),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,83.0,2.0,2.0,0.0,,,,,,,,,,,,,,
85,PT03M45.00S,2023-01-21T03:23:14.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,82.60512483574244,48.529411764705884,1610612760,18,25,2023-01-21T03:23:25Z,850000,False,-7.0,111.0,1,right,MISS S. Gilgeous-Alexander 11' pullup Shot,[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),8-16 Center,11.12,Missed,,,,,,,,,,,,,,,,,,
86,PT03M41.00S,2023-01-21T03:23:18.9Z,1,REGULAR,rebound,defensive,[],1630558,,,1610612758,18,25,2023-01-21T03:23:25Z,860000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,,,
87,PT03M36.00S,2023-01-21T03:23:25.0Z,1,REGULAR,turnover,bad pass,[],1627734,,,1610612758,18,25,2023-01-21T03:24:06Z,870000,False,,,0,,D. Sabonis bad pass TURNOVER (3 TO),"[1627734, 1629652]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,3.0,,,,,,,,,Dort,1629652.0,,
88,PT03M36.00S,2023-01-21T03:23:25.0Z,1,REGULAR,steal,,[],1629652,,,1610612760,18,25,2023-01-21T04:19:08Z,880000,False,,,0,,L. Dort STEAL (1 STL),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT03M20.00S,2023-01-21T03:23:41.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631119,67.62483574244416,47.549019607843135,1610612760,18,25,2023-01-21T03:23:52Z,890000,False,-12.0,252.0,1,right,MISS J. Williams 25' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
90,PT03M17.00S,2023-01-21T03:23:44.3Z,1,REGULAR,rebound,defensive,[],1628989,,,1610612758,18,25,2023-01-21T03:23:52Z,900000,False,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Center,,,89.0,2.0,1.0,1.0,,,,,,,,,,,,,,
91,PT03M05.00S,2023-01-21T03:23:56.4Z,1,REGULAR,3pt,Jump Shot,[],1631099,32.276609724047304,49.754901960784316,1610612758,21,25,2023-01-21T03:24:02Z,910000,False,1.0,251.0,1,left,K. Murray 25' 3PT  (10 PTS) (D. Sabonis 4 AST),"[1631099, 1627734]",1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Center,25.09,Made,,,,,,,10.0,D. Sabonis,1627734.0,4.0,,,,,,,,
93,PT03M03.00S,2023-01-21T03:24:09.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,21,25,2023-01-21T03:24:09Z,930000,False,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,out,[],1628989,,,1610612760,21,25,2023-01-21T03:26:56Z,940000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,out,[],1627734,,,1610612760,21,25,2023-01-21T03:26:56Z,950000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,out,[],1629644,,,1610612760,21,25,2023-01-21T03:26:56Z,960000,False,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,out,[],1629652,,,1610612760,21,25,2023-01-21T03:26:56Z,970000,False,,,0,,SUB out: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,out,[],1631119,,,1610612760,21,25,2023-01-21T03:26:56Z,980000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,in,[],1629002,,,1610612760,21,25,2023-01-21T03:26:56Z,990000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,in,[],1628370,,,1610612760,21,25,2023-01-21T03:26:56Z,1000000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,in,[],203084,,,1610612760,21,25,2023-01-21T03:26:56Z,1010000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,in,[],203488,,,1610612760,21,25,2023-01-21T03:26:56Z,1020000,False,,,0,,SUB in: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT03M03.00S,2023-01-21T03:26:27.7Z,1,REGULAR,substitution,in,[],1630544,,,1610612760,21,25,2023-01-21T03:26:56Z,1030000,False,,,0,,SUB in: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M46.00S,2023-01-21T03:27:13.4Z,1,REGULAR,foul,personal,['2freethrow'],1629002,,,1610612760,21,25,2023-01-21T03:27:27Z,1040000,False,,,0,,C. Metu shooting personal FOUL (1 PF) (Gilgeous-Alexander 2 FT),"[1629002, 1628983]",1610612758.0,SAC,shooting,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,
106,PT02M46.00S,2023-01-21T03:27:31.2Z,1,REGULAR,freethrow,1 of 2,[],1628983,,,1610612760,21,26,2023-01-21T03:27:31Z,1060000,False,,,0,,S. Gilgeous-Alexander Free Throw 1 of 2 (8 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
107,PT02M46.00S,2023-01-21T03:27:44.6Z,1,REGULAR,freethrow,2 of 2,[],1628983,,,1610612760,21,27,2023-01-21T03:27:44Z,1070000,False,,,0,,S. Gilgeous-Alexander Free Throw 2 of 2 (9 PTS),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
108,PT02M33.00S,2023-01-21T03:27:59.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.652431011826544,50.73529411764706,1610612758,23,27,2023-01-21T03:28:05Z,1080000,False,-4.0,10.0,1,left,C. Metu cutting DUNK (2 PTS) (M. Monk 1 AST),"[1629002, 1628370]",1610612758.0,SAC,cutting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,,,2.0,M. Monk,1628370.0,1.0,,,,,,,,
110,PT02M21.00S,2023-01-21T03:28:10.3Z,1,REGULAR,3pt,Jump Shot,[],1630198,87.20433639947439,3.1862745098039214,1610612760,23,30,2023-01-21T03:28:16Z,1100000,False,-234.0,68.0,1,right,I. Joe 24' 3PT  (3 PTS) (S. Gilgeous-Alexander 3 AST),"[1630198, 1628983]",1610612760.0,OKC,,,,Joe,I. Joe,,,,,Left Corner 3,24+ Left,24.37,Made,,,,,,,3.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,
112,PT02M09.00S,2023-01-21T03:28:23.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,5.995400788436268,47.549019607843135,1610612758,25,30,2023-01-21T03:28:36Z,1120000,False,12.0,4.0,1,left,D. Mitchell cutting finger roll Layup (2 PTS) (M. Monk 2 AST),"[1630558, 1628370]",1610612758.0,SAC,cutting finger roll,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,1.29,Made,,,,,,,2.0,M. Monk,1628370.0,2.0,,,,,,,,
114,PT01M52.00S,2023-01-21T03:28:39.9Z,1,REGULAR,2pt,Jump Shot,[],1630544,79.31997371879106,68.13725490196079,1610612760,25,30,2023-01-21T03:28:46Z,1140000,False,91.0,142.0,1,right,MISS T. Mann 16' pullup Shot,[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,Mid-Range,16-24 Right Center,16.84,Missed,,,,,,,,,,,,,,,,,,
115,PT01M49.00S,2023-01-21T03:28:42.9Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,25,30,2023-01-21T03:28:46Z,1150000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right Center,,,114.0,1.0,1.0,0.0,,,,,,,,,,,,,,
116,PT01M43.00S,2023-01-21T03:28:50.4Z,1,REGULAR,foul,personal,['2freethrow'],1630322,,,1610612758,25,30,2023-01-21T03:29:09Z,1160000,False,,,0,,L. Waters III shooting personal FOUL (1 PF) (Barnes 2 FT),"[1630322, 203084]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,1146.0,,,,,,1.0,0.0,Barnes,203084.0,,,,
118,PT01M43.00S,2023-01-21T03:29:16.4Z,1,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,26,30,2023-01-21T03:29:16Z,1180000,False,,,0,,H. Barnes Free Throw 1 of 2 (1 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
119,PT01M43.00S,2023-01-21T03:29:18.9Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,26,30,2023-01-21T03:29:24Z,1190000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M43.00S,2023-01-21T03:29:18.9Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,26,30,2023-01-21T03:29:24Z,1200000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M43.00S,2023-01-21T03:29:37.1Z,1,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,27,30,2023-01-21T03:29:37Z,1210000,False,,,0,,H. Barnes Free Throw 2 of 2 (2 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
122,PT01M29.00S,2023-01-21T03:29:50.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628983,92.19776609724047,58.82352941176471,1610612760,27,30,2023-01-21T03:30:02Z,1220000,False,44.0,21.0,1,right,MISS S. Gilgeous-Alexander bank Shot,[1628983],1610612760.0,OKC,bank,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,In The Paint (Non-RA),0-8 Center,4.88,Missed,,,,,,,,,,,,,,,,,,
123,PT01M29.00S,2023-01-21T03:29:50.8Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612758,27,30,2023-01-21T03:30:08Z,1230000,False,,,0,,TEAM defensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,122.0,,,,,,,,,,,,,,,,,
125,PT01M07.00S,2023-01-21T03:30:35.0Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630322,,,1610612758,27,30,2023-01-21T03:31:01Z,1250000,False,,,0,,L. Waters III shooting personal FOUL (2 PF) (Monk 2 FT),"[1630322, 1628370]",1610612760.0,OKC,shooting,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,1155.0,,,,,,2.0,0.0,Monk,1628370.0,,,,
127,PT01M07.00S,2023-01-21T03:31:02.1Z,1,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,28,30,2023-01-21T03:31:02Z,1270000,False,,,0,,M. Monk Free Throw 1 of 2 (1 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
128,PT01M07.00S,2023-01-21T03:31:18.5Z,1,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,29,30,2023-01-21T03:31:18Z,1280000,False,,,0,,M. Monk Free Throw 2 of 2 (2 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
129,PT00M57.20S,2023-01-21T03:31:29.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,82.86793692509855,40.19607843137255,1610612760,29,32,2023-01-21T03:31:35Z,1290000,False,-49.0,109.0,1,right,T. Mann 11' pullup Jump Shot (2 PTS),[1630544],1610612760.0,OKC,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,11.91,Made,,,,,,,2.0,,,,,,,,,,,
130,PT00M44.50S,2023-01-21T03:31:46.5Z,1,REGULAR,2pt,Jump Shot,[],1628368,8.886333771353483,66.42156862745098,1610612758,31,32,2023-01-21T03:32:33Z,1300000,False,-82.0,31.0,1,left,D. Fox 8' driving floating bank Jump Shot (7 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,8.78,Made,,,,,,,7.0,,,,,,,,,,,
131,PT00M31.30S,2023-01-21T03:32:01.6Z,1,REGULAR,2pt,Jump Shot,[],1628983,75.3777923784494,64.95098039215686,1610612760,31,32,2023-01-21T03:32:11Z,1310000,False,75.0,179.0,1,right,MISS S. Gilgeous-Alexander 19' step back Shot,[1628983],1610612760.0,OKC,step back,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,Mid-Range,16-24 Right Center,19.39,Missed,,,,,,,,,,,,,,,,,,
132,PT00M27.00S,2023-01-21T03:32:05.9Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,31,32,2023-01-21T03:32:11Z,1320000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,16-24 Right Center,,,131.0,2.0,2.0,0.0,,,,,,,,,,,,,,
133,PT00M08.80S,2023-01-21T03:32:27.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630198,,,1610612758,31,32,2023-01-21T03:32:35Z,1330000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Fox 2 FT),"[1630198, 1628368]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Mid-Range,16-24 Left,,,,,,,1198.0,,,,,,1.0,0.0,Fox,1628368.0,,,,
135,PT00M08.80S,2023-01-21T03:32:52.0Z,1,REGULAR,freethrow,1 of 2,[],1628368,,,1610612758,32,32,2023-01-21T03:32:52Z,1350000,False,,,0,,D. Fox Free Throw 1 of 2 (8 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,8.0,,,,,,,,,,,
136,PT00M08.80S,2023-01-21T03:32:56.4Z,1,REGULAR,substitution,out,[],1628370,,,1610612758,32,32,2023-01-21T03:33:05Z,1360000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT00M08.80S,2023-01-21T03:32:56.4Z,1,REGULAR,substitution,out,[],1630322,,,1610612758,32,32,2023-01-21T03:33:05Z,1370000,False,,,0,,SUB out: L. Waters III,[1630322],1610612760.0,OKC,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT00M08.80S,2023-01-21T03:32:56.4Z,1,REGULAR,substitution,in,[],1629644,,,1610612758,32,32,2023-01-21T03:33:05Z,1380000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT00M08.80S,2023-01-21T03:32:56.4Z,1,REGULAR,substitution,in,[],1631114,,,1610612758,32,32,2023-01-21T03:33:05Z,1390000,False,,,0,,SUB in: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M08.80S,2023-01-21T03:33:12.9Z,1,REGULAR,freethrow,2 of 2,[],1628368,,,1610612758,33,32,2023-01-21T03:33:12Z,1400000,False,,,0,,D. Fox Free Throw 2 of 2 (9 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
141,PT00M03.50S,2023-01-21T03:33:19.7Z,1,REGULAR,turnover,lost ball,[],1631114,,,1610612760,33,32,2023-01-21T03:33:29Z,1410000,False,,,0,,J. Williams lost ball TURNOVER (1 TO),"[1631114, 1630558]",1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,1.0,,,,,,,,,Mitchell,1630558.0,,
142,PT00M03.50S,2023-01-21T03:33:19.7Z,1,REGULAR,steal,,[],1630558,,,1610612758,33,32,2023-01-21T03:33:22Z,1420000,False,,,0,,D. Mitchell STEAL (1 STL),[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
143,PT00M00.00S,2023-01-21T03:33:27.3Z,1,REGULAR,period,end,[],0,,,1610612758,33,32,2023-01-21T03:33:27Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,out,['startperiod'],1630558,,,1610612758,33,32,2023-01-21T03:36:09Z,1440000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,out,['startperiod'],1629644,,,1610612758,33,32,2023-01-21T03:36:09Z,1450000,False,,,0,,SUB out: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,out,['startperiod'],1628983,,,1610612758,33,32,2023-01-21T03:36:09Z,1460000,False,,,0,,SUB out: S. Gilgeous-Alexander,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,out,['startperiod'],203488,,,1610612758,33,32,2023-01-21T03:36:09Z,1470000,False,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,out,['startperiod'],1631114,,,1610612758,33,32,2023-01-21T03:36:09Z,1480000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,in,['startperiod'],1628370,,,1610612758,33,32,2023-01-21T03:36:09Z,1490000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,in,['startperiod'],1626168,,,1610612758,33,32,2023-01-21T03:36:09Z,1500000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,in,['startperiod'],1629026,,,1610612758,33,32,2023-01-21T03:36:09Z,1510000,False,,,0,,SUB in: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
152,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,in,['startperiod'],1630581,,,1610612758,33,32,2023-01-21T03:36:09Z,1520000,False,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT12M00.00S,2023-01-21T03:35:34.7Z,2,REGULAR,substitution,in,['startperiod'],1629652,,,1610612758,33,32,2023-01-21T03:36:09Z,1530000,False,,,0,,SUB in: L. Dort,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT12M00.00S,2023-01-21T03:36:09.7Z,2,REGULAR,period,start,[],0,,,1610612760,33,32,2023-01-21T03:36:09Z,1540000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,PT11M41.00S,2023-01-21T03:36:27.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629652,91.5407358738502,50.73529411764706,1610612760,33,32,2023-01-21T03:36:33Z,1550000,False,4.0,27.0,1,right,MISS L. Dort driving Layup,[1629652],1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,2.73,Missed,,,,,,,,,,,,,,,,,,
156,PT11M39.00S,2023-01-21T03:36:29.6Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,33,32,2023-01-21T03:36:33Z,1560000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,155.0,1.0,1.0,0.0,,,,,,,,,,,,,,
157,PT11M26.00S,2023-01-21T03:36:43.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.908672798948752,52.69607843137255,1610612758,33,32,2023-01-21T03:36:49Z,1570000,False,-13.0,59.0,1,left,MISS D. Fox 6' floating Shot,[1628368],1610612758.0,SAC,floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,6.09,Missed,,,,,,,,,,,,,,,,,,
158,PT11M23.00S,2023-01-21T03:36:46.5Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,33,32,2023-01-21T03:36:49Z,1580000,False,,,0,,L. Dort REBOUND (Off:0 Def:2),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,In The Paint (Non-RA),0-8 Center,,,157.0,2.0,2.0,0.0,,,,,,,,,,,,,,
159,PT11M19.00S,2023-01-21T03:36:50.6Z,2,REGULAR,3pt,Jump Shot,[],1630198,78.79434954007884,9.558823529411764,1610612760,33,32,2023-01-21T03:37:11Z,1590000,False,-202.0,147.0,1,right,MISS I. Joe 24' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,24.99,Missed,,,,,,,,,,,,,,,,,,
160,PT11M14.00S,2023-01-21T03:36:55.6Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,33,32,2023-01-21T03:37:11Z,1600000,False,,,0,,M. Monk REBOUND (Off:0 Def:3),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,159.0,3.0,3.0,0.0,,,,,,,,,,,,,,
161,PT11M10.00S,2023-01-21T03:37:02.5Z,2,REGULAR,foul,personal,[],1629652,,,1610612758,33,32,2023-01-21T03:37:17Z,1610000,False,,,0,,L. Dort personal FOUL (1 PF),"[1629652, 1628370]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,Mid-Range,8-16 Left,,,,,,,1155.0,,,,,,1.0,0.0,Monk,1628370.0,,,,
163,PT11M01.00S,2023-01-21T03:37:30.4Z,2,REGULAR,3pt,Jump Shot,[],1628370,23.340998685939553,86.76470588235294,1610612758,33,32,2023-01-21T03:37:40Z,1630000,False,-184.0,167.0,1,left,MISS M. Monk 24' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,24.83,Missed,,,,,,,,,,,,,,,,,,
164,PT10M56.00S,2023-01-21T03:37:35.4Z,2,REGULAR,rebound,defensive,[],1630544,,,1610612760,33,32,2023-01-21T03:37:40Z,1640000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,163.0,1.0,1.0,0.0,,,,,,,,,,,,,,
