actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
185,PT00M33.50S,2022-10-20T02:44:43.4Z,1,REGULAR,freethrow,2 of 2,[],1629014,,,1610612757,23,32,2022-10-20T02:48:01Z,1790000,,,0,,A. Simons Free Throw 2 of 2 (6 PTS),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
186,PT00M19.50S,2022-10-20T02:45:06.5Z,1,REGULAR,3pt,Jump Shot,[],1630558,30.305519053876477,28.676470588235293,1610612758,23,32,2022-10-20T02:45:16Z,1800000,107.0,232.0,1,left,MISS D. Mitchell 25' step back 3PT,[1630558],1610612758.0,SAC,step back,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
187,PT00M15.40S,2022-10-20T02:45:10.6Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,23,32,2022-10-20T02:45:10Z,1810000,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,186.0,1.0,1.0,0.0,,,,,
190,PT00M00.00S,2022-10-20T02:46:10.3Z,1,REGULAR,period,end,[],0,,,1610612757,23,32,2022-10-20T02:46:10Z,1840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PT12M00.00S,2022-10-20T02:47:36.4Z,2,REGULAR,substitution,out,['startperiod'],1629234,,,1610612757,23,32,2022-10-20T02:48:10Z,1850000,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT12M00.00S,2022-10-20T02:47:36.4Z,2,REGULAR,substitution,out,['startperiod'],1628404,,,1610612757,23,32,2022-10-20T02:48:10Z,1860000,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT12M00.00S,2022-10-20T02:47:36.4Z,2,REGULAR,substitution,in,['startperiod'],1626159,,,1610612757,23,32,2022-10-20T02:48:10Z,1870000,,,0,,SUB in: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2022-10-20T02:47:36.4Z,2,REGULAR,substitution,in,['startperiod'],203994,,,1610612757,23,32,2022-10-20T02:48:10Z,1880000,,,0,,SUB in: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2022-10-20T02:48:12.9Z,2,REGULAR,period,start,[],0,,,1610612757,23,32,2022-10-20T02:48:12Z,1890000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT11M40.00S,2022-10-20T02:48:32.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203994,86.94152431011827,39.46078431372549,1610612757,23,32,2022-10-20T02:49:13Z,1900000,-53.0,70.0,1,right,MISS J. Nurkic 8' floating Shot,[203994],1610612757.0,POR,floating,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Left,8.78,Missed,,,,,,,,,,,,,,,,,,
197,PT11M35.00S,2022-10-20T02:48:37.4Z,2,REGULAR,rebound,defensive,[],1626158,,,1610612758,23,32,2022-10-20T02:48:44Z,1910000,,,0,,R. Holmes REBOUND (Off:0 Def:2),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,196.0,2.0,2.0,0.0,,,,,
198,PT11M31.00S,2022-10-20T02:48:40.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628370,5.601182654402102,53.18627450980392,1610612758,23,32,2022-10-20T02:48:51Z,1920000,-16.0,0.0,1,left,MISS M. Monk running Layup,[1628370],1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
199,PT11M28.00S,2022-10-20T02:48:43.9Z,2,REGULAR,rebound,defensive,[],1629642,,,1610612757,23,32,2022-10-20T02:48:51Z,1930000,,,0,,N. Little REBOUND (Off:0 Def:1),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,198.0,1.0,1.0,0.0,,,,,
200,PT11M23.00S,2022-10-20T02:48:48.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626159,86.15308804204993,50.0,1610612757,23,32,2022-10-20T02:50:58Z,1940000,0.0,78.0,1,right,MISS J. Winslow 7' driving floating Shot,[1626159],1610612757.0,POR,driving floating,,,Winslow,J. Winslow,,,,,In The Paint (Non-RA),0-8 Center,7.77,Missed,,,,,,,,,,,,,,,,,,
201,PT11M18.00S,2022-10-20T02:48:53.7Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,23,32,2022-10-20T02:48:57Z,1950000,,,0,,H. Barnes REBOUND (Off:0 Def:4),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,200.0,4.0,4.0,0.0,,,,,
202,PT11M14.00S,2022-10-20T02:48:57.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,9.411957950065702,96.07843137254902,1610612758,26,32,2022-10-20T02:49:07Z,1960000,-230.0,36.0,1,left,M. Monk 3PT running (3 PTS) (H. Barnes 2 AST),"[1628370, 203084]",1610612758.0,SAC,running,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,23.32,Made,3.0,H. Barnes,203084.0,2.0,,,,,,,,,,,,,,
203,PT10M52.00S,2022-10-20T02:49:20.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629014,86.15308804204993,45.09803921568628,1610612757,26,34,2022-10-20T02:49:27Z,1970000,-25.0,78.0,1,right,A. Simons 8' pullup Jump Shot (8 PTS),[1629014],1610612757.0,POR,pullup,,,Simons,A. Simons,,,,,In The Paint (Non-RA),8-16 Center,8.15,Made,8.0,,,,,,,,,,,,,,,,,
204,PT10M31.00S,2022-10-20T02:49:40.8Z,2,REGULAR,3pt,Jump Shot,[],1630558,33.196452036793694,49.50980392156863,1610612758,26,34,2022-10-20T02:49:48Z,1980000,2.0,260.0,1,left,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,25.95,Missed,,,,,,,,,,,,,,,,,,
205,PT10M27.00S,2022-10-20T02:49:44.8Z,2,REGULAR,rebound,defensive,[],203994,,,1610612757,26,34,2022-10-20T02:49:48Z,1990000,,,0,,J. Nurkic REBOUND (Off:1 Def:1),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,204.0,2.0,1.0,1.0,,,,,
207,PT10M19.00S,2022-10-20T02:49:53.0Z,2,REGULAR,3pt,Jump Shot,[],1629642,94.69448094612353,2.696078431372549,1610612757,26,34,2022-10-20T02:50:00Z,2000000,-237.0,-3.0,1,right,MISS N. Little 3PT,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
208,PT10M15.00S,2022-10-20T02:49:57.0Z,2,REGULAR,rebound,defensive,[],203084,,,1610612758,26,34,2022-10-20T02:50:00Z,2010000,,,0,,H. Barnes REBOUND (Off:0 Def:5),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,207.0,5.0,5.0,0.0,,,,,
209,PT10M11.00S,2022-10-20T02:50:01.5Z,2,REGULAR,turnover,bad pass,[],203084,,,1610612758,26,34,2022-10-20T02:50:06Z,2020000,,,0,,H. Barnes bad pass TURNOVER (1 TO),"[203084, 1629014]",1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1.0,Simons,1629014.0,,
210,PT10M11.00S,2022-10-20T02:50:01.5Z,2,REGULAR,steal,,[],1629014,,,1610612757,26,34,2022-10-20T02:50:03Z,2030000,,,0,,A. Simons STEAL (2 STL),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
212,PT09M49.00S,2022-10-20T02:50:45.9Z,2,REGULAR,turnover,lost ball,[],203994,,,1610612757,26,34,2022-10-20T02:50:51Z,2050000,,,0,,J. Nurkic lost ball TURNOVER (2 TO),"[203994, 1626158]",1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,2.0,Holmes,1626158.0,,
213,PT09M49.00S,2022-10-20T02:50:45.9Z,2,REGULAR,steal,,[],1626158,,,1610612758,26,34,2022-10-20T02:55:08Z,2060000,,,0,,R. Holmes STEAL (1 STL),[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
214,PT09M43.00S,2022-10-20T02:50:51.2Z,2,REGULAR,turnover,lost ball,[],1628370,,,1610612758,26,34,2022-10-20T02:50:58Z,2070000,,,0,,M. Monk lost ball TURNOVER (1 TO),"[1628370, 1629642]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Little,1629642.0,,
215,PT09M43.00S,2022-10-20T02:50:51.2Z,2,REGULAR,steal,,[],1629642,,,1610612757,26,34,2022-10-20T02:50:53Z,2080000,,,0,,N. Little STEAL (1 STL),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
216,PT09M42.00S,2022-10-20T02:51:00.7Z,2,REGULAR,foul,personal,['2freethrow'],1630558,,,1610612757,26,34,2022-10-20T02:51:15Z,2090000,,,0,,D. Mitchell shooting personal FOUL (1 PF) (Little 2 FT),"[1630558, 1629642]",1610612758.0,SAC,shooting,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,1.0,0.0,Little,1629642.0,,,,,,,,,
218,PT09M42.00S,2022-10-20T02:51:24.9Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629642,,,1610612757,26,34,2022-10-20T02:51:48Z,2110000,,,0,,MISS N. Little Free Throw 1 of 2,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
219,PT09M42.00S,2022-10-20T02:51:24.9Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,26,34,2022-10-20T02:51:48Z,2120000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,218.0,,,,,,,,
220,PT09M42.00S,2022-10-20T02:51:30.5Z,2,REGULAR,substitution,out,[],1628370,,,1610612757,26,34,2022-10-20T02:51:41Z,2130000,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT09M42.00S,2022-10-20T02:51:30.5Z,2,REGULAR,substitution,out,[],203084,,,1610612757,26,34,2022-10-20T02:51:41Z,2140000,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT09M42.00S,2022-10-20T02:51:30.5Z,2,REGULAR,substitution,in,[],1629056,,,1610612757,26,34,2022-10-20T02:51:41Z,2150000,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT09M42.00S,2022-10-20T02:51:30.5Z,2,REGULAR,substitution,in,[],1628368,,,1610612757,26,34,2022-10-20T02:51:41Z,2160000,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT09M42.00S,2022-10-20T02:51:24.9Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629642,,,1610612757,26,34,2022-10-20T02:51:48Z,2170000,,,0,,MISS N. Little Free Throw 2 of 2,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
225,PT09M40.00S,2022-10-20T02:51:26.9Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,26,34,2022-10-20T02:51:48Z,2180000,,,0,,T. Lyles REBOUND (Off:0 Def:2),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,224.0,2.0,2.0,0.0,,,,,
226,PT09M20.00S,2022-10-20T02:52:07.5Z,2,REGULAR,2pt,Jump Shot,[],1628368,14.536793692509855,25.735294117647058,1610612758,26,34,2022-10-20T02:52:17Z,2190000,121.0,84.0,1,left,MISS D. Fox 14' step back Shot,[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,8-16 Right,14.76,Missed,,,,,,,,,,,,,,,,,,
227,PT09M16.00S,2022-10-20T02:52:11.5Z,2,REGULAR,rebound,defensive,[],1626159,,,1610612757,26,34,2022-10-20T02:52:17Z,2200000,,,0,,J. Winslow REBOUND (Off:0 Def:1),[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,226.0,1.0,1.0,0.0,,,,,
229,PT09M11.00S,2022-10-20T02:52:27.2Z,2,REGULAR,substitution,out,[],1629014,,,1610612757,26,34,2022-10-20T02:52:47Z,2220000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
230,PT09M11.00S,2022-10-20T02:52:27.2Z,2,REGULAR,substitution,out,[],1629642,,,1610612757,26,34,2022-10-20T02:52:47Z,2230000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
231,PT09M11.00S,2022-10-20T02:52:27.2Z,2,REGULAR,substitution,out,[],1626159,,,1610612757,26,34,2022-10-20T02:52:47Z,2240000,,,0,,SUB out: J. Winslow,[1626159],1610612757.0,POR,,,,Winslow,J. Winslow,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT09M11.00S,2022-10-20T02:52:27.2Z,2,REGULAR,substitution,in,[],203081,,,1610612757,26,34,2022-10-20T02:52:47Z,2250000,,,0,,SUB in: D. Lillard,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT09M11.00S,2022-10-20T02:52:27.2Z,2,REGULAR,substitution,in,[],203924,,,1610612757,26,34,2022-10-20T02:52:47Z,2260000,,,0,,SUB in: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT09M11.00S,2022-10-20T02:52:27.2Z,2,REGULAR,substitution,in,[],1628404,,,1610612757,26,34,2022-10-20T02:52:47Z,2270000,,,0,,SUB in: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT09M08.00S,2022-10-20T02:52:52.7Z,2,REGULAR,3pt,Jump Shot,[],1631101,89.70105124835742,96.07843137254902,1610612757,26,37,2022-10-20T02:53:01Z,2280000,230.0,44.0,1,right,S. Sharpe 3PT  (7 PTS) (D. Lillard 4 AST),"[1631101, 203081]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Right Corner 3,24+ Right,23.46,Made,7.0,D. Lillard,203081.0,4.0,,,,,,,,,,,,,,
237,PT08M50.00S,2022-10-20T02:53:10.3Z,2,REGULAR,3pt,Jump Shot,[],1626168,6.1268068331143235,95.34313725490196,1610612758,26,37,2022-10-20T02:53:15Z,2300000,-227.0,5.0,1,left,MISS T. Lyles 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
238,PT08M47.00S,2022-10-20T02:53:13.3Z,2,REGULAR,rebound,defensive,[],203081,,,1610612757,26,37,2022-10-20T02:53:15Z,2310000,,,0,,D. Lillard REBOUND (Off:1 Def:1),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,237.0,2.0,1.0,1.0,,,,,
239,PT08M42.00S,2022-10-20T02:53:21.1Z,2,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612757,26,37,2022-10-20T02:53:45Z,2320000,,,0,,D. Fox shooting personal FOUL (2 PF) (Nurkic 2 FT),"[1628368, 203994]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,203593.0,2.0,0.0,Nurkic,203994.0,,,,,,,,,
241,PT08M42.00S,2022-10-20T02:53:57.0Z,2,REGULAR,freethrow,1 of 2,[],203994,,,1610612757,26,38,2022-10-20T02:53:57Z,2340000,,,0,,J. Nurkic Free Throw 1 of 2 (7 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
242,PT08M42.00S,2022-10-20T02:54:25.9Z,2,REGULAR,freethrow,2 of 2,[],203994,,,1610612757,26,39,2022-10-20T02:54:25Z,2350000,,,0,,J. Nurkic Free Throw 2 of 2 (8 PTS),[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
243,PT08M34.00S,2022-10-20T02:54:35.5Z,2,REGULAR,3pt,Jump Shot,[],1626168,28.465834428383708,77.45098039215686,1610612758,26,39,2022-10-20T02:54:42Z,2360000,-137.0,215.0,1,left,MISS T. Lyles 25' 3PT,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
244,PT08M32.00S,2022-10-20T02:54:37.5Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612757,26,39,2022-10-20T02:54:42Z,2370000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,243.0,,,,,,,,
246,PT08M21.00S,2022-10-20T02:54:54.5Z,2,REGULAR,turnover,bad pass,[],203081,,,1610612757,26,39,2022-10-20T02:58:46Z,2390000,,,0,,D. Lillard bad pass TURNOVER (1 TO),"[203081, 1626168]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,1.0,Lyles,1626168.0,,
247,PT08M21.00S,2022-10-20T02:54:54.5Z,2,REGULAR,steal,,[],1626168,,,1610612758,26,39,2022-10-20T02:54:56Z,2400000,,,0,,T. Lyles STEAL (1 STL),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
248,PT07M58.00S,2022-10-20T02:55:17.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,25.312089356110377,82.35294117647058,1610612758,29,39,2022-10-20T02:55:26Z,2410000,-162.0,185.0,1,left,D. Fox 24' 3PT  (13 PTS) (D. Mitchell 1 AST),"[1628368, 1630558]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,24.61,Made,13.0,D. Mitchell,1630558.0,1.0,,,,,,,,,,,,,,
250,PT07M42.00S,2022-10-20T02:55:33.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1631101,92.9862023653088,50.245098039215684,1610612757,29,41,2022-10-20T02:55:43Z,2430000,1.0,13.0,1,right,S. Sharpe cutting DUNK (9 PTS) (D. Lillard 5 AST),"[1631101, 203081]",1610612757.0,POR,cutting,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,1.35,Made,9.0,D. Lillard,203081.0,5.0,,,,,,,,,,,,,,
252,PT07M41.00S,2022-10-20T02:55:39.8Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,29,41,2022-10-20T02:55:39Z,2450000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PT07M41.00S,2022-10-20T02:57:54.9Z,2,REGULAR,substitution,out,[],1626158,,,1610612758,29,41,2022-10-20T02:58:11Z,2460000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT07M41.00S,2022-10-20T02:57:54.9Z,2,REGULAR,substitution,out,[],1626168,,,1610612758,29,41,2022-10-20T02:58:11Z,2470000,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
255,PT07M41.00S,2022-10-20T02:57:54.9Z,2,REGULAR,substitution,out,[],203994,,,1610612758,29,41,2022-10-20T02:58:11Z,2480000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT07M41.00S,2022-10-20T02:57:54.9Z,2,REGULAR,substitution,in,[],1627734,,,1610612758,29,41,2022-10-20T02:58:11Z,2490000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT07M41.00S,2022-10-20T02:57:54.9Z,2,REGULAR,substitution,in,[],1628989,,,1610612758,29,41,2022-10-20T02:58:11Z,2500000,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT07M41.00S,2022-10-20T02:57:54.9Z,2,REGULAR,substitution,in,[],1629234,,,1610612758,29,41,2022-10-20T02:58:11Z,2510000,,,0,,SUB in: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT07M33.00S,2022-10-20T02:58:41.1Z,2,REGULAR,3pt,Jump Shot,[],1629056,8.886333771353483,3.431372549019608,1610612758,29,41,2022-10-20T02:58:49Z,2520000,233.0,31.0,1,left,MISS T. Davis 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Right Corner 3,24+ Right,23.49,Missed,,,,,,,,,,,,,,,,,,
260,PT07M29.00S,2022-10-20T02:58:45.8Z,2,REGULAR,rebound,defensive,[],203924,,,1610612757,29,41,2022-10-20T02:58:45Z,2530000,,,0,,J. Grant REBOUND (Off:1 Def:3),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,259.0,4.0,3.0,1.0,,,,,
261,PT07M11.00S,2022-10-20T02:59:03.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,93.51182654402102,51.9607843137255,1610612757,29,43,2022-10-20T02:59:09Z,2540000,10.0,8.0,1,right,J. Hart driving Layup (4 PTS),[1628404],1610612757.0,POR,driving,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.3,Made,4.0,,,,,,,,,,,,,,,,,
262,PT06M57.00S,2022-10-20T02:59:20.6Z,2,REGULAR,foul,personal,['2freethrow'],203924,,,1610612758,29,43,2022-10-20T02:59:48Z,2550000,,,0,,J. Grant shooting personal FOUL (2 PF) (Davis 2 FT),"[203924, 1629056]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2004.0,2.0,0.0,Davis,1629056.0,,,,,,,,,
264,PT06M57.00S,2022-10-20T02:59:49.4Z,2,REGULAR,freethrow,1 of 2,[],1629056,,,1610612758,30,43,2022-10-20T02:59:49Z,2570000,,,0,,T. Davis Free Throw 1 of 2 (3 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
265,PT06M57.00S,2022-10-20T03:00:03.2Z,2,REGULAR,freethrow,2 of 2,[],1629056,,,1610612758,31,43,2022-10-20T03:00:03Z,2580000,,,0,,T. Davis Free Throw 2 of 2 (4 PTS),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
266,PT06M41.00S,2022-10-20T03:00:20.3Z,2,REGULAR,3pt,Jump Shot,[],203081,73.14388961892247,16.911764705882355,1610612757,31,43,2022-10-20T03:00:25Z,2590000,-165.0,200.0,1,right,MISS D. Lillard 25' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,25.95,Missed,,,,,,,,,,,,,,,,,,
267,PT06M39.00S,2022-10-20T03:00:22.3Z,2,REGULAR,rebound,defensive,[],1629056,,,1610612758,31,43,2022-10-20T03:00:25Z,2600000,,,0,,T. Davis REBOUND (Off:0 Def:1),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,266.0,1.0,1.0,0.0,,,,,
268,PT06M36.00S,2022-10-20T03:00:30.1Z,2,REGULAR,foul,personal,[],1631101,,,1610612758,31,43,2022-10-20T03:00:39Z,2610000,,,0,,S. Sharpe personal FOUL (1 PF),"[1631101, 1628368]",1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,,2004.0,1.0,0.0,Fox,1628368.0,,,,,,,,,
270,PT06M36.00S,2022-10-20T03:00:39.0Z,2,REGULAR,substitution,out,[],1631101,,,1610612758,31,43,2022-10-20T03:00:46Z,2630000,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT06M36.00S,2022-10-20T03:00:39.0Z,2,REGULAR,substitution,in,[],1629014,,,1610612758,31,43,2022-10-20T03:00:46Z,2640000,,,0,,SUB in: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT06M22.00S,2022-10-20T03:01:08.9Z,2,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612758,31,43,2022-10-20T03:01:19Z,2650000,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Sabonis 2 FT),"[1629234, 1627734]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203593.0,2.0,0.0,Sabonis,1627734.0,,,,,,,,,
