actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
87,PT04M15.00S,2023-01-10T03:27:39.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,84.44480946123521,36.51960784313725,1610612753,29,22,2023-01-10T03:27:46Z,860000,False,-67.0,94.0,1,right,M. Fultz 11' turnaround fadeaway Jump Shot (6 PTS),[1628365],1610612753.0,ORL,turnaround fadeaway,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Left,11.54,Made,,,,,,,,6.0,,,,,,,,,,
88,PT03M56.00S,2023-01-10T03:27:59.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628370,5.469776609724048,49.754901960784316,1610612758,31,22,2023-01-10T03:28:23Z,870000,False,1.0,-1.0,1,left,M. Monk cutting DUNK (2 PTS) (D. Sabonis 5 AST),"[1628370, 1627734]",1610612758.0,SAC,cutting,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,,2.0,,,,,,D. Sabonis,1627734.0,5.0,,
90,PT03M33.00S,2023-01-10T03:28:21.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628976,93.64323258869908,44.85294117647059,1610612753,31,22,2023-01-10T03:28:26Z,890000,False,-26.0,7.0,1,right,MISS W. Carter Jr. Layup,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,2.67,Missed,,,,,,,,,,,,,,,,,,
91,PT03M32.00S,2023-01-10T03:28:23.9Z,1,REGULAR,rebound,offensive,[],1628976,,,1610612753,31,22,2023-01-10T03:28:23Z,900000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,90.0,3.0,1.0,2.0,,,,,,,,,,,,,,
92,PT03M28.00S,2023-01-10T03:28:27.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628976,90.62089356110381,50.98039215686274,1610612753,31,22,2023-01-10T03:28:34Z,910000,False,5.0,36.0,1,right,MISS W. Carter Jr. bank Shot,[1628976],1610612753.0,ORL,bank,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.6,Missed,,,,,,,,,,,,,,,,,,
93,PT03M25.00S,2023-01-10T03:28:29.3Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,31,22,2023-01-10T03:28:29Z,920000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT03M22.00S,2023-01-10T03:28:33.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630558,3.630091984231275,95.83333333333334,1610612758,31,22,2023-01-10T03:28:39Z,930000,False,-229.0,-18.0,1,left,MISS D. Mitchell running 3PT,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,22.99,Missed,,,,,,,,,,,,,,,,,,
95,PT03M18.00S,2023-01-10T03:28:37.0Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,31,22,2023-01-10T03:28:39Z,940000,False,,,0,,C. Anthony REBOUND (Off:0 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,94.0,1.0,1.0,0.0,,,,,,,,,,,,,,
96,PT03M01.00S,2023-01-10T03:28:54.3Z,1,REGULAR,3pt,Jump Shot,[],1628976,94.30026281208936,4.166666666666666,1610612753,31,22,2023-01-10T03:28:59Z,950000,False,-229.0,1.0,1,right,MISS W. Carter Jr. 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Left Corner 3,24+ Left,22.92,Missed,,,,,,,,,,,,,,,,,,
97,PT02M57.00S,2023-01-10T03:28:58.3Z,1,REGULAR,rebound,offensive,[],1630175,,,1610612753,31,22,2023-01-10T03:28:59Z,960000,False,,,0,,C. Anthony REBOUND (Off:1 Def:1),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Left Corner 3,24+ Left,,,96.0,2.0,1.0,1.0,,,,,,,,,,,,,,
98,PT02M54.00S,2023-01-10T03:29:01.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203914,68.80749014454665,68.13725490196079,1610612753,31,22,2023-01-10T03:29:07Z,970000,False,91.0,241.0,1,right,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
99,PT02M52.00S,2023-01-10T03:29:03.2Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,31,22,2023-01-10T03:29:07Z,980000,False,,,0,,M. Fultz REBOUND (Off:1 Def:0),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Right Center,,,98.0,1.0,0.0,1.0,,,,,,,,,,,,,,
100,PT02M48.00S,2023-01-10T03:29:06.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628365,92.85479632063075,54.65686274509803,1610612753,31,24,2023-01-10T03:30:03Z,990000,False,23.0,15.0,1,right,M. Fultz driving Layup (8 PTS),[1628365],1610612753.0,ORL,driving,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.75,Made,,,,,,,,8.0,,,,,,,,,,
101,PT02M39.00S,2023-01-10T03:29:22.1Z,1,REGULAR,foul,personal,[],1628976,,,1610612758,31,24,2023-01-10T03:29:29Z,1000000,False,,,0,,W. Carter Jr. personal FOUL (2 PF),"[1628976, 1627734]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1162.0,2.0,0.0,Sabonis,1627734.0,,,,,
103,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,31,24,2023-01-10T03:29:47Z,1020000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
104,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,31,24,2023-01-10T03:29:47Z,1030000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
105,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,out,[],203084,,,1610612758,31,24,2023-01-10T03:29:47Z,1040000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
106,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,out,[],1631094,,,1610612758,31,24,2023-01-10T03:29:47Z,1050000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
107,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,out,[],203914,,,1610612758,31,24,2023-01-10T03:29:47Z,1060000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
108,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,out,[],1628365,,,1610612758,31,24,2023-01-10T03:29:47Z,1070000,False,,,0,,SUB out: M. Fultz,[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,,,,,,,,,,,,,,,,,,,,,,
109,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,out,[],1628976,,,1610612758,31,24,2023-01-10T03:29:47Z,1080000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
110,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,31,24,2023-01-10T03:29:47Z,1090000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,in,[],1629644,,,1610612758,31,24,2023-01-10T03:29:47Z,1100000,False,,,0,,SUB in: K. Okpala,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,31,24,2023-01-10T03:29:47Z,1110000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,in,[],203082,,,1610612758,31,24,2023-01-10T03:29:47Z,1120000,False,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,in,[],1630532,,,1610612758,31,24,2023-01-10T03:29:47Z,1130000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,in,[],1629021,,,1610612758,31,24,2023-01-10T03:29:47Z,1140000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT02M39.00S,2023-01-10T03:29:28.5Z,1,REGULAR,substitution,in,[],1630591,,,1610612758,31,24,2023-01-10T03:29:47Z,1150000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT02M34.00S,2023-01-10T03:30:10.3Z,1,REGULAR,foul,personal,[],1630175,,,1610612758,31,24,2023-01-10T03:30:18Z,1160000,False,,,0,,C. Anthony personal FOUL (1 PF),"[1630175, 1627734]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1162.0,1.0,0.0,Sabonis,1627734.0,,,,,
119,PT02M27.00S,2023-01-10T03:30:38.1Z,1,REGULAR,3pt,Jump Shot,[],1627734,30.436925098554536,66.91176470588235,1610612758,34,24,2023-01-10T03:30:44Z,1180000,False,-85.0,234.0,1,left,D. Sabonis 24' 3PT  (9 PTS) (D. Fox 2 AST),"[1627734, 1628368]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,Above the Break 3,24+ Left Center,24.84,Made,,,,,,,,9.0,,,,,,D. Fox,1628368.0,2.0,,
121,PT02M10.00S,2023-01-10T03:30:53.4Z,1,REGULAR,2pt,Jump Shot,[],203082,92.46057818659659,30.14705882352941,1610612753,34,24,2023-01-10T03:31:52Z,1200000,False,-99.0,18.0,1,right,MISS T. Ross 10' fadeaway Shot,[203082],1610612753.0,ORL,fadeaway,,,Ross,T. Ross,,,,,Mid-Range,8-16 Left,10.1,Missed,,,,,,,,,,,,,,,,,,
122,PT02M07.00S,2023-01-10T03:30:56.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612758,34,24,2023-01-10T03:30:58Z,1210000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,,,121.0,1.0,1.0,0.0,,,,,,,,,,,,,,
123,PT02M01.00S,2023-01-10T03:31:03.3Z,1,REGULAR,3pt,Jump Shot,[],1629644,10.988830486202366,2.941176470588235,1610612758,34,24,2023-01-10T03:31:08Z,1220000,False,235.0,51.0,1,left,MISS K. Okpala 24' 3PT,[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Right Corner 3,24+ Right,24.07,Missed,,,,,,,,,,,,,,,,,,
124,PT01M58.00S,2023-01-10T03:31:06.3Z,1,REGULAR,rebound,defensive,[],1630175,,,1610612753,34,24,2023-01-10T03:31:08Z,1230000,False,,,0,,C. Anthony REBOUND (Off:1 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Right Corner 3,24+ Right,,,123.0,3.0,2.0,1.0,,,,,,,,,,,,,,
125,PT01M50.00S,2023-01-10T03:31:14.9Z,1,REGULAR,3pt,Jump Shot,[],203082,77.34888304862024,10.53921568627451,1610612753,34,27,2023-01-10T03:31:19Z,1240000,False,-197.0,160.0,1,right,T. Ross 25' 3PT  (3 PTS) (C. Anthony 1 AST),"[203082, 1630175]",1610612753.0,ORL,,,,Ross,T. Ross,,,,,Above the Break 3,24+ Left Center,25.43,Made,,,,,,,,3.0,,,,,,C. Anthony,1630175.0,1.0,,
127,PT01M38.00S,2023-01-10T03:31:30.6Z,1,REGULAR,foul,personal,[],1629021,,,1610612758,34,27,2023-01-10T03:31:46Z,1260000,False,,,0,,M. Wagner personal FOUL (1 PF),"[1629021, 1628368]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202026.0,1.0,0.0,Fox,1628368.0,,,,,
129,PT01M38.00S,2023-01-10T03:31:40.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,34,27,2023-01-10T03:31:46Z,1280000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT01M38.00S,2023-01-10T03:31:40.5Z,1,REGULAR,substitution,in,[],1629002,,,1610612758,34,27,2023-01-10T03:31:46Z,1290000,False,,,0,,SUB in: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT01M31.00S,2023-01-10T03:32:02.8Z,1,REGULAR,3pt,Jump Shot,[],1626168,23.866622864651774,85.29411764705883,1610612758,37,27,2023-01-10T03:32:07Z,1300000,False,-176.0,172.0,1,left,T. Lyles 24' 3PT  (3 PTS) (C. Metu 1 AST),"[1626168, 1629002]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,24.63,Made,,,,,,,,3.0,,,,,,C. Metu,1629002.0,1.0,,
133,PT01M15.00S,2023-01-10T03:32:22.6Z,1,REGULAR,foul,personal,[],1626168,,,1610612753,37,27,2023-01-10T03:32:40Z,1320000,False,,,0,,T. Lyles personal FOUL (1 PF),"[1626168, 1629021]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1162.0,1.0,0.0,Wagner,1629021.0,,,,,
135,PT01M09.00S,2023-01-10T03:32:51.5Z,1,REGULAR,3pt,Jump Shot,[],1630591,72.88107752956637,82.59803921568627,1610612753,37,27,2023-01-10T03:32:59Z,1340000,False,163.0,202.0,1,right,MISS J. Suggs 25' 3PT,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,25.99,Missed,,,,,,,,,,,,,,,,,,
136,PT01M05.00S,2023-01-10T03:32:55.5Z,1,REGULAR,rebound,defensive,[],1629002,,,1610612758,37,27,2023-01-10T03:32:59Z,1350000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Right Center,,,135.0,1.0,1.0,0.0,,,,,,,,,,,,,,
137,PT00M58.30S,2023-01-10T03:33:03.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.258212877792378,48.03921568627451,1610612758,39,27,2023-01-10T03:33:08Z,1360000,False,10.0,6.0,1,left,C. Metu DUNK (2 PTS) (T. Lyles 1 AST),"[1629002, 1626168]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.17,Made,,,,,,,,2.0,,,,,,T. Lyles,1626168.0,1.0,,
139,PT00M49.20S,2023-01-10T03:33:17.2Z,1,REGULAR,2pt,Jump Shot,[],1630532,75.90341655716163,49.26470588235294,1610612753,39,29,2023-01-10T03:33:23Z,1380000,False,-4.0,174.0,1,right,F. Wagner 17' pullup Jump Shot (6 PTS) (M. Wagner 1 AST),"[1630532, 1629021]",1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,17.4,Made,,,,,,,,6.0,,,,,,M. Wagner,1629021.0,1.0,,
141,PT00M40.40S,2023-01-10T03:33:33.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,6.389618922470433,51.9607843137255,1610612758,41,29,2023-01-10T03:33:39Z,1400000,False,-10.0,8.0,1,left,C. Metu cutting DUNK (4 PTS) (D. Fox 3 AST),"[1629002, 1628368]",1610612758.0,SAC,cutting,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.24,Made,,,,,,,,4.0,,,,,,D. Fox,1628368.0,3.0,,
143,PT00M33.20S,2023-01-10T03:33:51.1Z,1,REGULAR,2pt,Jump Shot,[],1630175,84.1819973718791,14.705882352941178,1610612753,41,31,2023-01-10T03:33:57Z,1420000,False,-176.0,96.0,1,right,C. Anthony 20' pullup Jump Shot (5 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left,20.1,Made,,,,,,,,5.0,,,,,,,,,,
144,PT00M12.70S,2023-01-10T03:34:14.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628368,11.251642575558476,53.67647058823529,1610612758,41,31,2023-01-10T03:34:21Z,1430000,False,-18.0,53.0,1,left,MISS D. Fox driving floating Shot,[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,,,,,,,,,,,,,,,,,
145,PT00M10.00S,2023-01-10T03:34:17.1Z,1,REGULAR,rebound,defensive,[],1629021,,,1610612753,41,31,2023-01-10T03:34:17Z,1440000,False,,,0,,M. Wagner REBOUND (Off:0 Def:1),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),0-8 Center,,,144.0,1.0,1.0,0.0,,,,,,,,,,,,,,
146,PT00M01.10S,2023-01-10T03:34:25.9Z,1,REGULAR,3pt,Jump Shot,[],1629021,69.46452036793693,69.11764705882352,1610612753,41,31,2023-01-10T03:34:37Z,1450000,False,96.0,235.0,1,right,MISS M. Wagner 25' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Right Center,25.32,Missed,,,,,,,,,,,,,,,,,,
147,PT00M01.10S,2023-01-10T03:34:25.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,41,31,2023-01-10T03:34:37Z,1460000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Right Center,,,146.0,,,,,,,,,,,,,,,,,
148,PT00M00.00S,2023-01-10T03:34:32.2Z,1,REGULAR,period,end,[],0,,,1610612753,41,31,2023-01-10T03:34:32Z,1470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2023-01-10T03:37:42.0Z,2,REGULAR,period,start,[],0,,,1610612758,41,31,2023-01-10T03:37:42Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M38.00S,2023-01-10T03:38:18.5Z,2,REGULAR,3pt,Jump Shot,[],1628368,32.802233902759525,63.970588235294116,1610612758,41,31,2023-01-10T05:34:45Z,1500000,False,-70.0,256.0,1,left,MISS D. Fox 26' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,26.52,Missed,,,,,,,,,,,,,,,,,,
152,PT11M34.00S,2023-01-10T03:38:22.5Z,2,REGULAR,rebound,offensive,[],1629002,,,1610612758,41,31,2023-01-10T03:41:19Z,1510000,False,,,0,,C. Metu REBOUND (Off:1 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Above the Break 3,24+ Center,,,151.0,2.0,1.0,1.0,,,,,,,,,,,,,,
153,PT11M34.00S,2023-01-10T03:38:23.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1628370,19.136005256241788,7.8431372549019605,1610612758,41,31,2023-01-10T03:39:52Z,1520000,False,211.0,127.0,1,left,MISS M. Monk 24' step back 3PT,[1628370],1610612758.0,SAC,step back,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,24.63,Missed,,,,,,,,,,,,,,,,,,
154,PT11M34.00S,2023-01-10T03:38:23.2Z,2,REGULAR,rebound,offensive,[],1629644,,,1610612758,41,31,2023-01-10T03:41:15Z,1530000,False,,,0,,K. Okpala REBOUND (Off:1 Def:0),[1629644],1610612758.0,SAC,,,,Okpala,K. Okpala,,,,,Above the Break 3,24+ Right Center,,,153.0,1.0,0.0,1.0,,,,,,,,,,,,,,
155,PT11M26.00S,2023-01-10T03:38:39.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629002,7.5722733245729295,50.0,1610612758,41,31,2023-01-10T03:38:51Z,1540000,False,0.0,19.0,1,left,MISS C. Metu Layup - blocked,"[1629002, 1630175]",1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,1.87,Missed,,,,,,,,,,,,,,,,,Anthony,1630175.0
156,PT11M26.00S,2023-01-10T03:38:39.9Z,2,REGULAR,block,,[],1630175,,,1610612758,41,31,2023-01-10T03:38:43Z,1550000,False,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
157,PT11M26.00S,2023-01-10T03:38:39.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612758,41,31,2023-01-10T03:38:51Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,155.0,,,,,,,,,,,,,,,,,
159,PT11M17.00S,2023-01-10T03:38:54.4Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628368,11.383048620236531,66.91176470588235,1610612758,43,31,2023-01-10T03:43:09Z,1580000,False,-85.0,55.0,1,left,D. Fox 10' driving floating bank Jump Shot (7 PTS),[1628368],1610612758.0,SAC,driving floating bank,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,10.06,Made,,,,,,,,7.0,,,,,,,,,,
160,PT11M03.00S,2023-01-10T03:39:09.2Z,2,REGULAR,3pt,Jump Shot,[],1629021,75.50919842312747,15.931372549019606,1610612753,43,31,2023-01-10T03:39:15Z,1590000,False,-170.0,178.0,1,right,MISS M. Wagner 24' 3PT,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
161,PT11M00.00S,2023-01-10T03:39:12.2Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,43,31,2023-01-10T03:39:15Z,1600000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,160.0,2.0,2.0,0.0,,,,,,,,,,,,,,
162,PT10M52.00S,2023-01-10T03:39:20.2Z,2,REGULAR,3pt,Jump Shot,[],1626168,8.623521681997373,3.431372549019608,1610612758,46,31,2023-01-10T03:39:25Z,1610000,False,233.0,29.0,1,left,T. Lyles 3PT  (6 PTS) (D. Fox 4 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,23.46,Made,,,,,,,,6.0,,,,,,D. Fox,1628368.0,4.0,,
164,PT10M30.00S,2023-01-10T03:39:46.0Z,2,REGULAR,foul,offensive,[],1629021,,,1610612753,46,31,2023-01-10T03:39:57Z,1630000,False,,,0,,M. Wagner offensive FOUL (2 PF),"[1629021, 1626168]",1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1162.0,2.0,0.0,Lyles,1626168.0,,,,,
166,PT10M30.00S,2023-01-10T03:39:46.0Z,2,REGULAR,turnover,offensive foul,[],1629021,,,1610612753,46,31,2023-01-10T03:39:46Z,1650000,False,,,0,,M. Wagner offensive foul TURNOVER (1 TO),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,1162.0,,,,,,,,,
167,PT10M19.00S,2023-01-10T03:40:06.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,29.77989487516426,27.696078431372552,1610612758,46,31,2023-01-10T03:40:12Z,1660000,False,112.0,227.0,1,left,MISS D. Fox 25' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,25.33,Missed,,,,,,,,,,,,,,,,,,
168,PT10M17.00S,2023-01-10T03:40:08.9Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,46,31,2023-01-10T03:40:12Z,1670000,False,,,0,,C. Anthony REBOUND (Off:1 Def:3),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,167.0,4.0,3.0,1.0,,,,,,,,,,,,,,
169,PT10M11.00S,2023-01-10T03:40:15.3Z,2,REGULAR,2pt,Jump Shot,[],1630175,78.9257555847569,24.264705882352942,1610612753,46,33,2023-01-10T03:44:44Z,1680000,False,-129.0,146.0,1,right,C. Anthony 19' step back Jump Shot (7 PTS),[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,19.43,Made,,,,,,,,7.0,,,,,,,,,,
170,PT10M01.00S,2023-01-10T03:40:25.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629002,5.732588699080158,54.41176470588235,1610612758,46,33,2023-01-10T03:45:13Z,1690000,False,-22.0,1.0,1,left,MISS C. Metu alley-oop Layup,[1629002],1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,2.21,Missed,,,,,,,,,,,,,,,,,,
171,PT09M59.00S,2023-01-10T03:40:27.0Z,2,REGULAR,rebound,offensive,[],1629002,,,1610612758,46,33,2023-01-10T03:40:27Z,1700000,False,,,0,,C. Metu REBOUND (Off:2 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,170.0,3.0,1.0,2.0,,,,,,,,,,,,,,
