actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
172,PT10M49.00S,2022-11-10T03:40:14.4Z,2,REGULAR,freethrow,2 of 2,[],1628386,,,1610612739,38,31,2022-11-10T03:40:14Z,1700000,False,,,0,,J. Allen Free Throw 2 of 2 (2 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
173,PT10M39.00S,2022-11-10T03:40:25.9Z,2,REGULAR,3pt,Jump Shot,[],1626168,31.882391590013142,54.90196078431373,1610612758,41,31,2022-11-10T03:40:31Z,1710000,False,-25.0,247.0,1,left,T. Lyles 24' 3PT  (3 PTS) (D. Fox 1 AST),"[1626168, 1628368]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Center,24.84,Made,,,,,,,,,,3.0,,,,,,D. Fox,1628368.0,1.0
175,PT10M20.00S,2022-11-10T03:40:44.1Z,2,REGULAR,3pt,Jump Shot,[],1629636,69.07030223390277,26.225490196078432,1610612739,41,34,2022-11-10T03:40:50Z,1730000,False,-119.0,238.0,1,right,D. Garland 26' 3PT  (5 PTS) (K. Love 1 AST),"[1629636, 201567]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,26.62,Made,,,,,,,,,,5.0,,,,,,K. Love,201567.0,1.0
177,PT10M08.00S,2022-11-10T03:40:56.5Z,2,REGULAR,2pt,Jump Shot,[],1628368,22.421156373193167,63.970588235294116,1610612758,43,34,2022-11-10T03:41:03Z,1750000,False,-70.0,158.0,1,left,D. Fox 17' step back Jump Shot (8 PTS),[1628368],1610612758.0,SAC,step back,,,Fox,D. Fox,,,,,Mid-Range,16-24 Left Center,17.3,Made,,,,,,,,,,8.0,,,,,,,,
178,PT09M58.00S,2022-11-10T03:41:12.4Z,2,REGULAR,foul,personal,[],1626168,,,1610612739,43,34,2022-11-10T03:41:57Z,1760000,False,,,0,,T. Lyles personal FOUL (2 PF),"[1626168, 201567]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1151.0,2.0,0.0,Love,201567.0,,,,,,,,,
180,PT09M58.00S,2022-11-10T03:41:28.0Z,2,REGULAR,substitution,out,[],201567,,,1610612739,43,34,2022-11-10T03:41:35Z,1780000,False,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT09M58.00S,2022-11-10T03:41:28.0Z,2,REGULAR,substitution,out,[],1626224,,,1610612739,43,34,2022-11-10T03:41:35Z,1790000,False,,,0,,SUB out: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT09M58.00S,2022-11-10T03:41:28.0Z,2,REGULAR,substitution,in,[],1630596,,,1610612739,43,34,2022-11-10T03:41:35Z,1800000,False,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PT09M58.00S,2022-11-10T03:41:28.0Z,2,REGULAR,substitution,in,[],1628378,,,1610612739,43,34,2022-11-10T03:41:35Z,1810000,False,,,0,,SUB in: D. Mitchell,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PT09M47.00S,2022-11-10T03:41:43.6Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.46057818659659,44.11764705882353,1610612739,43,36,2022-11-10T03:42:48Z,1820000,False,-29.0,18.0,1,right,J. Allen cutting DUNK (4 PTS) (D. Mitchell 1 AST),"[1628386, 1628378]",1610612739.0,CLE,cutting,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.47,Made,,,,,,,,,,4.0,,,,,,D. Mitchell,1628378.0,1.0
186,PT09M30.00S,2022-11-10T03:42:01.0Z,2,REGULAR,3pt,Jump Shot,[],1626168,23.47240473061761,12.254901960784313,1610612758,46,36,2022-11-10T03:42:09Z,1840000,False,189.0,168.0,1,left,T. Lyles 25' 3PT  (6 PTS) (C. Metu 1 AST),"[1626168, 1629002]",1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,,,,,,6.0,,,,,,C. Metu,1629002.0,1.0
188,PT09M17.00S,2022-11-10T03:42:14.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,93.11760840998686,45.34313725490196,1610612739,46,36,2022-11-10T03:42:20Z,1860000,False,-23.0,12.0,1,right,MISS D. Mitchell driving Layup,[1628378],1610612739.0,CLE,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
189,PT09M17.00S,2022-11-10T03:42:14.0Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,46,36,2022-11-10T03:42:20Z,1870000,False,,,0,,K. Murray REBOUND (Off:0 Def:2),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,188.0,2.0,2.0,0.0,,,,,,,,,,,,,,
190,PT09M11.00S,2022-11-10T03:42:20.7Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1628368,26.757555847568987,52.94117647058824,1610612758,46,36,2022-11-10T03:44:18Z,1880000,False,-15.0,199.0,1,left,MISS D. Fox 19' running pullup Shot,[1628368],1610612758.0,SAC,running pullup,,,Fox,D. Fox,,,,,Mid-Range,16-24 Center,19.95,Missed,,,,,,,,,,,,,,,,,,
191,PT09M06.00S,2022-11-10T03:42:25.7Z,2,REGULAR,rebound,defensive,[],1628378,,,1610612739,46,36,2022-11-10T03:42:31Z,1890000,False,,,0,,D. Mitchell REBOUND (Off:1 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,,,190.0,2.0,1.0,1.0,,,,,,,,,,,,,,
192,PT09M04.00S,2022-11-10T03:42:27.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629636,92.9862023653088,53.67647058823529,1610612739,46,36,2022-11-10T03:44:36Z,1900000,False,18.0,13.0,1,right,MISS D. Garland running Layup - blocked,"[1629636, 1631099]",1610612739.0,CLE,running,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,Murray,1631099.0,,,
193,PT09M04.00S,2022-11-10T03:42:27.7Z,2,REGULAR,block,,[],1631099,,,1610612739,46,36,2022-11-10T03:42:32Z,1910000,False,,,0,,K. Murray BLOCK (1 BLK),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
194,PT09M04.00S,2022-11-10T03:42:27.7Z,2,REGULAR,rebound,defensive,[],1631099,,,1610612758,46,36,2022-11-10T03:42:38Z,1920000,False,,,0,,K. Murray REBOUND (Off:0 Def:3),[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,192.0,3.0,3.0,0.0,,,,,,,,,,,,,,
195,PT08M44.00S,2022-11-10T03:42:47.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628370,6.652431011826544,42.8921568627451,1610612758,46,36,2022-11-10T03:44:57Z,1930000,False,36.0,10.0,1,left,MISS M. Monk driving Layup,[1628370],1610612758.0,SAC,driving,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
196,PT08M39.00S,2022-11-10T03:42:52.2Z,2,REGULAR,rebound,defensive,[],1628386,,,1610612739,46,36,2022-11-10T03:42:54Z,1940000,False,,,0,,J. Allen REBOUND (Off:1 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,,,195.0,5.0,4.0,1.0,,,,,,,,,,,,,,
197,PT08M34.00S,2022-11-10T03:42:57.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,92.9862023653088,53.18627450980392,1610612739,46,36,2022-11-10T03:43:12Z,1950000,False,16.0,13.0,1,right,MISS J. Allen DUNK - blocked,"[1628386, 1628370]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,Monk,1628370.0,,,
198,PT08M34.00S,2022-11-10T03:42:57.5Z,2,REGULAR,block,,[],1628370,,,1610612739,46,36,2022-11-10T03:43:00Z,1960000,False,,,0,,M. Monk BLOCK (1 BLK),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
199,PT08M30.00S,2022-11-10T03:43:01.5Z,2,REGULAR,rebound,defensive,[],1629002,,,1610612758,46,36,2022-11-10T03:44:30Z,1970000,False,,,0,,C. Metu REBOUND (Off:0 Def:1),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,Restricted Area,0-8 Center,,,197.0,1.0,1.0,0.0,,,,,,,,,,,,,,
200,PT08M26.00S,2022-11-10T03:43:05.3Z,2,REGULAR,3pt,Jump Shot,[],1628370,4.155716162943495,95.83333333333334,1610612758,49,36,2022-11-10T03:45:56Z,1980000,False,-229.0,-13.0,1,left,M. Monk 3PT  (6 PTS) (K. Murray 1 AST),"[1628370, 1631099]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Left Corner 3,24+ Left,22.96,Made,,,,,,,,,,6.0,,,,,,K. Murray,1631099.0,1.0
202,PT08M25.00S,2022-11-10T03:43:18.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,49,36,2022-11-10T03:43:18Z,2000000,False,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,out,[],1628368,,,1610612739,49,36,2022-11-10T03:46:12Z,2010000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,out,[],1629002,,,1610612739,49,36,2022-11-10T03:46:12Z,2020000,False,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,out,[],1626168,,,1610612739,49,36,2022-11-10T03:46:12Z,2030000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,out,[],1629636,,,1610612739,49,36,2022-11-10T03:46:12Z,2040000,False,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,out,[],1630171,,,1610612739,49,36,2022-11-10T03:46:12Z,2050000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,in,[],1627734,,,1610612739,49,36,2022-11-10T03:46:12Z,2060000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,in,[],1630558,,,1610612739,49,36,2022-11-10T03:46:12Z,2070000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,in,[],203084,,,1610612739,49,36,2022-11-10T03:46:12Z,2080000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,in,[],1627747,,,1610612739,49,36,2022-11-10T03:46:12Z,2090000,False,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M25.00S,2022-11-10T03:45:48.8Z,2,REGULAR,substitution,in,[],1629731,,,1610612739,49,36,2022-11-10T03:46:12Z,2100000,False,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M10.00S,2022-11-10T03:46:26.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,87.07293035479631,45.34313725490196,1610612739,49,36,2022-11-10T03:46:33Z,2110000,False,-23.0,69.0,1,right,MISS E. Mobley 7' Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
214,PT08M05.00S,2022-11-10T03:46:31.7Z,2,REGULAR,rebound,defensive,[],1627734,,,1610612758,49,36,2022-11-10T03:46:33Z,2120000,False,,,0,,D. Sabonis REBOUND (Off:0 Def:1),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,213.0,1.0,1.0,0.0,,,,,,,,,,,,,,
215,PT07M50.00S,2022-11-10T03:46:49.9Z,2,REGULAR,foul,personal,['2freethrow'],1627747,,,1610612758,49,36,2022-11-10T03:47:03Z,2130000,False,,,0,,C. LeVert shooting personal FOUL (1 PF) (Monk 2 FT),"[1627747, 1628370]",1610612739.0,CLE,shooting,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1151.0,1.0,0.0,Monk,1628370.0,,,,,,,,,
217,PT07M50.00S,2022-11-10T03:47:14.0Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,49,36,2022-11-10T03:47:14Z,2150000,False,,,0,,MISS M. Monk Free Throw 1 of 2,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
218,PT07M50.00S,2022-11-10T03:47:14.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,49,36,2022-11-10T03:47:14Z,2160000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,,,
219,PT07M50.00S,2022-11-10T03:47:28.5Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,50,36,2022-11-10T03:47:28Z,2170000,False,,,0,,M. Monk Free Throw 2 of 2 (7 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,Made,,,,,,,,,,7.0,,,,,,,,
220,PT07M40.00S,2022-11-10T03:47:40.7Z,2,REGULAR,turnover,bad pass,[],1628378,,,1610612739,50,36,2022-11-10T03:48:40Z,2180000,False,,,0,,D. Mitchell bad pass TURNOVER (1 TO),"[1628378, 203084]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Barnes,203084.0,,,,,
221,PT07M40.00S,2022-11-10T03:47:40.7Z,2,REGULAR,steal,,[],203084,,,1610612758,50,36,2022-11-10T03:47:43Z,2190000,False,,,0,,H. Barnes STEAL (2 STL),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
222,PT07M34.00S,2022-11-10T03:47:46.5Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630558,4.681340341655716,96.07843137254902,1610612758,50,36,2022-11-10T03:48:31Z,2200000,False,-230.0,-8.0,1,left,MISS D. Mitchell running 3PT,[1630558],1610612758.0,SAC,running,,,Mitchell,D. Mitchell,,,,,Left Corner 3,24+ Left,23.06,Missed,,,,,,,,,,,,,,,,,,
223,PT07M31.00S,2022-11-10T03:47:49.5Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,50,36,2022-11-10T03:47:56Z,2210000,False,,,0,,E. Mobley REBOUND (Off:0 Def:2),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Left Corner 3,24+ Left,,,222.0,2.0,2.0,0.0,,,,,,,,,,,,,,
224,PT07M17.00S,2022-11-10T03:48:02.6Z,2,REGULAR,turnover,bad pass,[],1628386,,,1610612739,50,36,2022-11-10T03:48:06Z,2220000,False,,,0,,J. Allen bad pass TURNOVER (1 TO),"[1628386, 1627734]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Sabonis,1627734.0,,,,,
225,PT07M17.00S,2022-11-10T03:48:02.6Z,2,REGULAR,steal,,[],1627734,,,1610612758,50,36,2022-11-10T03:48:05Z,2230000,False,,,0,,D. Sabonis STEAL (1 STL),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
226,PT07M12.00S,2022-11-10T03:48:07.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627734,6.521024967148489,48.28431372549019,1610612758,50,36,2022-11-10T03:48:17Z,2240000,False,9.0,9.0,1,left,MISS D. Sabonis running Layup,[1627734],1610612758.0,SAC,running,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,1.23,Missed,,,,,,,,,,,,,,,,,,
227,PT07M08.00S,2022-11-10T03:48:12.5Z,2,REGULAR,rebound,defensive,[],1627747,,,1610612739,50,36,2022-11-10T03:48:12Z,2250000,False,,,0,,C. LeVert REBOUND (Off:2 Def:3),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,226.0,5.0,3.0,2.0,,,,,,,,,,,,,,
228,PT07M00.00S,2022-11-10T03:48:20.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,93.51182654402102,58.57843137254902,1610612739,50,36,2022-11-10T03:49:47Z,2260000,False,43.0,8.0,1,right,MISS C. LeVert driving Layup,[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,In The Paint (Non-RA),0-8 Center,4.37,Missed,,,,,,,,,,,,,,,,,,
229,PT06M58.00S,2022-11-10T03:48:22.5Z,2,REGULAR,rebound,offensive,[],1628386,,,1610612739,50,36,2022-11-10T03:48:26Z,2270000,False,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),0-8 Center,,,228.0,6.0,4.0,2.0,,,,,,,,,,,,,,
230,PT06M57.00S,2022-11-10T03:48:23.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628386,91.14651773981603,47.30392156862745,1610612739,50,38,2022-11-10T03:49:43Z,2280000,False,-13.0,31.0,1,right,J. Allen putback Layup (6 PTS),[1628386],1610612739.0,CLE,putback,,,Allen,J. Allen,,,,,Restricted Area,0-8 Center,3.35,Made,,,,,,,,,,6.0,,,,,,,,
231,PT06M42.00S,2022-11-10T03:48:37.9Z,2,REGULAR,3pt,Jump Shot,[],1631099,25.969119579500656,15.686274509803921,1610612758,50,38,2022-11-10T03:50:04Z,2290000,False,172.0,192.0,1,left,MISS K. Murray 25' pullup 3PT,[1631099],1610612758.0,SAC,pullup,,,Murray,K. Murray,,,,,Above the Break 3,24+ Right Center,25.72,Missed,,,,,,,,,,,,,,,,,,
232,PT06M38.00S,2022-11-10T03:48:41.9Z,2,REGULAR,rebound,defensive,[],1630596,,,1610612739,50,38,2022-11-10T03:48:43Z,2300000,False,,,0,,E. Mobley REBOUND (Off:0 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Right Center,,,231.0,3.0,3.0,0.0,,,,,,,,,,,,,,
233,PT06M25.00S,2022-11-10T03:48:55.3Z,2,REGULAR,3pt,Jump Shot,[],1628378,73.01248357424441,18.627450980392158,1610612739,50,38,2022-11-10T03:49:00Z,2310000,False,-157.0,201.0,1,right,MISS D. Mitchell 25' 3PT,[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Left Center,25.51,Missed,,,,,,,,,,,,,,,,,,
234,PT06M21.00S,2022-11-10T03:48:59.3Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,50,38,2022-11-10T03:49:00Z,2320000,False,,,0,,M. Monk REBOUND (Off:0 Def:2),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,233.0,2.0,2.0,0.0,,,,,,,,,,,,,,
235,PT06M18.00S,2022-11-10T03:49:02.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628370,29.25427069645204,70.58823529411765,1610612758,50,38,2022-11-10T03:50:44Z,2330000,False,-103.0,222.0,1,left,MISS M. Monk 24' running pullup 3PT,[1628370],1610612758.0,SAC,running pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,24.51,Missed,,,,,,,,,,,,,,,,,,
236,PT06M16.00S,2022-11-10T03:49:04.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612739,50,38,2022-11-10T03:49:10Z,2340000,False,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,,,235.0,,,,,,,,,,,,,,,,,
238,PT06M16.00S,2022-11-10T03:49:09.9Z,2,REGULAR,substitution,out,[],1628370,,,1610612739,50,38,2022-11-10T03:49:21Z,2360000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT06M16.00S,2022-11-10T03:49:09.9Z,2,REGULAR,substitution,out,[],1630596,,,1610612739,50,38,2022-11-10T03:49:21Z,2370000,False,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,,
240,PT06M16.00S,2022-11-10T03:49:09.9Z,2,REGULAR,substitution,in,[],1628989,,,1610612739,50,38,2022-11-10T03:49:21Z,2380000,False,,,0,,SUB in: K. Huerter,[1628989],1610612758.0,SAC,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT06M16.00S,2022-11-10T03:49:09.9Z,2,REGULAR,substitution,in,[],201567,,,1610612739,50,38,2022-11-10T03:49:21Z,2390000,False,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT06M04.00S,2022-11-10T03:49:35.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.85479632063075,45.588235294117645,1610612739,50,40,2022-11-10T03:49:40Z,2400000,False,-22.0,15.0,1,right,C. LeVert driving Layup (4 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.65,Made,,,,,,,,,,4.0,,,,,,,,
243,PT05M47.00S,2022-11-10T03:49:52.6Z,2,REGULAR,turnover,bad pass,[],1627734,,,1610612758,50,40,2022-11-10T03:49:58Z,2410000,False,,,0,,D. Sabonis bad pass TURNOVER (1 TO),"[1627734, 1628378]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Mitchell,1628378.0,,,,,
244,PT05M47.00S,2022-11-10T03:49:52.6Z,2,REGULAR,steal,,[],1628378,,,1610612739,50,40,2022-11-10T03:49:55Z,2420000,False,,,0,,D. Mitchell STEAL (1 STL),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
246,PT05M38.00S,2022-11-10T03:50:38.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627747,92.9862023653088,54.41176470588235,1610612739,50,42,2022-11-10T03:50:42Z,2440000,False,22.0,13.0,1,right,C. LeVert driving Layup (6 PTS),[1627747],1610612739.0,CLE,driving,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,2.58,Made,,,,,,,,,,6.0,,,,,,,,
247,PT05M26.00S,2022-11-10T03:50:52.5Z,2,REGULAR,foul,personal,[],1628378,,,1610612758,50,42,2022-11-10T03:51:04Z,2450000,False,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 203084]",1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,,,,,,,1628480.0,2.0,0.0,Barnes,203084.0,,,,,,,,,
249,PT05M26.00S,2022-11-10T03:51:06.5Z,2,REGULAR,substitution,out,[],1630558,,,1610612758,50,42,2022-11-10T03:51:12Z,2470000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
250,PT05M26.00S,2022-11-10T03:51:06.5Z,2,REGULAR,substitution,in,[],1628368,,,1610612758,50,42,2022-11-10T03:51:12Z,2480000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
251,PT05M14.00S,2022-11-10T03:51:33.8Z,2,REGULAR,3pt,Jump Shot,[],1628368,30.56833114323259,34.068627450980394,1610612758,53,42,2022-11-10T03:51:45Z,2490000,False,80.0,235.0,1,left,D. Fox 24' 3PT pullup (11 PTS) (D. Sabonis 3 AST),"[1628368, 1627734]",1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,24.8,Made,,,,,,,,,,11.0,,,,,,D. Sabonis,1627734.0,3.0
253,PT04M51.00S,2022-11-10T03:51:57.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,92.46057818659659,45.09803921568628,1610612739,53,44,2022-11-10T03:52:03Z,2510000,False,-25.0,18.0,1,right,C. LeVert cutting Layup (8 PTS) (K. Love 2 AST),"[1627747, 201567]",1610612739.0,CLE,cutting,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,3.06,Made,,,,,,,,,,8.0,,,,,,K. Love,201567.0,2.0
255,PT04M41.00S,2022-11-10T03:52:09.4Z,2,REGULAR,foul,personal,['2freethrow'],1629731,,,1610612758,53,44,2022-11-10T03:52:18Z,2530000,False,,,0,,D. Wade shooting personal FOUL (1 PF) (Sabonis 2 FT),"[1629731, 1627734]",1610612739.0,CLE,shooting,,,Wade,D. Wade,,,,,Restricted Area,0-8 Center,,,,,,,1628480.0,1.0,0.0,Sabonis,1627734.0,,,,,,,,,
