actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
87,PT05M32.00S,2022-12-22T03:23:59.6Z,1,REGULAR,foul,personal,[],1628972,,,1610612758,12,13,2022-12-22T03:24:11Z,850000,False,,,0,,T. Brown Jr. personal FOUL (1 PF),"[1628972, 1628989]",1610612747.0,LAL,,,,,,,Above the Break 3,24+ Left Center,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,203593.0,1.0,0.0,Huerter,1628989.0,,
89,PT05M26.00S,2022-12-22T03:24:19.4Z,1,REGULAR,3pt,Jump Shot,[],1628989,66.83639947437582,43.872549019607845,1610612758,15,13,2022-12-22T03:24:25Z,870000,False,-31.0,259.0,1,right,K. Huerter 26' 3PT  (5 PTS) (K. Murray 1 AST),"[1628989, 1631099]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,26.1,Made,5.0,Huerter,K. Huerter,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
91,PT05M05.00S,2022-12-22T03:24:40.6Z,1,REGULAR,3pt,Jump Shot,[],1631108,5.206964520367937,96.56862745098039,1610612747,15,16,2022-12-22T03:24:45Z,890000,False,-233.0,-4.0,1,left,M. Christie 3PT  (3 PTS) (T. Bryant 2 AST),"[1631108, 1628418]",1610612747.0,LAL,,,,,,,Left Corner 3,24+ Left,23.28,Made,3.0,Christie,M. Christie,T. Bryant,1628418.0,2.0,,,,,,,,,,,,,,
93,PT04M41.00S,2022-12-22T03:25:04.3Z,1,REGULAR,3pt,Jump Shot,[],1630558,68.54467805519053,34.55882352941176,1610612758,15,16,2022-12-22T03:25:09Z,910000,False,-77.0,243.0,1,right,MISS D. Mitchell 25' 3PT,[1630558],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,25.52,Missed,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
94,PT04M38.00S,2022-12-22T03:25:07.3Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612747,15,16,2022-12-22T03:25:09Z,920000,False,,,0,,T. Bryant REBOUND (Off:0 Def:2),[1628418],1610612747.0,LAL,,,,,,,Above the Break 3,24+ Center,,,,Bryant,T. Bryant,,,,93.0,2.0,2.0,0.0,,,,,,,,,,
95,PT04M23.00S,2022-12-22T03:25:22.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628972,7.703679369250986,37.745098039215684,1610612747,15,16,2022-12-22T03:26:32Z,930000,False,61.0,20.0,1,left,MISS T. Brown Jr. 6' driving floating bank Shot,[1628972],1610612747.0,LAL,driving floating bank,,,,,,In The Paint (Non-RA),0-8 Center,6.44,Missed,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,
96,PT04M20.00S,2022-12-22T03:25:25.5Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,15,16,2022-12-22T03:25:28Z,940000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:6),[1627734],1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Sabonis,D. Sabonis,,,,95.0,8.0,6.0,2.0,,,,,,,,,,
97,PT04M15.00S,2022-12-22T03:25:33.0Z,1,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612758,15,16,2022-12-22T03:25:50Z,950000,False,,,0,,M. Christie shooting personal FOUL (1 PF) (Murray 2 FT),"[1631108, 1631099]",1610612747.0,LAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Christie,M. Christie,,,,,,,,,,,202058.0,1.0,0.0,Murray,1631099.0,,
99,PT04M15.00S,2022-12-22T03:25:53.1Z,1,REGULAR,freethrow,1 of 2,[],1631099,,,1610612758,16,16,2022-12-22T03:25:53Z,970000,False,,,0,,K. Murray Free Throw 1 of 2 (6 PTS),[1631099],1610612758.0,SAC,,,,,,,,,,Made,6.0,Murray,K. Murray,,,,,,,,,,,,,,,,,
100,PT04M15.00S,2022-12-22T03:25:55.3Z,1,REGULAR,substitution,out,[],1628418,,,1610612758,16,16,2022-12-22T03:26:03Z,980000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,,,,,,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,
101,PT04M15.00S,2022-12-22T03:25:55.3Z,1,REGULAR,substitution,in,[],1629117,,,1610612758,16,16,2022-12-22T03:26:03Z,990000,False,,,0,,SUB in: W. Gabriel,[1629117],1610612747.0,LAL,,,,,,,,,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,
102,PT04M15.00S,2022-12-22T03:26:06.4Z,1,REGULAR,substitution,out,[],203084,,,1610612758,16,16,2022-12-22T03:26:09Z,1000000,False,,,0,,SUB out: H. Barnes,[203084],1610612758.0,SAC,,,,,,,,,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,
103,PT04M15.00S,2022-12-22T03:26:06.4Z,1,REGULAR,substitution,in,[],1628370,,,1610612758,16,16,2022-12-22T03:26:09Z,1010000,False,,,0,,SUB in: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,
104,PT04M15.00S,2022-12-22T03:26:14.1Z,1,REGULAR,substitution,out,[],2544,,,1610612758,16,16,2022-12-22T03:26:26Z,1020000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,,,,,,,,,James,L. James,,,,,,,,,,,,,,,,,
105,PT04M15.00S,2022-12-22T03:26:14.1Z,1,REGULAR,substitution,in,[],203471,,,1610612758,16,16,2022-12-22T03:26:26Z,1030000,False,,,0,,SUB in: D. Schroder,[203471],1610612747.0,LAL,,,,,,,,,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,
106,PT04M15.00S,2022-12-22T03:26:27.8Z,1,REGULAR,freethrow,2 of 2,[],1631099,,,1610612758,17,16,2022-12-22T03:26:27Z,1040000,False,,,0,,K. Murray Free Throw 2 of 2 (7 PTS),[1631099],1610612758.0,SAC,,,,,,,,,,Made,7.0,Murray,K. Murray,,,,,,,,,,,,,,,,,
107,PT04M01.00S,2022-12-22T03:26:31.6Z,1,REGULAR,2pt,Jump Shot,[],203471,12.171484888304862,15.441176470588236,1610612747,17,18,2022-12-22T03:27:52Z,1050000,False,173.0,62.0,1,left,D. Schroder 18' pullup Jump Shot (2 PTS),[203471],1610612747.0,LAL,pullup,,,,,,Mid-Range,16-24 Right,18.36,Made,2.0,Schroder,D. Schroder,,,,,,,,,,,,,,,,,
108,PT03M49.00S,2022-12-22T03:26:51.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629117,,,1610612758,17,18,2022-12-22T03:27:11Z,1060000,False,,,0,,W. Gabriel personal FOUL (1 PF) (Sabonis 2 FT),"[1629117, 1627734]",1610612747.0,LAL,,,,,,,In The Paint (Non-RA),8-16 Left,,,,Gabriel,W. Gabriel,,,,,,,,,,,203593.0,1.0,0.0,Sabonis,1627734.0,,
110,PT03M49.00S,2022-12-22T03:27:22.8Z,1,REGULAR,freethrow,1 of 2,[],1627734,,,1610612758,18,18,2022-12-22T03:27:22Z,1080000,False,,,0,,D. Sabonis Free Throw 1 of 2 (1 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,1.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,
111,PT03M49.00S,2022-12-22T03:27:23.8Z,1,REGULAR,substitution,out,[],1628989,,,1610612758,18,18,2022-12-22T03:27:34Z,1090000,False,,,0,,SUB out: K. Huerter,[1628989],1610612758.0,SAC,,,,,,,,,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,
112,PT03M49.00S,2022-12-22T03:27:23.8Z,1,REGULAR,substitution,out,[],201976,,,1610612758,18,18,2022-12-22T03:27:34Z,1100000,False,,,0,,SUB out: P. Beverley,[201976],1610612747.0,LAL,,,,,,,,,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,
113,PT03M49.00S,2022-12-22T03:27:23.8Z,1,REGULAR,substitution,in,[],1629056,,,1610612758,18,18,2022-12-22T03:27:34Z,1110000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,,,,,,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,
114,PT03M49.00S,2022-12-22T03:27:23.8Z,1,REGULAR,substitution,in,[],1629022,,,1610612758,18,18,2022-12-22T03:27:34Z,1120000,False,,,0,,SUB in: L. Walker IV,[1629022],1610612747.0,LAL,,,,,,,,,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
115,PT03M49.00S,2022-12-22T03:27:46.4Z,1,REGULAR,freethrow,2 of 2,[],1627734,,,1610612758,19,18,2022-12-22T03:27:46Z,1130000,False,,,0,,D. Sabonis Free Throw 2 of 2 (2 PTS),[1627734],1610612758.0,SAC,,,,,,,,,,Made,2.0,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,
116,PT03M39.00S,2022-12-22T03:28:05.6Z,1,REGULAR,foul,personal,[],1631099,,,1610612747,19,18,2022-12-22T03:28:33Z,1140000,False,,,0,,K. Murray personal FOUL (1 PF),"[1631099, 203471]",1610612758.0,SAC,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Murray,K. Murray,,,,,,,,,,,203593.0,1.0,0.0,Schroder,203471.0,,
118,PT03M29.00S,2022-12-22T03:28:42.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,5.863994743758213,55.63725490196079,1610612747,19,18,2022-12-22T03:28:51Z,1160000,False,-28.0,3.0,1,left,MISS M. Christie driving Layup,[1631108],1610612747.0,LAL,driving,,,,,,Restricted Area,0-8 Center,2.83,Missed,,Christie,M. Christie,,,,,,,,,,,,,,,,,
119,PT03M25.00S,2022-12-22T03:28:46.7Z,1,REGULAR,rebound,offensive,[],1629117,,,1610612747,19,18,2022-12-22T03:28:51Z,1170000,False,,,0,,W. Gabriel REBOUND (Off:1 Def:0),[1629117],1610612747.0,LAL,,,,,,,Restricted Area,0-8 Center,,,,Gabriel,W. Gabriel,,,,118.0,1.0,0.0,1.0,,,,,,,,,,
120,PT03M25.00S,2022-12-22T03:28:46.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629117,5.590000152587891,50.0,1610612747,19,18,2022-12-22T03:28:46Z,1180000,False,0.0,0.0,1,left,MISS W. Gabriel tip Layup,[1629117],1610612747.0,LAL,tip,,,,,,Mid-Range,8-16 Left,0.0,Missed,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,
121,PT03M24.00S,2022-12-22T03:28:47.0Z,1,REGULAR,rebound,defensive,[],1627734,,,1610612758,19,18,2022-12-22T03:28:47Z,1190000,False,,,0,,D. Sabonis REBOUND (Off:2 Def:7),[1627734],1610612758.0,SAC,,,,,,,Mid-Range,8-16 Left,,,,Sabonis,D. Sabonis,,,,120.0,9.0,7.0,2.0,,,,,,,,,,
122,PT03M17.00S,2022-12-22T03:28:54.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,91.27792378449409,44.6078431372549,1610612758,19,18,2022-12-22T03:29:02Z,1200000,False,-27.0,29.0,1,right,MISS D. Sabonis driving Layup - blocked,"[1627734, 1629022]",1610612758.0,SAC,driving,,,,,,Restricted Area,0-8 Center,4.0,Missed,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,Walker IV,1629022.0
132,PT03M17.00S,2022-12-22T03:28:54.1Z,1,REGULAR,block,,[],1629022,,,1610612758,19,18,2022-12-22T03:32:16Z,1205000,False,,,0,,L. Walker IV BLOCK (1 BLK),[1629022],1610612747.0,LAL,,,,,,,Restricted Area,0-8 Center,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
123,PT03M15.00S,2022-12-22T03:28:56.1Z,1,REGULAR,rebound,defensive,[],1631108,,,1610612747,19,18,2022-12-22T03:29:02Z,1210000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612747.0,LAL,,,,,,,Restricted Area,0-8 Center,,,,Christie,M. Christie,,,,122.0,1.0,1.0,0.0,,,,,,,,,,
124,PT03M11.00S,2022-12-22T03:28:59.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628972,6.521024967148489,43.13725490196079,1610612747,19,20,2022-12-22T03:29:11Z,1220000,False,34.0,9.0,1,left,T. Brown Jr. running Layup (2 PTS) (M. Christie 1 AST),"[1628972, 1631108]",1610612747.0,LAL,running,,,,,,Restricted Area,0-8 Center,3.54,Made,2.0,Brown Jr.,T. Brown Jr.,M. Christie,1631108.0,1.0,,,,,,,,,,,,,,
125,PT02M48.00S,2022-12-22T03:29:23.1Z,1,REGULAR,turnover,lost ball,[],1627734,,,1610612758,19,20,2022-12-22T03:29:26Z,1230000,False,,,0,,D. Sabonis lost ball TURNOVER (4 TO),"[1627734, 1629022]",1610612758.0,SAC,,,,,,,Mid-Range,8-16 Right,,,,Sabonis,D. Sabonis,,,,,,,,4.0,Walker IV,1629022.0,,,,,,,
126,PT02M48.00S,2022-12-22T03:29:23.1Z,1,REGULAR,steal,,[],1629022,,,1610612747,19,20,2022-12-22T03:29:25Z,1240000,False,,,0,,L. Walker IV STEAL (1 STL),[1629022],1610612747.0,LAL,,,,,,,Mid-Range,8-16 Right,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,
127,PT02M34.00S,2022-12-22T03:29:37.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203471,10.068988173455978,55.88235294117647,1610612747,19,22,2022-12-22T03:29:44Z,1250000,False,-29.0,42.0,1,left,D. Schroder driving floating Jump Shot (4 PTS),[203471],1610612747.0,LAL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.13,Made,4.0,Schroder,D. Schroder,,,,,,,,,,,,,,,,,
128,PT02M24.00S,2022-12-22T03:29:47.6Z,1,REGULAR,3pt,Jump Shot,[],1628370,71.96123521681997,79.90196078431373,1610612758,19,22,2022-12-22T03:29:53Z,1260000,False,150.0,211.0,1,right,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,25.87,Missed,,Monk,M. Monk,,,,,,,,,,,,,,,,,
129,PT02M21.00S,2022-12-22T03:29:50.5Z,1,REGULAR,rebound,offensive,[],1627734,,,1610612758,19,22,2022-12-22T03:29:50Z,1270000,False,,,0,,D. Sabonis REBOUND (Off:3 Def:7),[1627734],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Right Center,,,,Sabonis,D. Sabonis,,,,128.0,10.0,7.0,3.0,,,,,,,,,,
131,PT02M20.00S,2022-12-22T03:30:07.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,19,22,2022-12-22T03:30:07Z,1290000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,PT02M20.00S,2022-12-22T03:31:38.5Z,1,REGULAR,substitution,out,[],1627734,,,1610612758,19,22,2022-12-22T03:33:13Z,1300000,False,,,0,,SUB out: D. Sabonis,[1627734],1610612758.0,SAC,,,,,,,,,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,
134,PT02M20.00S,2022-12-22T03:31:38.5Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,19,22,2022-12-22T03:33:13Z,1310000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,,,,,,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,
135,PT02M20.00S,2022-12-22T03:31:38.5Z,1,REGULAR,substitution,out,[],1630558,,,1610612758,19,22,2022-12-22T03:33:13Z,1320000,False,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
136,PT02M20.00S,2022-12-22T03:31:38.5Z,1,REGULAR,substitution,in,[],1628368,,,1610612758,19,22,2022-12-22T03:33:13Z,1330000,False,,,0,,SUB in: D. Fox,[1628368],1610612758.0,SAC,,,,,,,,,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,
137,PT02M20.00S,2022-12-22T03:31:38.5Z,1,REGULAR,substitution,in,[],1626168,,,1610612758,19,22,2022-12-22T03:33:13Z,1340000,False,,,0,,SUB in: T. Lyles,[1626168],1610612758.0,SAC,,,,,,,,,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
138,PT02M20.00S,2022-12-22T03:31:38.5Z,1,REGULAR,substitution,in,[],1629674,,,1610612758,19,22,2022-12-22T03:33:13Z,1350000,False,,,0,,SUB in: N. Queta,[1629674],1610612758.0,SAC,,,,,,,,,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,
139,PT02M11.00S,2022-12-22T03:33:32.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626168,86.5473061760841,44.11764705882353,1610612758,21,22,2022-12-22T03:36:43Z,1360000,False,-29.0,74.0,1,right,T. Lyles 7' floating Jump Shot (2 PTS),[1626168],1610612758.0,SAC,floating,,,,,,In The Paint (Non-RA),0-8 Center,7.96,Made,2.0,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
141,PT02M11.00S,2022-12-22T03:33:36.5Z,1,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628972,,,1610612758,21,22,2022-12-22T03:33:50Z,1370000,False,,,0,,T. Brown Jr. shooting personal FOUL (2 PF) (Lyles 1 FT),"[1628972, 1626168]",1610612747.0,LAL,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,202058.0,2.0,0.0,Lyles,1626168.0,,
143,PT02M11.00S,2022-12-22T03:33:58.0Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1626168,,,1610612758,21,22,2022-12-22T03:34:07Z,1390000,False,,,0,,MISS T. Lyles Free Throw 1 of 1,[1626168],1610612758.0,SAC,,,,,,,,,,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
144,PT02M10.00S,2022-12-22T03:33:59.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612747,21,22,2022-12-22T03:34:07Z,1400000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,143.0,,,,,,,,,,,,,
146,PT01M57.00S,2022-12-22T03:34:20.7Z,1,REGULAR,turnover,traveling,[],1629022,,,1610612747,21,22,2022-12-22T03:34:28Z,1420000,False,,,0,,L. Walker IV traveling TURNOVER (1 TO),[1629022],1610612747.0,LAL,,,,,,,Above the Break 3,24+ Left Center,,,,Walker IV,L. Walker IV,,,,,,,,1.0,,,202007.0,,,,,,
147,PT01M42.00S,2022-12-22T03:34:51.3Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1628370,94.03745072273325,24.509803921568626,1610612758,23,22,2022-12-22T03:34:57Z,1430000,False,-127.0,4.0,1,right,M. Monk 12' driving floating Jump Shot (2 PTS),[1628370],1610612758.0,SAC,driving floating,,,,,,Mid-Range,8-16 Left,12.75,Made,2.0,Monk,M. Monk,,,,,,,,,,,,,,,,,
148,PT01M30.00S,2022-12-22T03:35:05.7Z,1,REGULAR,foul,offensive,['inpenalty'],1629117,,,1610612747,23,22,2022-12-22T03:40:05Z,1440000,False,,,0,,W. Gabriel offensive FOUL (2 PF),"[1629117, 1629674]",1610612747.0,LAL,,,,,,,Restricted Area,0-8 Center,,,,Gabriel,W. Gabriel,,,,,,,,,,,203593.0,2.0,0.0,Queta,1629674.0,,
150,PT01M30.00S,2022-12-22T03:35:05.7Z,1,REGULAR,turnover,offensive foul,[],1629117,,,1610612747,23,22,2022-12-22T03:40:05Z,1460000,False,,,0,,W. Gabriel offensive foul TURNOVER (1 TO),[1629117],1610612747.0,LAL,,,,,,,Restricted Area,0-8 Center,,,,Gabriel,W. Gabriel,,,,,,,,1.0,,,203593.0,,,,,,
151,PT01M17.00S,2022-12-22T03:35:36.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628368,74.19513797634691,15.931372549019606,1610612758,23,22,2022-12-22T03:35:44Z,1470000,False,-170.0,190.0,1,right,MISS D. Fox 25' 3PT,[1628368],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,Fox,D. Fox,,,,,,,,,,,,,,,,,
152,PT01M14.00S,2022-12-22T03:35:39.6Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,23,22,2022-12-22T03:35:44Z,1480000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:1),[1628972],1610612747.0,LAL,,,,,,,Above the Break 3,24+ Left Center,,,,Brown Jr.,T. Brown Jr.,,,,151.0,1.0,1.0,0.0,,,,,,,,,,
153,PT01M14.00S,2022-12-22T03:35:44.8Z,1,REGULAR,foul,personal,[],1629674,,,1610612747,23,22,2022-12-22T03:35:54Z,1490000,False,,,0,,N. Queta personal FOUL (1 PF),"[1629674, 1629117]",1610612758.0,SAC,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Queta,N. Queta,,,,,,,,,,,202007.0,1.0,0.0,Gabriel,1629117.0,,
155,PT01M02.00S,2022-12-22T03:36:15.5Z,1,REGULAR,3pt,Jump Shot,[],1628972,27.94021024967148,78.18627450980392,1610612747,23,22,2022-12-22T03:36:23Z,1510000,False,-141.0,210.0,1,left,MISS T. Brown Jr. 25' 3PT,[1628972],1610612747.0,LAL,,,,,,,Above the Break 3,24+ Left Center,25.3,Missed,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,
156,PT00M57.80S,2022-12-22T03:36:19.7Z,1,REGULAR,rebound,defensive,[],1628370,,,1610612758,23,22,2022-12-22T03:46:11Z,1520000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Monk,M. Monk,,,,155.0,1.0,1.0,0.0,,,,,,,,,,
157,PT00M57.50S,2022-12-22T03:36:21.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1626168,93.24901445466492,50.0,1610612758,25,22,2022-12-22T03:42:32Z,1530000,False,0.0,11.0,1,right,T. Lyles running DUNK (4 PTS) (M. Monk 1 AST),"[1626168, 1628370]",1610612758.0,SAC,running,,,,,,Restricted Area,0-8 Center,1.1,Made,4.0,Lyles,T. Lyles,M. Monk,1628370.0,1.0,,,,,,,,,,,,,,
159,PT00M53.10S,2022-12-22T03:36:31.9Z,1,REGULAR,foul,offensive,['inpenalty'],1629117,,,1610612747,25,22,2022-12-22T03:36:39Z,1550000,False,,,0,,W. Gabriel offensive FOUL (3 PF),"[1629117, 1628368]",1610612747.0,LAL,,,,,,,Mid-Range,16-24 Left Center,,,,Gabriel,W. Gabriel,,,,,,,,,,,202007.0,3.0,0.0,Fox,1628368.0,,
161,PT00M53.10S,2022-12-22T03:36:31.9Z,1,REGULAR,turnover,offensive foul,[],1629117,,,1610612747,25,22,2022-12-22T03:36:31Z,1570000,False,,,0,,W. Gabriel offensive foul TURNOVER (2 TO),[1629117],1610612747.0,LAL,,,,,,,Mid-Range,16-24 Left Center,,,,Gabriel,W. Gabriel,,,,,,,,2.0,,,202007.0,,,,,,
162,PT00M53.10S,2022-12-22T03:36:40.1Z,1,REGULAR,substitution,out,[],1629117,,,1610612758,25,22,2022-12-22T03:36:48Z,1580000,False,,,0,,SUB out: W. Gabriel,[1629117],1610612747.0,LAL,,,,,,,,,,,,Gabriel,W. Gabriel,,,,,,,,,,,,,,,,,
163,PT00M53.10S,2022-12-22T03:36:40.1Z,1,REGULAR,substitution,in,[],1628418,,,1610612758,25,22,2022-12-22T03:36:48Z,1590000,False,,,0,,SUB in: T. Bryant,[1628418],1610612747.0,LAL,,,,,,,,,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,
165,PT00M33.60S,2022-12-22T03:38:02.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626168,66.5735873850197,50.245098039215684,1610612758,25,22,2022-12-22T03:38:08Z,1610000,False,1.0,262.0,1,right,MISS T. Lyles 26' 3PT,[1626168],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,26.17,Missed,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,
166,PT00M28.60S,2022-12-22T03:38:07.4Z,1,REGULAR,rebound,defensive,[],1628972,,,1610612747,25,22,2022-12-22T03:38:08Z,1620000,False,,,0,,T. Brown Jr. REBOUND (Off:0 Def:2),[1628972],1610612747.0,LAL,,,,,,,Above the Break 3,24+ Center,,,,Brown Jr.,T. Brown Jr.,,,,165.0,2.0,2.0,0.0,,,,,,,,,,
167,PT00M20.20S,2022-12-22T03:38:19.6Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629056,,,1610612747,25,22,2022-12-22T03:38:33Z,1630000,False,,,0,,T. Davis personal FOUL (1 PF) (Schroder 2 FT),"[1629056, 203471]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Left Center,,,,Davis,T. Davis,,,,,,,,,,,202058.0,1.0,0.0,Schroder,203471.0,,
169,PT00M20.20S,2022-12-22T03:38:41.5Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612747,25,23,2022-12-22T03:38:41Z,1650000,False,,,0,,D. Schroder Free Throw 1 of 2 (5 PTS),[203471],1610612747.0,LAL,,,,,,,,,,Made,5.0,Schroder,D. Schroder,,,,,,,,,,,,,,,,,
170,PT00M20.20S,2022-12-22T03:38:58.0Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612747,25,24,2022-12-22T03:38:58Z,1660000,False,,,0,,D. Schroder Free Throw 2 of 2 (6 PTS),[203471],1610612747.0,LAL,,,,,,,,,,Made,6.0,Schroder,D. Schroder,,,,,,,,,,,,,,,,,
171,PT00M05.10S,2022-12-22T03:39:16.2Z,1,REGULAR,foul,offensive,['inpenalty'],1628370,,,1610612758,25,24,2022-12-22T03:39:32Z,1670000,False,,,0,,M. Monk offensive FOUL (1 PF),"[1628370, 203471]",1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Monk,M. Monk,,,,,,,,,,,202007.0,1.0,0.0,Schroder,203471.0,,
173,PT00M05.10S,2022-12-22T03:39:16.2Z,1,REGULAR,turnover,offensive foul,[],1628370,,,1610612758,25,24,2022-12-22T03:39:16Z,1690000,False,,,0,,M. Monk offensive foul TURNOVER (1 TO),[1628370],1610612758.0,SAC,,,,,,,Above the Break 3,24+ Center,,,,Monk,M. Monk,,,,,,,,1.0,,,202007.0,,,,,,
174,PT00M05.10S,2022-12-22T03:39:30.4Z,1,REGULAR,substitution,out,[],1628370,,,1610612747,25,24,2022-12-22T03:39:36Z,1700000,False,,,0,,SUB out: M. Monk,[1628370],1610612758.0,SAC,,,,,,,,,,,,Monk,M. Monk,,,,,,,,,,,,,,,,,
175,PT00M05.10S,2022-12-22T03:39:30.4Z,1,REGULAR,substitution,in,[],1630558,,,1610612747,25,24,2022-12-22T03:39:36Z,1710000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,,,,,,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,
