actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
165,PT01M22.00S,2022-12-20T03:34:37.8Z,1,REGULAR,foul,offensive,['inpenalty'],1630208,,,1610612766,30,32,2022-12-20T03:34:50Z,1650000,False,,,0,,N. Richards charge offensive FOUL (2 PF),"[1630208, 1628368]",1610612766.0,CHA,charge,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,2004.0,2.0,0.0,Fox,1628368.0,,,,,,,,,,,,,,,
167,PT01M22.00S,2022-12-20T03:34:37.8Z,1,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,30,32,2022-12-20T03:34:37Z,1670000,False,,,0,,N. Richards offensive foul TURNOVER (1 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,2004.0,,,,,,,,,,,,,,,1.0,,,,
168,PT01M22.00S,2022-12-20T03:34:54.2Z,1,REGULAR,substitution,out,[],1631099,,,1610612758,30,32,2022-12-20T03:35:01Z,1680000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT01M22.00S,2022-12-20T03:34:54.2Z,1,REGULAR,substitution,in,[],1629056,,,1610612758,30,32,2022-12-20T03:35:01Z,1690000,False,,,0,,SUB in: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT01M12.00S,2022-12-20T03:35:08.4Z,1,REGULAR,turnover,out-of-bounds,[],1626168,,,1610612758,30,32,2022-12-20T03:35:14Z,1700000,False,,,0,,T. Lyles step out-of-bounds TURNOVER (1 TO),[1626168],1610612758.0,SAC,step,,,Lyles,T. Lyles,,,,,Right Corner 3,24+ Right,1627963.0,,,,,,,,,,,,,,,1.0,,,,
171,PT00M55.70S,2022-12-20T03:35:37.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630208,93.11760840998686,51.71568627450981,1610612766,30,34,2022-12-20T03:35:43Z,1710000,False,9.0,12.0,1,right,N. Richards cutting DUNK (8 PTS),[1630208],1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,1.49,,,,,,,,,,,
173,PT00M44.90S,2022-12-20T03:35:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.915243101182654,55.88235294117647,1610612758,30,34,2022-12-20T03:36:08Z,1730000,False,-29.0,13.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.19,,,,,,,,,,,
174,PT00M43.00S,2022-12-20T03:35:54.4Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612758,30,34,2022-12-20T03:35:54Z,1740000,False,,,0,,N. Queta REBOUND (Off:1 Def:0),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,173.0,,,,,,1.0,0.0,1.0,,,,,
175,PT00M42.50S,2022-12-20T03:35:54.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,7.440867279894875,46.568627450980394,1610612758,30,34,2022-12-20T03:45:32Z,1750000,False,17.0,17.0,1,left,MISS N. Queta putback Layup,[1629674],1610612758.0,SAC,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.45,,,,,,,,,,,
176,PT00M40.80S,2022-12-20T03:35:56.6Z,1,REGULAR,rebound,offensive,[],1629674,,,1610612758,30,34,2022-12-20T03:36:11Z,1760000,False,,,0,,N. Queta REBOUND (Off:2 Def:0),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,175.0,,,,,,2.0,0.0,2.0,,,,,
177,PT00M40.60S,2022-12-20T03:35:57.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,8.492115637319317,47.05882352941176,1610612758,30,34,2022-12-20T03:45:41Z,1770000,False,15.0,27.0,1,left,MISS N. Queta putback Layup,[1629674],1610612758.0,SAC,putback,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.1,,,,,,,,,,,
178,PT00M40.60S,2022-12-20T03:35:57.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612758,30,34,2022-12-20T03:36:59Z,1780000,False,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,177.0,,,,,,,,,,,,,
180,PT00M38.80S,2022-12-20T03:36:11.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629056,25.04927726675427,83.57843137254902,1610612758,30,34,2022-12-20T03:36:24Z,1800000,False,-168.0,183.0,1,left,MISS T. Davis 24' 3PT,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.84,,,,,,,,,,,
181,PT00M35.60S,2022-12-20T03:36:14.8Z,1,REGULAR,rebound,defensive,[],1630177,,,1610612766,30,34,2022-12-20T03:36:24Z,1810000,False,,,0,,T. Maledon REBOUND (Off:0 Def:1),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,,180.0,,,,,,1.0,1.0,0.0,,,,,
182,PT00M29.20S,2022-12-20T03:36:24.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630208,89.17542706964521,51.470588235294116,1610612766,30,36,2022-12-20T03:36:31Z,1820000,False,7.0,49.0,1,right,N. Richards cutting Layup (10 PTS) (T. Maledon 1 AST),"[1630208, 1630177]",1610612766.0,CHA,cutting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,10.0,4.99,T. Maledon,1630177.0,1.0,,,,,,,,
184,PT00M29.20S,2022-12-20T03:36:32.4Z,1,REGULAR,foul,personal,['1freethrow'],1626168,,,1610612766,30,36,2022-12-20T03:36:41Z,1840000,False,,,0,,T. Lyles shooting personal FOUL (1 PF) (Richards 1 FT),"[1626168, 1630208]",1610612758.0,SAC,shooting,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
186,PT00M29.20S,2022-12-20T03:36:52.6Z,1,REGULAR,freethrow,1 of 1,[],1630208,,,1610612766,30,37,2022-12-20T03:36:52Z,1860000,False,,,0,,N. Richards Free Throw 1 of 1 (11 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
187,PT00M07.70S,2022-12-20T03:37:16.4Z,1,REGULAR,3pt,Jump Shot,[],1628370,30.56833114323259,31.61764705882353,1610612758,30,37,2022-12-20T03:49:48Z,1870000,False,92.0,235.0,1,left,MISS M. Monk 25' pullup 3PT,[1628370],1610612758.0,SAC,pullup,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.21,,,,,,,,,,,
188,PT00M03.40S,2022-12-20T03:37:20.7Z,1,REGULAR,rebound,defensive,[],1630550,,,1610612766,30,37,2022-12-20T03:37:23Z,1880000,False,,,0,,J. Thor REBOUND (Off:0 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,Above the Break 3,24+ Right Center,,,,,,,187.0,,,,,,1.0,1.0,0.0,,,,,
189,PT00M01.20S,2022-12-20T03:37:25.4Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612766,30,37,2022-12-20T03:37:47Z,1890000,False,,,0,,D. Fox personal FOUL (1 PF) (McDaniels 2 FT),"[1628368, 1629667]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,1628951.0,1.0,0.0,McDaniels,1629667.0,,,,,,,,,,,,,,,
191,PT00M01.20S,2022-12-20T03:37:53.8Z,1,REGULAR,freethrow,1 of 2,[],1629667,,,1610612766,30,38,2022-12-20T03:37:53Z,1910000,False,,,0,,J. McDaniels Free Throw 1 of 2 (3 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
192,PT00M01.20S,2022-12-20T03:38:08.7Z,1,REGULAR,freethrow,2 of 2,[],1629667,,,1610612766,30,39,2022-12-20T03:38:08Z,1920000,False,,,0,,J. McDaniels Free Throw 2 of 2 (4 PTS),[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
193,PT00M00.00S,2022-12-20T03:38:18.3Z,1,REGULAR,period,end,[],0,,,1610612758,30,39,2022-12-20T03:38:18Z,1930000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT12M00.00S,2022-12-20T03:40:34.2Z,2,REGULAR,substitution,out,['startperiod'],1629056,,,1610612758,30,39,2022-12-20T03:41:17Z,1940000,False,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT12M00.00S,2022-12-20T03:40:34.2Z,2,REGULAR,substitution,out,['startperiod'],1629667,,,1610612758,30,39,2022-12-20T03:41:17Z,1950000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
196,PT12M00.00S,2022-12-20T03:40:34.2Z,2,REGULAR,substitution,in,['startperiod'],1631099,,,1610612758,30,39,2022-12-20T03:41:17Z,1960000,False,,,0,,SUB in: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT12M00.00S,2022-12-20T03:40:34.2Z,2,REGULAR,substitution,in,['startperiod'],1630163,,,1610612758,30,39,2022-12-20T03:41:17Z,1970000,False,,,0,,SUB in: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT12M00.00S,2022-12-20T03:41:14.2Z,2,REGULAR,period,start,[],0,,,1610612766,30,39,2022-12-20T03:41:18Z,1980000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,PT11M41.00S,2022-12-20T03:41:33.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,90.75229960578186,61.274509803921575,1610612766,30,39,2022-12-20T03:52:11Z,1990000,False,56.0,34.0,1,right,MISS L. Ball 6' driving floating Shot - blocked,"[1630163, 1629674]",1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,6.61,,,,,,,,,,Queta,1629674.0
200,PT11M41.00S,2022-12-20T03:41:33.4Z,2,REGULAR,block,,[],1629674,,,1610612766,30,39,2022-12-20T03:41:36Z,2000000,False,,,0,,N. Queta BLOCK (1 BLK),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
201,PT11M41.00S,2022-12-20T03:41:33.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612766,30,39,2022-12-20T03:41:44Z,2010000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,199.0,,,,,,,,,,,,,
203,PT11M39.00S,2022-12-20T03:41:44.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202330,92.9862023653088,77.69607843137256,1610612766,30,41,2022-12-20T03:41:53Z,2030000,False,138.0,13.0,1,right,G. Hayward 13' Jump Shot (8 PTS) (L. Ball 7 AST),"[202330, 1630163]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,Made,,8.0,13.91,L. Ball,1630163.0,7.0,,,,,,,,
205,PT11M18.00S,2022-12-20T03:42:04.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,6.915243101182654,44.36274509803921,1610612758,32,41,2022-12-20T03:42:35Z,2050000,False,28.0,13.0,1,left,N. Queta cutting Layup (2 PTS) (M. Monk 2 AST),"[1629674, 1628370]",1610612758.0,SAC,cutting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,3.08,M. Monk,1628370.0,2.0,,,,,,,,
207,PT11M08.00S,2022-12-20T03:42:19.0Z,2,REGULAR,foul,personal,['2freethrow'],1631099,,,1610612766,32,41,2022-12-20T03:42:33Z,2070000,False,,,0,,K. Murray shooting personal FOUL (1 PF) (Richards 2 FT),"[1631099, 1630208]",1610612758.0,SAC,shooting,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,1.0,0.0,Richards,1630208.0,,,,,,,,,,,,,,,
209,PT11M08.00S,2022-12-20T03:42:48.3Z,2,REGULAR,freethrow,1 of 2,[],1630208,,,1610612766,32,41,2022-12-20T03:42:48Z,2090000,False,,,0,,MISS N. Richards Free Throw 1 of 2,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
210,PT11M08.00S,2022-12-20T03:42:48.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,32,41,2022-12-20T03:42:48Z,2100000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,209.0,,,,,,,,,,,,,
211,PT11M08.00S,2022-12-20T03:43:05.2Z,2,REGULAR,freethrow,2 of 2,[],1630208,,,1610612766,32,42,2022-12-20T03:43:05Z,2110000,False,,,0,,N. Richards Free Throw 2 of 2 (12 PTS),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
212,PT11M00.00S,2022-12-20T03:43:16.4Z,2,REGULAR,3pt,Jump Shot,[],1628370,20.844283837056505,91.66666666666666,1610612758,32,42,2022-12-20T03:43:21Z,2120000,False,-208.0,143.0,1,left,MISS M. Monk 25' 3PT,[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.29,,,,,,,,,,,
213,PT10M56.00S,2022-12-20T03:43:20.4Z,2,REGULAR,rebound,defensive,[],1630177,,,1610612766,32,42,2022-12-20T03:43:21Z,2130000,False,,,0,,T. Maledon REBOUND (Off:0 Def:2),[1630177],1610612766.0,CHA,,,,Maledon,T. Maledon,,,,,Above the Break 3,24+ Left Center,,,,,,,212.0,,,,,,2.0,2.0,0.0,,,,,
214,PT10M44.00S,2022-12-20T03:43:31.7Z,2,REGULAR,3pt,Jump Shot,[],1630163,77.34888304862024,90.44117647058823,1610612766,32,42,2022-12-20T03:43:36Z,2140000,False,202.0,160.0,1,right,MISS L. Ball 25' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.81,,,,,,,,,,,
215,PT10M41.00S,2022-12-20T03:43:34.7Z,2,REGULAR,rebound,defensive,[],1628370,,,1610612758,32,42,2022-12-20T03:43:36Z,2150000,False,,,0,,M. Monk REBOUND (Off:0 Def:1),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,Above the Break 3,24+ Right Center,,,,,,,214.0,,,,,,1.0,1.0,0.0,,,,,
216,PT10M38.00S,2022-12-20T03:43:41.3Z,2,REGULAR,foul,personal,['2freethrow'],1630163,,,1610612758,32,42,2022-12-20T03:44:12Z,2160000,False,,,0,,L. Ball shooting personal FOUL (3 PF) (Monk 2 FT),"[1630163, 1628370]",1610612766.0,CHA,shooting,,,Ball,L. Ball,,,,,Mid-Range,8-16 Left,1627963.0,3.0,0.0,Monk,1628370.0,,,,,,,,,,,,,,,
220,PT10M38.00S,2022-12-20T03:44:14.2Z,2,REGULAR,freethrow,1 of 2,[],1628370,,,1610612758,33,42,2022-12-20T03:44:14Z,2200000,False,,,0,,M. Monk Free Throw 1 of 2 (7 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,,7.0,,,,,,,,,,,,
275,PT10M38.00S,2022-12-20T03:44:32.6Z,2,REGULAR,substitution,out,[],1630163,,,1610612758,33,42,2022-12-20T03:54:38Z,2205000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
276,PT10M38.00S,2022-12-20T03:44:32.6Z,2,REGULAR,substitution,in,[],1626162,,,1610612758,33,42,2022-12-20T03:54:38Z,2207500,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT10M38.00S,2022-12-20T03:44:28.6Z,2,REGULAR,freethrow,2 of 2,[],1628370,,,1610612758,34,42,2022-12-20T03:44:28Z,2210000,False,,,0,,M. Monk Free Throw 2 of 2 (8 PTS),[1628370],1610612758.0,SAC,,,,Monk,M. Monk,,,,,,,,,,,,Made,,8.0,,,,,,,,,,,,
222,PT10M18.00S,2022-12-20T03:44:51.1Z,2,REGULAR,2pt,Jump Shot,[],1626162,94.03745072273325,20.34313725490196,1610612766,34,42,2022-12-20T03:45:01Z,2220000,False,-148.0,4.0,1,right,MISS K. Oubre Jr. 14' pullup Shot,[1626162],1610612766.0,CHA,pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,14.83,,,,,,,,,,,
223,PT10M14.00S,2022-12-20T03:44:55.1Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612758,34,42,2022-12-20T03:45:01Z,2230000,False,,,0,,N. Queta REBOUND (Off:2 Def:1),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,Mid-Range,8-16 Left,,,,,,,222.0,,,,,,3.0,1.0,2.0,,,,,
224,PT10M09.00S,2022-12-20T03:44:59.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628368,6.258212877792378,53.18627450980392,1610612758,36,42,2022-12-20T03:55:54Z,2240000,False,-16.0,6.0,1,left,D. Fox running finger roll Layup (9 PTS),[1628368],1610612758.0,SAC,running finger roll,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.71,,,,,,,,,,,
225,PT09M52.00S,2022-12-20T03:45:17.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630177,86.15308804204993,48.28431372549019,1610612766,36,42,2022-12-20T03:56:35Z,2250000,False,-9.0,78.0,1,right,MISS T. Maledon 7' driving floating Shot,[1630177],1610612766.0,CHA,driving floating,,,Maledon,T. Maledon,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.82,,,,,,,,,,,
226,PT09M48.00S,2022-12-20T03:45:21.2Z,2,REGULAR,rebound,defensive,[],1629674,,,1610612758,36,42,2022-12-20T03:45:22Z,2260000,False,,,0,,N. Queta REBOUND (Off:2 Def:2),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,225.0,,,,,,4.0,2.0,2.0,,,,,
227,PT09M35.00S,2022-12-20T03:45:34.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,10.068988173455978,43.13725490196079,1610612758,36,42,2022-12-20T03:46:21Z,2270000,False,34.0,42.0,1,left,MISS K. Murray bank Shot,[1631099],1610612758.0,SAC,bank,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.43,,,,,,,,,,,
228,PT09M35.00S,2022-12-20T03:45:34.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612766,36,42,2022-12-20T03:46:21Z,2280000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,227.0,,,,,,,,,,,,,
229,PT09M35.00S,2022-12-20T03:45:51.1Z,2,REGULAR,foul,personal,[],1626168,,,1610612766,36,42,2022-12-20T03:46:04Z,2290000,False,,,0,,T. Lyles loose ball personal FOUL (2 PF),"[1626168, 1626162]",1610612758.0,SAC,loose ball,,,Lyles,T. Lyles,,,,,In The Paint (Non-RA),0-8 Center,1627963.0,2.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
231,PT09M21.00S,2022-12-20T03:46:12.1Z,2,REGULAR,2pt,Jump Shot,[],202330,93.11760840998686,78.18627450980392,1610612766,36,42,2022-12-20T03:57:28Z,2310000,False,141.0,12.0,1,right,MISS G. Hayward 14' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,14.14,,,,,,,,,,,
232,PT09M17.00S,2022-12-20T03:46:15.6Z,2,REGULAR,rebound,defensive,[],1626168,,,1610612758,36,42,2022-12-20T03:46:15Z,2320000,False,,,0,,T. Lyles REBOUND (Off:0 Def:1),[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,Mid-Range,8-16 Right,,,,,,,231.0,,,,,,1.0,1.0,0.0,,,,,
233,PT09M12.00S,2022-12-20T03:46:21.4Z,2,REGULAR,turnover,bad pass,[],1628368,,,1610612758,36,42,2022-12-20T03:46:27Z,2330000,False,,,0,,D. Fox bad pass TURNOVER (2 TO),"[1628368, 1630208]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,Richards,1630208.0,,
234,PT09M12.00S,2022-12-20T03:46:21.4Z,2,REGULAR,steal,,[],1630208,,,1610612766,36,42,2022-12-20T03:46:23Z,2340000,False,,,0,,N. Richards STEAL (1 STL),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
235,PT09M06.00S,2022-12-20T03:46:26.6Z,2,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626162,86.28449408672799,49.50980392156863,1610612766,36,42,2022-12-20T03:59:07Z,2350000,False,-2.0,76.0,1,right,MISS K. Oubre Jr. 7' running pullup Shot,[1626162],1610612766.0,CHA,running pullup,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,7.64,,,,,,,,,,,
236,PT09M00.00S,2022-12-20T03:46:32.6Z,2,REGULAR,rebound,offensive,[],1630550,,,1610612766,36,42,2022-12-20T03:59:04Z,2360000,False,,,0,,J. Thor REBOUND (Off:1 Def:1),[1630550],1610612766.0,CHA,,,,Thor,J. Thor,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,235.0,,,,,,2.0,1.0,1.0,,,,,
237,PT09M00.00S,2022-12-20T03:46:32.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630550,94.40999984741211,50.0,1610612766,36,44,2022-12-20T03:59:15Z,2370000,False,0.0,0.0,1,right,J. Thor tip Layup (2 PTS),[1630550],1610612766.0,CHA,tip,,,Thor,J. Thor,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.0,,,,,,,,,,,
238,PT08M51.00S,2022-12-20T03:46:41.0Z,2,REGULAR,turnover,bad pass,[],1628370,,,1610612758,36,44,2022-12-20T03:46:47Z,2380000,False,,,0,,M. Monk bad pass TURNOVER (2 TO),"[1628370, 202330]",1610612758.0,SAC,,,,Monk,M. Monk,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,2.0,Hayward,202330.0,,
239,PT08M51.00S,2022-12-20T03:46:41.0Z,2,REGULAR,steal,,[],202330,,,1610612766,36,44,2022-12-20T03:46:42Z,2390000,False,,,0,,G. Hayward STEAL (1 STL),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
240,PT08M47.00S,2022-12-20T03:46:49.3Z,2,REGULAR,foul,personal,[],1628368,,,1610612766,36,44,2022-12-20T03:47:01Z,2400000,False,,,0,,D. Fox personal FOUL (2 PF),"[1628368, 202330]",1610612758.0,SAC,,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,2.0,0.0,Hayward,202330.0,,,,,,,,,,,,,,,
242,PT08M47.00S,2022-12-20T03:47:02.1Z,2,REGULAR,substitution,out,[],1628368,,,1610612766,36,44,2022-12-20T03:47:19Z,2420000,False,,,0,,SUB out: D. Fox,[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT08M47.00S,2022-12-20T03:47:02.1Z,2,REGULAR,substitution,out,[],1626168,,,1610612766,36,44,2022-12-20T03:47:19Z,2430000,False,,,0,,SUB out: T. Lyles,[1626168],1610612758.0,SAC,,,,Lyles,T. Lyles,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT08M47.00S,2022-12-20T03:47:02.1Z,2,REGULAR,substitution,out,[],1629674,,,1610612766,36,44,2022-12-20T03:47:19Z,2440000,False,,,0,,SUB out: N. Queta,[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT08M47.00S,2022-12-20T03:47:02.1Z,2,REGULAR,substitution,in,[],203084,,,1610612766,36,44,2022-12-20T03:47:19Z,2450000,False,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT08M47.00S,2022-12-20T03:47:02.1Z,2,REGULAR,substitution,in,[],1630558,,,1610612766,36,44,2022-12-20T03:47:19Z,2460000,False,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT08M47.00S,2022-12-20T03:47:02.1Z,2,REGULAR,substitution,in,[],1627734,,,1610612766,36,44,2022-12-20T03:47:19Z,2470000,False,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT08M39.00S,2022-12-20T03:47:29.2Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1626162,90.48948751642575,47.794117647058826,1610612766,36,46,2022-12-20T03:47:54Z,2480000,False,-11.0,37.0,1,right,K. Oubre Jr. cutting DUNK (11 PTS) (N. Richards 1 AST),"[1626162, 1630208]",1610612766.0,CHA,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,,11.0,3.85,N. Richards,1630208.0,1.0,,,,,,,,
